,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000625.SZ,X003816.SZ,X002129.SZ,X002049.SZ,X000596.SZ,X300142.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X002179.SZ,X600460.SH,X000157.SZ,X000799.SZ,X600741.SH,X002074.SZ,X002236.SZ,X600702.SH,X600779.SH,X002414.SZ,X600584.SH,X600884.SH,X601799.SH,X600183.SH,X000800.SZ,X002007.SZ,X000733.SZ,X300003.SZ,X002176.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.324745215093381,0,0,0,0.115276162754764,0.0571303400647613,0,0,0,0,0,0,1.73472347597681e-18,0,0.0465644949840997,0,0.0191477397594273,0,0,0,0,0.0464820533084943,0,0,0,0,0,0,0,0,-0.0497338047212767,0,0,0,0,0,0.0709761474654951,0,0,0,-0.019172323769254,0,0,0,0,0,0,0,0,0,-0.00183126350882785,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.216223355424574,0.200041220163566,0,0,0,0,0,0.126606651056122,0,0,0,0,0,0,0,0,0,0,0.0733929776954649,0,0,0,0,0,0,0.000337288479156542,0,0,0,0.144483014409105,0,0,0.0193751062956673,0,0.154945372584915,-0.108055237649126,0,-0.0182798823151206,0,0,0,0,0,0,0,0.0678661488172586,0,0,-0.00424286569631473,0,0,0,0,0,0
X002415.SZ,0,0.0621085723644467,0,0,0,0,0,0,0,0,0,0.0678143100053083,0,0.0893520497454504,0,0,0,0,0,0.182938075712101,0,0,0,0,0.0101718252762665,0,0,0,0,0.0426563736657289,0,0,0,0,0,0,0,0,0,0.0589402870668645,0,0.0763661813324035,0.137025653823383,0,0,0.0506258916953927,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.064943808633631,-0.0634091982317078,0.0706593221774207,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827425119650692,0,-0.0221669400678451,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0805481005387542,0,0.434825835748504,0,0,0,0.289223751321128,0.00443687866450424,0,0,0,0.0354517437926927,0,0,0,0.0100279971579706,0,0.0367973392917915,0,0,-0.0304832776481293,0.0470244521835451,0,0,0,0,0,0
X600276.SH,0,0.203910248486875,0,0,0,0,-3.46944695195361e-18,0,-0.0382440083153451,0,0,0,0,0.160383439780614,0,0.287534622359302,0,0,0,0.0742394247210492,0,0,0,-0.385044940952034,0,0,0,-0.0184453421275364,0,0.132680420663858,-0.120782789644918,0,0,0.100550182517333,0,0,0,0,0,0,0,0.0751833251821378,0,0,0,0,0,0.00509317371379739,0,0,0,0,-0.0297128440032589,0,0,0,0,0,0
X000568.SZ,0,0.556459181569282,0,0.109517636131213,0,0,-0.0364115599878618,0,0,0,0,-0.0383149189800436,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0698843810208558,0,0,0,0,0,0,0,-0.011143773464464,0,0,0,-0.169510820386805,0.0488991718298393,0.0261954715225146,0,0,-0.0242290416567528,0,0,0,0,0,0,0,0,0,-0.0229061851219876,0,0,0,0,0,0,0
X600690.SH,0.0751582703764801,0,0.0997255241651591,0,0.11426474557803,0,0,0,0,0,0,0.0480392578486134,0,0,0,0,0,0,0.00105035886614603,0,0,0,0,0,0,-0.0458385728522597,0,0,0,0.173599683932661,0,0,0,0,0,0,0,0.069246998600257,0,0,-0.0851706942554232,0,0,0,0,0,0,0,-0.000621961912378044,0.00370550627503933,0,-0.0152715279175285,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0412712976802657,0,0.134714117157646,0,0,0,0,0,0.0755676446529728,0,0,0,0,0,0,0,0,0,0,0,-0.0646435985020069,0,0.0371794575176215,0.175134753185006,0,0,0.0730972730274033,0,0,0,0.133371468208261,0.00262883430789879,0,0,0.0751097862183441,0.10275579775784,0,0,-0.0531995289191973,0,0,0,0.113942276414424,0,0,0.00978144109095238,0,0,-0.0404706958796522,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0269343139000235,0,0,0,0,0,0,0,0,0,0,0,0.254483655574613,0,0,0,0.24487496833267,0,0,0,0,0.0269783461002864,0,0,-0.21166501753182,-0.167325526383969,0,0,0,0.044378460035753,0,0,0,0,0,0,0,0,0,0.0225219406153474,0.0275845095099534,0,0,0.0239705050531974,0,0,0,0,0,0,-0.0451184072036254,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0120671646398309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476956467322135,0,0,0.0652566477771593,0,0,0,0,0,0.0530441693407264,0,0,0,-0.114522162009786,0,0,0,-0.0369374817173662,0,0,0,0,-0.061285252302789,0.106910951830785,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131299623610705,0,0,0,0,0.0930741174890845,0.0574596700815331,0,0,-0.0207077529737724,0.0106486307078523,0,0.0658148503885304,0.0705548448602745,0.0861399563237117,0,0,0,0,0,0,0.0327788228901714,0,0,-0.0208981492794289,0,-0.0874998040355673,0,0,0,0,0,-0.0364286310822627,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.160038057972382,0,0,0,0,0,0,0.119689194748222,0,0,0,0,0,0,0,0,0,0,-0.0264191203293777,0,0,0,0,0,0.289805920052779,0,0,0.100404485387371,0,0.00647713054154409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151841041192859,0,0,0,0,0.19360120223461,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527877599960402,0,-0.00965377019582977,0,0,0,0,0,0.270464314023381,0,0,0,-0.0341259901595199,0,0,0,0,-0.00376311993626764,0,0,0,0,0,0,0.136569457467035,0,0.0326136306449167,0,0,0,0.0209450543484252,0,-0.0372360047852429,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169311821819942,0,0.303291451528358,0,0,0,0,0,0,0.183815503743223,0,0,0,0,0,0.223156306506418,0,0,0,0,0,0.14198312822414,0,0,0,0,0.0484870406896748,0,0,0,0,0,-0.0195910715326015,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,-0.185700744317353,0,0,0,0,0,0,0,0.215402001317927,0,0,-0.0561170890127772,0.0154975402500099,0,0,0,0,0,0.169252472114163,0,0,-0.122995459578769,0,0,0,0,0.454368587438395,0,0,0,0,0,0,0.00877663471242943,0,0,0.171499844607807,0,0,0,0,-0.386373341789933,0,0,0,0,0.0510901877882578,0,0,0,0,0,0,0
X300124.SZ,0.181109079752547,0,0,0,0,0,0,0,0,0,0,0,0,0.0510096743174558,0,0,0.114488117594094,0,-0.164559911222768,0,0,0,0.315246382767019,0.180806185224271,0,0,0.0128530600277106,0,0,0,0,0,0.0802489525593662,0,0,0,0,0,0,0.117740601361452,0,-0.375911249552975,0,0,0,0,0,0,0.124771485733401,0.0499023547601124,0,-0.0524288697464156,-0.0269107699910879,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0667595366915686,0,0,0,0.110957313601593,0,0,0,0,-0.0205755012684606,0,0,0,0,0,0.124068802113528,0.0771434284829318,0,0,0,0.0691300590725262,0,0,0,0,0,0.0199415932256047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104145804003219,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0344913470621632,0,0,0,0,0,0,0,0.0569243476860815,0,0,0.153819676160088,0,0,0,0,0,0,0,0,0,0,0.0835825478581473,0,0,0,0,0,0,0,0,0,0,0,0,-0.104863983043951,0,0,0,0,0,0,0.106274170524803,0,0,0,-1.73472347597681e-18,0,-0.00171838118849099,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.128341627969411,0.693617168672695,0,0,0,0,0,0,-0.0632372959012111,0,0,0,0,0,0,0,0,-0.0312283045946862,0,0,0.0196154420594307,0,-0.221597727429349,0,0,0,0,0.142576773145591,0,0,-0.0162189058485118,0,0,0,-0.242855376139715,0,0,0,0,0.413564361617449,0,-0.0564053623065182,0,0,0,-0.00355505798943644,0,0,0,-0.434651724424144,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183683809108658,0.0492978739864484,0,0,0,0,0,0,0,0.355278964029292,0,0,-0.0209063423804839,0.0818505486268336,0,0,0.0880715980246395,0,0.17067094819464,0,0,0,0.0304032068654494,0,0,0,0,0.00693339656934624,0,0,0,0,0,0,0,0,0,0,0.00424481982942073,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274038950187461,0,0,0,0,0,0,0,0,0.0500205139274161,0,0.0289408686799535,0.106470936923178,0,0.0284748860344928,0.246180018691385,0,0,0,0,-0.121374479394533,0,0.0944962145121539,0,0,0,0.240877298834313,0,0,0,0,0,0,0,0,0.122587767637169,0,0,-0.0414264200053068,0,0,0,0,0,0,0
X003816.SZ,0,-0.013882265796276,0,0,0,0,0,0,0,0,0,0.028518591957318,0,0,-0.00247441177241976,0,0.0235613614024727,0,0,0,0.00296901758782034,0,0,-0.00573660054096459,0,0,0,0.0841823328587522,0,0,0,-0.0327848586193251,0,0,0,-0.06783297311721,0,0,0,0,0,0,0,0,0.0903521334173627,0,0,0,-0.021580504609995,0,0.0417268181874488,0,0.0156513983953185,0,0,0,-0.0494958386267048,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,-0.0529010819134987,0,0,0.162114867162268,0,-0.0307309220513635,0,0,0,0.15976857545803,0,0,0,0,0,0,0.11743495010941,0.0351950936901069,0,0,0,0,0,0,0,0.229157237206788,0,0,0.08807222307313,0,0,0.085482509585968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.0336488071496264,0,0,0,0,0,0,0,0.162174799072573,0.0618171340520918,0,0,0,0.108577208392781,0.191309142506795,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10351306391281,0,0,0,0,0.083262051158394,0.191372266987509,0,0,0,0,0.0195049613715733,0,0,0.0535819332687646,0,0,-0.00015354284554273,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954821705325822,0,0,0,0,0,0,0,0,0,0,0.0600107082489095,0,0,0,0.162877566420473,0,0,0,0.294523017276519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068474869398206,0,0,0,-0.00620747185454853,0,0,0,0,0,0
X300142.SZ,0,0,0.176139962033089,0,0,0,0,0.166460686253908,0.252625557137326,0,0,0,0,0,0.130741449083102,0.220270130802479,0,0,0,0,0,0,0,0,0,0,0,-0.176863659245733,0,0,0,0.131066972926579,0,0,0.0457123711051717,0,0,0,-0.175589593281522,0,-0.0156780394056192,-0.321688438011301,0,0,0,0,0,0,-0.0416507372793336,0,0,0.0304509726253344,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133586333840687,0,0,0,0,0,0,0.196103370073326,0,0,-0.0711995333120207,0,0,0,0,0,-0.0898188495566277,0,0,0.192249744664801,0.054544540804579,0,0,0,0,0,0.0490001217147085,0,0,0,0,0.233922875046472,0,0.108930928200947,0,0,0.03673828241922,0.0118360630142159,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0826238201386361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525706020928624,0,0,0,0.182779828030846,0,0.0520844684008697,0,0,0.113962644165779,0,0,0.0203975207742525,0,0,0.0556804633990767,0,0,0,0,0,0,0,-0.0565167103700238,0,0.0284117631573167,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.0143815923082486,0,0,0,0.0617833754797408,0,0,0,0.620980375428106,0,0,0,0,0,0,-0.00941003763376985,0.00513970595440571,0,0,-1.73472347597681e-18,0,0,0,0.0473497104936079,0,0,0,0,0,0,0.0207338001065231,0,0,0,0,0,0,0.111087986981814,0,0,0,0,0,0,0,0,0,-0.00607720412147307,-0.00919135649084752,0,0,0,0,0,0
X000661.SZ,0,0.396048327667196,0,0,0,0,0.275001532972358,0,0,0,0,0,0,0.216657930845172,0,0.116021303671601,-0.0591813796541878,0,0,0,0.0200386904307069,0,0,-0.185156572479246,0.129854719947459,0,0,0,0,0,0,0,0,0,0,-0.221828742916992,0.303559541296068,0,0,0,0,0,0,0,0,0,0,0,-0.148324679210455,0,0,0.0780678434634391,-0.0834466962603044,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0607811717809786,0,0,0,0,0.00640955010142144,0,0,0,0,0,0.100328886414589,0,0,0.101086142832805,0.0519333100153255,0,0,0,0,0.0932440281625857,0,0,0,0,0,0,-2.71050543121376e-20,0.15021260404188,0,0.118902564983234,0,0,0,0,0.194080276555421,0,0.0541366527094345,0,0,0,-0.0248721258018099,0,0,0,0,0,0
