,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X600104.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X000100.SZ,X600418.SH,X600584.SH,X600703.SH,X600089.SH,X000977.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X002236.SZ,X600066.SH,X600522.SH,X600741.SH,X600183.SH,X601877.SH,X600460.SH,X600487.SH,X002456.SZ,X601799.SH,X000661.SZ,X000800.SZ,X600839.SH,X002180.SZ,X002294.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.487469831896842,0,0,0,0,0,0.035744127091418,0,0,0,0,0,0,0,0,0,0.152912539711936,0,0,0,-0.0249270502580483,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585466890423356,-0.138361237655585,-0.0335443805474914,0,0,0,0,0
X000858.SZ,0.362534298639904,0,0,0,0,0,0,0.46692905550542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457812947338537,0,0,-0.0586104992221675,0,0,0,0,0,0,0.0273382850253198,0,0,0,0,0,0,0,0,0,0.078244924110234,0,0,0,0,0,0,0.0771719932378895,0,0.0327747823740604,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0445007347127992,-0.0382787054526112,0,0,0,0,0,0,0,0,0,0,0,0,-0.00977108599217558,0,0.179916630458321,0.664718429143117,0.273035893705439,0.0430723297252099,0,0,-0.10108646584063,0,0,0,0,0,0,0,0,0,0.00293556519345903,0,-0.0744568256162642,0.151134553155998,0,0,0,0,-0.0401810837066917,0,0,-0.0194476797405658,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.268467387035235,0,0,0.0145089403228746,0,0,0,0,0,0,0,0.231855784747939,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387434504759009,0,0,0,0,0,0,0,0,0,0,0.0483872658204835,0,0,0,0,0,0.0255061769978335,0,0.256836640909042,0,-0.0651434170274378,-0.149059113954111,0.0602390162191083,0,0,0.0179645978669571,-0.124391907705093,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0617003986212023,0.421494227176715,0,0,0,0,0,0,0,0,0,0.0224573885120693,0,6.93889390390723e-18,0.0727346453309155,0,0.0120026049199405,0,-4.33680868994202e-19,0,0.0859437559065295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339195417401915,0,0.0238224292525389,0,0,0,0,0,-0.16151757998452,0.205389096335302,0,-0.0461955240239959,0,0,0,0,0,0,0
X002415.SZ,0.148803888829718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128010493868501,0,0,0,0,0,0,0.208171415978123,0,0,0,0,0,0,0,0,0,0.165084250531937,0,0,0,0,0,0,0,0,0.012864921835933,0,0.137028389888206,0.00555254214346904,0,0,-0.0881820378916895,0,0,0.0568765163723693,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.432594455641493,0,0,0,0,-0.0132754862622813,0,0,0.117552443092511,0,0,0.0890109447211739,0,0,0,0,0,0,0,0,0,0.0137259158360932,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0661757294198573,-0.0211536415203895,0.0281710573323282,0,0,0,0,0,0,0.0121962067074058,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.0574486554927054,0,0,0,0,0,0,0.104241533888729,0,0.658467449763121,0,-0.000120619650768212,0,0,0,0,0,0,0.184814475358437,0,0.0106261218448408,0,0,0,0.0117200823278978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665119604565647,-0.0728520822230957,-0.00851174439869176,0,0,0,0,0,0,0,0,-0.00193167212541104,-0.0332781681196705,0.0926891226247878,0,0,0,0,0
X003816.SZ,0,0,0,-0.189709753700628,-0.238267736747051,0,0,0,0,-0.0161985407463385,0,0,0,0,0,0,0.0834295655320691,0,0.373009118983262,0,0,0,0,0,0,0,0,0,0,0,0.0566552024353789,0,0.554371199244047,-0.318166669559238,0,0,0,0,0.0552173831904436,0,0,-0.0498435606570833,0,0,0,0,0,0,0,-0.332174961791247,0,0,-0.072009390442345,0.10122083993507,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0291095501532604,-0.116788488250948,0,0,0,0.298631582501357,0,0,0,0,0,0,0.0367652342596015,0,0,0.0480504300787099,0,0,0,0.387201107272931,0,0,0,0,0.0170117397798423,0,0,0,0,0,0,0,0,0.052192851843038,0,0,0,0,0,0,0,0,0,0,0.0881561049874186,-0.00480170753711484,0,0,0,0,0,0
X000568.SZ,0.300603654190924,0.132197274839496,0,0,0,0,0,0.472313099614769,0,0,0,0,0,0,0,0,0,0,0,0.0906123726764825,0,0,0,0,0,0,0.00567216751730228,0,0,0,0,0,0,0,0,0.0421613361013349,-0.0572876401647373,0,0,0,0,-0.05939834047084,0.0197935339611254,0,0,0,0,0,0,0,0,-0.0473395575569644,0,-0.0781457922307581,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0867874264481978,0,0,0,0,0,0,0.0488073109245394,0,0.0134838110114677,0,0,0.479420118378084,0,0,0.0360053947514928,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0637332809262001,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.159995196026861,0,0,0,0,0,0,0,0,0,0,0,0.0927911923919999,0,0,0,6.93889390390723e-18,0.487651343881739,0.227503799418079,0,-0.113875821261414,0.0860603578156671,-0.00758190721608051,0,0,0,0.0365106835989937,0,0,0,0,0,0,0,0.0383183356386762,0,0,0,0,0,0,0.309054547299112,0,0.00347885756838476,0,0,0,0,-0.102260420181083,0.0233100675522058,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.116470936986963,0,0,0,0,0,0,0,0,0,0.072953532477698,0,0.241765389087168,0,0,0,0,0,0.0394919199725938,0,0,0,0.0342853934019924,0,0,0,0,0,0,0,0,0.0429677168265136,0,0.096847656252751,0,0,0,0.108080196172002,0,0,0,0,0.0308012913400885,0.080413613670741,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0796175134779796,0.106573020877954,0.163891839466292,0,0,0,0.137080456201766,0,0,0,0,0,0,0,0,0,0,0.042813996123865,0.0835520866718348,0,0,0,0,0,0,0,0,0,0.196456033279018,0.0578693633676944,0,0,0,0,0,0,-0.0189584647052079,-0.0220245545253847,0,0,0,0,0,0,0,0,0,0,-0.0464705012443649,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.139972398103835,0,0.170593206419287,0,0,0,0,0,0,0,0,0,0,0.131815105635365,-0.157235516620145,0,0,0,0,0,0.0897630614363031,0,0,0,0,0,0,0.126342020602204,0.0701895670975879,0,0,0,0,0.0239103979281031,0.0504378764961587,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0734781633103628,0,0,0,0,0,0,0,0,0,0,0,0.240772418088914,0,0.0384047207368666,0,0,0.0640884501369008,0,0,0.0749967349993059,0,0.117360870865702,0,0,0.151946300609968,0,0,0,0,0,0,0.0227958044367253,0.135905125051759,0.272284302649309,0,0,0,0,0,0,0,0,0,0,0.118963717216483,0.0783928519877095,0,-0.0760868744047168,0,0,0,0,0,0,0
X002304.SZ,0.0611416896280216,0.488349024335623,0,0,0,0,0,0.0721067157804217,0,0,0,0,0,0,0,0,0.246963713818776,0,0,0,0,0,0,0,0,-0.133242780024806,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131392141761858,0,0,0.0590742624088177,-0.0394238624551282,0,0,0.0396735941612502,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.00287521060944426,0,0,0,0,0,0,0,0,0,0,0,0.176065882396776,0,0,0,0,0,-0.0258443113500668,0,0,0,0,0,0,0.377534026262616,0.173386392202837,0,0,0,0,0,0,0,0,0,0,0,0,0.0673044624916249,0,0,0.0420736966496288,0,-0.125552988747173,0,0.0914552417521743,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.173018358084102,0,0,0.601336488178946,0,0,0,0,0,0,0,0,0,0,0,-0.0540554396933921,0.1095398797025,0,0,0,0.159149230528908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062457544445959,-0.0388828683107162,0,0,0.0888080941341627,0,0,0,0.00414316107864705,0,0,0.112569720409341,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0142943559793244,0,0,0,0,0,0.0965798073344335,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682058948543243,0,0,0,0.452307520552883,0,0,0,0,0,0,0,0,0,0,0.10228076060757,0.093392986099932,0,0,0,0,0.145640675611831,0,0,0,0,-0.0244218819107269,0,0,0,0,0,0
X300014.SZ,0,0.24640525890839,0,0,0,0,0,0,0,0,0,0,0.406844143218954,0,0,0,0,0,0,0,0.350936624901132,0,0.177632816496643,0,0.0845189428985483,0.0471561529314951,0,0,0,0,0,0,0,0,0,0,0.339780338409322,0,0,0,0,0,0,0.0460987706373216,0,0,0,0,0,0,0,0.0496422193646048,0.113255348916449,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.131288893792658,0,0,0,0,0,0,-0.36468869640734,0,0,0,-0.170918204068694,0,0,0,0,0,-0.163224197666501,0.2886604772932,0,0,0.0520214916984661,0,8.67361737988404e-19,0,0,0,0.0218163337876608,0,0,1.01398126642913,0,0,0,0,0,0,0,0.0411726257297772,0,0,0,0,0,0,0,0,0,0.00837783072779613,0,0
X002241.SZ,0,0,0.241776672145414,0,0,0,0,0,0,0,0.020041037570297,0,0,0,0,0,0,0.0704392682580846,0,0.0255422725139504,0,0.0329435284466987,0,0,0,0,0.184996728219855,0,0,0,0.392435135264273,0,0,0,0,0,0,0,0,0,0,0,0.0186365499617664,0,0,0,0.104724268781506,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0426998303184436,0,0,0,0,0,0,0,0,0.554999582772886,0,0,0,0,0,0,0.0610372040927093,-2.16840434497101e-19,0,0.0689842885661822,0,0,0,0,0,0,0,0,0,0,0.10375898565235,0,0.043762937871393,0,0,0,0,0,0,0,0.0502762193042422,0,0,0,0,0,0,0.0601068922788241,0,0,0.0123660085443249,0,0,0,0,0,0
X600418.SH,0,0,0.151438277511488,0,0,0,0.111524620614579,0,0,0,0,0,0,0,0,0,0.613984696393399,0,0,0,-0.0149799379763172,0.124085217082052,0,0,0,0,0.0841255208198727,0,0,0,0,0,-0.169787432213968,0,0,0.182805750032835,0,0,0,0,-0.256260928348092,-0.34790716179137,0,0,0,0,0.322772724118036,0,0,0,0,0,0.0503924045758827,0.0440548269933371,0,0,0,0,0
X600584.SH,0,0,0.208275720652559,0,0,0,0,0,0,0.06962179257289,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.309279487836138,0.176478542194695,0,0.120067602012396,0,0,0,0,0,0,0,0,0,0,-0.0966917394313269,0,0,0,0.370831845565747,0,0.0640842354938703,0,0,0,0,0,0,0,0,-0.00116479693509479,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778845647024217,-8.67361737988404e-19,0,0.0353826740747104,0.09370039724796,0.138190927192991,0,0,0.192315080347626,0,0.0404388478549552,0,0,0,0,0,0,0,0,0.113797142139489,0,0.0242989603664009,0,0,0,0.0599098289284987,0,0,0,0,0,0.0977624661739739,0,0,0,0,0,0
X600089.SH,0,0.0420323410791702,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183624008638262,0.0689726969716025,0.00961749301954659,0,0,0,0.144024402137098,-0.0362945963828344,0,0.177827619683883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0106805753462904,0,0,0,0,0,-0.0916382852815488,0.138428393776707,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.0598448089690174,0.262293800631412,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571164379821325,0,0,0,0,0,0.107265136425452,0,0,0.114705740646381,0,0,0,0.239535464094272,0,0,0,0.0188860135757064,0,0.0804384234913973,0,0.0950903195151443,0,0,0,0,-0.0502705982742809,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.268774549333098,0.0741508341669053,0,0,0.0912065660881355,0,0,0,0,0,0.251675941972543,0,0,0,0,0.0210627688542881,0,0,0,0.102815559673718,0,0,0,0,0,0,0,0,0,0.0797600163474481,0,0,0,0,0,0,0,0,0,0,0.0746736515418378,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,-0.0434382018537546,0,0,0,0.0157024194600003,0,0,0,0,0,0,0,0,0,0.0643710854423592,0,0,0.0119651702269153,0,0.762321686543078,0,0,0,0,0,0,0,0,0,0,0,0,0.176498658936335,0,0,0,0.0572740725635577,0,0,0,0,0,0,-0.0615588306187603,0,0,0.0642800448427429,0,0,0,0
