,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X600031.SH,X600118.SH,X002241.SZ,X600177.SH,X002292.SZ,X000338.SZ,X600372.SH,X002007.SZ,X002475.SZ,X002456.SZ,X000559.SZ,X002180.SZ,X600522.SH,X300003.SZ,X002506.SZ,X000157.SZ,X002074.SZ,X600867.SH,X002294.SZ,X002426.SZ,X600089.SH,X000981.SZ,X300124.SZ,X002085.SZ,X002508.SZ,X000869.SZ,X600498.SH,X601877.SH,X002465.SZ,X002179.SZ,X000050.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,3.46944695195361e-18,0.49148748515248,0,0,0.22510652547854,0,0,0,0,0,0,0,0.254333305089236,0,0,0,0,0,0,0,0.0621592655493871,0,0,0,-0.0757646833322481,0,0.143221018389522,0.0759796321343349,0.0437364586162394,0,3.82035530374655e-05,0,0,0,0,0,-0.025116220319875,0,0.0629665809899083,0,0,0,0,0,0,0,0,0,0,0,0.00692734521912104,0,0,0,0,0,0,0
X600703.SH,0,-0.0155600026896563,0,0,0,0,0.642062630166486,0,0,0,0,0,0,0,0.0240427357906161,0,0,0,0,0.0350962057197932,0,0,0,0.0282563244457812,0,0.0300679753284153,0,0,0,0,-0.276220886322874,0.017252946738328,0,0.0258690287270725,0,0,0,0,0.0261244508618585,0,0.00362658579583785,0,0,0,0,0,0,0.0363679171526148,0.00345215239812541,0,-0.0110079708748302,0,0,0,0,0,0,0
X600066.SH,0,0,0.151174543329619,0,0,0,0,0.207406419608425,0,0,0,0,0,0.109650870356134,0,0,0,0,0,0,0,0,0,0,0,0,0.0487565498154408,0,0.0123176578476547,0.137687123191331,0,-0.0232046401702097,0,0,0,0,0.0145906921211743,0,-0.339999413266044,0,0,0.098765318496603,0,0,0,0,0,0.0951470516538463,0,0,-0.0072864937633242,0,0,0,0,0,0,0
X002236.SZ,0.0177026250157141,0,0,0.0537369889127475,0,0,0,0,0,0,0,0,0,0,0,0.0227367517679348,0,0,0,0,0,0.127219217105384,0,0.0116724793355625,0,0,0.16462283689242,0,0.027732402419336,0.0137088348116925,0,-0.0645769957781765,0,0,0,0,0,0,0,0,0.256408599860472,0.0491281059794635,0,0,0,0,0,0,0,0,0.0265541617352816,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.349070520306796,0.192555619285926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117251198164548,0,0,0,0,0.0536173677677644,0,0,0,0,0.0559093826774544,0.080309843699502,0,0,0,0,0,0,0.0471220545967274,0,0,0,0.00750385514073119,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184018850205294,0,0.183187555607994,0,0.180092229257027,0,0,0,0,0,0,0,0,0,0,0,0,0.0500048058896839,0,0,0,0,0,0,0,0,0,0,0.023022547462149,0,0,-0.0422122523808338,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0359524553820876,0,0.120400982127016,0,0.144482177937949,0,0,0,-0.0162094657537227,0,0,0.0612972273594829,0,0,0,0.0392697689609966,0,0,0,0,0,0,0,0,0,-0.00680366158232203,0,-0.00862836458010955,0,0,0,0,0,0,0.0298408686215121,0,0,0,0,-0.0458637071263412,0,0,0.00392489075583478,0.112207303850554,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614292451613824,0,0,0,0,0,0.172735004470987,0,0,0.0584924826498123,0,0,-0.00821585735121102,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.112171182033502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221448800346772,0,0,0.0214996885142893,0,-0.0267096703782094,0,0,0.0917550205192939,0,0,0,0,0,0,0,0,0,0,0,0,0.0267203985432624,0,0.0745009436556332,0.0389272011971675,0,0,0.0150279757308151,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.119057717690906,0,0,0,0.231187496939942,0,0,0,0,0,0.0379441954797598,0,0.0276203934718074,0,0,-4.33680868994202e-19,0,0.0513778633619473,0,0,0,0,0,0,0,0.0494732585091787,0,0,0,0,0,0,0,0,0,0,0.112590570318005,0,0,-0.0756675399271073,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.151601415278958,0,0.223715482962916,0,0,0,0.113901704790024,0,0,0,0,0,0,0,0,0,0,0.00883655072265558,0,0,0.0231625211858773,0,0,0,0,0,0,0.0810832227613087,0,0,0,0,0,0,0.0691493447433132,0.0327219378170321,0,0,0,0.0472838389135093,0.178820368746691,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.165660048295697,0,0,0.0288178738081837,0,0,0,0,0,0,0,0.105512896293769,0,0,0.0998076142083091,0,0,0.0936482478634884,0,0,0,0,0,0,0,0,0.185786541552736,0,0.0993645632062907,0,0,0,0,0,0,0.351618642385585,0,0,0.000805972351117648,0.185520565612756,0,0,0,0,0,0
X000338.SZ,0.0272593668425795,0,0.104166444632413,0,0.11094333197338,0,0,0,0,0,0,0,0,0,0,0.010916445378917,0,0,0,0,0,0,0,0,-0.0136453070575066,0.00271033232857739,0.0728392325023467,0,0.0392957760447698,0.0370686077459642,0,-0.0497795562598967,0,0,0,0,0,0.0321514077498602,0.0259692438282817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739669064569344,0,0,0,0,0.509081555837279,0.0872334654621647,0,0,0,0,0.00976893680346889,0,0.027768554191068,0,0,0,0,0,0,0,0,0,0.023328988623757,0,-0.00082046821538114,0,0,0,0,0,0.003409698042058,0,0,0,0.108422791663828,0,0.0439055982646554,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0443938990763807,0,0.21713081943572,0,0,0,0.222203262637646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437420581139667,0,0,0,0,0.0781228624722214,-0.0228681938270891,0,0,0,0,0,0.734929480375362,0,0,0.110495280274076,0,0,0,0,0,0,0,0.0428338977063586,0.088802379132267,0,0,-0.0224059314156103,-0.165051063249789,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.577757044812666,0,0,0.137361035110895,0,0,0,0,0,0,0,-0.209894187177882,0,0,0,0,0,0,0,0,0,0,0,0,0.0863578443690017,0.147131770506723,0,0,0,0,0,0,0,0.00469661224360481,0.19000361862526,0.211624689589626,0,0,0,0,0,0,0,0.088514506203669,0,0.0222975610601673,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747676667820631,0,0,0,0,0,0.00693372947482451,0,0.202178624604783,0,3.46944695195361e-18,0.0316766969949491,-0.0496957182774769,0,0.315428826982015,0.131137656917584,0,0,0,0,0.120567056442556,0,0,0,0,-0.0106793639200493,0,0,0,0,0,0.068268539408423,0,0,0.0729173138206685,0,0,-0.0176784394445426,0,0,0,0,0,0,0
X000559.SZ,0.108468118139491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154944399582099,0,0,0,0,0,0,0.0318944356929912,0,0.0329459818216111,0,0,0,0,0,0,0,0.0826992877371681,0,0.10812462958091,0.130582772787266,0,0,0,0,0,0,0,0.142809826770505,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.462203453383745,0,0,0,0,0.067723647411006,0,0,0,0,0,0,0,0,0,0,-0.0387672886663337,0,0.166683950473102,0,0,0,0,0,0,0,0,0,0,0,0,0.371226338485525,0,0,0,0,0,0,0,0,0,0,-0.0477570676883902,0.18467553149436,0,0,0,0.58745008280052,0,0
X600522.SH,0,0,0,0,0.0861982986303381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902790786080198,0,0,0,0,0.0564998413534357,0,0.0699097796391147,0,0,0.162541703014431,0,0,0,0,0.06600253710593,0,0,0,0.0237980068771523,0.20459803208729,0,0,0,0,0.0486269253317703,0.141482997433321,0,0,0.0511474067562616,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.116078829610838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699371074417806,0.085246213522207,-0.0860374061904151,0,0,0,-0.0230850022646881,0,0,0,0,0.0238112880221186,0.00746356309719526,0,0,0,0,0.254603963952023,0,0,0,0.0193281534259546,0,0.0238981305324104,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339380992872616,0,0,0,0,0,0,0.024506399485751,0.0314818792567395,-0.0813333049933483,0,0,-8.67361737988404e-19,0,0,0,0,0,0.669277373270518,0,0,0,0.126871130117313,0,0,0,0.0780580703082858,-0.156141735470178,0,-0.102908128317751,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00653437236906723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373700878314031,0,0.0797748551977085,0,0.056846078951142,0.0977846857892535,0.0358835728355282,0,0,0.0371768488560603,0,0,-0.00045268353831788,0,0,0,0,-0.0510215298486109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10503186217243,0,0,0,0,0,0,0.232338588848989,0,0.146354699916079,0,0,0,0,-0.0631576540427674,4.33680868994202e-19,0,0.181391912664016,0,0,0,0,0,0,0,0.662775526330093,0,0,0,0.14260201490256,0,0,0,0,0,0,0.0770929374885505,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0797817823139031,0,0.102906934956385,0,0.0512596541668258,0,0,0.0647734665054699,0,0,-0.0267371100223028,0,0,0,0.0350268800256987,0,0,0.0379364530336324,0,0.0124497423947398,0,-0.0582924524277753,0,0,0,0,-0.0100203418183542,0,0,0,0,0,0,0,0.11600417619378,0,0,0,0,0,0.00119024066822676,0,0,0.0127330918208448,0,0,0,0,0,0,0
X002294.SZ,0.0412501962359406,0,0,0.0260405278306742,0,0,0,0,0.0239284895801417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111316827411165,0.133928532399251,0,0,0.00160921770367056,0,0,0,0,0,0,0,0.0894842504966607,0.0526584814535486,0,0,0,0,0,0.10232364862149,0,0,0,0,-0.0126533550328669,0,0.0142811222149367,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768585117472647,0,-6.93889390390723e-18,0,0.153430747709461,0,0,0,0,-0.0680190205058367,0.2556894440656,0,0,0,0.234330246531179,0,0.0551643150099347,0,0,-6.93889390390723e-18,0,0,0,0,0.046336430760694,0,0,0.0420860585133617,0,-0.031669897613868,0,-0.136479327590823,0,0,0,0,0,0,0
X600089.SH,0,0,0.0569041706434248,0,0,0,0,0,0.0500828158652862,0,0,0,0,0,0.0164199549528479,0,0,0,0,0,0.126218279594972,0,0,0,0,0,0,0,0.0214758941486823,0,0,0,0,0,0,0,0,0,0.0819521208226895,0,0,0,0,0.230420774142347,0,0,0,0.0403551830300423,0,0,0.0177051316300128,0,0,0,0,0,0,0
X000981.SZ,-0.0881064824038226,0,0,0,0,0,0,0,0.0684705113795218,0,0,0,0,0,0,0.181006205498444,0,0,0,0,0,0.273408699280036,0,0,0.0288647294066481,1.73472347597681e-18,0.0478103083184047,0.240817560024257,0.151406586824249,-0.0522544562121033,0,0,0,0,0,0,0,0,0,0,0,-0.0819168990151515,0,0,0,0,0,0.0356208172166975,0,0,-0.047205067376656,-0.0876313985689423,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236907800736141,0,0,0,0.122617003581645,0,0,0.187546174247239,0,0,0.0313693767770675,0,0,0,0.0683309485852472,0,0.168546031605717,0.0082839046236925,0,0.120202110749528,0,0,0,0,0.00997800376159976,0,0,0,0,0,0.0704691519693008,0,0.12951709083116,0.0660768362413791,0,0,-0.0301234060476848,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.0107472773156823,0,0,0,0,0,0,0,0,0,0,0,0,0.274434706124351,0,0.043797056575135,-0.105951042715623,0,0,0,-0.0894156942314744,0,0,0,0,0,0,0,0.0735624579360278,0,0,0,0,-0.104186122384069,0,0,0,0,0,0,0,0,-0.0223447960219047,0.114930039818729,0,0,0,0,0,0
X002508.SZ,0,0,0,0.237934036616157,0,0,0,0,0,0,0,0,0,0.148656571901999,0,0,0,0,0,0,0,0,0,0,0.129269509243284,0.0849523255607298,-0.0459135405065962,0,0,0.0650910420449341,0,-0.127106295521294,0,0.0124650121211655,0,0,0,0,0,-0.0313745747574964,0,0,0,0,0,0,0.0488669808319197,0,0,0,-0.0144091558860232,0,0,0,0,0,0,0
X000869.SZ,0,0,0.152630920740828,0.225211978833937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00881065401250812,0,0.0474885338913095,0,0,0,0,0,0,0,0,0,0,0,0,0.0421202019969883,0,0,0.0272708970171335,0,0.0807202905207664,0.207946931771232,0,0,0,0.0375537030775922,0,0,0,0,0,0
X600498.SH,0.0174830900859741,0.182764333297665,0.0174930736443952,0,0,0,0,0,0,0,0,0.132715885427182,0,0,0,0,0,0,0.101566825381397,0,0,0,0,0.116630248704693,0,0,0,0,0.0379692622915434,0.27940270560032,0,0,0,0,0,0.170915763698935,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.067707274923891,0,0.0573746235006499,0.0433287485846453,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237778856257693,0,0,0.0441808409001078,0.174848955756003,0.0568031101819367,0.175213360581916,0.0732171973030938,0.341763132251839,0,0,0,0,0,0,0.0234553553025123,0,0,0,0,0,0,0,0,0.081398548156607,0,0,0.0438436684779502,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0745894317970243,0,0,0.0159692336753849,0,0,0,0,0,0,0.0439872488274089,0,-2.71050543121376e-20,0,0,0,0,0.0139021940899323,0,0,0.065656638182012,0,0.0697045259314688,0,0,0,0,0,0,0,0.00738552927432016,0,0,0,0,0,0,0,0,-0.0380344905589479,0,0,0,0,0.0866147306137143,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0255994029185777,0.337545267316935,0,0,0,0,0.0214255223764067,0,0.0377206861746569,0,0,0,0,0,0,0,0,0,0.109892527427575,0,0,-0.0837109272441819,0,0,0,0,0,0,0,0,0.0409907619658084,0.117804711301943,0,0,0.229017925845984,0,0,0,0,0,0,0,0.0345553195451049,0.0106572668095905,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.135694928698649,0,0,0,0,0,0,0,0.090621275266742,0,0.352032633398341,0,0,0,0,0,0.387219821063924,0.00165698826090011,0,0,0,0,0,0,0,0,0,0.119899327401826,0,0,0,0,0,0,0,0,0,0,0,-0.000150024132566443,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,-0.0380728153737978,0,0,0,0,-0.0339759640231888,0,0,0,0,0,0,0,0,0,0,0.299936385059552,0.118117385862942,0.0549370637094099,0,0,0,0,0,0,0,0,0,0.0198310392662067,0,1.73472347597681e-18,0,0,-0.0454827844985703,0,0.233936874763654,0.192791593353411,0,0,0.144047191726186,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0.0131566612998511,0,0,0,0,0,0,0.0685972043950971,0,0,0,0,0,-0.0683372013612521,0,0,0,0,0,0,0,0,0,0,0,0.0277818535758148,-0.00814508359715093,0,0,-0.0845138398507543,0,0.0563444293995068,0,-0.0321517023770224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0.237879211215064,0,0,0,0,0,0,0,-0.219991358825988,0,0,0,0,-0.235511124353338,0,0,0,0,0,0,0,0,0,0,0.0407306921981484,0,0,0,8.67361737988404e-19,0,-0.0677107597618729,0,0,0.243864560502312,0,0,0,0,0,0,0.385765740414709,-0.485318056977209,0,0,0,0,0,-0.214138991523528,0,0,0,0,0,0,0,-0.729715037438313,1.51309415726944,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132866217493349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165563260791255,0,0,0,0,0,0,0,0,0,0,0,0.381402134030414,0,0,0,0,0.64063108000589,0,0
RealEstate_excess,0,0,0,0.0503062562299429,0,0.20417306917342,0,-0.0304684543751317,0,0,0,0,-0.163757077207091,0,0.00308297524896683,0,0,0,0,0,0,0,-0.15709144522617,0,0,0,0,0,0,0,0,0,-0.0825638602419656,0,0,0,0,0,-0.0190175956963783,0,0,0,0,0,0,-0.0644216916755453,0,0,0,0,0.0382787190562046,0.0269827684765622,0,0.398113786428739,0,0,0,0
MKreturn,-0.0613357262822575,0,0,0,0,0,0,0,0,0,0,0,0.0229487821330089,0,-0.128163404951436,0,0,0,0,-0.020997607728713,0,0,0,0,0,0.0759961507206675,0,0,-0.0673267880273982,0,0,0,0,0,0,0,0.0751446706499557,0,0,0,0,-0.0835083603329449,0,0,0,0,0,0,0,0,-0.018658373351837,0.0877543044942591,0.352051661134838,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00782853033269814,0,0,0,0,0,0,0,-0.00110792879520915,0,0,0.00155686116108196,0,0,0,0,0,0,0.00396760521411706,0,0,0,0,0,0,0,0.000705546618514241,0,0,0,0,0,0,0,-0.00390238659979104,0,0,0,0,0,0.00445348702415677,0,0,0,0,-0.0252967085733026,0,0
CarbonVol_Shenzhen,0.00255864885731795,0,0,0,0,0,0,0,0,0,0,-0.0187468393835664,0.0401095134592547,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.00194894486987105,-0.0243200480892827,0,0,0,0.0232936178959586,0,0,0,0,-0.00285497152955399,0,0,0,0,0,0,0,0,0,0,0,-0.086333258639204,0.0874640940685044,0,0,0,0,-0.770041947887751,0
CarbonVol_Guangdong,0,-0.00452796275814453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249551690585272,0,0,0,0,0,1.35525271560688e-20,0.00128893711805412,0,0,0,0,0.0212359317209472,0,0,0,0,0,0,0,0,0,0,-0.000584236197369491,0,0,0.00511815615253005,0,0,0,0,-0.176709070772363,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194536135989004,0,0,0,0,0,0,0,0,0,0,0,-0.00430318429641743,0,0.000945201663839654,0.00225057285634772,0,0,0,-0.000920888745510873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031180045929087,2.16840434497101e-19,0,0,0,0.116152509637961,0,0
