,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000568.SZ,X000338.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X000596.SZ,X000661.SZ,X600809.SH,X600271.SH,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X002007.SZ,X600487.SH,X000625.SZ,X300142.SZ,X002456.SZ,X600498.SH,X600867.SH,X600776.SH,X000157.SZ,X300146.SZ,X002180.SZ,X002241.SZ,X600177.SH,X002179.SZ,X002371.SZ,X000050.SZ,X000977.SZ,X600522.SH,X002508.SZ,X600089.SH,X600066.SH,X600118.SH,X000066.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0.0730177913018406,0,0,0,0,0.0496710357083613,0.0359931771156215,0,0,0,0,0,0,0,0,0,0.204760180437094,0,0,0,0,0,0,0,0,0,0.0191347250750698,0,0.0641545736772098,0,0,0,0.0801910184762459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00925552532618979,0.0595848029657382,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.102478079102913,0,0,0,0.302492060278149,0,0,0,0,0,0,0.0936065769263552,0,0,0,0,0,0,0,0.309616009637823,0,0,0,0,0.0516632630609003,-0.0400408298683319,0,0.0336962853330475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225082660324552,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0120093455149645,0,0,0,0.0696648090260762,0,0.0645224650368169,0,0,0,0,0,0,0,0,0,0,0.405261307665963,0,0,0,0,-0.0867714961274945,0.418598649208228,-0.0237546692593164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119963659714479,0,0,0.0392510349588711,0.0363888633984462,-0.0498098564797434,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0384016128794991,0.0844902667876373,0,0,0,0.0260932827223792,0,0,0.0390692994370956,0,0,0,0.109587534702795,0,0,0.117154213756973,0,0,0,0,0,0,0,0,0.35285364588285,0,0,0,0,0,0,0,0,0,0,0,0.298206930854224,0,0,0,0,0,0,0,0.000109799757203486,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108813909494228,0,0,0.276458260971764,0,0,0,0.0978586021304471,0,0,0.0373494313385315,0,0,0,0,0,0,0,0.0768768275224345,0,0,0.0724193689865526,0,0,0,0.0108119623940966,0,-0.0482614018500593,0.211030301816118,0,0,0,0,0,0,0,0,-0.0393781951771207,0,0,0,0,0,0,0
X300142.SZ,0,0.0306988981442352,0,0,0,0.100112147237721,0,0.107397104694076,0,0,0.0112074538160347,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0552080861288242,0,0.143768071063309,0.0871046300957965,0,0.00612192871899686,0,0.058106348452899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653264656683694,0,0,0,0,-0.101488156021202,0,0,0,0.024240007956221,-0.0194193099888242,0,0,0,0,0,0
X002456.SZ,0,-0.135180677518533,0,0,0,0,0,0,0.180260548411474,0,0,0,0,0,0,0.183907533288427,0,0.194686909289413,0,0,0,0,0,0,0.364217709445748,0.0801598156308499,-0.00656034561190975,0,0,0,0,0,0,-0.0902849606453866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,-1.73472347597681e-18,0.0156571515121249,0,0,0.0382175967314655,0,0,0,0.32658770909852,0,0,0,0,0,0,0,0,0,0,0,0.0381675278306662,0,0,0,0,0,0,0.204863751970543,0,0,0,0,0.0536270375225148,0,0,0,0,0,0,0,0.00464574043742311,0.0463265191592857,0,0,0,0,0,0,0,0,-0.0969142475631621,-0.0228874711755107,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,-0.184516591784331,0,0.0198742987279953,0,0,0,0.264781922259417,0,0,0.10267495677369,0,0,0,0.0888590413921924,0,0,0,0,0,0,0.195524337942884,0,0,0,0,0,0,0.606140831229958,0.139699256696763,0,0,0,0,0.208534270661656,0,0,0,0,0,0,0.0624984035636089,0,0,0.123848186347013,-0.232208787673581,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198843149381287,0,0,0,0,0,0,0,0,0,-0.150390921094789,-0.0220544275971467,0,0,0,0,0,-0.209771382943593,0,0,0,0,0,0,0,0,0,0.19935631076538,0,0,0,0,0,0,0,0,-0.0828966835146638,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0307250009649375,0,0,0,0.106462570574202,0,-0.0651014393958307,0,0,0,0,0,0,0,0.144250132183509,0,0,0,0,0,0,0.0685818862769341,0,0,0.0341546497149004,0,0,0,-0.0315439948448956,0.0624611771343997,0,0,0,0.0824289322138306,0,0.114370842657737,0.0659207659938521,0.0388297188600817,0,0,0,0,0.0229325290889066,-0.0128562380714858,0,0,0,-0.067445566119459,0,0
X300146.SZ,0,0,0,0,0,0,0.135547546412915,0,0,0,0,0,0.167590484853264,0,0,0.0244370731187211,0,0,0,0.0656128287735128,0.207737757842125,0,0,0,0,0,0,0.00756065874024398,0,0,0,0,0.0795906838016848,-2.16840434497101e-19,0,0,0.262936928207949,0,0,0,0,0.0490925589058723,0,0,0,0,0,0,0,0,0,-0.0016258457526707,-0.0628623109836215,0,0,0,0,0,0
X002180.SZ,-0.0419412160557897,0,0,0,0,0,0,0,0,0,0,-0.0318881958691443,0,0,0,0,0,0,0,0,0,0.167413198121698,0.112711748679476,0,0,0,0,0,0,0,0,0,0.1223977065841,0,0,0,0,0.0725167633762352,0,0,0.153266735518393,0.0940872878788377,0.0426736243503954,0,0,0,0.051919114941131,0,0,0,0,-0.0131076731023674,-0.0133186291484478,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0461474809449671,0,0,0,0.101102882939261,0,0,0,0.0940021125230792,0,0,0,0.0568415609838455,0,0,0,0,0.0254588069774331,0,0,0,0,0,0,0,0,0.0711865619127357,0,0,0,0,0,0,0,0,0.251757784387076,0,0,0,0,0,0.000224922021850794,0,0,-0.0301547165936447,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.028981064668156,0,0.0228692976114367,0,0,0,0,0,0,0.0979060916673429,0,0,0,0.0394638494807833,0,0,0,0,0,0,0.119663282226669,-0.0437541801559878,0.0163371570196042,0,0.0977281104906116,0.00952113738259372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939701384223594,0,0,0,0.0252432383102049,-0.0157606535395425,0,0,0,-0.225110036474439,0,0
X002179.SZ,0,0,0,0,0,0,0,0.14049403527023,0.109006698776756,0,0,0,0.0386820829114113,0,0,0,0,0,0,0,0,0,0,0.0415945090369785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123559843073718,0,0,0,0,0,0,0.0896137062586777,0,0.23394503102968,0,0.0164814162096868,0.0718523532678014,0,0,0,-0.151074197518019,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.163945542011474,0,0,0,0,0,0,0,0,0,0,0.0914853989195842,0,0,0,0,0,0,-0.0781542178902562,0,0,0,0,0,0.166529863612919,0.0234474118238571,0,0,0,0,0,0,0,0,0.300430234829077,0,0.202833837467885,-0.0618372432126422,0,0,0.0520073493837748,0,0,-0.0208325027722542,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0.119431674104054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167349253925128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367014206788172,0,0,0,0,0,0,0,0,0,0,0.346957196913284,0,-0.0332485227933237,0,0.145808163732061,-0.154718220169806,0,-0.018089887968007,0.0194955399335271,0,0,0,0,0,0
X000977.SZ,-0.0458402385764563,0,0,0,0,0,0,0,0.382433027009219,0,0,0,0,0,0,0.0424229632331859,0,0.0852052177067284,0,0,0,0.723253359696734,0,0,0.151771023556576,0,0,0,0,0,0,0,0,0.00355751804950944,0,0,0,-0.03745957440237,0,0,0,0,0,0,0,0,0.0509331535351894,0,0,0,0,0.0326656489723416,-0.032746121475837,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0955335069722722,0,0,0,0.089568361638681,0,0,0,0,0,0,0,0.168497258742896,0.0368065419446443,0,0,0,0,0,0,0,0,0,0.174836695777582,0,0,0,0,0.0551926396312381,0.00708915368565748,0,0,0,0,0,0,0,0,0,0,0,0,0.0155947928185451,0,0.0670629095438939,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.0953153132498467,0,0.37041276165849,0,0,0.0740427153256483,0,0,0,0.0883362344858897,0,0,0,0,0,-0.0499501921028887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13560371539357,0,0,0,0,0,0,0,0,-0.0201053505289275,0.11907116637656,0,0,0,0.0439851145845194,0,0
X600089.SH,0,0.0996439313459074,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0387916900579102,0,0,0,0,0,0.062668850106862,0.00848504237411601,0,0,0,0,0,0.0851818382062527,0,0,0,0.0534937803932284,0.00145584615961533,0,0,0,0,0,0,0,0.0692451230011753,0.175182582008892,0,0,0,0,0,0,0,0,-0.0135617693216095,-0.0032537626916323,0,0,0,-0.0149751359557974,0,0
X600066.SH,0,0,0,0.0701365453586548,-0.243993433009007,0,0,0.247083337354313,0,0,0,-0.00539288454498583,0.037868818621302,0,0,0,0,0,0,0,0,0.174345326574789,0,0,0,0.101766163548245,0,0,0,0,0,0,0,0.036292394826839,0,0,0,0,0,0,0,0,0.0331599849133875,0,0,0,0,0,1.73472347597681e-18,0,0,-0.05004582509099,0.0877176989573286,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0756560308924554,0,0,0,0,0,0,0,0,0,-0.14389822724805,0,0,0.135807051045774,0,0,0,0,0,0,0.0683167522292303,0,0,0,0,0,0,0,0,0,0.166099868885127,0,0.287976297524945,0.0349359798189916,0,0,0,0,0,0,0.0490894799650871,0,0,0,-0.0432007098096799,0,0,0,-0.0278880345900805,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865852612437197,0.155260426065617,0,0,0,0,0,0,0,0.174567023732318,0,0,0,0,0,0,0.0834520292675608,0,0,0.245289812896442,0.0221586448924193,0.0559595490120759,0,0,0,0,0,0,0,-0.0582210071706413,-0.0220944543438573,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.128568845961379,0.023634222821234,0,0,0,0,0,0,0,0,0,0,0,0,0.149754843544386,0.0218605250975111,0,0,0,0,0,0,0,0,0,0.050392161140513,0.0149315934724861,0,0,0,0,0,0.070693654816225,0,0,0.0924256929083861,0,0.0407420113607991,0,0,0.176648063471521,0,0,0,0.0216555068318349,0.0219683996453574,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.035668383620295,0,0,0,0,0,0,0,0.0893730317079373,-0.438765940298228,0,-0.0554597328235942,0,0,0,0,0,0,0,0,0,0,0.233290599211439,0,0,0,0,0,0,-0.0471569352296573,0,0,0,0,0,0,0,0,-0.0292205550704035,0,0,0,0,0,0,0,0,0,-0.119855196119566,0,0,0,0.0824494249877434,0,0
Slope,0,0,0,0.30938217543426,-0.318045990763218,0,0,0,0,0,0.546232280377793,0,0,0,0,0.1742158573005,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0727029475193623,0.249609437990384,0,0,0,0,0,0,0,0.188053324381032,0.419019109630739,0,0,0,0,0,0,0,0,0,0.585873085743406,0,0,0,1.25833227828864,-4.4124249402975,0
TED,0,-0.472302083505046,0,0,-0.102370011108909,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.381997532167415,-0.396781661503645,0,0,0,0,0,0,0.444916434647277,0,0,0,0,0,0,0,0,0,0,0.0318181495887043,0,0,0,0,0,0,0,0,-0.126321082512784,0.403857361433444,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.061769054273592,0,0,0,-0.117895416711626,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.00725643040761818,0,-0.0375291104029644,0,0,0,0,0,0,-0.0347742363989589,-0.0207788352218166,0,0,0,0,0,0,0,0.0469507241224179,0,0,0,0,0,0,0,0,0,-0.00319088420792553,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0259409167308978,0,0,0,0,0,0,0,0,0,-0.0961773570746527,0,0,0,0,0,-0.0132607529456079,0,-0.126891152183642,0,0,0,0,0,0.0569912324645157,0.00687862606626355,0,0,0,-0.0765025172235413,0,0,0.0898853088502313,0.0698381337550498,0,0,0,-0.0968041219138536,0,0,0,0,0,0,-0.00421726708642281,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00029685582656441,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,-0.00277158857027299,0,0,-0.00228106621760247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00075035498499074,0,0,0,0,0.0231085131282136,0,0
CarbonVol_Shenzhen,0,0,0,-0.03680068261461,0,0,0,0,0,0,0,-0.0444164417386385,0.00316543101475655,0,0,-0.0881760435966322,0,0,0,0,0,0,0,0,0,0,0,0.0930525970442955,0,0,-0.0148800865316247,0,0,0,0,0,0.106962875387446,0,0,0,0,-0.0474475293706898,0,0,0,0,-0.0621305358757386,0,0,0,0.0198877510176483,0.118790804583035,0.00970672290134172,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119279988690896,0,0,0,0,-0.00172439003270288,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017328739750065,0.00302751114358168,0,0,0.00992718372528381,0,0,0,0,0.0156848874366418,0,0,0,0,0,0,0,0,0,-0.00455418053863405,0,0,0,0,0,0,0.00196216953298832,0,0,0,0,0,0,0,0,0,0,0.00889426968992896,0.000804769950134082,0,0,0,0.00186304585938371,0,0
