,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X002241.SZ,X003816.SZ,X000338.SZ,X300124.SZ,X000596.SZ,X300014.SZ,X600703.SH,X600741.SH,X002007.SZ,X000625.SZ,X002371.SZ,X000100.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X002049.SZ,X601877.SH,X002179.SZ,X600584.SH,X000157.SZ,X000800.SZ,X300003.SZ,X600183.SH,X002414.SZ,X300136.SZ,X601799.SH,X000066.SZ,X000977.SZ,X002008.SZ,X002456.SZ,X300146.SZ,X002185.SZ,X600118.SH,X600066.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.157980318180271,0.0956662365303811,0,0,0,0,0,0,0,-0.0741763667865877,0,0,-0.0937683807397234,0.0161939927325176,-0.049835943385787,0,0.0324844093907397,0,0,0.100431956462907,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0685696317198505,0.247501328431969,0.00788454855016269,0,0,0,0.049821708930762,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.585456113800583,0,0,0,0.197925303567295,-0.154850784587671,0,0,0.139034041143777,0,0,0,0,0,0,0.0323106198272139,0,-6.93889390390723e-18,0,0.139398953438423,0,0,0,0,0,-0.00745950496918326,0,0,-0.0919334234744178,0.124608495850217,0,0.143578771254313,0,0,0,0,0,0,0,0,0,0,0,-0.00321888572566963,0,0,0,-0.0559265880486561,0.0162845925305593,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0579357316412464,-0.008916782167727,0,0,0,0,0,0.118163057140222,0,0,0,0,-0.0100803051344461,0.00176464749634844,0,0,-0.0188939407075211,0,0.07018668422972,0,-0.0409046256484012,0,0,-0.00891487354679003,0,-0.0184619301526076,0,0,0.0185517090843705,0,0,0,0,0,0,0,0.0685584062624754,0,0.00474165816103692,0,0.108389388014345,0,0,0,0.0154909123772901,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.140776878049091,0,0,0,0.151408699207988,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0242045226727652,0,0,0,0,0.221412164575063,-0.0357326527184696,0,0,0,0,0,0,0.0960462853945088,0,0,0,-0.0348761317006873,0.116471753685401,0,0,-0.00116984062066144,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0468914867472826,0,0,0,0,0.114566576433878,0,0,0,0,0.195043114743851,0,0.0336875742514925,0.101434777879159,0,0,5.42101086242752e-20,0,-6.93889390390723e-18,-0.0330287317485559,0,0,0.0644300081691459,0.0897827550162933,0,0.071860584416952,0,0,0,0,0,0,0,0.270272483551697,0,0,0,0,0,0,0.098186397222356,0.0935915728152328,0,0,-0.0280203112504492,-0.00669845495185151,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.342096648319844,0,0.317030380341312,0,0.0914023051675919,0,0,0,0,0,0.0483553555616955,0,0.252606112131871,0,0,0,0,0,-0.269573535448651,0,0,0,-0.105414343190141,0.158798696941676,0,-0.0669838793734774,0,0,0,0,0,0,0,0,0,0,0.0206046417849336,0,0,0.114822099918295,0,0,0,0.0651208417773393,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.246520211283234,0,0,0.375984184622995,-0.162840845788043,0,0,0.100377174083507,0,0,0,0,0,0,0,0,0,0,-0.219200196909001,0,0,0.248892025031475,0,0,0.0864742509292891,0,0,0,0.0707820940506569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191986427070696,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204424850433571,0,0,0,0,0,0,0,0,0.0349119279796074,-0.026556050871605,0,0.249478852028574,0,0,0,0,0,0,0.186753881689968,0,0,0,0.0195054534986196,0,0,0,0,0.153626329019667,0,0,0.185426228588548,0,0,0,0,0,0.00940938501542108,0.00911912186934669,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.137405796722654,0,0.00250355569342785,0,0,0,-0.00127398459516291,0,0,0,0,-0.0175574561549824,-0.00705532024981715,0,0,0.29219702858167,0,0.125711983330156,-8.67361737988404e-19,-3.46944695195361e-18,0,0.244076814152576,0.119738261161644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124317874684598,0,0,0,0,0,-0.0193719568513593,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.168757318052606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480582744509098,0,0.39420703686475,0,0,0,0.151484865990602,0,0,0,0.143767707430117,0.185358707719409,0,0,0.26514042826168,0,0,0,0,0,0.147768570023286,0,0.214825858290666,0,0,0,-5.31385353810983e-06,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.515213466080623,-0.052380903118431,0,0.0212753625766716,0,0,-0.0706859232665087,0,0,0.15572044742167,0,0,0,0,0,-0.053483438969134,0.183797248999348,0,0,0,0,0,0.0234345728882757,0,0,0.145183950977196,-0.044021771748267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285487154023651,0,0,0,0,0.0382677614557604,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133807313326127,0,0,0,0,0,0,0.249253302789182,0,0,0.0609308872863526,0.043244327603863,0,0,0.212564378699517,0,0,0.169335958867949,0,0,0.145635615488316,0,0,0,0,0,0,0.203702792322566,0,0,0,0,0,0,0,0,0,0,-0.039421031166289,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.424305954072658,0,0,0,0.027219593661776,0,0,0,0,0,0,0,0,0,0.0792251825225762,0,0,0.101840093140211,0,0.044458831178541,0.0697466618417104,0,0.0350703554136135,0,0,0,0,0,0,0,0.0191803495910662,0,0.0131122195687433,0,0,0,0,0,6.93889390390723e-18,0,0,0.00284375680803664,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.396036232494483,0,0,0,0,0.178293479264194,0,0,0.0733211687758912,0,0,0,0,0,0,0.125978567916176,0,0,0.519404206769898,0.169052005375179,0,-0.355963972435429,0,0.0724846427405478,0,0,0,0.0705148464110779,0.542375002760435,0,0,0,6.93889390390723e-18,0,-0.104410818844181,0.134976773495871,0,0,0,0,0,0,-0.127586330493228,0,0,0,0,-0.0349526686274469,0,0,0,0,0,0
X002129.SZ,0,0,0,0.361512573696772,0,0,0,0,0,0,0,0.390843442051848,0.382519739636917,0,0,0,0,0,0,0,0.00725522183453196,0,0,0,0,0.0264274316818588,0,0,0,0,0,-0.0570880069808111,0,0,0,0,0,0.108104977299026,0,0,0,0,0,0,0,0,0,0,0.087679036034444,0,0,-0.00616024970132476,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.360199627625088,0,0,0,0,0,0,0,0,0.0883935470942936,0,0,0,0,0,0,0,0,0,0,-0.196655404742354,0,0,0,0,0,0,0,0.18040094339346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593162540910587,0,0,0,-0.053081550600207,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.123748583514378,0,0,0,0,0,0,0,-0.456720694848542,0,0,0,0,0,0,0,0,0,0,0,0,0.0542393497061903,0,0,0,0,0,0,0,0.776345424034133,0,0,0,0,0.549416918065994,0,0,0,0,-0.159195958678323,0,0,0.0645844786605445,0.177791430481179,0,0,0,0.0362063940588964,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.252382052629217,0,0,0,0,0,0,0,0,0.14053190908988,0,0,0,0,0,0.247709347933881,0,0,0,0.143759227299052,0.00250546431678562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179898955160508,0,0,0,0.236053035560626,0,0,0,-0.0296460069326734,0,0,0,-0.18352914611377,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0630869847203679,0,0,0,0,0,-0.0206013072448331,0,-0.0920429835136855,0,0,0.0966650537422458,0,0.0459035266892064,0,0,0,0.00945413689932734,0,0,0.128522304098044,0,0,0.087460710462935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550980355119136,0,0,0,0,-0.0318747134581742,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0769710526184842,0,0,0,0,0,-0.164596443583026,0,0,0,0,0,0.158451917532011,0,0,0,0.270587064639803,-0.103994059320904,0.190282827944004,0,-0.164984544219481,0.0658064427111477,0,0,0,0,0,0,0,0,0,0,0.132678292524726,0,0,0.349163139524892,0,0.198278707710494,0.0741642405776699,0,0,0,-0.0426197987709385,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.201719959000394,0,0,0,0.0487777913290837,0,0,0,0,0.0498910835054232,0,0,0,0,0,0.0309014153693511,0.0334323979227235,0,0,0.127738554948984,0,-2.16840434497101e-19,0,0,0,0,0,0.0175951764399088,0,0,0,0.0406345004336477,0,0,0,0.0224248485507882,-0.0235077720047634,0,0,0,0,0,0.0177639716285593,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.08289315914835,-0.264361560930244,0,0,0,0,0,0.448698457712883,0,0,0,0,0,0,0.040883881638026,0,0,0,0.104809056457917,0,0.344504850507983,0,0,-0.00448012459711221,0.0360014113305327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0896911593636518,0.0453251750487079,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0910863217745361,0,0.0792994891664763,0,0,0,0,0,0,0,0.204909279184627,0,0,0.166534242568016,0,0,0,0,0,0.0114382278143284,-0.0776373259506069,0,0,0,0,0,0,0,0,-0.0358244124813183,0,0,0,0,0,-0.0116182382800093,0,0,0,0,0,0,0.0604181679430804,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0612087001313745,0,0,0,0,0,0,-0.0875200952603415,0,0,0,0,0,0.0178298991784937,0,0.0601442875907792,0,0.0272828038581743,0,0,0.0718965052516619,0,6.93889390390723e-18,0,0,0.438174032578253,0,0,0,0,0,0,0,0,0,0,0,0.00600334317427959,0,0,0,0,0,-0.017820148899201,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.0576956227308525,0.140852784308972,0,0,0,0,0,0,0,0,0.388171396342269,0,0,0,-0.0584159328062923,0,-0.190424636367792,0,0,0.179192277223381,0,0,-0.0599270176230825,0.531610018451024,0,0,0,0,0,0,0,0,0.0826875220924808,0,0,0,0,0,0,0,0.0272013559637101,0,0,0,-0.0131905611972448,-0.00231232244132417,0,0,0,-2.16840434497101e-19,0,0
X300136.SZ,0,0,0,0,0.739870344139952,0,0,0,0,0,-0.331345554695234,0,0,0,0,0,0,0,0,0,0,0,-0.0318384037222245,0,0,-0.550795486622724,0,-0.0306936889944965,0,0,0,0.140481900682207,0,0,0,-0.0491444796032417,0,0,0.0859473202041077,0,0,0,0,0,0,0.137610702936625,0,0,0,0,0,-0.153266557116123,0.181511050015461,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0798886417755073,0,0,0,0,0,0.0998698396492596,0,0,0.263746133971773,0,0,0,0,0,0,0.0510096706056803,0,0,0,0,0.213826728112012,0,0,0,0.0392720155196209,0,0.0107472129483913,0,0,0,0,0,0,-0.0765184979828299,0,0,0,0,0,0,0,0,-0.0764850818330618,0,0,0,-0.00887651940673052,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.00752445610674934,0,0,0,0,0,0,0,0,0,0,0,0,0.108269981977247,0,0,0,0.143533008686392,0,0.133658723550759,0,0,0,0,0.00109123229746147,0.014790361187902,0,0,0,0,0.102877169060579,0,0,0,0,0,0,0,0,0.0445638729922512,0,0.519612880576464,0,0.022480195905174,-0.0180911559663533,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.148414045489686,0,0,0,0,0,0.0465433365261477,0,0,0,0,0,0,0.0186915164515787,0,0.0463283596907793,0,0.0626454263495497,0,0,0,0.012141773047249,0.0286546036040023,0,0,0,0,0,0,0,0,0,0,0.128899536536393,0,0,0.0595269001197753,0.020617088137572,0.221426369109112,0,0,0,0,0,0.0161271171876125,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.0151347969312893,0,0,0,0,0,0,0,0.0628621289476638,0,0,0.186451213137121,0,0,0,0,0,0,0.0101526597758956,0,0,0,0.149818821112379,0,0,0.075460148382809,-0.00876323835848404,0.0949494018439435,0,0,0,0,0,0,0,0,0.0748749777537701,0,0,0,0,0,0,0,0,0.201098337912654,0,-0.0746408816445061,0.0382086652598734,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204334796841162,0,0.335490448561099,0,0,0,0,0.207918963293164,0,0,0,1.73472347597681e-18,-0.0810908866681476,0,0,0,0,0,0,0,-0.0668684923764764,0.449202116864729,0,0,0,0,-0.0770370839508987,0.0573344987034804,-0.140904790383547,0,0,0,0,0,0.117220099198683,0,0,0,0,0,-0.0555830118277868,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.0848363771891369,0,0,0,0,-0.0669772478621123,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0232881959603921,0.0722596200519139,0.188552893578732,0,0,0,0.0220682249307858,0.0511053058051332,0.0808150890807131,0,0,0,0,0,-0.0828317113304471,0,0,0,0.0579692017106117,0.134863246434443,0,0.596205371581352,0,0,0,0,0,0,0,0,-0.0563180456664865,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121111951506041,0.00447140364198311,0.0622789226382456,0,0,0.142630537106096,0,0,0,0,0,0,0.260429884825352,0,0,0,0.0249351451539719,0,0,0,0,0.0411371026782141,0,0,0,0,0,0,0,0,-0.000565560844996622,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,-0.0242153007616481,0,0,0,0,0,-0.165480309979668,0,0,0.218088536948651,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.185246422270875,0,0,0,0,0,0,-0.296256606614203,0,0,0,0,0.0767165503348434,0.210487258971023,0,0,0,0.472700443048775,0,0.0303932531259541,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.305787476856155,0,0,0,0,0,0,-0.106819699074904,0,0,0,0,0,0,0,0,0,0,0,0,0.108180647782486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233575132743005,0,0,0,0,0,0,-0.119199236575384,0,0.116542725994993,0,0,0,0.209484404764193,-0.101571017473436,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.22328530537472,0,0,0,0,0,0.00439192348344758,0,0,0.051693065847013,0,0,0,0,0.00761543564934318,0,0,0,0.0123425554258522,0,0.0744337325431957,0,0,0,0,0,0,0,0,0,0,0,0.16885938050985,0,0,0,0.119297020958354,0.0487517437492976,0,0,0,-0.0497879437640112,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0186307638945961,0.015315023886134,0,0,0,0,0,0.0171749194591731,-0.0577963740755648,0.0667285216929349,0.121304971127114,-0.0752415996637135,0,0.0147205065299349,0,0,0,0,0,0,0,-0.0506362687911167,0,0,0,0,0.0397608243424173,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128570338186328,-0.0302179163399658,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.181580564190849,0.38207538349106,-2.77555756156289e-17,0,0,0,0,-0.125657234274748,0,0,0,-0.218231044264645,0,0.0621141257982495,-0.561353675209497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175327504921678,0,-0.0781603745931426,0.259370486925692,0,-0.207525384016272,0,0,0,0,0,0,0,0,0.973805120686823,0,0,0,-1.82841062485674,0,0
TED,0,0,0,0,0,0,-0.0758641477003748,-0.0879265637649764,0,0,0,0,0,0,0,0,0,-0.191230802606702,0,0.224512764987342,0,-0.0614377426348563,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134923166313217,0,0,0,0,0.146134344700469,0,0,0,0,0,0,0,0,0,0,-0.106517588044803,0.92302495999171,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.101254950327526,0,0.0301223744698454,0,0,0,0,0,0,0,0,0,0,-0.0786710566825049,0.121838095033327,0.027664791976776,0.0373673494296653,0,0,0.0172041140014554,0,0,-0.0108088998727264,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,-0.00632963265286008,0.018561111064754,0,0,0,0,0,0
MKreturn,0,0,0,0.0374876282651652,0,0,0,0,0.0105531029875749,0,0,0,0.0283925158147562,0,0,0,0,0,0,0,-0.0701569758064847,0,0,0,-0.10344173330956,0,0,0,0,0,0,0,0.0711891275271623,0,0,0,0,0,0,0,0,0,0,0,0,0.0315798511797385,0,0.0431773294346205,-0.0471491694484986,0,0,-0.0136103977624343,0.0313661601061087,0,0,0,0,0,0
MKvol,0,0,0,-0.00297461864001469,0,0,0,0,0.000916116950840868,0,0,0,0,0,0,0.00508053184718806,0,0,0,0,0,0,0,0,0,-0.00359636364405436,0,0,0,0,0,0,0,0,0,0.0014917791611412,0,0,0,0.00153040971518002,-0.0046203415790819,0,0,-0.0039171591609814,0,0,0,0,0,0,0,0.0102483130324985,-0.0043991755783691,0,0,0,-0.00784894272797848,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0842813032900951,0,0,-0.0844984068809135,0,0,0,-0.00413576774617442,0.0696168290655755,0,0,0,0,0,0,0,-0.00264020141190264,0,0,0,-0.0394079491578489,0,-0.0575821973950733,0.0117543618294247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161190953019114,0,0,0,0,0,0,-0.131176169785671,0.0553312183166835,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00800188741552223,0.0038844415273611,0,0.00284228546678598,5.42101086242752e-20,0,0,0,0,0,-0.00535417017299632,0,0,0.00186689734894534,0,0,0,0,-0.00455190578008627,-0.000523815941027085,0,0,0,0,0,0,0.006418184641286,0,0,0,-0.00482658395523897,0,0,0,0,0.00343679581663279,0,0,0,0,0.012647754822663,-0.0175595034464952,0.0277539534258263,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240239843264335,0,0,0,0,0,0
