,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600703.SH,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X000596.SZ,X300003.SZ,X002236.SZ,X601877.SH,X300014.SZ,X000157.SZ,X300124.SZ,X600183.SH,X002007.SZ,X300142.SZ,X000625.SZ,X000066.SZ,X002456.SZ,X002371.SZ,X002008.SZ,X300136.SZ,X002179.SZ,X600271.SH,X000977.SZ,X002463.SZ,X600584.SH,X002180.SZ,X000050.SZ,X600177.SH,X002508.SZ,X600066.SH,X600498.SH,X002129.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034664487233042,0.0928998479902564,0,0,0,0,0,0,0,0,0.0772931485371668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512716257239813,0,0.0574285637683503,0,0,0,0.111487290731089,0,0,0.273117835712351,0.116937979217396,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600031.SH,0.00661604006564653,0,0,0,0,0,0.111582763931689,0,0,0,-0.0480915593934242,0,0,0,0,0,0,0,0.145529665980308,0.0665621628600054,0,0.10559268857277,0,0,-0.12753677158318,0.0225726517588332,0,0,0,0,0,0,0,0,-0.0877237704459716,0,0,0,0,0,0,0,0,0,0,0.0914410643191254,0,0,0,0,0,-0.0137347879136385,0.0602491261585841,0,0,0,0.0520215265164982,0,0
X600690.SH,0,0,0.130979211299205,0,0,0,0,0.109955128764059,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0387211303155641,0,0,0.031239254684425,0,0,0,0.112290262448518,0,0.0907221591097898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102466419389761,0,0,0,0,0,0,0,0,0.104703643959847,0.0454173922124267,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.176588505412336,0,0,0.0258924860378938,0,0.0531201140610597,0,0,-0.045969532539685,-0.0617509379465735,0,0,0,0,0,0,0,0,0,0,0.0402161988354311,0,-0.0071578207672138,0,0,0,0.0784211268521567,0,-0.0345368557946361,0,0,0,0,0.0516054462482842,0.0943370579985849,0,0,0,0,0,0,0,0,0,0,0.0432414103289226,0.0569002767438977,0,0,0,0,0,0
X000568.SZ,0.191551191136706,0.534038671568165,-0.013148656906995,0,0,0,0.0459138403967115,0,0,0,0,0,0,0,0,0,0,0,0.063596201059309,0,0,0,0,0,0,-0.0243306549552417,0,0,0,0,0,0,0.0473510455908809,-0.0302988932680958,0,0,0,0,0,0.000792636338153725,0,0,0,0,0,0,0,0,0,0,0,0,0.0209211077149575,0,0,0,0.0101499603369314,0,0
X000661.SZ,0,0,0,0.252443243763442,0,0,0,0,0,-0.0672203379076808,0,0,0.030792396483429,0,0.217460771482935,0,0,0,0.085447531085234,0,0,0,0.0252199576031422,0,0,0,0,0,0,0.164071598342764,0.0416083062453796,0,0,0.0799703069740381,0,0,-0.0328030003367993,0,0,0,-0.132695384043764,0,0.108639177884873,0,0,0,0,0,0,0,0,0,-0.0317517994800083,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134847392320336,0,0,0,0,-0.168498367821028,0,0,0.254433176460315,0.210714407767966,0,0,0,0,0,0.108458124923647,0.103226936344497,0,0.392530514004318,0,0,0,0,0,0,0,0.0281116806462484,0.0373767545485486,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.265205055966876,0,0.0868756749248357,0,0,0,0,-0.0336887004508607,0,0,0,0.0636548334784057,0.152564289707715,0,-0.104722092737812,0,0.0378297067884353,-0.138960840502324,0,0,0,0.0425397147887114,0,0.037922839536333,0,0,0,0.226486475608951,0,0,0,0,0,0.0735528884857889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142052951699392,0,0
X600809.SH,0,0,0,-6.93889390390723e-18,0,0,0.0373700926329518,0,0,0,0,0,0,0,0.28949752404368,0.058904456261884,0,0,0,0.0596757812447485,0,0.155308907030489,0.116846196493747,0,0,0.0703970272845466,0,0,0.0256713560853686,0,0,0,0.0141090837294419,0.0127832731556846,0,0,0,0,0,0,0,0,0,-0.0638328714363208,0,0,0,0,0,0,0,0.033362580614123,0,0,0,0,0.0110346188604605,0,0
X002241.SZ,0,0,0,0,0,0,0.181829707439266,0,0,0,0,0.00961025388210601,0,0,0,0.0656764727387272,0.186311061322388,0,0,0,0,0.157487002613877,0.154523271358601,0,0,0,0,0,0,0.0486008231447025,0,0,0,0.129585955100477,0,0,0.0412992052400512,0,0,0.239041855203233,0,0,0.211400335649615,0,0,0,0,0,0,0,0,-0.0176859019472159,0.00815963324637624,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.43688009089551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503195911171449,-0.227561887449273,0,0,0,0,-0.0722065508445239,0.0084403459361008,0.0288668035409192,-0.07850947133169,0,0,0,0,0,0,0,0,0.410747696350084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.272657256204824,0,0,0,0,0,0,0,0,0,0,0.260372034403943,0.0236439945116059,0,0,0,0,0,0.102250120647807,-0.0386413871173024,0,0,0.0907280658772266,0,0,0,0,0,0,0,0.0370013169372457,0,0,0,0,0,-0.070431351203014,0,0,0.0372173140991044,0,0.00410604953811513,0,0,0,0,0.101755465139236,0,0.036684359171343,0,0,-0.0124159882798638,0.0307376927751904,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.111893754550816,0,0,0,0,0.0764017758314791,0.0704588446385242,0,0.199400362350056,0.0640150709142895,0,0.409602489137057,0,0,0,0,0,0,0,0,0,-0.185413363705138,0,0,-0.0643026951001498,0.00127260416458246,0,0.147330120326084,0,0,0,0,0.121160598070706,0,0,0.00942162127418499,0,0,0,0,0.106079057237306,0,0,0,0.00422041039056448,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.820762030553618,-0.15338774421825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697270975583692,0,0,0,-0.102388815794748,0,0,0,0.0321922487010794,0.0779935095006065,0.0906213607601323,0,0,0,0,0,0,0,0,0,-0.0482189660536959,0,0,0,-0.0399762924824772,0,0
X601877.SH,0,0,0,0,0.0441711479447028,0.0346770148926219,0,0,0,0,0,0,0.114431617205191,0,0,0,-0.0555535436720004,0,0,-0.0685280034361023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147610708240337,-0.0485358417373137,0,0,0,0,0,0.187517793615058,0,0,0,0,0,0,0,0.0420808524558389,0,0,-0.0250345769273446,-0.0430237032980332,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.389059218151891,0,0,0,0,0,0,0,0,0,0.151899822048645,0.343548768928789,0,0,0.0812759524856306,0,0.133406245893132,0,0,0,0,0,-0.1732360979822,0,0,0,-0.0674438330779456,0,-0.349217635041198,0,0,0,0,0.110878872493974,-0.37546521097519,0.212698824185093,0,0,0,0,0,0,0,0,0,-0.0512104795129569,0.0623087678936508,0,0,0,0,0,0
X000157.SZ,0,0,0.0776375634460816,0,0,0,0,0,0,0,0,0.103025549480395,0.0521516564331344,0,0,0,0,0,0,0,0,0,0.0349735987415871,0,0,0.0323949892691694,0,0,-0.0325155224243278,0.04285927129708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173962664626066,0,0.0285833292773761,0.0338829833899482,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0892737695117502,0,0,0,0,0,0,0,0,0,0,0.198260550721294,-0.330547558801777,0,0,0.198080314926901,0,0,0.01370304571057,0,0,0,0.0618335053656124,0.191587179393328,0,0,0,0.135876406459338,0,0,0,0,0,0,0,0,0,0,0,0.00981684022109212,0,0,0.0199131771110309,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228628059014966,0,0.257863388115926,0,0,0,-0.0164441684368835,0,0.113148863764306,0,0,0,-0.0598429623424229,0,0,0,0,0,0,0,0,0,0,0.17019516487936,0,0,0,0.839758152272866,0.402100371583022,-0.587191837354687,0,0,0,0,0,0,0,0,-0.0817649313827506,0.00916699016972257,0,0,0,0,0,0
X002007.SZ,0,0,0.0490110191513701,0,0,0,0,0,0,0,0,0,0,0,0,0.205542755480975,0,-0.235824101178222,0.0823928492910687,0,0,0,0,0,0,-0.00482816018799897,0,0.0722684631539467,0,0,0.311675264421604,0,-0.0469883606729807,0,0,0,0,0.000696318621333902,0,0,0.198787108604033,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0167514770510025,0,0
X300142.SZ,0,0,0,0,0,0,0.187403930424779,0,0,0,0,0,0,0,0.0143927368672307,0,0,0,0,0.0570750647256176,0,0,0,0,0,0.0800056356187559,0,0,0,0.0393702067550946,0,0.11989058380412,0.0653073337160087,0,0,0.0854180188073816,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0433704768382597,0,0,0.0232744970879978,0.0287258127035389,0,0,0,-0.0288482153064264,0,0
X000625.SZ,0,0,0,0,0,0,-0.0938998816251553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187428501227127,-0.102437199879703,0,0,0,0,0.079393243781366,0,-0.119471776416458,0,0.176649875420908,0,0.0516683024118827,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.233617727400338,0,0,0,0,0,-0.167816983079846,0.161998088603516,0,0,0,0,0,0.150530745909909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279561667468897,0,0,0,0,0,0.239435912548699,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.12056543776273,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.0141479135401829,0,0,0,0,0.132197970060316,0,-6.93889390390723e-18,0,0,0.100035603508514,0,0,0.404145953190715,0,0,0,0,0,0.126543170227671,0,0,0,0,-0.0764430414403444,0.192765466937278,0.175526512775842,0,0,0,0,0,0,0,0,0,0,0,0,0.0555409827179841,0,0,0,0,0,-0.117239955735543,0,0,0,0,-0.0741579652574007,0,0
X002371.SZ,0,0,0,0.136373686424202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185771486029208,0,0,0.248856709755376,0,0,0,0,0,0,0,0,0.123657725451924,0.460065154166326,-0.0163091249173992,0,0,0,0,0,0,0,0.0923945378878722,0,0,0,0,0,0,0,0,0,-0.082184783483553,0,0,0,0,-0.0417101617818134,0,0
X002008.SZ,0,0,0,0.0608253018085369,0,0,0.259623511126917,0,0,0,0,0,0,0,0,0,0.00299935690320459,0,0,0.0567940207483328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152323937042024,0.0655871385645083,0,0,0,0,0.0278610486753256,0.0912629189215163,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0584972351259778,0,0,0,0,-0.0450549010499195,0,0
X300136.SZ,0,0,0.0048385342391274,0,0,0,0.0776631862689855,0.302157599910333,0,0,0,0,0,0,0,0,0,0,-0.168872019995799,0.183570266329568,0,0,-0.083203208275246,0,0,8.67361737988404e-19,-0.204359001944239,0,0.052036114878495,0,0.14543058277193,0,0.103328418689586,0.165477308511121,0,0,0,0.279181492587088,0,0.0855319293890047,0,0,0,0,0,0,0,0,0.0438973284486442,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.118440777422909,0,0,0,0,-0.160333878506087,0,0,0,0,0,0,0.00912014764961194,0,0,0,0,0,0,0.109264318068453,-0.0512568057894092,0,0,0.166205797748806,0.051804081808403,0,-1.73472347597681e-18,0,0,0,0.0663197090318301,0,0,0,0.124603031180353,0.0320201958551301,0.0220320125938085,0,0,0,0,0,0,-0.15442262155533,0,0.0315537796001544,0,0,0,0,-0.0530490504207661,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261616678587638,0,-0.0468291923357754,0,0,0.0654507897966994,0,0,0,0,0,0,0.119442846096398,0.0162090522560365,0,0,0,0,0,0,0.0963546706867004,0,0,0.0806983151787014,0,0,0,0,0,0.241302615052925,0,0,0.0428945069794858,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.417720692375534,0,0,0,0,0,0.155621908307088,0.158353852294322,0,0.0575991953644212,0,0,0.129319786828456,0,0,0.0848969475187558,0,0,0,0,0.213023143215839,0.311110558033981,0,0,0,0,0.0367053413711854,0.206789158661038,0,0,0,0,0,0.0844288295678814,0,0,0,0,0,0,0,0.0546672089956633,-0.0626678892405522,0,0,0,-0.049352037714295,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049255987288493,0,0,0,0,0.177354063722691,0.02539284036812,0,0,0.257318209733366,0.134714380271036,0,0,0.160414663684502,0,0.309319785993635,0.0323919904888237,0,0.00551348145103565,0.00990263399681409,0,0,0,0,0,0.0243172454841293,0,0,0,0.00595208012316291,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095047878443601,0,0,0.333695786136112,0,0,0,0,0,0,0.111362944810351,0,0,0,0,0.193902380264313,0,0,0.0515654233860474,0,0,0.116884408436209,0,0.0699561362593909,0.0130816252150571,0,0,0.0935307250840856,0,0.210200465832033,0,0,0,0,0,0,0.167072658478458,0,0.057246562882939,-0.20040842311746,0,0,0,-0.230751023753866,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0136953834704581,0,0,0,0,0,0,0,0.283701863494953,0.230269576066461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123630200005403,0,0,0.150225513383288,0,0,0,0.246489800694002,0.0536851296242056,0,0,0,0,0.0455161262673436,0,0,0,0,-0.0770134053271788,0.0498240887521817,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0673275180222053,0,0,0,0,0.0464191012749151,0,0,0,0,0,0,0,0.160008006088232,0,0.0162067297574999,0,0,0,0.00456671193762673,0,0,0,0,0,0,0,0,0.110491023644191,0,0,0,0.0148618522452631,0.294346260599096,0,0,0,0,0.0115643695740224,0,0,0,0,0,0.0315662044513408,0,0,0,0,-0.0716116936926572,0,0
X600177.SH,0,0,0.125345176893137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210998004709331,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456533452595208,0,-0.0346294269621665,0.0656389815195889,0.0671424641493224,0,0,0,0,0,0.0405907110177919,0,0,0,0,0.0570409620280997,0,0,0,0,0,0.0536430708836268,-0.00386163312298252,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113478644722857,0.126727410028063,0,0,0.200386837015562,0,0,0,0,0.10313877205026,0,0,0,0,0.0264220352361401,0,0,0,0,0,0.162030936503583,0,-0.0117662001615533,0,-0.0955572974128986,0,0,0,0,0,-0.048624252801877,0,0,0,0,0.271569645823986,0,0,0,0,0.0613101963932394,0.0578649357396372,0,0,0,0,0,0
X600066.SH,0,0,0,0.0211725834784185,0,0,0,0,0,0,0,0,0,0.0306845110338105,0,0,0,0,0,0,0,0.0253042077888287,0,0,0,-0.0784429748950666,0,0,0,0,0,0.0639335181540702,0.0716613618458485,0,0,0,0,0,0,0.107567446316713,0,0,0.0597504405846583,0,0,0,0,0,0.0138309078140857,0,0,0.0798151878174735,0.00641312874340672,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0432937841077662,0,0,0,0,0,0,0,0,0,0,0.150305004015514,0,0,0,0,0,-0.0182146385685578,0,0,0,0.0300183510610785,0,7.77945627632344e-05,0,0,0,0,0,0.0983809436105961,0.0140185885487022,0.0272756734218329,0,0,0,0,0,0.232632289306768,0,0,0,0,0,0,0,-0.00464976798979217,0,0
X002129.SZ,0,0,0.154040765297072,0,0,0,-0.0368961222706602,0,0,0,0,0,0,0.077317625196264,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.109702970053615,0,0,0,0,0,0,0.0253826573230502,0,0,0,0.17462042246633,0,0,0.00361323541821168,0,0,0,0.0604110835373592,0,0,0,0.126883525297626,0,0.304879638211991,0,0,0.00774516855113595,0,0,0,-0.0524305928507934,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0027747311645072,0,0.0490103881101043,0,0,0.0414162264991378,0.0224511073236981,0,0,0,0,0,0,0,0,0,0.0867148613830598,0,0,0,0,0,0,0,0,0,0,0,0,0.0574900582147576,0.0401764443950762,0.0321527901380252,0.0631170514085463,0.0917639173320732,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0926208086659447,0.187080328657133,0,0,0,0,0,0,0.0921687763435633,0,0,0,0,0.0170659684292492,0,0,0.00951531065304862,0,0,0,0,0,0,-0.030113293732038,0.046572532310957,0,0,0.00391688916348038,0,0,-0.12524518906652,-0.0267122827033473,0,-0.0426590276588831,0,0,0,0,0,0,0,0,-0.0453757821825221,-0.065457515600129,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.149947647748762,0,0,0,0,0.102579150317895,0,0,0,-0.144797840942437,-0.277590444281898,-1.38777878078145e-17,0,0,0,0,0,-0.503144267453205,0,0.041785141540529,0,0,0,0,0.348352900988938,0,-0.176984694517957,0,0,0,0.0515611472519022,0,-0.309432350041866,-0.238876245764004,0.414940174815709,0,0,0,0,0,0,-0.119767245865764,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132386784791833,0,0,-0.402175284670484,0,0,0,0,0,0.428818398144401,0,0,0,0,0,0,0,0,0,0,-0.370221446361832,0,0,0,0,-0.044658739865433,0,0,0,-0.13910048379705,0,0,0,0,0,0,0,-1.18496493202797,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00868562418275538,0,0,-0.0417795753033177,-0.0684631810191103,0,0,0,0,0,0,0,0,0,0,0,0.0321388144674698,-0.00878840757520208,5.42101086242752e-20,0,-0.0247652218817885,0,0,0,0,0,0,0,-0.0676827291982673,0,0,0,0,0,0,-0.0327401325611902,0,0,0,0,-0.0224016834158349,0,0
MKreturn,0,0,0.0843790291850575,0,-0.0333752640205662,0,0,0,0,0,0,0,0,-0.070152168987514,0,0,-0.0852226657995117,0,0,0,0,0,0,-0.0277090782087773,0,0,0,-0.0260769517249252,0,0,0,0,0.108744569922727,0,-0.0238914704912791,0,0.0280782749145631,0,0,0,0,0,0,0,0,0,0,0,0.0130833182546003,0,0,-0.00702250046516474,-0.0026169729972197,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184954468124883,0,0,0,0,0,0,0,0,-0.000332927455562656,-0.000460902832799455,0,0,0,0,-0.000389979348576003,-0.00178046397156767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31315824817299e-05,-0.00348060483717621,0,0,0,0.00444721845858656,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195287544780694,0,0,0,0.0894941141207895,0,0,0,0,0,0,0,0,0,-0.0703394987213477,0,0,0,0,0,0,0,0,0.215041100345706,-0.54549224298029,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00552775064970807,0,0,0,0,0,0,0,0,0,0,0,-0.00498905601318048,0,-0.00235563357841565,0,0,0,0.00604394814677615,0,0,0,0,0,0,0.000935016089102909,0,0.0010286449583134,0,0,0,0,0,0,0.00430845371605438,0,0,0,0,0,0,0,0,0,-0.00795397082752958,-0.00164637451863548,0,0,0,0,0,0
CarbonVol_Hubei,0,0,6.28748500038447e-05,0.000842613931345419,0,0,0,0,0,-0.00263858630878121,0,0.00392187378158086,0,0,0,0,0,0,0,0,0,0.00251699322415687,0,0,0,0,0,0,0,0,0,0.00245246007648331,0,0.00442409526848527,0,0,0,0,0,-0.00113276239715411,0,0,0,0,0,0,0,0,0,0,0,0,0.0137415316095751,0,0,0,0.00448855942035306,0,0
