,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X002179.SZ,X002463.SZ,X600418.SH,X000977.SZ,X600584.SH,X600089.SH,X000157.SZ,X600066.SH,X600703.SH,X600372.SH,X600183.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000921.SZ,X000066.SZ,X002156.SZ,X600460.SH,X600487.SH,X600839.SH,X600177.SH,X000988.SZ,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.209282193283178,0,0,0,0,0,0.00330333571924479,0,0,0,0.0469751351049007,0.0247170106048405,0,-6.93889390390723e-18,0,0,0.184009950414819,0,0,0,0.115762433120716,0.0019785480532259,0,0,0,0,0,0,0,0,0,0,0.0295337273378717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358083225994874,0,0,0,0,-0.0258907799761091,0,0
X000858.SZ,0.291556645400393,0,0,0.0712152385811917,0,0,0,0.19776486367678,0.0160528217051146,0,0,0.367596456596232,0,0,0,0,0,0,0,0,0,0.0486038754808518,0.00885344186075912,0,0,0,-0.0493141449062395,0,0,0,0.0128682626339259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652390670491459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558971173868452,0,0,0,0,0,0.0709291815401488,0,0.0694958521984253,0.120618394427802,0,0,0,-0.0513374523702098,0,0,0,0,0.143532613050112,0,0,0,0,0,0,0,0,0,0,0.131825562274008,0,0,0,0,0,0,0,0,0,0,0.020200194019032,0.0487250777310669,0,0,-0.0498038868004234,0,0
X002475.SZ,0,0,0,0,0,0.0126207084576019,0,0,0,0,0,0,0,0,0.125544233941019,0,0,0,0,0,0.0196052887481332,0,0.314439117134349,0,0.041213860597349,0,0.022775698705417,0,0,0,0.0295524938305941,0,0,0.146692989628353,0,0,0,0,0,0,0.0354171944405651,-0.00857077587121009,-0.0165690181342637,0,0,0.06380142592572,0,0,0,0,0,0,0.0086017380590796,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0889558472277579,0.0130816010461363,0,0,0,0.135817886190288,0,0.0264886275456421,0,0,0,0,0,0.0891895752974013,0,0.00266696569410514,0.0214706679767156,0,0,0,0.0642344244065837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150028167073276,0.0198280643937047,0,0,0,0,0,0,0,0,0.00478728318459636,-0.00401391565569065,0,0,0,-0.0857175868168964,0,0
X600690.SH,0,0,0,0.171776819598955,0,0,0.0443558034836297,0.00249190678912027,-0.0123061822248266,0,0,0.0249516482780959,0,0,0,0,0,0,0,-0.0285444627377011,0,0,0,0,0,0,0.0210683335373415,0,0,0,0,0,0,0.0401434721839605,0,0,0,0,0,0,0.222627546120828,0,-0.0243803884675549,0,0,0.0398493706873242,0,0,0,0,0,0.0459750601321914,-0.0170266229845078,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0954802056188427,0,0,0,0,0.115458240732627,0,0,0,0,0,0,0,0,0.100754724765521,0,0,0,0,0,0,0,-0.0676632841120246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176703459258464,0,-0.0324266496820434,-0.00946229040970672,0,0,0,0,0,0,0,-0.0347605172817283,0,0,0,0,0,0,0
X600809.SH,0,0.0367260951686088,0,0,0,0,0,0,0,0,0,0.364790558161607,0,0,0,0,0,0.0785011155503141,0,0,0.0025931800753023,0.2764229728195,0.0347950107135934,0,0,0,0,0,0.0825492144680298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018628728122303,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0
X600104.SH,0,0,0,0,0,0,0,0.0120344748044107,0,0,0.270227651779613,0,0.0103543080182546,0,0,0,0.454877004051111,0,0,0,0,0,0,0,0,0.266558344568409,0,0,0,0,0,0,0,0,0,0.470569786125869,0,0,0,0,-0.142985286297844,-0.138475611834972,0,0,0,0.012287514080061,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.0217017845600282,0,0,0,0,0,0.0832433511469442,0,0,0,0,0,0,0,0,0,0,0.0220527113639899,0.245162337884382,0,0,0,0,0,0,0,0,0,0.00313290314061691,0,0,0,0,0.0711897847743901,0.130421373665451,0,0,0,0,0.112998487644913,0,0,0,0,0,0,0,0,0.012375944938873,0,0
X003816.SZ,0,0.198441129456925,0,0,0,0.0330189517113533,0,0,0,0,0,0,0,0,0,0.263088445476749,0,0,0,0,0,0,0.0445148268311755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615425262931791,0,0,0,0,0,0,0,0,-0.0295183980273001,-0.0184710349239327,-0.0213845222478105,0,0,0,-0.00911221689614416,0,0
X000568.SZ,0,0.370373489698573,0,0,0,0,0,0.322654902303746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118891502070163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050767032073127,0.025488171246819,0,0,0,0,0,0,0,0,0,0.0129328472946064,-0.00421747201654818,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0986094408605837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392623361401731,0.236357196111333,0.198226126514313,0,0,0,0,0.0907513046881059,0,0,0,0.239495744336463,0,0,0,0,0.146915815155552,0,-0.11512287953281,0,-0.00464666555450429,0,0,0,0,-0.0140110547320701,0,0,0,0,0,-0.00235526178659403,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00180968538399944,0,0,0,0,0,0,0,0,0,0,0.159171763135052,0.150341751174135,0,0.0510682413077185,0.051701332763472,0,0.00177330995139637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472176908630432,0,0,0.0909977548307432,0,0.108370531025045,0,0,0,-0.0204539454352062,0.000158811901338151,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.114702489328865,0,0,0.0471508369973407,0,0,0,0,0,0,0,0,0,0.381988818054139,0,0,0.0934647682675309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505660580778351,0.0693668102206795,0,-0.0386302436877495,0,0,0,0.0495398601379422,0,0,0,-0.00211250184943051,0,0,0,0,-0.104345790857634,0,0
X600031.SH,0,0,0,0,0,0,0,0.115683575114709,0.00160295734575938,0,0,0,0.12699897518749,0,0.0506414341909982,0,0,0,0,0.0275898822636013,0,0,0,0,0,-0.0256655179699158,0,0,0,0.291975268565703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136887265770745,0,0,0,0,-0.0245858435850901,0,0,0,-0.0157784635989683,0,0
X000625.SZ,0,0,0,0.108762695989444,0,0,0,0.00451908479940351,0.0130081404203279,0,0,0.00522671632306226,0,0,0.140834937220494,0,0,0,0,0.139062498185022,0,0.16308860492797,0.0515126273836324,0,0,0,0,0,0,0,0,0,0,0.0497758894657137,0,0,0,0,0,0,0,0,0.0383204835469539,0,0,0.0726453349863077,0,0,0,0,0,-0.0442185006786149,0.0390455366023245,0,0,0,0,0,0
X002304.SZ,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0387502649014943,0,0,0.447265325012093,0,0,0.0518607747619979,0,0,0,0,0,0,0,0.0213966142201438,0,0,-0.215247537436575,0,0,0,0,0.0431719218596925,0,0,0,0,0,0,0,0,0,0.0879142823867851,0,-0.00213399194780081,0,0,0,0,0.0963841175559577,0,0,0,0,0.00342694463186149,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0181097357776926,0,0,0.222703850283698,0,0,0,0,0.091286119323166,0,0,0,0.148894238430848,0.0638359223870613,0,0,0,0.0129401144121391,0,0,0,0,0.0665778335536594,0,0,0,0,0,0,0,0,0,0.0642343866607728,0,0.0357501658914151,0,0,0,0,0,0,0,0,-0.0382953276188449,0.0155484624873342,0,0,0,-0.0240714530565973,0,0
X000100.SZ,0,0,0,0.0392017164106394,0,0,0.0781274744241523,0.000458498495310126,0,0,0,0,0,0,0,0.048728998782634,0,0,0,0,0.2290176500823,0,0,0,0,0,0,0,0,0.110684078024935,0,0,0,0.112179405108734,0,0,0,0,0,0,0,0.0447289153265899,0,-0.0100188234049836,0,0.0787723694798975,0,0,0,0,0,0,0.012264181093191,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478639552418172,0,0.142830567110435,0,0,0.0387665785639697,0,0,0,0.0480230156940306,0,0,0.158174067123175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317526553381823,0,0,0,0.0438501408383668,0,0,0,0,0,-0.0494902584602756,0.0276251475628956,0,0,0,-0.149056347657172,0,0
X000596.SZ,0,0,0,0,0,0,0,0.708953061750894,0.127678507603925,0,0,0,-0.0429901230105741,0,0,0,0.0514432021420398,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518071637205801,0,0,0,0,0,0,0,0,0,0,0,-0.0497602342906857,0.0326108831991321,0,0,0.0144678468974663,2.16840434497101e-19,0,0,0,-9.61579419976935e-05,0,0
