,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X000063.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X600584.SH,X000977.SZ,X600183.SH,X000157.SZ,X600066.SH,X600089.SH,X002028.SZ,X600703.SH,X600372.SH,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X000921.SZ,X002156.SZ,X600460.SH,X600839.SH,X002281.SZ,X000988.SZ,X002456.SZ,X000800.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0.00885320934189869,0,0.210972662249518,0,0.0187232187798773,0.0331787479959418,0.0514017392859901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820503818183966,0,0,0,0,0,0,0,0,0,0,0,0,0.0507437472537237,0,0,0,0,0,0.0166998008360889,-0.0127571148362994,0.120966766688693,0,0,0,0.0528040882795471,0.0175002145484901,-0.0318820020363812,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01064352235127,0,0.0966107492959584,0,0.121434729460582,0,0,0,0,0,0,0,0,0.0257844872321817,0,0,0,0,0,0,0,0,0,0,0.131298651041844,0,0,0,0,0.12745985504703,0,0,0.254836326696711,-0.0235311496326247,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0.0729824974820037,0,0,0,0,0.112601695461747,0,0,0,0,0,0,0,0,0,0,0,0.0115807994896875,0.034417206846892,0,0,0.0787334386727266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133599861887013,0.0386181397461691,0,0.0629599913668286,0,0,0,0.299682411200364,0,0,-0.0293889071292511,0.0269318652265569,0,0,0,0,0,0
X002304.SZ,0,0,0.165705881628111,0,0,0,0,0,0,0,0.121895229247136,0,0.347175852575637,0,0,0,0,0,0,-0.0741107336095064,0,0,0,-0.0932808978910015,0,0,0,0,0,0,0.111271127033376,0,0,0,0,0,0,0,0,0,0,0.0813865741266909,0,0,0,-0.0617402098695374,0,-0.0379559011987245,0,0,0,-0.00244365632202947,0,0,0,0,0,0,0
X000100.SZ,0,0,0.0251537592484694,0,0,0,0,0,0,0,0.0122461178508992,0,0,0.347911471225513,0,0,0,0,0,0,0,0,0,0.0481871695735556,0,0.0630368147074813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280895631642719,0,0,0,0.0803079668011825,0,0,8.67361737988404e-19,0,0,0,-0.0235504757839113,0.0125980742823402,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.179102509398695,0.0840505458652919,0,0,0,0,0.0592876393005866,0,0,0.0542490628542829,0,0.0335369818999829,0,0,0,0,0.0475290480845386,0,0,0.187162387369791,0,0,0,0,0,0,0,0,0,0,0,0,0.020525338565107,0.0599750595085775,0,0,0,0,0,0,0,0,0,-0.00685209086872708,0,0,0,0,-0.13179658690412,0,0
X000596.SZ,0,0,0,0,0,0,0,0.424908075285935,0,0,-0.0312586689300613,0,0.0998027273689522,0,0,0,0.0639000240638505,0,0,0,0.066818750148282,0,0,0,0,0,0,0,0.00745976629477266,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0745202580740711,0,0,0,-0.12006430520532,0,0,0,0.215999810517933,0,0.023383299178891,-0.0173995514813974,0,0,0,0,0,0
X002241.SZ,0,0,0.192263325711921,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458027237982942,0,0,0.225103092442501,0.0405993471766574,0,0,0.143364090541693,0,0,0,0,0,0,0,0,0,0.0457121181701268,0,0,0,0.143449236161345,0,0.100825819538265,0,0,0,0,-0.0277670076566547,-0.022868014256777,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.291975562034635,0,0,0,0,0,0,0,0,0,0,0,0,-0.278802383384195,0,0,0,0,0.243513989779779,0,0,0,0,0,0,0,0,0,0,0,0,0.0620687304806873,0,0,0,0,0,0,0.390698683630342,0,0,0,-0.0697743942369341,0.0618632067423257,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0383074220499926,0.103860151438693,0,0,0,0,0,0,0,0,0,0.0262032835849358,0,0,0,0,0.0247511731907265,0,0.0337728314584355,0,0,0,0,0,0,0.110472915149352,0,0,0,0,0,0.120267946481278,0,0,0,0,-0.0508767864312147,0.15721975038752,0,0,0,0,-0.00909779379678491,0.0179280829345686,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0.119552992904825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27201252250182,0,0,0,0,0,0,0,0.15195973458389,0,0.0121971760739132,0,0,0,0,0,0,0,0,0.247868418722473,-0.015761105797611,0,0,0,0,0.147553761622898,0,0,0,-0.0802931050409032,0,0.0716679718297571,0.0112552372254269,0,0,0,-0.106056208200525,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025187281111086,0,0,0,0,0.04595114488358,0.116589859610291,0,0,0,0,0,0,0,0.307366701698157,0,0,0,0,0,0.240147929364367,0.246759511025079,0,0,0,0.0147291852950766,0,0,-0.0338040960132747,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0203525573108816,0,0.235445350026614,0,0,0,0,0,0,0,0,0,0.0837441079002041,0,0,0.197070949967774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519144332281878,0.351871807232748,0,0.157413603819932,0,0,0,0,0,0,0.0148242472354158,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0157833963385723,0,0,0.0476166270878441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650731503604842,0,0,0.309248711708336,0.0534927754556415,0.0955700343881906,0,0,0,0,0,0,0,0,0,0,0,0,0.00624215924162389,0,0,0,0.0695563828325988,0,0.0392867580079344,0,0,0,-0.00168323257647648,-0.0110260440341814,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727566997685228,0,0,0,0.0184671948410335,0.0629861628981068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145980370830538,-0.0274935047017127,0,0.0652886049451674,0,0,0,0,-0.0363828669882901,0,0.0763831843902871,-0.00198682686037931,0.00606707761935901,-0.024657264033026,0,0,0,0,0,0
X600066.SH,0,0,0.256528178557863,0,0,0,0,0,0,0.155332560276466,0,0,0,0,0.0359545283093705,0,0.0979627488767381,0,0.0201889087995805,0,0,0,0,0,0,0,0,-0.162777888274513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145584795524608,0,0.157800799818806,-0.138313449138057,0.132588667705596,0,0,-0.0485005440254118,0.0472548895134973,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0500151213250264,0,0,0.0114696737569508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979708704619568,0,0,0,0,0,0,0,0,0.154058043880364,0,0.115274148145739,0,0.00934138016227047,0,0,0,0,0,0,0,0,0,0,-0.01556498363844,0.0300004971251278,0,0,0,-0.0234493165852611,0,0
X002028.SZ,0,0,0,0,0,0.377602100837629,0.0871497236346993,0,0,0,0.00987282547719174,0,0,0,0,0,0,0,0,0,0,0,-0.0376966830261425,-0.128272115854355,0,-0.134645186778017,0,0,0,0,0,0,0,0,0,0.135282973601146,0.239870531831017,0,0,0.0389804074800297,0,0,0.113911971753178,0,0,-0.0752519641528515,0,0,0,0,0,-0.0123203443303228,0.0399021303174281,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0585754781369805,0,0,0,0,0,0,0,0,0,0,0,0.0735470896438118,0,0,0,0,0,0,0.0216880466766448,0,0,0,0,0,0,0,0,0,0,0,0,0.0813689295385607,0,0.00696680182268416,0.184404504777528,0,0,0.175744427239584,0,0,0,-0.0479559860785512,0,-0.00773532802396318,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.127109576522184,0,0,0,0,0,0,0,0,0,0.101762265867969,0,0,0,0.187296945528261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632321989794208,0,0,-0.0294036369770391,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.0654100748144546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134263304267868,0.0348692497356822,0,0,0.15044403154545,0,0,0.0906226143888833,0,0,0,0,0,0,0,0,0,0.0773507258999759,0.0540728435044631,-0.0697589497639054,0,-0.194235297940139,0,0.0285302604620066,0,0,0,0,-0.013326436676854,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0780332072352685,0,0.138247420254998,0,0,0,0.1188067013907,0,0,0,0,-0.050672940112809,0,0,0,0,0,0,0,0.0811411519954711,0,0,0,0,0,0.282714961845738,0,0,0,0.0497929674570679,0,0,-4.33680868994202e-19,0,0,0.0424879176738271,0,0,0.083851509611089,-0.0273948762337664,0,0,0,-0.01818159819016,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0.0394595762121493,0,0,0,0,0,0,0,0,0,0.24541378740393,0,0.168347260863138,0,0,0,0.0581835581121288,0,0,0,0,0,0,0,0,0,0.0601490002532171,0,0,0,0.0723166478909705,0,0.0115429646297045,0,0,0,0,0,0,0,0,-0.0234331777125753,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0270421580310604,0,0,0,0,0,0.0748651906659338,0,0,0,0,0,0,0,0,0,0,0,0.0497767578516541,0,0.0773622110017624,0,0,0,0,-0.0279685352873522,0.0142602973200238,0,0,0,0,0,0,0,0,0,0,0,0,0.0363497276264039,0,0,0,0,0,0.0225009321411214,0,0,0,-0.0285952641014626,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0019801881139908,0,0,0,0.0239651937521792,0.0246555565012432,0,0,0,0,0,0,0,0,0.0154841150229495,0,0,0,0,0,0.0415413265786509,0,0,0,0,0,0.129215827072089,0,0,0,0.241438834877721,0,0,0,0,0,0,0.128714396535314,0,0,0,0,0,0,0,0,-0.019744571903377,0,0,0,0,-0.286407846154538,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.414655823128392,-0.131206072605611,1.18833422685741,0,0,0,0,0,0,0,0,0.0651027736583541,0,0,0,0,0.243949163246652,0,0.132781929929918,0,0,0,0,0,0,0.154558323972585,0.0681678532710609,0,0,0,0,0,0,0.0573871759674822,-0.0612251752982593,0.0755005328000771,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0.14932505219444,0.231710074643226,0,0,0.0274200593712963,0,0,0,0,0,0,0.162522495500774,0,0,0,0,0,0,0,0,-0.0210763324980617,-0.0083226318250976,0,0,0,0.0597066368899924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774764130497568,0,0,0.063798110742415,0,0.247899273344599,0,-0.04204957503065,0.0508573606956626,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.227906231762325,-0.0852742955429925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895246615754678,0,0,0.300014440163266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489092839149952,0,0,0.137735494929416,0.224481850671973,0.216075584913698,0.128367474769073,0,0,0,0,-0.141353348088654,0.138440031301306,0.217935859089376,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138919961085544,0,0,0.0720293978713689,0.244726549576057,0,0,0,0,0,0,0,0,0.0476204766311928,0,0,0,-0.0494953810809539,0,0,0,0.0497185688121687,0,0,0.193517116197575,0,0,0,-0.0354456598865285,0.00864702968142111,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176978326982331,0,0,0.13361257985918,0,0.00257299259585342,0,0,0,0,0,0,0,0,0,0,0,-0.118388333489031,0.0270886342657381,0,0,0,0,0.20417467573429,0,0.499182286354616,0,0,0,-0.116917422535191,0.0749183733454551,0,0,0,0.457646790037561,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219053367294826,0,0,0,0,0.228329253033724,0,0,0.0234814524947586,0,0,0,0,0,0,0,0,0,0,0,0.137234118407031,0,0.0899705104411214,0,0.166058673630209,0.0971421398843487,0,0,0,0.0398139497906165,-0.0597972242012073,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,-0.00628892594536599,0.0875413129609173,0,0,0.30158160676612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540672531275397,0,0,0,0,0,-0.00780704844885149,0,0,0.0200092631569576,0,-0.0799076811236625,0,0,-0.0284557013574339,0.00550677896332253,0.00880838472559924,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.187897651204172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10511484323382,0,0,0.0726357461498214,0,0,0,0,0,0,0,0,-0.177135674979762,0,0,0,0,-0.0212482790592521,0,0.00930484883458022,0.362820043964398,0,0.126292652818592,0,0,0,0,0,-0.0740360068236841,0.0528893280776007,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0260764305080275,0,0,0,0,0,0,0.161673263209472,0,0,0.0746433084011786,0,0,0.10500453380509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712619830166743,0,0,0.0333987383816107,0,0,0,0,0,0,0,0,-0.0264879144280212,0.0112222834325634,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0320521336345,0,0.165918481924025,0,0,0,0,0.108819968454346,0,0,0.18294094534199,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497184670099898,0,-0.0427522398172228,0,0,-0.0108670010256642,0,0,0,-0.00583547483192617,0.00354858712085572,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403724937154397,0,0,0,0,0,0,0,0,0,-0.308231434363528,0,0,0,0,0,-0.0990392819918485,0,-0.0307528011546204,0,-0.0436362658923823,0,-0.237823335393063,0.278371727540883,0.0135520325482795,0,0,0,0,0.204525222103586,-0.483939118493805,0,0,0,0,0,0
Slope,0,0,0,0.122116092644478,0,-0.204669717295234,0,0,0,0.13667678094903,0,0.534178336884651,0,-0.520477687519399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548920520474351,0,-0.332756956889993,0,0,0,0,0,0,0,0,0,0.366312259819746,0,0,0,0,0,0,0,0,0,-0.176020446523002,0,0.956542662387454,0,0,0,1.98128782949161,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239785887570402,0,-0.0429276608569161,0,-0.0789682575925071,0,0,0,0,0,0,0.462797616444139,0,0,0,0,-0.122845023432109,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203202471402778,0,0.0214340022096593,0,-0.0749160794330058,0,0.016914384253638,0,0,0,0,0,0,0.0610707905828617,0,0,0,0,0,0,0,0.0399661123949079,-0.0551822607545447,0.0720219963549932,0,0,0.099119836576599,0,0,0,0,0.0690884429811838,-0.00513492246197587,-0.0306022744388046,0,0,0,0.113790096188531,0,0
MKreturn,0,0,0,0,0,0.205504032684612,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0171794464034263,0.0559266978963299,0,0,0,0.0413912619785828,0.011844457188885,0,0,0,0,0,0,0,-0.0681667235024512,0,0,0,0,0.0673580738113538,0,0.0281250491729999,0,0,-0.00924085217358591,0,0,0,0.0695096439905742,-0.0165106866740873,0,-0.00504181458255437,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00386447088653228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209352517533484,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102440391162301,0,0,0,0,0,0,0,0,-0.00488289740650311,0.0233447643442323,-0.00925496087081726,0,0,0,-0.00489962887129617,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00947009921359876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436175273270224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145013518628477,0,0,0,0,0.00230584605806894,0,0,0,-0.00332502565286456,0.0125254307544508,0,0,0,0,-0.000442534278218179,0.0280563923675132,-0.017361234250521,0,0,0,0.00943897293553626,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.000825683244647452,0,0,0,0,0.00297188938302109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00214357060917048,0.00230826595397585,0,0,-0.00378118755330711,0,0,0,0,0,0,0.000272861990213884,0,0,0,0.00180671331981014,0.00333807702662376,0,0,0.00518617845904219,-0.0279322944199903,0.0270193275830403,0,0,0,-0.0533784876421315,0,0
