,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X600183.SH,X300003.SZ,X002007.SZ,X002371.SZ,X000596.SZ,X600741.SH,X300014.SZ,X000100.SZ,X002241.SZ,X000977.SZ,X300142.SZ,X601877.SH,X300124.SZ,X000157.SZ,X002236.SZ,X002463.SZ,X000800.SZ,X000625.SZ,X002129.SZ,X600118.SH,X002456.SZ,X300136.SZ,X002223.SZ,X600498.SH,X002179.SZ,X600271.SH,X002049.SZ,X000066.SZ,X600584.SH,X600522.SH,X002414.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.369657573204572,0,0,0,0,0,0,0,0,0,0,0,0.106207733327707,0,0,0,0,0,0,0,0,0.041265711290993,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0663295547051882,0,0.0175082608849441,0,0,0,0,0,0,0,0,0,0,0.00582598036391159,0,0,0.00958291932296984,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.184339361193609,0,0.0285870033702081,0,0,0,0,0.214260617905377,0,0,0.119567776379437,0,0,0,0,0,0.21705031259683,0,0,0.006962617389159,0,0,0,0,0,0,0,0,0,0,0.0242971860439461,0,0,0,0,0,0,0.0704989881262119,0,0,0,0,0,0.017535010193419,0,0.00338395864419141,0.00600727560281785,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0727229639285684,0,0,0,0.056094034356244,0,0,0,0,0,0,0,0,0,0,0.092063430018599,0,0,0,0.142254177428911,0,0,0,0,0,0.0378339055055713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595189512713095,0,0,0,0,0,0,0
X000651.SZ,0,0.238323957723097,0,0,0,0.0883555740805667,0.00764481387022798,0,0.108937620567615,0,0,0,0,0,0.0533889526997288,0.156283269299067,0,0,0,0,0,0,0,0,0,0,0,0,0.0443281007496281,0,0,0,0,0,0,0,0,0,-0.0767669362947202,0,0,0,0,0,0.0584893120785767,0,0,0,0,0,0,0,0.00199426144867911,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753289310861607,0,0,0,0,0,0,0,0,0.170709744320848,0,0.0705346429685193,0,0,0,0,0,0,0,0,0,0,0.0747782202821782,0,0,0,0.0595432502131348,0,0.0554040733246624,0,0,0.137557608809172,0,0.038417714332864,0,0,0,0,0.0154642234402095,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.146661937788375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312700706770161,0,0.153627821401074,0.137261908020263,0.0552699764282402,0.272011286762219,0,0,0,0,0,0,0,0,0,0,0,0,0.0783254089286334,0,0,0,0,0,0,0,0,0,0,0,0.0223135472694595,0,0,0,0,0,0,0
X600104.SH,0,0.292785091178962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090716891041271,0.0454642979561786,0,0,0,0.0204687030585596,0,0,0,0,0,0,0.174196194108242,0.0954368931327001,0.0388147034361032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373689991683214,0.03739320835901,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0343781242768929,0,0,0,0,0,0,0,0,0,0,0,0,0.218684332703171,0,0,0,0,0,0.0095739132231566,0,0,0,0,0,0,0,0,0,0,0.309983711449259,0,0.0373960287463989,0,0.110570121509855,0.0886701181831208,0.195337568398137,0,0,0,0,0,0,0,0,0,0.0257713260167102,0.0151972527495649,0,0,0,0,0,0
X600031.SH,0,0.0909061489102796,0,0.138401748074584,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.00195245819549936,0,0,0,0,0,0.0629778332558492,0,0,0,0,0,0,0.472888464760205,0,0,0,0.0734457787323025,0,0,0,0,0,0,0,0,0.0338954522381762,0,0,0,0,0,0,0.0161947681700524,0.00961775652760361,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.128395174796654,0,0,0,0,0.0146924976871612,0,0,0,0,0,0,0,0,0,0,0,0,0.0899818028385378,0,0,0,0.0532988653793974,0,0,0,0,0,0,0,0,0,0,0.188400788490439,0.119092862978618,0.0233162616735453,0,0,0,0.00852056730536896,-0.0174370672271914,0,0,0,0,0,0
X002304.SZ,0,0.0754412842689314,0,0,0,0,0,0,0,0,0,0,0,0.20699318612667,0.0244376908418621,0,0,0,0,0,0,0,0,0,0.0324039238991769,0,0,0,0,0,0,0,0,0,0,0,0.0825658481423318,0,0,0,-0.0391069769813454,0.033511396598764,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0238950448469402,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103589117844538,0,0,0,0,0,0,0,0,0.0141484507719498,0,0,0,0.50834672148838,0.0262615785053281,0,0.0533755705362428,0,0,0,0,0,0,0,0,0,0.0207303515651072,0.0939185365141009,0,0.0184127025809783,0,0,0,0,0,0,0,0,0,0.00732299435364112,0,0,0,0,0,0,0
X000661.SZ,0,0.174168937111917,0,0,0,0,0,0,0,0,0,0.00441275017489905,0,0,0,0,0.0472855008934426,0,0,0,0,0,0,0,0.0112081165173831,0,0,0,0.121782970931577,0,0,0.318153885664669,0,0,0,0,0,0.0571804875441211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104279128710813,0,0,0,0,0,0,0
X000568.SZ,0,0.305988881563199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505942596360727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755723458271646,0,-0.00170898250484083,0,0,0,0.0280953931425765,0,0,0.0208738673542483,0,0,0,0.0192578685761951,0,0,-0.0167677005714435,-0.0104370068040605,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0249752516217173,0,0,0,0,0,0,0,0,0.39608652504258,0,0,0,0.0402322488052527,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030493647920222,0.0324874788207506,0,0,0.0935782704945495,0,1.38777878078145e-17,0,0.0398632738621995,0,0,0,0,0,0,0
X600690.SH,0,0.16768741589814,0,0,0,0,0,0,0.0489825097731932,0,0.0595962252623297,0,0,0,0.0761162123391273,0,0,0,0,0,0,0,0,0,0.0828579508310206,0,0,0,0,0,0,0,0,0,0.0521398723045802,0,0,0,0,0,0,0,0,0,0.129424755915113,0,0,0,0,0,0,0.00749791375260698,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0615339357119186,0.537796791184736,0,0,0,0.0504580691518608,0,0,0,0,0.0184589807190961,0,0,0,0.0345328582977617,0,0,0,0,0,0,0,0,0,0.0915355344213304,0,0,0,0,-0.0022854747885102,0,0,0,0,0.00701024541873846,0,-0.0681557497851531,0,0.0764715211522875,0.032581122986191,0.00973936110999456,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.00684758897876741,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408023433137227,0,0.137122685988562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429314854955315,0,0.073537440659808,0,-0.0741945164400113,0,0,0,0,0,0.648392149196683,0.0906030153188984,0,0,0,-0.0230999284369242,0.0029870417912858,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0330107696568501,0,0,0,0,0,0.0677210695591659,0,0,0,0,0,0.0468428728531129,0,0,0,0.0495778984604768,0,0,0.0875762206981755,0.0432763663418778,0,0,0,0,0,0,0,0.510344073556647,0,0,0,0,0,0,0,0.0495949118688269,0,0,0.0266212261330988,0,0.0506885317005531,0,0,0,0,0.0177594547837201,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.362800570326632,0,0,0,0,0,0,0,0,0,0,0.079026365301237,0,0,0,0.104435361302888,0,0,-0.216061147725688,0,0.0321628833109204,0,0,0,0,0.187042587067787,0,0,0.115779142186044,0,0,0,-0.251548195001392,0,0.281786437999556,0,0,0,0,0,0.0139145617541464,0.157665421763986,0,0,0,0.0897730432514148,0.0768517992319465,0,0,0,0,0,0
X002007.SZ,0,0,0.225018672775727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212803001599019,-0.0179523943782384,0,0,0,-0.045777864663955,0,0,0,0,0.0415225200259473,0.0361945843871019,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0931498917996051,0,0,0.246406516126778,0,0,0,0,0.0219768303693382,0,0,0,0,0.0611770316560701,-0.04121128279974,-0.0296726785814825,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238241460190309,-9.32867690017302e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282474928085297,0,0,0.215139212338113,0,0,0,0,0,0,0,0,0.065545506961215,0,0,0.0414554642126055,0.0220961692039377,0,0,0,0,0,0
X000596.SZ,0,0.103266857943489,0,0,0,0.0650489601378211,0.26035437812915,0,0,0,0,0,0,0.330618163048827,0,0,0,0,0,0,0,-0.0618523527503922,0,0,0.0876664730470333,0,0,0,0.0232335051557143,0,0,0,0,0,0,0,0.0595986177346826,0,0,0,0.0704265292415512,-0.0128629333064409,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0341388988875805,-0.00248043604370358,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.305537921366223,0.227897544264861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379101494639035,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.024249935755206,0,0,0,0,0,0,0.190563053773549,0,0,0,0,0.0105668380371085,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.102122511930902,0,0,0,0,0,0,0.135594846626964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319601812750094,0.133217251980331,0,0,0,0,0,0,0,0,0,0.35268860898422,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151920494735455,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.243645664625441,0,0,0,0.283683166613624,0,0,0,0,0,6.93889390390723e-18,0,0.0405477978049047,0,0.126122704731042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053980079251211,0.145951046217773,0,0,0,0,0,0.0521951699347408,0,0.0409558669849113,0,0.00678480664794285,0,0,0.00322464357273148,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.109431978466011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235252010365153,0,0,0,0,0,0,0,0,0,0,0,0,0.0926484823926972,0,0.389238606082373,0,0,0,0,0,0,0.101810048439892,0,0,0,0,-0.0226815428574507,-0.0155123632108968,0,0,0,0,0,0
X000977.SZ,0,0.275211603263527,0,0,0,0,0.208662512303041,-0.0572694264680633,0,0,0,0,0,0,0,0,0,0,0,0,0.29390216325931,0.142204855873618,0,0,0,0.0630518133733169,0,0,0.0820194367815762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278758486740656,0,0,0.0998919833310515,0,0,0,-0.10385381159157,-0.0307625591320212,0.0188460994742738,0,0,0,0,0,0
