,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X002371.SZ,X000725.SZ,X002241.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X600703.SH,X000063.SZ,X000596.SZ,X002129.SZ,X002049.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002074.SZ,X600741.SH,X600089.SH,X000100.SZ,X600460.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X600884.SH,X002414.SZ,X600584.SH,X000733.SZ,X002180.SZ,X600183.SH,X600522.SH,X002007.SZ,X600563.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.498163381806371,0,0.0460108807039051,0.0443544197316928,0,0,0,0,0,0,0,0,0,-0.133472396746811,0,0,0,0,0,0,0.00447843259360638,0,0,0,0,0,0,-0.000434743618864068,0,0,0.00626319683201683,0,0,0.0340890441260522,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.00222955885456413,0,0,0,0,0,0
X000858.SZ,0,0,0,0.33188025491018,0,0,0,0,0,0.104491645444253,0,0,0,0,0,0,0,0,-0.0501997182244772,0,0,0,0,0,0,0.144471370394537,0,0,0.0411759005364643,0,0,0.0261006931246268,0,0,0.143082550655159,3.46944695195361e-18,0,0.0764733941246181,0,0,0,0,0,0,0,0,-0.0428093207959175,0,-0.0837009840693443,0,0,-0.0225666572474784,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.171844645001889,0.211985743194096,0,0,0,0,0.0392189214215225,0,0,-0.0705684807448348,0,0,0,0,0,0,0,0.0108173020288261,0,0,-0.0269576077977045,0,0,0.0805190624455441,0,0,0,-0.0404016399292716,0,0.143725611202979,0,0,0,0.0276714406334814,0.0570491515560554,0,0,-0.0828950650207637,0,-0.00736334586214446,0,0,0,0,0.00187615982795436,0,0,0,0,0,0,0
X600809.SH,0,0.215573111981796,0,0,0,0,0,0,0.0339752895867661,-0.0519153200362994,0,0,0,0,0,-0.0951637422022191,0,0,0,0,0,0,0,0,0,0.11688986506454,0,0,0,0,0,0,-0.0854124507876114,0.0977502363774197,0,0.392338394121312,0,0.0404173379950145,0,0,0,0,0,0,-0.0497010231705409,0,-0.025345930755995,0,0,0,0,0,-0.0649069716500757,0,0,0,0,0,0
X000568.SZ,0.0812542736543894,0,0,0,0,0,0,0,0,0.00339646819961305,0,0,0,0,0,0.00669928635778662,0.0768345201662963,0,0,0,0,0.48243653084062,0,-0.101739935500845,0,0.0539364025214248,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.134610789243982,0,0,0,-0.150329465184769,0,0,0,0,-0.135626577930016,0,0,0,0,0.0249985048984901,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.194828392912637,0,-0.0619302259292241,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.000566030013771762,0,0.110062334349293,-0.124657925910206,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604890043719064,-0.0390541838678896,0,0,0,0,0,0.117976824297408,0.224978857510108,0,0,0,0,0.0104916084657281,0,0,0,-0.0779208745367027,0,0
X002475.SZ,0.00592727492603434,0.234689403907613,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0934458998603852,0,0,0.180432333718165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174247041042564,0,0,0,0,0,0,0,-0.0754108878037426,0,0,-0.0715228625826341,0,0,0.125264089204253,0,0,0,0,0.0205186153690659,-0.00216962202035649,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.06155594909581,0,0,0,0,0,0,0.153961932010449,0,0,0,0,0,-0.064285795947062,0,0,0.0190594918467848,0,0,0,0,0,0,0.00805627303758498,0,0,0.004889703153568,0.159877052974439,-0.126086747716054,0,0,0,0,0,0,-0.01531011162635,0,0,0,0,0,0,0,0,0,0.0409386683739786,0,0,0,0,0,0,0,0
X002304.SZ,0,0.274063089063255,0.0355672608350899,0.19617827595299,0,0,0,0.185267567430877,0,0,0,0,0,0,0,0,0,0,-0.0996603560626552,0.00934890856457819,0,3.46944695195361e-18,0,0,0.0436432253878989,0,0,0,0.00729534202665221,0,0,0,0,0,0,0,0.0912016999570286,0.0956937061494916,0,0,0,0,0,0,0,0,-0.0424899878591937,0,0,0,0,0.055540643135579,-0.0452981811257915,0,0,0,0,0,0
X300014.SZ,0,0,-0.358609554743848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731314215097351,0,0,0,0,0,0,0.153192584579448,0.084087611976986,0,0.0743379526799113,0.119674095771637,0,0.0300377097621905,0,0,0,0.0324891628263822,0,0,0,0,0.186379714158006,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.022469754815834,0.0842714521980863,0,0,0,0.0774195306783698,0,0
X600104.SH,0,0,0,0,0,-0.0587930133161744,0,0,0,0,0,0,0.101929238517546,0,0,0.0563912285743179,0,0.0815878582769722,0,0,0,0,0,0,0.044495251735887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577927420061103,0,0,0,0,0,0,0,-0.0771762488699245,0,0,0.0295818815922247,0,0,0,0,-0.038471814836029,0,0
X000651.SZ,0,0,0,0,0,0,0,0.125137567249091,0,0,0,0,0,0,0,0.0608404118410207,0,0.0221488801090239,0,0,0,0.122375267347921,0,0,0,0,0,-0.0904249467884408,-0.0376697758768037,0,0,-0.0382788809401574,0,0,0.162154733443238,0,0.0745563949528779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285385001674394,0,0,0,0,0,0
X600031.SH,0,0.0094111533020917,0,0,0,0,0,0,0,0,0,0,0,-0.000522451179608889,0,0,0,0.229328523648191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034872364495008,0,0.00736477326586378,0.154983611169708,0,0,0.0657810827292291,0,0,0,0,0,0,0,0.0233911838604027,0,0,0.0218395943783564,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.243393003302189,0.159281804299307,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.188807178333864,0.111051149446477,0.0303834064699742,0,0,0,0,0,0,0.179283026820982,0.00620969782009548,0,0,0,0,0,0,0,0.157956545802802,0,0,0,0,0,0,0,0,2.34826152000545e-06,0,0,0,0,0.28860966997811,0,0
X000725.SZ,0,0,0,0,0,-0.134674801658262,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0378205181114317,0,0,0,-0.00580374918337015,0.0606337716719458,0,0,-2.16840434497101e-19,0.10032740865406,0,0,0,0.384993957679199,0,-0.00136108608612561,0,0,0,0.101599531624817,0,-0.0027603575771812,0,0,-0.0243514171642654,0,0,0.0219417982796097,0,0,0,0,0,-0.0121074660522354,0,0,0,0.0576893924816004,0,0
X002241.SZ,0,0,0,0,0,0,0.208842488535952,0.100493393387836,0,0,0,0,0,0,0,0,0,0.297689082388861,0.153117647008893,0.181011872723807,0,0,0,0,0,0,0,0,0.0899560351087829,-0.108085423263621,0,0.0976111126837302,0,0.101239284541529,0,0,0,0,0,0,0.0502039465467931,0,0,0,0,0,0.0649810701852639,0,0,0,0,-0.0158974585111421,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.191622399642111,0,0,0.0585707675453681,0.143110912741493,0,0,0,0,0,0,0.0812204536484829,0,0.0987446740594437,0,0,0,0,0.182968965852452,0,0,0.0110968282291065,0,0,0,0,-0.133748289275175,0.0962420647092268,0,0,0,0,0.329776822829646,0,0,0.0133103265431585,0,0,0,0,-0.021547869764135,0,0,0,0,0,-0.0770389731042005,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.113817587656477,0,0.00867661241995812,0,0,0,0,0,0.0649531885932736,0,0,0,0,0,0,0,0,0.0512049003883606,0,0,-0.0185570937151681,0,0,0,0,0,0,0,0,0,-0.0227103752501071,0.163626661368398,0,2.16840434497101e-19,0.331728496560238,0,0,0,0,0,0,0.081606235981733,0.176846134144692,0,0,0.0301823258182489,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.0630458521344251,0,0,0,0,0,-0.0783830177922819,0,0,-0.0570139629745573,0,0,0.036371234621556,0.0883089299250346,0,0,0.138247708344461,0.0304983217678647,0,0,0,0,0.0671576226115473,0,0.00633653875886494,1.73472347597681e-18,0,0.265530880174153,0,0,0,0,0,0,0,0,0,0,0,0,0.192943657652749,0,0.0428687969498033,0,0,0,0,-0.0598865810222919,0,0,0,0,-0.0556004302364665,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152013015584214,0,0,0,0,0,0,0,0,0.0233730413350453,0,0,0,0,1.73472347597681e-18,0,0.112664061841165,0,0,0,0.0645289593035394,0,0,0,0,-0.0426490845978907,0.230984911755053,0,0,0,0.0891708163235193,0,0.279809166130089,0,0,0,0,0,0,-0.0460852289622726,0,0,0,0.110617161346402,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022044528499933,0,0,0,0,0.0980490105148766,0.0867857584067492,0,0.0868502287692742,0,0,0,0.121835206199697,0,0,0.133396738087808,0,0,0.0486323791826643,0,0.233306311728082,0,0,0,0,0,0,0,0,0,-0.00978451241416415,0,0,0,0,-0.0396415267135941,0,0,0.00948590254062833,-0.0216353257703636,0,0,0,-0.0416036839696916,0,0
X000596.SZ,0.0584596405126823,3.46944695195361e-18,0,0,0.367295677483913,0,0,0,0,0,0,0,0,0,0,0,0.0990855141386043,0,-0.189724227284881,0,0,0,0,0,0.197065149131244,0,0,0,0,0,0.0535610808554681,0,0,0,0.0839189946688323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117937859351187,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.139401577215138,0,0,0,0,0,0,0,0,0,0.0944488354102417,0,0,0,-0.0898826221982565,0,0,0,0.215755845088777,0.230013201588387,0.0777434996053766,0,0.25522219574794,0,0,0,0,0,-0.15178206285642,0,0,0,0,0,0.105204739295039,0,0,0,0,0,0,-0.100521209867526,0.0136962682608646,0.0233718010018645,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.179749950254977,0,0,0,0.306795603367469,0,-0.237987023261038,0,0,0,0,0,0,0,0,0,0,0,0,0.0705426529723569,0,0,0.0784374370202626,0,0,0,0,0,0,0,0,0,0,0,0.370337796517805,-0.0387537584009782,0,0,0,0,0,0,-0.0445529924152428,0,0,0,0,0,0,0
