,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X300124.SZ,X002008.SZ,X601877.SH,X000625.SZ,X002456.SZ,X600809.SH,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X002241.SZ,X600867.SH,X600566.SH,X000981.SZ,X600522.SH,X300136.SZ,X002508.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X600089.SH,X000050.SZ,X600498.SH,X000596.SZ,X600177.SH,X000977.SZ,X002049.SZ,X600707.SH,X002180.SZ,X002129.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.460499301156259,0.112605002277846,0,0.0615595468068143,-0.0120327789888166,3.46944695195361e-18,0,0,0,0.0178215076948685,0,-0.0174800022533633,0,0,0,0,0.117067634538648,0,0,0,0,0,0,0,0,0,0,0,0,0.0354608694749815,-0.0459991070323995,0,0,0.00684610696294558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189126695147805,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0421490687360218,0.182405229925906,0,0,0,0.339279677641205,0,0,0,0,0,0,0,0,-0.124449896021639,0,0,0,0,0,0,0.0480625128220983,0,0,0,0,0,0,-0.0710909705671454,0.00785591371872729,0,0,0,0,-0.231926728559684,0,0,0,0.117949877167866,0,0,0,0,-0.0362304448995891,-0.0071173121775576,0,0,0,0,0,0
X002415.SZ,0.0320682809647917,0,0,0.078206138556469,0,0.170397435062181,0,0.00212944393588258,0,0.0760029363338432,0,0,0,0,0.196760445507015,0.194017103926172,0.0276846215802211,0,0,0,0,0,0,0,0,0,0.170535830616983,0,0,0,0,0,0,0,0.0989089349651227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178343134646098,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.389337862319953,0,0,0.0520724654076772,0,0.179623709216254,0,0,0,0,0,8.67361737988404e-19,0,-0.0125475250697754,0.176362767038542,0,0,0,0,0,0,0.052344962578009,0,0,0.00673621301289284,0,0,0,0,0,-0.0099763579849312,0.0937202372830189,0,0.0327047626767098,0,0,0,0,0,0,0,0,-0.114810667730965,0,0,0,0,-0.00791683312359437,-0.0152125935307164,0,0,0,0,0,0
X000858.SZ,0.0886338466600382,0,0,0.187776208165012,0,0,0,0,0,0,0,0.638620950790536,0,0,0.0527449782080562,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0182628547783327,0,0,0,-0.0313416193499657,0,0,0.0106388156916089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0097584379689833,0,0,0,0,0,0
X600276.SH,0,0,0,0.0672345902302306,0,0,0,0,0,0.162189495305969,0.036122162015,0,0,0,0.0242859425080785,0,0,0,0,0,0,0,0,0.145934401063879,-0.00763928689552729,0,0.183621188762222,0,0,0,0.00237158094015822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104495524463992,0,0,0,0,0,-0.000516118539892936,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.206426477926534,0.0319865421243752,0,0,0,0,0,0.0350428739484767,0,0,0,0,0,0,0,0,0,0,0,0.31146534737966,0,0.0779860362583341,0,0,0,0,0,0,0,0,0,0.492964833673839,0,0,0.0819971297307754,0,0,0,0,0,0,0.0959892196674268,0,-0.0153175825516032,0.0249433960764046,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.210062136975431,0.174887226658387,0,0,0,0.0116629298787913,0,0.197389732640492,0.00577863808937221,0.258224363969412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763425478983758,0,0,0,0,0,0,0,0,0.287335416958362,0,0,0,0,0,0,0,0,-0.076207010849285,0.0284663097562198,0,0,0,0,0,0.00497345031909922,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.315332252910431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160487535373939,0,0.313762188302617,0.156242286226046,0,0,0,0.0439844247168224,0,0,-0.0619024048258776,0,0,0,0,0,0,0.0271053087465803,0.243448191474836,0,0,0,0,0,0.173663945689698,0,0,0,0.015105980556278,0,0,0,0,0,0
X600690.SH,0,0,0,0.261238138356998,0.371629441405139,0,0,0.156698973112638,0,0,0,0.0209360423039677,0,0,0,0,-0.0669028793698682,0,0,0,0,0,0,0,0,0,0,-0.0420529564969572,0,0,0,0,0,0,0,0.0263764509359609,-0.076054739528254,0,0,0,0,0,0,0,0.0204571559952355,0,0,0,0,0,0,0.00199331038527123,0.00691645162822572,0,0,0,0,0,0
