,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X300003.SZ,X600031.SH,X601877.SH,X002008.SZ,X300124.SZ,X002456.SZ,X600867.SH,X600809.SH,X000625.SZ,X600271.SH,X600066.SH,X600487.SH,X002294.SZ,X000100.SZ,X000596.SZ,X600566.SH,X000981.SZ,X002241.SZ,X300142.SZ,X300136.SZ,X002180.SZ,X000661.SZ,X000050.SZ,X002508.SZ,X000157.SZ,X600522.SH,X002007.SZ,X002038.SZ,X002179.SZ,X600498.SH,X002049.SZ,X600089.SH,X600177.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.512697242920382,0,0,0,0.0969864284438379,0.167707144661336,0,0,0,0.0446948388478001,0,0,0,0,0,0,0,0,0,0.0663437802426011,0,0,0.07663483343082,0,0,0,0,0,0,0,0.0805730227491029,-0.0470646382320402,0,0,-0.0277576812089589,0,0.0311939784023562,0,0,0,0,0,0,0,0,0,-0.0135784115671571,0,0,0,0,0.00257682059648286,0,0,0,0,0,0,0
X600703.SH,0,0,0.198958385753403,0,0,0,0,0,0,0,-0.104982520523722,0,0,0,0,0,-0.20110531304562,0,6.93889390390723e-18,0,0,0.549212972766299,0,0,0,0,0,0.0343458080710813,0,0,0,0,-0.420025506680803,0,0,0,0,0,0,0,0,0,0,0,0.410943664600587,0,0.0156331389338693,0,0,0.0217647220998956,0,0.0263027546955414,0,0,0,0,0,0,0
X600741.SH,0,0.299825120562237,0,0.297693837479139,0,0.0125972546345008,0.00942557742720162,0,0,0,0,0,0,0,0,0,0,0,0,0.0251291411255977,0,0,0,0,0,-0.0944681890542013,0,0,0,0,0,0.0194311018718363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451375925768236,0,0,0.0369210863738706,0,-0.00573114186387161,-0.0531973666149655,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0.0800098320163343,0,0,0,0,0,0,0,0,0,-0.0248880789173694,0,0,0,0,0.521955998916249,0,0,0,0.0387871569765989,0,0,-0.0434068464980022,0,0,0,0,0.0180718465055235,0,0.243460855875941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289600274008148,0,0,0,0,0,0
X002236.SZ,0,0,0.672809579763958,0,0,0,0.01193163220428,0,0,0,0,0,0,0.192865076479514,0,0,0,0,-1.38777878078145e-17,0,0,0.258996727972509,0,0.030041663420677,0,0,0,0,0,0,0,0,0,-0.0880101907129088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121847417106321,0,0.028557454224489,0.0293093456690887,0,0,0,0,0,0
X000338.SZ,0,0,0.072522475380503,0,0,0,0,0.0798459779354119,0,0,0,0,-0.121351052524101,0,0,0,0,0.216279713652185,0,0,0,0,0,0.0540322691808638,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0440125270498286,0.0713045375606985,0,0,0,0.0805701241356245,0,0.0314388774290723,0,0,0,0,-0.0117892990797345,0,0.0375157315703131,-0.0397821138273676,0,-0.00714894068187502,-0.000699703739882429,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0852170597805104,0.107037475205463,0,0,0,0,0.0235379602229857,0,0,0,0,0,0,0,0,0,0,0,0.097579773665886,0,0,0,0,0,0.0595417461378317,0,0,0,0,-0.0612834673611202,0,0,-0.0521986698423009,0.0259888659321552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350309795740936,0,0,0,0,0,0
X600031.SH,0,0,0,0.0333880184799936,0,0.169212675139812,0.0544452191278553,0,0,0,0.0606786381915104,0,0,0,0,0.0673238619358329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527536838399225,0.0619419400184405,0,0,0,0,0,0,0,-2.12357308767563e-05,0,0,0,0,0,-0.054033200105201,0,0.00533648446014817,-2.16840434497101e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14489230238948,0,0.0126438307043183,0.0537599911507348,0,0,0,0.0708138649662196,0,0,0,0,0,0,0,0,0,0,0,0,0.203230417733626,0,0,0.0622183831397094,0,0,-0.1391756735228,0.0313165334313499,0,0,0.249989097530012,0,0.0499582410844903,0.0846682583285977,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.231372682652004,0,0,0,0,0.0443167512891605,0,0.112105350272062,0.25561091885979,0,0,0,0,0,0,0,0,0,0,0.174858668529197,0,0,0.0816649198078986,0,0,0,0,0.0189430091561429,0,0,0,0,0,0,0,0,0,0,0.297854868039892,0,0,0,0,4.33680868994202e-19,-0.245301692985554,0.0127158937723264,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.196263283913602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271989991828163,0,0,0,0,0,0,0.0334252898919415,0.319781925577459,0,0.215764765498751,0,-0.0943233774427337,0,0,0,0,0,8.67361737988404e-19,-0.033583017277629,0,0.0389970143834604,0,-0.194684082090333,0.0351337626048249,0,-0.0816969139572173,-0.0616867501921393,0,0,0,0,0,0
X002456.SZ,0,-0.0339443311871013,0,0,0,0,0,0,0,0,0,0.269203535240977,0,0.581522882138793,0.0408415488661665,0,0,0,0,0,0,0,0,0,0,0.0204947924649064,0,0,0,0,0,0.180056402222403,0,0.148829216803421,0,0.134285795483628,-0.0558558860306496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045597289769456,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.106795626514465,0,0,0,0,0,0,0.102634458989141,0,0,0,0,0.164968398902965,0,-0.114259302914453,0,0,0,0,0,0,0,0.138640526926478,0,0,0,0,0,0.164636849213279,-0.0859917791816649,0,0.10579680660918,0,0,0,0,0,0.0696889345833893,0,0,0,0,0,-0.0814277458208405,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0255165080168291,0,0,0,0.290975585731694,0.119371905300816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110116582117722,0,0,0,0,0.242162115829833,0,0,-0.00493856063619544,0,0,0,0.0603549230716669,0,0,0,0,0.146332467362233,0.0103823344697259,0,0,0,0,0,0,0,-0.0017876719453776,-0.00264764483192899,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.00696475458109734,0.0975745336586001,0,0,0,-0.0955950832225639,0,0,0.0532261035198209,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.00244910385519838,0,0.132162313283806,0,0,0.0558881603665282,0,0,0.212849667638423,0,0,0,0,0,0.0972682209539965,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389403493274164,0,0,0,0,0,0,-0.0383306668751572,0.0235776781959785,0,-0.0877058076097626,0,0,0,0,0,0,0,0,0,0.280491742132375,0,0,0.100453322133171,0,-0.185101060689485,0,0,0,0,0,0,0,0,0,0,0.328216132852011,0,-0.0546794508993051,-0.0416744529596472,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0335154195970252,0,0.276437546092021,0,0,0,0,0.0280684849540442,0,-0.0739045810201305,0,0,0,0,0,0,0,0,-0.133817387282294,0,0,0,0,0,0,0,0,0.203498527013206,0.0122757627294032,-0.195086010854964,0,0,0,0,0,0,0,0,0.0145191849453232,0,0,0,0.116346011926464,0,0,0.017287563748117,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.139487044213889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824887448467394,0,0,0.282521097405705,0,0,0.502428399025739,0,0,0,0.173821162326763,0,0,0,0,0,0.0107828836789105,-0.00141064855010074,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.114624255295408,0,0,0,0,0,-0.0436475222651421,0,0.000358675984142087,0,0.182870146765333,0.334849054874106,0,0,0.0611898533185601,0,0,0,0,0,0,0,0,0,0,0,0.129974887416845,0,0,0.400731786693178,0,0,0.0986100181078728,0,0.113132704967608,0,0,0,0,0,0,0,0,0,0,0,0.023258928993268,0.00451457997403556,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150002221703421,0,0,0,0,0,0,0,-0.00718682208876914,0,0,0.0595834662480928,0,0.242843648096712,0,0,0,0,0,0.0744770333210127,0,0.00362721542019535,0,0,0,0,0,0,0,0,0,0.0383208248291197,-0.029189447113939,0,0,-0.0242550875680961,0,0,-0.0309515660116808,0,0,0,0,0,0
X000596.SZ,0,0,0,0.139452153053308,0,0,0,0,0,0,0.115490657251127,0,0.195965808999832,0.169943148249434,0,0,0,0,0,0,0,0.0100257851189293,0,0.223407913863946,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.072043426578115,0.0878749722433516,0,0.00879428018531507,0,0,0,0,0,-0.126365004670264,0,0,0,0,0,0,-0.00855985964770893,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.196077806025441,0,-0.169759924463457,0,0,0,-0.0967211121759906,0,0,0,0,0.247250885686143,0,0,0,0.149612097659835,0,0,0.0467715691270628,0,0.133474454178521,0,0,0.013909370175043,0,0,0,0,0,0.166273494947904,0,0,0.098825958685235,0,0,0,0,0,0,0,0,0,0,0,0.00695978128160866,0,-0.00288238936211404,-0.00764091279080045,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0.0216496619891993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100353173267603,0.204591349778643,-6.93889390390723e-18,0,0,0,-0.0346376740903439,0,0,0,0.0630503572494097,0,0,0,0,0,-0.0247298220523584,0,-0.0102321641618576,0,0,0,0,-0.142949651307328,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0255944987218417,0,0,0.118674146811439,0,0,0,0,0,0.154382460081154,0,0,-0.0125867089590378,0,0,-0.0515564947190893,0,0,0,0,0,0,0,0,0,0.275577296182221,0,0,0,0,0,0.179358449288557,0,-0.127728187937829,0,0,0,0,0,0.197153058161436,0,-0.0253897352689972,-0.0721753847703653,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.147767072758691,0,0,0,0,0,0,0,0,0,0,0.0409845390034265,0,0,0,0.231174450822074,0,0.0682425030370514,0,0,0,0,0,0.0761212062946729,0,0,0,0,0,0,0,0.0294088232035275,0,0,0,0,0,0,0.0696115055906978,0,0,0.0419734951710606,0,0,0,0,0,-0.0294651365943928,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442378425318928,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.222878100738256,0,0,0,0,0,0.405229963073781,0,0,0,0,0.204235775842016,0.023004251073807,0,0,0,0,0,0,0.0703257448483904,0,0,0,0,-0.0396535187273964,-0.0385215817031063,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.149219590897518,0,0,0,0,0,0,-0.138435456331558,0,0,0,0,-8.67361737988404e-19,0,0,0,0.240318789199324,0,0,0,0,0.144954732244696,0,0.0396444901437399,0.160572884067399,0,0,0,0.0769793436822335,0,0,0,0,0,0,0,0.292134765301525,0.0343145841539737,0,0,0.0840650798537304,0,0,0.0720338824128904,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.0279723104654115,0.160118347359978,0,0,0,0,0.0595829149281864,0,0,0,0,0,0,0,0,0,0,0.478158380727904,0,0,-0.223973619893685,0,0,0,0,0.122505555631978,0.416506731597097,-0.108815722545496,0,0.0285422540902968,0,0.0833943105675099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234857048916664,0.0252602151425096,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.024337766984232,0,0,0,0.20403613594129,0,0,0,-0.107651341428072,0,0.0468312575232245,0,0,0,0,0,0,0.00213254570719168,0,0,0.184805962826982,0,0,0.132180691935682,0,0,0,0,0,0,0,0.045899831639708,0,0,0,0,0,0.0851841558245879,0,0.177373663876241,0,0,0,0,0,0,0,0,-0.0119170912163572,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0.246631854373193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114619565850173,0,0,-0.0953864001938455,-0.0953756491137455,0,0,0,0,0,0,0,0.613872451855984,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0328605159953984,0,0,0,0,0,0,0,0.170417331407518,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0213190144584167,0,0,0,0,0,0,0.0286822131842777,-0.0235551661406125,0,0,0.0465305436936833,0,0,0,0,0.0190479669348618,0,0,0.0525286819691674,0,0,0,0,0,0,0.0193003480053325,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00546474747386792,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.139087799756987,0,-0.108196505623925,0,0,0,0,0,0,0,0,0,0,0,0.192172530137475,0,-0.0183276993223047,0,0,0,0.607476393265771,0,0,0,0,0,0,-0.100242176516092,0.0850380194487328,0,0,0,0,0,0,0,0,0,0.117116794481751,-0.124800052824483,0,0,0,0,0.0274623171811211,0.0993575225489476,0,0,0,0,0,0
X002007.SZ,0,0,0,0,-0.0593695777579642,0,0,-0.183959861547159,0,-0.269319514562057,0,0,0,0,-0.092820431227719,0,0,0,0,0.0678203255853346,0,0,0,0,0,0,0,0,0.0902779640405792,0,0,0,0,0,0,0.169936574981737,0,0.47685652798276,0,0,0,0,0,0,0.117944203229156,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.0429075695140402,0,0,0,0,0.0714039017827165,0,0,0,0,0,0,0,0,0,-0.11832680594428,0,0.36182864819733,0,0,0,0,0,1.73472347597681e-18,0,0.0732230951724804,0.231756773990341,0,0,0,0,0,0.0421940440678932,0,0,0,0,0,0,0,0.162715449764182,0,0,0,0,0,-0.0415866388072379,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.162685983676669,0.153170926421321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100382227146416,0,0,0,0,0,0.210371633047745,0,0,0,0,0,0,0,0.0136596017602329,0,0.010165879439987,0,0,0,0,0,0,0.0468639981346487,0,0,0.113282354796207,0,0,0,6.93889390390723e-18,0,-0.0145850810941181,0.0159544286581701,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.158171012148739,0,0.0862365892368982,0,0,0,0,0,0,0.0790506748663643,0,0,0,0,-0.0985726234264413,0,0.2454002285688,0,0.244773204074219,0,0,0,0.017991966572631,0,0.308537186698461,0,0,0,0,0,0.0461510508930607,0,0,0,0,0,0,0,0,0,-0.0562165837304526,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813234438017972,0,0.0563161801848273,0,0.188618608663873,0,-0.00362849451795961,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206426819317266,0.313009474832246,-0.103295076441758,0,0,0,0,0,-0.0549738507819743,0.104519960106277,0.371762371204334,0,0,0,0.0417846498048634,0,0,0.0818154724044123,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0300285516526529,0,0,0,0,0,0,0,0,0,0,0,0,0.124757141656403,0.022141657908156,0,0.114789720387442,0,0,0,0,0,0.0204747611684563,0,0.0857300914222573,0,0,0,0.000694273757918161,0,0,0,0,0,0,0,0,0,0,0,-0.0135086361541659,-0.00895478906204483,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0968662275596734,0,0,0,0,0,0,0.010190018007279,0,0,0.0514756387052982,0.147098143272553,-0.0669025977701791,0,0,0.00989413273551076,0,0,0,0,0,0.0252297536871463,0,0,0,0,0,0,0,0,0,0.0185863680468465,0,0,0.155011011249357,0.0562924102488656,0,0.0455540412752896,0.0184494054052466,-0.0316525784075236,0,0,0,0,0,0,0,-0.00707901874248084,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.192823954875944,0,0,0.0428196906886829,0,0,0,-0.337877767487996,0,0,0,-1.38777878078145e-17,0,0,0,0.0803819604706772,0,0,0,0,-0.0115276818713732,0,0,0.267605261164255,0,0.0621913802000936,0.230336751571056,0.223038787445696,0,-0.0277101398881658,0,0,0.143050658446847,0,0.043225463659649,-0.299218834908153,0.325231027834825,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
Change_TY3M,0,-0.116538766658496,0,0,0,0.102944859823056,0,0,0,0,0,0,0,0,0,0,-0.131540298700638,0,0,0,0,0.0360134610439645,0,0,0,0.0813334187757182,-0.0224212182332716,0,0,0,0,-0.0225806222206066,-0.209146612393897,0,-0.13312024051555,-0.0610899062098187,0,0,0,0,0,0.122263468712401,0,0,0,0,-0.0866582240152376,0,0,0,0,-0.124739356510204,-0.162548461559652,0,0,0,0,0,0
Slope,0,-1.77615810686415,0,0,0,0,0.0546490342776478,0,0,-0.412855620999632,0,0,0,0,0.139599282236324,0,0,0,0,0,0,0.0494880638646393,0,0.810592546615494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127502767326697,-2.49809952196175,0,-0.843586365575802,0,0,0,0,0,0
TED,0,0,0,0,0.449221086176268,1.1872637218847,0,0,0,0,0,0.538633529255282,0,-0.083511242373516,0,0,-0.697090082341595,0,0.210979757534595,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.899891743670576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460425819640794,0,0,0,-1.2440462636025,-0.517225173197226,0,0,0,0,0,0,0
RealEstate_excess,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0916671730086931,0,0,0,0,0,-0.0205837217539216,-0.026307399309531,0,0,0,-0.0621099736860214,0,0,0.0550457671741775,0,0,0,0,0,0,0,0,-0.0685335909508759,0,0,0,0,0,0,0,0,0,0,0.0263354111752434,0,0,0,0,0,0.0130175944871369,-0.00236617425946146,0,0,0,0,0,0
MKreturn,0,0.123540727003507,0,0,0,0,0,0,0,0,0,0,0.0581810887733674,0,0,0,0,0,0.0189949972424662,0,0,0,-0.0514857718392127,0,0,0.0142603588129664,0,0,-0.00861752640529849,0,0,0,0,0,-0.0230722513531979,0,0,0,0,-0.0964974228729134,0,0,0,0,0,0,0,0,0,-0.0233503740266858,0,0,-0.0318255252317619,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00114857964015304,0.000816620512329586,0,0,0,0,0,0,0,0,0,0.00105476374606461,-0.00202312117973983,0,0.00130828564281943,0,0,0,0.00128238755663953,0,0,0,0,0,0,0,0,0.000558327102833574,0,0,0.000204183917044652,0,0.00125745207774534,0,0,0,0,0,0,0,0,0,0.00286723891669577,-0.00123336506422457,0,0,0,-0.0253392097047298,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.01466922113142,0.0451866066849696,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348894255419362,0,-2.16840434497101e-19,0,0,0,-0.00161041968540662,-0.00189412030903129,0,0,0,0.0285581447854137,0,0,0,0,0,0,0,0,0,0.0240989205481869,0,0,0,0,-0.0195756404046385,-0.0638346720917279,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0130869302227255,0,0,0,0,0,0,0,0,0,0.0113010456175617,0,0,0,0,0,0,0.00640471985710967,0,0,0,0,0,0,0,0.00389277507096607,0,0,0,0,0,-0.0157725460134961,0,0,0,-0.00918778228219271,0,0.0164005257952726,0,0,0.00229573133877249,0,0,0,0,0.00618412090792746,0.00113733361082344,0,0,0,-0.0324843556512055,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136141614021771,-0.00268766862185071,0,0,0,0,-0.00408287185802119,-0.000968767503049677,0,0,0,0,0,0,0,0,0,0,0,0,-0.00590928292893883,0,0,0,0,0,0.0103479323216806,0,0,0,0,0,-0.00158783563134299,0,0,0,-0.0020527721549521,0,0.00617264957107271,0.0124846356340028,0,0,0,-0.0123314979166753,0,0
