,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X600118.SH,X000100.SZ,X600703.SH,X601877.SH,X000623.SZ,X000581.SZ,X000568.SZ,X000559.SZ,X600271.SH,X002236.SZ,X600066.SH,X000800.SZ,X000550.SZ,X600177.SH,X002475.SZ,X300124.SZ,X002294.SZ,X000050.SZ,X600839.SH,X000869.SZ,X002465.SZ,X002456.SZ,X002129.SZ,X000400.SZ,X300003.SZ,X002007.SZ,X000977.SZ,X002292.SZ,X600252.SH,X600809.SH,X600435.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793976738226571,0,0,0,0,0.00719646168130028,0.107580499267016,0,0.121363620798481,0.0617341209007325,0,0,0,0,0,0,0,0,0,0.0503405940336566,0,0.0621531575847225,0,0.240776770142804,0,0.0197430096645708,0.00371007453852931,0.0504742725012342,0,0.274288076574479,0,0,0,0,0,0,0,0,-0.00573119734659159,0,0,0,0,0,0
X600271.SH,0,0,0.0735722427024247,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0281777264642833,0,0,0.210015410365263,0.161271917536895,0,0.109039010485491,0,0,0,0,0,0,0,0.134234881981535,0.151920229422016,0,0,-1.73472347597681e-18,0,0,0.0373563385345425,0,0,0.108773831734479,0.0471076670551318,0.0146627637753213,0,0,0,0.131408892857521,0,0,-0.0416695099718215,0.0212292871552711,0,0,0,0,0,0
X002236.SZ,0,0,-0.0289039250417516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213599197613212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135803434174971,0,0,0,0,0,0.165240627978,0,0,0,0,0.119303140551201,0.189968901351098,0,0,0,0,0,0,-0.0371862949008998,0,0,0,0,0,0
X600066.SH,0.380488823308347,0,0,0,0,0,0,0,0.033030606250716,0,0,0,0,0,0,0,0,0,0.105914992048745,0.17901112651249,0,0,0.0112212340948322,0,0,0,0,0,0,0,0,0,0,0,0,0.0518657844693245,0,0,0,0,0,0,0,-0.00206105689388676,0,0,0,-0.0350197743169154,0,0,0,1.0842021724855e-19,-0.0102800218997007,-0.00368496637812324,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555074023672289,-0.051308865617403,0,0,0.142004565135836,0,0,0,0.0313184310662107,0,0,0,0.138329050460704,0.0392966921528926,0,0,0,0,-0.0739175740020803,0,0.11041068087678,0,0,0,0,0.0563118171248946,0,0,0,0,0.0459375999498147,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.0537459195345636,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.11017366137677,0,-0.0164560515665357,0.36309729062982,0,0,0,0,0,0,0,0,0.0294447814372376,0,0,0.0246081126088477,0,0,0.0304647012380528,0,0,0,0.145675949657586,0,0,0,0.0604293466390929,0,0,0,0,0,0.00183989227585331,0,0,0,0,0,0
X600177.SH,0,0,0,0.0556535320869118,0,0,0,0,0,0.14598405491841,0,0,0,0,0,0,0,0,0.0733975300290798,-0.00817532063861049,0,0,0.389202063175465,0,0.0681109319104537,0,0.0129754859661453,0,0,0,0,0,0,0,0,0,-0.0415468605943738,0,0.165390878070482,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00594886204631532,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0524492258180256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557608045283001,0,0,0,0,0,0,0,0.124540601289857,0.0517450031270562,6.93889390390723e-18,0,0,0,0,0,0,0,0.122050738766025,0.087811187917667,0,0,0,0,0,0.0691894632601794,0.0101556442936051,0.113852791477711,0,0.13146326082663,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0401424075125308,0,0,0,0,0,0,0,0,0.0767578560590839,0,0,0,0,0,0,0,0,0,0.0709146604318851,0,8.67361737988404e-19,0.678349756019974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872896774174598,0,0.0672138523101487,0,0,0,0,0,0.00322749343358694,0.0157790253098807,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0484747212664103,0,0,0,0.100127738565145,0,0,0,0,0,0.177318340434166,0.0684168410342475,0,0,0,0.0187661599629656,0,0,0,0,0,0,0,0,0,0,0.0144183753000672,0,0,0,0.116862576335807,0,0,0,0.0291640749582746,0.2084914961972,0,0,0,0,0,-2.16840434497101e-19,-0.00965506315806738,0,0,0,0,0,0
X000050.SZ,0,0,0.0610179360544923,0,0,0,0,0,-0.143987307707968,0.00975016271052086,0,0,0,0,0,0.190915711366226,0,0,0,0,0,0,0,0,0,0.212364487266536,0,0,0,0,0,0,0.0854266188666126,0,0,0,-0.0732937935896232,0,0.06976126797636,0.23298730947873,0,0,0,0,0,0,0.0507753823911435,-0.132822270497674,0,0,0,0.0429644081480987,-0.0385226463953642,0,0,0,0,0,0
X600839.SH,0.241413252134297,0,0.0950875602920853,0,0,0,0,0,0,0.0508360818210263,0,0,0,0.00507308759612632,0,0,0,0.2054219820002,0.025254566916378,0,0,0,0,0,0,0,0.0406386260567865,0,0,0,0,0,0,0,0,0,0,0.217225501015115,0,0,0,0,0,0.0893236294751014,0,0,0,0,-1.73472347597681e-18,0,0,0.027666062379631,-0.12003758377395,0,0,0,0,0,0
X000869.SZ,0.112958561841728,0,0,0,0,0,0,0.2006120504505,0,0,0,0,0,0,0,0,0,0,0,0,0.25384480875526,0,0,0,0,0.00238061424556132,0.233812359455242,0,0,0,0,0,0,0,0,0,0.030066582694097,0,0,0.0183734066176092,0,0,0,0,0,0,0,0.303378862033404,0,0,0,0.034038725775551,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0.0398576701194874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212576551847138,0,0,0,0,0,0,0,0.158346600250721,0,0,0.00128421380782671,0,0.0585296147188798,0,0.172888075140013,0,0,0,0,0,0,0,0,0.0265264476832272,0.116658680209759,0,0,0,0,0.209551489604052,0,0,0.0194192599087387,0.0161598686821232,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268453595872592,0,0,0,0,0,0,0,0,0,0.00355517098699999,0.185596953137922,0,-0.0200702142093573,0,0,0.0293899246418117,0,0,0.155964685237453,0,0.0748720856631966,0,0,0,0,0,0.0431791815629249,0.25269245673487,0,0,0.0298064970350516,0,0,0,-0.0169969605931474,0.0145544896046189,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.116080425021951,0,0.0508894249685763,0,0,0,0,0,0,0,0,0,0,0,-0.000788167768345111,0,0,0,0,0,0,0,0.036424887346013,0,0.141653086978355,0.0762968076466981,0,0,0,0,0,0,0,0,0.110545658933886,0.140901030253819,0,0,0,0,0,0,0,-0.00901448232030223,0,0,0,0,0,0,0
X000400.SZ,0,0,0,0.117759766551822,0,0,0,0,0,0.0164529418921787,0.0889182498269389,0,0,0,0.0340793782495178,0,0,0,0,0,0.141359839862599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827756047955728,0,0,0,0,0,0,0,0,-0.0682976997810248,0,0,0,0.0247824470337171,0,0,0,0.0158117248564585,-0.0057849434405863,0,0,0,0,0,0
X300003.SZ,0,-0.0810856079834154,0,0,0,0.158828585622063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953015106021885,0,0,0,0,0,0.273687523700799,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.216055773618117,0.152531886310967,0,0,-0.00960106377193025,-0.039276715936238,0,0,0,0,0,0
X002007.SZ,0,0,0.158526024096419,0,0,0,0,0,0,0.139843785587058,0,0.108363604276023,0,0,0,0,0,0,0,0,0.0292964209772907,0,0,0,0,0,0.0414415803443984,0,0,0,0,0,0,0.205844085999931,0,0,0.0174767621872368,0,0,0.491564004340293,0.0815443774644077,0,0,0,0,0,0,0,0,0,0,-0.00819422487031668,0.0218665909719102,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.377540957322723,0,0.00756124054968941,0,0,0.230734419282051,0,0,0,0,0,0,0,-0.0265195514916254,3.46944695195361e-18,0,0,0.291710565426628,0,0,0,0,0.316444670100584,0,0.0723196592470678,0.0964985482780314,0,0,0,0,0,-0.113205679030678,0,0,0,-8.67361737988404e-19,0,0,0,-0.044672635997459,-0.000501286274617894,0.238877539219303,0,0,0,0,0
X002292.SZ,0,0,-0.0333069325130053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212130460040475,0.0195373723474293,0,0,0,0,0.413794270644789,0,0,0.182044317824991,0.161650584668522,0,0,-0.0287056534017591,0,0.0765076738246023,0.0498189315276781,0,0.0384018878614419,0,0,0,0,0,0,0,0,0,0,0,-0.0590516031424771,0.154197380756799,0,0.0493164739967568,0.0356206750688327,-0.0541535522760205,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0.0224293995154129,0,0,0,0,0,-0.0143443512441855,0,0,-0.0168059690079841,-0.0311597628684307,0,0,0,0.0898653041343061,0.0624245832606099,0,0,0.168295199568067,0,0,0,0,0,0,0.0499252697696397,0,0,0,0,0,0,0.0622727861327748,0,0,0.0378310740742997,0,0.0447806370623894,0,0.03024011323092,0,0,0,0,-0.0131397671326549,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.57581454901256,0.029422371730252,0.0926434491775121,0,0,0.215745671242391,0,0,0.0116516694024527,0,0,0,0,-0.0300136244889735,0,0,-0.0706436947327617,0,0,0,0,0,0,0,0,0,0,-0.22816652177706,0,0,0,0.176001145322147,0,0,0,0,0,0,0.3574200057469,0,0,0,0,0,0,0.00750924515214334,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.159737231369583,0,0,0,0,0,-0.135820969973457,0,0,0.306576200000642,0,0,0,0,0,0,-0.00967507399730565,0,0,0,0,0.0824414806000342,0,0,0,-0.0489856459594165,0,0,0,0,0,0,0,0.0765002100076273,0,0,0,0.296117636546782,0,0,0.184489324758224,0,0,0,0,0,-0.0393567284974875,-0.0642114410253397,0,0,0,0,0,0
X002038.SZ,0,0,0,0.058041283222361,0,0,0,0.202423220097716,0,0,0,0,0,0,0,0,0,0,0,0.0399352253731001,0,0,0,0,0,0.0425936040424938,0,0,0,0,0,0,-0.0765569920174503,0,0,0,0,0,0,0,0,0,0,0.0460187783114348,0.0315473914944163,0,0,0,0,0,0,0.0389456490706504,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0142638206748103,0,0,0,0,0,0.16145343342906,0.0460596530866183,0,0,0,0.0453151629694217,0.0849721056468638,0,0,0.00199555603035559,0,0,0,-0.157390653572352,0,0,0,0,0,0,0,0,0,-0.0229287803007324,0,0,0,0,0,0,-0.210439829149797,0,0.110978372365613,0,0.0221997401802877,0,0,0,0.00660135117034837,0,-0.0614798568432143,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309588526993884,0,0,0,0.00211639881117721,0,0,0.522318731449309,0,0,0,-0.0998694948275539,0,0,0,0,0,0,0,0,0.128781372337004,0,0,0,0,0.155303395916806,-0.645532430767175,0,0,-0.246002917392116,0,1.13386243550322,0,0,-0.08074652573986,0,0,0,0.650070717432227,0,0
TED,0,0,0,0,0,0,0,1.29047729118334,-0.314746298998221,0,0.0187259323974334,0.0181780623461515,0,0,0,0,0,0,0,-0.662957155007291,0,0,-0.0658646700639371,-0.597906627772803,0,0,0,-0.51512759346044,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.441050136951839,0,-1.19455082389953,0,0,0.610110102732971,0,0
RealEstate_excess,0,0,-0.0395706546321973,-0.236673361972868,-0.0197286834157305,-0.15614768793626,0,0,-0.0834629315986769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110547885226396,0,0,-0.0360229491124271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695335182486827,0,0,0,0,0,0.0131916535565756,0,0,-0.0923938009810147,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0700361645005454,-0.0078258429903266,0,0,0,0,0,0,0,-0.125565035720616,0,0,0,0,0,0,0,0,0.0644885178661524,0,0,0,0,-0.0294282487414747,-0.174980945616803,0,0,0,0,-0.058194015241457,0,0,0,0,0,0,-0.174816484973108,0,0,0,0,0,0,0,0,0,0,0,0.0352760587804629,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00177536393025237,0,0,0,0,0,0,-0.0022173039591841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00078144845036935,0,0,0.00359075463211906,0,0,0,0,0.00159157500359337,0,0,0,-0.00208762690745972,-0.00112993733433523,0,0.000531110236331777,0,0,0,0,0,-0.00115296609214228,0,0,0,0,0.0046578202142208,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0364300799602139,0,0,0,0,0,-0.034559904649088,0,0,0,0,0.0426374204759343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217586519493564,0,0,0,0,0,0,0,0,0,0,-0.0705068653350565,0.0872321592702632,0,0,0,0,0,-0.288504613436344
CarbonVol_Guangdong,-0.00340890667819806,-0.00303921933109646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396439748387107,0,0,0,-0.00022219396900395,0,0,0,0,0,0,0,0,0,0,0,0.00311555293435049,0,0.00171665617057091,0,-0.00381658450785818,0,0,0,0,-0.000997477874822606,0,0,0,0,0,0,0,-8.7862317268722e-05,-0.000576862165144839,0,0,0,-0.00684917030563208,0,0
CarbonVol_Hubei,0,0,0,0,-0.0031956168594421,0,0,0,0,0,0,0,0,0,0.00443806035021794,0,0,0,0,0,0,0,-0.00969104841141976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107774851755665,0,0,0,0,0,0,0,0,-0.00570017371278897,-0.0061176110391305,0,0,0,-0.314324549540755,0,0
