,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X002475.SZ,X600690.SH,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X600703.SH,X601877.SH,X000661.SZ,X002236.SZ,X600809.SH,X300003.SZ,X000100.SZ,X600271.SH,X300124.SZ,X000625.SZ,X300142.SZ,X002008.SZ,X002007.SZ,X000157.SZ,X600487.SH,X002506.SZ,X600498.SH,X000977.SZ,X002241.SZ,X002179.SZ,X600177.SH,X002456.SZ,X600867.SH,X300146.SZ,X600066.SH,X600522.SH,X600776.SH,X600566.SH,X600089.SH,X000050.SZ,X002371.SZ,X002129.SZ,X002180.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.214234390779909,0.0210174412122785,0,0,0.0186861412242381,0,0,0,0,0,0,0,0,0,0.0395604988119556,0,0,0,0,0.0461923809300412,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237220642246964,0,0,0,0,-0.026666217208518,0,0.0114070544271547,0,0,0,0,-0.00931691715587406,0,0,0,0,0,0,-0.00468784549187421,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.383758929897981,0,0.178492990313301,0,0,0,0,0,0,0.257039718108885,0,0,0,0,0,0,0.0115618505865294,0,0,0,0,0,0,0.0881319626093298,0,0,0,0,0.0585675671612735,0,0,0,0,0,0,0,0,0,0,0,0,0.0701007879788677,0,0,0,-0.0046998569692327,0,0
X000651.SZ,0,0,0,0.132551690018869,0,0,0,0,0,0,0,0.14147324558272,0.281741920620549,0,0,0,0,0,0.0623701341368747,0,0,0,0,0,0,0.014993655341429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349196673774888,0,0,0,0,0,0,0,0,-0.0320861608755946,0,0,0,0,0,0,0
X600104.SH,0,0,0.0558093004996875,0,0,0,0,0,0,0,0,0,0,0.120147071291414,0.123442887355909,0,0,0,0,0.0136616409803551,0,0,0,0,0,0.174735755232565,0,0,0,0,0,0,0,0.0478585368853845,0.0677404032455506,0,0,0.0152510446132392,0,0,0.0490975224839934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305189082715121,0,0
X002415.SZ,0,0,0.0797051447488509,0,0,0,0,0.049981092976081,0,0,0.0556262874374359,0,0.027122095879751,0,0.0706846502315325,0,0,0,0,0.297577282404607,0,0,0,0,0.00864009492402531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191098090598755,0,0,0,-0.0307389099951648,0,0,0,0,0,0,0
X600276.SH,0,0,0.122066666265267,0.078546789264105,0,0,0,0,0,0,0,0,0,0,0,0,0.104261653874402,0,0.138484424956641,0,0,0.265080558721349,0,0,0,0,0,0,0,0,0,-0.0816961339812361,0,0,0,0,0,0.020270923968032,0,0,0.0556975490663837,0,0,0,0,0,0,0,0,0.0317587754834521,0,0.0354533308332074,0.000958812739057156,0,0,0,0,0,0
X002304.SZ,0,0.137940392067942,0.100256150874591,0,0,0,0,0,0,0.0302427765104958,0.0900303561899018,0,0.00283052457823562,0,0,0.106277767680692,0,0,0,0,0.306858865573647,0,-0.00413331306990346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764372350961716,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0185415044130483,-0.00758162474782717,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739183776871824,0,0,0,0,0.0734287979675975,0,0,0.107199214941267,0,0,0,0.123880280471201,0,0,0,0,0,0,0,0.187796878318473,0,0,0,0,0,0,0,0,-0.0461363803210588,-0.0883029384247134,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0912418463812644,0,0,0.145286018644202,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.204520268582601,0,0,0,0,0,0,0,0,0,0,0,0.0444323790265113,0,0,0.00261411305288801,0,0,0,0,0.0587658374471929,0,0,0.184289916859395,0,0.0614533272987819,0,0,-0.0123932190952008,-0.0654724277337809,0,0,0,0,0,0,0
X000568.SZ,0,0.26231525837746,0,0,0,0,0.0388688021888203,0,0,0,0,0,0,0.206009136552982,0,0,0.0338336249177833,0,0,0,0.0207207496632828,0,0,0,0,0,0,0,0,0,0.059674001646472,0,0,0,0,0,0,0,0,0.16768938739603,0,0,0.00816423674320395,0,0,0,0,0,0,0,0,-0.0229754208828907,0,0,0,0,0,0,0
X002475.SZ,0,0.013601395647323,0,0,0,0,0,0,0,0,0,0,0.0933521380152178,0,0,0,0.140011973417367,0,0,0,0,0,0,0,0,0,0,0.0303830241634049,0,0,0,0,0,0,0.0508133904518375,0,0,0.211822315064397,0.052878007889581,0,0,0,-0.0649499311723735,0,0,0,0,0.119699945932017,0,0,0,0.0450769435580624,0,0,0,0,-0.0484042656101847,0,0
X600690.SH,0,0.100400117250542,0,0,0,0,0,0,0,0,0,0,0,0.0420646288939813,0.0196137104212219,0,0,0,0,0.0216846020187177,0,0,0,0,0,0.173357381020411,0,0,0,0,0,0,0,0.0203262421914519,0,0,0.101610060316192,0.0516630790603439,0,0,0,0,0,0,0,0,0,0,0,0.268342104373949,0,0.00891716711921372,-0.00146862185616521,0,0,0,0,0,0
X600031.SH,0,0,0.218407247988255,0,0,0,0,0,0,0,0,0,0,0.216061911297066,0,0,0,0,0.0806477137459088,0,0,0,0,0,0,0.100420607282901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308578847552,0.2646851154055,0,0,0,0,0,0.102891260260612,0,-0.00276586094914426,0.0381135911414652,0,0,0,-0.0327570705179091,0,0
X000338.SZ,0,0,0,0.183500771256625,0,0,0,-0.0329102395362927,0,0,0,0,0.28518924389861,0,0.222658021714721,0.0811604058925842,0,0,0,0,0,0,0,0,0,0,0.0061296942514871,0,0,0,0,-0.0474282556392958,0,0,0,0,0,0,0,0,0.0981690098437308,0,0,0.100587211519763,0,0,0,0.108536701337633,0,0,0,-0.0888970128666888,0.164386629959262,0,0,0,0,0,0
X600741.SH,0,0,0.123714070768708,0.417705559089137,0,0,0,0,0,0,0,0,0.0788149295684131,0,0,0,0,0,0,0,0,0,0.0246228268965145,0,0,0,0,0,0,0,0.0425089081684198,0,0,0,0,0.102328613279719,0,0,0.0803811300331978,0,0.137430540231016,0,0,0.225466361201434,0,0,0,0,0,0,0,0.00915590559726004,0.0631589864043355,0,0,0,0,0,0
X000596.SZ,0,0.241378427795385,0,0,0,0,0,0.0458203871819605,0,0,0.0477567781132681,0,0,0,0,0,0,0,0,0,0.258542279356585,0,0,0,0,0,0.0187149815567493,0,0,0,0,-0.0304982738303463,0,0,0,0,0,0,0,0,0.00834684146410284,0,0,0,0,0,0,0,0.0256133784315095,0,0,-0.0438628640934267,0.0264656140365015,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.184816206272816,0,0,0,0,0.051995661215179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165144975154214,0,0,0,0,0,0,0,0.0522214161049385,0,0,0.00432725035938277,0.134307933310548,0,0,0,0,0,0,0,0,0,-0.043371030712361,0,0
X601877.SH,0,0,0,0,0,0,0.0349208793091906,0,0,0,0,0,0,0,0.0724859816090142,0,-0.051275008173328,0,0,0,0,0,0,0.0960757694598014,0,0,0,0,0.115233705252075,0,0,0,0,0,0,0,0,0.262091556328417,0.00225937402498269,-0.138038382851466,0.0418377031640375,0,-0.0226209952645086,0,0,0.076209785843008,0,0,0,0.0526782613337274,0,-0.0342346131237452,-0.0773219229923306,0,0,0,0.0341770961627019,0,0
