,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X600031.SH,X002129.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X003816.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X600741.SH,X000157.SZ,X000733.SZ,X600522.SH,X002074.SZ,X600584.SH,X000977.SZ,X000799.SZ,X600460.SH,X002236.SZ,X000066.SZ,X300003.SZ,X600183.SH,X002007.SZ,X600884.SH,X601799.SH,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0.0755081565652761,0,0,0,0,0,0,0,0,0,0,-0.093098520958149,0,0,0,0.123940545467656,0,0.203497536387716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051586850255851,0.142574607529785,0,0,0.200393431266624,0,0,0.0905427561502576,0,0,0,0,0,0.00470415924555111,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0158828083274726,0,0,0,0,0.109178383943072,0,0,0,0,0,0,0,0,0,0,0.0908573143697453,0.0344113612110161,0,0,0,0.192910646639581,0,0,0,0,0,0,0,0,0,-0.157495917141951,0,0,0.188232702073212,-0.54365785681534,0,0,0,0,0.0787292382552189,0,0,0.0378722284222416,0,0,0.0459932740072733,-0.203558029003594,0.120844883244336,-0.104880154352811,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.352834435679563,0,0,0,0,0,0,0,0,0.10892852809688,0,0,0,0,0,0,0,0,0,0,0.0334195681240383,0,0,0,0,0,0,0,0,0,0,0,0,0.0813472533924402,0.0828853017012688,0,0,0,0,0,0,0,0,0.00960965208212375,0,-0.00506069646370038,0.00972002918677693,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0397030943659188,0,0,0.0573474093377241,0,-0.00718805014414101,0,0,-0.0205922158235438,0,0.0156763635986349,0,0,0,0,0,0,0,0,0.0188341175630442,0,0,0,0,0,0,0,0.0195459024003108,0,0,0.0843908060538321,0,0,0.0200401729078919,0,0,0,0,0,0,0.00956467080451768,0,0,0,0,0,0
X002371.SZ,0,0,0,0.152835675566476,0,0,0,0,0.0104648181433116,0,0,0,0,0,0,0.0332371636804866,0,0,0,0,0,0,0.36406528291748,0,0,0,0,0,0.144801747751757,0,0,0,0,0,0,0,0,0,0,0.0725036649944555,0,0.262009704684176,0,0,0,0.0430713946005175,0,0,0.0457977039623283,0,0,-0.00181153150469545,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0299697821995232,0.165560643038907,0,0,0.373194982308424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385608759063666,0,0.399040447319321,0,0,0,0.148087423160884,0,0,0,0,0.177978987607653,0,-0.171198098551064,0,0.0449658563599399,0,0,0.192966947623554,0,0.0321653407178626,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184700235714965,-0.0408739253560599,-0.0460639596548883,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855775048354715,0.0658186649214941,-0.0272924605196643,0.0295383709106067,0,0,0.190176169009043,0,-0.0422524971187384,0,0,0.00728767173125899,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.185252928778744,-0.0956177876171732,0.00793207995418158,0,0,0,0,0,0,0
X002049.SZ,0,0,0.131266124549999,0,0,0,0,0,0.0662872880910653,0,0,0,0,-0.193030033937721,0,0.0229707811566134,0,-0.027904126944602,0,0,0,0,0,0,0.258314820849399,0,0,0,0.0116684084064211,0.299108266468864,0,-0.108590759694109,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.135831193134014,0.397951452504361,0,0,0,0,0,0,-0.0132315708782915,-0.0442560781071868,0,0,0,0,0,0
X600703.SH,0,0.0940015424952849,0,0,0,0.0604097226867008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140767536733622,0,0.102478064502101,0,0,0,0,0.0579116540238031,0,0.00342339272994023,0,0.168750749897407,0,0,0,0,0,0,0.0506108335540404,0,0,0.208452219372614,0,0.0481299111673833,0,0,0,0,0,0,0,0.0232972620020486,-0.021490886077814,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0336031846210872,0,0,0,0,0,0.0848954448505492,-0.0124071207582212,0,0,0.0544487970758687,0,0.00451356378126376,0,0,0,0,0,0,0,0,-0.0121067030180932,0,0,0,0.310384890558418,0,0,0,0.0133941001794279,0,0,0,0.0336677175412448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,-0.034971848131791,0,0,0,0,0,0.210008546324432,0,0.0460712385313881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104364213010207,0.15388140874344,0,0,0,0,0.0166392840939612,0,0,0,-0.070325311681928,0,0,0,0.125626038757808,0,0,0,0,0.0608237543867627,0,0.0218329298759286,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.168802514540148,0.0681681350895495,0,0,0,0,0,0,0,0,0,0,0,0,0.00869339043452925,0,0,0,0,0,0,0,0,0,0,0.192404111467949,0,0,0,0,0,0,0,0,0,0.0119008069623833,0,0,0,0,0,0.14722227518603,0,0,0,0,-0.000205403496246512,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0566230646919834,0,0,0.158976681110788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118958471947213,0.0115518867247005,0,0,0,0,0,0.00445222904353905,0.0655682636712775,0,0.0384371282627914,0.0155709506208569,-0.0018037658375729,0,0,0,0,0,0,0,0,0.0350941944793732,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288742988516884,0,0.316901924566159,0,0,0,0,0,0,0.0190183170961949,0,0,0,-0.0829914126674652,0,0,0,0,0,0,0,0.222487516427559,0,0,0,0,0,0,0,0,0,0.0495238456186276,0,0,-0.0827485691135724,0.034929601908599,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130993153446069,0,0.055727099161768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216236360237011,0,0.273005072482133,0,-0.129869939016594,0,0,0.113058611507682,0,0,0,0,0,0,0,0,-0.0433278565281133,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.157265581635774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418549965113882,-0.0535840802959026,0,0.0447947265962958,-0.204401390045054,0,0.0883792777695257,0,0,0,0,0,0.0309431104220048,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0226680774600874,0,0,0,0,0,0,0,0,0,0,0.076248826451631,0,0,0,0.358659645024288,0,0,-0.0957349299108284,0,0,0,0,0,0,-0.0518357314064404,0,0,0,0.0361088424279015,-0.0345170858064681,0,0,0,0,0,0,0.096975584924745,0,0,0.0416404958732378,0,0.00360886934054196,0,0,0,0,0,0
X300142.SZ,0,0,0.0103655138840677,0,0,0.211590767977739,0,0,0.0122422367916098,0,0,0,0,0,0,0,0,0,0,0.0921924376167892,-0.0460332368257917,0,0,0,0,0,0,0,0,-0.200825466707225,0,0.0128996831383304,0,0,0.270302057896178,0,0,0,0,0,0.00929878377115226,0,0,0,0,0,0.16357232025953,0,0,-0.289515813675421,0,-0.0135455463433517,0.0189214085388309,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.153618741304369,0,-0.0563011865124621,0.171565384103676,0,0,0,0,0,0,0,0,0,0,0,0.131092214042878,0,0,0,0,0.149457788352553,0,0,0,0.0444216468815881,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0361967389994964,-0.0213597308040509,-0.0978365871487608,-0.0905123305843713,0,0.167821692758677,0,0,-0.0199464162874068,0.0200144500213327,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.101187913582729,0,0,0,0.0862378297455812,0.216633685152151,0,0,0,0,0,0,0,0.185951453912874,0,0,0,0.137458882282786,0,0,0,0,0,0.00819901399570876,0.119088224651335,0,0,0,0,0,0.0656755933254238,0,0,0,0,0,0,0,0,0,-0.0437365942543366,0.0661990236569324,0,0,0.00125644068146281,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.126468583776583,0.099038450119985,0,0,0,0,0,0,0,0,0.246790673329495,0,0,0,0,0.0203449495944868,0,0,0.0775287790318682,0,0.159874943362967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439225205849629,0,-0.0574603387909854,0,0,0,0,0.0113919849842649,0,0,-0.0321241867396679,0,0,0,0,0,0,0
X600522.SH,0,0,-0.230609710452352,0,0,-0.425015421027677,0,0,0.0689572975213119,0,0,0,0,0,0.367015527687516,0,0.118919468166793,0,0,0,0,0,0,0,0,0,0,0,-0.346405789676304,0,0,0,-0.0341640057682397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037317724896045,0,0,-0.0171526308880672,-0.0112799284964183,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.174948961702962,0,0,0.0359539071224204,0,0,0,0,0,0.10182553905375,0,0,0,0,0,0,0,0.0151859942552282,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.111205127170297,0,0,0,0,0.0708235704750586,0.0168174649042304,0,0,0.22160073206609,0.0384549360860028,0,0,0.0298242348364902,-0.00560762857269171,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.162730360459985,0,0,0,0,0,0,0,0,0.113993971579543,0,0.166294876783981,0,0,0,0,0,0.021722282170922,0,0,0,0,0.112383410701105,0,0,0.0541799520452887,0,0.0121549840293674,-0.0613500908050235,0.306693089527179,0,0.131059730261097,0.0455164377726891,0,0,0,0,0,0,0,-0.0106574877324239,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.122574156507741,0,0.789894033446671,0,0,0,-0.182492178375528,0,0,0,0,-0.790290651344333,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837733347041194,0,0,0,0,0,0,0,0,0,0,0,0.233272709945046,0.384328122749096,0,0,0.125812504194147,0,0,0.117595877075402,-0.0661541086677716,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0.111292093505078,0,0,0,0,0,0,0,0,0,0,0.10087082159728,0,0.0218474624185975,0.087520033563855,0,0,0,0,0,0.00770878114828264,0,0,0,0.365391146545281,0,0,0,0.237831923384259,0,-0.00872748672452147,0,0,0,0,0,0.017458549725038,0,0,0,0,0,0,0,0,0,0.00595233353917889,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150818864215062,0,0.166676421391282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600405005955238,0.0128740541733095,0,0,0,0.0418778497825067,0.0634667754743684,0.305571518608752,-8.67361737988404e-19,0,0,0.108907357184146,0,0.00556726288254225,0.0248213349346859,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0610616536047733,0,0,0.0699456810019144,0,0,0,0,0.0224020305613882,0,0,0.0733989685940928,0,0,0,0,0,0.0242311534165286,0,0,0,0,0,0,0,0,0,0.11152389112103,0.0551178947423452,0.0133543346591457,0,0.0338380309768821,0,0,0,0,0.072891548183318,0,0,0.0204674811551343,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430643494338252,0,0,0,0,0.112975787664555,0.179852862621518,0,0,0,0,0,0.197150330308927,0,0,0.049757625693951,0,0,0,0.0321528995778319,0,0,0.0696570221130976,0,0.278869477866364,0.0802139898291789,0,0,0,0,0,0,0,0,0,0.00724137767481324,0,-0.122598037714949,0.0723540252116367,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.27180298639953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231866824981275,0,0,0,0,0,0,0.00579841459541278,0,0,0,-0.361745078357618,0.0806437848678523,0,0,0,0,0,0,0.249707748163299,0.0460711543828043,0,0,0,0,0,0,0.378569091441351,0,0,0,0,0,0.0480323886215352,0,0,0,0,0,0
X600183.SH,0,0.124719506749063,0.169348644972428,0,0,0,0,0,0,0,0,0,0,0,0,0.189822755275794,-0.0850153640718041,0,0,0,0,0,0,0,0,0,0,0,0,0.0801182624640187,0,-0.0158040485692828,0,0,0,0,0,0,0,0,0,0.282868616321043,0.116025272329999,0.00916519723043685,0,0,0,0,0,0.050943015307578,0,-0.0160233937448249,0.0344258923692961,0,0,0,0,0,0
X002007.SZ,0,0,0.161317891306445,0,0,0,0,0.166129715301672,0.137495113810797,0,0.139476635001068,0,0,0,0,0,0,0,0,0,0,0,0.0834774194569072,0,0,0,0,0,0.103923197699727,0,4.33680868994202e-19,-0.0338306580570175,0,0,0,0,0,0,0,0,0,0,0,0,0.131440954055986,0,0,0,-0.108295056218701,0,0,0,0.0669523181437487,0,0,0,0,0,0
X600884.SH,0,0,0.0276540632997978,0,0,0,0,0,0,0,0,0,0,-0.1046896281782,0,0,0.0499796379038258,0,0,0,0.0942608621137885,0,0,0,0,0,0,0,0,-0.00873789107447038,0,0,0,0,0,0,0,0.518254192657893,0,0,-0.128699839955434,0,0.156785466460278,0,0,-0.125504585181768,1.73472347597681e-18,0,0,0,0,0,0.0242536611256818,-0.0365892145079547,0,0,0,0,0
X601799.SH,0,0.0584575847340552,0,0,0,0,0.142633620851591,0,0,0,0,0,0,0,0,0.0639651960122486,0.144910553368786,0,0,0.0133708496028151,0.0340729382128132,0,0,0,0,0,0,0,0.108235690204275,0,0.10169394543635,0,-0.118649422189025,0,0,0,0,0.0244158532844282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428700696037928,-0.0117904265478448,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132820429911039,0.172152779812683,0.0244144121432234,0,0.128081068401356,0,0,0.0690282623028766,0.0866610816761851,-0.0512165648743703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129237789398727,0,0,0,0,0,0,0.0139361451949769,-0.0959469020333548,0.14748055516105,-0.217074686463619,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0891000555410081,0,0,0.417390812389008,0,0.192055132643186,0,0,0,0,0,-0.0896008297592439,-0.00831291387531738,0,0,0,0,0,-0.107007982627624,-0.323917918784893,0,-0.114466877842991,0,0,-0.306161062847442,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.151277005349386,0.0206776496354588,0,0.0410264917371465,-0.0503539134267495,-8.67361737988404e-19,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168774470998529,0,0.239565221670171,0,0,0,0,0,-0.0231607035937237,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820286046347777,0,0,0.112518570046987,0,0,0,0,0.226085754845303,0,-0.415152409446499,0,0.104320365645056,0,1.06499235584762,0,1.07583448833698,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14804304485925,0,0,0,-0.305102270920345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,1.36990638061789,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.238644569540715,0,0,0,0,0,0,0,0,0,0,0,0,0.0888218180380909,0,0,0,0,0.133063449695299,0,0,-0.105945562344323,0,0,0,0,0,0,0,0,0,0.00398502751877727,0,-0.0643689206277259,0,0.0557432516771538,0,0,0,0,0,0,0,0,0,0,0.00480216816241519,0.0027268445745492,0.0194666089751028,0,0,0,0,0,0
MKreturn,0,0,0,0.0977770623208578,0,0,0,0,0,0,0,0,0,0,0,0,0.00448063835538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141649729782594,0,-0.0182917480538426,0,0,0,0,0,0,-0.00232942224494851,0,0,0,0,0,0,0.0100149705241608,0,0,0,0,0.0186804672570163,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170515191783796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.000606136242430543,0,0,0,0,0,-0.000992171699733494,0,0,0,-0.00828847447261772,-0.00292304883062909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107359488649181,0,0,0,-0.00260646635760499,0,0,0,0,0.00269034413899326,2.71050543121376e-20,0,0.0187218771954916,-0.0122834910285452,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00082516483580422,0,0,0.0114650363740472,0.000784143224065669,0,0,0,0,0,0,0,0,0,0,0,0.00112458324853208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455013176183777,0,0,0,0,0,0,0,0,0.0292410367162147,-0.0305125384958028,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160115520907915,0,0,0,0,-0.00237578110450634,0,0,0,0,0,-0.00281577032307882,0,0,0,0,0,0,0,0,0,0,0,0,0.0305410663806326,-0.0247342630089393,0.0316206944646962,0,0,0,0,0,0
