,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X000581.SZ,X002236.SZ,X600582.SH,X002475.SZ,X000800.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X000400.SZ,X002294.SZ,X600839.SH,X002129.SZ,X000559.SZ,X000869.SZ,X002456.SZ,X002292.SZ,X600312.SH,X000977.SZ,X002465.SZ,X000050.SZ,X002007.SZ,X300003.SZ,X600435.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516176983119116,0,0,0,0,0,0,0.104903709779886,0,0,0.0241785073744614,0,0,0,0,0,0,-3.46944695195361e-18,0.0562850558249539,0,0,0,0,0,0,0,0,0,0,-0.0335344114388757,-0.0356596434030638,0.0436763125629369,0,0,0,0,0
X000581.SZ,0.00782528571703765,0,3.46944695195361e-18,0.0837793089560897,0,0,0.0894149798542441,0.0193313907516677,0.0276599349830622,0,0,0,0.299248813869779,0,0,0,0,0,0,0,0,0,0.097778912601237,0.0250748595837369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966377776431606,0,0,0,0,0,0,-0.0343686278337755,5.42101086242752e-20,0,0,0,0,0,0
X002236.SZ,0,0,0,0.125126122605725,0,0,0,0.0961068512123827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132986361384582,0,0,0,0,0.140560982728167,0,0,0,0,0.0397650134237892,0,0,0.138187157220305,0,0,0,0.174240204915224,0.0484301423357941,0.0585759654976643,0,0.145298337196151,0,-0.00779957302339802,0,0,0,0,0,0,0
X600582.SH,0,0,0,0.0869449221521436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921042827943235,0.265247321107841,0,0.0715271104553035,0,0,0,0,0,0.0913684929292534,0,0.175270476107446,0,0,0,0.0378777682968748,0,0,0,0,0,0.0890821358779251,0,0.0416245326355635,0,0,0,0,0,-0.019733241431811,0,-0.0162362862611481,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462649712216226,0,0,0,0.0444669799467167,0.0791739181162955,0,0,0,0,0,0.186414416881909,0,0,0.0835714310005547,0,0.00258866833586016,0,0,0,0,0,0,0.00259666573322927,0.0231799179265684,0,0,0,0,0,-0.00123244421512188,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0228626977404039,0,0,0,0,0,0,0,0,0,0,0.149407884717712,0,0,0.127754235673075,0.0797352343651684,0,0,0,0,0,0,0.0665712793344685,0.104243073543525,0,0,0,0,0,0,0.139892033378117,0,0,0,0,0,0,0,0,0.112762252861369,0.0770474147940882,0,0,0,-0.0168435611224979,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.0934325828405591,0,0,0,0,0,0,-0.023008513750118,0,0,0.0670589830343699,0,0,0,0,0,-0.14370313975836,0,0,0,0,0,0.306908992853138,0,0,0,0.663351864821784,0,0,0,0,0,0,0,0,0,0,-0.157138932048387,0,0.0331497309496905,0,0.0304263429687315,0.0759212491891041,0,-0.272504360146453,0,-0.0333600213691254,-0.0288315634018855,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.239365820681362,0,0,0,0.0579487005003105,0,0.04905520247461,0,0,0,0,0,0,0.111621099338638,0.0925960153343754,0,0,0,0,0,0,0,0.380427962748472,0,0,0,0,0,-0.0405006354252846,0,0,0,0,0,0,0,0,0,0,0,0.0134285179319866,0,0,-0.0451434839367532,-0.0211134498544138,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.124015725916628,0,0.575262941869099,0,0,0,0,0,0,0,0,0,0,0,-0.293076619613926,0,0,0.0051209948971458,0,-0.0374853171924778,0,0,0,0.0403401535376075,0,-0.0329225729572034,0,0,0,0,0,0,0,0,0,0,0.091397621331992,0,0,0,0,0,0,0,0.144837242846938,0,0,-0.0278681790906951,-0.0199220139827065,0,0,0,0,0,0
X300124.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0273661322428984,0,-1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0.064441620031771,0,0,0,0.00568829131542737,0.01365608813168,0,0,0.310489317928967,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.137314980785314,0,0,0,0.0445921823526499,0,0.0625224028035507,0,0,0.30222715956342,0,-0.0160985300001644,-0.0104192673189662,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0162455122534035,0,0,0,0,0,0.0987805580177922,0,0,0,0.134842230775324,0,0,0,0,0,0,0.106543011072728,-0.0539331540726924,0,0,0,0.0378518631249966,0,0,0,0,0,0,0,0.0550107367699725,0.0730709186131205,0,0,0,-0.0488069739827078,0,0,0,0,0,0.00427363651215703,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0698584494407509,0,0,0,0.054318553644254,0,0,0,0,0,0.0499085821161135,0,0,0,0,0.0103070670753188,0,0,0.0238135738935936,0,0,0,0,0.0813862210638267,0,0.0605479716535494,0,0,0,0,0.145288826080529,0,0,0.083534189407369,0,0,0,0,0,0,0,0,0,0,0,0.107815846057111,0,0,0,0.00588048023545942,0,0,0,0,0,0
X600839.SH,0.073306432011877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129986397312431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557441536476869,0,0,0,0.0416698599145714,0,0,0,0,0.0857507161749783,0.25668863850055,0,0.121091033759284,0,0,0.0548087402776978,0,0.0287516316254084,0,0.0919096118415126,0.00750472532948167,0,0,0.00444198440462902,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.148627454491256,0,0,0,0,0,0,0,0,0,0,0,0.0317399750469956,0,0,0.0137037768530312,0,0,0,0.187910152819189,0,0,0,0,0,0,0,0,0,0,0,0.0259655641262194,0.0907719024418101,0,0,0.0353792445839364,0.0633609605071016,0.0917141634442287,0,0,0.00804023447518346,0,-0.0364570660946675,-0.00645059353282819,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.275086177470846,0,0,0,0,0,0,0,0,0.00887927347826368,0,0,0,0,0.402332683140283,0,0,0.0316181452944403,0.0472455912652379,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.214261914829016,0.0634867231595888,0,0,0,0,0,0.0350119500235347,0,0.206977241596247,0,0,0,0,0
X000869.SZ,6.93889390390723e-18,0,0,0,0,0,0.149767793019095,0.286960894641783,0,0,0,0,0,0,0,-0.0526675034480163,0,0,0,0.151420535818754,0,0,0.0196183516506339,0,0.0955955753053279,0,0,0,0,0,0,0,0.198534082906351,0,0,0,0.0896344137669628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0193539426445376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304255523803119,0,0,0,0,0,0.0542412546229326,0.0801434771968674,0,0,0,0,0,0,0,0,0,0,0,0.103178278189454,0.0894973888901335,0,0,0.0263290599844273,0,-0.0281571246522158,-0.0535684646530973,0,0,0,0,0,0
X002292.SZ,0,0,0,0.100537695866523,0,0,0,0,0,0,0,0,0,0,0,0,0.045136978123657,0,0,0,0,0,0.166787693386067,0,0,0.195476616425139,0,0,0,0,0,0,0,0.244169586664825,0,0,0.0652116515756815,0.0156398887439256,-0.236489288407845,0,0,0,0,0.12869690106437,0,0,0,0,0.14863420794086,0,0,0.0237124643355245,0.00736999619360763,0,0,0,0,0,0
X600312.SH,0.106651337638185,-0.131118867151249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412424243513418,0,0,0,0.146898506626173,0,0,0,0,0,0,0,0,0,0,0,0,0.189204529185619,0,0.023565390977465,0,0,0,0.149630066381385,0,0,0,0,-0.00421138377772352,0,0,0,0,0,-0.0258459003560262,-0.00235960721293945,-0.0546014534698461,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-0.0521174163860435,0,0,0,0,0,0.10872321882599,0,0,0.0584317511420154,0,0,0,0,0,0,0,-0.0235705839856265,0,0,0,0,0,0,0,0,0,-0.0441554482354261,0,0.291912048656683,0,0,0,0,0.148019417415019,-0.310316966144571,0,-0.0325902210639449,0.151540027909558,0,0,8.67361737988404e-19,0,0,-0.0749593942487278,0.00293729561673732,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390348770796961,0.157707703145921,0,0,0,0,0,0,0.205475641540653,0.0337484108275057,0,0,0,0,0,0,0,0.00668917966427247,0,0,0,0,0,0,0.0420840798331135,0,0.231758395571971,0.298855438550148,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0241807590027286,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224206467365541,0,-0.0609957777510477,0,0,0,0,0,0,0,0,0,0,-0.10985698342144,0,0,0,0.208003477397509,0.264452243396647,0,0.081076895081641,0,0,0,0.0266949268281448,0,0.410544737378654,0,0.0669372563548034,0.00976175617204176,0,0.139575713523471,0.0363247194713379,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721501955226067,0,0,0,0,0,0,0,0,0,-0.00657291746906674,0.25448546976028,0,0,0.0848344597879185,0,0,0,0.0152091887329131,0.195575582003228,0,0,-1.73472347597681e-18,0,0,0.121414861351696,0,0,0,-0.0931372976460247,-0.00719254801333195,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.356753274686071,0,0,0,0,0,0,0,0,0.137985536572842,0,0,0,0,0,0.0159256802722246,0.130830999346954,0,0,0,0,0,0,0,0.0175303086812431,0,0,0,0,0,0.060139656182799,0,0,0,0,0,0,0,-1.73472347597681e-18,0.124309896984576,0,0,0.199619122022773,0.0927157119154532,0,0,0.00386128001012733,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359860155948126,0.191708244136221,0,0,0,0,0,0,0.204923484884134,0,0,0,0,0,0,0,0,0,0,0.0170229081349549,0,0,0,0,0,0,0,0.176682830213581,0.0715674064210364,0,0,-2.77555756156289e-17,0.088461710240286,0,0,0,0,0,0.0415725318554047,0.0361469290664645,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117637866109373,0,0,0,0.00606767624921274,0.187515606678354,0,0,0.0624940436397147,0,0,0.126600942006871,0.0227065182625542,0.0806775175347989,0.190459665369275,0.0136331471905584,0,0,0,-0.00692648075719679,0,0,0,0,0,0
Change_TY3M,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582621604933466,-0.0304937993907504,0,0,0.000518872370358335,0,0,0,0,0,0,0,-0.0391781948183969,0,0,0,0,0,0,0,0,0,-0.167952752992347,0,0,-0.0698279943187553,0,0,0.0508267783667541,0,0,0.00988341659879944,-0.0795920566503949,-0.0753397171556399,0,0,0,0
Slope,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.142482280630638,0,0,0,0,-0.275991461810131,0,0,0,0,0.413679236849988,0,0,0,0,0,0,0,0,0,0,0.127326839038673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397607795734337,0,0,0,0,0,0,-0.177058932720289,0.254861470514151,0,0,0,0,0
TED,-0.0344017443099306,0,-2.48206201541232,0,0,0,0,0,0,0,0.0293844591933323,0,0,0,-0.586167997378438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202584172198812,0,0,0,0,0,0,0,0,0,0,1.46628477724847,0,0,0,0,-0.716649857914601,4.33680868994202e-19,0,0,0,-1.57433409825244,0,-0.0243519690947439,0,0,0,0,0
RealEstate_excess,0,0,-0.562052436046039,0,0,0,0,0,0,0,0,0,0,-0.08205114208606,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.165489699090763,0,0,0,0,0,0,0.0922959550170774,0,0,0,0,0,0,0.27349848280905,0,0,0,0.217078904892288,0,-0.0972785940942302,0,0,0,0,0,0,0.0321450792610539,0.00702689244513187,0,0,0,0,0,0
MKreturn,0,0,-0.00499104630918234,-0.0516775531857174,0,0,0,0,0,0,0,0,0,0,-0.0205690156982799,0,0,0,0,0,0,0,0,0,0,0,-0.12018710441253,0,0,0,0,0,0,-0.404454636280596,0,0,-0.0473774637324614,0,0,0,0,0,0,0,-0.0184606377328139,0,0,0,0,0,0,0.0259212160710407,-0.0131747790559265,-0.20265557397003,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107055325890548,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0202372622284559,0,0.119179893812087,0,0,0,0,0,0,0,0.119515160959868,0,0,0,0,0,0,0,0,0.00124086620316824,-0.0407727324496349,0,1.73472347597681e-18,0,0,-0.0349423282822729,0,0,0,0,0,0,0,0.0130592612665828,0,-0.0949455520968675,-0.0178140479545577,-0.182386076638652,0,0,0.0280948879071268,-0.00226576450147283,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00834054458983823,0,0,7.58636540595281e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0116431360986141,0,0,0,0,0.00663465853196345,0,0,0,0.00087473330485012,0.000582160087448574,0,0,0,0.00370634879368572,0,0,0.0035057313946372,0,0,0,0,0,0,0,0,0,0,-0.0125038016376522,0,0,0,0,0,0,-0.000457209033326798,0.00547479788702332,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228769162707834,-0.00232278656294001,0,0.00605008545624037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207790668778816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250468580711505,0.00164335596005857,0,0,0,0,0
