,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X300124.SZ,X002304.SZ,X600104.SH,X000625.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X002241.SZ,X600703.SH,X600372.SH,X002129.SZ,X002236.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X600183.SH,X002463.SZ,X002028.SZ,X002007.SZ,X000800.SZ,X002074.SZ,X600460.SH,X300142.SZ,X002294.SZ,X601799.SH,X002223.SZ,X600418.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0.174823762607381,0,0,0,0,0,0,0,0,0,0,0,0,0.319672302336796,0,0,0,0,0,0,0,-0.0974525229351695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203862440110386,0.059352490898515,-0.0250808594031204,0,0,0,0,0.351476946532836,0,0.100791741900654,-0.00148614474527204,-0.00628307135303211,0,0,0,0,0,0
X000725.SZ,-0.093031718419883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673513397471861,0,0.567678844401557,0,0.015542549348764,0,0,0,0.1215747119982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354913670846104,0,0,0,0,0,0,0.0063354575356181,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.0355254440073791,0,0,0,0,0,0,0.140241574715511,0,0,0,0.0185330613479945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202495939086373,0,0,0,0,0,0,0,-0.0776298447818352,0,0,0,0,0,0,0,0,0,0,0,0.0157870367451106,-0.0022210005271076,0,0,0,0,0,0
X000338.SZ,0,0,0,0.236635520221231,0,0,0,0.245296847992689,0,0,0.0526544182730686,0,0,0.311847517354899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248611219656414,0,0,0,0,0,-0.0524741789388417,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.00393235225716541,0.0168304420424821,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859265778869161,0,0,0,0,0,0,0,0.506403834680957,-0.0514083543769336,0,0,0,0,0,0,0.135057220765441,0,-0.0169001237547535,0,0,0,0.141847587484802,0,0,0,0,0,0,0.0344248401163713,0,0,-0.00593961635994696,0,0,0,0.170875587357366,0,0
X600031.SH,0,0,0.0853096437679543,0,0,0,0.0817443328155935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183649691996584,0,0,0.0730001526224096,0,0,0.00421692700557465,0,0.206908595266576,0.239919762718179,0,0,0,0,0,0.112425546023234,0,0,0,0,0,0,0,0,0,0,0,0.0831914517420042,-0.0432972690478077,0,-0.0500422898711601,0.0401891854219042,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.203684844852317,0.360684587938046,0.0181141366503283,0,0,0,0,0,0,0.111894136131642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192728047178527,0,0,0,0.136852320520267,0,0,-0.00736695626226731,0,0,0,0,0,0,0,0,0,0,0,-0.126569669087858,0,0,0,-0.00922905056940789,0,0,0,-0.0867593057574081,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.316801321766061,0,0,0,0.0125113743096654,0,0.0525365952740556,0,0,0,0.0545410864333558,0,0,0.0540564089696427,0,0,0.428035942679413,0,0,0,0,0,0,0,0,0,0,0,0,0.0968031390476548,0,0.369490754558309,-0.148094506688572,0.0217689489407904,0,0,0,0,-0.145456239083377,0,-0.0028877921818254,0.0189899888930014,0,0,0,0,0,0
X002179.SZ,-0.276557949685658,0,0,0,-0.0580938353450164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113009516709224,0,0,0.0475565779017875,0,0,0.107018790387329,0.221999813135675,-0.033162098824822,0,0,0,0,0,-0.557875828759165,0,0,0,0,0,0,0,0.194158693864204,0,0.10550291220144,-0.115482955146695,0,-0.00317897186917736,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934398906016814,0.582912197868362,0,-0.0479905495777397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672644231141321,0,0.0107847726237444,0,0.103337563966555,0,-0.236668009183187,0,0.0266376128366638,0,0,0,0.00992055962171536,0,0,0,0.0552446021554895,0,0
X600089.SH,0,0,0,0,0,0,-0.124356072474892,0,0,0,0,0,0,0.141417019251642,0,0.126659900696471,0,0.187620161311516,0,0,0,0,0,0,-0.0090140995763719,0,0,0.0106980567643427,0,0,0,0,0,0,0,0.146166822546386,0.0263803006093379,0,0,0,0,0,0.0701203670562028,0,0.0486246504099327,0,0,0,0,0.080230812594542,0,0,0.00677542079900474,0,0,0,0.0322943986740616,0,0
X002241.SZ,0,0,0,0,0,0,0.191998532624752,0,0,0,0,0,0,0.0204126716321941,0,-1.38777878078145e-17,0,0.036476094550699,0,0,0,0,0,0,0,0,0,0,0.00195013290645005,0,0,0,0,0.282838560616212,0,0,0,0.139860847106622,0.106944401968512,-0.0197152245003636,0,0,0,0,0,0.110652171224419,0,0,0,0,0,-0.00641635340180946,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240820797217333,0,0,0,0,0,0,0.0837571368274798,0,0,0,0,0,0,0,0,0,0.0446990838487416,0,0,0,0,-0.0673762408441372,0,0,0,0,0,0,0,0,0.00140702167730897,0.0452234630684268,0,-0.0399400081654655,0.0579263589400019,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.102381831755486,0,0,0,0,-0.0451935912271841,0,0,0,0.139039280823015,0,0,0,0.0561919964578751,0,0,0,0,0,0,0,0,0,0.0369645047997787,0,0,0.0472841943086923,0.135840494294107,0,0,0,0,0,0,0.0879088809999898,0,0.0352875067750778,0,0,0,0,0,0,0.00296730492041364,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583241136570572,-0.0516313495909288,0,0,0,0,0,0,0,-0.0845991946570356,0,0,0,0,0,0,0.213129423588713,0,0,0,0,0,-0.0744975628546144,0.0592552906103074,0,0,0,0.251082982190894,0.0487789893120716,0.263830186107303,0,0,0,-0.0257303995244731,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.160135064022421,0,0.189508196252087,0,0,0.01219165585758,0,-1.38777878078145e-17,0,0.447796762265596,0,0,0.0435436908099575,-0.0709268304111303,0,0,0,0,0,0,0,-0.260353292323838,0,0,0,0,0,0,0,0,0,0,0.221079562051318,0.108094484829217,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0135027389458561,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0117583735964416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340695285236013,0,-0.0373106503569729,0,0,0,0,0,0,0,0,0,0,0,0,0.0885505146480364,0,0,0.150587467787745,0,0,0,0,0.103928634943692,0,0.130869337889525,0,0,0,0.0249558137789784,0,-0.097139794490287,-0.00199990358541549,0,0,0,0,0,0,0
X000157.SZ,-0.0578349690328102,0,0,0,0,0,0,0,0.0937360150019916,0.16399404240725,0.0274048683751771,0,0,0,0.0393582318482891,0,0,0,0.277833964515178,0,0,0.0120962706064089,0,0,0,-0.112173587533718,0,0.134676354168457,0,0,0,0,0,-0.0623819628801684,0,0,0,0,0,0.0350112250122565,0,0,0,0,0,0,0,0.0703927974357518,0,0.0388689070845775,0,0,0.00298677814694132,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0553774469932077,0.0683896364664203,0,0,0,0,0,0,0,0,0,0.423747284898176,0,0,0,0,0,0,0,0,-0.125750609515026,0,0,0,0,0,0,0,0.0889659823472843,0,0.047662409697666,0,0,0,0,0.0809201395624102,0,0,0,0,0.0680622232627243,-0.23961876720801,0,0,0.218312711331965,0,0,-0.0592446856942185,0,0,0,0,0,0,0
X600741.SH,0.131711424700394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12582298925879,0,0,0,0,0,0,0.118833253098325,0,0,0,0.12109425254114,0,0,0,0,0,0.0852893600482662,0,0,0.0594155845004458,0.122734469019074,0,0,0.0883540614991374,0,0.229275285542827,0,0,-0.096196868508542,0,0.0245246307562318,0,0,0,0,0.135213344737632,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0757138799701998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936938602499037,0,0,0,0,0,0,0.0419818832773097,0,0,0.0135679474965937,0,0,0.160627307257105,0.0444608515913852,0,0,0,0,0.249544138425698,0.0818751143583821,0,0.00536197496294117,0,0,0.162555840227517,0,-0.0391804452723412,0,0,0,0,-0.11128303095736,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0448281763099871,0,0,0,-0.210720546592437,0,0,0,0,0.57496979054957,0,0,0,0,0,0,0,0,0,0.196523499220497,0,0.160499262096143,0,0,0,0,0,0,0,0,0.725970947833456,0,0,0,0,0,0,0.0838276979648763,0,0,-0.0559399361401945,-0.074142419823133,0,-0.00992823930710025,-0.0207975787533791,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104493336410543,0,0,0,0.000163346614715842,0,0,0,0,0,0.191503507874935,0.024761368841126,0,0,0,0,0,0,0,0,0,0.0207246372280315,0,0.30137592140794,0,0,0,0,0.0218852713769703,0.106215280661843,0,0.0571752979937363,0,0,0,0,0,0,0.00302251292128124,0.0035441886283538,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815733200361213,0.0589201324652923,0,0.11165767471117,0,0,0,0.0579736989112907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191850272703739,0,0,0,0,0,0.166152935021962,0,0,0.00113474589541391,0,-0.0729321686297683,0,0,1.35525271560688e-20,0,0
X600183.SH,0,0,0,0,0,0,0.262880950241115,0,0.128263546091863,0,0,0,0,0,0,0,0,0,0,0,0,-0.0805767410473349,0,0,0.0849523113954105,0,0,0,0,0.0197197809782285,0,0,0.0188418531260839,0,0,0,0,0,0.151370156552539,0,0,0,0.307611145693699,0,0,0,0,0,-0.0698542035087869,0,0,0.000182645438624004,-0.0192679641600371,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125042620896499,0,0,-0.338473614440392,0,0,0,0.238907558094713,0,0,0,0.104125337409668,0.032669151929022,0,0,0,0,0,0,0,0,0.234557611274787,0,0,0.114140308162409,0,0,0,-0.169845653778662,0,0,0,0,0,0,0.00512151925634092,-0.0789151630558755,0,0.0160309038437215,-0.0123237264481073,0,0,0,0,0,0
X002028.SZ,0.0827464842157867,0,0,0,0,0,0,0,0.0419141270585742,0,0,0,0,0,0,0,0.121979177950592,0,0,0,0,0,0,0,-0.118139267264523,0,0,0,0,0,0,0,0,0,0.0565741709820078,0,0,0.00512589188040057,0,0,0,0.0466447827532709,0,0.0808490551662858,0,0,0.154863428611567,0,0,0,0.0479285946507153,-0.0729005450055039,0.060663756025707,0,0,0,0,0,0
X002007.SZ,0,0,0,0.398491431785958,0,-0.0938028302185577,0,0,0,0,0,0,0,0,0,0.00762738520195656,0,-0.0373267100373501,0,0,0,0.122058496419295,0.105189271407051,0,0,0,0,0,0,0,0,0.119699524384137,0,0,0,0,0,0,0,0.0494543495754141,0,0,0.0906040218710364,-0.140254024815762,0,0.144854822189313,6.93889390390723e-18,0,-0.0773671525852575,0,0,0.0414502509697486,-0.0413998081785366,-0.0957404125613867,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0694495226647162,0,0,0,0.215476451160357,0.0609140694060339,0,0,0,0,0,0,0,0,-0.0106607101755542,0,0,0,0,0,0,0,0,0,0.0184872577417125,0,0.0129415189632023,0,0,0,0,-0.232690883805521,-0.417434708129739,0,0.0345766044374658,0,-0.049479100465298,0,0,0,0.244129252193699,0,0,0.00207440846044578,0.037278614251326,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.00073062460226201,0,0,0,0,0,0,0,0.0788215171217626,0,0,0,0,0,0.0758555728278159,0.434592229800793,0,0,0.0539572859257314,0,0,0,0.0859441771228454,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.237159203265959,0,0,0,0.0671138068083054,0,0,0,0,0,0,0,0.0433006794541427,0,0.0420982664342705,0,0,0,0,0.104190162552005,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,-0.0761851153771517,0,0,0,0.104876882791858,0,0,0,0,0,0,0,0,0,0,0.1084695822938,0.180815693306702,0,0.0255504288144634,0,0,0,0,0,0.277428023798274,0.0251674018948175,0,0.0813913827765396,0.0831932026891992,0,0,-0.146811037880988,0.0430484771649733,0.0701402487987857,0,-0.0276152794821452,0,0,0,0,0,0,-0.0162415913976055,0.0157795578243054,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.276238781238828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233394971084434,0,0,0,0.157143216663388,0,0,0.366452306578269,0,0,0,0,0.300655674757761,0,-0.0268804109344996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989939303483998,0,0,0,0.0176677605254786,0,0,0,0,0,0
X002294.SZ,-0.083157699205637,0,0,0.2484377333346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018584437832143,0,0,0,0,0.0777712790193913,0,0,0,0,0,0,0,0,0.261766955912749,0,0,0,0,0,0,0,0,0,0,0,0.00584375429310867,0.0932375803337956,0.000536642712116574,-0.0469223400132741,0,0,0,0,0,0
X601799.SH,0.0195381002263282,0,0,0,0,0,0.162280334230286,0,0.139395618539923,0,0.0329371803062568,0,0,0,0,0,-0.0387113088241619,-0.110215934552176,0,0,0,0.138910593272909,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0499806305105931,0.137257922902667,0,0,0,0,0,0,0.123960918951748,0,0,0,0.00125308227040771,0,-0.124965743646269,0,0,0,0,0
X002223.SZ,0,0,-0.0940578440215634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708697876233951,0,0,-0.0389073155753242,0,0,0,0.0594720794343316,0.10618911116809,0,-0.0354193726294469,0,0,-0.0357584511458769,0.0308638502328659,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,-0.119371415828659,0,0,0,0,0,0,0,0.594552644619014,0,0,0,0,0.229245094372759,0,0,0,0.494791371402298,0,0,0,0,0,0,0,0,0,0,0,-0.175650678757959,0,0.192365821282746,0,0,0,0,0.165654006062143,0,-0.0560042898777122,0,0,-0.119241859238001,0,0,0,0,-0.0313529327468601,0.0713238758498382,0,0,0,0,0,0
X002156.SZ,0,0,-0.0656092499385371,0,0,0,1.38777878078145e-17,0,0,0.0951730686016481,0,0,0,0,0,0,0,0,0,0,-0.267093198614432,0,0,0.36241302625369,0,0,0,0,0,-0.126152029294103,0,0,0,0.941244077431235,0.163976598091819,0,0,0,0,0,0,0.082323457240337,0,0,0,-0.0735647027147099,0,0,0,0,0,0,0.0208757190927645,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0915334951909392,0,0,0,0,0,0,0,0,0,0,0.16928388437201,-0.0715307538813734,0,0,0,0,0.0994981532790133,0,-0.215116459555626,0,-0.0886554443434918,0,0,0,0,0,0,0,0,0,0,0,0,0.0647507079523825,-0.265691071057847,0,0,0,-0.0494697884542633,0.176692664853252,0,0,0,0,0,-0.0241539205415772,-0.0830306211666232,0,0,0,-0.168931489995128,0,0
Slope,0,0,0,0,0,0.0177460127049787,0,0,0,0,0,0,0,0.320874690146043,0,0,0.603581010286045,0,0,0,0,-0.419465254636336,0,0,0,0,0,0,0,0,0,0,0.0024738737640767,0,0,0,0,-0.0630724763971147,0,0,0,0,0,0,0,-0.197547815964005,0,0,-0.279370950743841,0,0,0,0.657940246395287,0,0,0,-2.39650910674356,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756965184569784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.660483469739848,0,0,0,0,0.584183878056171,0,0
RealEstate_excess,0,0,0,0,0.00794723198811983,0,0,0,0.00841760140566263,0,0,0,0,0,0,-0.0138440103686609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694985346778974,0,0,0.00946251257927357,0,0,-0.0129635871031744,0,0,-0.0708413666076595,0,0,0,0,0,0,0,-0.0281167527251717,0,0,-0.00250982969258037,-0.00394248400151233,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00637781587823936,0,0,0,0,0,0,-0.0762465171236863,0,0,0,0,0.0271000299880463,0,-0.0274309524384251,0.101947492398395,0,0,0,0,0,0,0,0,0,0,0,0,0.0132802531768549,0,0,0,0,0,0,0,0,-0.0630785147299038,0.0081649468762309,0,0,0,0,0,0,0
MKvol,0.000298783570065992,0,0,0,0.00109158236925124,0.000173357283099091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192362688697956,0,0,0,0,0,0,0,0,0.000604215184510933,0,0,0.000170558909308252,0,0,0,0,0,0,0,0,0,6.02138595924934e-05,0,0,0,0,0.00159634704346729,0,0.00217109407025458,-0.00193744261257802,0,0,0,-0.00646527653219096,0,0
CarbonVol_Shenzhen,0,0,0,-0.141429549021906,0,0,-0.00505812951319695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464215420158799,0,0,0,0,0,0,-0.199885005139127,0.0565882610068544,0,0,0,0,0,0,-0.116924484806792,0,0,-0.283585665826402,0.243817739991263,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0013091414959527,0,0,0,0,0,0,0,0,0,0,0,0,0.00663674993285311,0,0,0,0,0,0,0,0,0,0,0.011334200662793,0,0,0,0,0,0,0,0,0,0,0,0.00169794676484584,0,0,0.00894259517643614,0,-0.00944531905529747,0.00906289242215717,0,0,0,0.000809392092474951,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342248117888432,0,0,0,0,0,0,-0.00345859170323563,0,-0.00693519514768506,0,0,0,0.00224012840606358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322553931863859,0,0,0,0,0,0,-0.0161661982619344,0.0141261309235197,0,0,0,0.0456028617694698,0,0
