,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X600104.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X002371.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X002180.SZ,X300142.SZ,X000733.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X300003.SZ,X600487.SH,X600702.SH,X600460.SH,X601799.SH,X000799.SZ,X002414.SZ,X600584.SH,X600563.SH,X002236.SZ,X600372.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.274257946130635,0.232366266518709,0.100677326733299,0,0,0.0429284174662685,0.0251692426515774,0,0,0,0,0,0,0,0,0,0.0172655778505056,0,0,0,0,0,0,0,0,0,0,0,-0.124957384920151,0,-0.000195309370475669,0.021570294935494,0,0,0,0,0,-0.0813651467836621,0.0069429178111316,0,0,0,0,0,0,0,0,0,0,0,0,0.00194524828763316,0,0,0,0,0,0
X000858.SZ,0,0,0.198737856741924,-3.46944695195361e-18,0,0.0147536583154089,0,0.0796418097449461,0,0,0,0,0,0,0,0,0,0.0701620441916638,0,0,0.0239575181477993,0.0255594475270013,0,0,0,0,0,0,0,0,0,0,0.0214371759206745,0,0,0,0,0,0,0,0.139723453950932,0,0,0.236801089401335,-0.064744521526846,0,0,0,0,0,0,0,0.0356319835916615,0,0,0,0,0,0
X600809.SH,0,0,0,0.642940683273018,3.46944695195361e-18,0,0,0,0,0,0,-0.0183143678984197,0,0.0613094859316663,0,0,0,0.00857016913070935,0,0,0.017930332875245,0,0,0,-0.0523298124149033,0,0,-0.0271389429787477,0.0400278652179365,0,0,0,0,0,0,0,0,-0.0567195552882472,0,0,0,0,-0.10051502228204,0,0,0,0,0,0,0,0,0,-0.00217193932672457,-0.0542738667287152,0,0,0,0,0
X000568.SZ,0.394523733243883,0,0.55827652913042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125903249379482,0,0,0.0299127598915365,0,0,0,0,0,0,0.0258277069542178,0,0,0,0,0,0,0,0,0,-0.0185303273867466,0,0,0.0828775822052383,0,0,0,0,0,-0.168456304279227,0.187281147544373,0,0,-0.0451658410146758,0.00206040632522564,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.176114352027403,-0.0987282584716751,0,0,0,1.73472347597681e-18,0,0,0,0,0.0831894091403734,0,0,0,0,0,0,0,0.0203672890188632,-0.0778396618330348,0,-0.0777729645143775,0.141619987062705,0,0,0.0100807956252988,0,0,0,0.147985682615302,0,0,0,0,0,0,0,0.313119084535131,-0.112851072447595,0.271706419591385,0,0,0,0,0.0158770964607353,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0685224965345888,0,0,0,0,0,0.0158693238001239,0,-0.105687058449975,0,0.302444414033521,-0.0605870648144549,0,0,0,0,0,0.0909607427788428,0,0,0,0,0,0,0,0,0,0.155315835644851,-0.10226500339103,0,0,0,0,0,0,-0.0903755947682061,0,0,0,0,0.0130254931174763,-0.0431399068810291,0,0,0,0,0,0
X600690.SH,0.477026523095876,0,0,0.00486393921965518,0,0,0,0,0,0,0.325807738821685,0,0,0,0,0,0,0,0,-0.0231081995779645,0,0,0,0.0117279255471327,0.0615070197120829,0,0.0157620481928166,0.172646765245823,0,0,0,0,0,0,0.102840813040568,0,0,0,0.110679465646789,0,0,0,0,0,-0.0764355941847172,0,0,0,0,0,0,-0.00495127787451083,-0.00172811712790139,0,0,0,0,0,0
X002304.SZ,0,0.164238571397686,0,0.279306691598159,0,0,0,0,0.118219594696046,0,0,0,0,0,0,0,0,0,0,0,0.0491584110246625,0,0,0,0,0,0,0,0,0.138352800437749,0,0,0,0,0.0208599409124272,0,0,0,0,0,0.114781894365713,0,0.0571648236703857,0,-0.141136434510664,0,0,0,0,0,0,0.00926468159734829,0.0461375298381512,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.119919571608497,0,0.367883772534514,0,0,0,0,0,0.0277816056404111,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0150783723845101,0,0,0,0,0,0,0,0,-0.00754695991951524,-2.16840434497101e-19,0,0,0,0.0621387861753425,0,0,0.170850977553871,0,0,0,0,0.0077426259000918,0,0,0,0,0,0
X300014.SZ,0,0,-0.0299388058333957,0,0,0,0,0,0.099674558216539,0,0,0.10994699978502,0,0,0,0,0,-0.0410501631654625,0,0.164798777187503,0,0,0,0,0,0,0,0,0,0,0,-0.176088747129883,0.609444350989823,0,0,0,0,0,0.0240532320446599,0,0,0,0,0,0.19335803571762,0,0,0,0,0,0,-0.0111201789419191,-0.0307583002498707,0,0,0,0,0,0
X000651.SZ,0,0,0,0,1.73472347597681e-18,0.0265374612533649,0.435503277441074,0,0,0,0,0,0,0,0,0,0,-0.00419396026237931,0.143874278742078,0,0,0,0,0,0,0.00783626036123079,0.0169036264111858,0,-0.0423154891496711,0,0.0709638944141236,0,0,0,0,0,0,0,0.0962034568366881,0,0,0,0,0.0548282907207916,0,0,-0.0295001768527321,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0455491907449248,0.0319054126428382,0,0,0,0,0,0,0,0,0,0.216215959154726,0,0,0,0.119635915901663,0,0,0,-0.0447091875673092,0,0,-0.0884488648363602,0,0.0478652114239443,0,0,0,0,0,0,-0.157696749329291,0,0,0,0,-0.0301668362887193,0,0,0,0.327158185511342,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.00744345472395843,0,0,0.0569122623123229,0,0,0.0208160062733654,0,0,0.019425335438968,0,0,0,0,0,0,0,0,0,0,0,0,0.0495035749084616,0,0,0.0398181141115418,0,0.011313272692241,0.106242551013811,0,0,0,0,0,0,0,0,0,0.184007820782694,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0122140579204943,0,0,0,0,0,0.158911697363271,0,0,0,0.00714471051609886,0,0,0,0.285820728586827,0,0,0,0,0,0.250590170494875,0.15009296245923,0,0,0,0,0.145974038306862,0,0.0785945274808473,0,0,0,0,0,-0.0352828980376732,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0114734414558897,0,0,0,0,0,0,0,0,0,0.022919479379356,0,0,0,0.2094569709508,0.0204213946715368,0,0.00180300177487706,-0.050032168079975,0.0592252092823329,0,0,0.0403680245626896,0.383304576217609,0,0,0,0,-0.0309465968319525,0,0,-0.0352983280911372,0,0,0,0,0,0,0.00600396172534494,0,0,0.00930212913689326,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424075887609747,0,0,-0.0995635799412064,0,0,0,0,0,0,0,0.0243195196985377,-0.00933754626970208,0.00787324593198879,0,0,0,0.049968788600117,0,0,0,0,0,0.0291937523772621,0,-0.0234104106523622,0,0,0,0,0,0,0.222967801795001,0,0.0355162567060642,0.00376264742482969,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474341471939919,0.0596838347337616,0,0.0884973195391315,0,0.168446698041837,0,0,0,0,0,0,0,0,0,0.1549535905705,0,0,0,0,0,0,0,0.112913300308476,0,-0.0538320590501989,0,0.190901009221827,0,0.192595039534976,0,0,0,-0.131487372910646,0.0946990507879248,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.555801002409582,0,0,0,0,0,0,-0.241774626428605,0,0,0,0,0.0197640155389737,0,-0.0537852710513552,0,0,0,0,-0.0813182965400156,0,0.119562036200984,0,0.349289819678257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112404839358824,0.354040524657413,0,0,0,-0.49753199146336,0.0865229313043912,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097860076125296,0,0,-0.122441085219583,0.0342277183188627,0.148921641598227,0,0,0,0,0,0,0,0.00335871067938312,0,0,0,0,0.516071445357777,0,0,0,0.0869510607565394,0.0562817352257675,0,0,0,0,0,0,0,0,0,0.0228727105228519,0,0,-0.0340520355330619,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.332514668583085,0.108956274749727,0,0,0,0,0,0,-0.0068937961581538,-0.055009104455651,0,0,0,0,0,0,0,0,0,0.0818690890595269,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.161512670618426,0,0,-0.048643634170549,0.152454013855174,0,0,0,0.220022445797809,0,0,0,0,0,-0.00495015481375517,0,0,0,0,0,0
X000596.SZ,0,0,0.542252726935449,0,0,0,0,0.432162707882167,0,0,0,-0.234190503634313,0,0.348350641272594,0,0,0.0791887412531796,0,0,0,0,0,0,0,0,0,0,-0.0537576150247728,0,0,0,0,0,0,-0.551528023083382,0,0,0,0,0,0,0,0,0,0,0,0.103182779515055,0,0,0,0,0,-0.00680622444611263,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,-0.0939032911582369,0,0,0,0,0,0,0,0,0.199273724735634,0,-0.0182771671531219,0,0,0,0,0,0.156378334254992,0,0,0.0821071967498579,0,0,0,0,0.0906374331119797,0,0,0,0,-0.109767040886459,0,0,0,0,0.0689923794898782,0.0529701068784205,0,0.142770831761166,0,0,0,0,0.00336593333555175,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0324142471547519,0,0,0,0,0.266979778535397,0,0,0,0,0,0,0.054827466655646,0,0,0,0.0111620583083152,-0.00465430938436325,0,0,0.176089204439829,0,0,0,0,0,0.119572684649434,0,0,0,0,-3.46944695195361e-18,0,0,-0.068763370922685,0.101872072663544,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.392091701797553,0,0,0.199469863219504,0,0,0,0,0,0,0,0,0.00839363967376304,0,0,0,0.127593560234624,0,0.0514686417012388,0,0,0,0.141947549832775,0,0,0,0,0,0,0,0,-0.183731777721374,0,0.076937103479781,0,0,0,0,0.0547237215079884,0,0,0,0.112427958397384,0,0.0598648588837947,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.0524136085890955,0,0,0,0.0713236190209894,0,0,0,0.0387708599122566,0,0,0,-0.131918926571118,0,0,-0.0572093244311137,0,0,0.139805099439197,0,0,0,0.122877817526507,0,0,0,0,0,0.218892365091913,0.109704008854166,0,0,0.0702711260956391,0,0,0,0,0.00855607899794296,0,0,0,0,-0.0741609774698955,0,0,0,0.0448259760721339,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.097990226789323,0,0.207504561316849,0,0,0,0,0,0,0,0.10313014303223,0,-0.0141446619596062,0,0,0,0.087937846821693,0,0,0,0,0,0,0,0,0,0.14585850198104,0,0,0.156302866974365,0,0,0.0130745501392685,0,0,0.0445559822304935,0.0247122736248599,0.111548957972255,0,0,0,0.0196192353463788,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.130178539585498,0,0,0,0,0,0,0,0.00583529594585713,0,0,0,0,0,0.325811265476035,0,0,0,0,0,0.159140102492086,0,0.422637419646026,0,0,0,0,0,0,0,0,-0.0454545811563983,0,0,0,0,0,-0.223692393363642,0,0,0,0,-0.0304519561477152,0.135270605017942,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.071558173503671,0,0,0,0,0,0.135752752603388,0,0.105198110004038,-0.167880268755864,0,0,0,0.107929148878698,0,0,0,0,0,0,0.0264495180839313,0,0.0926162954949497,0,0,0,0,0,0.586819624239871,0,0.0419608965384269,0.183437128015885,0,0,0,0,0,0,0,0,0.143378882620248,-0.0308222223037262,0,0,0,0,0,0
X000661.SZ,0,0,-0.115312870385032,0,0,0,0,0,-0.130562177336804,0.19171503797703,0,0.0684227755996785,0,0.234050425135094,0,0,0,0,0,0,0,0,0,0,0,0,-0.527013052696286,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.589286017682838,-0.132859342512418,0.298802246378596,0,0,0,-0.109759611049428,0,-0.140930361541023,0,0,0,0,-0.13631387458602,0.0899367449399306,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.179430727028147,0,0,0,0,0,0,0,0,0,0.0107617820129179,0,0,0,0,0,0,0,0.276388014885759,0,0,0,0,0,0,0,0,-0.0824280940116903,0,0.158181715512012,0,-1.73472347597681e-18,0,0,0,0,0.103531618063144,0,0.176670635187914,0.116861371013577,0,-0.41980462821777,0.126801468352049,0,0,0,0,0,0.0983840973665033,0.053010544289235,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.025143577177892,0.32506578249601,0,0,0,0,0,0,0,0,0,0,0,-0.0471253674517218,0,-0.0637840526294737,0,0,0.120727468869125,0.248633353541394,0,0,0,-0.163427063467982,0,0,0,0.0666243072688174,0,0,0,0,0,0,0,0,0,0,0,0,0.0995560967863613,0,0,0,0,0.0916784429225073,0,-0.0060475042430854,0,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.0825029075774171,0,0,-0.200006732295994,0,0,0,0,0,0,0,0,0,0.0507544700323834,0.0276914564210825,0,0,0,0,0.177585626524506,0,0,0,0,0,0,0,0.0565658130898399,0,0.0268213516903514,0,0,0,0,0.0108828849082389,0,0,0,0,0,0,0.0735314517842213,0,0,0.14220600911088,0,0,0,0.0349901825678236,-0.025145402855727,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.120184689293406,0,0.103770863240907,0,0,0,0.279679760483069,0,0,0,0,0,0.140419780688864,0,0,0,0,0,0,0,0,0,0.302458561339474,0,0,0,0,0,0,0,0.273529436870075,0,0,-0.00972581089673126,0,0,0,-0.0220343137898301,0,0.160772177794255,0,0,0,0,0.114574307645345,-0.0286662514540096,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.292109367245977,0,0,0,0,0,-0.19937669559099,0,0,0,0,0,0,0,0,0,-0.104491743433854,0,0,0,0.206842183228602,0,0.0673245580469781,0.106709434518337,0,0,0,0,0.128072793746802,0,0,0.176298574424277,0,0,0,0,0,0,0.052132736923504,0,0.016043746814674,0,0.134432016884582,0,0,0,0,0.00524334849846384,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.066026477185701,0,0,0,0.0540574542642292,0,0.0996802664696082,0,0,0,0,0.475246615962097,0,-0.0442080757899803,0,0,0,0,0,0,0,0,0,0,0,0.0838722003497139,0,0,0,0.0846057408364944,0.0820514648333963,-0.0273280724812707,0,0,0,-0.215974573545949,0,0,0,0,0,0,0,0,0.0390724439835376,-0.0237425186616424,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0323185938013948,0,0,0,0,0.0542455700615556,0,0.184645108225474,0,0,0,0.011905676167313,0,0,0,-0.00554319768222257,0,0,0,0,0.103420237007342,0,0.0318518850116849,-0.0159131388936792,0,0,-0.0686121698368443,0.0088810753140168,0.200500712444371,0,0,0,0,0,0,0,0,0.0541316752188848,0,0.0332146996853217,0,0.0610158166026913,0.0133471215910561,0,0,0,-0.0375629612002963,-0.0134092297788841,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673806058984413,0.318831941886844,0.0380929062425612,0,0,0,0.0449688464945126,0.0706545941873392,0,0,0,0,0,0.0468278983415642,0,0,0,0.0273960137634162,0,0,0.0618912320595473,0,0,-0.0610072070195472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
