,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600690.SH,X000568.SZ,X600276.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002371.SZ,X000338.SZ,X002304.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X002179.SZ,X300014.SZ,X000157.SZ,X600089.SH,X600703.SH,X002463.SZ,X600372.SH,X000977.SZ,X002236.SZ,X002241.SZ,X600066.SH,X000921.SZ,X002028.SZ,X600741.SH,X600522.SH,X600183.SH,X002049.SZ,X000661.SZ,X600584.SH,X601877.SH,X002129.SZ,X000800.SZ,X002180.SZ,X002074.SZ,X002223.SZ,X002085.SZ,X600177.SH,X600487.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0.0103160312115121,0,0,0,0.0767722870737349,0,0,0.12028213510965,-0.0123914567690993,-0.0106264483467753,0,0.0366925167353016,0,0,0,0,0,0.00402676210254522,0,0,0,0,0.0294392001418429,0,0,0,-0.033282201888122,-0.0571322415093984,0,0,0,0,0.050291250388272,0,0.0195361497900019,0,0,0.0155317475485762,0,0,0,-0.021353946096039,-0.0119572833490488,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0353662594359644,0,0,0.0264367774779992,0,0,-0.0290536772483473,0,0,0,0,0,0,0,0,0,0,0.162346564461937,0.135769128985204,0,0,-0.054311353012495,0,0,0,0,0,0.0452064827789775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871973941927785,0,0,0,0,-0.0169195968547602,-0.000721436516085587,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612475143244093,0,0.127208371306699,0,0,0,0,0,0,0,0.0590345540689453,0,0.0708390713602756,0,0,0.0877936687477104,0,0,0,0,0,0,0,0.10183923962762,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0616892224442217,0.0136819111553268,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647548962529436,0,0.240182635954742,0,0,0,0,0.174752098779208,0,0.0123584363525966,0.0845820031962325,0,0,0,0,0,0,0.125710220373274,0,0,0,0,-4.33680868994202e-19,-0.078364962328789,-0.182907929170053,0,0,0,0,0,0,0,0,0.044657441797322,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.0344301843272527,-0.0333904110729119,0,-0.00714329347285788,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0235639755451185,0.210393076516873,0,0,0,0,0,0,0,0.234229161551907,0,0,0,0,0.0655193229302666,0,-0.108493450885097,0,0,0,0,-0.113150404357459,0,0,0.112513969296583,0,0,0,0,0,0.0470751908001266,-0.17150654084967,0,0,0,0,0
X002304.SZ,0,0.175471293797899,0,0,0,0,0,0,0.10483348578863,0,0,0,0,0,0,0,-0.0092647555724003,0,0.135660338765343,0,0,0.0394106274586482,0.0525399155050273,-0.0646329098952537,0,0,0,0,0,0,0,0,0,-0.0749028175473237,0.455565863790804,0,0,0,0,0,0,0,0,0,0,0,-0.0367273470793075,0,0,-0.17508918383822,0,0.00553662839710445,0.0264389774106078,-0.0711807531513455,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.11715940747281,0,0,0,0,0,0,0,0,0,0.220471865711261,0,0,0,0,0,0,0,0.053507390472521,0,0,0,0,0.213572579168632,-0.00670228612231574,0,0,0,0,0,0,0,0,0,0,0,0,0.0694621309675486,0.0879001139323091,0,0.476678800610229,-0.269918009556327,0.151971391914504,0,0,0.0584240484191233,0,0,0.12036111567466,-0.0537639525410348,0,0,0,0,0
X600031.SH,0,0,0,0,-0.00962583836248206,0,0,0,0,0,0,0,0,0,0,0,0.0153061306777065,0,0,0,0,0,0.0357779711055183,0.315123456437173,0.0830792165016257,0,0.0294615461482937,0,-0.0552994662569058,0,0,0,0,0,0,0,0,0,0,0.00140593694879959,0,0.115277875106658,0,0,0,0,0,0,0,0.188805136799523,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.35271324845196,0.140164428782337,0,0,0.295949668201658,0,0,0,0,0,0,0,0,0,0,0.0230479363364594,0.00141998628586949,0,-0.0388394311605854,0.0869257960884236,0,0,0,0,0,0,0,0,0,0,-0.0134525167649149,0.0672978041516506,0,0,0,0,0,0,0,0,0,0,-0.0491374816557127,0.0996216934129258,0,-0.0172271151277416,0,-0.0369650074783714,0,0,-0.0172269604538221,0.00827097074180728,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213834765078363,0,0.0711111462526136,0,0,0,0,0,0.110609302874655,0,0,0,0.0100492365722186,0.258079445646995,0,0,0,0.167219026304459,0,-0.121070974801228,0,0.108403129888908,0,-0.0227246259307458,0,0,0,0,0.188882515016632,0,0,0,0.00455689570679663,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.617201466319027,0,0,0,0,0,0.0235594741115327,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.08036584043467,0,0,0,-0.0589826035913348,0,0,0,0,0,0,0.0243791369248699,0,0,0.00513583859423772,0,0.140872668636541,0,-0.435250017851354,0,0.0264343313939574,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141702920155915,0.0236175213151358,0,0,0,0,0,0,0,0,0,-0.044841257185376,0,0,0,0.145670130292247,0,0,0,0,0,0,0.224971196353281,0,-0.00335962793937307,0,0.0959718080902477,0,0.0433418729217329,0,0,0.0251103954822987,0,0,0,0,0.0113319546086344,-0.0265311242972041,-0.0787706338131243,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786016765449763,0,0.0300888936066342,0,0.160590490751651,0,0,0,0,0.0657894754520847,0,0,-0.101065877493432,0,0,0,0.15536882226057,0,0,0,0,0,0,0,0,0,0,0.386889242194015,0,0,0.295131098871348,0,0.0222836168136772,0,-0.00596988998356719,0,0,-0.0141789708434267,0.0154809885932503,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717209438872258,0,0,0.209149387346341,0,0,0,0,-0.00938695599942432,0,0,0,0,0,0.00491477867780191,0,0,0.101157883683715,0.253642351768721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644437878710523,0,0,0,0,-0.0202647097771435,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-6.93889390390723e-18,0.266513383667485,0,0.147881459728498,0,0,0.229996496543249,0,0,0,0.0711991158265657,0,0,0,0,0,0,0,0,0,0,0,0.123318130613454,-0.0242406619677806,0,0,0,0.00708541997470337,0,0,0,0,0,0,0,0,0,0,0,-0.201831863987722,0.0233224767783038,0,0,0,0,0,-0.0613460051468677,0.0837901633854013,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0568862677746811,0,0.0197554499559281,0,0,0,0,0,0,0,0,0.0322958021962212,0,0,0,0.176505577913666,0,0,0.208372583657635,0,0.0936407006470039,0,0.0642565273543491,0,0,0,-0.0516988985427412,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.34492681820048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263616984732845,0,0,0,0,0,0,0,0,0.0834260624414887,0,0.193703286585744,0,0,0.157073833259945,0,0,0.23165609274198,0,0,0,0,0,0,0,0,0,0.135141820501894,0,0,0,0,0,-0.07122394462873,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.218414515754644,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0104819624000905,0,0,0.0633697901200546,0,0,0,0,0,0,0.0279274614378798,0,0.023288975624757,0,0,0,-0.0621660880936207,0,0,0,0.118888339784047,0.119786124918918,0,0,0,0.0891224180736908,0,0.0181328198287311,0,0,0,0,0,0,0,0,0.0071658324627534,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10020558368438,0,0,0,0,0,0,0.0714112240534576,0,0.552033955676335,0,0,0.023184626606524,0,0,0,0,0,0.0450336533654551,0,0.296554034706968,0,0.0780964470081758,0,0,0,0,0,0,0.0249724498416837,0,0,0,0,0.0110034183625158,-0.0755382912105634,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775011356814681,0,0,0.0510223083771158,0,0,-1.73472347597681e-18,0,0,0,0,0,0.253652131015438,0,0,0,0,0,0,0.0286203724460414,0,0,0,0.211705633115337,0.233108165250479,0,0.22793375442599,0,0,0,0.0242134197417147,0,0,-0.0177744147108652,0,0,0,0,0,-0.0424167401121353,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.0835028346118988,0,0.287350906664654,0,0,0,0,0,0,0,0,0,0,0,0.0859629678333355,0,3.46944695195361e-18,0,0,0.172533634574744,0.0128077107719529,0,-0.0104206970638949,0,0,0.0985729421013021,0,0,0,0,0,-0.131350254782286,0,0.0247635731682708,0,0.247195360065336,0,0,0,0,0.00192408687768342,0,0.182623737445024,0,0,0.058953698114924,-0.0148738876756814,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125061101049385,0.384872638766214,0,0.0209461659758097,0,0.0073263111580845,0,0,0,0,0,0,0,0,0,0.0572962909257582,0.000472332606491811,0,0,8.67361737988404e-19,0.198868012161324,0,0,0,-0.502291044491041,0,0,0,0,0.568164120767323,0,0,0.467665478496032,0,0,0.054225717081647,0,0,0,0.0361431307626479,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0.147707488664444,-0.00793167870870218,0,0.0311341727690634,0,0,0,0,0,0,0,0,0,0,-0.0848092272833131,0.153590458110368,0.22652586976512,-0.109547117349243,0,0.217952938636175,0,0,0.0531329551500914,0,0,-0.0831485255012451,0,0.130144838310366,0,0.120424767821073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936614391643158,0,0,0,0,0,-0.029490475816346,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0.00282314671861866,0,-0.0579383767795418,0,0,0,0,0,0,0,0.0461497063810085,0,0,0,0,0,0,0,0.120540765081066,0,0.0292035455831896,0,0,0,0,0.0119028423887646,0.117289692900578,0,0,0,0,0,-0.0748616468714309,0,-0.0874200466370722,0,0,0,0,0,-0.0159545679521936,0,0,0.0156290312284098,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.113941692971211,0,0,0,0,0,0,0,0,0.140836082061047,0,0,0,0,0,0,0,0,0,-0.109325361173101,0,0,0.122175638255214,0,0,0.287460304562352,0,0,0,0,-0.221567004571306,0,0,-0.0489345330515651,0,0,0,0,0,0,0.0224810383025039,0,0,0,0,0.0364378919190632,0.043490395190176,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184947384078111,0,0,0,0,0,0.0498501528106175,0,0,-0.0278274318622929,0,0,0,0,0,0.277158477580323,0,0,0,0,0,0,0,0,0,0,0.30594426100433,0,0,0,0.0260265335488911,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.155274455930762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101520484014786,0,0,0.256399120887584,0,0.105213565807355,0.0449075368166857,0,0,0,0,0,0,0,0.0392763308302362,0,0.116930917560388,0.0657175021654773,0.239881346412403,0,0.0347656547773086,0,0,0,0,0,0,0,0.118488542355736,-0.0494386073852484,0,0,0,0,0,0
X002049.SZ,0,0,0,0.062908595870096,0,0.0214115041085694,0,0,0.0256608878324427,0,0,0,0,0.0781380169301281,0,0,0,0,0,0.11564458170702,0,0.104277342969371,0.0260191797184615,0,0,0.230670124871418,0,0,0,0.131912051886833,0,-0.279221379460709,0,-0.0628882974808436,0,0.12695424353279,0.132363982921957,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0380183486359375,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232437330238176,0.205380534475585,0.153582822167475,0,0,0.0998369102254398,0,0,0.0655816149240144,0,0.129176209912192,0.117943782320097,0,0,0,0,0,0,0.186745952783072,0.0439597345916879,0,0,0,0.00561118864758514,0,0.10046352947271,0,0,0,0,0.0712025237994522,-0.0287374376441846,0,0.423197750442825,0,0,0,0
X600584.SH,0,0,0,0.190470728538701,0,0.151829116779534,0,0,0,0,0,0,0,0,0,0,0.093655833706393,0,0,0,0,0,0,-0.189292458756645,0,0,0.012146521858863,0,0.0622842173300504,0.323157250351969,0,0,0,0,0,0,0.145470494332662,0,0.061284566785957,0,0,0,0.252302722725807,0,0,0,-0.0583969311929555,0,0,0,0,0.0932070936818075,-0.0152450162277999,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0690443172358329,0,0,0,0,0,0,0,0,0,0,0.00315517059451655,0,0,1.73472347597681e-18,0,0,0.0288674144997676,0,0,0.190266646207654,0,0,0,0,0,0,-0.0123815755378022,0,0,0,0.0338009593112837,0,0,0,0,0.144811885748725,0,0,0.0533636388088886,0,0.00865438598539676,0,0,0,0.0561745383161052,-0.00078771900286216,0.0190827464724429,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0127801351380435,0,0,0,0,0,0,0,0,0,0,0.0618225140179476,0,0,0.20576262181651,0,0,0.211634853280815,0,0,0,0,0,0,0.00229508243877476,0,0,0,0,0,0,0.0287153879921906,0.0197345641972756,0,0,0.100523683096117,0,0,0,0.188159228322638,0,0.031333784600563,0,0,0,0,0.00724989640165192,0.0162031387231011,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157650610971775,0,0,0,0,0,0,0,0,0,-0.0467670728609035,0,0,0.215344160832428,0,0.124559587544351,0,0,0,-0.142055315502965,0,0,0,0.14227568043409,0,0,0,0.180762535322729,0,0,0.0889586111944457,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.163088922094305,0,0,0,0,0,0,0.17449193850363,0,-0.485693679561027,0,0,0,0.154517733965097,0,0,0,0,0,0,0,0,0.114031850708722,0,0,0,0,0.0135095260790252,0.225901663237289,0,0,0,0,0.0819271008028975,0,0,0,0,0,0,0,0,0.0159921918392747,-0.0138833820501346,0.237255950894166,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481985740940151,0,0,0.137967108948622,0,0,0,0,0,0.47466219536287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104976244670521,0,0,0,0,0.0773840081399262,0,0.0728789399763329,0,0,0.0552877316072524,0,0,0,0,0,-0.0264609383010022,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247719860397659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114411738729057,0,0,0,0,0.00683290150677289,0,0,0,0.034010365403367,0,0,0,0.0407793492948313,0,0,0,0,0,0.0763061308851597,0.0232942599003701,0.00181467298625848,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60474785710771,0,0,0,0,-0.630199400180916,0,0,0,0,0,0,0,0.22524514918804,0,0,0,0,-0.349732305941999,-0.495384859617971,-0.432056568129269,0,0,0.531019421591179,0,0.492276664911448,0.558437341695858,0,0,0,0,0.349359666024941,-0.565130777717656,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0422076399591985,0,0,0,0,0,0.141645967302893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848356535487159,0,-0.0202641165177505,0,0,0.172879074062721,0,0,0,0,0,0,0,0,0,0.0249536247517279,0,0,0.0437406444682251,0,0,0,0,0,0.016288184968719,-0.00462112440275362,-0.0444646742650754,-0.157215238436613,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,-0.0446876826032475,0,0,0,0,0,0,0,0,0,0,0,0,0.314431369241894,0,0,0,0,0,0.0624629576761733,1.73472347597681e-18,0,0.042388538343926,0.0953676874100967,0.0779799542656254,0.00749989223949418,0,0,0,0.081464946643537,0.0648479356520395,0,0,0,0,0.0467147719907238,0,0,0,0,0.00575724314718827,0,0,0,-0.0387001189424789,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0731324794236379,0,0.121340418722902,0,0,0,0,0,0.00388388809280374,0,0.160003747585872,0,0,0,0.0259724804028713,0,-0.111875618159734,0,0,0,0,0,0,0,0,0,0,0,0,0.0445969155314207,0,0.080151536603508,0,0,0,0,0,-0.0422841526104033,0,0,-0.0123784412834496,0,0,0,0,0.0416394328559993,0.0201663507206583,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.131825101059348,0,0,0,0,0,0,0,-0.0684777550503784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108904608939896,0,0,0,0,0,-0.147885762437658,-0.0565003239510354,0,0,0,0.0718645862232053,0,0,0,0,0,-0.00549323130457621,0,-0.213829472902131,0.063694219190147,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.334543509863825,0,0,0,0,0,0,0,-0.339664724852941,0,0,0,-0.0674394017696379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222658238823597,0,0.278929001365154,0,0,0,0,0.29148654146436,0,0,-0.0698035420418699,0,0,0.6420629512315,0,0,0.0384448803570871,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50654998615865,0,0,0.240371845996029,0,0,0,0,-0.339419972573531,0,0,0,0,0.244352685240859,0,-0.039332664809983,0,-0.184824377383258,0,0,0,0,-0.128649821726749,0,0,0,0,0,0,0,0,-0.140743417188883,0,-3.46944695195361e-18,0,0,0,0,1.02002135265142,0,-0.314164240965656,0,0,0.7249418165082,0,0
RealEstate_excess,0,0,0.0520993400281309,0,-0.0992840817676564,0,0,0,0,0,0,0,-0.0178641890319446,0,0,0,0,0,0,-0.0661707444660464,0,0,0,0,0,0,0.14058972888492,0,-0.0305554408476842,0,0,0,0,-0.0143729568966834,0,0,0,-0.176522678438931,0,0,0,0,0,0,0,0,0.0354272698354455,0,0,0.154703325893792,0,-0.0705312381481592,-0.0347480693924606,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.00790715703757004,-0.0399841594034952,0,0,0,0,0,0,0,0,0,-0.0456565052539703,-0.0997394196023209,0,-0.125375459450572,0,0,-0.0117879819294933,0,0.0499257259658308,0,-0.0224532368761533,0,0,0,0,0.00846067077828371,0,0,0,0,0,-3.46944695195361e-18,0.066239269297455,0,0,0,0,0,0,0,0,0,0,0,0,0.0484075563014093,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000949219213855345,0,0,0,0.00225708352805313,0,0,0,0,0,0,0,0,0,-0.000328496645829867,-0.000341600191346226,0,0.00307101540588939,0.00211116615515395,0.00396113789879422,0,0,0,0,0,0,0,-0.00640301158656178,0,-0.00327941825458731,0,0,0,0,0,0,0.0100594370803954,-0.0046601014290195,0.00291227929355715,-0.00652432705584631,0,0,0.0128448437473162,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0110805159337991,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0509482711671166,0,0.116462446788215,0,0,0,-0.0209536578294337,0.115404351525705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.468082092659086,0,0,0,0.0519181602525756,0,0.247799458715552,-0.138951447237402,0.195093547932965,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00459233003290156,0,0,0,0,0,0,0,0,0,0,0,0.00182291260679669,0,0,0,0,0.00713707872515377,0,0,0,0,0,0,-0.00492736709083173,0,0.00139453451510426,0,0,-0.000758205651000816,0,0,0,0,0,0,0,0,0,0.00564458928641802,0,0,0.00199717266302648,0,0,0,0,0.0110436620051601,0,0.00481871172601286,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0192774993655805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086205386735482,0,0,0.00937411013315141,0.00397057564736031,0,0,0,0,0,0,0,0,-0.0115253597059437,0,-0.00817522093900839,-0.00132311649252358,0,0.00108869121674008,0,0,0,0.0161913263661555,-0.0300672726469998,0.0190139347389017,-0.006273334292737,0,0,0.0201260949261748,0,0
