,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X600177.SH,X600089.SH,X300136.SZ,X300003.SZ,X600522.SH,X002294.SZ,X600271.SH,X002007.SZ,X002008.SZ,X000157.SZ,X002085.SZ,X600118.SH,X600487.SH,X600809.SH,X600566.SH,X600867.SH,X600699.SH,X600372.SH,X000559.SZ,X000623.SZ,X000596.SZ,X002180.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0.150928147023973,0,-5.42101086242752e-20,0,0,0.0235184101406677,0,-0.0747007209271391,0,0,0,0,0,0,-0.0420533604035349,0,0.153224318168425,0,0,0,0,0,0,0,0,0.149110120335254,0,0.0215741833742257,0.180172755792384,0,0,0,0,0,0,0.281759816853367,0,0.0535201712944006,0,0.0176960994827808,-0.0185599911073646,0,0,0,0,0,0
X600104.SH,0,0,0,0.248922897351433,0,0,0,0,0.0879208205347544,0,0,0.41426084682594,0,0,0,0,-0.0741508708992242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.104803161818334,0,-0.0719101362916013,0,0,0,0.119117567467574,0,0,0,0,0,0,0,0,0,0.0219858221272647,-0.0139815788025664,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.145076836129491,0,0.0813791517228946,0,0,0.13127350075798,0,0,0.113429532449434,0,0.324312165649518,0.152341876752868,0,0,0,0,0,0.0687127061310566,0,0,0,0,0,0,0.157804091567121,0.0179623762519578,0,0,0,0,0,0,0,0,-0.000581045811332117,0,0,-0.192786391860515,0,-0.28489640218211,0,0,-0.033392699120401,0,0,-0.0109680444510562,0.0021895439800791,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0851273343520475,0,0.225382191876584,0.159829921427802,0,0,0.083427934273941,0,0.0483242484404491,0,0,0,0.028030125728857,0,0,0.147314025670795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203653525984073,0,0,-0.0614664525339583,0,0,0,0,0,0,-0.0145517039406569,0.0007024888292964,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0343182236040159,0,0,0.0157928856318401,0,0,0,0,0,0.615409691904521,0,0.0505764403054391,0,0,0,0,0,0,0,0,0.0946634514567496,0,0,6.93889390390723e-18,0.00958312709452995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.14191978098206,0.0685951078912535,0,0.0813577556268409,0,0,0,0,0,0,0.0918837989286142,0,0,0,0,0,-0.162973111478115,0,-1.73472347597681e-18,0,0,0,-0.0221977601986332,0,0,0,0,0,0,0,-0.17378804907682,0,0,0,0,0,0,0,0,0,0,0,-0.115706369927319,0,0.0033072894325349,0,-0.00531756775753965,0,0.00355133903914542,0.00815930711208247,0,0,0,0,0,0
X000725.SZ,0.15549718597788,0,0.111733991404089,0,0,0,0,0,-0.0307717288425039,0,0,0,0.116656394020597,0,-0.0793558217866686,-0.188734396925318,0,0,0,0.142964368364225,0,0,0,0,0,0,0.270561524220705,0,0,0,0,0.413619849218629,0,0,0,0.224615572829887,0,0,0,0,0.166044645083264,0,0.139652704354462,0,0,0,0,0,0,0.00135577470135287,0.0413692544482706,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.484472281346321,0,-0.136394777756619,0.128211265131618,0,0,0,0,0,0,0,0,0,0,0,0.122085201481151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248060952323929,0,0,-0.19728212317742,0,0,0.772514057248295,0,-0.274765210573724,0,-0.00101084953798006,0.018044538088877,0,0,0,-0.0408510680551619,0,0
X600690.SH,0,0.532120802257251,0,0.135982701436983,0,0,0,0.0475957399418506,0,0,0,0,0,0,0.0143622631376998,0,0,0,0,0,0,0,0,0,0,0,0,0.000156416579450059,0,0,0,0,0,0,0,0,0,0.0243091315709948,0,0,0,0,0,0,0,0,0,0.095581847672102,0,-0.0104046179903769,-0.00121046345848249,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.136747396755488,0,0.164219936550761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121852597532408,0,0,0,0.099505892213014,0,-0.0313283693160779,0,0,0.0757628194487164,0,0,0,0.0875843812750859,0,0,0,0,0.105515762210472,0,0,-0.00272373728232106,0,0.167711363514722,0,0,-0.0176927301853438,0,0,0,0,0,0
X600703.SH,0,0,0.101022124272233,0,0,0,0.0757321712856293,0,0,0.0644094105412725,0,0,0,0,0,0,0,0,0,0,0.0589931588091886,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.00422865587787367,0,0,0,0.195686060683245,0,0,0,0,-0.0175784851417651,0,0,0,0,0,0,0.0181087360625385,0,0,0,0,0,0,0
X600741.SH,0,0.392966361552661,0,0,0.0348793862318601,0.164397577288235,0,0.0704421879677281,0.0701667803247676,0.0824120981300363,0,0,0,0,0,0,0,0,0,0,0,0.012567867936649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142829676697636,0,0.0503018505875279,0.0389898246979304,0.0162289332151697,0,0,0,0,0,0,0,0,0,-0.0200643190990872,0.00918249850687805,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.760093114236642,0,0,0,0,0,-0.0162613925522635,0,0,0,0,0.0184282677256339,0,0,0,0,0,0.0363582199055929,0,0,0,0,0,0,0,0.02341442169119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691106117269104,0,0,0,0.012647058593711,-0.00662013041672018,0,0,0,0,0,0
X000625.SZ,0,0.322495266726103,0,0.0765302904579065,0,0,0,0,0.0350013559931552,0,0,0.167681457069199,0,0,0,0,0,0,0.285037893005623,0.0901377592558531,-0.298279275906167,-0.0861776373733073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860522632255071,0,0,0,0,-0.0218338327643564,0.0541510461640782,0,0,0,0,0,0
X002236.SZ,0,0,0.4868974690586,0.0440046940484077,0,0,-0.361588397043216,0,-0.0024439753808919,0,0,0,0,0,0,0.147312351313771,0,0,0.237802787782468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112499713699729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548686572538766,0,0.0444911857377662,0.0120840525912994,0,0,0,0,0,0
X002475.SZ,0,0,0.0486258710036899,0,0,0,0,0,0,0,0,0,0,0,0.169312443045722,0,0.0169560110915002,0,-0.0154228767819036,0,0,0.0178058650072202,0,0,0,0,0,0.146183275709478,0,0,0,0,0,0,0,0,0,0,0,0.0894808867441639,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0129722382311242,0.0214805127515384,0,0,0,0,0,0
X002241.SZ,0,-0.225973740710586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211998059684137,0,0,0,0,0.26647183479406,0.0953602998287415,0,0,0,0,-0.193528704604161,0,0,0,0,0,0,0.203533507973902,0,0.0923538370139855,0,0,0,0.096921260880521,0,0,0,0.172385254991943,0,0,0.0938455855790956,0.355773113470387,0,0,0.0196831017705691,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0923255359202593,0,0,0,0.301369899616524,0,0,0.0671149955111253,0,0,0,0,0,0,0,0,-0.111475087228719,0.0682565124992833,0,0,0,0,0,0,0,0,0,0,0.277041768216313,0,0,0,0,0.0791891801733535,0,0.195306795907728,0,0,0,-0.00863729990505488,0.0765282637462332,0,0,0,-0.020056994588546,0,0,0,0,0,0
X600066.SH,0,0,0,0.155190878931367,0,0,0,0,0,0,0,0,-0.143418198085552,0.0545054814470807,0.168239841237948,-0.361800749203703,0,0,0,-0.0391401034323522,0,0.118451603390263,0,0,0,0,-0.126887570723779,0,0,0,0,0,0,0,0,-0.197658320353074,0,0,0,0,0,0,0,0,0,0,0,-0.0302905799505874,0,-0.0272242367482093,0.00968441499100361,0,0,0,0,0,0
X000338.SZ,0,-0.121255291451542,0,-0.217200434632345,0,0,0.407697120453849,0,0,0,0,0,0,0,-0.0450699518983865,0,0,0,0,0,0,-0.0786593731876199,0,0.215199930998455,0,0,0,0.0499819496318861,0,0,0,0,0,0,0,0,0,0.10883000994785,0,-0.0357746032604101,0,0.0207875579000978,0,0,0.109488238308181,0,0,0,0,-0.028587704847449,-0.013193588446459,0,0,0,-0.0983279797801484,0,0
X002456.SZ,0,0,0,0,0,0,0,0.181668229128651,0,0,0,0,0,0,0.226314233937821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272409474798435,0,0,0,0.091370406870359,0,0,0,0,0,0,0,0,0,0,0,0,0.030275047760688,0,0,0,0,0,0
X002508.SZ,0,0,0,0.230008651918331,0,0,-0.100962135022781,0,0,0,0,0,0.332753020812353,0,0.116252665211525,0.0595829465468121,0.138136566925846,0,0.260027218805684,0,0,0,0,0,0,0,0,0,0,0.0687893973457302,0,0,0,0.106092377433413,0,-0.0533877567086035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919807743631726,0.0269051793248559,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270035063579276,0,0,0,0,0.212649375262203,0,0,0,0,0,0,0,0,0,0.096971727548417,0,0.162616993920203,0,0,0,0,0,0,0,0.0198563026231156,0,0.0316122948404815,0,0,0,0,0,0,0.0320274835259284,0,0,0.0303391219852595,-0.0358738117069978,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500564473744323,0,0.179702673533557,0,0.0418391689215937,0,0.362497019856874,-0.0667579746979317,0,0,0,0,0,0.0767868501212553,0,0,0,0,0.0912715889574583,0,0,0.290705110738043,0,0,0.0629726278949262,0.0468468750012957,0.0632557371359099,0,0,0,0,0,0,0,0,0,-0.00278548598760825,0.00868273503681556,0,0,0,0,0,0
