,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X002475.SZ,X600741.SH,X002241.SZ,X002236.SZ,X600031.SH,X600066.SH,X002456.SZ,X000338.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X300136.SZ,X002085.SZ,X600177.SH,X600271.SH,X002008.SZ,X300003.SZ,X600522.SH,X000157.SZ,X600089.SH,X002007.SZ,X600118.SH,X002294.SZ,X600867.SH,X600487.SH,X000066.SZ,X600699.SH,X600372.SH,X002180.SZ,X600809.SH,X600566.SH,X000559.SZ,X000050.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0.0780444536620678,0,0,0,0,0,0,0.0714646100989603,0,0,0,0,0,0,0,0.112623776170247,0,0.645122114953307,0,0,0,0,0,0.045250891815963,-0.0878373080536376,0,0,0,-0.0351244946896077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10794959517195,0.139540436814666,0,0,0,-0.0478822463033048,0.0658365681061782,0.319744237073618,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204973361030362,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.359703520863105,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.115242847163392,0,0,0.00262715570323149,0,0,0.0535144092221174,0.103315107597376,0,0,0.0100760792097482,-0.00450745290254515,0,0,0,0,0,0
X600741.SH,0,0.52844920407871,-0.0145905386288911,0.16551461855263,0,0,0.12698378960974,0,0.0424617075043422,0.0868392415445668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684832349311349,0,0,0,0,0,0,-0.0110392992422079,0,0,0,0,0,0,0,-0.0331773385603426,0.0256457238866338,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470079865654103,0,0,0,0,0,0.18070533868958,0,0,0.0977253257474434,0,0,0.021190558647922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048170638774141,0,0.293523538230733,0,0.00645567683527171,0.0550423127581459,0,0,0,0,0,0
X002236.SZ,0,0,0.0724021097875524,0,0.320158288776975,0,0,0.189399715383803,0,0,0,0,0,0,0,0,0,0,0.129484847769413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552935160997981,0,0,-0.200711566358071,0.0506045208091267,0,0,0.0489560764856604,0.556677782846496,0,0.00937638860413365,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.0721919125666438,0.147192343250473,0,0.0860321475160294,0,0,-0.0670667073773984,0,0,0,0,0,-0.129912990682288,0,0,0,0,0,0,0,-0.0572095030961566,0,0,0.403191654185641,0,0,0,0,0,0.0670556391008265,0.124450652380516,0.265635992463722,0,0.0740809651316903,0,0,0,0,0,0,0,-0.0319571490159182,0,0,0,0,0,0
X600066.SH,-0.138837675781841,0,0,0.158678507939952,0,0,0,0,0,0,0,-0.129731876658146,0.106422597962529,-0.276845423562632,0,0,0.116691854999841,0,0,0,0,0,0.123128797158544,0,0.23002642737218,0,-0.114130015344453,0,0,0,0,0,0,-0.06226660866406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115296748090753,0,-0.00804937158086319,0.0338240476691913,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.123790784278675,0,0,0.0861206073422786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891058982602033,0,0,0,0.411650543439329,0.0839090435590073,0,0,0,0,0,0.0191848859032476,-0.0231678977889962,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0124850987826799,0.332920191271359,0,0,0,0,0,0,0,0,0,0,-0.0793401641831721,0,0,0,0,0,0,0.051992958889141,0.0149135945196067,0.0970683045842261,0,0,0,0,0,0,0.391397903058347,0,0,0,0,0,0.088888579553123,0.0582327586695482,0,0,0,0.071985368311918,0,0.015449704639409,0,0,0,0,-0.0225343224530569,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0927741991922168,0,0.0992060121617609,0,0.0929768634090998,0.0507938473076636,0,0,0,0,0,0.00745568832103754,0,0,0,0,0,0,0,-0.0977587720400294,0,0,0,0,0,0,0.0557534474888705,0,0.0854356458766656,0.116675607836008,0,0,0,0,-0.017814718146648,0.00197067066580965,0,0,0,0,0,0.00493609708174425,0,0.0671619474871738,0,0,0.0222030427839807,-0.0137450536577542,0,0,0,0,0,0
X002508.SZ,0,0.188899491231796,0.19812944647775,0,0,-0.0569374341769735,-0.219553182736928,-0.071847137967623,0,0,0,0,0,0,0,0,0,0,0.148992868113851,0,0,0,0,0,0.300804001771889,0.103127862799158,0,0,0,0,0,0.134350407291208,0,0.0694373999591183,-0.00923228744028624,0,0,0,0,-0.0526072659667123,0,0,0,0,0,0,-0.135445745289411,0.0121350713677385,0,0.028318033933504,-0.00477405860208489,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0556015269471516,0,0,0,0,0,0,0,0,0,0.127322896905285,0,0,0.304087400557046,0,0,0,0,0,0,0,0.0481742470723414,0,0,0,0,0,0,0,0,0,0.112639837890112,0.0811436047648615,0,0,0,0.0444043476963908,0.102600135382343,0,0.0987791967891167,0,0,-0.0330856613169526,0.0312313860522667,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.120453686500587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169032877222339,0,0,0.146830182685199,0.0117975202509319,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.13424318262829,0,0.0879972753659583,0,-0.0141934761541334,0,0.343455834523855,0,0,0,-0.00349261386093247,0.0522894415913898,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.197468103155785,0,0,0,0.0129675616069254,-0.0633548537582186,0,0,0,0,0,0,0,0.103924856396524,0,0.0700792627377681,0,0,0,0,0,0,0,0,0,0.0994005517774001,0,0,0,0,0,0,0,0,0.0944863212535551,0,0,-0.0355402147643941,0,0,0,0,0,0.491560665395349,0,0,-0.013988726430469,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.231245761199814,0,0,0,0,0,0,0,0,0,0.371174843456263,0.0618666505579493,0,0,0,-0.283669820299824,-0.307239455439619,0,0,0,0,0,0,0,0,0,0,0,0,-0.119788037004337,0.0561592417844053,0.16565432603219,0,0,0,0,0,0,0,0.103067390454183,0.0791495758159004,0,0,0,0.0279093556173448,0,0,0,0,0,0,0
X600177.SH,-0.0896485797457321,0,0,0,0,0.116717260307912,0,0,0.00143194173955201,0,0,0,0,0,0,0,0,0.000346403720332884,0.0192526459341637,0,0.0382385098051927,0,0,0,0.0175149343418152,0,-0.041579851319797,0,0,0,0,0,0.117031448028043,0,0,0,0,-0.00741967095484841,0,0,0,0,0,-0.000333555683648155,0,0,-0.00682800060152972,0,0,0.0109605213743222,0.00777303769057571,0,0,0,0,0,0
X600271.SH,0,0,0.0732567043415516,0,0,0.42442966128832,0,0,0,0,0,0,0,0,0,0,-0.0322633026838184,0,0,0,0,0,0,0.058810041466751,0.0467738665243464,0,-0.0478878307766838,0,0,0,0,0,0,0.248469724896213,0,0,0,0,-0.0113863355685747,0.0412036300106125,0,0,0,-0.0616240787081572,0.0449007119381463,0.0982807108365999,0,0,0,0.0241921916864845,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148686664946473,0.235761308784422,0,0,0.0840956191671653,0,0.0843595419701692,0,0,0.337718488477434,0.451823972427556,0,0,0,0,0,0,0,0.0409371101145807,0,0,0,0,-0.170452382959082,0.0188159213635869,0,0,0,0.144885955143058,0,0,0,0.0806950634789094,0,0.00459368207185199,-0.0330919396887119,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0794572200106732,0,0,0,0.0668118656444156,0,0,0,0,0.0449038379418715,0,0,0,0.0380595287946727,0,0,0,0,0,0,0,0.0993319055102804,-0.0972207622920361,0,0,0,0,0,0.0212859106385835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012273813466785,-0.00201876332402274,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.177417372969327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177927117129811,0,0,0.315328938970821,0.179960995587452,0,0,-0.314120275026849,0.0224304341695628,0,0.0163341477603305,0.0268411689680527,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339241128245025,0,0,0.0139624104012463,0.0760772165304405,0,0,0.00910144368241388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356491949368563,0,0,0.0709933976859645,0,0.00222723010635433,0.0714452738765002,0.0295140999990673,0.052376219365524,0,0,0.0143394246363728,0,0,0,0,0,0,0
X600089.SH,0.662590327166332,0,0,0,0,0.0294335085450931,0,0,0,0,0.0821488419185984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593330469250404,0,0,0.337184564686051,0,0,0,0,0,0,0,0,0,0.100997832806451,0,0,0.0674283117344696,0,0.0825652043819558,0.0230970707628107,0,-0.272693232169483,0,0,0.0156473602339217,0.048151720595341,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927032070292294,0.117777496419415,0,0,0,0,0,-0.131229891540801,0,0,0,-0.0560673533057173,0,0,0.058591126481108,0,0,0,0,0,0,0,0,-0.00968059023946504,0,0,0,0,0.0855970219489682,0,0,0,0.25461599272875,0,-0.0257286110776423,0,0,0,0,0.0704874651321632,0,0
X600118.SH,0,0,0,0,0,0.0177965337240746,0,0,0,0,0,0,0,0.0720201788599836,0,0,0,0,0,0,0.0123357942939837,0,0,0.0367858385117323,0,0,0.0583863104141118,0,0,0,0,0,0,0,0,0,0,0,0.0102135495901036,0.00590620596743786,0.0260330198465884,0.274493335256062,0,0,0,0,0,0,0,-0.0197848494269378,0.0324823534189707,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173776424428489,0,0,0,0.0278169957829386,0,0,0,0.0179481012207817,0,-4.33680868994202e-19,0,0.044434978691241,-0.054972077172462,0,0,0,0.181642870735692,0,0,0,0.038808180803946,0.0773801949483012,0,0,0,0,0,0,0.0705952041296722,0.0188633561067258,-0.0337331876659957,0,-0.00649141526740617,-0.000118562928824027,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984757905864962,0,0,0,0,0,0,0,0,0.0378428512369587,0,0,0,0,0,0,0,0,0.0191080368132828,0,0,0,0,0,0,0.047307360390858,0.164703031515247,0,0,0.22372096211778,0.000828307281277171,0.0864951504678961,0,0.124653770455683,0.124731062219181,0,0.0160757564135243,-0.0117820844060384,0,0,0,0,0,0
X600487.SH,0.0434532984129852,0,0,0,0,0,0.155719048923993,0,0,0.0933204321284196,0,0,0,0,0,0,0,0,0,0.193329070237701,0.016084083178894,0,0,0,0.22183825324552,0,0,0,0,0,0,0,0,0.349187008704722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493608485318321,0,0,-0.0103020155937819,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118427415608823,0.0469533256249096,0.226213639169262,0,-0.0064433969634406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273275611317782,0.0619475600573572,0,0,0,0.158228964071415,0,0,0,0.153876989865253,0,0,0.0163958398253669,-0.0112637311690774,0,0,0,0,0,0
X600699.SH,0,0,-0.0367115796742845,-0.0492564988817947,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917985017325197,0.0789796260308277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132865773370689,0.0576562021749483,0,0,0,0,0,-0.0153183270286732,0,0,0.130980001280643,0,0.117516342207445,0,0.0575122876499073,0,0,0,-0.0128053758255153,0.049223656306812,0,0,0,0,0,0
X600372.SH,0,0,-0.127146962978037,0,0,0,0,0,0,0.0470034769758283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460487417343784,-0.0220861953974404,0,0,0,0,0,0,0,0.0326430262918245,0,0,0,0,0,0,0.134449721985303,0,0,0.165292820584684,0,0,0,0,0,-0.038540019429401,0.0586822392393151,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.00573414781919677,0,0,0,0,0,0,0,-0.0337581191368136,0,0.123973887559344,0,0,0,0.0160824266145091,0,0,0,0,0.0987740301214071,0.070025885356224,0,0.320814071256216,0,0,0,0,-0.083105931662061,0.112528790853004,0,0.0177045696453873,0.00473321403823565,0,0,0,0,0,0.104057904301245,-0.0167419262647515,0,0,0.0151127141241653,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0182546481398669,0,0.241030867725093,0,0,0,0.370215595666446,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13706283174804,-0.0876573129300916,0,0,0,0,0,0.0496082472047873,0.00609369321280498,0,0.122518435991675,0,0,0,0,0.420289641796388,-1.73472347597681e-18,0,0,0.125295702656164,0,0,0.0464727900530837,0,0,-0.0215978453201136,0,0,0,0,0,0
X600566.SH,0,0,0,0.337121995183824,0,0,0,0.0975017238427398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230265604161614,0,0,0,0,0,0,0,-0.0604550533852547,0,0,0,0.20927089003236,0,0,0,0,0,0,0,0,0,0.0325134150143932,0,0,0.00324762965322295,0,0,0,0.00778964781785327,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.115612430532955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176149914462541,0,0,0,0.172428496018484,0,0,0,0,0,0.100947407148726,0,0,0,0,0,0,0.0333965392481602,0.291503003518981,0.0870600392155745,0,0,0,0,0.182785998768278,0,0,0,0.0543551251877175,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486174552921102,0,0,0,0,0,0,0.0605959883770944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351842484500275,0,0.227381576653052,0,0,0.261822009578358,0,0,0,0,0,0,0.105992185532108,-0.0065447475178222,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.107254952088574,0,0,0,0,0.137604403918702,-0.45697853476567,0,0,0.0524859117813214,0,0,0.426731263777973,0,0,0.0580924598599958,0,0,0,0,0,0.00492822447579206,0,0,0,0.0401376280975099,0,0,0,0.0162578611435741,0,0,0,0,0.33932955191376,0,0,0,0,0,0,-0.0166344653785731,0,0,0,0,0.0343362210686123,0,0,0,0,0,0
Change_TY3M,0,0,-0.00251626050390146,0,0,0,0,-0.0217632546306317,0,0,0,-0.081974199269218,0,0,0,0,0,0.0679016720480909,0,0,0,-0.0377703527986945,-0.0361494237614604,0,0,0.0591541822988421,0,0,-0.0469225886951394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263265756202748,0,0,0,0.0395199029779806,0,-0.0132898064027367,0,0,0,0,0,0,0
Slope,0,0,1.69146834342735,0,0,-1.41653889219244,0,0,0,0,0.124560380999347,0,0,-0.388839498785303,0,0,0,0,0,0,0,0,0,0,0,0,-0.403310364386626,0,-0.844355726527291,0,0,0,0,0,0,0,0,0,0,0.428901062311846,0,0,0,0,0,0,0.391756619785051,0,0,0,0,0,0,0,3.83862511065376,0,0
TED,0,0,-0.153202510932375,0,0,0,0,0,-0.273568369947856,0,0,0,0,0,0,0.558039177119365,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115282072570316,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106686787645659,0,0,-0.00724597759365538,0,0,0.563772918066088,0,0.725394292615115,0,0,2.23452859827844,0,0
RealEstate_excess,0,0.102828487506616,-0.0185869542873005,-0.0602571549651049,0,0,-0.113465435959909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718323950519976,0,0,0,0.00950103067678317,0,0,0,0,0,0,0,0,0,0,0,0,-0.00126350007212121,-0.169401658288906,0,0.00484692452233285,0.0385863188500231,0,0,0,0,0,0
MKreturn,0,0,0,-0.0367219684552499,0,0.0721673274487842,0,-0.0295068718159842,0,0,0,0,0,0,0,0,-0.0427618857681829,0,0,0,-0.0609517713489952,0,0,0,0,0,0,0,0,-0.02102924085112,-0.0498690494220784,0,0,-0.0196471506109862,0,-0.00664883869750328,0,0,-0.0278882597900374,0,0,0,0,0,0,0,0,0,0,0.00358356301213316,0.00387725309522374,0,0,0,0,0,0
MKvol,0,0,0,-0.00134125400262435,0,0,0,0,0,0,0,0,0,0,0,0,-0.00222354178706479,0,0,0,0,0,0,0.003063713460006,0,0,0,0,0,0,0,-0.00102504997416415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411093778679148,-0.000878300568292688,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0037739678838291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031239306417247,0,0.00955627622957271,0,0,0.0198834139533644,0.00287071224860036,0,0.0110557705278389,0.102733815107509,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0109176538480107,0,0,0,0,0,0.000869125165704506,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101120617824003,0,0,0,0,0,0,0,0,-4.82751525116591e-05,0,0,0,0,0,0,0,0,0.00468610545113468,0,0.0067930621192152,0.0379182205175721,0,0,0,0.0262474836866795,0,0
CarbonVol_Hubei,0,0,0,0.000994993497687718,0,0,0,0,0,0.0144739424937056,0,0,0,0,0,6.33952111431574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6209095097895e-05,0,0,0,0,0,0,0,0,0.000258869031313971,-0.00641017085857855,0,-0.0116776349209236,0.0189909040810992,-0.0061641852664067,0,0,0,0,0,-0.0144914611506248,-0.00263341382094447,0,0,0,0,0,0
