,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000625.SZ,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X600066.SH,X000157.SZ,X600118.SH,X002236.SZ,X000559.SZ,X600089.SH,X600741.SH,X600372.SH,X000338.SZ,X002241.SZ,X002475.SZ,X002292.SZ,X000016.SZ,X600177.SH,X600839.SH,X000066.SZ,X000568.SZ,X300124.SZ,X002465.SZ,X002294.SZ,X300003.SZ,X600312.SH,X000800.SZ,X600867.SH,X002074.SZ,X002129.SZ,X000869.SZ,X600525.SH,X000581.SZ,X600582.SH,X600498.SH,X000977.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.250059617187693,0,0,0,0,0,0,0.256908465128682,-2.16840434497101e-19,0,0,0,0.203028106681995,0,0,0,0,0,0,0,0,0,0.0387382305002454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545463511260837,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.226274889270741,0,0,0,0,0.311445676379403,0,0,0.00304293249941267,0,0,0,0,0,0,0,0,0,0,0,0,0.0049083910497651,0,0,0,0,0,0,0.0256262633133011,0,0,0.0139199752759142,0,0,0,0,0,0,0,-0.0110218464820701,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.103619493932582,0,0,0,0,0,0,0,0,0.0245718664043164,0,0.0164589123549286,0.20341601669233,0,0.202418651660696,0.117735035141667,0,-0.0288311933900447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561083028459108,0,0,0,0,0,0.210787993065945,0,0,-0.00608721149972896,-4.33680868994202e-19,0,0,0,0,0,0
X600066.SH,0,0.121556133926914,0,0,0,0,0.139639917085412,0,0.0610537879309678,0,0.149218348586851,0,0,0,0,0,0,0,0,0,0.0156074808509046,0.100083389252262,0,0,0,0,0,0,0,0.0412385370160185,0,0,0,0,0,0,0,0.0638356395610649,0,0,0,0,0,0,0,0,0,0,0,0.0159170881761526,-0.0501048564916425,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.122295545253658,0,0,0,0,0,0,0.117284326838646,0,0,0,0,0,0.0216008255269875,0,0,0,0.294524869300773,0,8.67361737988404e-19,0,0.0261371876755489,0,0,0,0.0650691237376134,0,0,0,0,0,0,0,0.215431363549398,0,0.0858824185020992,0,0,0,0,0,0,0,0,0,0.0142096847856952,0.0149727901072331,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019437130706245,0,0,0,0,0,0,0.0355819901449147,0,0,0,0,0,0,0,0.262415364825189,0,0,0,0.223352017451905,0,0,0,0.138100323064852,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X002236.SZ,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.138996837653634,0.15238762295359,0,0,0,0,0,0,0,0,0,0,0,0.191509809390689,0,0,0,0,0,0,0.0237556345919519,0,0,0.0767559073013622,0,0,0,0,0,0,0,0,0,0.103923494915157,0,0,0,0,-0.0347457119112121,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464111358715435,0,0,0.110455019015684,0,0,0,0,0,0,0,0,0,0,0,0.0612483987849101,0,0,0,0,0,0,0,0.0657799233262675,0,0.016749632305011,0.0177201648403702,0,0,0,0,0,0.0332741641291358,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.00881994874037849,0.430152743567946,0,0,0,0,0.105025004025186,0.157246402817045,0,0,0,0,0,0,0,0,0.0142319937888856,0,0,0,0,0,0,0,0,0,0.024872694690537,0,0,0,0,0,0,0,0.014915728850581,0,0,0,0,0,0,0,-0.0132262021039151,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.311317952721015,0,0,0.00585536466366168,0,0.0650064901805672,0.309673136070565,0.0204175948716017,0,0,0,0,0.0974383057513463,0,0,0.120850185243858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102469273228456,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,-0.0291402890141527,0,0,0,0,0,0,0,0,0,0,0.309235217077255,0,0.203680455920827,0,0,0,0,0,0,0,0,0,0,0,0,0.0882187054304522,0.00165330844083129,0,0,0,0.133020553531877,0,0,0.022641434195339,0,0,0,0,0,0,0,0,0.0221994681527982,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0976451029815107,0,0,0,0,0,0,0,0,0.0450103176047669,0,0.319462394480672,-1.73472347597681e-18,0,0.0275451879467279,0,0.0430956568983246,0.186533920305095,0,0,0,0,0,0,0.0551045512692655,0,0.0703026808519844,0.0110987032494807,0.0472468647832017,0,0,0,0.0249077004051272,0,0.023548532858629,0,0,0,0,0,0,0,0,0,0,0.0332697307390048,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669910860085075,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.207690100400714,0.252038620730394,0,0.129756494778864,0,0,0,0,0.0794248229021118,0,0,0,0,0,0.0535076892108661,0,0,0.0375238913950624,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0385760607574002,0,0,0,0,0,0,0,0.192042048890487,0,2.16840434497101e-19,0,0,0,0,0,-0.0230769508931789,0.202709990816041,0,0,-1.73472347597681e-18,0,0,0,0.0533046333619959,0,0,0,0,0,0.0169559045277695,0,0.477784697237032,0,0,0,-0.238984739737441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118380746892802,0.0358640824507667,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,-2.18298994014462e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30740546966408e-05,0,0,0,0,0,0,0,5.13713170833918e-06,0,0,0,0,0,1.49078549226416e-05,0,0,0,0,0,0,0,0.996082935043053,0,8.88572346589542e-06,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.183894836022688,0,0.146477491656386,0,0,0.0732739057338208,0,0,0,0.0916977477043408,0,0,0,0,0,0,0,0,0,0,0.0794024431174179,0,0,0,0.0376405711609796,0,-1.38777878078145e-17,0,0,0,0.0710995943404288,0,0,0,0,0,0,0,-0.00624870385091776,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.0661227330262125,0,0,0,0,0,0,0,0,0.179543124031048,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492352578843986,0,0,0,0,0,0,0,0,0.0873547650163922,0,0.0911026497842849,0,0.135243636648478,0,0.0432933439881464,0,0,0,-0.0161290206748613,0.136492014943698,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.138182168877419,0,0,0,0,0.0390260939159144,0.0398530753905246,0,0.0231311689402449,0.0316558630854104,0,0,0,0,0.0128863232768549,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109891141477289,0,0.0146050286282121,0,0,0,0,0,0,0,-0.0462167914280444,0.0107166104105458,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.118717306976568,0.181984016554507,0,0,0,0,0,0,0,0.0638695025057189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.106172474799618,0.106300950065931,0,0.00590674805414956,0,0,0,0,0,-0.00799852535143581,-0.0533176662946368,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989331923456139,0,0.205884692782792,0,0,0.0242357060846378,0.0191739548460125,0,0,0,0,0,0,0,0,0,0.0382296674875929,0.101311048941177,0,0,0,0,0,0,0,0,0,0,0.127288166555873,0,0,0,-0.0789702074805168,0.0934621560818367,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0685440277552005,0,0,-1.73472347597681e-18,-0.0555649709277604,0.0196742881684843,0,0,0,0.239257205711609,0,0,0,0,0,0,0.0432837519484462,0,0,0,0,0,0,0,0.0287850089581061,0,0,0,0,0,0,0.0236704248629735,0,0,0,0,0,0,0.254758974940679,0,0,0.0113923463756096,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.219329354350587,0.0765828273260044,0,0.14658644671223,0,0,0.170997306416166,0,0,0,0,0,0,0,0,0.0381493734284747,0,0,0,0,0,0,0,0,0,0.0264755842800192,0,0.0745370115334094,0.00739092895543727,0,0,0,0,0,0,0,0.0136264314687419,0,0,-0.0125543795194832,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0944829815770377,0,0,0,5.42101086242752e-20,0.341906244315171,0,0,0,0,0,2.77555756156289e-17,0,0.0398817998361551,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,8.67361737988404e-19,0,0,0.122507303337007,0,0,0,0,0,0,0,0,0,0,0,-0.025669543425138,0,0,0,0,0,0,0
X600312.SH,0,0,0.0437529573294769,-0.0491507644734859,0,0.0112573101270865,0,0.0249839749724694,0,0,0,-4.33680868994202e-19,0,0,-0.0142571169413708,0,0.00419173101968548,0,0,0,0.0491353714637623,0,0,0,0,0,0,0,0,0,0,0,-0.0317355418351424,0,0,0,0,-1.73472347597681e-18,0.0673881419224497,0,0,0,0.0557601524495651,0,0,0,0,0,0,-0.0437011617510326,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171958594673955,0.0872140221533542,0,0.0486932154412989,0,0,0.122573787984674,0,0,0,0,0,0,0,0,0,0.00348782546740889,0,0,0,0,0,0,0.0827503140772185,0,0,0,0,0,0,0.0112653428604861,0,0,0.0154815801063899,0,0,0,0,0,0,0
X600867.SH,0,0.144959024965226,0,0,0,0,0,0,0,0,0,0,0.129511857602321,0,0,0,0,0,0,0,0,0,-0.0953482802518242,0,0,0,0,0,0.210093713321372,0.036096120450944,0,0,0,0,0,0,0,0.0401188423939074,0,0.254815556463668,0,0,0,0,0,0,0.0854274242209556,0,0,-0.00412124663340127,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0513532539317302,0,0,0,0,0,0,0.310862536267557,0,0,0,0,0,0,0,0,0,0.200471666811801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120919521621131,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.166066391207655,0,0,0,0,0,0,0,0,0,0.0181167024004935,0,0,0,0,0.0267411610559473,0,0,0.179266346485392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164823027112578,0,0.0893261192840362,0,0,0,0,0.328999764121095,0,0.0155745616175136,0,0,0,-0.00971436063658224,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0.0819588238407567,0.0666358113877307,0,0.150922179963092,0,0,0,0,0.030715029929802,0,0,0,0,0.0822960568205243,0,0.0516113376885941,0,0,0.0322226005397457,0,0,0.209269593684434,0.0584776664947028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00460701748635367,-0.0198317297464931,0,0,0,0,0,0
X600525.SH,0,0,0,0,0,0.0124739805135902,0,0,0,0,0,0.199145426550881,0,0.198153138402902,0,0,0,0,0.160842978507607,0.0435192175096894,0,0,0,0,0,0,0.0844809348257512,0,0,0.0707198836178502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025346193630269,0.00714963669839791,0,0,0,0,0
X000581.SZ,0,0.018700853739704,0,0,0,0,0,0,0.346420710703959,0,0,0.0578140264584107,0,0,0,0,0,0,0,0.214664294368013,0,0,0,0,0.0125764788471702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569669789230502,0.0443339076510331,0,0,0,0,0.0376032862458244,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11395483875961,0,0,0,0,0,0,0,0,0,0.0587684970229136,0,0,0,-0.00232741208773854,0,0,0,0,0,0.0132873430888477,0,0,0,0,0,0.172710754572571,0.299970134817145,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.012500645026258,0,0,0,0,0,0,0,0,0,0,0.195605576881659,0,0,0,0,0.0120927688583086,0,0,0,0,0,0,0,0.093438798441014,0,0,0,0,0.0649260991227256,0,0,0.0286267846463621,0,0,0,0.180819620669204,0,0.268651414768076,0,0,-0.0193069513926108,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182350984468672,0,0,0.271866213582764,0,0.109103793932284,0,0,0,0,0,0,0,0,0,0.00454949829117988,0,0,0.0352102701253122,0.0220058532694651,0,0,0,0.0852707875713499,0,0,0,0,0,0,0.215272439548689,0,0,0,0,0.0085104126220969,0,0,0,0,0,0,0
X002414.SZ,0,0,0.00220110108043141,0,0,0,0,0,0,0,0,-0.0188161535388652,0,0,0,0,0,0,0,0.00414515305500778,0,0,0,0.00385772714095858,0,0,0,0.954431088812915,0,-0.00265256964455499,0,0.00141219165985927,0,0,0,0,0,0,0,0.00641664699475805,0,0,0,0,0,0.00447007713056366,0,0,0,0,0.00206610091457094,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00855742147157481,0.132097306304965,0,0,0,0,0,0,0,0,0,-0.0955111765432852,0,0,0,-0.102820677332446,0,0,0,0,0.176166781451768,-0.0952863087665706,-0.0820263635501561,0,0,0,0,0,0,0,0,0.0108156765274199,0,0,0,0,0,0,0
Slope,0,-0.133541514197226,0,0,0,0,-0.125229026984378,0,0.18591329551991,0,0,0,0,0,0,0,0,0.0492773302706948,0,-0.0580866645812235,0.25765225137735,0,0,0,0,0,0.296026844714359,0,-0.0212461444895009,0,0,0,0,0,-0.387200159356281,0,0,0.214126311914748,0,0,0,0,0,0,0,0,-0.27418967736291,0,0,0,1.1120337972684,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589350086449582,0,0.0371246588854865,0,0,0,0,0,0,0.250149166959075,0,0,0,0,0,0,0,-0.262366297581866,0,0,0,0,0,0,0,0,0,0,0.0336095763104778,0,0,0,0,0,0,0,0,0.579514208727032,0,0,0.0813095400002953,0,0,0,0
RealEstate_excess,0,-0.0202458908946011,0,0,0,0,0,-0.077600379270102,0,0,0,0,0,0,0.0151525923078682,0,0,0,0,0,0,0,0,0,0,-0.0462248663411294,0,0,0,0.21252918358557,0,0,0,0,0,0,0,0.208972021735063,0,0,0,0,0.070438965410093,0,-0.324469113602198,-0.108254081439665,0,0,0,0.00649700530405772,0,0,0,0,0,0,0
MKreturn,-0.0221911873612687,0,0,0,0,0,-0.357990104999422,0,0,0,0,0,0.00391947730662811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453188909584364,0,0,0,0.0803718105857332,0,0,0,0,0,0,0.310103825654749,0,0,0.0267121549703075,0,0,0,0,0,0,0.0128524383529866,0.148365033870324,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00119642625320892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00667886796536181,0.00113182850659628,0,0.00824721732215535,0,0.00631262618563254,0,0,0,0.000570597229999291,0,0,0,-0.00416106270083699,0,0,-0.0246581437200003,0.0103236984669399,-0.00806533615222308,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.01608881837095,0,0,0,0,0,0,0,0,0,0,0,0,0.0285720572998595,-0.00943460139897802,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339891671258815,0,-0.0638852803095288,-0.0560229359745015,0,-0.0426942911325749,-0.0444993811188799,0,0,0,0
CarbonVol_Guangdong,-0.00186775746605809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175881033117053,0.0114812089099052,0,0,0,0,0,0,0,0.00720995893952751,0,0,0,-0.00557665860571019,0.00570238820189133,0,0,0,0,0,0,0,0,0.0184668752790487,0.0190694896990776,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00048740968127946,0,0,0,0,0,0,0,0,0,0,-0.00033645590262583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529520844444754,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,-0.00777582878323971,-0.00800853623378551,-4.33680868994202e-19,0,0,0,0,0,0
