,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X600031.SH,X600104.SH,X300124.SZ,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X002179.SZ,X300014.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600418.SH,X600584.SH,X600089.SH,X000977.SZ,X600703.SH,X600372.SH,X000157.SZ,X002049.SZ,X600066.SH,X002028.SZ,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X600487.SH,X600460.SH,X601799.SH,X000921.SZ,X000661.SZ,X002294.SZ,X002180.SZ,X000800.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0.0381892854977619,0,0,0,0,0,0,0,0.586237108724264,0,0,0,0,0,0,0.0839898899611697,0,0,0.0170096757055839,0,0,0.000268575094742836,0,0,0,0,0,0,0.0183692130154439,0,0,0,0.199157171588457,0,0.045774980122617,0,0,0,-0.00703172210281509,0,0.0592674619038707,0,0,0,0,0,0,0,0,0.013036281794876,0,0,0,0,0,0
X002241.SZ,0,0,0,0.286643012344133,0,0,0,0,0,0,0.0502407371343458,0,0,0,0,0,0.0788783090417896,0,0,0.0809640199582272,0,0.0493879104694927,0,0,0,0.00674760207592708,0.177938805448824,0,0,0,0.254584288583673,0,0,0,0,0.168064369839073,0,1.73472347597681e-18,0,-0.0926811701283045,0,0,0,0,0,0,0,0.00382760489698068,0,0,0,0.0454654455140194,0,0,0,0,0,0,0
X600418.SH,0,-0.0159472301493934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541361465649169,0,0,0,0,0,0,0,0,0,0.249997170283295,0,0,0,0.383134622866914,-0.129378276352161,0,0,0,0,0,0,0,0,-0.214488382505818,-0.352020543770477,0,0.230045865253734,0,0,0,0.124645105052908,0,0,0,-0.00202102558418911,0,0.0640353883297564,0,0,0,0,0
X600584.SH,0,0,0,0.205385208527687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274891995866267,0,0.242239230331513,0.109504348247163,0,0,0.141198909707287,0,0,0,0,0,0,0,0,-0.0713884053888529,0,0,0,0.315573595543758,0,0,0,0,0,0,0,0,0,-0.0256252450034463,-0.0425922643349033,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242134834503513,0,0,0,0,0,0,0,0.10456620171492,0,0.172672978236651,0,0,0,0,0,0,0,0.163417116837438,0,0,0,0,0,0.0680665505759663,0,0,0,0,0,0.0557979264392648,0,-0.0708181377490797,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,-0.141415296995444,0,0,0,0,0,0,0.334667436482582,0,0,0,0,0,0,0.10269890595649,0,0,-0.089992180145286,0.0550358969052887,0,0,0,0,0,0.0531966099768029,0,0,0.0268184358689129,0,0,0.304924595774768,0,0,0.121341090554859,0,0,0.0516828835620173,0,0,0,0,0,0,-0.0923626094808016,-0.0369019738488082,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254577340354729,0,0.0739207268102705,0,0.12852112049918,0.149442749005331,0,0.123263718889474,0,0,0,0.143114108819344,0,0,0,0,0,0,0,0.0689333117902905,0,0,0,0,-0.050696656473763,0,0,0.0882103997848416,0,0,-0.00930927188120335,0.0856343489126225,0,0.0345418966219555,0,0,0,0
X600372.SH,0,0,0,0,0,0.133751427712562,0,0,0.123535248117215,0,0.258634587573832,0,0,0,0,0,0.170022857369792,0,0,-0.0321107605665564,0,0.0322703227570753,0,0,0,0.139716617272865,-0.0281442406013511,0,0.240004070435433,-0.154943872124782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575460878951156,0,0.0238022018277858,0.0254542696732592,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.160189768962408,-0.0478203049283344,0.168010940241202,0,0,0,0.0812032424102417,0,0,0.124210255443926,0.0614400048180719,0,0.0909160485405007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199270849772983,0,0,0,0,0,0,0,-0.0271626408328318,0.0348209257739406,-0.0039099090914222,0,0,0,0,0
X002049.SZ,0,0,0,-0.043785439225785,0,0,0,0,0,0,0,0,0,0,0.0111148156675064,0,0,0,0,0,0,0,0.0625286000962692,0,0,0.0237741029393098,0,0,0.0258564471093246,0.637896680308904,0,0,0,0,0,0,0,0,0,0,0,0.174509811290832,0,0,0.0673729048346025,0,0,0,0,0.105248822946122,0,-0.0342031009441782,0,0,0.0938931496183002,0,0,0,0
X600066.SH,0,0,0,0.0376550379172551,0,0,0,0,0.115178917272351,0,0,0,0,0,0,0,0,0,0,-0.0716747701988254,0,0,0.109643612986155,0,6.93889390390723e-18,0.00240730928740243,0.150104543740251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116756854584997,0.246635212628122,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.142701334229528,0,0
X002028.SZ,0,0.0476113175403607,0,0,0,0,0,0,0,0,0,0,0.106451787604311,0,0,0,-0.0293235494909337,0,0.21123377800971,0,0,0,0,0,-0.100386279882028,0,0,0,0,0,0,0,0,0,0,0,0,0.0626380699259267,0,0,0.0630458524500613,0,0,0,0,0.120051713821706,0,0,0,0,0,0.0590737196840225,0.0281431341051536,0,0,0,0,0,0
X002236.SZ,0,0,0.131290945860091,0.0202269814989513,0,0,0,0,0,0,0,0,0,0,0,0,0.0370207123094988,0,0,0,0.195052763855083,0.0576798000108552,0,0.139801669410608,0.067683981463812,-0.00768965025127919,0,0,0.193293346728772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777105971868258,0,0,0,0,0,0.0199749824822253,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0467697027662883,0,0,0.113730458891201,0,0,0.194037056420632,0,0,0,0,0.0818240613194044,-0.175581342781499,0,0,0,0,0,0,0,0,0,0.0337279123739219,0,0.0574343585517835,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0339940334417285,0,0,0,0,0,0,0,0.028125644347799,0,0,0,0.252592675687914,0,0
X600522.SH,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0393809083099628,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.119014884906101,0,0,0.0138954691636053,0,0,0,0,0,0.228225794015033,0.0104784316311521,0,0.0203530158275852,0,0,0,0,0,0,0.214114189839625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0600435951129814,0.0550940928018175,0,0.179987070601087,0.147855627031035,0,0,0.0497602435703835,0,0,0.364959253605393,0,0,0,0,0,0,0,0,0,0,0,0,-0.114987714208599,0,1.0842021724855e-19,0,0,0,0,0,0,0,-0.0397338487086874,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.024821857272474,0,0,0,0,0,0,0.0198853126338343,0,0,0.114654152542877,0,0,0,0,0,0,0.200278179018302,0.00595975027361102,0,0,0,0,0.0996367602028222,0,0,0,0,0.0420879789657535,0,0,0,0,0,0,0,0.00911023452407858,0,0,0,0,0,0.0246012834923247,0,0,0,0,0,0.0514297176625674,0,0,0,0.00305439627726706,0,0
X600487.SH,0,0.0232932220135788,0,0,0,0,0,0,0,0,0,0,0,0,0.0201972836578945,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704863243790312,0,0,0,0.0886118605843651,0,0,0,0,0,0,0,0,0,0,-0.0233542230614841,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.276039460401125,0,0,0,0,0,0,0,0,0,0,0,0.101134313604287,-0.320458211906008,0,0,0,0,0,0,0,0,0,0.170680440197309,0,0,0,0,0.0873518622608997,0,0,0,0,0,0,0.0275886880520844,0,0.216591502980088,0,0,0,0,-0.0925452102078064,0,0.12829435130264,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0711131662676249,0,0,0,0,0,0,0,0.124437680286679,0,0,0.254371799130895,0,0,0,0.0791476027145939,0,0,-0.242014264626675,0,0,0,0,0,0.317068172101833,0,0,0,0,0,0.0769005015747827,0,0,0,0,0,0.143093701279741,0,0,0,0,0,-0.00669493150156426,0,0,0,0,0,0
X000921.SZ,0,0.253675656500624,0,0,0.545434993410543,0,0,0,0,0,0,0,0,0,0,0,0.0280952068063414,0,0,0,0,0,0,0,0,-0.0339365301036265,0,0,0,0,0,0.0386817077839433,0,0.0987029191505268,0,0,0,0.0542817355651675,0,0,0,-0.00545217611196248,0,0,0,0,0,0,0,0,0,-0.016878192644454,0.00401638302587807,0,-0.0750627493208153,0,0,0,0
X000661.SZ,0,0,0,-0.131709090624591,0,0,0,0,-0.0342023140276293,0,0,0,0,0,0.252627720879259,0,0,0.08077230672776,0,0,0,0.291621688880552,0,0,0,0,0,0,0,0,0,0,0.171589520052053,0,0,0,0.129790882443678,0,0,0,0,0.0430189761815189,-0.113832893976952,0,0,0,0,0,0,0.0720660819413998,0,-0.0835936928132963,0.0190289600930437,0,0,0,0,0,0
X002294.SZ,0,0,0.0984183728073838,0,0,0,0,0,0,0.200158291297674,0,0,0,0,0,0,0,0,0,0,0.227543291603033,0,-0.0811586295735631,0,0,0,0,0,0,0.00892339943494783,0,0,0,0.0011928787274751,0.051180463670222,0,0,0.07941094866176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.206945398837529,0,0,0,0,0,0,0,0,0,0,0.0834428249889233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142322412405585,0,0,0,0,0,0,0,0.538229856851597,0,-0.00458165854571818,0,0,0,0,0.100390700668706,0,0
X000800.SZ,0,0,0,0.0837752255727512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168110639052105,0,0,3.46944695195361e-18,0,0.105893930591549,0.218525837176892,0,0,0,0,0,0,0.0676366972116288,0,3.46944695195361e-18,0,0.0456881097527226,0,0,0,0,0,0,0.0138921808986649,0,0,0,0,0,0,0,0,0.0053687521336461,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.0462634987587063,0,0,0,-0.102252387123563,0,0,0,0,0,0,0,0,0,0,0,0,0.50453233338074,-0.0145522423760591,0,0,-0.0472291547296152,0,0,0,0,0,0,0,0.026678963445361,0,0,0,0,0,0,0,0.0452609810017956,0,0,0,0,0,0,0,0.110999187212696,0,0.00523889018098992,0.0349766250460206,0,0,0,0,0,0
X002129.SZ,0,0,0.184614769221518,0,0,0,0,0,-0.0416355292135014,0,0,0,0,0,0,0.188473379978359,0.10046400719751,0,0,0.0918037208181409,0,0.0663617597928052,0,0.212142272491298,0,0,0,0,0.0429061019670728,0.205090875344326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583251635698911,0.0407185411078762,0,0,0,0,0,-0.00217511193011834,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0171379448689588,0,0,0,0.0612732533781383,0,0,0.0121821898443733,0,0,0.000565930361301473,0,0,0,0,0.111566422969462,0,0,0,0,0,0,0.0527864959787376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690144439906352,-0.0955737457061642,0,-0.0858277669322379,0,0,0,-0.0380217782531675,0,0,0,0,0,0
Slope,0,0,0,0,-0.00251299294114407,0,0,0,-0.295922422918607,0.249769414453853,-0.0926214028682501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404404177038666,0,0,0,0,0,0,0,-0.146691864166618,0.0866154696816078,-0.11983543896421,0,0,0,0,0.0834065915846687,0,0,-0.349546840290496,0,0.0956081880405912,-0.568391156675099,0,0,0,0,0,0.325301545888444,0,0,0,0,-0.650035239190076,0
TED,0,0,0,0,0,0,-0.137790571599379,0,0,0,0,0,0,0,0,0,0,0,-0.133850100489731,0,0,0,0,-0.151604160916507,0,-0.0216887387149883,0,0,0,0,0,0,0,0,0,-0.0785535024236577,0,0,0,0,0,0,0,0.146158589842996,0.490256236614564,0,0,0,0,0,-0.459908929771597,0.624294568231878,0,0.14424240546756,0,0,0,0,0
RealEstate_excess,-0.227989070488619,0,0.337153312123316,0,0,0,0,0,0.105050751703647,0,0,0,0,0,0.080992344867527,0,0,0,0.188879973469791,0,0,0,0,0,-0.134846452823269,0.084528790886917,0,0,0,0,0,0,0,-0.0432650680246286,0,0,0,0,0,0,-0.183165957456754,0,0,-0.0559938865353697,0.0773250209775792,0,0,0.102838306221839,0,0,0,-0.0473357102494645,0.0448329929154546,0,0,0,0,0,0
MKreturn,0,0,0,-0.172086937422471,0,0,0,0,0,0.366218674091188,0,0,-0.113399323659015,0,0,0,0,0,0,0,0,0,0.0510814671671907,0,0,0,0,0,0,0,0,-0.125749260935177,0,-0.0949635759888698,0,0,0,0,0,0,0,0.012654445673704,-0.0504461506550099,0,0.295587187728609,0,0,0,0,0,0,0,0,0.0447452758793399,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.427591143070462,0,0,-0.0526803077514596,-0.391087840631977,0,0,0,0,0.135786424486776,0,0,0,0,0,0.0210783190363475,0,0.18734938602408,0,0,-0.244116993376591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204405191905868,0,0,0,0,-0.0312149406697839,0,-0.264887447444739,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.030009630508007,0.0209472831975153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216456988151367,0,-0.0479613666251826,0,0.0207669818282034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240120481933662,0,0,0,-0.0227085831488171,0,0,0,0,0,0,0,0.000720926814142624,0,-0.105857674354489,0.0218364936607349,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.00296685500139356,-0.00236364664663116,0,0,0,0,0,-0.00157902276404311,-0.00334135398376664,-0.0036822075858333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430144964873555,0,0,0,0,0,0.00395594009171707,0,0,0,0,0,0,0,0,0,0,-0.0221365585393542,0.00659867314498789,0.00700478418227805,0,0,0.0103711692303979,0,0
