,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X600031.SH,X000725.SZ,X300124.SZ,X002241.SZ,X000063.SZ,X002371.SZ,X600703.SH,X003816.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X000661.SZ,X002179.SZ,X300142.SZ,X600741.SH,X000100.SZ,X002074.SZ,X600089.SH,X600460.SH,X002180.SZ,X600702.SH,X000157.SZ,X002236.SZ,X600884.SH,X000733.SZ,X000799.SZ,X002007.SZ,X002414.SZ,X601799.SH,X600779.SH,X600183.SH,X600584.SH,X002008.SZ,X600522.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.534882759857678,0,0,-6.93889390390723e-18,0.0491389989390378,0,0,0,0,0,0,0,0,0,0.00363355439548445,0,0.00423425215505441,0,0,0,0,0,0.0921403195841227,0,0,0,0,0,0,0,0.0167648859006399,0,0,0,0.0811372351938927,0,0,0,0,0,0,0,0,0,0,0,0,-0.031862978154993,0,0,-0.0119000215968995,-0.00566210202827107,0,0,0,0,0,0
X000858.SZ,0.332666048867951,0,0,0.220235648794056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118370477287355,0,0,0,0.031579448234529,0,0.092633341174012,0,0,0,0,0,0,0.0761323624395826,0,0,0.0392235065150815,0,6.93889390390723e-18,0,0,0.0748711106962527,0,0,0,0,-0.0794243973171521,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.224942743452799,0,0.0279484678282547,0.28551607442733,0,0,0,0,0,0,0,0,0.0167491428397931,0,0,0,0.0224508387555091,0,0,0,0,-0.0524112213755374,0,0,0,0,0,-0.0112150058965393,0,0,-0.0770314075489912,0,0.24409857887809,0,0.0243538171533123,0,0,0.107526409753293,0,0,0,0,0,-0.0749449945401727,0,0,0,0.0222073585680531,0,0,0,-0.0146751106443534,0,0
X600809.SH,0,0.186832541874118,0,0,0,0,0,0,0,0,0,0,0,0,-0.119519159939158,-0.00657059736689791,0,0,0,0,-0.187121592235281,0,0,0,-0.109195177087948,0,0,-0.0959500357521519,0,0,0,0,0,0.0248575286435193,0,0.336897952532348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145074578052157,0,0,0,0,0,0
X000568.SZ,0.0478003283500184,0,0,0,0,0.0525788031361907,0,0,0,0,0.202537006084536,0,0,0,0,0,0,0,0,0,0,-0.0361254740933836,0,0.332741907874003,0,0,0.22737657876855,-3.46944695195361e-18,-0.0474753266902026,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219289543024114,0,0.279561637849128,0,0,0,-0.0141332503294944,0,0,0.0223473967846113,0,0,0,0,0,0,0
X002475.SZ,0.272188605357578,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0874078266779198,0,0,0.123674171472553,0.242357874781426,0,0.0848657210797662,0,0,-0.042578829831438,0,0,0,0,0,0,0,0,0.105664294370697,0,0,0,0,0,0,0,0,-0.00350628534535253,0,-0.0895823823712521,0,0,0,0,0.102852970168343,0,0,0.1215069124655,0,0,0,-0.00136447438061357,0,0,0,-4.33680868994202e-19,0,0
X600276.SH,0,0,0.0597283368161927,0,0,0.0572959236200414,0,0.13346669345095,0,0,0.0778376412201059,-0.0252995303962575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384178208273952,-0.13860707513128,0.101557361966045,0,0,0,0,0,0,0,0,0,-0.0790076866725165,0,0,0.254179473134182,0.0157159381638904,0,0,0,0,-0.0444251347625462,0.071427618610383,0,0,-0.0241203402280765,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0495656478885564,0,0.22808398832006,0,0.125518113775143,0,0.232141584226503,0,0,1.0842021724855e-19,0,0,0,0,0.0233221220015739,-0.111899836909325,0,0,0,0,0,0,0.0519313431285069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267712199354338,0,0,0,0,0,0,0,-0.0359647475148035,0,0,0,0.028492370799657,0,0
X002304.SZ,0,0,0.0152889670920957,0,0,0,0,0.276925426629415,0,0,0,0,-0.00673847709393488,0,-0.197581369283388,0,0,0.0231515467491579,0,0,0,0.0648425436261331,-3.46944695195361e-18,0.110833044944925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822953070306973,0,0,0,0,0,0,0,0,0,-0.103128373026559,0,0,0.031155511312576,0,0,0,0,0.016658645967346,0,0
X600104.SH,0,0,0,0,0.0609108627679847,0.117924234336674,0,0,0,0,0,0,0.197878552957428,0,0.0426365129582505,0,0,-0.121806247186887,0,0,0,0,0,0,0.0426006292677768,0,0,0,-0.0555363573793482,0,0,0,-0.0201168084823693,0.0868194981713207,0,0,0,0,0,0,0,0,-0.00304663224742173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182135074298988,0,0
