,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X600809.SH,X002371.SZ,X000651.SZ,X000568.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000063.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600418.SH,X000100.SZ,X002179.SZ,X002241.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600703.SH,X600089.SH,X000066.SZ,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600839.SH,X002236.SZ,X600522.SH,X002456.SZ,X600741.SH,X600460.SH,X600183.SH,X600066.SH,X002156.SZ,X601877.SH,X002129.SZ,X002085.SZ,X000661.SZ,X600487.SH,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.474141240866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930223570161409,0,0,0,0,0,0,0,0,0,0,0,0,0.0281883890490351,0,0,0,0,0,0,0,0,0,0,0,-0.0249816001927313,0,0,0,0,-0.00228643790353012,0,0,0,0,-0.124771140968589,-0.0730863984145456,0,0,-0.0679731028384985,0,0
X000858.SZ,0.301473782681023,0,0,0,0,0,0.457939038003472,0,0,0,0,0.0588143866211373,0,0,0,0,0,0.0995084229909134,0.0606949172822625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.16389727787445,0.0280241283781461,0,0,0.00162667259370821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00954347639199882,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0123642416227575,0,0,0,0,3.46944695195361e-18,0,0,3.46944695195361e-18,0.352757207189623,0,0,0.218730276809248,0,0,0,-0.199597014963758,0,0,0,0,0,0,0,-0.0692136855601735,0,3.46944695195361e-18,-0.0272058618771519,0,0,0,0,0,0,0,0.0779223859051325,0.131022778964149,0,0,0,0,-0.168586776253448,0,0,0,-0.0919318553700758,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374385025641491,0,0,0,0,2.16840434497101e-19,0.0423941506222559,0,0,0,0.584363515331471,0,0.148354152258741,0,0,0,0,0,0,0,0,0.0271123383133561,0,0,0.0269113111038877,0,-0.0864291981402159,0.0168051402195412,0,-0.0608283930788243,0,0,0,0,0,0,0,0,-0.0215783383852196,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780049876285248,0,0,0,0.281489795643534,0,0,0,0,0,0,0,0,0,0,0.0273857738743601,0,-8.67361737988404e-19,0,0,-0.0067054385701456,0,0,0.0732767352980418,0,0,0,0,0,0,0,0,0.0578740269765968,0,0,0,0,0,0.016001450786718,0,0,-0.0104289287138818,0,0
X600690.SH,0,0,0,0.0930998451692712,0,0,0,0,0.272333397617734,0,0,0,0,0,0,0.0285339540631029,0,0,0,0,0.114512742611694,0,0,0,0,0,0,0,0,0,-0.0321566869953303,0,0,0,0,0.0363375214185191,0,0,0.0671655475612585,0,0,0,0,0,0,-0.0121289811655117,0,0,0,0,0,0,0.0290019445177778,0,0,0,0.017971175441743,0,0
X600809.SH,0,0.121560008035934,0,0,0,0,0,0,0,0.603912362037634,0,0,0,0,0,0.0206781203303328,0,0,0,0.0184618606288528,0.190949494533822,0.0536262921059534,0,0,0,0,0.0885226873715763,0,0,0,0,0,0,0,0,0,0,0,-0.0424070201037739,0,0,0,0,0,0,0,0.0118362091545221,0,-0.0512102221786971,0,0,0,0,0.0197892592415827,-0.0580338154869356,0,-0.0179624354453644,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0103809923441724,0,0,0,0.465098836530426,0,0,0,0,0,0,0,0,0,0,0.0239412294509935,0.103003051582367,0,0,0,0.0766201409009832,0,0.0677361782913226,0,0,0,0,0,0,0,0.0233619264489715,0,0,0,0,0,0.0147728201608098,0,0,0,0,0.0300817413935797,-0.0350598151022129,0,0,0,-0.0304224192995224,0,0
X000651.SZ,0,0,0,0.0423707205602568,0,0.450939518829851,0,0,0,0,0.0647072200982523,0.0473085236213338,0,0,0,0,0,0.146965377176706,0,0,0,-0.0151059739920369,0,0.0509951192670955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349271627106716,0,0.0970658043940985,0,-0.125692726844879,0,0,0,0,0,0,0,-0.0153597818321385,0,0,0,0.0107857563800688,0,0
X000568.SZ,0,0.150656522309716,0,0,0,0,0.448053501331057,0,0,0,0,0,0,0,0,0,0,0.185808340439533,0,0,0.0890485307826782,0,0,0,0,0,0,0,0,0,0,0,-0.0190127365449117,0,0,0,0,0,0,0,0,0,0.0605058787306517,0,-0.0133717316733406,0,0,0,0,0,0,0,0,-0.0491878507032494,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956870908099738,0,0,0,0.331446459827796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116714703554891,0,0,-0.110305752194307,0.0150448154066204,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.339549146599832,0,0,-0.085125914571612,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0866619269374048,0.104810855392635,0.0789205854373463,0,0,0,0,0,0,0.0215946523928005,0,0.0687680574000785,0,-0.0412914212217004,0,0,0,0,0,0,0,0.204102780596778,0,0,0,0,0,0,0,0.149067624388681,0,0,-0.0166053654849794,0,0.153257904326549,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024254096756666,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973951760168994,0,0,0,0,0,0,0,0.432006843224178,0,0.0147939489558404,0,0,0,0.0575487433439784,0,-0.000808657577934935,0,0,0,0,0.106166112480055,0,0,0,0,0.00302622940559202,0,0,-0.0285914444710718,0,0.0396137614796231,0,0,0,0,0,0,0,0,0,0,0.034825045824626,0,0
X000063.SZ,0,0,0,0,0.0834263400765193,0,0,0,0,0,0,0,0,0,0.187782296684229,0,0,0,0,0,0,0,0,0,0,0.214287287764088,0,0.060816921760778,0,0,0.123878906671687,0,0.36549051270088,0,0,0,0,0,0,0,-0.127966261576287,0,0,0,0,0,-0.0288101190910413,0,0,0,0,0.037997895282455,0.0578907469614769,0,0,0,0,0,0
