,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002456.SZ,X002241.SZ,X002008.SZ,X600487.SH,X000100.SZ,X300136.SZ,X601877.SH,X600066.SH,X600809.SH,X002508.SZ,X300124.SZ,X600522.SH,X002294.SZ,X600271.SH,X300003.SZ,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X002129.SZ,X000596.SZ,X600177.SH,X000157.SZ,X600699.SH,X600118.SH,X300142.SZ,X002179.SZ,X000661.SZ,X600566.SH,X002049.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300136.SZ,0,0,0,0,0,0.0497711994099904,0,0,0,0,0,0,0,0.207709428542942,0,0,0,0,0,0,0,0.022801312167351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425598869987664,0,0,0,0,0,0,0,0,0.128889020517578,0,0,0.0324084033890663,-0.0144145913202816,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111940779849034,0,0,0,0,0,0.240272007936335,0,0,0,0,0,0.0892550421873968,0,0,0,0,0,0,-0.0726986758655566,0,0,0.0810035369423898,0,0,0,0,0.341139632004184,0,0.307594741398878,0,0,0,0,0,0,0.0917753171043625,-0.0381322941526002,0,0,0,0,0,0
X600066.SH,0,0,0.10052421582694,0,0,0,0,0,0,0,0,0,0,0,0,0.310589337840208,0,0,0,0,0.0757573295063631,0,-0.309231113771586,-0.115611508310013,0,0,0,0,0.392654898533157,0,0,0,0,0,0,0,0,0,0.0479681319478542,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269413010794063,0.060593863192972,0,0,0,0,0,0
X600809.SH,0.276069237680121,0,0,0.242072014934425,0,0,0,0,0,0,0,0.102476186634721,0,0,0,0,0,0,0,0,0.0658401837196916,-2.16840434497101e-19,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0190871572802674,0,0,0,0.186828783099878,0,0,0,0,0.222953992628855,0,0,0,0,0,0,0,0,0,-0.0800512244003065,0,-0.0143890348875673,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0.250109654069205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256574328654524,0,0,0,0,0,-0.0300197724481766,0,0,0,0,0,0,0,0.0585347824697154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514264904199804,0.0599179625928309,0.0385939043037261,0,0,0,0,0
X300124.SZ,0,0,0,-0.230727941051172,0,0,0.159022863206227,0,0.0116848189374364,0,0,0,0,0,0,0,0.0642124951897806,0,0,0,0.000644581022954735,0.0845697705295078,0,0,0.367450366329448,0.249707824896327,0,0,0,0,0,0,0,0,0,0,0,0,0.0247271358407513,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0351064459748503,0.0250369154728688,0,0,0,0,0,0
X600522.SH,0.0244041228129344,0,0,0,0,0,0.206492118486026,0,0,0,0.140793039853879,0,0,0,0,0,0,0,0,0,0.322464384271933,0.15414142674027,0,0.148556644316868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180184980611029,0,0,0,0,0,0.224705281541577,0,0,0,0,0,0.0049892138830009,0.0079041177655337,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0907036907885222,0.0578229802735014,0,0,0.11094496741845,0,0,0,0,0,0,0,0,0,0,0.049252296379854,0,0.195824721280572,0,0,0,0,0.0153527432576158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628187905467893,0,0,0.0564122411969478,0,-0.0102343777572488,-0.0294573186170805,0,0,0,0,0,0
X600271.SH,0.0494234834371604,0,0,0.0819997260987559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302619969765571,0,0,0,0,0.150605342751817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017510714048407,0.194995273332407,0,0,0,0.0857067638338713,0.0317627964604456,0,0,0,0,0.0969526913114329,0,0,0.0118771337095442,0.00385611636666508,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0057483274743412,0,0,-0.0939606287330876,0,0,0,0,0,0,0,0,0,0,0.153214811811964,0,0,0,0,0,0,0,0,0,0.16171446730583,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0234539646375047,0,0,0,0,0,0,0.121323969020835,0,0.0138667845077659,0.247247423882215,-0.000103880451040773,0,0,-0.0237455698216694,0.0197007819297354,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0624969834795852,0,0,0,0,0,-0.0235231815661596,0,0,0,0.0471201652118787,0.0972679482463395,0,0,0,0,0,0,0,0.214260371363865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130662472455144,0,0,-0.0121978768016068,0.00481450466363584,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.0789991196690107,0,0,0,0,0,0.0537680471569122,-0.201899127650374,0,0,0,0,0,0,0,0.119101707843232,0,0,0,0.0696850013838366,0,0,0,0.0284231942818433,0,0,0,0,0,0,0,0,0,0,0,-0.28079789324943,0,0,0,0,0,0,-0.0443906640841617,0,0.0436261586265057,-0.107289213932942,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0391325851969533,0,0,0,0,0,0,0,0,0,0,0.0757673287139673,0.004263502532134,0,0,0.0409230193534914,0,0,0.0321342302650669,0,0.099664238728605,0,0,0,0,0,0,0,0,0,0,0,0,0.00998293704221599,0,0.0284514811065263,0,0,0,0,0.00166638617260056,0,0,0,0.0551343571155489,0.0819493519187262,0,0.00664414350998318,-0.0050285500794894,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0193199177691275,0,0,0,0,-0.0460858511133303,0,0,0,0,0.0442668697766104,0,0,0,0,0,0,0,0,0,0,0,0,0.107287558947465,0.0036665692359437,0,0,0,0.041827199597647,-0.00732824491964854,0,0,0.0126281936387876,0,0,0,0,0,0,0.0665172436925053,0,-0.0846808533500204,0.0350138475712487,0,0.0341687479792866,0,-0.0189220316589107,0.0222165949900139,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,-0.0829589861631727,-0.0637176821311764,0,0.372808370296025,0,0,0.151513316662894,0,0,0,0,0.553629549799398,0,0,0,0,0.164512779896994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289844762822511,0,0,0,0,0,0.118875564369164,0,0,0.00834716455495684,0,0,0,-0.0343929957352289,0.0556299355785381,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0514069595877387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459745332602768,0,0,0,0,0,0,0,0,0,0.139679862708208,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.159367532462632,0,0,0,0,0,0,0,0.0732740308788418,-0.0243582626670777,0,0,0,0,0,0
X000596.SZ,0.166567775604244,0,0,0,0,0.00831481478540801,0,0.0139311126946277,0,0.219121043518978,0,0.103291781443618,0,0,0,0,0,0,0.116043365775897,0,0,0,0,0,0,0,0.27152734609305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213070362572149,0,0,0,0,-0.0411692704338668,0.0656408703949631,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,-0.0118131163575921,0,0,0,0,0,0,0,0,0,0,0.0643612311842775,0,0,0,0,0.023531082304301,0,0,0.0107443164651605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021824466317927,0,0,0,0.0157861584573787,0,0,0,0,0.0137381702236864,0,0.0121922348292459,0,-0.00385251385692878,0,0,0,0,0,0,0
X000157.SZ,0,-0.148882771585363,0,0,0,0.0778113048295706,0,-0.0142216184161412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479721099017529,0.104401262200804,0,0.0273770378334056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0778156308467812,0,0.0395502671407354,0,0,0.0158282499028971,0,0,0,0,0,0,0
X600699.SH,0.14169747186782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0951219810234114,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0368241388089432,0,0,0,0,0,0,0,0,0,0,0,0.0962233679507321,0,0,0,0,0,0,0.0689596602325377,0,-0.0256363295288151,0,0,0,0,-0.003204092500125,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668242399278842,0,0,0,0.0699396738647372,0,0,0,0,0,0.0770174331395052,0,0,0,0,0.0204579472961916,0,0.158889260832364,0,0.1094643171565,0,0,0,0,0,0.062744496290775,0,0,0,0,0,0,0,0,-0.018582913619882,0,0,0,-0.0566817598749848,-0.0366730251936739,0.042590885308245,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.387403823967153,0,-0.189378392711235,0,0,0,0,0,0,0,0,0,0,0,0.289465911317729,0.266256474891987,0,0.134719097296733,0,0,0,-0.00783908360049171,0,0,0,0,0.0668559566986482,0,0,0,0,-0.229668713763066,0,0,0,0.0941997332124464,0,0,0,0,0,0,0,0,0.0372783062949352,-0.0703856629896777,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.125088421021855,0,0,0,0,0,0.0471632172805996,0,0,0,0,-0.111875670095937,0,0,0,0,0,0,0,0.141624904878171,0,0,0,0,0,0,0,0.00629993160762086,0,0.158651676928234,0,0,0,0.31237000643293,-0.0685976837764631,0.00642522195648615,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0255339723299228,0,-0.036622430005712,0.0244465943600305,0,0,0,0,0,0
X000661.SZ,0,0,0.0288311752903179,0,0,0,0,0.0989889023343885,0,0.0181666137502596,0.0422563924181496,0,0,0,0,0,0,0,0,0.0835670007218522,-0.0353541361791815,0,0.287490201842218,0,0,0,0,0,0,0,0.0507710008991483,-0.123169080059294,0,0.266783035346293,0,0,0,0,0,0,0,0,-0.00980265548845605,0,0,0,0,0,0,0,0,-0.0290741822131688,0.0376984379767482,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,-0.100146389170526,0,0,0,0,0.207971622526008,0,0,-0.061288291343419,0,0,-0.104621602999646,0,0,0,0,-0.0120574408667253,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.117643276234455,0,0,0,0,0,0,0.0155751847681974,0,0,0,0,0.225618318126764,0,-0.00518699651962533,0.0329615457244889,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.294276884616637,0,0.346602598203515,0,0,0,-0.573182573145203,0,0,0,0,0,0,0,0,0.0269638277472594,0,-0.164765589433003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354447998738897,0,0.0614600014406226,-0.1053447096622,0,0,0,0,0,0
X600584.SH,0,0,0.00407602287323748,0,0,0.212686289919809,0,0,0,0,0,0,0,0,0,0,0.107199531428519,0,0,0,0.0740419475761398,0.275194619086409,0,0,0.017124619491968,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255057132843662,0,0,0.0190398164376661,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0625308110516654,0,0,0.110524156180241,0,0,0,0,0,0.0120786783383779,0,-0.0437916614287228,0,-0.0371359199211732,0,0,0,0,0,0.00179458586019669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000162044659673063,0,0,0,0,0.0432698382912759,-0.00315852621183012,0,0,0,0.0128887913907905,0,0.00954725269572552,-0.0254773911061786,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.00960955388012669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487767676340911,0,0,0,-0.1080275830539,-0.359478205839195,0,-0.0677495613327678,0,0,0,-0.0293026944350551,0,0,0.669076123005362,0,0,0,4.29864939004017,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0784276597724248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235224980105196,0,0,0,0,0,0,0
RealEstate_excess,0.0565856344212557,0,0,0.164296976965876,0,-0.0726791671445581,0,0,0,0,0,0,-0.0384903594069713,0,0,0,0,0,-0.0653001271656424,0,0,-0.00521993625330705,0,0,0,0,0,0.0676132404947991,0,0,0,-0.127345662357594,0,0,0,0,0,0,0,0.0655860098886941,0,0,0,0,0,0,0,0,0,-0.0594570627516779,0,0.0159204622590458,-0.0622549366787233,0,0,0,0,0,0
MKreturn,0,0.0197482719979481,0,0,0,0.00922255089617586,0,0,0,0,0,0,0,0,0,0,0,0,0.0313508444875874,0,-0.0647573554047685,0,0,0.004112088489349,0,0,0,0.0136088408729245,0,0,0,0,0,0,0,0,0,-0.0362069344118114,0,0,0,0,0,0,-0.0182506117483088,0,0,0,0.0188631053723437,0,0,-0.0042492146530486,-0.00851538115246453,0,0,0,0.188829123175793,0,0
MKvol,0.00212665935711815,0,0,0,0,-0.00169437721767935,0,0,0,0,0,0,0,-0.00246926104553261,0,0,0,0,0,0,0,0,0.00126873115812092,0,0.00208412234076946,0,0,0,0,-9.51789553666337e-05,0,0,0.00114190880886929,0,0,0,0,0,0,0.000886622749874387,0,0,0,0,0,0,0,0,-0.000982338763893475,0,0,-0.00184025909974292,0.00380847292110935,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.095996048479207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0130091487543659,-0.0664551697736101,0,-0.00631285972238724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.152235335373111,0,0.0509241872332697,0.0740967702836072,0,0.284548286966865,0,0,0,0
CarbonVol_Guangdong,0.0292792630687719,0,0,0,0,0,0,-0.00632822605649332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116217856377982,0,0,0,0,0,0,0,0,-0.00907803221526037,0.0454255077591612,0,0,0,0,0,0,0,0,0,0,0,-0.0222184695062903,0,0,0,-0.00910446209917601,0.00722156389670503,0,-0.0108803522331537,0.0267039416359274,0,0,0,0.0305049947688918,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00324894589618311,0,0,0.00334238811305077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205064343974658,-0.00482071721487265,0,0,0,-0.00162909933294453,0,0,0,0,0,0,0,0,0,-0.00652318649467728,0,0,0,0,-0.00189846476190242,0,5.42101086242752e-20,0,0.00608916395809348,-0.0168217330091669,0,0,0,0,0,0
