,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X002475.SZ,X000625.SZ,X600809.SH,X002008.SZ,X601877.SH,X002508.SZ,X600066.SH,X600487.SH,X002456.SZ,X000100.SZ,X002241.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X600867.SH,X600271.SH,X600089.SH,X600522.SH,X600177.SH,X000157.SZ,X000596.SZ,X000981.SZ,X002085.SZ,X600566.SH,X300136.SZ,X600498.SH,X600707.SH,X002179.SZ,X300142.SZ,X000661.SZ,X600699.SH,X002180.SZ,X600118.SH,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0,0.432796780166813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456505787980837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195897359702567,0,0,0,0.0123096446201841,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.00209649520197245,0,0,0,0,0,0
X600703.SH,0,0,0.102199950461472,0,0,0,0,0.191716464074916,0,0,0,0,0,0.451510819990181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722656270922701,0,0,0,0,0,0,0,0.560875820296858,0,0,0.0227103564744159,0,0,0,0,0,0,-0.024982529976023,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.362837875060787,0.159413306013687,0,0,0,-0.129259111161132,-0.17334789636505,0,0,0,-0.101510192128989,0.0110169193629434,0,0,0,0,0,0,0,0,0.107564803951954,0,0,0,0,0,0,0,0,0.0441243038492234,0,0,0,0,0,0,0,0,0,0,0,0,0.0128117511246753,-0.0236844540055248,0,0,0,0,0,0
X002236.SZ,0,0,0.149316227717346,0.0380819046007491,0,0,0,0.120161021869695,0,0.0377552239044762,0,0.198212542223022,0,0,0,0,0.0810038234148427,0,0,0.0743207073605696,0,0,0,0,0.0418822165921512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094293866351427,0,0,0,0,0,0.0184719940918573,0.00566129512404207,0,0,0,0,0,0
X000338.SZ,0,0,0.0912209805004445,0,0,0,0,0,-0.00397622355206031,0,0,-0.0660281607747113,0,0,0,0.241997906013281,-0.0811197996893327,0,-0.0141715797501972,0,0,0.0869179538819241,0.015661239092771,0,0,-8.67361737988404e-19,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.20516057113471,0,0,0,0,0,0,0,0.62109789838689,0,-0.0261280236646918,0.0394472174778173,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.201802098994765,0,0,0,0,0,0,0.175851361409797,0.158703993184293,0,0,0.143476942672055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365288811540626,0,0.0270108593024637,0,0.0378670964786217,-0.445859701598396,0,0,0,0,0,0,0.0118789979280078,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0460171052989167,0,0.0261212378634792,0,0,0,0,0,0.0178356624504809,0,0,0,-1.38777878078145e-17,0.344412779356995,0.152114333719486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643071537171593,0.0717790834572246,0,0,0.0104899678839171,0.00979351554011349,0,0,0,0,0,-0.00110241549691284,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.197746929663455,0,0,0.0243254213437326,0,0,0,0.163768219503865,0,0,0,0,0,0,-0.026635915338333,0,0.0337566151490722,0.0806413659280461,0,0,0,0,0,0,0,0,0.000696033854254296,0,0,0,0,0,0,0,0,0,0.0280179195731619,0,0,-0.0373954958567496,0,0,0,0,0,-0.00736644049636314,0,-0.00661125862440985,0.0171502900218291,0.112664661636215,0,0,0,0,0
X600809.SH,0.0402314702986415,0,0,0,0.347602402765632,0.124403927797437,0.0617537203799922,0,0,-0.0700697772228145,0,0,-0.00719190155981219,0,0,-0.00461765375364234,0,0,0,0,0,-0.110837586969434,0,0,0,0.377161386315758,0,0,0.0282145825701711,0,0,1.73472347597681e-18,0,-0.208289695462967,0,0,0,0,0,0,-0.0341825465505384,0.0253262343347668,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0173685224759756,0.0428980406110982,0,0,0,0,0,0
X002008.SZ,0,0,0.254594891361616,0,0,0,0,0,0,0,0,0,0,0.0896081396378372,0,0,0,0,0.166595633684768,0,0,0,0,0.222265691778871,0,0,0,0,0,0.11375707648981,0,0.039726571204559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293521176508858,0,0,0.296157316284026,0,0.0119878413310433,0,-0.257826757501689,0,0,0,0,0
X601877.SH,0,-0.179491019134947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122337477600034,0,0,0,-0.0319628200194071,0,0,0,0.28192183591836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00918799536984771,0.138588635090719,0,0,0.207932628460377,0,0.350812399090896,0,0,0,0,0.026510380921763,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.290770183899803,0,0.145878530795678,0,0.087960096086303,0,0,0,0,0,0,0,0,0,0,0,-0.0758601809745174,0.0223995230751571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868608493088814,0,-0.0178703709550131,0,0.0823575216286691,0,0,0,0,0,0,0,0,0,0,-0.0311921337613874,0.0358380673127475,0,0,0,0,0,0
X600066.SH,0,0,0.130688591246283,0,0,0,0,0,-0.179948837367171,0,0,0,0,0,0,0.185101190027749,0,0,0,0,0.021851089923398,0,0,0.163209533079042,0,0,0,0.338085047165912,0,0,-0.0926769556242798,0,0,0,0,0,0,0,0,0,0,0,-0.118803068344441,-0.00772870710906231,0,0,0,0,0,0,0,-0.0383790257414562,0.0399924532240348,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.286383210001294,0,0,0.19512467033436,0,0.0065796132985008,0,0,0,0,0,0.437578477145979,0.060213486926809,0,0.0168221394247782,0,0,0,0.0319172239354801,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,-8.67361737988404e-19,0,-0.0510709140609535,-0.112378653010629,0,0,0,0,-0.0300541552153093,0,0,0,0,0.148711405174926,0.630652039556756,0,0,0,0,0,0,0,0,0,0,0,0.00402684915925876,0,0,-0.171461167039954,0,0,0,0,0,0,0,0,0.389078154709905,0,0,0,-0.0246462386501608,0.0843952370396758,0,0,0,0,0,-0.00796956377499045,0.0319763823386214,0,0,0,0,0,0
X000100.SZ,0,0,0.0810404634665051,0,0,0.0627470905686447,0,0,0,0,0,0,0,0,0,0,0.0609099315618211,0,0.0334035252737688,0.212714607752461,0,0,0,0.204222127419206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217890347675507,0,0.125468551436996,0,0,0,0,0,0,0,-0.00380223857784207,0.0271597919143399,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.200952637206675,0,0,0.203516256468117,0,0.00180606697638434,0,0,0,0,0,0.117511250779972,0,0,0,0.0915832093301088,0,0,0,0,0,0,0,0,0,0,0,0,0.22289075063551,0,0,0,0,0,0,0,0,0,0,0.122809763736939,0,0,0.0524110606167719,0,0,0,-0.0233980961980145,0.03492679188762,0,0,0,0,0,0
X300124.SZ,0,0,0,0,-0.114689922517709,0,0,0,0,0,0,0,-0.1197276715918,0,0.355613155580006,0,0,0,0,0.107412512667732,0.00987221912731505,0,0.239563713209244,0,0,0,0,0,0,0.249069407843767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687268267902284,0,0,0,0,-0.0386250329635584,0.0532432322908902,0,0,0,0,0,0
X300003.SZ,0,0.0498070210537784,0,0,0.176585216368197,0,0,0,0,0,0,0,0,0,0,0,-0.098553681742659,0,0,0,-0.0673810369980282,0,-0.0948327873455325,0.00830239570420357,0,0,0,0,0,0,0.0454242020963786,0,0,0.0607490378141302,0,0,0,0,0,0,1.73472347597681e-18,0.144139618254935,0,0.0728807125922084,0,0,0,0,0.0823627269560834,0,0,0.0261439093209367,-0.00763105093201349,0,0,0,0,0,0
X002294.SZ,0,0,0.0973616238511421,0,0,0,0.190369569873775,0,0.0147666173816381,0,0,0.12859504422513,0.103179419205869,0,0,-0.0821240637934013,0,0,0,0,-0.000713289493338292,0,0,0,0,0,0,0,0.0255654284839672,0,0,0,0,0,0,0,0,0,0,0,0.0727073250268308,0,0,0,-0.0962540208241402,0.0869452594282771,0,0,0,0,0,0.00807466141159048,-0.0654126165817278,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.175466050555493,0,0,0.0196348453391773,0,0,0,0,0,0,0,0,0,0,0,-0.0831023913654718,0,0,0.298976412505705,-0.0302930408695309,0,0,0,0,-0.0624459242712564,0,0.118663259186952,0,0.134366474348423,0,0,0,0,0,0,0,0,0,0,0,0.0622433422318091,0,0,0,-0.0640038079584103,0,0.00215146040054183,-0.0266015823890567,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,-0.0076029770914666,0,0.0751845984089708,0,0,0,0.189286347195461,3.46944695195361e-18,0,0.0695434552294006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14681455771998,0,4.33680868994202e-19,0.215897508373858,0,0,0,-0.056714105627883,0.197034539523798,0,-0.102713337162003,0,0,0.0293029561659121,-0.0171885530935468,-0.411144654617995,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136679567737473,0.111996613100334,0,0,0,0,0,0.109626254004921,0,0,0,0,0,0,0.0257833537510721,0,0,0.0384061786459814,0,0,0.0516946983127985,0,0,0,0,0,0,0,0.053204615590503,0,0,0,0,0,0,0,0,0,0,-0.004855622999664,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.113025100009487,0,0,0.30514309436145,0,0,0,0.0214824345405367,0,0,0,0.129537511498319,0.045978792358608,0,0,0.170956718405142,0,0,0,0.0741669853022985,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462106299416744,0,0,0.259845496000409,0,0,0,0.00648555481050872,0,0,0,0.0179812776465748,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232600696314534,0,0,0.00906421124277796,0,0,0,0.0682503520875135,0,0,0,0,0,0,0.0228088764076694,0,0,0,0,0,0,0,0,0,0.0171459233460479,0,0,0,-0.0122065147200765,0.117331819256937,0,-0.00413201184153318,0,-0.0273049788021061,0,0,0,0.0401477128357417,0,0,0.0030556057914294,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151166429271981,0.0703564804975405,0.191060042720939,0,0,0.103736106244701,-0.00478632104795331,0.0409980231801705,0,0,0,0,0,0,0,0,0,0,0,0,0.182182153946509,0,0,0.0239464981132329,0,0,0,0.0460543270729843,0,0,0,0,-0.095424435611982,0,0.119249956715397,0,0,0,0.00212754646427231,0.0127904023724211,0,0,0,0,0,0
X000596.SZ,0.122184493612238,0,0,0,0,0,0.15815639016264,0,0,0,0.0961166984362131,0.0590890239625791,0,0,0,0,0,0,0.05127534022657,0,0,0.0513866405077758,0,0.114918115005746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545865658249628,0,0,0,0,0,0,-0.100571434722602,0,0,0,-0.0374075328125589,0.0351870221044586,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.175030184145864,-0.0144549979155607,0.0909313705739299,0,0,0.0370111858234177,0,0,-0.00772937506872589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466131739848237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186299715860687,0.00492589355625288,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.102369675671246,0,0,0,-0.0778569334975211,0,0,0,0,0.0632078232037888,0,0,-0.114076102252345,0,0,0.100144628468854,0,0,0,0,0,-0.0235025075638179,0,0,0,0,0.0606911553754788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673745278040477,0,0.01527859891093,0,0.0883942310090681,0,0.0192383563065108,-0.0434855204146181,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0.174901632180314,0,0,0,0,0,0,-0.0247822030224526,-0.0267886196751339,0,0,-0.10314718571887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152188523174267,0.0321984744165732,0,0,0.0230502621574065,0.0247890574251099,0,0,0,-0.010502488847894,0,-0.0549167355557633,0.0750285015199064,0,0,0,0,0,0
X300136.SZ,0,0,0.770152561248573,0,0.12965110669615,1.73472347597681e-18,0,0,0,0,0,0,-0.223232622640561,0,0,0.0161658571580016,0,0,0,0,0.0523781915675957,0,0,0,0.264608726902781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605330729702427,-0.171709517971951,0,0,0,0,0,0
X600498.SH,0,0,0.0173069006730561,0,0,0,0,0,0.132314472084895,0,0,0,0,0,0.39017491855676,0,0,0,0,0,0.341411690862153,0,0,0.0124171737060263,0,0,0,0,0.174479135843437,0,0,0.147790927901461,0,0,0,0,0,0,0,0,0,0,0,0,0.0122675327816352,0,0,0,0,0,0,-0.0155896144208467,0.00782345435188404,0,0,0,0,0,0
X600707.SH,0.0434145284873704,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118150215540132,0,0,0,0,0,0,0.0969222734554575,0,0,0,0,0,0,0,0.0489095007461752,0,0.0922725041749417,0,0,-0.0191936691700316,0,0,0,0,0,0,0,0.223994477921381,0,0.119885228490618,0,-0.104721524180832,0,0,0,0,0,-0.0686219587439871,0.107844370486836,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.155852024878138,0,0.205197084211753,0,0,0,-0.0333512014926044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783715228341463,0,0,0.194837980952557,0,0,0,-0.0296598056753186,0.0101129836264645,0,0,0,0,0,0
X300142.SZ,0,0.665075408977901,0,0,0.0482827312751092,0,0,0,-0.129054596573138,0,0,-1.38777878078145e-17,0,0,0,-0.0840857932119712,0,0,0,0,0.0844957590164334,0,0,0,0,0,0.149875559213776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149775449985621,0,0,0,0,0,0.248196089972553,0,0,0,0,0.0306054117263783,-0.0720213517145587,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.123235082345186,0.0181337402862176,0.0947793650821821,0,0.0713081100376299,0,-1.73472347597681e-18,0.109112179576671,0.0538614953397177,0,0,0,0,0,-0.0988561926400805,0,0,0.0597985558097986,0,0.0285572280582676,0,0,0,0,0,0.374068551914521,0,0,0,0,0,0,0,0,0,0,0,0,-0.032237110481932,0,0,0,0,0,0,0,-0.0147580210484842,-0.0278888998420624,0,0,0,0,0,0
X600699.SH,-0.0350339816255475,0,0,0,0,0,0,-0.0524613213848419,-0.119265209955482,0,0,0.0567268512665691,0,0,0,-0.208033335745338,0,0,0,0.164566581088571,0.097609484720475,0,0,0,0,0,0,0,0.0811855209828366,0,0,0,0,0,0,0,0,0,0,0,0,0.0374358419102195,0,-0.0263654898951215,0.114492482969273,0,0,0,0,0,0,0.00767188769765095,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.116603737833871,0,0,0,0,0,0,0,0,-0.0749255156943654,0,0,0,0,0,0.0628965006441545,0,0,0,0,-0.239750545375103,0.044724770510738,0.0761630097848991,0.0642537991530772,0,0,0,0,0,0,0.0891216614119894,0,0.0191019561761078,0,0,0.0380059057406049,0,-0.0208541521373878,0,0,0.37712626930771,0,0,0,0,0,0,0,-0.0164156550189457,0.037304087644886,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.166499369647383,0,0,0,0,0.0336407885711801,0,0,0,0.003978319626665,0,0.0429002008104167,0,0,0,0,0,0,0,0,0.0872023829660549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571183015394947,0,0,0,0,0,0
X600201.SH,0,-0.0625130404437868,0,0,0,0,0,0,0,0,0,0,0,0,0.286793513487975,0,0,0,0,0.189909946300817,0,0,0,1.35525271560688e-20,-0.226313596890051,0,0,0,0,0,0,0,0,-0.0358681741364195,0,0,0.0286688031693992,0,0,0,0,0,0,0,-0.0399317497818691,0,0,0,0,0,0,0,-0.0149367859870327,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.142813602729127,0,0,0,-0.103181754520371,0.0722608234123101,0,0,0,0,0,0,0,0,0,-0.0430606721642586,0,0,0,0,0,0,0,0,0,-0.0447181070907594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122345480675875,0,0,0,0,0,0.0137410337022876,-0.100156338796437,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.701490975092209,0,0,0,0,-0.0944291355645442,0,-0.538862389316122,0,0,0,0,0,0,0,0,-0.0365481655242899,0,0,-0.52466067695815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5395310700708,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.12871842146885,0,0,0,0,0,-0.205944640135428,0,0,0,0,-0.0296897070494204,0,0,-0.0103044554603353,0,0,0,0,0,0,0,-0.0223963735549501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393180210038291,0,0,0,0,-1.64459205851088,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.19450134002481,-0.0511430256875254,0,0,0.0535407135489528,0,-0.0932717043672088,0,0,0,-0.0135324762898669,0,0,0,-0.0127515881922305,0.0243109716540351,0.0674182313780568,0,0,0,0,-0.206457207924911,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.00360274778642406,-0.0160555610892368,0,0,0,0,0,0
MKreturn,-0.0397221162417846,0.0122472873542095,0,0,0,0.0228175117522222,0,0,0,0,0,0,0,0,-0.0704674313021332,0,0,0,0,0,0,0,0,0,0.0564006643547473,0,0,0,0,0.0153036016300078,-0.0239237360715308,0,0,0,0,0,0,-0.0542699677867349,0,0,0,-0.0197436944257399,0,0,0,0,0,0,0,0,0,0,0.0175352472494116,0,0,0,0,0,0
MKvol,0.0037918152836781,0,0,0,0,-0.00260073211054501,0,0,0,0,0,0,0,0.0013867257935766,0,0,0,0,0,0,0.000728815213780668,0,0,0,0,0,0,0,0,0,0,0,0,-0.000924097740338167,0,0,0,0,0,0.00154757521368541,0,0,0,0,0,0,0,0,0,0,0,-0.00285672971625839,0.00602762974086966,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00664618260770875,0,0,0,0.0199506289905323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755137120626827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01478208441929,-0.0288952677371017,-0.00687808262876367,0,0,0,0,0,0,0,0,0.0443498001822478,-0.067551872927873,0,0,0,0,0,0
CarbonVol_Guangdong,-4.33680868994202e-19,0,0.00512629628136564,0,0,0,0,0,0,0,0,0,0,0,0,0.014499599848805,0,0,0,-0.00685319426197167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187046558121396,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435747683099021,0,0,0,-0.0206251178648205,0.0424653927369842,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00373534967153293,0,0,0,0,0,0,0,0,0,0.00618756977133248,0.00642774176881895,0,0,0,0,0,0,-0.00147778682393226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703167962148893,0,0,0,0,0.00658779972902797,-0.0301134109596068,0,0,0,0,0,0
