,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X600031.SH,X000338.SZ,X300003.SZ,X000063.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600271.SH,X601877.SH,X000596.SZ,X002456.SZ,X600867.SH,X300124.SZ,X600487.SH,X000100.SZ,X000625.SZ,X600566.SH,X600066.SH,X002294.SZ,X000661.SZ,X300136.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X000977.SZ,X002180.SZ,X600498.SH,X002241.SZ,X002007.SZ,X000981.SZ,X000869.SZ,X000050.SZ,X600522.SH,X002508.SZ,X002049.SZ,X300146.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.35228207286314,0,0,0,0,0,0.105932182708065,0,0.0110680471859695,0,0,0,0.038504553212896,0,0,0,0.0295751855403319,0,0,0,0,0,0,0,0,0,0.018216670655015,0.0249827858385037,0,0,0,0,0.0712113492540814,0,0,0,0,0,0,0,0,0.0139440441838455,0.0452743851704599,0,0,0,0.0151597222778391,0,-0.00293412536272901,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.199896637607537,0,0,0,0,0.0657576703530829,0,0,0.00621557587435102,0.14446034836263,0.102516332825024,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302395256314114,0,0,0,0.00999211523148032,0,0,0.131253941540631,0,-0.10985894271145,0,0,-0.192273124596788,-0.0494720401770195,0,0,0,0,0,0,0,0,0,0,0.00949571336579525,0.0237442453162767,0.0362461088765139,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.067561890373953,0,0,0.0155719605515122,0,0.00546972477707018,0.0276456471997021,0,0,0,0,0,-0.117718237729043,0.172672299768434,0,0.0156802048522372,0,0,0,0,0,0,0.0290108986128863,0,0,0,0,0,0,0.155522530946558,0,0,0,0,0,0,0,-0.0230298836762306,0,0,0,0,0.124621041836202,0,0,3.46944695195361e-18,0,0.0122326482053885,0.019576539217769,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0773716357577639,0.198455598632181,0,0.263906999629812,0,0,0.0180015410289132,0,0,0,0,0,0.0714341349436206,0,0.118657266021251,0,0,0.12909658637135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109088257711842,-0.00542514172810839,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.107969132441425,0,0,0,0,0.0870164640960071,0,0,0,0,0,0.113254864934573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157276946332634,0,0,0,0,0,-0.0183107543108875,0,0,0,0,0.092781789390356,0,0,0.0848328534444597,0,0.0170072645809376,0.0133736836340758,0,0,0,0,0,0
X600276.SH,0,0,0,0.0837695786130444,0,0,0,0,0,0.0241227294006551,0,0,0,0.0220759429666915,0,0,-0.0788182112001936,0,0,0,0,0,0,0,0,0.18329797691577,0,0,0,0.0660904525725159,0.0789352843958274,0.219742539516145,0.218177897462169,0,0,0.0739288569940878,0,0,0,0,0,0.0061555302892318,0,0,0,0,0,0,0,0,0,0.0224992878667021,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.469151963684114,0,0,0,0,0.0377998636138832,0.0680538962137996,0,0,0,0,0,0.135649460535524,-0.0840394634522914,0,0.273617920669165,0,0,0.0806404065720341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0963781981588188,0,0,0,0,0,0,0,0,0,0,0,0,-0.121528197259521,0.0322942687357031,0,0.00664061679714472,0.00868468588029392,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148754276413577,0,0,0,0,0,0.071098479944033,0,0,0,0,0,0,0.0623759331459499,0,0.021864222714843,0,0.0672361214688551,0,0.0324562718387263,0.0452668156638571,0,0,0,0.101712925127926,0.049947863784827,0,0.1533200974787,0,0,0,0.00886601268303186,-0.013453151176612,0,0,0,0,0,0
X600690.SH,0,0,0,0.433865519279564,0,0,0.0555335489836405,0,0,0,0,0,0,0,0,0,-0.0283573053720095,0.12377334091648,0,0,0,0,0,0.0176545176863305,0.0991939448003559,0,0,0,0,0,0,0,0,0,0.00823491961866825,0,0,-0.104967136221618,0,0,0,0,0,0.117895924268082,0,0,0.0651124991459001,0,0,0,0,0,0.0201978809906444,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0.124027025181825,0,0,0,0,0,0,0.0865732901521422,0,0,-0.00562095739163153,0,0,0,0,0,0.311009281945484,0,0,0,0.0880522352729638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307470518133059,0.0027575411484443,0,0,0,0,0,0
