,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X000625.SZ,X002304.SZ,X003816.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002241.SZ,X002236.SZ,X600372.SH,X002129.SZ,X000661.SZ,X000157.SZ,X002049.SZ,X600584.SH,X600741.SH,X000977.SZ,X601877.SH,X600183.SH,X002463.SZ,X002007.SZ,X000800.SZ,X600522.SH,X002028.SZ,X601799.SH,X600460.SH,X600418.SH,X002074.SZ,X002294.SZ,X300142.SZ,X002156.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0.029462835129765,0,0,0,0,0.307634796258531,0,0,0,0.0174317598598322,0,0,0,0,0,0,0.0813369614933069,0,0,0,0.167272209770563,0.0870089743211801,0,0,0,0,0,0,0,0,0,0,0,0,0.070974901206446,0,0,0,0,0,0,0,0,0,0.0120922736995516,0,0,0,0,0,0,0,-0.0284927576717233,0,0,0,-0.037259186062538,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0439229086371385,0,0,0,0,0,0,0.0238886247221551,0.078723187968754,0,0,0,-0.0978829830368079,0,0,0.051490015411608,-0.0898966888948847,0,0,-0.0287071259428674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654714458216726,0,0,0,0,-0.0114764972295592,0,0,0,0,0.0155524126317684,0,0
X300124.SZ,0,0,0,0,0,0.204055873600039,0.122204124826503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335649382223774,0,0,0,0,0,0.0551951365542461,0,0,-0.0529710123340999,0,0,0.00826278479879097,0,0,0,0,0,0,-0.038273742283847,0,0,0.0410477372494216,0,0,0,0,0.369853796558646,0.0173423149765587,0,0,-0.00553977857707113,0.0257497000012042,0,0,0,0,0,0
X600104.SH,0.241364093255923,0,0,0,0,0,0,0,0,0.0214625537810242,0,0,0.117552376783303,0,0,0,0,0,0,0,-0.026614119796102,0,0,0,0,0,0,0,0,0,0,0,-0.0399585680146854,0.0404591818782569,0,0,0,0,0,0,0,0,0,-0.0274644628984175,0.0614121343269905,0,-0.0933395914071287,0.0448338008234845,-0.0137112952478206,0,0,0.00832133083103772,0.0249132889587753,0,0,0,0,0,0
X000725.SZ,-0.269440143314241,0,0,0,0,0,0,0,0,0.105253111275105,0,0,0,0,0,0,0,0,0,0,0.0562846800145346,0.00770221232063588,0.721396611904878,0,0,0,0.0312414686358703,0,0,0,0,0,0,0,0,0,0,0.110819179324473,0,0,0,0,0,-0.00478154741583124,0,0,0,0,0,0.0168864561698021,0,-0.0234457671518892,0.0491930355651857,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,-0.153176315943768,0.113142641028919,0,0,0,0,0,0,0,0,0,0,0.102283582912922,0,0,0,0,0.00246778719612871,0,0,0,0,0,0.143855601092025,0.162508272581284,0,0,0,0,-0.0467453760459673,0,0,0,-0.0568489537381958,0,0,0,0,0,0,0.0176402061799608,0,0,0,0.0111705322486522,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380080167463599,0,0,0,0,0,0.404428999212821,0,0,-0.14797739649041,0,0,0,0,0.0333288789673558,0.190545242863763,0,0,0,0.0714282584326621,0,0,0,0,0,7.44241494918807e-05,0,0,0.0892503781278399,0,0,0,-0.0140161380290337,0,0,0,0.140391345359205,0,0
X000338.SZ,0,0,0,0.376638913970155,0,0,0,0.171640679176655,0,0.280438840420087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233250129504354,0,0,0,0,0,0,0,-0.122485669853947,0,0,0,-0.0792916765497252,0,0,0,0,0,0,0,0,0,0,0,0,0.00533552814688835,0.0052863749553917,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.582373516272568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574257271397935,0,0,0,0,0.0326764130100318,0,0.0176616771828526,0,0,0,-0.0366966537529594,0,-0.0562289945547181,0,0,0,0,0,0,0,0,0.0134193517796066,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.157207491645544,0,0,-0.0651218442374304,0,0,0,0,0,0,0,0,0,0,0,0,0.0341607416676716,0,0,0.00779771693055207,0,0,0.19166163783457,0.164041970951456,0.0397098843997277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174676325453817,0,0,0,-0.000514417349605239,-0.0573860918945936,0,-0.0295591977178143,0,0,0,0,0,0,0
X300014.SZ,0,0,0.142419741382143,0,0,0,0,0,0,0,0.200314609016914,0,0,0,0,0.13309551553738,0.136848398495848,0,0,0,0,0,0,0,0,0,0,0,0.219922984341569,0,0,0,0,0,0,0,0,0,0.0551648818529137,0,0,0,0.00457803405953389,0,0,0,0,0,0,0,0,0,3.79346752952796e-05,0,0,0,-0.0344268166908552,0,0
X002179.SZ,-0.121323049195313,0,0,0,0,-0.197750781811007,0,0,0,0.0433984316484538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411208281832425,0.0501562498033168,0,-0.0444328794121297,0,0,0,-0.397886186003461,0,0,0,0,0.0459605680500705,0,0.0668338156625118,0,0,0,-0.0153309515265467,0,0,0.0266324303299339,-0.0543491289763268,0,0,0,0,0,0
X000100.SZ,0.0554445274241044,0,0,0,0,0,0,0,0,0.120434335861972,0,0,0,0,0.571601468040608,0,0,-0.0287410834121129,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.104251590837828,0.0915872276067506,0,0,0,-0.229855328215554,0,0.00773923170647434,0,0,0,0,0,0,2.16840434497101e-19,-0.00352360200028019,0,0,0,0.0225915923872306,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794201279770409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770557057437417,0,0,0,0,0.134860662043359,0,0,0,0,0,0,0,0,0.0611132034115572,0,0,0.0684406325838516,0.206744475503061,0.327024866338946,0,0,-0.0236765975844524,0.0865681244800186,-0.040239794227536,0,0,0.0825900588219332,0,0
X600089.SH,0,0,0,0,0,0,-0.000267042604537408,0,0,0.127481028082989,0,0,0,0,0,0,0.154222306599889,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0873664512691563,0,0,0.00855843065854735,0.215357806407035,0,0,0,0,0.014975546324687,0,0,0,0,0.082712308171361,0,0.00341801833198,0.106760703767888,0,0,0.0196765818824325,0,0,0,0,0.0901544105469596,0,0
X002241.SZ,0,0,0,0,0,0,0.134712947869882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530670731650324,0,0,0,0,0,0.200069354779811,0,0,0,0.15251199923456,0.176189577129847,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423792462989847,-0.0118319574712582,0,0,0,0,0,0
X002236.SZ,-0.114179219637702,0,0,0,0,0,0,0,0,0,0,0,0.132958722363121,0.251905368115583,0,-0.0434691642138819,0.661694264755028,0.0426005993345975,0,0,0,0,0,0,0,0,0,0,0,-0.0778230499171574,0,0,0,0,-0.0252005783602337,0,0,0,0.149699751428871,0,0,-0.147376948057774,0,0,0,0,0.0605526713135828,0,0,0,0,0.0122946561040969,-0.0581582578986593,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0641374453930408,-0.0562955780381332,0,0,0,0,0,0,0.0895804802292989,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0416294215013488,0,0,0,0,0,0.0940955166210081,0,0.0398577945038947,0,0,0,0,0,0.15047196920089,0.0293318450868228,0,0,0,0.0754630208101481,0,0.0413893670798876,4.33680868994202e-19,0.0065179868104706,0,0.00510165254865253,-0.0197243815826683,0,0,0,-0.00239633171040684,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382855473828902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489487751411883,0.105603135115155,0,0,0,-0.0810518503554671,0.0214650192569777,0,0,0.0195955656561959,0,0,0.0405129514266489,0,0.306193813228586,0,0.245060498222425,0,0.0085403213486505,0,0,0,0,0,0,0.0464508691086586,0,0
X000661.SZ,0,0,0,0,0,0,0.110111946852465,0,0,0,0,0,0,0,0,0,0,0,0.211665010418194,0,0,0,0,0,0,0.0201142344099266,0,0,0,0,0,0,0,0,0.096817993845409,0,0.0674719914751929,0,0,0,0,0,0,0,0,0,0,0.175220308555791,0,0,0,0,0.0288961987820424,0,0,0,0,0,0
X000157.SZ,-0.043719735471823,0,0,0,0,0,0,0,0.182356864958075,-0.0083650531611493,0,0.0652517495467167,0.132153654615022,0,0,0,0,0,0,0.318301277779074,0,0,0,-0.149726719516051,0,0,0,0,0.127907616242151,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00279269550082682,0.0198150252529769,0,-0.00581997679393143,0.0241136653964218,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203142077956157,0,0,0,0,0,0,0,0,0,0,0,0,0.178766404520336,0,0,0,0,0.0575592391948148,0.0992782315285996,0,0,0.0183957590136591,0,0,0,0.00576408950828723,0,0,0.215132376143109,0,0,0.099688441141634,0.110869819523803,-0.41466091327069,0,-0.00631338904417716,-0.0506507752174275,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0616884650508877,0,0,0,0,0,0.203724469585746,0,0,0,0,-0.0251528052333206,0,0,0,0,0,0.045508059887814,0,0,0,0,0,0,0,0.0713518077728422,0,0,0,0,0,0,0,0,0.29328032910122,0.0516834060735311,-0.0279833489612801,0,0,0.0359923886330078,0,0,-0.0119490013515083,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153309916867958,0,0,0,0,-0.000778119156235795,0,0,0.0305777781254274,0,0,0.00166598406595162,0,0,0,0,0,0,0,0.154064094433798,0,0.0411304520330665,0.252242809823912,0,0,0,0,0.226155181249325,-0.0718432325543837,0,2.16840434497101e-19,0,0,0,0,0,0.020176241688058,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25823893260415,0,0,0.529798625295429,0,0,0,0,0,0,0,0,0.0312531815885487,0,0,0,0.138256154198755,0,0,0,0,0,0,0,0.559564632887835,0,0,0,0,0,0,0,0,0,0.119912369415994,0,0.149872197763459,0,-0.00207410431948875,-0.0422990748482854,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265620074423287,0,0,0,0,0,0,0,0.0485115252117713,0.0108066084590268,4.33680868994202e-19,0,0,0,0,0,0,0,0.00132766757310005,0,0,0,0,0,0.0279018904999674,0,0,0.169206131560049,0.0491016056050993,0.225481274414116,0,0.0706603228983674,0,0,0,0.0257648091264937,-0.0399306607112816,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.172984155989666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548216427636641,0,0.0267769270019521,0,0.0951916016539648,0,0,0,0,0,0,0,0.0688582948947423,-0.004530339992531,0,0,0.0738800929001631,0,0,0,0,0,0,-0.0466839205475848,0.145159718212561,0,0,0,0,0,0.0280275486523416,-0.0630743696829839,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11758350079161,0,-0.346643393872606,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.230631785271776,0,0.174746724325263,0,0,-0.0720162674833206,0,0,0,0,0,0.0607502026657735,0,0,0,0.159810338988026,0,0.00017922042847195,0.00609514134922801,0,0,0,0,0,0
X002007.SZ,0,0,0,0.40465120620616,0,-0.166796780693912,0,0,0,0,0,0,0,0,0,0.147438663905386,0,0,0,0,0.106221452092214,0,0.0360692271922553,0,0,0,0,0,0,0,0,0,0,0,-0.0240852454423741,0,0,-0.00187080061322799,0,0,0,0,0.0998963855524376,-0.0832404085608864,-0.0784321525485859,0,-1.73472347597681e-18,0.0233274084768336,0,0,0,0.0488271371899847,-0.0757838246417793,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0171846252885091,0.010488118919695,0,0,0,0.0857720245355774,0,0,0,0.186002140497439,0,0,0,0,-0.0660715220934577,0,0,0,0,0,0,0,0,0,0,0.133501128337127,0.0232423847101997,0,0,0,-0.457170255822557,0,0,0,0,0,0.141564734189354,0,0,0,-0.0285046260122165,0,0,0.0138022631856093,0.0450922062810717,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.132537179151243,0,0,0,0,0,0,0,0,0,0,0.0848905217389088,0,0,0.262499446317863,0,-0.035912362600357,0.130277092046032,0,0.124128961355916,0,0,0,0,0,0,0,0,0,0.0409002980090312,0,0,0.0235457050646357,0,0,0,0,0.0999250552623008,0,0.108013883905867,0,0,0,0,0,0,0.0339421612957661,-0.0319283294912904,-0.0281201726708294,0,0,0,0,0
X002028.SZ,0.194689686209636,0,0,0,0,0,0,0,0,0.000514164124264899,0,0,0,0,0,0,0,0,0,0,0,0.0407285595788579,0,0,0,-0.210939568902472,0,0,0,0,0.152616846850085,-0.0240610629494281,0,0,0,0,0,0.177657319276559,0,0.0506410587235846,0,0,0.124787957760541,0,0,0,0,0,-0.0644622290369191,0,0,-0.0157098654084595,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0493823860238856,0,0,0,-0.0288581362506978,-0.0419103803022171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182358097257223,0,0,0.00157700982232146,0,0,0,0,0.402517918774288,0,-0.0390184003483969,0,0,0.00564000347040227,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.124948206581793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569341966939061,0,0,0.0390513999069814,0,0,0.10684029650026,0.313509194606257,0,0.0363646490022878,0,0,0,-0.115447178937019,0.0666827577861465,0,0,0,0,0,0,0,0,0,0,0,-0.00272744895977643,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,-3.46944695195361e-18,0.0443721229889358,0,0,0.527078255538347,0,-0.299986851408774,0,0,0,0,0,0,0,0.537356758664826,0,0,0,0.239921923204877,0,0,0.0410311346513931,0,0,0,0,0,0,0,-0.101646865418544,0,0,0,0,0.478911590325929,0.150297638528529,0,0,-0.418129165532999,0,0,0,0,0,-0.19595604077919,0,-0.0735373627540558,0.107885878007883,0,0,0,-0.125093424590781,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.230554492386551,0,0,0,0,0,0,-0.04166039683153,0.112372744744227,0.0205317966125816,0,0.277106566405138,-0.0365786436185007,0,0,0,0,0,0,0.183976242069308,0,0,0,0,0,0,0,0.189743490009376,0,0,0.00716846729463302,0,0,0,0,0,0,0,0,0.0725241806720568,0,0,0.0140176049549032,-0.0036819789376651,0,0,0,0,0,0
X002294.SZ,-0.0569129086051709,0,0,0.358918521306695,0,-0.0452924724635969,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0118742817473068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162069917391258,0,0.0135084829841775,0,0,0,0.0184500682507222,0,0,0,0,0,0,0.0815170204138388,0.125543589843902,-0.0118937949747875,-0.0168312728151277,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0908430446368463,-0.0661763022794623,0,0,0,0,-0.0591046909988001,0,0,0.123992885683763,0,0,0,0.101548885193617,0,0,0,-0.0373609888609214,0,0,0.185948241402275,0,0,0,0,0.408674765835777,0,0,0,0,0.414362844420434,-0.0459263817683099,0,0,0,0,0,0,0,-0.0409526139696901,0,-0.00322121303404245,0,0,0,-0.209430094332635,0,0,0.0230034445459072,-0.0207426460017824,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0.0946964194051855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125130162881042,0.152500129957987,0.20523919009727,0,0,0,0,0,0,0,0.577187137781367,0,0.153023126400202,0,0,0,0,0,0,-0.0785922471957546,0,0,0,0,0,0,0,0.097709038919713,-0.1319191404663,-0.0452083514101205,0.106868748045007,0,0,0,0,0,0
X000066.SZ,0,0,0.00454521858106373,0,0,0,0,0,0,0.060255763436532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251274162900238,0.19799439403853,0,0,0,0,0,0,0,0.128202894252861,0,0,0.15113898172886,0,-0.302799601248171,0,0,0,0.0685872845010524,0.266797144504693,0,0,0,0.135236290716536,0,0,-5.42101086242752e-20,0.0121683437979402,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905730847736908,0,0,0.0266598230918783,0,0.0334169283607725,0,0,-0.294658985395273,0,0,0,0,0,0,0,0,0,0,0,0,-0.19693529892002,0,0,0.108203704135638,-0.175443638933349,0,-0.00950152352452199,0.124093350005611,0.0623380471352883,-0.153491633515003,0,0,0,0.0528520244045524,-0.0814741052769724,0,0,0,-0.0628568162753044,0,0
Slope,0,0,0,0,0,0,-0.626118551685138,0,0.03240818636691,0.508765055516602,0,0,0,0,0,0,0,0,0,0,-0.0543291591066602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44048269911561,0,0,0.110683803529331,0,0.0875365217024166,0,0,0.984784840108253,0,0,0,-3.01400120523837,0,0
TED,0,0,0,-0.179808132829686,0,0,0.0433319835630598,0,0,-0.05696278786109,0,0,0,0,0,0,0.101688664180421,0,0,0,0,0,0,0.000618852341744192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653546312007735,0,0,0,0,0.543180315446938,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040257865305125,0,0,0,-0.076835632908971,0,0,0,0,-0.0217898851276934,0,0,0.000256435749325377,0,0,0,-0.0668433949442807,0,0,0,0,0,-0.0305450981433415,0,0,-0.0305223803511347,-0.0113102591394052,0.0849764804803442,0,2.16840434497101e-19,-0.0159893504900156,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.015492926970503,0,0,-0.0927299446360844,0,0,0,0,-0.12434331278567,0,0,0,0,0,0.0571680084991151,0,0,0,0,0.0261852031170588,0,0,0.0331389112614172,0,0.12811753875589,0,0,0,0,0,0,0,0,0,0,0,0.0214475787969133,0,-0.0157683035262799,0,-0.00466664003542424,0,0,0,0,0,0
MKvol,0,0.0015320603909886,0,0,0.00105474831131801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000167679486731051,0,0,0,0,0,0,0,0,0,0.000492568713242589,0.0012828606194804,0,0,0.00224255309780157,-0.00220946747571769,0,0,0,-0.00671450705248986,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240482276362598,0,0,0,0,0,0,-0.0298566353925161,0.029183717373369,0,0,0,0,0,0
CarbonVol_Guangdong,0.0022073212224202,0,0,0,0,0,0,0,0,0.00118405370021033,0,0,0.00483975893308465,0,0,0,0,0.00111836709826388,0,0,0,0,0,0,0.0161076915614261,-0.0046299246819058,0,0,0,0.00267588445128703,0,0,0.00944425842771529,0,0.00658500594845527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040462627490555,0,-0.00341926336614893,-0.00646752070432349,0.00875670811498392,0,0,0,0.00855024911847771,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0091417628426419,0,0,0,0,0,0,-0.00103942210219761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00101172077239543,0,-0.00317761245130236,0,0,0,0,-0.0183115163615524,0.0140683123708916,0,0,0,0.0400703299876848,0,0
