,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X000568.SZ,X600809.SH,X600031.SH,X600104.SH,X600690.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000063.SZ,X300014.SZ,X003816.SZ,X000596.SZ,X000338.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002179.SZ,X601877.SH,X002049.SZ,X000157.SZ,X002129.SZ,X002007.SZ,X600584.SH,X002414.SZ,X600183.SH,X300142.SZ,X002236.SZ,X000066.SZ,X601799.SH,X000800.SZ,X000799.SZ,X002074.SZ,X300003.SZ,X002008.SZ,X000547.SZ,X600779.SH,X000977.SZ,X002508.SZ,X300146.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.424706066616548,0,-0.242826284735032,0,0,-0.0163807610001956,0,0.0562618823425069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511361940724769,0,-0.015122359998055,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.00249141377607232,0,0.00697074407398687,0,0,0,0,0,0,0.0401201654166477,0,0,0,-0.00443794111661526,0,0
X000858.SZ,0.176382496768485,0,0,0,0,0,0.0694902228954992,0.226100800251408,0.105538622693075,0,0,0,0,0,0.0230015179025232,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0227289244267533,0,0,0.0531003859390721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469174664397701,0,0,0,0,-0.00365546991296289,0,0
X600276.SH,0,0,0,0,0,0,0,0,-0.05839212153144,0,-0.0368130056197571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545838755728972,0,0,0.232403845596514,0.0342811100845043,0,0,0,0,0,0,0,0,0,0,0.0279651928949464,0.0388234652422413,0,0,0,0,0,0,0,-0.00370069274382954,0,0,0,0,-0.00569127583468915,0,0
X002415.SZ,0,0,-0.00811944309441308,0,0,0,0,0,0,0,0,0.0937927383418588,0,-0.047118875993871,0,0,0,0,0,-0.151804430339682,0,0,0,0,0.0651447871228416,0,0,-0.0151713756463563,0,-0.117044592482385,0.10656747100512,0,0,0,0,0,0.196529961372775,0,0,0,0.0547438593990905,0,-0.0946039941552256,0,0,-0.0359368321028896,0,0,0,0,0,0.0331050421118306,-0.00857927189854481,0,0,0,-0.00646246441683405,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497912710464686,0.105035446295084,-0.0809550138351139,0,0,0,0,0,0,0,0,0,0,0.220724767900777,0,0,0,0,0,0,0,0,0,0,0,0.0539431690366594,0,0,0,0,0,0.0235019462298096,0.00288131623963338,0,0,0,-0.00109357614011017,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.05461344876466,0.0696894019405424,0,0,0,0,0,0,0,0,-0.107069561534942,0,0,0,0,0,0,0,0,0.256682173718706,0,0,0,0,0,0.0692481437117076,0,0,0,0,0,0.131706441746062,0,0.00831544950552014,0,0,0,0,0,0,0,0,-0.00954892097407906,0,0,0,-0.0217051792327026,0,0
X002304.SZ,0,0.0888651590295893,0,0,0,0,0,0,0.300260587528962,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604034930014899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412373320347398,0,0.146061292044263,0,0,0,0,0.0896705385845637,0,0,0,0,0,0.0421414759966844,0,0,0,0,-0.000130138807880383,0,0
X000568.SZ,0,0.131970401149732,0,0,0,0,0.0937053835387382,0,0.402903305690271,0.0768237085851665,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401133067573291,0,0,0,-0.0309427976960933,0,0,0.00826624424230116,0,0,0,0,0.0978609589011508,0,0,0,0,0,-0.00221837738596323,-0.0179546300994014,0,0,0,-0.00216676231987623,0,0
X600809.SH,0,0,0,0,0,0,0.0444646912710314,0,0,0,0,0.354612528619095,0,0,0,0,0.0335861204107694,0,0,0,0,0,-0.031474691220068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745628984309494,0,0.200206087485296,0,0,0,0,0,0,0.285188760017564,0,0,0,0.0270726427639104,0.0453740518467659,0,0,0,0.00640806531630406,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.229751245217498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246415790451452,0,0,0,0,0,0,0.324631395600422,0,0,0,0,0,0,0,-0.0514142321023258,0.352185539974199,0,0.0261394266170268,0,0,0,0,0,0,0,0,0,0,-0.00333567160895735,0,0,0,0,0.00807725115807477,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.0878766785811585,0,0,0,0,0,0.130406014103867,0,0,0,0,0.0625974536490412,0,0,0.180373669359916,0,0.35690337164475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885250674362706,0,0.0116204368514237,0,0,0,0,0,0,0,0.0140886662530102,0,0,0,0,-0.0203438399733663,0,0
X600690.SH,0,0,0,0,0,0.0435971001703825,-0.208628726226619,0,0.397955940442285,0,0.170560297027598,0,0,0.0940601778595117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041536960130919,0,0.0129166834751755,0,0,0,0.159614796385349,0,0,0,0,0.0040519485194316,0,0,0,-0.00774304856288858,0,0
X000725.SZ,0,0,0,0,0.114048137688327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14470874842052,0.0365901692737858,0.0427903502016758,0.422907775787623,0,0.105741066468315,0,0,0.0338276051783076,0,0,0,0.0157512046264686,0,0,0,0,-0.014917635191163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275838393846805,-0.0340241327547042,0,0,0,0.0101541830088107,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.128577989371996,-0.114465445735658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436612133154559,0,-0.290576378596545,0,0,0.150775305253993,0.0421301202722781,0,0,0,0.311843448721328,0,0,0.0544483550651109,0,0,0,0,0,0.250971699880946,0.222267597861958,0,0,0,0,0,-0.038715245409376,0,0,0,0,0.00721903218008974,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.275703731910292,0,0,0,0.283651865911371,0,0,0,0,0,0.035680703940201,0.0581293156537399,0,0.127499473876909,0,0,0,0,0.0580917235556196,0,0,0,0,0,0,0,0,0,0,0.0828598440622005,0,0,0,0,0,0,0,0,0,0,0.026809303023888,0,0,0,-0.00916577526583627,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.159483550719312,0,0,0.0210806813837174,0,0,0.11928392097001,0,0,0.0197735058654363,0,0,0,0,0,0,0,0,0,0,0,0.0864291190344229,0,0,0,0,0,0,0.0260207762326932,0,0,0,0,0,0,0,0.0133956264820035,0.163073768058588,0,0.00735165151416407,0,0,0,0,0.0348968404777158,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443701012440628,-0.00596538425481073,-0.0199331980972067,0,0,0,0,-0.157808986060246,0,0,0,0,0,0,0,0,0.0208455488138797,0,0,0.26344928867683,0,0,0.192227788680641,0.159826243463048,0,-0.2213280681503,0,0,0,0,0,0,0,0,0.0105371414965934,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0377602999777728,0,0,0,0,0,0,0,0.0600997574207199,0.0422066474191432,0,0,0,-0.000315198309244683,0.0292157977374072,0,0,0,0,0,0,0.0254212084495517,0,0,-0.026483049997697,0,0,0,0,0,8.67361737988404e-19,-0.0123357040172914,0,0,0.0188161135014254,0,0,0,0,0,4.33680868994202e-19,0,0.0373396929277751,0,0.00660990693806333,0.000486598561348762,0,0,0,-0.00596650284123316,0,0
X000596.SZ,0,0,0,0,0.376462854851975,0,0,0.162113798809154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121275140836946,0,0.0300697672541833,0,0,0.0303700692449061,0,0,0,0,0,0,0,0,0,0.0699618488733332,0,0,0,0,0.160949097964333,0,0,0,0,0,-0.0203522296625682,0,0,0,0,0.00861361614287521,0,0
X000338.SZ,0,0,0,0,0,0,0.0408261659927621,0,0.0819834345677148,0,0.1114098002689,0,-0.0856597298714874,0,0.244025382222375,0,0,0,0,0,0.00530725151141465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167947234651437,-0.102372155945223,0,0,0.137963906641711,0,0,0.0738481632544355,0,0,0,0,0,0,0,0.00578906173183967,0,0,0,0,-0.00264860042256461,0,0
X002241.SZ,0,0,0,0,0.585905908197826,0,0,0,0,0,0,0,0,0,0,0,-0.188992274673283,0,0,0,0,-0.0927190626223002,-0.0260732307952385,0,0,0,0,0,0,0,0,0,-0.0829711635762499,0,0,0,0,0,0,0.544680204008381,0,0,0,0,0,0.0219630724912964,0,0,0,0,0,0,0.0171831700379391,0,0,0,0,0,0
