,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600031.SH,X002241.SZ,X002475.SZ,X600066.SH,X002456.SZ,X600271.SH,X002236.SZ,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X000157.SZ,X600867.SH,X002007.SZ,X000559.SZ,X002180.SZ,X600372.SH,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X002426.SZ,X600089.SH,X601877.SH,X600522.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000550.SZ,X000981.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,-0.022577111976521,0.0446259285213815,0,0,0,0,0,0,0,0,0,0,0.0803594317569271,0.0307505822739524,0,0.0316481479291226,0,0,0,0,0,0.248255630695769,0,0,0.0845499908082759,0.0273475596867416,0,0,0,0,0,0,0,0,0,0,0,0,0.133418570133399,0,0,-0.0525154742476006,0,0,0,0.0211085631040145,0,0.0876301116867528,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0.02469554931774,0,0,0,0,0,0,0,0,0.182408459224617,0.0505794260019245,0,0,-0.0438644589605484,0,0,0,0.0951640125991066,0,0,0,0,0.0964703966871836,0,0,0,0,0,0,0,0,-0.0440951132201798,0.146937305900237,0,0,0.0435159297721286,0.00614900697518986,0.0442106534190547,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.0017457716115878,-0.21115941624552,0,-0.148526342473474,0,0.26113129252979,0,0,0.0489879185360511,0,0,0,0,0,0.0996952240716549,0.0691524587130387,0,0,0,0,0,0,0,0.241710921412782,0,0,0,0,0,0,0,0,0,0,0,0.236155576129308,0,0,0,0,0.0337443530762183,0.066014468309893,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00683509217253301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430571060670788,0,0,0.0845132698120842,0,0.17979976403639,0,0,0.132618459824755,0,0,0.0725596244020024,0,0,0,-0.0319199726709885,0.0942300336223735,0,0,0,0,0,0
X000858.SZ,0,0,0.00343225391968562,0,0,0,0,0,0,0.0433970429696239,0.00685945874143747,0,0,0.223059527627456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921907730234756,0,0.0475543482002173,0.141001675664104,0.0360056467779601,0,0,0.184031120881127,0,0,0,0,0,0,0,0,0,0,0,0,0.0410285011224445,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239819515272815,0,0,0,0.0445636521434769,0,0,0,0.0119141545746385,0,0,0,0,0,0,0,0.0146504614667496,-0.0442913501346136,0,0,0.203781159762519,0.0732923888149795,0,0.00468812480160703,0,0,0.0868015192927697,0,0,0,0.240614349046181,-0.0819531913469802,0,0.0503490607530918,0,0,1.0842021724855e-19,-0.032178389081593,0,0,0,0,0,0
X002304.SZ,0.174167832515356,0.146607112394522,0,0,0.262752551761682,0,0,-0.0252908486283556,0,0,0,0,0,0.0166744480317644,0,1.73472347597681e-18,0,0,0,0,0,0,0.0469864137643796,0,0,0.109189479797804,0,0,0,0,0,0,0,0,0,0,0,-0.0452168145973031,0,0,-0.0482539630597208,0.0539113881070882,0,0,0,0,-0.0204160112645392,0,0.0664064742656745,0,-0.0119176977617512,-0.0244701826385192,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155182415257597,0,0,0,0.110101521155086,0,0,0,0.0704540646862188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566167110820594,0,0,0,0,0,0,0,0,0.0632950488037577,0.0345425698665287,0.00900477512105823,0,-0.0557398380432617,-0.0149916876977941,-0.0752026600392845,0,0,0,0,0
X000625.SZ,0,0,0,0.0141359026270234,0.0672073786092345,0,0,0,0,0,0,0.114143505426546,0,0,0,0,0.0955933906440714,0.0338402062963664,0,0,0,0,0,0,0,0,0,0,0,0.0555937359318799,0,0,0,0,0,0,0,0.0162901325386548,0.092878683004056,0,0,0,0.0299046412570816,0,0,0,0.0360024338590178,0.0512401620162493,0.0750581081000241,0,0.0922216810449905,-0.0185763793775405,0,0,0,0,0,0
X000063.SZ,0,0,0.0232547342827205,0,0,0,0,0.0899342777097257,0,0,0,0,0,0.0801289946935776,0.098109890997956,0.0706875718915582,0,0,0,0,0,0.103098226554978,0,0,0,0,0,0,0,0.0437301503860099,0,0,0,0,0,0,0.0630561385303093,0,0,0,0,0.0206811068508081,0,0,0,0,0.0153923424063246,0,0,0.021873788336038,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.102224708891387,0,0,0.0995682304787595,0,0,0,0,0,0,0.155284070752591,0.0999734302496161,0,0,0,0,0.0407164487306719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017223836150173,0,0,0.172902062806478,0.169285009112074,0,0,0,0,0,-0.0678263710273121,-0.0298450901209227,0,0,0.0514781903679879,0,0,0,0,0,0
X600741.SH,0,0.331147398706914,0,0,0,0,0,0,0.10838009742628,0,0,0,0.0694404153216357,0.00961448352600971,0,0.125184938036398,0,0,0,0,0,0,0,0,0.107881138625909,0,0,0,0,0,0,0.0459593722486559,0,0,0,0,0,0.0178181462477251,0,0,0,0,0,0,0.106285610382169,0,0.00183605611133091,0.000204453808072686,0,0,0,0.0116533287372483,0,0,0,0,0,0
X600703.SH,0,0,0,0.0852465134547545,0,0,0,-0.0311637320601139,0.0841472407189502,0,0,0,0,0,0.18536076781715,0,0,0,0.0667226405185236,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0889158775810279,0,0,0,0,0,0,0.109168113150688,0,0,0,0.0644168496463765,0,0,0,0.118102305344377,0,0,-0.087695164993009,-0.112269525309005,0,-0.0711024493280596,0.0779405026828649,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.109313144741851,0,0.308476348392334,0,0,0,0,0,0,0,0,0.0339354376892896,0,0,0.025072780883748,0,0,0,0.0210185905914081,0,0,0,0,-0.0108071794343095,0.175568604933417,0.0635813639657904,0,0,0.097373436920862,0,0,0,0,0.103747371313206,0,0,0,0,0,0,0,0,0,0,-0.0648001859700304,0,0,-0.037170257492539,0.0428311191994668,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.251007230648219,0,0.0306616755752397,0,0,0,0.0901486521511674,0,0,0,0,0,0.0118305947408189,3.46944695195361e-18,0.184422903316692,0,0,0.00906180660464436,0,0.0499331334765272,0,0,0,0,0,0,0.114611933268179,0,0,0,0,0,0,0,0,0,0,-0.00370818575285211,0,0,0,-0.0573485242005555,0,0,0,0,0,0
X002241.SZ,0,0,0.238937243458533,0,0,0,0,0,0,0,0.0228981082667306,0,0,0,0,0,0,0,0.07907159453759,0,0,0,0,0,0,0,0,0.0521691858195445,0,0.366096213641706,0,0,0.0897611635188973,0,0,0,0,0.232450386428771,0,0,-0.091607202907845,0,0,0,0,0.062184238419897,0.101409990505523,0,0,0,-0.028711981839805,0.0686754685826798,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.0374224922325491,0,0,0,0,0,0.136762403240343,0,0,0.261616883786429,0,0,-0.0807991973967567,0,0,0,0,0,0,0,0,0.120988906254408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270512334690336,-0.0211188341169395,0.166593048796589,0,-0.00141854406423255,-0.00261270913265701,0.216408059336199,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.00364020548502686,0,0,0,0,0,0,0,0.161155011821359,0,0,0,0,0,0.0176014150041408,0,0,0,0,0,0,0,0,0,0,0,0.207797776460423,0,0,0,0,0.349657955415818,0,0.00950837052473871,0.386534766412369,0,0,0,0,0.0287750550262636,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0.12474474337206,0.1090748568443,0,0,0.0465989995435213,0,0,0,0,0,0.056758563340379,0,0.214507284928561,0.321927020087745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139798875033181,0,0,0,0,0,0,0.0226281576310206,0,0,0,0,0,0,0,0,0,-0.0878520784098179,0,0,-0.158519772390387,0,0,0,0,0,0,0
X600271.SH,0,0.0316887925799236,0,-0.0390681847316487,0,0,0,0,0,0,0,0,0,0,0.0637628782417457,0,0,0,0,0,0,0,0,0,0.0270986007225865,-0.0356541785136201,0,0,-0.0945265071165605,0.230203543510064,0,0.271205259256808,0,0,0,0,0,0.0292750144958744,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.021823489472291,0,0,0.0400381056267092,-0.00303059134948091,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789757774342036,0,0,0,0,0,0,0,0,0,0,-0.194345252584879,0,0.207948245659624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112001037243367,0.277660473829404,0,0,0,0,0,-0.0967170855797296,0,0,0,0,0,0
X000338.SZ,0,-0.0971703422772129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289142709780511,0,0.043659636490289,0,0,0,0,0,0,0,0,0,0.215098527007144,0,0,0,-0.0805546408032301,0,0,0.180564585271531,0,0,0,0,0,0,0,0,-0.0699619979993684,0,0.316850592282553,0,0.0545366644988299,0,0.0224396300597184,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190681605165786,0,0,0,0,0,0,0,0,0,0,0.0303757339373914,0,0,0,0,0,-0.0369111668524197,-0.165004478214184,0,0,0,0,0.0226026250358636,0,1.73472347597681e-18,0.0614041237056878,0.182479047205054,0,0,0,0.1593284105287,0,0.185288071548631,0,-0.0356723386500036,-0.0383566709704353,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0187931892564579,0,0,0,0,0,0,0,0,0,0,0.277709518893577,0,0,0,0,0,0,0,0,0,0,0,0,0.0781745787091677,0,0,-0.00330593374272117,0.150335544680633,0,0,0,0,0.09320565109607,0.0716043126844282,0,0,0,0,0,0,0,0,0,0.0016449078075589,0.131522572986411,0,0,0.0180908266997033,0,0,0,0,0,0
X600177.SH,0,0.058807394161121,0,0,0,0,0,0,0,0,0.176849039964496,0,0,0,0.0537944655082269,-4.33680868994202e-19,0,0,0.0296183944275645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256508572867611,0,0,0.191896685608181,0,0,0,0,-0.0112911084743708,0,0.0351162390475974,0,0.0504958190226564,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0698040453296992,0,0,0,0.0983560592220476,0,0.0300363922448447,-0.0173922854199231,0,0.0843793568656991,0,0,0,0,0,0,0,0,0.0626362359594082,0,0,0.0501496715777249,0.0444366657255541,0,0.166404765144168,0,0.0448581060931326,0.0399871548899822,0,0,0,0,0,0,0,0.0532289208049014,0.00761287182850488,0,0,0,-0.0226995929043427,0,0,0,0,0,0
X000157.SZ,0.158804571857287,-0.260186956772272,-2.16840434497101e-19,0.103591711148641,0,-0.0546311079399514,0,0,0,0,0,0,0.0833102484879922,0,0,0,0,0,0,0,0,0,-0.00551688731807634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140971491264204,-0.0179369316989998,0,0,0,0,-0.115594092858114,-0.0201759947220845,0,0,0,0,0,0,-0.0254457990508652,0,-0.123380513773053,0,0,0,0
X600867.SH,0,0,0.0558743859805321,0,0,0,0,0.108949410626663,0,0,0.121068773347656,0,0,0,0,0.120554868491205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000985136050199059,0,0,0.0715827818180581,0,0,0,0,0,0,0,0,0,0,0,0.0593560771935201,0,0,0.0291751856478801,-0.0052648023743319,0,-0.0142930244330168,0.0184820916427059,0,0,0,0,0,0
X002007.SZ,0,0,0.0640054204698756,-0.256204840130152,0,0,0,0,0,0,0,0,0,0,0,0.0545071557280877,0.002084533486732,0,0.28348103860616,0,0,0.313000797403079,0,0,0,0,0,0,0,0,0.235507474455516,0,0,0.141342920944011,0.234632844733716,0,0,0,0,0,0,0,0,0,0.0195875780028055,0,0.048769879782838,0,0,0,0.0250715735665317,0.0598677362794203,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178745820023964,0,0,0.0104414905032204,0.00496925141415309,0,0,0,0,0,0,0.48641112770832,0,0,0,0,0.119219945055314,0,0.032255221033469,0.156908054548769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121687405061304,-0.0595075150860141,0,0,-0.0797668170644419,0.0738168691606919,0,0,0,0,0,0
X002180.SZ,0,0,0.287999365454676,0,0,0,0,0,0,-0.998995282594268,0,0,0.224657867258295,0,0,0,0,0,-0.0134619536890445,0,0,0,0,0,0,0,0,0,0,0.228096979671866,0,0,0,0,0,0.570968332533467,0,0,0,0,0.112897221969764,0,0,0,0,-0.140456137965077,0,0.049081953320289,0,0,0,-0.0243119004832234,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.0106992297125501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450182737512195,0,0,0.103333074029907,0,0,0,0,0,0,0,0.0807100066619736,0.0680704273002396,0,0,0,0,0.238429551531717,0,0,0,0,-0.0391138291014628,0,0,0,0,0,0.091323582851178,0.0367640261567857,0.0412654556109315,0,-0.0101669975510592,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462836768696314,0,0.118358413591855,0,0,0.0669397078239917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823825837999061,0.242563432423781,0,0,0,0,0,0.0410310907737788,0,-0.087510288860321,0.00384924254441355,0,0,-0.0363640476159933,-0.0211912611785103,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926770155038689,0,0.279711384477662,0,0,0,0,0,0,-0.0490008951287319,0,0,0,0.0275162641787775,0,-0.0974650159265477,0,0,0,0,0,0,0.0780290684649902,0,0,0,0,0,0,-0.0253637906208581,0,0.0489069545905073,0.0172630813883281,-0.00717723750233418,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0.072741403914076,0.0571125126193101,0,0,0,0,0,0,0,0,0,0,0.0269478955843088,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0112724470888264,0.203540004455657,0,0,0,0,0,0,0.0714073419150581,0,0,0,0,0,0,0,0,0,0,0.0196670571220674,0,0,0,-0.012061857784792,-0.0809033302111733,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0399607677264706,0,0,0,0,0,0,0,0,0,0.148532929420232,0,0,0,0,0.154511359157241,0,0,0,0,0,0,0,0,0,0,0.159305834022933,0.0690464629953341,0,0,0,0,0,0,0.0786612564100468,0.166025555155984,0,0.173337364734584,0,0,0,0,0,0.0402477557990158,0,0,0,-0.0524934483694995,0.124009141481946,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653526396540572,0,0,0,0,0,0,0,-0.0324371508985212,0.0264573968521605,0,0,0,0,0,0.201360534656371,0,0,0,0,0,0,0,0.195741719345801,0,0,0,0,0,0,-0.0139482052665568,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0
