,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X000596.SZ,X000625.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600584.SH,X002241.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600741.SH,X600522.SH,X000733.SZ,X002074.SZ,X002180.SZ,X600702.SH,X002463.SZ,X300142.SZ,X600460.SH,X000800.SZ,X002007.SZ,X300003.SZ,X002028.SZ,X000988.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0.144059263235293,0,0,0.0573169966556163,0,0,0,0,0.0201001244559551,0,0,0.164717797349579,0.0554569492170201,0,0,0,0,0,0,0,0.110390150469818,0.160117985155128,0,0,0,0,0,0,0.181322673293141,0,0,0,0.0353611657045706,0,0.0829608156927824,0,-0.184015013950367,0,0,0,0.108935998499009,0.180523710733548,0,0.00699302892346025,-0.00640883612590533,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0649275956938244,0,0.123994193218748,0,0,0,0.044662626274628,0,0,0,0,0,0,0,0.0708272134385736,0,0,-0.105473464668425,0,-0.064124147446738,0,0,0,0,0,-0.0012914543596942,0,0,0,0,0,0,0,0,0,0.0645045879485184,0,0,0,0,0,0,0,0,-0.0208759659680963,0,0,0.03355304556186,2.16840434497101e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108432714660099,0,0,0.143523110679736,-0.0139058875471393,0,0.00243382381875499,0,0,0,0.0879070881157422,0,0,0.00451843411146471,-0.0321961222885249,0,0,0,0,0,0,0,0,0,0,0,-0.000861967372471,0.0780827124548563,0,0,0,0,0,0,0.0222487431114157,0.0517979748482995,-0.00293171940743742,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316782769169191,-0.221081171904465,-0.010216714097984,0.0469281047036432,0,0,0,0.143256078789163,0.00763211017468651,0.0216418181717847,0.0432154254185885,0,0.0382174197846677,0,0,0,0.212993837593106,0,0.156613193852808,0,0,0,0,0.0649082426987175,0,0,0,0,0.0608773318689251,0,0,0,0.218250926300663,0.0412049233125489,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.0160768664056926,0,-0.0462793455399244,0,0.0412943760478468,0,0,0.00285011408836551,0,0,-0.0168567480609782,0,0,0,0,0.0992338847128378,0,0,0.121487737462791,0,0,0,0.0186726445520294,0,0,0,0,0,0,0,0.000449703143624819,0,0,0,0,0,0.0270809601819734,0,0,0,0,0,0.0485593821566869,0,0.225621462071163,0.00783451167820789,0,0.0596166223347096,0,0,0,0,0
X600031.SH,0,0.200934390866138,0.018703020559671,0.0149378545590758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269976181176736,0,0,0,0,0,0,0,0,0,0,0.0237378556720506,-0.0509272220867545,0,0,0,0,0.237214754347826,0,0,0,0,0,0,-0.015712233201707,0,0.00626683044820462,0,0,0,0,0,0.00358402456349943,0,0.0358183360558275,0,0,0,0,0,0,0
X002371.SZ,0,0.114509340823564,0,0,0,0,0.187680112215257,0.25944039699633,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288065011438395,0,0,0,0,0,-0.632091005718213,0,0.247746133416617,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.133139925379781,0,0,0.101254199505842,0,-0.0852514774949288,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0.291211112030218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142177663807251,0,0,0,0,0,0,0,-0.04411691671048,0,0,0,0.0467894678572536,0,-0.0130368997018228,-0.0659954413203763,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.245265113390802,-0.0293051353166319,0,0,0,0,0,0,0,0,0,0.040892856876637,-0.077220904946051,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0165536920255998,0,0,0,0.0328099046391948,0,0,0,0,0,0,0,0,0,0.0357319446087633,0,0.0309970104573404,0,0,0,0,0,0.0212659347235591,0.0274219511819535,0,0,0,0.0742123146837193,0,0,0,0,0,0,0,0,0,0,0.520236120374051,0,0,0,0,0.11343915554866,0,-0.0084115391111471,-0.0371357418787249,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0441217518871915,0.168262255398878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238256859499261,0,0,0.0739685193618857,0,0,0,0,0.101669670798477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191105735803079,-0.118242742570358,0,0.0414090962817383,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829522075782255,0,-0.0103407835456053,-0.0334759711768187,0,0,0.0425463309986995,0,0,0,0,0.142316426980644,0.506170894594494,0,0,-0.0237899860842096,0.0856249419248733,0,0,-0.0899031312013348,0,0.0684718893162963,-0.013494554086569,0,0,-0.0156820922554292,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0345615477540034,0,0,0,0,0,0,0,0,0,0,0,0.114988717137489,0,0,0,0.0513549685843043,0,0,0,0,0,0,0,0.0556283419803485,0.00573076826960252,0,0,0,0,0,0,0,0.138567958540307,0,0,0,0.106983424045203,0,0,0,0,0,0,0,0.0484998856644637,0.0356918281261283,0,0.0387693549006828,0.0176930607912828,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.067552277792472,0,0,0,0,0,0,0,-0.0397832142730466,0,0,0,0,0.0919769290443494,0.11020432878566,0,0,0,0,0,0,0,0,0,0.0234905433148378,-0.0511157606081826,0,0,0,0,0,0,0,-0.02409575932565,0.277771269691429,0,0,0,0,0,0,0,0,0,0,-0.0440949355974651,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.0959771417616423,0,0,0,0,0,-0.101100497156538,0,0,0,0,0,0,0,0,0,-0.0186370996113467,0.391352963279499,0,-0.178044264388638,0,0,0,-0.180638521308977,0,0,-0.258717449145199,0.244037367674053,0.234382072875633,0.140054262192103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351201908843174,0,0,-0.0249690646981073,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0401323421126694,0,0.113944734942754,0,0,0,0.0415533196857927,0,0,0,0,0,0,0,0.15692905945186,0,0.152521214504482,0.246384179597568,0,0,0,0,0.0122826581889854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318691707306324,0,0,0.0344075044662354,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0152706463061609,0,0,0,0,0.0634360390887423,0,-0.0660105858358017,0,0,0.464804015104122,0,0.027817852507334,0.0117648718335049,0,0,0,0,0,0,0,0,0,0,0,0.0284034981710643,-0.0752995522491803,0,0,0,0,0,0,0,0,0,0.0972583387870978,0,0,0,0,0,0,0,0,0.0520320408688414,0,0.0340962769608506,0.00782666814786994,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.101738419717748,0,0,0,0.285788908419795,0,0,0,0,0,0,0,0.167977844924461,0,0,-0.0463108296818284,0,0,0.0267228787569577,0,0,0,-0.0107571632255684,0,0,-0.138388644075028,0,0,0,0.0229474627603947,0.188595167001717,0,0.0535042569715259,0.332816202076945,0,0,0,0,0,0.140682087145525,0,0.108707412435104,0,-0.262433214932526,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,-0.0390175151228967,0,0,0,0,0,0,0,0.0557819010275169,0.0879287198018433,0,0,0,0,0,0.135746691749615,0,0,0,0.0076545015711759,0,0.257312179506397,0,0,0,0,0.144818177162317,0.0100492191548376,0,0,0,0,0,0,0,0,0,0,0.039291721399738,-0.0676285400017557,0,0.0454182502084075,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.588217735607455,0,0,0.577352605583294,0,0,0,0,0,0,0,0,0,-0.0704804931300354,0.0133143282025777,0,0,-0.120482301037089,0,0,0,0,-0.134903608034478,0,0,0,0.299807004099743,0.0107583336756217,0,0,0,0,0,0,0,0,0,0,0.100898043885432,0,0,0,0,0,0,0,0,0,0.109928758978672,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,-0.038775836036344,0,0,0,0,0,0,0,0,0,0,-0.0301535640262017,-0.168853155604219,0,0.0818487310960411,0,0,0,-0.253680145931815,0,0,0,0.363803973884498,0,0.135218851291826,-0.208998489416179,0,0,0,0,0.731316244822132,0,0,0,0,0.469832399369753,0,0,0,0,0,-0.47098193287715,0,0,0,0.00450184496839905,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0325538330302424,0.0673870156508797,0,0,0,0,0,-0.348731488551683,0,0,-0.2742187188947,0,0,-0.149193338756342,0,0.13498883007469,0,0,0.173163904412024,0,0,0,0,0,0,0,0,0,0,0,0,0.270463633798402,0,0,0,0,0.0842837765153224,0.298597400572332,0.00848788111374023,0,-0.320842746627904,0.168776113375736,-0.216173724782964,0.01812956822008,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.526319639115492,0,-0.132713632885755,0,-0.0937877604397256,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0557478316560215,0,0,0,0,0.0235129743071469,0,0.139930554424572,0,0.0459543419199985,0,0,0,0.00500851962341274,0,0,0,0,0.0313143307340955,0.0253746929010886,0.196408751631235,0,0.0928384605098145,0,0,0,0,0,-0.0472445778088105,0.123941326769716,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.202173596331553,0,0,0,0,0,0,0,0,0,0,0,0,0.138115584869684,0,0.160726506357171,0,0,0,0,0,0,0.204855275614764,0.0292025644671969,0.106185889112373,0,0,0,0,0,0,0.0959309876037938,0,0,0,0,0,0,0,0,0,0,0,-0.293801218152979,0,0,-0.0272530369314878,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0495829757470772,0,0,0,0,0,0,0,0.0699497911889055,0.114839389318845,0.153674704907559,0,0,0,0,0,0,0,0,0,0,0,0.0262240663161649,0,0,0,0,0,0.180750684386668,0,0.0165781144769296,-0.0391828112978853,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0205078905211027,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.100870471336211,-0.0241943597069051,0,0,0,0,0,0,0,0,0,0.553638143148054,0,0,0,0,0,0,0,0,0,0.230226947296199,0,0,0.0515518090168873,0,0,0.00745974003225103,0,0,0,0,0,0,0,0,-0.0838812173191541,-0.000812244303175831,-0.0835277535001606,0,0.0235378716902482,0,0,0,-0.00666266372916976,0.0264135136482947,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0404772878760305,0,0,0,0,0,0,0,-0.0952200997109634,0,0,0,0,0,0,0,0,0.0388240831592816,0,0,0.0676142150207753,4.33680868994202e-19,0,0,0,-0.0580209987426326,0.0355148323534641,0,0,0,0,0,0,0,0,0.134941947071309,0.0151785059725786,0,0,0.0480962557236892,0,0,0,0,0,0,-0.00387964625158695,0,0,0,0,0,0,0,0,0
X600522.SH,0,-0.0168773980751699,0,0,0.0795590644591968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126778893525551,0.000662430814539722,0,0,0,0,0.0358189623581315,0,0.00661670589476036,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181139929213243,0,0,0,0,0,0.154268377351933,0,0.17775800565871,0,0,0,0.120033316620063,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0260983792113941,0,0,0,0,0,0,0,0,0,-0.0870286838733627,0,0,0,0.149627785381251,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0720281970583556,0,0,0,0,0,0,0,0,0,0.184484736663823,0.0356873389440351,-0.0127896166313553,0,0,0,0,0,0,0,0,0,0.0298421964327402,0,0,0,0,0,0,0
X002074.SZ,0,0.0543221505436922,0.0690491943467011,0.0425222072286479,0,0,0.0245026847906453,0,0,0,0,0,0,0,0,0,0,0,0.0130972831637848,0,0.5372658829535,0,0,0,0,0,0,0,0.0109208608023103,0,0,0.00159056228678937,0,0,0,0,0,0,0,0,0,0,0,0.0743223746323737,0,0,0,0,-0.0179453508353764,0,0,0.010530157349705,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0015151328941674,0.276709783450875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472111204160706,0,0,0,0,0,0,0,0.0947864658102874,0,0,0.0151829349180726,0,0,0,0,0,0,0.0089927000565344,0.237769699119133,0,0,0,0.0138945774069126,0,0.122918086438877,0,0,0,0,0.0661579083575252,8.67361737988404e-19,0,-0.0407327251737147,-0.0284889681210613,0,0,0,0,0,0
X600702.SH,0,0,0.7113959543663,0,0,0,0,0,0.189112346928775,0,0,0,0,0,0,0,-0.0732123632381975,0,0,0,0.023632506975281,0,0,0,0,0,0.0234524938673569,0,0,0,0,0,0,0,0,0,0,0,0,0.427990547082674,0,-0.0531925901033674,0.0266526719308435,0,0,0,0,0,0.0434929156747071,-0.160825266738363,0,-0.014779626310493,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.282966395301576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143066854429264,0,0.333667854652741,0.296591116114881,0.0626229483403212,0,0,0,0,0,0,-0.205824947702284,0,0,0,0,0,0,0,0,0,0,0.202333572974303,0,0,-0.0272754187324169,0.126175426759574,0,0,0,0,0,0
X300142.SZ,0,0,0,0.00378558867523651,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541211104453899,0,0.142142891850378,0,0.223212832182012,0,0,0.0939764015161489,0.0493576196076271,0,0,0,0,0.00758946109479509,0,0.0388250670566428,0,0,0,0,0.0248116501453721,0.0522600475716894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469790019400644,-0.0193359807631387,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.0230232454809001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195824943898251,0,0.157932567345468,-0.115628364442589,-1.0842021724855e-19,0,0,0,0,0,0.230757221026234,0.119052532799389,0,0.101165057466139,0,0,0,0,0,0,0,0,-0.0696351621359037,0.0599736429184511,0,0.0290976093337825,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0520554224377775,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.217211622671511,0,0,0.0862014321681462,0,0,0.0718889014923301,0,0,0,0,0.0163181526634279,0,0.0387435602777124,0,0,0,0.0278378391570785,0,0,0,0,-0.00435507502671013,0,0,0,0,0,0,0,0.0206239355487876,0,0,0.0339931019309781,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0581127170057833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518228835405334,0.0342549567165996,0.0396047011276316,0.00791622544405651,0,0,0,0,0,0,0,0,0,0,0.309239140395542,0,0,0,0.15140094365423,0,0.0365296429782192,-0.0869764991383644,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.0789642898771574,0,0,0,0,0,0,0,0,0,0,0,0,0.158942595529829,0,0,0,0,0,0,0.0441502918205909,0,0,0,0,0,-0.0656178364317393,0.0889436020601906,-0.109338509344149,0,0,0,0.163818844299434,0,0.0537013537968332,0,0.294060717993225,0.0185440010294786,-0.066393045523545,0,0,0,0.169786393561172,0,0,0.0278393714232506,-0.0737842789973961,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0.0278663613332421,0,0,0.0444459538666808,0,0,-0.0119738598312094,0,0,0,0,0,0,-0.190233118353833,0.131779074983234,0,0.132832596877292,0,0,0,0,0,0,0,0.00490641966558001,0,0,0,0.055743386979643,0,0,0,0,0.0618057856225456,0,-0.012751007096193,0,-0.0478983112631611,0,0,0,0,0,0,0,0,0,0,0.0308393422835306,0,0,0,0,0,0
X000988.SZ,0,0,-0.188406579542854,0,0,0,0.0763033686139425,0,0.0714735298378002,0,0,0,0,0,0,0,0,-0.145694641607413,0.223400677337109,0.191482076573375,0,0,0,0.165447733137354,0,0,0,0,0,0.348497880398218,0.14937221333707,0,0,0,0,0,0.250908068568241,0,0,0.162679623977773,0,0.385869845845354,0,0,0,0,0,0,0,0,0,-0.124192846502074,0.261926091151745,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.0834850646246265,0,0.332200017826007,0,0,0,0,0,0.222521129301739,0,0,-0.451453884938088,0,0,0,0,0,0,0.12815966561477,0,0,0.268421887019317,0,0,0,0,0,0,0,0,0,0.219796641733534,0,0,0,0.342433767043845,0,0,0,-0.00638809846267169,-0.0369239031286248,0,0,-0.0393245665198415,0.206111947356597,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.117146670957291,0,0,0.0336802466318397,0,0,0,0,0.545618259316949,0.0319554141293797,0,0,0,0,-0.174852609447697,0,0,0,0,0,0,0,0,0.0629211153887017,0.138754181189998,0,0,0.0178626376421498,0,0,0,0,0,0,-0.0250191271894726,0,-0.0632510712851081,0,0,0,0,0,0.0114630652519649,0,0,0,0,-0.0774266169109577,0,0,0,0,0,0
Slope,0,0,0,0.424512256478373,0,0,0,0,0.42865364525496,0,0,0,0,0,0,0,0.409266125295747,0,0,-0.0197064835307181,0,0,-0.177741246224779,0,0,0,0.278614892649636,0,-0.0977502550934718,0.0973240584515268,-0.129837554703054,-0.0134909992565519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261480597644047,0.109254874641339,0,1.98713826072724,0,0,0,0,0,0
TED,0,0,0,-0.144240959419388,0,0.305997047770473,0,0,0,0,0,0,0,0,0,0.342458558511068,0.123576839771225,0,0,0,0,0,0,0,0.367216914783967,0,0,0,-0.067473725563184,-0.121671622960525,0,0,0,0,0,0,0,-0.204331032390833,0,0,0,0,0,0,0,0,0,0,0.0855068606644159,0.0627500355556086,0,0.409988983160226,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0525314870749376,0,0,0,0,0.0786391146139348,0,0,0,0,0,-0.0786978401340293,0,0,0,-0.0249768383029118,0,0,0,0,0,0,0,0.00330710822237279,0,0,0,0,0,0,0,0.149181836855276,0,0,0.0773362868878016,-0.000447802040250206,-0.0683616197740097,0,0,0,0,0,0,0,0.056462718827532,0,0.0621651389595171,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.00450603392871702,0,0,0,-0.0830838421855669,0,0,0,0,0.0127089960458706,0,0.0200836128994039,0,0,0,0,0,-0.0145666313165095,0,0.0256078968260758,0,0,0.105314490201152,0,0,0,0,0,0,0,-0.02950202768577,0.0218595914031495,0,0,-0.0112628983273049,0,0,0,0.00194271255376455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0.00162938709477004,0,0,0.000536736348820769,0,0,0,-0.0016171415405738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141227142134683,0.000486076131641106,0.00434218686167665,-5.42101086242752e-20,0,0.000364274741768009,0,-0.00167362555895146,0,0,0,0.000574688212323255,0,0,0,0,0,0,0,0,0,0,0.00299371955729718,-0.00100145316504748,0,0,0.000394461722177429,0.00441563082013726,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120954152294686,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382064611628974,0,0,-0.000856861393610246,0,0,0,0,0,-0.00432012293340339,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020897272512974,0,0,0,0.000230962183352181,0,0,0,0,0.0019197804832617,0,0,0,0,0,0,0,0.00111880306281215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161428217705187,-0.00711188370032148,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018900008708139,0,0,0,0,0,0,0,0,0,0,0,-0.000383701494434952,0,0,0,0,0,0,0,0,0,0,-0.000431984763677938,-0.00221601874274639,0,0.00212404021406231,0,0,0,0,0,0,0
