,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X600271.SH,X600118.SH,X600031.SH,X600372.SH,X002241.SZ,X000157.SZ,X600089.SH,X000338.SZ,X002292.SZ,X600741.SH,X002236.SZ,X002475.SZ,X600066.SH,X000559.SZ,X002129.SZ,X300124.SZ,X600177.SH,X601877.SH,X300003.SZ,X600582.SH,X600839.SH,X000016.SZ,X600435.SH,X000568.SZ,X002456.SZ,X002294.SZ,X000550.SZ,X000623.SZ,X002008.SZ,X002179.SZ,X600498.SH,X002465.SZ,X000581.SZ,X000800.SZ,X000869.SZ,X000977.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.212962934119216,0,0,0,0,0,0,0,0,0,0,0,0,0.0977596697555389,0,0,0,0.00478446245601579,0,0,0,0.00195353815554955,0,0.022326761786156,0,0,0,0,0,0,0,0.0362993880240737,0,0,0.0718912023618242,0,0,0,0,0,0,0.0879037988419158,0,0,0,0,-0.0039715521462692,0.0149313085933848,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332523580667472,0,0,0,0,0.157698630807936,0,0,0,0.108401473701522,0,0,0,0,0,0,0,0,0,0,0.0736104889357874,0,0,-0.0147267019410263,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0509160620407032,0,0,0,0.162651841440566,0,0,0.103950579993106,0,0,0,0.14471376265882,0,0.022465508304307,0,0,0,0,0.128840901662818,0,0,0,0.123311586218017,0,0,0,0.0215609131606803,0,0.1989912057528,0,0.0107144231756686,0,0,0,0,0.0191467785748475,0,0,0,0,-0.00432289737345163,1.0842021724855e-19,0,0,0,0,0,0
X600271.SH,0,0,0,0.0135538612205828,0,0,0,0,0,0.108387006322363,0,0,0,0,0.0889511523299053,0,0.0212298196249707,0,0,0,0,0,0,0,0,0,0.316448742492013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646646501041825,0,0,0,0,0,0,-0.0211930021814168,-0.0110356254901456,0,0,0,0,0,0
X600118.SH,0,0,0.171219615325325,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0866976446156658,0,0,0,0.0127456639821919,0,0,0,0,0.0545499569349659,0,0.653135020982326,0,0,0,0,0,0,0,0,0,0,0.0706061545215777,0,0,0,0,0.0257222964020089,-0.0177095080289642,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535541155519443,0,0.158570826407227,0,0.0108635344831292,0,0,0,0.167360500640197,0,0,0,0.182595892275251,0,-2.71050543121376e-20,0,0,0.0216608109649458,0,0,0,0.0793838460423435,0,0,0,0,0,0,0,0,0,0,0.0175737970238057,0,0,0,0,-0.0017885672073694,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112211424030091,0,0,0,0,0,0,0,0,0,0,0,0.249306219962547,0,0,0,0,0,0,0.0109078704853697,0,0.157851931804774,0,0,0,0,0,0,0,0,0,0,0.0566663276984009,0,0,0,0,-0.00286657075131129,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083287605000259,0,0,0,0,0,0,0,0,0,0.0159037994900281,0,0,0,0,0,0,0,0,0.206371882175912,0.00743326420202201,0.202880084886264,0,0.000792181764865562,0,0.0269940860459758,0,0,-0.0165500773589394,-0.0121291760450169,0,0,0,0,0,0
X000157.SZ,0,0,-0.0380428900559292,0.045169754524591,0,0,0.226054987179258,0,0.0807726077266013,0,0,0,0,0,0,0.53379378323662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.00457367476499229,0,0,0,0,0,0,0,0,0,0,0,0,0.00278137589102514,0.039719920287544,0,0,0,0,0,0
X600089.SH,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0988752057999416,0.372718655296935,0,0,0.000857800492289422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12139264046577,0,0.0132628623476176,0,0,0,0,0,0,0,0,0.0264004774418621,0.0729464484047935,0,0,0,-0.0113507733751007,-0.0279604563725634,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0730852646472428,0,0,0.0857930324781796,0,0,0,0,0.0203649576872665,0,0,0,0.0678526119156325,0.0361654289029962,0,0.306556405834591,0,0,0,0.00442811995947447,0,0,0,0.145519271646241,0,0,0,0,0,0,0.0420427688466404,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0142627533431702,0,0,0,0,0,0
X002292.SZ,0,0,0,-0.000522601324544683,0,0.0142688339631032,0,0,0,0,0,0,-0.0695438131889415,0.0274419157525763,0,0,0,0,0,0,0,0,0,0.0425412154783869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031546137029206,0,-0.0909898956753258,0,0.0167081934767629,-0.0162642179659445,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.289191760862223,0,0,0,0,0,0,0,0.0083095826972969,0,0,0.0428957596452483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.125777434826458,0,0,0,0,0,0,0.264869293763564,0,0,0,0,0.0108485551772231,-0.0141858752090178,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0138544862937643,0,0.0436791781328822,0.136945666349035,0,0,0.0165168762596487,0,0,0,0,0,0,0,0,0,0.0325211608412194,0,0,0,0.207111145373822,0,0.0906535342064964,0,0,0,0,0,0,0,0,0,0.116220532182273,0,0,0,0,0,0,0,0,0.0139415372918003,0,0,0,0,0,0
X002475.SZ,0,0,0,0.0696140227233176,0,0,0,0,0,0,0,0,0.0204157167466876,0,0,0,0,0,0.318154768893084,0,0,0,0,0,0,0,0,0,0.00402153410774606,0,0,0,0,0.169756001494932,0,0,0,0,0.0539869148184392,8.67361737988404e-19,0,0,0,0,0.191171749555419,0,0,0,0,0.0143539256311256,0,-0.00606601249272651,0.0327581057471637,0,0,0,0,0,0
X600066.SH,0,0.116902166992525,0,0,0,0,0.005902691801313,0,0,0,0,0,0.394116884801486,0,0,0,0,0,0,0.243128828047067,0,0,0.0496131624820087,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00408586565077594,0,0,0,0,0,-0.0625877326402756,0,0,-0.0190654183208903,0.0197563523693415,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,-0.00517198611538745,0,0,0,0,0,0,0.204067466277181,0,0,0,0,0,0,-0.0384919626182649,0,0,0,0,0,0,0,0,0,0.441024297404609,0,0.0858958170527563,0,0,0,0,0,0,0,0,0,0,0.0402451339536549,0,0,0,0,0,-0.00473815042832206,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611937612003823,0,0,0,0,0,0,0,0,0,0,0.118835683103136,0,0,0,0,0.243555220619602,0,0,-8.67361737988404e-19,-0.0219331658138238,0,0.0192512964220667,0,0,0,0.13820322146156,0,0,-8.67361737988404e-19,0,0,0,0,-0.0167058565459332,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.039047132930781,0,0,0.242383530849089,0,0,0,0,0,0,0,0,0,0.136825224586407,0,0,0,0,0,0,0.0518962606729264,0,0,0,0,0,0,0,0,0,0,0.0535407034275287,0.101038403861574,0,0,0,0,0.0298163410386266,0,0,-0.019874256352689,0.0231489783399497,0,0,0,0,0,0
X600177.SH,0,0,0,0.0360202374353433,0.211633755369171,0,0,0.124071096869758,0,0.00204225008707025,0,0,0.139784832318669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509798829203932,0,0,0,0,0,3.46944695195361e-18,0.175452682305723,0.0644119101634712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,-0.0295697225796748,0,0,0,0,0,0,0,0.0212839306992703,0,0.0202913721722423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363166947547087,0.00504666463765224,0,0,0,0,0,0,0,0,0,0,0.0219702012252866,0,0,0,0,0.0229227242072193,-0.0159855926487063,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0075738035120253,0,0,0.234608892953982,0.168110308486736,0,0,0,0,0,0,0,0.0209058774119206,0,0,0,0.00600848663487373,0,0,0,0,0.0898842323292552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428285046296153,0,0.103539233334087,0,0,-0.0242927207609982,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,-0.0194113405982649,0,0,0,0.0702534836973716,0,0,0,0,0,0,0,0,0,0,0,0,0.236980057214443,0,0,0,0.212850802525533,0,0.00712668108751807,0,0,0,-0.196026720236698,0,0,0.0796652984155612,0,0,-0.0241601159599468,0,0,0,0,0.201344378797114,0,0,-0.000198612404221841,-0.0342939425053819,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.0215556675236283,0.0776840108798567,0,0.0889100877572615,0,0.0708460098108693,0,0,0,0,0,0.036915782727424,0,0,0,0.301960988108689,0.0608589505510015,0,0,0,0,0,0,0,0,0,0,0,0.00815971344674179,0,0,0,0.0071435156643092,0,0,0,0,0,0,0,-0.0212894396113751,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,-0.138381247634609,0,0,0,0.130032452657126,0,0,0,0,0.153260159420937,0,0,0,0,0,-0.0229060769920219,0.0711749583643665,0,-0.0179857160237309,-0.138495743378814,0.128533562467499,0,0,0,0,0,0,-0.0168905365576169,0,-0.255529002914282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000866936818572552,-0.0047221786111793,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120049535609866,0,0.418480960583841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500669576404978,0,0,0,0,0,0,0,0,0.0700035855617579,0,0,0,0.0141272294037368,0,0.0154731737700485,0,0,0.00532103016256134,-0.00336271690106249,0,0,0,0,0,0
X000568.SZ,0,-0.0664868370290974,0,0,0,0,0.567582475509587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.179841729639783,0,0,0,0,0,0,-0.0548931823437432,0,0.0429306581150981,0.17052256892318,0,-0.0188422641663716,-0.0476274221355247,0.173730437971831,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0413428990471646,0,0,0,0,0,0,0,0,0,0,0,0.299364859210245,0,0,0,-0.0651862208693151,0.209794233155969,0.316817726312915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080596296969291,-0.0985972435547373,0,0,0,0.000107544951301381,0.0197033726727649,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0853606006784399,0,0.0285618978965441,0,0,0,0.221318145543126,0,0,0.033212975736783,0,0,0,0,0,0,0.0107350333297883,0,0,0,0,0,0,0.158118775110487,0,0.114797890818546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101677797455011,0,0,0,0,-0.0163594748240559,0.00901383786109957,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.345116658478252,0,0,0.00380547622930529,0,0,0.15619709070479,0,0,0,0.0403116366181193,0,0,0,0,0,0.171771896346337,0,0,0,0,0.0122026327899189,0,0,0,0,0,0,0,0,0,0,0,0,0.028291959599386,-3.46944695195361e-18,0,0,0,-0.00568484271101747,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0.0413896135137734,0,0,0,0,0,0,0,0,0,0.104243885008544,0.0689223578855584,0,0,0,0,0,0,0,0,0,0,0,0.0442422829672893,0,0,0.0836851962530859,0,0,0,0.0580496734860615,0,0.0532297837444093,0.0360158742765348,0,0,0,0,0,0,0,0,0,0.124222714503747,0,0,0,0,-0.0176951573082511,-0.00353558224145066,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.182002288573184,0,0.0840886561393611,0.25960385474011,0.0370064694973374,0,0,0,0,0,0,0,0,0,0.0540280651238463,0,0,0,0,0,0,0.0295366023926965,0,0,0,0,0.0688216329896979,0,0.00774417084582713,0,0,0,0,0,0.0132245614863081,0,0,0,0,0.00682800072804345,-0.0139923696960104,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095578773254992,0.103276639052349,0.250099847969973,0,0,0,0,0,0,0,0,0,0,0,0.16981994205964,0,0,0.0224514326647354,0,0,0,0,0,0,0,0,0,0,0,0.036194817684905,0.110739866262745,0.109870930527717,0.10120439131026,0,0,0,0,-0.0199072090826639,-0.0138670146235598,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0462290700327849,0,0,0,0,0,0,0,0,0,0,0,0,0.090974741760366,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0555483168726164,0,0,0,0,0,0,0,0,0,0.423752274534611,0,0,0,0,0,0.0514210026216823,0,0,-0.00448167028814517,-0.0367895544527395,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.047170117457538,0,0,0,0,0.0639396075930605,0,0,0,0,0,0,0,0.152297957871099,0,0,0,0,0,0,0.0556496007147348,0,0,0.0107538472989962,0,0,0,0,0,0.0343639602625618,0,0.200588067110291,0,0,0,0,0,0,0.0149696380098585,0,0,0,4.33680868994202e-19,0,0,0.0835928359952564,0,-0.0397829716269374,-0.0204111191313313,0,0,0,0,0,0
X000581.SZ,0,0.010176885711464,0,0,0.220859721687288,0.14633543579911,0.0605848075432333,0,0,0,0,0.0877224957201994,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.085337782489254,0,0,0,0,0,0,0,0,0.0255697339972192,0,0,0,0,0,0,0,0,0,0,0,0.000949484752568879,0,0.0399330106886674,0,-0.00940422471576825,-0.0430978346155829,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232779600505424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787274952057315,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0506480738731053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581180426811121,0,0.0771156956962272,0,0,0,0,0,0,0,0,0,0.0741366758798386,0,0,0.133832925630731,0,0,0,0,0,0,0.078239150557759,0,0,0,0,-0.0342256318890208,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0613597962048171,0,0,0,0,0.0324599282984984,0,0,0,0,0,0,0.15967881041515,0,0.0201362663557272,0,0,0,0,0,0,0,0,0,0,0,0,0.0515423759722154,0,0.205653799449301,0,0,0,0,0,0,0,0,0,0.0525407520773655,0,0,0,0,0,0,0,-0.0179202380101139,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.181455041635691,0,0,0,0,0,-0.053514293492484,0,0.0800641767034517,0,0,0,0,0,0,0,0,0,0.173023482179612,0,0,0.0233589116462329,0,0,0,0,0,0,0,0,0,0.104544474617793,0.104700025046179,0,0.296822545808598,0,0,0,0,0,0,-0.134752594439529,0,0,0,0,-0.0191538849623095,0.0608211817522934,0,0,0,-0.148314255514142,0,0
Change_TY3M,0.251515224378184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.244479768344382,0,0,-0.194119437635251,-0.10292524397248,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801668782777832,-0.00581688607719531,0,-0.00718144186827495,-0.0528431717315911,-0.0388295874301423,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,2.2912738398441,-0.651214879405916,0,0,-0.689679595674893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.701469286247948,0,0,0,0,0,0,0,0,0,0,-0.581503075127517,0,-0.427898095253566,0,0,0,-0.941234087665705,1.38777878078145e-17,0,0,0,0,0
TED,0,0,0,0,0.170071592832658,0,0,0,0,-0.266980927307749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481406762045485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.534548656141119,-0.435671645341765,-0.203051493844437,0,-0.0658037514358157,0,0,0.214191062817794,0,0,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0714437230946335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020745344172397,0,0,0,-0.00913607528772808,0.363366156591383,0,0,-0.192337495613482,0,-0.0159940187004909,0,0.127141975395028,0,-0.0958467841254622,0,0,0,-5.42101086242752e-20,-0.0451775241768925,0,0,0,0,0,0.0695709210264687,0,0,0,0,0,0,-0.275998684370866,0,0
MKreturn,-0.223278159337552,0,0.131693114464676,-0.150307337359081,0,0,0,-0.197217720994845,0,0,0,0,0,0,0,0,0,-0.143423238093171,0,0,0,0,0,0,0,0,0.007184063941083,0,0,0,0,0,0.0452841394623124,0.153943592150191,0,0,0,0,0,0,0,0,0,0,0,0.0570366200254454,0.072738398555156,0,0,0,0,-0.00458874670320949,-0.00990770458054224,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00442528330812455,0,0,0,0.00042130445115532,0,0,0,0,0,0,-0.000465951021993039,0.00151734088196514,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0.000161561011503664,0,0,0,0.00351011151220452,0,0,0,0,0.00249366410067171,0,0,0,0,0.043079760445254,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00976782328728914,0,0,0,0,0,0,0,0,-0.0117371659988669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995178123029751,-0.00584708392107979,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.0026147159232261,0,0,0,0,0,0,0,0,-0.000318576327538147,-0.000776815907411733,-0.00427894759437754,0,0,0,0,0,0,0,0,0.00249993126549104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310490675130599,0,0,-0.000698001470060145,0.0095884254419227,0.00619016470281196,0.00326911593442004,0,0,0,0.0821030530732362,0,0
CarbonVol_Hubei,0,0,0,0,-0.00123340075769337,0,0,0,0,0,0,0,0,0,0.00384699171426561,0,0,0,0,0,0,0,0,-0.00128848095465839,-0.000108671480357825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00111859360754892,0,0,0,0,-0.00243855014151937,-0.00234038416167495,0,0,0,0,0,0
