,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X000568.SZ,X600031.SH,X002236.SZ,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X000338.SZ,X600177.SH,X002292.SZ,X002085.SZ,X000157.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X300124.SZ,X600867.SH,X002294.SZ,X002074.SZ,X600498.SH,X002506.SZ,X601877.SH,X002426.SZ,X600522.SH,X600089.SH,X002508.SZ,X002465.SZ,X600566.SH,X000050.SZ,X000869.SZ,X000550.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.142567202648715,0,0,0.216462167253228,0,0,0,0,0,0.0294399653000484,0,0,0,0.0919426418341247,0.167981982603138,0,0,0,0,0,0.0308590458801066,0,0,0,0,0,0,0,0.0544489486828408,0,0,0,0,0,0,0,0,0,0,-0.113512445479838,0.0745107698812672,0,0,0,0,0,0,0,0,0,0.0610870088975946,-0.0312074906507906,0,0,0,0,0,0
X600104.SH,0,0,0.0694565748482375,0,0,0,0,0,0.318300663756241,0,0,0.238802049241435,0,0,0.0441259406716405,0,0,0,0,0,0,-0.143265014610601,0,0,0.105729193860286,0,0,0,0.0332059432294209,0,0,0,0,0,0,0,0,0.0289800438517193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189242548701882,-0.0928125981631913,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.312293102315918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197793258441388,0,0.0863507323400005,0,0.0244117162952665,0,0,-0.136139514105071,0,0,0,0,0,0.120659801093819,0,0,0.0220134768171203,0.0548568284890674,0,0.346486979144424,0,0,0,0.205758675082753,0,-0.100949229971405,0,0,-0.0371703680274097,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,-0.072982539526392,0,0,0,0,0,0,0,0,0,0,0,0,-0.137512297552608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979509361756284,0,0.0942960756322477,0,0,0,0,0,0,0,0,0,-0.109670269264999,0.0621026814656636,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0353289715753454,0,0,0,-0.0462601541437156,0.598485289447875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267953604324998,0,0,0,0,0,0,0.169608074651835,0.0489955190927412,0,0,0,0,0,0.113535192032468,0,0.00307964702917604,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0266426138713851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266055313747223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130080588129902,0.0602680695808133,0.0381436996793179,0,0.0864043423253302,0,0,0,0,0,0.200589505135583,-0.188706615513587,0,0,-0.0659322178753381,0,-0.0781005604507407,-0.0392106899921424,0,0,0,0,0,0
X002304.SZ,0.253425324561961,0,0,-0.0501052701045652,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.103918688464912,0,0,0,0,0,0,0,0,0,0,0,0,0.0615552495632961,0,0,0.0229743709389392,0,0,0,0,0,0,0,0,0,0.065792208173974,0,0,0,0,0,0.230910333008318,0.00810218975925386,0,0,0,0.101460533019129,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.149778677912262,0,0,0.122329461003648,0.182859054955169,0,0,0,0,0,0,0.0327766862807048,0,0,-4.33680868994202e-19,0,0,0,0,0.0378956630918579,0,0,0,0,0,0,0,0,0,-0.025239909881663,0,0,0,0,0,0,0.00147121670089941,0,0,-0.0828659347454344,-0.0118613894594302,0,0,0,0,0,0
X000625.SZ,0,0.0574261439853364,0,0,0,0,0,0,0,0,0,0.153746691957879,-0.115470444709901,0.0381960232367873,0,0,0,0,0,0,0.0816644116941499,0,0.0263700063859987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492510796454456,0,0,0.0744319856280156,0,0,0,0,0.103263882885264,0.12148681554521,0,0.0192346349531427,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022106048693454,0,0,0,0,0,0,0.0303014685726946,0,0,0,0,0.0328052465482331,0,0,0.00323611020616151,0.00514948129478446,0,0,0,0,0,0,0.0438491093004268,0,0,0.0725922208634183,0.0157052578183485,0,0,0,0,0.166849966188374,0,0.155739549021025,0.00733123709015807,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.097743989661447,0,0,0.192182672955694,0,0,0,0,0,0,0,0,0.15352026006555,0.104741836178188,0.0447349698137807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086975914602296,0,0,0,0,0,0.080428571098683,0,0,0,0.0137079031299633,0,0.109725197542486,0,0,0,0,0,0,0,0.0276543162288265,0,0,0.0480579662040702,0,0,0,0,0,0
X600741.SH,0,0.425721543337096,0,0,0.0406675229867324,0,0,0,0.080648283487218,0.128484238857708,0,0,0,0,0,0.0754360629811416,0,-0.038640800932775,0,0,0,0,0,-0.00597484208437128,0,0,0,0,0.0100916858532574,0,0,0,0,0,0,0,0,0.0185893489450384,0,0,0,0,0,0,0,0.0531752099317789,0,0,0,0,0,0,0.0408787926546864,0,0,0,0,0,0
X600703.SH,0,0,0,0.0793903316906758,0,0,0,0,0,0,0,0,0,0,0,0,0.303051744661552,0,0,0,0.181440786809255,0,0,0,0,0,-0.00832343503730939,0,0.0290003942738547,0,0,0,0,0,0,0,0,0,0.0492543905456294,0,-0.0181370451802964,0,0,0.052560191218519,0,0.192179232256348,0,0,-0.118269689190622,-0.0285268745161965,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0.0655821040943218,0,0,0,0,0,0.28015714635288,0,0,0.161879296420639,0,0,0,0,0,0.0316044100431757,0,0,0,0,0,0,0,0,0,0,0,0,-0.295742670841473,0,0,0,0,0,0.0394847901143195,0,0,0,0.122303019011995,0.123886457271228,0,0.117856072091743,0,-0.0664217707358428,0,0,0,0.0138959077377722,0,0,0.0748147203231853,-0.0916463993903591,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.248586674507015,0,0,0,0,0,0,0,0.0807200877953884,0,0,0,0,0,0,0,0,0,0.0164682111057258,0,0,0.387119013521079,0,0,0,0.347267381316993,0,-0.272898175205129,0,0,0,0,0,0,0.248749236570852,0,0,0,0,0,0.00441039278194409,0,0,0,0,0,0
X000568.SZ,0.0492868765994457,0,0,0,0.450312680921326,0,0,0,0,0,0,0,0.0186376780006103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861876612863301,0,0,0,0,-0.0906852285996439,0,-0.0158217983856136,0,0.0353120182104424,0,0.108852598229476,0,0,0.0559967909226475,0,0,0,0,0,0,0,0,0,0
X600031.SH,0.133036491376176,0,0,0,0,0,0,0,0,0,0,0,0.0611215275874564,0,0,0,0,0,0,0,0.149547033330485,0,0.0683328926867589,0,0,0,0,0,0,0,0.0356052688042536,0.0319225418662372,0,0,0,0,0,0.0795362543072833,0.0900944011723711,0.016330932736216,0,0,0,0,0,0,0,0,0,0,0,-0.0244422098392272,-0.0121529815164626,0,0,0,0,0,0
X002236.SZ,0,0,0.0765579735050062,0,0,0,0,0,0,-0.039547811803273,0.00933451864999998,0,0,0,0,0,0,0,0,0,0,0.0440991309446561,0,0,0,0.124840693344861,0,-0.123478523048768,0.159646345571166,0,0,0,0,0,0,0,-0.0913692943829424,0,0,0,0,0,-0.268699095423564,0,0,0,0.248648577993351,0,0,0.118910337258398,-0.409000484175227,0,-0.0968961351956698,0.421911289912065,0,0,0,0,0
X000100.SZ,0,0,0,-0.0181568661760157,0,0,0.094663081092109,0,0,0,0,0,0,-0.0423830240857123,0.0514826351545013,0,0,0,0,0,0,0,0,0,0,-0.00371870022369164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713675379497916,0,0,0,0.0139890429600949,0.115595275977148,0.110880147689022,0.00839594500042247,0.0295503790432887,0,0.0543024830135954,0.0122248940294766,0,0,0,0.0388622492370543,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129863958663587,0,0.0425840355793758,0,0,-3.46944695195361e-18,-0.0382152948068283,0,0,-0.0929327963280169,0.232891256380779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464958967503568,0.0513446825826777,0,0,0,0,0.0318426902272179,0,0.0513770774791008,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.181773290672033,0,4.33680868994202e-19,0,0.214091332299653,0,0.0589909534684883,0,0,0,0,0.0576184400415965,0,0,0.1482598355584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575663850692474,0,0,0.00371245121169027,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23122571052831,0,0,0.0424988539508501,0,0,0.302567882291513,0,0,0,0,0.0333043352208025,0.181553449839964,0,0,0,0,0.00119575287318415,0,0,0,0,0,0,0,0.0515295938561344,0.130705869547178,0,0,0,0,0,0.216442473029874,0,0.0552311154464638,0,0,-0.0723386393546813,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299276956677432,0,0,0,0,0,0,0,-0.0502002134826891,0.029080215485406,0,0.479436002309487,0,0,0.0180382072423886,0,0,0.173556495708682,0.0699938266060991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040620144877777,0,0,0,0,0,0,0
X000338.SZ,0,-0.0606239933017306,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.122857739808298,0,0,0,0,0,0.00140789918701239,0,0,0,0,0,0,-0.032962359553859,0,0,0,0,0,-0.103430760297441,0.0826232272761697,0.113058617550292,0,0,0,0,0,8.67361737988404e-19,0.0851988346150462,0,0,0,-0.0380550593122857,0,0,0,0,0,0
X600177.SH,0,0.214117444830573,0,0,1.73472347597681e-18,0,0,0,0,0,0.098124951886887,0.0038242226133708,0,0,0,0,0,0,0,0,0.0718081945789126,0,0,0,0,0,0.0186412861826229,0,0,0,0,0,0,0,0,0,0,0.0255385071274687,0,0,0,0.0988472060714696,0.18623470110605,0,0,0,0,0.165835583414591,0,0,0,0.0537346657826607,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123799922811025,0,0,0.0794768999749206,0,0.0550795341367605,0,0,0,0,0,0,0,0,0,-0.076338279592431,0,0,0,0.168728310261546,0,0,0.150263527333395,0,0.151203856989239,0,0.0286901251889691,0.0250700415639253,0,0,0,-0.00557194317399449,0.48694360523878,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240231912325024,0,0,0,0,0,0,0,0,0,0,0.0109251216248473,0,0,0,0,0,0.0163267088826542,0,0,0,0,0,0,0,0,0,0.0301989710090848,0,0.104400891186385,0,0,0.0715473157171724,0,0.160455936807879,0,0,-8.67361737988404e-19,-0.0744679993775337,0,0,0,0,0,0
X000157.SZ,0,-0.0277359175701779,0,0,0,0,0,0,0,0,0,0,0.248769992698456,0,0.0693757240453268,0,0,0,0,0,0,0.0282597481857817,0,0.0313458551270087,0,0.0203763836027729,-0.0818993550780568,0,0,0,0,0.00587012018135231,0,0,0,0,0,0,0,0.0228634284323816,0,0.000869064372812324,0,0,-0.101565057460058,-0.0786393192411444,0,0,0.108255286227331,0,0,0,0,0,0,0,-0.0615481813453844,0,0
X002180.SZ,0,0,0.261661298441878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608115578760325,0,0,0,0,0,0,0,0.00631176433469122,0,0,0,0,0,0,0.331173423688785,0,0,0.142291349457239,0,0,0,0,0,0.143661436219292,0,0,0,-0.0183991381994615,0,0.027214621914052,0,0,0,0,0,0,0
