,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000568.SZ,X000661.SZ,X600031.SH,X000725.SZ,X000063.SZ,X003816.SZ,X600690.SH,X600809.SH,X000338.SZ,X002241.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300142.SZ,X002371.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X002049.SZ,X600741.SH,X002236.SZ,X600584.SH,X002129.SZ,X601877.SH,X300003.SZ,X000157.SZ,X000800.SZ,X600183.SH,X002414.SZ,X000625.SZ,X000066.SZ,X300136.SZ,X600118.SH,X000977.SZ,X002456.SZ,X002179.SZ,X601799.SH,X002185.SZ,X002508.SZ,X002008.SZ,X002463.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.312402536600172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111192129850806,0.161552523272085,0,0.0299010346149433,0,0,0,0,0.0162700880522794,0,0,0.0435852903382406,0.0410745992432994,0,0,0,0,0,0,0.0188018304632164,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0119940251959126,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.256358269082184,0.195067605608502,0,0,0,0,0,0,0.276072677763384,0,0.0583986954312555,0,0.0791829400195493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797425355818007,0,0,0,0,0,0,0,0,-0.016785714435816,0.00267353205234538,0,0,0,0,0,0
X600276.SH,0,6.93889390390723e-18,0,0,0,0,0,0.122751623796204,0,0.2447648698516,0,0,0,0,0,0.0489693712031851,0,0,0.0538859622484636,0,0,0,0,0,0,0,0,0,0,0,0.08880086941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457008500762849,0.0125172701211948,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0858687930950495,0,0,0,0,0,0.109678629001895,0,0,0,0,0,0,0,0.057140797647106,0,0.172578407180025,0,0,0,0,0,0,0,0,0,0,0.102308364448755,0,0,0,0,-0.096156080859852,0,0,0,0,0.0235132811166449,0,-0.063834575409134,-0.0154891064454497,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329615918071845,0,0.0783784465811561,0.0147973808926184,0,0,0,0,0,0.0134162867920115,0,0,0.104627068430257,0.0843504743104477,0,0,0,0,0,0,0,0,0,0,0,0.0606242067798881,0,0,0,0,0,0,0,0,0,-0.0255757315765473,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0669570992074749,0,0,0,0,0.0533071134081198,0,0.113710298431249,0,0,0,0.0558480967978643,0,0.15236188202795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116816982609792,0,0,0,0,0.0840102822166835,0,-0.0580858278445286,0,0.000288872353923342,-0.00653712318712843,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143772633769642,0,0,0,0.0536032510661376,0.0536316357590454,0,0,0,0,0,0.101429418864375,0,0.0715497119613235,0.145934697422216,0,0,0,0.0262177028845959,0,0,0,0,0.0449034084155138,0,0,-0.0405393869849437,-0.0375632597239746,0.00166783984986073,0,0,0,0,0,0
X002304.SZ,0,0.144921698586157,0,0,0,0,0,0,0.305117780908288,0,0,0,0,0,0,0.0897423209427012,0,0,0,0.187105990379389,0,0,0.0232816376398312,0,0,0,0.0519242447148271,0,0,0.0053800819049288,0.0128666348787304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078504527406922,0,0,0,0,0,0,0
X000568.SZ,0,0.655946816693648,0,0,0,0,0,0.0928336328075951,0,0,0,0.0118695227164278,0,0,0,0,0,0,0,0.0500784189331515,0,0,0,0,0,0,0,0,0,0.0468417578543164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384832998585194,0,0.0188799386730721,0.00258292470917615,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.230425279737805,0,0,0,0,0,0,-0.153176532993362,0,0,0.0539007389245899,0,-0.00627706762764152,0.0619264750439472,0,0,0.220562250318266,0,0.0853725193641006,0,0,0,0,0,0,-0.0536489131978829,0,0,0,0,0,0,0,0,0,0,0,0.0814573265705864,0,0,-0.0787256183543381,0,0,0,0,0.0136288264290339,0,0.00688202431875989,-0.0398028127372686,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,-0.136322540499856,0,0,0,0,0,0,0.282285194487427,0,0,0.182930554379616,0,0.00758605908330156,0,0,0,0,0.0829837145929238,0,0,-0.109580286108913,0,0,0,0.191891069058241,0,0,0,0,-0.00110160326317105,0.0939272128939053,0,0,0,0,0,0,0,0,0.182645690204893,0,0,-0.0112767035995823,-0.0197627997587941,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0164410362017592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825145490808428,0,0,0,0,0,0,0.289079091952913,0,0,0,0,0.0344073446413048,0,-0.0141835504154759,0,0,0.107702611505435,0,0,0.0688541149006321,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.025862871643227,0.0276200117148072,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.075814575030049,0,0,0.230711979260073,0,0,0,0.0674349162120567,0,0,-0.064220300453625,0,0,0,0,0,0,0.128005036893806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103036289378637,0,0,0,0,0,0.154097186846795,0,0,0.00292494361149811,-0.00122387843296755,0,0,0,0,0,0
X003816.SZ,0,0,0,0.0134137637416827,0,0,0,0,0,0,0,0,0,0,0.0387529436410359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00580446852445465,0,0.00221421801043468,0,0,0,0.0404912810568996,0,0,0,0.125888587903847,0,0,0,0.0178134449991288,0,0,0,0.0125931251542903,0,0,0,0,0,-0.000855623633248961,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.177108396625865,0,0,0.0799069233898868,0,0,0,0,0,0,0,0,0,0,0,0,0.012383184057301,0.0213788568222028,0,0,0,0,0.098696509716921,0,0,0,0,0,0,0,0.0516785385190855,0,0,0.0591364656466898,0,0,0,0,0.0968422289584865,0,0,0.00542010223140299,0,-0.00956115157243548,0,0,0,0,0,0,0
X600809.SH,0,0.431970955502864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238214758054301,0.17113911401034,1.35525271560688e-20,0,0,0,0,0,0,0,-0.103938515298791,0.0714217370884278,0,0,0,-0.0715559527701334,0,0,0,0,0,0,0,0.0644509616482644,0,0,0,0,0,0,0,0,0.014418146167702,-0.0115668220439903,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179040499735302,0,0.0316894034069151,0,0,0,0,0,0.101354179447044,0,0,0,0,0,0,0,0,0,0,0,0,0.0295923243389935,0,0,0,0.0126563247251308,0,0,0,0,0.000875750625130222,0,0.00947590346622993,0,0,-0.00902352294966281,0,0,0,0,0,0
