,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X600690.SH,X600104.SH,X002475.SZ,X000651.SZ,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002129.SZ,X000625.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X600089.SH,X000661.SZ,X002179.SZ,X000100.SZ,X000799.SZ,X600460.SH,X000157.SZ,X600741.SH,X002236.SZ,X002074.SZ,X600702.SH,X600884.SH,X002414.SZ,X600584.SH,X600779.SH,X601799.SH,X000800.SZ,X600183.SH,X002007.SZ,X002176.SZ,X000733.SZ,X300003.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904734921098833,0.32695277341315,0,0,0,0,0,0.0822475249708198,0,0,0,0.131209698586998,0,0,0.0416411996732522,0,0,0,0,0,0,0,0,0.230142765046251,-0.0364275331353766,0.00119193985699346,0,0,0,0,0,-0.0662273567164207,0,0,-3.46944695195361e-18,0,0,0,0.0282721146369363,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161506202696652,0,0,0,0,0,0,0.0293239132222,0,0,0,0,0.116426799422437,0,0,0,0.139442604244446,-0.0373511559055071,-0.0299567880930373,0,0,0,0.0657888152933454,0,0,0.282763810317818,0,0,0,0,0,0,0.164239149085442,0,0,0,0,0,-0.0345677715837695,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.194113648917931,0,0,0,0,0,0,0,0,0,0.410041482851535,0,0.116530972281084,0,0,0,0,0,0,0.156486444881994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166543497645331,0,-0.0904380482606997,0,0,-0.105405654327692,0.153698102786749,0,0,0,0,0.0453114844582764,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.0911382128427071,0,0,0,0,0,0,0,0,0,0,0,0.429435826451047,0,0,0,0,0,0.0369906889689669,0,0,0,0,0,0,0.252007532328885,0,0.093932136003112,0,0.0255190963864176,0,0,0,0,0,0,0,0.156631225238198,0.100159152078591,0,0,0,0,0.0197379278943178,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.256694810232893,0,0,0,0,0,0,-0.0364413837606314,0,0,0,0,0,0,-0.00905045659384652,0,0.045189443230928,0,0,0,0,0,0.180064056124136,0,0,0.221168045805544,-0.0444203134292633,0,0,0,0,0,0.0949698162880692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225494678598517,0,0
X300142.SZ,0,0,0.226903212305682,0,0,0,0.329345808392724,0,0,0.0763712249198471,0,0,0,0,0,0.37979026627219,0,0,0,0,0,0,0,0,0,0,0,-0.15219639296352,0,0,0,0,0.451272727367612,0,0,0,0.00666019345475817,0,0,0,-0.186916601773704,-0.175777182347225,0,0,0,0,-0.0376413442677959,0,0,0,0,0.0397461969270508,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.100399053259781,0,0,0,0,0,0,0,0,0,0,0,0.0977832682348425,0.111193849918909,0,0,0,0,0.0939914516142315,0,0,-0.0289143987189084,0,0,0,0.17169321800788,0,0.0404545294025778,0,0,0.0206720289871088,0,-0.0768303705048484,0,0,0,0,0,-0.0122600810004477,0,-1.73472347597681e-18,0.00764911907414115,0,0,0,-0.0510695910095751,0,0
X000661.SZ,0,0.257824113471837,0.0340055400977212,0,0,0.193903716565593,0,0.203593773024737,0,0,0,0,0,0,0.199695218321853,0.143059713307145,0,-0.0438619314584725,0,0,0,0,0,-0.139158456028191,-0.0232762160049567,0.0378722771415484,0,0,0,0,0,0,0,0,0,0.303175483692715,-0.175694319788755,0.0203784478731836,0,0,0,0,0,0,0,0,-0.175101969739299,0,0,0.0815023517975014,0,0.167191585731447,-0.179935518065622,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00591735584831195,0,0,0,0,0,0.00792241997393633,0,0,0.0754234862075638,0.139090202445858,0,0,0.0032975761049175,0,0.151720190476063,0,0,0,0,0,0,0.0201036525158646,0.0326519342575135,0,0,0,0.0785316535507331,0.0753999803541978,0,0,0,0,0,0,0.0905080318393329,0.200138826149442,0,0,0,-0.0377619650336025,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0569182061974785,0,0,0.631427940724664,0,0,-0.00266339204159553,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0456073435143874,0,0,0,0,0,0.0137315912343091,0,0,0,0,0.109228565025511,-0.00229051493957994,0.0834761569896387,0,0,0,0,-0.0328877217231775,-0.00432252078304188,0,0,0,0,0,0,0,0,0,-0.0348901909101379,0,0
X000799.SZ,0,0,0,0.451038843830134,0.17327154726899,0.0167282686633031,0,0,0,0,0,0,0,0,0.105439375266707,0,0,0,0,0.148921780083423,0,0,0,0,0,0.209082885612371,0,-0.0638435497702941,0,0,0,0,0,0,0,0,0,0.127671512942628,0,0,0,0.118711769609784,0,0,0,0,0,-0.0179889913401351,0,0,0,-0.0247100140378242,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,-0.249523565337204,0,0,0,0,0,0.129334115441302,0,0,0,0,0,0,0.297636018555382,0,0,0.00955538511562436,0,0,0.269052737811595,0,-0.21253359787236,0,0,0,0,0,0,0,0,0.220900567000415,0.166543617492656,0,0.22771262976108,0,0,0,0,0,0,0,0,0,0,-0.0500955264217397,0,0,0,0,0.0811777014543456,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.519567543627514,0,-0.0772775725210453,0,0,0,0,0,0,0,0,-0.0448686150752851,0,0,0,-0.067886993144426,0,-0.0757990157518575,0,0,0,0,0,0.0995993101774926,0.116474508486213,0,0,0.0192199279279072,0,0,0.113120913644557,0,0,0,0,0,-0.105911660995143,0,0,0,0.011762270442465,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0237754471051499,0.263644735702102,0.172209601687124,0,0,0.0767069119922696,0,-0.118297725282115,0,0,0,0,0,0,0,-0.0990126855981727,0.0119569830612922,0,0.118891280685515,0,0.0450980456560216,0,0,0.134319189614069,0,0,0,0,0,0,0,0,-0.0349703720044425,0,0,0,0,0.181192080090815,0,0,0.0402073177815353,0,0,0,0,-0.038776170694581,0,0,0,0,0,0,0
X002236.SZ,0,0,0.182972624838781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116067403130005,0,0,0,0.0656890853578741,0.102121243136887,0,0,0,0.0196470254894264,0,0,-0.00956298147521524,0,0.00271657891424717,0,0,0,0,0,0,0,0.0481515914267818,0,0,0,0,-0.023380444879812,0.0124330311618861,0,0,0,-0.106767706514911,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.0111569284778856,0,0,0,0,0,0.135348228038823,0.368878371730064,0,0,0,-0.0369964323729721,0,0,0,0,0,0.025618466447256,0,0,0.120254034735349,0,0,0,0.122324475340079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00658151764542038,0,0,0,0,0,0.0561107690044162,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461830641170964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803524532952339,0.0713149464930344,0,0,0,0,0,0,0,0,0.196557236140322,0,0,0,0,0,0,0,0,0,-0.0468236974929601,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40506415612522,0,0,0,-0.383470079308895,-0.147642954632352,0,0,0,0.0738758795466611,0.122537593095347,0,0,0.071478089807169,-0.270178961700118,0,0,0,0,0.0307073542588904,0,0,0,0.183266981255613,0,0,0,0,0,0,0,0,0,0.0683118220764622,0,0,0,-4.33680868994202e-19,-0.0172745047690963,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456126027078574,0.00885855839378137,0.059116063489775,0.0241493463715843,0,0,0,0,0.177576695779946,0,0,0.0493621524151368,0,0,0,0,0,0,0,0,0,0,0,0.154672877653536,0,0.0564145843099263,0.17225851193274,0,0.122955012874967,0,-0.0224210912849435,0,0,0,0,0.00902436237012394,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.119766370757985,0,0,0,0,0,0,0,0,0,0.0842808536439761,0,0,0.11661909995448,0.122532118879386,0.0244571973755543,-0.0170002780729124,0,-0.120665977243229,0,0,0.170054908145637,0,0.254056619238501,0,0,0,0.0179543869029974,0,0,0,0,0,0,0,0,0,0,0.0748707345103347,0,0,-0.146285402719119,0,-0.0307218572941588,0,0,0,0,0,0
X600779.SH,0,0.509950431990903,0,0.0406302551635344,0,0.100791019073888,0,0,0,0,0,0,0,0,0.0435398019596284,0,0,0,-0.0474146247658775,0.0528231074856302,0,0,0,0,0,0,0,0,0,0,0,0.105436395278355,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944647840748715,0,0,0,0,0,0
X601799.SH,0,0,0.0888561561597455,0.00673437655482657,0,0,0,0,0,0.312062730415124,0,0,0,0,0,0,0,0,0.0723555656186539,0,0.0709604371474973,0,0.000576862291156597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547076318058189,0.0684388387034231,0,0,0,0,0.0177607749906014,0,0,0,0,0,0,-0.0290332005802763,0,0,0,0,0.0228535181778989,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383238537230783,0,0,0,0,0,0,0,0,0,0,0,0.530219060890854,0,0.0271866037320564,0,0,0,0,-0.0830550841490555,0,0,0,0,-0.00892021601201295,0,0,0,0,0.0225666095607222,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.0143378078855254,0,0,0,0,0,0,0,0,0.0388238252623203,0,-0.107545816575824,0,0,0,0,0.0887449017477749,0.0550785405366212,0,0,-0.0544750459347728,0.011244111046747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722839007411528,0.0607490156586909,-0.130701834529775,0,0,0,0,0,0.330994289965119,0,0.023288551306936,0,0,0,0,0.0413484782803315,0,0
X002007.SZ,0,0,0.0698616298345816,0,0,0,0,0,0,0,0.344859498145568,0,0,0,0,0,0,0,0,-0.342021360203679,0,0,0,0,-0.0555808608407001,0,0,0,0.106077780520472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654632077336548,0,0,0,0.0458601324503156,0.0831543993908823,0,0,0,0.305329504478051,0,0
X002176.SZ,-0.61702956733801,-0.0824925024197165,0,0,0,0,0,0,0,0,0,0,0,0,0.138749955184171,0.165318236498017,0,0.169307347521191,0,0,0,0,0.0253451246438337,-0.207192188837213,0.0619110373322527,0,0.28138259854464,0,-0.0604421143480914,0.392359010045516,0,0,0,0.149627852154696,0,0,0.22903542791922,-0.08598213386856,0.0646681825227046,0,0,0,0,0,0,0,0,0,0,0,0,-0.00464054037452773,-1.73472347597681e-18,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.067337449504164,0,0,0,-0.155381889227149,0,0,0,0,0,0,0,0,0.309762708736921,0,0,0,0.101493977922685,0,0,0,0,0.255672749121013,0,0,0,0,0,0,0,0,0.0280157531815207,0,0,0,0,0,0,0,0.0300081156298231,0,0,0,0,0.0145966865314322,0.004110867769471,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0154570795588122,0.266849397640108,0.00669736901697901,0,0,0,0,0,0,0,0,0,0,0,0,0.0320368043468286,0,0,0.0423481413641263,-0.109120885307313,0,0,0.081934234109754,0.0271940003260905,0,0,0,0,-0.0433191609807895,0,0,0,0.00704983294125114,0.065463197160914,-0.0719519012178398,0,0,0,0,0,0,0.0146121842240588,0.0294067161549189,0,0,0,0,-0.0199045521592082,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442693574767853,0,0,0,0,0,0,0.190349262137319,0,0,0,-0.100252647929866,0,0,-0.130365045792312,0,0,0,0,0,0,0,0,0,0,0,0.144910586049051,0,0,0,0,0.185209877359884,0,0,0,0,0,0,-0.087983769028404,0.0384644635732756,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692117806910835,0,0,0,0,0.0973049996780093,-0.0124493671546074,0,0,0,0,0,0,0,-0.0116574478388271,0,-0.065242327070268,-0.0428472769542777,-0.0286661480816177,0,0,0,0,0,-0.0699711045923358,0,0,0.0373355247005492,0,0,0,0,-0.0226339438043025,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.12650432235668,0,-8.67361737988404e-19,0,0.205651272264792,0,0,0,0,0,0,0,0.0727921581920061,0,0,0.0610165022570537,0,0.247932228507011,-0.0475602578641937,0,0,0,0,0,0,-0.00761168562973191,0,0,0,0,-0.342801739810949,0,0,0,0,0,0,0,0,0,-0.503740064532152,0,0,0.850485914433354,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0232292229013669,0,0,0,0,0,0,0,-0.131513427768058,0,0,0,0,0,0.0223494882200746,0,0,0,0,0,0,0,-0.0349587009593165,0,0,0,0,0,0,0,0.0463068301108524,0,0,0,0,0,0.0555098804375997,0.0823791852932465,0,0,0,0,0.683497910569685,0,0,0,0,-0.110602534207735,0,0
RealEstate_excess,0,0,-0.0704048099799054,0,0,0,0,0.0245404078834583,0,0,0,0,0,0,0,0,0,0,0.0623574810044999,0,0,-1.73472347597681e-18,-0.0528262727657518,0.0271246728124694,0,0,-0.0151532378010878,0,0,0,0,0,0,0.110012021619673,0,-0.0419583041541951,0.0171638805069659,0,0,0,0,0,0,0,0,0,0,-0.0467931449884321,0,0,0,0,-0.00474402804726048,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731238103072191,0,0,0,0,0,0,0,0,0.0387709292354617,-0.082080223865639,0,0,0,0.00368096618182237,0.00455638822016472,0,0,-0.0531851465769899,0,0,0,0,0,0,0,0.126941864645217,0,0,0,0,-0.0527523337054485,0,0.0369850003931941,0,0.0342426794219037,0,0,0,0,0,0,0,-0.00233753837702515,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000446354277469947,0,0,0,0,0.00106380657896606,0,0,0.00084009091731025,0,0,0,0,0,0,0.00118654655598517,-3.64070445515741e-05,0,0.000946673934999197,0,0,0,0,-0.00127573550052214,0,0,-0.000743456054243898,0,0,0,0,-0.00531138885054987,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305701359810652,0,0.000401222240750099,0,0,0,0.0589613054450782,-0.0172845815317962,0,-0.0561462525532806,0,0,0,0,0,-0.022377436232996,0,0,0,0,-0.0260690770084158,0,0,0,-0.0640903386281641,0,0,0,0,0,0,0,0,-0.151915389375587,0.103343850772983,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00679079244909522,0,-0.0120228250676948,0,0,0,0,0,0,0,0,0,0,-0.00431093885773039,0,0,0,0,0.00012580991360956,0,0,0,9.77694285803869e-05,0,0,0,0,0,0,0,0,0.00607343052723238,0,0,0,0,0,0,0,0,0,0,0.00207977817003597,0,0,0,-0.0124471237708255,-0.0158782716604652,0.00504333568425335,0,0,0,0.0083377160103941,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0068701520780766,0,0,0,0,0,0,0,0,0,0,-0.00265546588681183,0,0.00163482969526503,0,0,0,0.00176495141394274,0,0,0,0,0,0,0,0,0,0.00095306130488442,0,5.42101086242752e-20,0,0,0,0,0,0,-0.00668616832722642,0.00116685165435979,-0.00092067685159627,0,0,0,0.012949614720476,0,0,0,0,-0.00893693451364667,0,0
