,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X000100.SZ,X600271.SH,X300142.SZ,X002007.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X600498.SH,X002179.SZ,X002506.SZ,X600177.SH,X600487.SH,X000977.SZ,X000625.SZ,X600776.SH,X600183.SH,X600066.SH,X600522.SH,X002371.SZ,X600867.SH,X000050.SZ,X000066.SZ,X600089.SH,X002129.SZ,X600118.SH,X300146.SZ,X002049.SZ,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,0,0,0,0,0,0,0.180506441245105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154964762276185,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.388944630607698,0,0,0,0,0,0,0,0,0,0.00403454268505723,0,0,-0.0718041601503407,0,0,0,0,0,0,0
X002475.SZ,0,0.100097250662365,0,0,0,0.251268348434175,0,0,0,0,0,0,0,0,0.154451854730986,0,0,0,0,0,0.282397663722894,0,0,0,0,1.38777878078145e-17,0,0,0.0399835863518802,0,0,0,0,0.00195911210640167,0,0,0,0,0,0,0,0,0,0.0639454221928566,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0174207619553132,0,0
X600741.SH,0,0,0.281030705350463,0,0,0,0,0,0,0.0742658656272569,0,0,0,0.124487700938461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244811281552603,0,0.154161524310986,0,0,0,0,0.0156687815412355,0,0,0.12517701531877,0.0207369332429022,0,0,0,0,0,0,0,0,-0.0178983890798512,0,0,0,0,0.000342587563792063,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0.456000696637063,-0.0112999401499507,0,0,0,0.408141452284163,0.0773277889951291,0,0,0,0,0,0.0641773248257015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12154876676988,0,-0.0181856368306677,-0.0456178592209361,0,0,0,0,0,0
X600809.SH,0,0.257190686884729,0,0,0,0,0.0742465025236101,0,0,0,0,0,0,0,0,0.236006129677528,0,0.02338396258163,0,0,0,0,0,0.0857550925241986,0,0,0,0,0,0,0,0,0,0,0.081498767809761,0,0.0248397778387571,0,0.047137682701984,0,0,0,0,0.00554596260643665,0,0,0,0,0,0,0,-0.0392919579465344,-4.33680868994202e-19,0,0,0,-0.00934150096633526,0,0
X000661.SZ,0,0,0,0,0.142416846965404,0,0,0,0,0.064156246896995,0,0,0,0,0,0.226820407438058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781877113087762,0,0,-0.0810440128791903,0,0,0.0714341911881658,0,0.00528425065561008,0,0,0,0,0,0,0,0.00953215758138227,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.147583285750402,0,0,0,0,0,0,0,0,0.073186289751779,0,-0.163914152139062,0,0,0,0,0,0,0,0.104189243675583,0,0,0,0,0,0,-0.0522568938329398,0,0,0,0,0,0,0,0.0608859645781178,0.0452263784317633,0,0,0.274523006193562,0,0,0,0,0,0,0,0,-0.0551185224804556,0,0,0,0,-0.0166630251405625,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0228814802507144,0,0,0.282669916046595,0,0.0504269889142574,0.0248695807130868,0,0.0816553800107274,0,0,0,0,0,0,0,0,0,0,0.0225433912170848,0,0,0,0,0,0,0.0419974285277933,0,0.0147203769799172,0,0.00189599481566049,0,0,0,0,0,0,0,0,0,0.0103810139683995,0,-0.00221699617152726,-0.0170404174022905,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,-0.519100207869429,0,0,0,0,0,0.132370668654519,0.48574043580087,0.217326804951985,0,0,0,0,0,0,0,0.150243815596525,0,0,0,0,0,0,0,0,0.105033014750918,0,0,0,0.0746533931923164,-0.0955205536167173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310261652583576,-0.037701256492963,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.18305836092777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248142908536921,0,0.221439721533207,0,0,0,0,0.0366972174436004,0.0605796049500061,0,0,0.0040948570686371,0,0,0,0,0.0998262279923826,0,0.0473147903069389,0,0,0.00485432243268481,-0.0970053347808408,0,0,0,-0.0182255191604131,0,0
X600271.SH,0,0,0,0,0,0,0,0.0055067255474099,0,0.149105592033886,0,0,0.00413745859668443,0,0,0,0,0,0,0.0520020393090544,0,0,0,0,0,0,0,0,0,0.0855503421891688,0,0,0,0,0,0,0.0320920859512599,0,0,0,0,0,0.0142451708580963,0,0,0.205337137700936,0.141183409859187,0,0,0,0,-0.029416448489925,0,0,0,0,0.0151493017177906,0,0
X300142.SZ,0,0.0365868249172647,0,0,0,0,0,0,0,0,0,0,0.13068468101842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279333439457194,0,0,0,0,0.499435130546179,0,0,0,0,0,0,0.0923534160368478,0,0,0.0344848631215482,0,0,0,0,-4.33680868994202e-19,0,0
X002007.SZ,0,0,0.0282108098440051,0,0.68253287338975,0,0,0,0,0,0,0,0,0,0,0,0.137015140559601,0.0641729962549621,0.0200643226625073,0,0,0,0,0.0518473831344963,0,0,0,0,0,0,0,0,0,0,0.0196176149243066,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.178879864518529,0,0,0,0,0,-0.00259735822194372,-0.041457215700116,0,0,0,0.0074777257114395,0,0
X002236.SZ,0,-4.33680868994202e-19,0,0,0,0.454339629984152,0,0.0305302897011885,0,0,0,0.0102463545693868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134235895460711,0,0,0,0,0.0606285370336627,0,0,0,0,0,0,0,0,0,0.0192978762243099,0,0,0,0,0.0354420796570682,0,0,0.204338289755827,0,-0.0202588076821328,-0.0745994444783512,0,0,0,-0.0672407142474748,0,0
X300003.SZ,0,0.0368128737023807,0,0,0,0,0,0.0472189318122479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250452247876203,0.0390181198046872,0,0,0,0,0,0,0,0,0,0,0,0.0856226317138199,0,0,0,0.0177795086676365,0.160400841331858,0,0,0,0.0313209072408577,0,0.0445754168521658,0,0,0,0.0144702941855296,0.0076367428732483,0,0,0,0,0,0
X300124.SZ,0,0.0538468661629601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668048008311538,0,0,0,0,0,0,0,0.0499855307991316,0,0.218021557285274,0,0,0,0,0,0.028072309948329,0,-0.0333795162776781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150353811500062,0.0305333343545182,0,-0.0350963638151627,0.0114280751811241,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.0560135323600614,0,0,0.0838303379697544,0.0493120766943404,0,0,0,0,0.21742595709287,0,0,0,0,1.73472347597681e-18,0,-6.93889390390723e-18,0,0,0,0,0,0.0340986592998981,0,0.0204942792119387,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.0284610714410462,0,0,0,0,0,0.262670588366376,0,-0.00296204481242558,0.0251560985064749,0,0,0,-0.00404116521758554,0,0
X600498.SH,0,0.00765124151135088,0,0,0,0,0,0.301413985876656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136138220559137,0.0646930326144915,0,0.0480487639776428,0.0476822650753989,0,0.0688209973735089,0.0121362048532816,0,0.0779308436078688,0,0,0.0893995026938849,0,0,0.0265489884279391,0,0,-0.0208153093783969,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897916944808805,0,0,0,0.477287928398893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00431449343783766,0,0.0288063497817959,0,0.129862196329436,0.116964946316558,0,0,0,0,0.0346262260111232,-0.0274570233828949,0,0,0,0.0395693019365351,0,0
X002506.SZ,0,0,0.318241263903583,0,0,-0.384866175893476,0,0.141668429443336,0,0,0,0,0,0,-0.0142709306208514,0,0,0.136615605189394,0,0,0.173675866597711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409542287081736,0,0,0,0,0,0,0,0,0,-0.109339147213833,0.0219035793559825,0,0,0,-0.0253815969512043,0,0
X600177.SH,0,0,-0.0549524430809157,0,0,0,0,-0.0352831140378985,0,0,0,0,0.102283105531449,0,0.0823242214012345,0,0,0,0,0.0466057208587369,0,0.187917306441371,0,-0.03651678504956,-0.00901172754732711,0,0,0.068518293926627,0,0,0,0,0,-0.0100496192311453,0,0,0,0,0,0,0,0.277354993390791,0,0,0,0,0,0,0.0567002358867413,0,0,0.0600480717862239,0,0,0,0,0.0474676695857638,0,0
X600487.SH,0,-0.0190958708736225,0,0,0,0,0,0,0.0717344974207102,0,0,0,0,0.173079242161033,0.160430754014197,0,0,0,0,0,0,0,0,0,0,0.0393867205603409,0,0,0.102988838140324,0,0,0,0,0,0.0910569834772135,0,0.0671148880687727,0,0,0,0,0,0,0.127060107702644,0,0,0,0,0,0.106195972462888,0,0,0.0315658122236609,0,0,0,-0.00621005154961795,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155651608714543,0.0253671378481555,0,0,0.122913085196692,0,0.0366447575107279,0,0.166650077242556,-0.0400249985264152,0.222557186625948,0.321179291843246,0,0.123643934542657,0,0,0,0,0,-0.0513803126657688,0,0,0,0,-0.014482146262573,0,0
X000625.SZ,0,0,0,0,0.0643193473541493,0,0,0,0,0,0,0,0,0.109194829245875,0.102693469792693,0,0,0,0,0,0.176390566626621,0,0,0.0767542928150597,0,0,0.288699035462654,0,0,0,0,0,0,0,0,0,-0.0993258064741733,0,0.0496712536745233,0,0,0.168328257514328,0,0,0,0,0,0,0,0,0,-0.0423609707447912,0,0,0,0,-0.0237226134220453,0,0
X600776.SH,0,0,0,0,0,0,0,0.235911598055056,0,0,0,0,0,-0.102613805441549,0,0,0.332631595825244,0.238751061501472,0,0,0,0,0,0,0,0,0,0,0,0.365129975769653,0,0,0,0,0.434638341757154,0,0,0.0639536769309251,0,0,0,-0.100591157723534,0.0523583197812538,-0.086560177719241,0,0,0,0,0,0,-0.165704824967717,0.0710597312116595,-0.0457434286647563,0,0,0,0.110642320478333,0,0
X600183.SH,0,0,0,0,0,0,0,0.222092047217439,0,0.00777640137479046,0,0,0,0,-0.0212927677044212,0,0,0,0,0,0,0,0,0,0.104810870888716,0,0,0,0,0,0,0,0,0,0,0,0.182454474536148,0,0,0,0,0,0,0.212896685994981,0,0.044088256878751,0,0,0.0988212229323379,0,0,0.00448953484216036,0,0,0,0,0,0,0
X600066.SH,0,-0.00732502600170313,0,0,0,0,0,0,0,0,0,0,0.089804994789565,0.0615160596403016,0,0,0,0,0,0,0,0,0,0,-0.0109223407498182,0,0,0,0.17374404268106,0,0,0,0,0,0,0.14005354446418,0,0,0,-0.0849804389055607,0,0,0.431916720273159,0,0,0.0556729974004446,0,0,0.054725257274098,-0.121530678397881,0,-0.0161857544382009,-0.0325536845218358,0,0,0,-0.0119624251918204,0,0
X600522.SH,0,0.0106325435276739,0,0,0,0,0,0.189587613126313,0,0,0,0,0.113133610747383,0.148235402046368,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00912296153065005,0,0.0492081212444897,0,0,0,0.048936145800219,0.0487174712798185,0,0,0,0,0.00255389860424444,0,0,0,0,-0.0229796551540268,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393866260704679,0,0,0,0,0,0,0,0,0.128243479730771,0,0.228982327529576,0,0,0,0.0699794819251664,0,-0.00247405891478714,-0.0262233149069404,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634067488627106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222496298883705,0.0147725946955399,0,0.233106100907417,0.101089188070246,0.247043987635775,0,0.111424551515093,0.0505862342265289,0,-0.0918835191941101,0,0,0,0,0,0.0659906842690453,0,0,0.0689657292233861,0,0,0,0,0.0244949748170457,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210509120311066,0,0.340375110292306,0,0,0,0,0.202049805434532,0,0,0.0776010075806654,-0.329122662934393,-0.0140609247360303,0,0,-0.00235798808382246,-0.00982867635858839,0,0,0,0.04448973804011,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0480890855888526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0657324909251594,0,0,0,0,0,0,0,0,0.2070507998039,0,0.142589112955652,0,0.263264571277176,0.0299081161198044,0,0,0.416438230463888,0.108019058494101,0.168967460446589,0,0,0,0,0,0,0,0.0941943321509011,-0.0436185475064468,-0.0315476973956661,0,0,0,-0.0343409182287023,0,0
X600089.SH,0,0.0561028540011859,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859582915226142,0,0,0,0,0,0,0,0,0,0,0.0464726770511421,0,0,0,0,0.0708044846595095,0.0491194548135494,0.0838115244291582,0,0.136461456687271,-1.38777878078145e-17,0,0,0,0,-0.0377415284324924,0,0,0,0,0,0,0
X002129.SZ,0,0.0189312021296346,0,0,0,0,0,0,0,0.0627563446679804,0,0,0,0,-0.119069377976404,0,0.0222286152054677,0,0,0,0,0,0,0,0.108568801897047,0,0,0,0,0,0,0,0,0.225503623433876,0,0,0,0,0,0,0.307049224770246,0,0,0.0586076478353346,0,0,0.178031733321797,0,0,0,0,-0.00635215921566969,0.048373711008407,0,0,0,0,0,0
X600118.SH,0,0,-0.175355476143619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120730147329308,0.0382765569004111,0.330978294821788,0,0,0,0,0,0,0,0.134590060507809,0,0,0,0.059824225144193,0,0,0,0,0,0,0,0,0,0,0.422792432322844,0,0,0,0,0,-0.0110564941683603,-0.000519930142235595,0,0,0,-0.0135555288039538,0,0
X300146.SZ,0,0,0.0499866032642317,0,0,0,0,0,0,0,0,0,0.0307731083308784,0,0,0,0,0.111647387921041,0,0,0,0,0,0,0.1195936648978,0,-5.42101086242752e-20,-0.0300888130723744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101831830686494,0,0,0,0.184116767591661,0,0,0,0,0,-0.00329901580838658,0.0976613945488912,0,0,0,0.0397935296773694,0,0
X002049.SZ,0,0,0,0,0,0,0,0.25494881809816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105837283268701,0,0,0.330897795199137,0,0,0.248331657608927,0,0,0,0,0,0,0,0,0,0,0,0.104910150739073,0,0.0836667964606462,0,0.0354420080374115,0,0,0,0,0,-0.00953626733937357,0,0,0,0,-0.031244025907346,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0140149655824224,0,0.0715427589644844,0,0,0,0,0,0,0,0,0,0.0610799882959076,0,0.308724852363221,0,0,0,0,0,0,0,0,0.106302125380199,0,0,0.187281268420485,0,0.0716224561104745,-0.10813429998701,0,0,0,0,0,0,0,0,0,0,-0.0460969483821872,0,0,0,0,-0.0385762324508438,0,0
Change_TY3M,0,-0.0537516768381702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605491925179931,0,0,0.0512825833906553,0,0,0,0,0,0,-0.0162417032997385,-0.0300259487020852,0,0,0,0.0533907456581763,0,0,-0.163086500502684,0,0,0.0222124133444138,0,0.0824886870969657,0,0,0,0,-0.0425821299850791,0,0,-0.039835487448332,-0.0982440107743176,0,0,0,-0.0403248674923294,0,0
Slope,0,0,0,0,0,0,-0.185445115264557,0.123776444717556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248398041148146,0,0,-0.117444088613865,0,0,0,0,0.0377088871496637,0,0,0,0,0,0,0,0,0,0,0.474567751066407,0,0,0,-0.199141904616426,0,0
TED,0,0,0,0,0,0,0,-0.146828166235103,0,0,0,0,0,0,-0.132124998687127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16734337747082,0,-0.0285774158784592,0,0,0,0,0,-0.176365753899282,0,0,-0.116913511779165,0.244017031544271,0,0,0,0,0.0918147328289315,0,-0.410482923597262,0.241401114974301,0,0,0,0,-0.0280063218743803,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0993720602805949,0,0,-0.0281433905805319,0,0,0,0,0,0,0,0.106568610639958,0,0,0,0,0,0,0,-0.051981876745325,0,0,0,0,0,0,-0.0281977811038051,0.0407844348848922,0,0,0,0,0,-0.106122437592951,0,0,0,0,-0.0504340478737693,0,0,0,-0.0229970946680168,0,0,0.197212833954664,0,0.000887047898966586,0,0
MKreturn,0,0,0,0,0,-0.00496443955012785,0,0,0,-0.0460131485632672,0,0,0,0,0,0,0,0,0.0792263043263109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660793631640572,0,0,-0.0696504594197639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000107285972066451,-0.0393632613233988,0.140225342874535,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00052977000030895,0,0,0,0,0,0,0,0,-0.00114012379103774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205453424574215,0,0,0,0,0.00482628876358434,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.246777224160829,-0.0891853406921747,0,0,-0.068305072498256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239066888734937,0,0,0,0.122912638964275,0,0,0,0,-0.592140131565016,-0.0298918493545106,-0.426027117128925,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00976029613780253,0,0,0,0,0,0,0,0,0.0136503541968875,0,0,0,0,0,0,0,-0.0226705348267815,0,0.00871347336649302,0,0,0,0,0,0,0,0,0,0,-0.00611226415258781,-0.00651279539584495,0,0,0,0,0,0,0,0,0,0,0,0.018267375908321,0,0,0,0,-0.0209430731493679,0.0211693787690519,0,0,0,-0.0569751432065978,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00065560235650736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000268835739449145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665041506794373,0.00376849341492417,0,0,0,0.00141673072265682,0,0
