,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000568.SZ,X000100.SZ,X002236.SZ,X002292.SZ,X002241.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002007.SZ,X002506.SZ,X002456.SZ,X002475.SZ,X000338.SZ,X002074.SZ,X300003.SZ,X000157.SZ,X002180.SZ,X600522.SH,X002426.SZ,X000050.SZ,X000981.SZ,X300124.SZ,X601877.SH,X002085.SZ,X002508.SZ,X002294.SZ,X600867.SH,X600089.SH,X000869.SZ,X002249.SZ,X600498.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.268138339657116,0.113313314680864,0.0296987494419286,0,0,0,0,0.308560663908919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260689938198299,0,-0.0832642047102199,0,0,0.0719621742060345,0,0,0,0,0,0,0,0.0947444515071719,0,0,-0.1498471551251,0,0,0,0,0,0,0,0,0,0.0281964797885131,0,0,0,0,0,0,0
X600104.SH,0.114764421937794,0,0,-3.46944695195361e-18,0,0,0,0.126943435610342,0.136470728831864,0,0,0.0110781068464679,0,0,0.0366957928939664,0,0,-0.0453816631523418,0,0,0,0,0,0,-0.0326703415935461,-0.0632977141305878,0,0,0,0,0,0,0,0,0,0.0312023481006929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258941521692814,0.0522669491947133,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0558100409760268,0,0,0,0,0,0,0,0,0.107179669115228,0,0,0,0,0,0,0.0712317199846561,0,0.00482674637516881,0.0337965463796125,0,0.0846322155226222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380039431103844,0,0.0226346399852668,0.0441834931295592,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.343346579074678,0,0,0,0.316666728603442,0,0,0,0,0,0.224641908474268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477900434819918,0,0,0,0,0,0.0052162109412483,0,0,0,0,0,0,0
X002304.SZ,0.196619615289632,0,0,0.596728032234784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596081614027432,0,-0.0477806182085915,0,-0.0186625558720333,-0.0568807799076951,0,0,0,0,0,0,0,0,0,0,0,0,0.0454052612196689,0,0.0435944551796283,0,0,0,0,0,0,0
X600276.SH,0.0328132964006605,0,0,0.0458147117313276,0,0,0,0,0.0995047681730377,0,0,0,0.0953324556773781,0,0.00444475054044519,0,0,0,0,0,0,0.0374456587859209,0,0,0.019232192886398,0,0,-0.0687367907774562,0,-1.73472347597681e-18,0,0,-0.0276476134519412,-0.00471048014614346,0,-0.0291710017645054,0,0,0,0,0,0,0,0,0.0691027131993027,0,0.0436284057091659,0,1.73472347597681e-18,0,0,0,0,0,0,0.0242722988976682,0,0
X000725.SZ,0,0,0.0549904224274307,0,0,0,0,0,0,0,0.0705001303640029,0,0,0,0,0.211721792336169,0,0,0.00438027349808012,0,-6.93889390390723e-18,0.052942941199043,0,0.0142619631382522,0,0,0,0,0.174230242328082,0,0,0,0,0,0,0.103049293231567,0.0302143388442499,0,0.0327263762556387,0,0,0,0,0,0,0,0,0.0686348242085284,0.0106265704852298,0,-0.0337387593039455,0.0375773213018042,0,0,0,0,0,0
X000625.SZ,0,0.552743097033923,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.185686560758159,0,0.0293978305501738,0,0,0,0,0.0357596748904409,0,0,0,0,-0.132554179542249,0.0555382785422815,0.0923366656827671,0,0,0,0,0,0,0,0.0414780693890243,0.0156810562593551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058969258921485,0,0,0,0,0,0
X600690.SH,0,0,0.158583441639011,0.218021786698642,0,0,0,0,0,0,0,0,0.0399598806352514,0,-0.133110564251778,0,0,0,0,0,0,0,0,0.119463330238041,0.0790933689500281,0,0,0,0,0,0,0,0.037893062629438,0,0,0.0611593952697281,0,0,0,0,0.0881709134736482,0,0,0,0.0283056256861801,0,0,0,0,0,0.0246945983505601,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.196937384513822,0,0,0.0219633048897836,0,0,0,0,0,0.0934728408730759,0,0,0,0.115193411603385,0,0,0,0,0,1.73472347597681e-18,0,0,0.101198127367608,0,0,0,0,0,0,0,0,0,0.0912565309559771,0,0,0,0.0641398030876147,0,0,0,0,0,0,0,0.0211908846183915,0,0,0.00605774505157464,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.205389808629758,0,0,0,0,-0.090672214348038,0,0,0,0,0,0,0,0.0375519943573494,0,0.0705320346755366,0.34334357240969,0,0,0,0,0,0,0.0055713265697845,-0.29825335826996,0,0.0128925129065312,0,0.00467570857096993,0.0899531867593682,0,0,0,0,0,0,0,0,0.0111664478834953,0,0,0,0,0,-0.00714540775802861,0.0509406508291609,0,0,0,0,0,0
X600741.SH,0,0.434060911220403,0,0,0.037440780173643,0,0,0,0,0,0,0,0.223140564307585,0,0.121271379907531,0,0,0,0,0,0,0,0,0.0766922976938498,0,0,0.0662486348398403,0,0,0.0104455690371986,0,0,0.0346194229224798,0,0,0.116704446336309,0.0830420556640767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551550141401333,-0.000425096422484171,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.055903964894101,0,0,0.127357401951266,0,0,0.129838788126236,0,0,0.0324585893977995,0,0,0,0,0,0,0,0,0.193663501120434,-0.0157314145828834,-0.0839975204545391,0.0664513828308417,0,0,0,0.0640922878050319,0,-3.46944695195361e-18,0,0,1.30246471401389e-05,-0.292454652225345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122656940771113,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220068557082553,0.0864455726649851,0.197677941870482,0,0,0,0,0.0687580181881884,0.00267303035352001,0,0,0,0,0,0,0,0.0897938116359443,0,0,0.0704331714926761,0,1.5413384498883e-05,0,0,0,0,0,0,0,0,0,0.0567655088353926,0,-0.0309948937017291,0.0175161348411684,0,0,0,0,0,0
X000568.SZ,0.538063042769523,0,0,0,0,0,0,0,0,0,-0.256040071575303,0,0.0997411857640609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0769301412734737,0.0430964288066916,-4.33680868994202e-19,0,0.167017746789155,0,0,0.0382517872475632,0,0,0,0,0,0,0,-0.0931244073047931,-0.033432854381026,0,0.0374613438420032,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.166808144672338,0,0.111043030025644,0,0,0,0,0,0,0,0,0,0,0,0,0.165891208135584,0,0,0,0,0.0688565653472457,0,0,0,0,0,0,-0.0027139647914881,0,0.0393273118600703,0.0223503989960917,0,0.0247484456660144,0,0,0,0.112043823074058,0,0,0,-0.0229759182158635,0,0,0,0.00472912134829918,0,0,0,0,0,0,0
