,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X600809.SH,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000100.SZ,X600703.SH,X000157.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600741.SH,X601877.SH,X002129.SZ,X002007.SZ,X002179.SZ,X002236.SZ,X300142.SZ,X002049.SZ,X600584.SH,X600183.SH,X002414.SZ,X601799.SH,X300003.SZ,X000800.SZ,X002074.SZ,X002008.SZ,X000799.SZ,X300146.SZ,X000066.SZ,X000977.SZ,X600089.SH,X600177.SH,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136078935844357,0.246977116977497,0,0,0,0,0,0,0,0,0,0,0,0.00167089921203777,0.0890059890528075,0,0,0,0,0.144527586660967,0,0,0,0,0,0,0,0,0,-0.00640799706136709,0,0,0,0,0,0,-0.158957185001613,-0.0194319848408203,0,0,0,0,0.0153112849720738,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0175303190705977,0,0,0.158520287700539,0,0,0,0,0,-0.237117701825651,0,0.0246362807028633,0,0,0,0,0.0336478827155478,0,0,0,0,0,0,0,-0.0415879712825783,0,0,0,0,0,0,0,0.121634393003052,0,0.426469232821236,0,0,0,0.0316634641316661,0,0,0,0,0,-0.0270310567603179,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157347160196647,0,0,0.126550588313435,0,0,0,0,0,0,0,0.028963451239827,0,0,0,0,-0.0623175597221171,0,0,0,0.278811385591475,0.000213010566856284,0,0,0,0,0,0.17688974171573,0,0,0,0,0,0.10231735591899,0,0,0,0,0,0.0186310323331547,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.107660213800914,0,0,0,0,0,0,0,0,0,-0.0604286993667263,0.0665272848487532,0,0,0,0.0936892256637934,0,0,0,0,0.147054835610821,0,0,0,0,0,0,0,0,0.324096739205815,0,0,0.0236790537789206,0,0,0,0,0,0.0217729781953223,0,0,-0.0312330960942539,0.346275152744158,0,0,0,0,0,0.0189782902384906,0,0,0,0,0,0
X002007.SZ,0,0,0.138862403930443,0,0,0,0,0.216574170290204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817249477544482,0,-0.011812643481364,0,0,0,0,0,0,0,0,0,0,0,0,0.296091711387286,0,0,0,0.197332510864879,0,-0.169723872618019,0,0,0,0,-0.00542742780367138,0,-0.00189566255378101,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0410860525734294,0,0,0,0,0,0.0071388056247091,0,0,0,0,0,0.199087758497364,0,0,0,0,-0.00103215243373138,0,0,0,0,0,-0.107276880815394,0,-0.0329021676605687,0,0.0366912170390189,0,0,0,0,0.172277199131483,0.123312748199073,0,0.270810511527235,0,0,0,0,0,0,-0.0300471023931934,0,0,0,0,-0.0975741040301107,0,0
X002236.SZ,0,0,0.249254723608123,0,0,-0.0756001306646278,0,0,0,0,0,0,0,0,0,0.292102790331639,0,0,0,0.0459313225211015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221369281313686,0,0,0.298313996878899,-0.306486379817643,2.16840434497101e-19,0,0,-2.16840434497101e-19,0,0.0276026250632603,0,0,0,0.073310739599765,0,0,0.0369860235323297,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.159216899416056,0,0,0,0.135051351171434,0,0.134209975550722,2.77555756156289e-17,0,0,0,0,-0.467630629641256,0,0,0.0979704561290566,-0.141994603039501,0,0,0.0330501368415307,0,0,0,0,0,0,0,0.146437156752583,0,0,0,0,0,0.0326299352648887,0,0,0,0.0514086685042651,0,0,0,0,0.040977704925327,0,0,0,0,0.774303631156851,0,0
X002049.SZ,0,0,0.0779264412588354,0,0,0,0,0,0,0,0,-0.110651719554181,0,0,0,0,0,0,0,0,0,0.280219821641769,0,0,0,0.235118033698599,0,0,0.158656720867826,0,0.100559248401677,0,0,0,0,-0.0264876796513478,0,0,0,0,0,0,0.0969435234539474,0,0,-0.162625309851817,0,0,0,0,0,-0.0262735476708508,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.078569942110816,0,0,0,0,0,0,-0.153118401429626,0.193425133492592,0.0208580298042952,0,0.155548275390819,0,0,0,0,0,0.425646527822686,0,0,0,0,0,0,-0.0268934026205674,0,0,0.0504971305091454,0,0,0,0,0,0,0.0430078060853861,0,0,0.140901453545205,-0.179969782062344,0,0,0,0,0.0146381761765092,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0159658356363833,0.00384841098827939,0,0.297327551305098,0,0,0,0,0,0.0832131290500683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301312549867565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194903442963464,0,-0.0659904071007876,0.202238076252349,0,-0.00774179953530412,0.0399747530574979,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.112747704282025,0,0,0,0,0,0.0621977941698288,0,0,0,0,0,0.0399558563443455,0,0.0560240638622649,0.0215748406575401,0,0,0,0,0,0,0.130101601067248,0,0,0,0,0,0,0,0,0.0853809478538037,0,0,0.0817502248639376,0,0,0,0,0,0,0,-0.0182366934602457,-0.0209578073498027,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0711763905958902,0,0,0,0,0,0,0,0,0,0.0651343233627199,0.227617308372823,0,0,-0.0627282401450171,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0809619564093997,0,0,0,0,0,0,0,0,0,0,0.171722018336859,0,0,-0.110089508804596,0,0,0,0,0.0325425981462389,0,0,0,-0.00931991052257436,0,0,0,0,0,0
X300003.SZ,0,0,0.055598841800882,0,0,0,0,0,0,0,0,0,0.00829030740026239,0.00357332226445764,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0839564233446196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317599657024387,0,0,0,0.118834958629859,0,0,-1.0842021724855e-19,-0.00218691708367249,0,0,0,0,0,0
X000800.SZ,-0.0639344924903204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103852416713599,0.0131016524640289,0,0,0,0.0533079477344533,0.101652472713829,0,0,0,0,0,0,0,0,0,-0.115409773812358,0.0119451479336498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222715113621375,0,0.0101365280928849,0.00326336452676775,0,0,0,0,0,0
X002074.SZ,0,0.0234376002522458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179969418928325,0.397816970040433,-0.20323878116592,0,0,0,0,0,0,0,0,0,0,0.193328325297596,0,0,0,0.185698109817062,0,0,0,0,0,0,0,0,0,0,0.124998678811387,-0.0548451985795582,0,0,0,0,0,0,-0.00230566026400217,0,0,0,0,0,0,0
X002008.SZ,0,0.00409573411148748,0,0,0,0.125764686319803,0,0,0,0,0,0,0,0.0768629882112411,0,0,0.122634725999682,0,0,0.217980207162399,0.0775708354298096,0,0,0,0.0436186387228882,0,0,0,0,0,0.114043320522462,0,0.0919126778330859,0,0,0,0,0,0,0,0,0,0.0597496475002257,0,0,0,0,0,0,0,0,0.0399527919386212,-0.0185274790581367,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0.518459871210319,0,0,0.286693637314443,0,0,0,0,0,0,-0.161635203179336,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.116883837954337,0,0.296826187096803,0,0,0,0,0.0210556398019476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022729401203612,0,0,0,0,-0.202825426627453,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.067883921513619,0,0,0,0.0449765248179222,0,0,0,0,0,0.078944175845862,0,0,0,0,0.112710512529762,0,-0.0205353162487294,0,0,0,0.0789384513591579,0,0,0,0,0,0,0,0.0703921823295858,0,0.0250946147671406,-6.93889390390723e-18,0,0,0,0,0,0,0,0.252292103805019,0,0,0.0221894106602276,0,0,0,-0.0354718197522794,0,0
X000066.SZ,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046556945327473,0.000180999072444236,0,0,0,0.135298503671231,0,0,0,0,0,0,0,-0.0625148987965805,-0.072596471818944,0.329902651952808,0,0,0,0,0,0,0,0.0692186147014998,0,0,0,0,-0.0773413215012419,0,0.0876696285913888,-0.126192319704355,0,0,0.337577603107936,0,-5.5159623618921e-05,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.100074828775199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143064183916784,-0.144752689472281,0.120374017693931,0.014803711461846,0,0.0735446345827818,0,0,-0.297369297619549,0,0,0,0,0,0,0.153067408994786,0,0,0,0,0.157577720723143,-0.0394256771555626,-0.0543463191562618,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423982018715145,0.186957376179555,0,0,0.0941890387270157,0,0.217882192367268,0,0,0,0,0,0,0.244421290138926,-0.0538039268300085,0,0,0,0,0,0,0,0,0,0,0.133864028984085,0,0.0850781753056276,0,0,0,0,0,0,0,0.0981543244770766,0,-8.67361737988404e-19,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513797244404814,0,0,0,0,0,0.00323286449588711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398080758476582,0,-0.0568322298695013,0,0.0536530695465369,0,-0.00464762803848607,0,0,0,-0.0166785233529409,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0187883071865015,0,0,0,0,0.122138911906579,0,0,0,0.0645960256676381,0,0,0,0,0,0,0,0,0.0212874445164113,0,0.137593025996537,0,0,0.0140909368831115,0.0236357770894119,0,0,0,0,0,0,0,0,0,0,0,0.00504142333964004,0,0,0,0,0.119121560305856,-0.117578580496882,0,0,0,0,0,0
X600066.SH,0,-0.152629056704991,0,0,0,-0.053229831415884,0,0,0,0,0,0.222739408121706,0,0,0,0,0.0171942012780523,0,0,0.0151827126927892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742147613051549,0,0,0,0,0.0270846767090068,0.0811989465856343,0,0.0355623104646552,0.215600160084784,0,0,0,0,0,0.128628888612157,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.071317344653474,0,-0.0452782816160146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352828894640525,0,-0.0137858472581119,0,0,0,-0.046779568752403,0,0,0,0,0,0,0,0,0,0,-0.0201956289431543,0,0,0,0,0,-0.188630181774024,0,0,0,-0.0116960111871002,0,0.0332993505056538,-0.0622744566846037,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.0860483155844029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111475503899994,0,0,0,0,0,0.216216132452991,0,0.0866940815145911,0,0,0,1.25488500513522,0,0,0,1.10834988501243,0,0
TED,0,0,0,0,0,0,-0.15586490273159,0,0,0,0,0,0,0,0.102304527007349,0,-0.0286278468993486,0.0257008944914473,0,0,0,0,0,0,0,0.174867991416541,0,0,0,0,0,0.107041985632311,-0.162039037426873,0,0,0.0436126606892783,0,0,0,0,0,0,0,0.0215165986514267,0,0,-0.150182006867761,0,0,0,-0.708549246845844,0.768240325431415,0,0,0,0,-0.661341734695353,0,0
RealEstate_excess,0,0,0,0,0,0,0.0497093443291232,0,0,0,0,0,0,0,0,0.0272002096788433,0,0,0,-0.0494398697574298,0,0.0556523487447065,0,0,-0.0554655041074926,0,0,0,0,-0.00739640411627533,0,0,0,0,0,0,0,0,0,0,0.0270492685601068,0,0,0,0.0852434424364141,0,0,0,0,0,0,-0.0112506370434371,0.01061737936759,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.11889673908241,0,0.0120165530530818,0,-0.0057676447227757,0,0,0,0,0,0,0,0,0,-0.00399361876515685,0,0,0.00702306960420067,0,0,0,0,0.0262491925396387,0,0,0.0103963335135903,-0.0205799169989745,0,0.0708994894129612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680209132508829,-0.0115736727994529,0,0,0,0,0.0965650582264987,0,0
MKvol,0,0,0,0,0,-0.00388537061064033,0,0,0,0,0,0,0,0,0,0.00028997761025177,0,0,0,0,0,0.00156476119927924,0,0,0,-0.0021876973284336,0,0,0,0,0.000229026245816441,0,0,0,0,0,0.00100624639326685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000301230642567999,-5.42101086242752e-20,0,0,0,-0.00208237534540152,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.176134387746094,0,0,-0.0123221760973389,-0.0967216331535421,0,0,0,0,0.215229286654347,0,0,0,0.0445567450802877,0,0,0,0,0,0,0.361539451236526,0,0,0,0,-0.0802416974924062,0,0,-0.300415605006468,0,0,-0.0482145655575983,0,0,0,0,0,0,0,0.263718170520208,-0.399886473120039,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00291633476430426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015887334762446,0,0,0.0106208726730342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043933862103813,0,0,0,0,0,0,0,0.00607836581021255,-0.000296774206444219,-1.98970456461148e-05,0,0,0,-0.0107338528610804,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00168250445926581,0,0,0,0,0,0,0
