,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600741.SH,X600703.SH,X000338.SZ,X600031.SH,X002475.SZ,X002236.SZ,X300003.SZ,X300124.SZ,X000063.SZ,X002008.SZ,X600809.SH,X600867.SH,X600271.SH,X601877.SH,X000596.SZ,X600066.SH,X000625.SZ,X002456.SZ,X600487.SH,X002294.SZ,X600566.SH,X000100.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X002179.SZ,X002508.SZ,X000981.SZ,X002007.SZ,X300142.SZ,X300136.SZ,X000977.SZ,X000050.SZ,X002180.SZ,X600177.SH,X600779.SH,X000869.SZ,X600522.SH,X600498.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.265552268957723,0,0,0,0.022183407328635,0,0,0.108679220791962,0,0,0,0,0,0,0,0.0868334583773881,0,0,0.164631085108475,0.0958522333977977,0,-0.0706775800899881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099211867364435,0,0,0,0,0,0,0,0,0,0.0275471240066663,-0.0412431344886366,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,-0.242599280411708,0,0,0,0,-0.143295423917361,0.00815530544655135,0,0,-0.0618712829611958,0,0,0,0,0.0356541976923878,0,0,0,0.527985842137526,0,0,0,0,0,0,0,0.208085312622598,0,-0.0132898528754194,0,0,0,0.0254998861496366,0,0,0,0.350199168014791,0,0,0,0,0,0.0216061263552044,0,0,0,0,0,0,0
X000338.SZ,0.0447641571620651,0,0,0,0,0,0,0,0,0.0158788015045817,-0.0615500805260339,0,0,0,0,0,0,0,0.133476969773242,0,0,0,0,0,0,0,0.24786825443916,0,0,-0.0127808455320932,0,0,0,0,0,0,0,0.1741186511198,0,0,0,-0.117788047581593,0.0815351974473502,0,0.108814478718805,0,0,0.051471085125833,0.010156256041176,0,0,-0.0051234830293587,9.89806204885682e-05,0,0,0,0,0,0
X600031.SH,0,0.0933581021497724,0,0,0,0,0,0,0,0.104944103344704,0,0,0.104838991597145,0,0,0,0,0,0,0,0,0,-0.0492961921493222,0,0,0,0,0,0,0,0,0,0,0.0834072585928447,0,0,0,0,0,-0.0153002574192835,0.127576679870917,0,0.0541774573637788,0,0,0,-0.158652725550159,0,0,0,0,-0.0043244298994094,0.00352950936278104,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581373033080674,0,0,0,0,0,0.00710881507174867,0,0,0,0,0.0185976554154133,0,0.212533433096235,0,-0.05514464887845,0,0,0,0,0,0,0,0,-0.00448562354922137,0.0165967380145603,0,0,0,0,0,0
X002236.SZ,0,0,0.397704659826187,0,0,0.105155561076279,0.0512380282366121,0,0,0,0,0,0,0,0.117956949465616,0,0,0,0,0.157352307931356,0,0.0179854878009013,0,0.217561157433214,0,0,0,0,0,0,0,0,0,-0.106542184199531,0,0,0.0589856367078169,0,0,0,0,0.0621418192346482,0,-0.106599449147753,0,0,0,0,0,0,0,0,-0.0381154240731001,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183181359088755,0.27769474664099,0,0,0,0,0,0,0,0,0,0,0,-0.091946943884224,0,0,0,0,0,0.12868603536855,0,0,0.191792527224068,-0.025678242945609,0,0.0607941498048879,0,0,0,0,0,0,-0.00980692917393636,0,0,0,0,0,0
X300124.SZ,0,0.180167679654907,0,0,0.221716142475448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.223442407028941,0.125872942148399,0,0,0,0,0,0.0284867250183104,0,0,0.170221678524441,0.00521808090457987,0,0,0.00243283660382917,0,0.00948744291373359,0,0.105456392101937,-0.0334966746590438,-0.0105619714846128,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0419390378736778,0,0,0.325425755019339,0,0,0,0,0,0.0297073847168912,0.0867851518822737,0,0.00116588674877663,0,0,0,0,0,0,0,0,0,0,-0.165891322861381,0,0,0.126279093806703,0,0.000372061825864138,0,0.0585192456062179,0.145825608217051,0,0,0,0,0,0,0,0.237687156881267,0,0,0,0,-0.331619083373024,0,0
X002008.SZ,0,0,0.100510116993535,0,0,0,0.0838192891094174,0,0,0,0,0.0845799162420516,0,0,6.93889390390723e-18,0.274810308094031,0,0,0,0,0,0,0.185208734168629,0,0,0,0,0.0423394298171202,0,8.67361737988404e-19,0,0,0,0.163254877383742,0,0,0,0,0.0991769374285763,0,0,0.0799292847147879,0,0,0,0,0,0,-0.0347307364785469,0,-0.017216132920121,-0.0184851753216793,0.000729192811398113,0,0,0,0,0,0
X600809.SH,0,0,0,0.0113120644099847,0,0,0.106032083121155,0,0.206466386988306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902730100352463,-3.46944695195361e-18,0,0,0.203181679337779,0,0,0,0.0806146103709427,0,0,0,0,0.103566449364242,0.17328386995256,0,0,0,0,0.00837337228230219,-0.0148189314632708,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.157946482580507,0,0,0.132571049496487,0,0.287063067269143,0,0,0,0,0,-0.0103864511128052,0,0,0,0,0,0,0,0,0,0.290892678882728,0,0,0,0,0,0,0.146140568429846,0,-0.0262318743644746,0,0,0,0,0,0,0,0,0,-0.0122221649344538,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417184072010882,0,0,0,0.103779103915566,0,0.0916629485930972,0,0,0,0,0,0,0,0,0,0.224590744326932,0,0,0,0.0441015360301262,0,0,0.0618090160463608,0.330698780813587,0,0.35146264548769,0,-0.299069265890333,0,0,0,0,0,-0.00489196396188545,-0.0320704095421116,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112406453389143,0.0573248215657704,0,-0.238748342160603,0,0,0.141063514329759,0.373539055260553,0,0,0,0,0,0,0,0,0,0.0760984763898526,0,0,0,0,0,0,0,0,0,0,0,0,-0.0637164052451555,0,-0.000326219523779084,0,0,-0.456590755646229,0.0765114509157149,0.0652805817855348,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0681362057050771,0,0,0,0,0,0.397772055279754,0,0,0,0,0,0,0,0,0,0,0.015364373524788,0,0,0,0,0,0,0,-0.0372617333675523,0,0,0,0,0,0,0,0,0,0,0,0.0601019967260018,0,0,0.11591692433311,0,0.140170775711773,0,0,0,0,0,0.0106320732570779,-0.0211588892521293,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0925027447078361,0,0,0,0,0,0,-0.0382605283931801,0.0955338449197845,-0.00133270276981444,0,0,0.0568247565715881,0.0413321647967277,0,-0.161576848244822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14295019761556,0,0.134884232247615,0,0,0,0,0,-0.00158883141887529,0.0245029048101906,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.12448160428563,0,0,-0.0692047670326406,0,0.17666146888276,0,-0.0694730685960713,0,0.0418111076048751,0,0,0,0,0,0.0183122722914933,0,0,0,0,0,0,0,0,0,0,0.116316817223921,0,0.0260616230434421,0,0,0,0,0.0985978990378829,0,0,0,0,0.0152289553005255,0,0.13271947716387,0,0,0,0.00229478945263415,-0.0122169412846249,0,0,0,-0.0548030174520875,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0913624906599174,-0.111704689558504,0,0,0.355578414322235,0,0,0.729042846921455,0,0,0,0,0,0,0,0.0569931160838835,0.111362725297147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905423650662346,0.0310793295160564,0.0459139615091898,-0.0685431196665704,0,0.0116181440567558,-0.0761221828080181,0,0,0,0,-0.0163177419128542,0.00960134297102311,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13411947962104,0,0.292315468037096,0,0,0,-0.0210984870764862,0.480480044066131,0.160319283449312,0.0828527863992851,0,0.0076996864237347,-0.0290483380555964,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.338703380394314,0,0.0286144069863804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226680510724435,0.231792405016321,0,0,0,0,0,0,0,0,0.142456375741578,0,0,0,0,0,0,0,0.0224158197652693,0.163734715523053,0,0.187217176787917,0,0,0,0,0,0.0894782431248448,0,0,0,0.0190716350557011,-0.0691312535356963,0,0,0,0,0,0
X600566.SH,0,0,0,-0.0410955983945487,0.315659724497961,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.189809110408277,0.0316010567504823,0,0,0,0,0,0,0,0,0,-0.152941698986686,0,-8.67361737988404e-19,0,0,0.201618419869654,0,0,0,0,0,0,0.247675393938737,0,0,0,0,0,0,0,0,0.0110876864621142,0,0,-0.0279877967378941,0.00040896347436167,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0828926546444427,0.354348541529054,0,0,0,0,0,0,0,0,0,0,0.0391207025578468,0,0,-0.0808476571976013,0,0,0,0,0,0.0196298236043365,0.148873018616473,0,0,0,0,0,0,0,0,0.0294344333304439,0,0,0,0,4.33680868994202e-19,0.0726341165269823,0,0,0,0,0,0,0,0,-0.035252459446764,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392723921751374,-0.200706231266188,0,0,0,0,0,0,0.0913368523130208,0.409236645154565,0,0,0,0,0,0,-0.115524497033658,0,0.0199088706946032,0,0,0,0.163883660049921,0,0.0662222425057269,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.204059170698899,0,0.0869934498000287,0,0,0,0,0.106706924223925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309991032803528,0.123949531473102,0,0,0,0,0,0.0581190513978845,0,0,0,0.00840325863458103,-0.084732878769393,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0364164367696782,0,0,0,0,0,0.0415333958243376,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0670410727608338,0,0,0,0,0,0.116290293145466,0.0218932333163084,0,0,-0.00521928592577669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141535425339742,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0408226096773913,-0.190468808516149,0,0,0,0,0,0.120685874510886,0,0,0,0,0,0,-0.0814230084712864,0.176068586430018,0,0,0.1129423751008,0,0,0,0,0,0,0,0,0,0,0.0448963229442254,0,0,0,0,0.107446999781772,0,1.73472347597681e-18,0,0,0,-0.1494986654528,0,0,0,0.292336651384585,0,0,-0.0158116118866346,0.0383740569962006,0,0,0,0,0,0
X002508.SZ,0,0,0.034267155578648,0,0,0,0,0,0,0,0,0,0,0,0.00349069808652513,0,0,0,0,0,0,0,0,0,0.126896130835777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158699220581715,0.0559956306330937,0.0444005873403673,0.0358818676307324,0,0,0,0,0.117639039723655,0,0,0.0215909051527048,0.00925741065116695,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,-0.000398120909726889,0,-0.116402994464043,0,0,0,0,0,0,0,0.0622464425372385,0,0,-0.0969589255976767,0,0,0.0240601738293201,-0.247783367711693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3853978193925,0.23459446027061,0.0827734495180718,0,0.0231067210233624,0,0,0,0,0,0,0,0.0570871323077838,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.0876833577922457,0,0,0,0,0,0,0,0,0,0,0,0.0831145619085585,0,0,0,0,0,0,0,0,0,0.460644156912241,0,0,0.166934068559292,0,0,0,0,0,0,0,0.118973852327364,0.149748657619257,0,0.0160648778445543,0,0,0,0,0,0,0,-0.0234833021223759,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.037329939933876,0,0,0,0.208400603712568,0,0.0223118740849442,0,0.170204939144714,0,0,0,0,0,0,0,0,0.223926117137993,0,0,0,0,0,0,0,0.173672655677709,0,0,0,0,0.0386885639136683,0,0,0,0,-3.46944695195361e-18,0.123939383738664,0,0,0.0248915727733327,0.0269276052067197,0,0,0,0,0,0
X300136.SZ,0,0,0.179481010748175,0,-0.0390598599909552,0,0,0,0,0,0,0,0,0,0.0810924943024728,0,0,0,0,0,0,0,0.0222978299526411,0,0.20709208706973,0,0,0,0,0,0,0,0,0.55022334400671,0,0,0,0,0.0548084102464646,-0.058505443027315,0,0,0.100135036364428,0,0,0,0,0,0,0,0,0.00677658585453292,-0.106738668773815,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,-0.034874624349891,0,-0.087160006817119,0,0,0,0.2906946991201,0,0,0.0804545282012636,0,0,0,0.268384355920907,0,0,0,0,0,0,0.111829344692729,0,0,0,0,0,0.0536553137806239,0,0,0,0,0.16724262596835,0,0,0.32528821417034,0,0,0,0,0,0,0,0.00316275830055779,-0.0165741398704403,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.269103589308797,0,0,0,0.135039766138483,0,0,0,0,0,0,0,0,0,0,0,0.303839743307956,0,0,0,0,0,0,0,0,0.0504522640927802,0,0.01258224598543,0.0549187584453691,0.119425861994121,0,0,0,0,0,0,0,0,0,0.0261320666583522,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00399002815281585,-0.180908992739812,0,0,-0.259790115208186,-0.156694619686947,0,0,0,0,-0.185322392581908,0,0,0.101641903036862,0,0,0.150055952250676,0,0,0,0,0,0,0,0,0,0.389232569653425,0,0,0.035522167318732,0.193566479114454,0,0,0,0.0974342065503086,0,0,0,0,0,0,0.0160915450320811,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.13715557401609,0,0,0,0.0344672841358644,0,0,0.0856089367996045,0,-0.0618883649416467,0,0.0133055301167468,0,0,0,0,0,0,0,0,0,0.00745318183612841,0,0,0,0,0,0,0,0.117738786657202,0,0,0,0,-0.0162020929587092,0.132008578960516,0,0,0,0,0,0,0,0,-0.00356352126675542,0.00435825510508956,0,0,0,0,0,0
X600779.SH,0,0,0,0.197807722381593,0,0,0.0581652098785171,0,0,0,0,0.0303887223913066,0,0,0,0,0,0,0,0,0.335587453885079,0,0.00804987062751887,0,0.011159164265649,0,0,0.15091032419153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300309346658997,0,0,0,0,0,0.010605279118463,0,0,0,-0.0101877014769463,0.0289591835414135,0,0,0,0,0,0
X000869.SZ,0.281972241307578,0,0,0.178880317772204,0,0,0,0,0,0,0,0.132879172676018,0,0,0,0,0,0,0,0,0.133302545683233,0,0,0.0774248675540854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124653314700226,0,0,0,0,0,0,0,0,0.0901135524245113,0,-0.0107726477336162,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0478767943679864,0,0.188528552043398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117044020294246,0.250126887319973,0,0,0,0,0.149685784124872,0,0,0,0,0,0,0.150542861031647,0,0,0,0,0.266251636238814,0,0,0,0,0,-0.0253886329812432,0.0922710691665296,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0988878003970601,0,0,0.445609677064966,0,0,0,-0.226106238382809,0,0,0,0,0.0249827949569339,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.296615649754541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609293680096467,0,0,0,0,-0.0306166295589456,-0.00244565686887536,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.0570460358800437,0,0,0,0,0,0,0,0.0551318268770001,0,0,0,0,-0.044050529983818,0.0380583926441106,0,-0.0351826250612128,0.0169377396378962,-0.0308833622589638,0.015916034793515,0,0,0,0.249855202412502,0,0,0,0.127819735394453,0,0,0,0,0,0.116315578451979,0,0.037098262541735,0,0,0.0266606423355124,0,0,0,0,0,0,0,-0.0115239058829133,0.0370082002087676,0,0,0,0,0,0
Change_TY3M,0,0,-0.145597173312405,-0.0574314221982819,0,0,0,0,0,0,-0.0572586034629834,0,0,0,0.0292844836944446,0,0,0.249852499640396,0,0,0,0,0,-0.197579542819058,0,0,0,0.0986704249809323,0,0.0130620447469402,0.0825238530601131,0,-0.0146188368700704,0,0,-0.0521696356334482,0,0,0,0,-0.16541406105367,0,0,0,0,0,0,0,0,0,0,-0.0140280027015919,-0.0741639265955132,0,0,0,0,0,0
Slope,0,0,0,0,0.108018470905122,0,0,0,0,0,0,0.550748686753731,0,0,0.299364085638312,0,0,0,1.04312456292102,0,0,0,0,0.278786969293645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.00595754560679,0,0,0,0,0,0,0,0,0,0,0.387497476381185,0,0,0,0,0,0
TED,0.215935412702828,0,0,0,0,0.813072724206415,0,0,0.128957079451652,0,0,0,0,0,0,0,-0.195295785487645,0,0,0,0,0,0,0.338411683656174,0,0,0,0,-0.569543165467751,0,0,0,0,0,0,0.01537651633671,0,0,0,0,0,-0.0113249805638752,0,0,0,0,0,0,0,0,0,0.190656074571839,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0874756579216558,-0.0624925353966182,0,0,0,0,0,0,0.147046195452689,0,0,-0.0329240435792241,0,-0.0625023855137795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237927846269013,0,0,0,-0.00420536811982129,0,-0.0655760986446951,0,0,0,0,0,0.00576098550769265,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.105606208642529,0,0,0.0289280905461595,0,0.0175675106761628,0,0,0.0230811325133762,0,-0.0482075957970227,-0.0837547085396001,0,0,0,0,0,0.0345359557297987,0,0,0,0,0,0,0,0,0,0.000550459241281946,0,0,0.0118046101466041,0,0,0.0488445147919599,0,0,0,0,0,0,0,0.0270608011104471,-0.0527343163095248,0.248062338922563,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0035399040474721,0,0,0,0,0,0,0,0,-0.00102346513007402,0.00259503674822471,0,0,0,0,0,0,0,0,0.00125861474583729,0.00231170614474023,0,0,0,0,0.000788201481665899,0,0.00118697821217961,0,0.00168222548653655,0,0,0,0.00225007342927275,-0.0015328717247712,0,0,0,-0.0261442940650585,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0577226160219121,0,0,0,-0.0782883561198181,0,0.0653055044355179,0,0,0,0,-0.0435261048090951,0,0,0,0,0,-0.0103296491907966,0,0,0.0771654836625222,0,0,0,0,0,0,0,0,0,0,0,-0.032019774985939,0,0,0,0,0,0.0337228634611824,0,0,0,0,0,0,0,-0.0652847627388306,-0.0930097525559965,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00244231677540166,0,0,0,0,0,0,0,0,0,0,0,0.0146825165224264,0,0,0,0,0,0,0,0,0,-0.00761721939929592,0,0,0,0,0,0,0,0,0,0,0,0,-0.00558011171034217,0,0,0,0,0,-0.00545234810434175,0,0,0,0.0135379359659509,0.00471812049444687,0,0,0,-0.00765771869543396,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622916016405104,0,-0.00129927424063199,0,0,0,0.0108926664956433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302181688854796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209395519839666,0,0,0,0,-0.112783674797514,0,0
