,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X002241.SZ,X600703.SH,X000596.SZ,X300003.SZ,X600183.SH,X002007.SZ,X002236.SZ,X601877.SH,X000066.SZ,X000157.SZ,X300142.SZ,X000100.SZ,X002179.SZ,X002008.SZ,X300124.SZ,X300136.SZ,X002463.SZ,X600271.SH,X300014.SZ,X000625.SZ,X000977.SZ,X600867.SH,X002506.SZ,X600177.SH,X002129.SZ,X002371.SZ,X002049.SZ,X600066.SH,X600498.SH,X002456.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0.0128736172421336,0,0,0,0,0,0,0,0,0,0,0.0632779844491776,0,0,0,0,0,0.0696940777681201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960216794127488,0,0,0,0.00504070586662756,0,0.152176173641419,0,0,0,0,0.0468539938963314,0,-0.0524491057033166,0.0630615978466762,0,0,0,-0.0418104311817222,0,0
X000568.SZ,0.448840006240723,0.0621308756833082,0,0,0,0,0,0,0.267991772596492,0,0,0,0,0,0,0,0.0826720897041738,0,0,-0.00130110185581388,0.0323878230382881,0,0,0,0,0,0,0,0.0563544602581937,0,0,-0.0686113481789125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100860906856227,0,0,0,0,0,0.00274632340579899,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.106843984825273,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0530508364400353,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0233910968449075,0.0804006435722719,0.0497201040731229,0,0,0,0,0,0,0,0,0,0.159223793975382,-0.0784254333340886,0,0,0,-0.005940570511491,0,0,0,0.074623244324329,0.0236243380552419,0,0,0.00831670000629373,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.0419967989096235,0,0,0,0,0,0,0,0,0,-0.0391197477752364,0,0,0,0.0482684372316209,0,0,0,0,0.0672181783565678,0,0,0,0,0,0,0,0.220289355033168,0,0,0,0.0252150800708166,0,0,-0.168341872441748,0,0,0,0,0.0117557990517316,0,0.109086928400782,0,-0.00543417570910762,0.000797829568370465,0,0,0,0,0,0
X000338.SZ,0,0,0.00249640042967105,0,0,0,0,0,0,0,0,0,0.228178362021548,0,0,0.0320366421154733,0,0,0,0,0,0,0,0,0,0,0,0,0.134078009568846,0,0,0,0,-0.0485562152076432,0,0.051276064024895,0,0,0.0416680797595117,0,0.00375551737482296,0,0,0.145100485385501,0,0,0,0,0,0,0,-0.00117435310270856,2.16840434497101e-19,0,0,0,-0.00777818798212539,0,0
X600741.SH,0,0,0.00672861892987759,0,0,0,0,0.190715241040563,0,0,0,0,0,0,0.21816581353917,0,-0.20408315812852,0,0,0,0.0446421215016788,0,0,0,0,0,0,0,0,0.0366101249218137,0,0,0,0,0,0,0.101408875188989,0,0,0,0,0,0,0,0.209442285604901,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0546082453664298,0,0
X600809.SH,0,0.522021871174845,0,0,0,0,0,0.0421455336457088,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0396690401506542,0,0,0,0,0,0,0.00247777922088697,0,0,0,0.0377784117185478,0.0185790930843772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012407566903041,0,-0.103435959617025,0,0.0241103888341028,0,0,0,0,0,0,0
X000661.SZ,0,0,0.319813294529538,0,0,0,0,-0.0269777181730015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954620100650419,0,0,0,-0.0606693964139231,0,0,0,0.222357536452234,0,0,0,0,0,0.0178059863972701,0,0,0,0,0,0,0.0213092315307752,0,0,0,0,0.109311175779776,0,0,-0.00493059077014598,0,0,0,0,-0.0521883937314945,0,0
X002241.SZ,0,0,0,0,0,0,-0.0746969641209086,0,0,0,0,0,0,0,0,0.0224944986278204,0,0,0,0.0146052494271292,0,0,0.245380296287663,0,0.399418689266217,0,-0.131202723421201,0,0,0,0,0,0,0.13270163161873,0,0,0,0,0.195960553350848,0.181555324767263,0,0,0,0,0,0,0,0.114779456993461,0,0,0,0,0.0111399610595842,0,0,0,0.0101767870403446,0,0
X600703.SH,0,0,0,0,0,0,0.0760495094076585,0,0,0.403174888769404,0,0,-0.0892047816474843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208670354949753,0,0,0.0723833660644762,0,0,0,0,-0.0580538641936742,0,0,0,0,0,0,0,0,0,0.146405691879878,0,0,0.134742022574683,0.176834398447758,0.270279406518007,0,0.00967782982151398,0,0,0,0,0,0,0
X000596.SZ,0.0199323221270507,0,0.00573564286630449,0,0,0,0,0,0.0357699556040625,0,0,0.309842031131101,0,0.0531719391782256,0,0,0.28425768287437,0,-0.0271671929482156,0,0,0,0.11562987316032,0,0,0,-0.0546149268303013,0.0539517118768345,0,0,0,0,0,-0.0530371357661112,0,0,0,-0.0624751946814068,0,0,0,0,0,0.11698459182453,0,0,0,0,0,0,0,-0.0158051736187976,-0.0193794481824949,0,0,0,-0.0503472055842112,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0357788514587532,0,0,0,0,0.139564123996386,0.0393057428038727,0,0,0,0,0.01313814830506,0,-0.0255026583243851,0,0,0,0.0484410741129102,0,0,0,0.231833892386193,0,0,0,0,0,0.0623582710403671,0,0.178648505804102,0.0238133989725533,0,0,0.0758829270380196,0.157759283362215,-0.203105774486587,0,0,0,0,0,0,-0.0132253276485609,0,0,0,0,-0.015649569408126,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262276287592703,0,0.0372707908681006,0,0.316948715886466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266552620827124,0.703173834152372,0,0,0,0,0.0963050997956096,0,0,0.177667413951541,0,0,0,0,0.299500078190859,0,1.73472347597681e-18,0,0.0627462734499328,0,0,0,0,0.19738604236772,0,0
X002007.SZ,0.0478629038200994,0,0,0,0,0,-0.232543327272119,0,0,0,0,0,0,0,0,0,0,0.0598282889113951,-0.0598086022276051,0.0348519062751466,0.107833959825837,0,0.00711556904548687,0,0,-0.000500044800590706,0,0,0,0,0,0,0,0,0.0197677528812082,0.072280114484012,0.0304406298616723,0,0,0,0,0,0,0,-0.160600709941637,0,0,0,0,-0.0630510405360844,0,-0.0481805816751222,0.0393125241960345,0,0,0,0.0344382631131407,0,0
X002236.SZ,0,0,-0.26609471498278,0,0.663626390830004,0,-0.0834269120677647,0.0386224325469901,0,0.0314972316356059,0,0,0,0,0,0,0,0,0.0619450277455599,0,0,0,0,-0.131724156398491,0,0,0.0414644725268606,0,0,0,0,0,0,0,0,0,0,0.0607010388018285,0,0,0,0,-0.0543061408682079,-0.0121416636720511,0,0,0,0,0,0.124718467735591,0,0.000922682770419311,0,0,0,0,-0.0046710244222653,0,0
X601877.SH,0,0,0,0,0.0561810585694417,0.156726249317445,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.132937458034011,-0.0317766648637432,0,0,0,0,0.082146707424202,0,0,0,0.0660020552546203,0,0,0,0,0,0,0.0811483195355908,0,0,0,0.115770263646456,-0.0406337803235464,0,0,0,0,0,0.0189846586744743,0,0.0537140891445228,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796260647214176,0,0,0.230158912510772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311561254531936,0,0.0964046606964625,0,0.00880922866372313,0,0,0,0,0.273335651058044,0,0,0,0,0.22908471795968,0,0,-0.00823031075714064,0,0,0,0,0.0534874683948407,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.25608921314964,0,0,0,0,0,0.0382176332537075,-0.0507075394887766,0,0,0,0,0,0,0.0602293915037295,0,0.00553033378756873,0,0,0,0,0,0,0,-0.0408949988017994,0,0.0685713294216527,0.104314078785198,0,0,0,-0.168440401634113,-0.00166819458557402,0.0860191074239077,0,0,0,0,0,-0.0556921960048158,0,0,0,0,-0.0943157592905542,0,0
X300142.SZ,0,0,0.116281379391074,0,0,0,0,0.0643614296534723,0,0,0,0.0407285065684597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988633081868152,0,0,0,0.0173782071641351,0,0,0,0,0.0632856072537728,0,0,0,0,0,0,0,0,0,0,0,0.204574035717279,0,0,-4.33680868994202e-19,0,0,0,0,0.00427074741420431,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.139218274160757,0,0,0,0,0,0,0,0,0.177225235472787,0,0,0,0,0,0,0,0,0,0,0,0.03579509344487,0,0,0,0.0814419299785711,0.00582029261609085,0,0,0,0,0,0.0389307693067723,0,0.0562540286264906,0,0,0,0,0.0477762797478387,0,-0.0252622654129055,0,0,0,0,-0.00120541402144482,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103946806028034,0,0,0,0,0.0269240270174056,0,0,0,0,0,0,0,0,0,0,-0.0879420925803023,0,0.201568635545678,0,0,0.0031469395827909,0,0.272772402658639,-0.275251124757165,0,0,0,0,0,0,0,0,0.00477693488144739,1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.188760417570681,0,0,0,0,0,0,0,0,0,0,0.255398984288493,0.0860201951991368,-0.171042683453285,0,0.139106680198072,0,0,0,0,0,0,0.131597313554284,0,0,0,0,0,0,0,0.0459051391427176,0,0,0,0,-0.27119832725619,0,0,0,0,0,0,0,0,-0.0167495771987872,0,0,0,0,-0.048540657499331,0,0
X300124.SZ,-0.0645846359088165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993911916838919,0,0,-0.0743427930917706,0.158446792347239,0,0,0.0637101506604914,0,0,0,0,0,0,-0.00947074166403186,0,0,0,0,0,0,-0.0021939228127889,0,0,0,0,0,0.0193487498984296,0.0693931501498246,0,0,0,0.215156654809647,0,0.0964842509993336,0,-0.031465350190116,0,0,0,0,-0.00998237728363857,0,0
X300136.SZ,0,0,0,0,0,0,0,0.139755070394042,0,0,0,-0.0448481726305013,0,0,0,0,0,0,0.327527277530388,0,0,-0.175580052374886,0.0754550535731641,0,0,0,0.0639324510803078,-0.301745879837088,0,0,0,0,0,0,0.113678151514996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674118669056779,0,0,0,0,0,0,0,0.0560926015932551,0,0
X002463.SZ,0,0,0,0,0,0,0.196849970443892,0,0,0,0,-0.275342511200462,0,0,0.0782654286315778,0,0,0,0,0,0,-0.1815486373452,0.193748344969738,0,0,0,0.336334733905773,0,0,0,0,-0.0766519495839133,0,0.179386369962893,0,0,0.0875111961374549,0,0,0,0,0,0.0243976448709754,0,0.177632284793537,0,0,-0.129252072431153,0,0,0,0.00951131584558213,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.0556742702472206,0,0,0,0,0.2195931323501,0.0735691869888001,0,0,0.033904366954155,0.160585599859991,0,0,0,0,0,0,0.156115454574333,0,0,0.124403264908253,0,0.00018690001827358,0,0,0,0,0,0,0.100772962529202,0,0,0,0,0,0,0,0,0.078395034031197,0,0,0,0,0.0577059982298318,0,0,0,0.0958797877291596,0,0
X300014.SZ,0,0,0,0,0,0,0.14043890638956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204646624878235,0,0,0,0,0,0,0,0.047671978001037,0,0,-0.246568171669759,0,0,0,0,0.563933134166632,0,0.374316753367637,0,0,-0.101397709261681,-0.0862750861735948,0,0,0,-0.173030403435437,0,0,0.619607751311773,0.0488499734122781,0,0,0,0,0.0316913622780992,0,0
X000625.SZ,0,0,0,-3.46944695195361e-18,0,0,-0.0114885043700114,0,0.0680588176518576,0,0,0,0,0,0,0,0.260360790594039,0,0.06321767795302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545873309374237,0,0.0481798087545063,0,0,0,0,0,0,0,0,0.0128858168361235,0,0.160469261855606,0,0.00229790475267531,0,0,0,0,0.0606386432912977,0,0
X000977.SZ,0,0,0,0,0,0,0.10741669359546,0,0,0,0,0,0,0,0,0,0,0,0,0.315409230237898,0,0.137490106670929,-0.0264393917612384,0,0,0,0,6.93889390390723e-18,0,0,0.0125502204073306,0,0,0.0329240903364903,0,0,0.188005666457202,0.257057756556185,0,0,0,0,1.73472347597681e-18,0,0,0,0.0851669047351137,0,0,0.0228483457415542,0,0,0,0,0,0,0.0861658886984829,0,0
X600867.SH,0,0,0,0,0,0,0,0,0.137258466038814,0,0,0,0,0,0,0,0,0.127352871381203,0.164430173070397,0,0.00733096756566217,0.0448589854197416,0,0,0,0,-0.181871166787662,0,0,0,0,0,0,0,0.00991064857185103,0,-1.73472347597681e-18,0,0.113055172777419,0,0,0,0,0,0,0,0,0,0.140602635324589,0,0,-0.0557272955162848,0,0,0,0,0.136210545149065,0,0
X002506.SZ,0,-0.0873410069510957,0,0.274335161993404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129889350082036,0,0,0,0,0,0,0,0,0,0,0,0,0.0229282056925056,0,0,-0.0479352585225029,0.0366429446125499,-0.169612497649442,0.151789302087985,0,0,0,0,-0.223171660319611,0.154932460821014,0,0,0,-0.0429028240800648,0,0,0,-0.00639423114889582,0,0,0,0,-0.0297922876053879,0,0
X600177.SH,0,0,0,0.0604779307477193,0,0,0,-0.0327914374850356,0,0,0,0,0,0.0276348064003912,0,0,0,0,0,0,0,0,0,0,-0.031166757958916,0,0,0,0,0,0,0,0,-0.00957940753055362,-0.0113415840440354,0,0,0,0,0,0.0231906060381196,0,0,0,0,0,0,0.104998136964468,0.0861805928758428,0,0,-0.00592711961452258,-0.0314280516001916,0,0,0,-0.0374808205442658,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112427850394937,0,-8.67361737988404e-19,0,0.222426181079401,0,0,0,0,-0.223834975584658,0.0575468781009044,0,0.00797435740494083,0,-0.236422297024628,0,-0.00574626966865099,0,0,0,0,0,0.18201606257227,0,0.0485078737161464,0,-0.302723516237208,0.194725945033707,0,0.0379161629307639,0,0,0,0,-0.0568770588362359,0,0
X002371.SZ,0,0,0,0,0,0,-0.0608299147843483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427019143882331,0.102005532868605,0,0,0,0.291370562420576,0,0,0,0,0.0449181665755492,0,0,0,0,0,0,0.0348370824486491,0,0.0572572796334944,0,0,0,0.234772156435814,0,0,-0.101654513051742,0,0.0486527469801456,0,-0.0476388079543343,0,0.21586338487102,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.0248919793557631,0,0,0.041186050894423,0,0,0,0,0,0,0,0,0.0704783472191529,0,0,0,0,0.158294051302347,0.068814866134048,0.0789534521266387,0,0,0,0,0,0,0.112917035791881,0.120123725730067,0,0,0,0,0,0,0,0.135907653816006,0.058981701548575,0,0,0,0,0,0.244621826731884,0,0.0363507855344083,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0373596859948968,0,0,0,0,0,0.00965752519464509,0,0,0,0,0.189135256771732,-0.117961227377746,0.160276838658011,0,0,0,0,0,0,0,0,0,0.0258927365900689,0,0,0,0,-0.0424374443261213,0,0,0,0,0.00419784515422703,0.242281347089066,0,0,0,0,0,0.00550543550463745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.161283549636046,0,0,0.0698135000623698,0,-0.152696673756658,0,0,0,0,0,0,0,0.0593337202251656,0,0.0173684627834244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119140794898951,0,0,0,0.163900830140949,0.0834231504227092,0,0,0,0,0,0,0,0.0555663877168583,0,0,0,0,0.040538992664663,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352094998531744,0.0083561656066394,0,0,3.46944695195361e-18,0,0,0,0,0,-0.03504403697562,0,0,0.192338718129053,0,0,0,0,0,0,0.0785977499717939,0,0,0,0.0209473376884141,0,0,0,0,0,0,0.298612557424303,0,1.0842021724855e-19,-0.0142879763487358,0,0,0,0.00527932803115574,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192306349669022,0.205216802737815,0,0,0,0,0,0,0.14677541981957,0,0,0,0,0,0,0.10414341738949,-0.11595293940332,0,0,0,0,0.0440005714872361,0,0,0,0,0,0,0,0.00844479006093305,0,0,0,-0.0841386921460743,0,0,0,0,-0.00725857331864176,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209348302504821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393118001041082,0.054026363509987,0,0,0.170239526959715,0,0,0,0,-8.67361737988404e-19,0.121367160179764,0.496581716018893,0,0,0,0,0,0,0.0438678306063236,0,0,0,0,0.00672733707063952,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655728988775793,0,0,-0.00695477193570353,0.0744862287621934,0,0,-0.013187112930252,0,0,0,0,0,0,0,0,0,0,0,-0.0346637136793696,0,0.0446356007242657,0,-0.115491790472629,0,0,0,0,0.00232164865880938,0,0,0,0,-0.146154722794583,0,0,0,-0.0492215460805953,0,0,0,0,0,0
Slope,0.341269666825464,0,0,0,0,0,0,0,0,-0.170757630031977,0,0,0,0,0,0,0,0,0,-0.10687031844419,0,0,0,0,0,0,0,0,0,0,0,0.0249112232386301,0,0,0.108777261942329,0,0,0,0,0,0,0,0,0,0,0,0,-0.03409130638871,0,-0.108905978755673,0,0,1.31906247618807,0,0,0,0.121556110361055,0,0
TED,0,0,0,0,0,0,-0.00368287703562372,0,0,0,0,0,0,0,0,0,0,0,0.00111377720696039,-0.102226830460681,0,0,0.0408506322347027,0.0569951334184778,0,0,0,0,0,0,0,0.0524276381929718,0,0,0,0,-0.0628519293880984,0,0,0,0,0,-0.0799484204867593,0,0,0,0,0,0,0,0,0.472739875041197,0,0,0,0,-0.188442714029159,0,0
RealEstate_excess,0,0,0,0.143870574751684,0,0,0,-0.00596078084042842,0,0.0138667824808496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128562335392212,0.00406002946325937,0,0,-0.0722486012410645,-0.0184717850381106,0,0,0,0,0,0,0,0,0,0,0,0.0278076821447054,0,0,0,-0.0322282101706687,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0.000508090869451578,0,0,0,0,0,0,0,0,0,0,0,0,0.0714154597251386,-0.128997117343362,0,-0.0410555238818239,0,0,0,0.040330093987665,0,0,0,0.0229971440953555,0,0.0265170389771332,0,0,0,0,0,0,0,0,0,0,0,0.0054628914199154,0,0,0.0424741221283377,0,0,0,0,0.0708463336090985,0.0378660354755409,0,0,0.0110753830792443,0,0,0,-0.0165614845765407,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169169187000641,0,0,0,0,-0.00503612242054669,0,0,0,0,-0.00140228517881093,0,0,0,0,-0.000363840022744672,0,0,0,-0.00138968665462243,-0.00196612114436611,0,0,0,0,0,0,0,0,0,0,0,0,0.000425466183650408,0,0,-0.00328449937857857,0,0,0,0.00490045505273456,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.325051818509058,0,-0.0983233917334627,0.233702410956461,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432496803968786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.443593998015942,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013916417440021,0,0,0,0,-9.46168928584988e-05,0,0,0,0.00296390904457212,0,0,-0.00306994002708182,0,0,0,0,0,0,0,0,0.00666217079429508,0,0,0,0,0,0,0,0.003775102448952,0,0,0,0,-0.0275727711552954,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231325069438499,0,0,-0.0045956452203454,0,0,0,0,0,0,0,0,0,0,0,-0.00662787423000186,0,0,0,0,0,0,0,0,0,0,-0.00652941913906659,0,0,0,0,0,0,0,0,-0.00676553648475406,-0.014335720637029,0,0,0,0.116824656198531,0,0
