,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002129.SZ,X000725.SZ,X002371.SZ,X003816.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X601877.SH,X600741.SH,X002074.SZ,X300142.SZ,X600522.SH,X002180.SZ,X000733.SZ,X600460.SH,X600702.SH,X000100.SZ,X600884.SH,X000799.SZ,X000157.SZ,X601799.SH,X002236.SZ,X600584.SH,X000800.SZ,X002176.SZ,X002414.SZ,X600563.SH,X600779.SH,X002056.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0894522402057433,0.113550212662295,0.120923652701857,0,0.0331610611680253,0,0.0345960371603288,0,0,0,0,0,0,0,0,0,0.0576269383363043,0,0,0,0,0,0,0,0,0,0,-0.0483055242435434,0,0,-0.0126885944493654,0,0.0599008059920723,0.0730203896759888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.011614457717162,0,0,0,0,0,0
X000858.SZ,0,0,0.0473224946112756,0.312525702509782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418881221527492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278330971081474,0,0,0,0.0495638353924401,0,0,0.196121976739488,0,0,0,0,0,0,0,0,0.132809264271565,0.0396874048685962,0,-0.0088174100150901,0,0,0,0,0,0,0
X600809.SH,0,0.400594971028703,0,0.0157979274015484,0.061936730595407,0,0,0,0,0,0,0,0,-0.0492556806312125,0,0,0,0,0,0.162028795828389,0,0,0,0,0,0,0,0,0,0,0,-0.0131079890888932,0.0164296033920304,0,0.0530726885229183,0,0.335235793811473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109160444373004,0,0,0,0,-0.00724469059975361,0,0
X000568.SZ,0,0,0,0,0,0.175476868498365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736797745466828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242010303964083,0,0,0.252294495547319,0,0,0,0,-0.0528767987767578,0,0,0,0,0,0,0,0.0694626841696003,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.195277276103403,0,0,0,0,0,0,0.127014435658708,-0.255109228521702,0,0,0,0,0,0,0,0.0515530133891238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319896611294842,0,0,0.867163154107436,0,0,0,0,0,0,0,0,0.0605706512281841,0.110859536571775,0,0,0,0,0,0
X002304.SZ,0,0,0.0443046377215484,0.141166524787191,0.0165673827230642,0,0.15047252234832,0.0365561690845055,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021818853004935,0,0,0,0,0,0,0,0,0,0,0.00640927410169761,0,0.0771061932911434,0,0.21808968536119,0,0,0,0,0,0,0,0,0,0,0,0,0.0390858051997555,0,0,0.00447389303106891,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0915695051055086,0,0,0,0,0,0.34065779830814,0.200743924626188,-0.0435075623980884,0,-0.129613092553476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114543361506511,0,0,-0.120386479919946,0,0.139322638344622,0,0,0,0,0,0,0,0,0,0.234858290884639,0,-0.0655892524715296,0,0,-0.0250400206588031,-0.0342620828051061,0,0,0,-0.059567145451446,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460852705866682,0,0.125386665124078,0.0633103309076977,0.340433839075755,0,0,0,-0.0113736819130958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205321141590332,0,0,0,0,0.162019055318937,0,0,0,0.0192702163686412,0.0187972248979293,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166318850768362,0,0,0,0,0,0,0,0,0,0,0.271164305503008,0,0,0,0,0,0,0,0,0,0,0,0.0918423909785674,0,0,0,0,0,0,0,0,0,0,0,0.224864268298573,0,0,0.0323687403584547,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126171678960158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159994669474299,0.0045172004418084,0,0,0,0,0,0,0,0,0,0,0.0591347789948736,0,0,0.0926352194059621,0,0,0,0,0,0,-0.00778518323813109,-0.00878665670635866,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0952870082427372,0,0,0,0,0,0.157557809868935,0,0,0,0,0,0,0,0,0,0,0.0355709151032082,0,0,0,0,0,0.0693084557407469,0,0.231734274775077,0,0,0,0.0233729206338272,0,0,0,0,0.039230587405471,0,0,0.0307252366700403,0,0.285422300080793,0,0,0,0,-0.0126744593637196,-0.119925536070958,0,0,0,0,0,0
X000651.SZ,0,-4.33680868994202e-19,0.0363612993258059,0,0,0,0.123387270780893,0,0,0,0,0,0,0,0.143368996519916,0,0,0,0,0,0,0.072640532495206,0,0.0806746155427813,0,0,0.0344588845099878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00310901318838947,0,0,0,-0.0903208067716135,0,0,0.0514151281059255,0,0,-0.0198643571840466,0.0153913594120823,0.125791057639581,0,0,0.0135480957227019,0,0
X300124.SZ,0,0,0.0440516675925297,0,0.0401271513710023,0.0378404631071677,0,0,0,0,0.0350052077005044,0,0,0.0641162110459168,0.100471933087914,0.101016992890439,0,0.0128534699172967,0,0,0,0,0.0191919936734826,0,0,0,0.26709832403475,0,0,0,0,0,0,0,0,0,0.0891233632417636,0,0,0,0,0,0,0,0,0,0,0,0,0.129627379883972,0,-0.0111228876888888,-0.0284361784965633,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16210230553714,0,0,0,0,0,0,0,0,0,0.238123489558517,0,0,0,0,0.216324247926264,0,0,0,0,0,0.109572645730246,0,0,0,0,0,0,0,0,0,0,0,-0.121124882981762,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099768180912368,0,0,0,0,0,0,0,0.0444823311588265,-0.00353408805102943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844496284888886,0.529159717322816,0,0,0,0,0.0199261528407418,0.0571335940502035,0,0.115488661674899,0,0,0.00651199802639302,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.046688364475491,0,0,0,0,0,0,0,0,0,0.00657254231610758,0,0,0.252449871710933,0,0,0,0,0.0191902059550495,-0.145254013449962,0,0,0,0,0,0,0.251598182906875,0,0,0,0,0,0,0.1435887863384,0,0,0,0,0,0.0790885916780248,-0.0482878539081838,0,0,0,0.0501967502196025,0,0
X000725.SZ,0,0,0,0,0.0612625951967106,0,0,0,0,0,0.0818410514812458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549076262868698,0,0,0,0,0,0,0,0.346484513215903,0.0832127252258082,0,0,0,0.0464250339366408,0,0,0,0,0,0,0,0,-0.0130107703807895,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0288447414691808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0930453111531047,0.0622378045821938,0,0,0.353334372285471,0.3574826546415,0,0.102520530765594,0,0,0,0,0,0,0,0,0.245902470925703,0,-0.0765921771709684,0,-0.0664271113727693,0.00466930932884025,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.06496772278248,0,0,0,0,0,0,-0.0549298924743959,0.149651527439568,0,0,0,0,-0.00784323876336339,0,0,0,0,0,0,0.00925814162599898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169080257999378,0,0,0,0,0.0280666029842217,0.0513512974593862,0,0.00848582594896296,0.00642695128943062,0,0,0,-0.0254004490511867,0,0
X000596.SZ,0,0.159256211995605,0,0.175561109263051,0,0,0,0.242746887976068,0,0,0,0,0,0,-0.0154858504922734,-0.0173450918673678,0,0,0,0,0,0,0,0,0.0402809998848652,0,0,0,0,0,0,0,0,0,0,0,0.142545561029056,0,0,0,0,0.0558707830111072,0,0,0,0,0,0,0,0,0,-0.0279567361119262,0.115151305605835,0,0,0,0.0980315223018607,0,0
X000063.SZ,0,0,0.0627769414130001,0,0,0,0,0.0887081467645594,0,0,0.121934741982764,0,0,0,0.0336165812946383,0,0,0,0,0.0371170171881744,0,0,0.104746288027683,0,0,0,0,0,0.0732191189118769,0,0.000261338714167662,0,0.0584880830934288,0,0,0,0,0,0,0.0592881795832134,0,0,0,0,0,0,0,0,0,0,0,0.0164344793407579,0.0671900967993356,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.315490391682694,0,0,0,0,0,0,0.223304527238105,0,0,0.212933363957773,0,0.0242238528435999,0,0,0,0,0.077166982646221,0,0,0,0,0,0,0,0,0,0,0.128014931187842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623237864566814,0,0,0,0,0.321916311141907,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0146347986553792,0,0,0.183330144122039,0,0,0,0,0,0,0.0676449282405925,0,0,0,0,0,0,0,0,0,0.0470734865784434,0.227314512706148,0,0,0.0990550535375186,0,0,0,0,0.200550594701258,0,0,0,0,0,0.101709548969367,0,0,0,0,0,0.0227812012368664,0,0,0,0,0.121280133198116,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0704160127574085,0,0,0,0,0.0533649076658249,0.44295851040479,0,0,0.00508277497956301,0,0,0,0,0,0,0,0,0,0.0229301553916694,0,0,0,0,0,0,0,0,0.0152605686672549,0,0,0,0,0,0,0,0.133428651260433,0.0660818971521165,0,0,0,0,0,0,-0.00757783265216132,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0439814040425017,0,0,0,0,0,0.0500689195399047,0,0,0,0,0,0,0.0601996576682536,0,0,0,0,0,0,0,0,0,0,0.280443270247847,0,0.394943540848417,0,0.0261531479229512,0,0,0,0,0,0,0,0,-0.00180791719823796,0,0,0,0,0,0.0333999249001521,0,0,0,-0.0160841719868391,0,0.178014724912398,0,0,-0.043397400149209,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205707579172451,0,0,0,0,0,0,0.0793667783608551,0,0,0,0,0,0,0.127965057560161,0,0,0,0,0.093626002414447,0.0984118275295349,0,0,0.00963780617652913,0.036221651012393,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0895752089992325,0,0,0,0,0,-0.0174681160876095,0,0,0,0,0,8.67361737988404e-19,0,0.0427919206614286,0,0,0,0,0,0,0,0,0,0.0677640995848701,0,0.148838154592184,0,-0.00423688205747435,0,0,0,0,0,0,0,0.319135436633414,0,0,0,0,0,0,0.0280178437504131,0,0.0283721072108317,0,0,0.174895950679333,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.194807387902342,0,0.0474285425227325,0,0,0,0,0,0,0,0,0,0,0.0364414765464531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778972945109756,0,0,0,0,0,0,0,0,0,0,0,0.230037116930747,0.0306636286571257,0,0.0289022763821893,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0821361225173067,0.156328817464208,0.0554690517358669,0,0,0,0,0,0,0,0.143180283919172,0,0.190330990754301,0,0,0,0,0,0,0,0,0,0,0,-0.0543695554390229,0,0,0.239950953179124,-0.0394573962720995,0,0,-0.00242994032168512,0.0250831085504898,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713131312892285,0,0,0,0.060076873996859,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514598222234278,0,0,0,0.115119254736859,0.00977106781582508,0,0,0,0,0.277855543633439,0,0,0.178960044430671,0,0,0,0,-0.0459151057359759,0,-0.0244220480086901,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.10025175496796,0,0.0750404182780077,0,0,0,0,0,0,0,0,0,0,0,0.28239622356736,0,0.0102967836508157,0,0,0,0.0916452346568838,0,0,0,0,0,0,0,0.045960676937909,0,0,0,0,0,0,0,0,0.0673305142526231,0,0,0.152633613003397,0.163687690648328,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.198501515680662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17356250164306,0.0590052685397245,0,0,0,0,0,0.0150315425117631,0,0,0,0,0,0,0.0947489271275478,0,0,0,0,0,0,0,0,0,0,0,0.0844926706582151,0.0165904054890185,0,0.0143198057344205,-0.178395168281418,0.152171616587112,-0.384759481076432,0,0,0,0,0,0
X600522.SH,0,0,0,0.213400060117972,0,0,0,0.0668662041435105,0,0,0.0502524696870544,0,0,0,0,0,0,0,0,0,0,0.0288093593981807,0,0,0,0,0.122533058098992,0,0,0,0,0,0,0,0,0.224508342363609,0,0,0.0437037549234343,0,0,0,0,0,0,0.0210718566043971,0,0.0026433973310685,0,0,0,0,-0.00885460751069809,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0700580914268679,0.110619728023426,0,0,0,0,0,0,0,0.0154094691042272,0,0,0.0584588648994127,0.0622761279495195,0,0,0,0,0.117389204158926,0,0.0646073776298322,0,0,0,0,0,0,0,0,0,0,0,0,0.158274688292364,0,0.092125330918299,0,0,0,0.00545004815933064,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327587137423812,0.225968779946708,0,0,0.0655829899249787,0.086594859354805,0,0,0,0,0.0924094895981535,0,0,0,0,0,0,0,0,0,0.0215493915192963,0,0,0,0,0,0,0,0,-0.118801234978531,0.0388492100109244,-0.100684496567393,0,0,0,0.179031730990202,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374683405203523,0,0,0,0.0326190644556598,0,0,0,0,0,0,0.0391755813137095,0,0,-0.0784956902423289,0,0.230115910613514,0,0,0,0,0,0,0,0.000775545497736494,0,0.0356956199482812,0,0,0,0.0980842841744186,0,0.074207537079869,0,0.0633258183214936,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.0881339181316941,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0744197825609766,0,0,0,0.020997441318754,0,0,0,0,0,0.00706411528523562,0,0,0,0,0,0,0.0321581501420351,0.0928295079654163,0,0,0,0,0,0,0,0.740894666451688,0,0,0,0,0,0.00822144604184304,0,0,0,0,0,0.0159018147222116,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000730813464938156,0,0,0.718968068499467,0,0,0,0,-0.0946407564341978,0,0.080942533769981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162300616093804,0,0.145130490668286,0,0.0180352203897012,0,0.0531655451497648,0.0180453565262004,0,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.19720039327732,0,0,0.0170537628536256,0,0.259164591620808,0,0,0,0,0,0,0,0,0,0.0065772556542704,0.0158759923825044,0,0,0,0.175401677703362,0,0,0,0,0,0,0,0,0,0,0.075509751501149,0.149478517690092,0,0.0828745235439943,0,0,0.0429357493460902,0.04691630013296,0,0,1.38777878078145e-17,0,0,0,0,0,0,0
X000799.SZ,0,0.119625984275276,0,0.0683622732120003,0,-0.0110798610026584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590034110637645,0,0,0.00705168744638718,0,0.0269405986575107,0,0,0,0,0,0,0,0,0,-0.0441232799976937,0,0.476780662710937,0,0,0,0,0,0,0,0,0,0,0,0.106746480453847,0.00339416729363494,0,0,0.0360034436671168,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0195060900543593,0,0,0,0,0,0.189947016756821,0,0,0,0,0,0,0,0,0,0.112580977993189,0,0,0,0,0,0.127029496923862,0,0,0,0,0,0,0.169940716148409,0,0,0,-0.147776261431999,0,0,0.0568785828887091,0,0,0,0.0299546701601392,0.0318250530551245,0,0.00250388848708348,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.304509768068192,0,0,0,0,0,0.0761159480008307,0,0,0,0,0,0,0,0,0,0,0,0.220302382571431,-0.182682580681986,0,0,0.402703745875485,0,0,0,0,0.055265944676872,0,0,0,0,0,0,0,0,0,0,0.125929817583943,0,-0.13995843763328,0,0.179056917282943,0,0.0997725275995693,0,0,0,0,0,0,0
X002236.SZ,0,0,0,-0.000728764542423777,0.561426394089737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268519025066511,0,0,0,0,0,0,0,0,0.158999120962973,0,0,0.231501807922612,0,0,0,0,0,0,0,0,0.010034523687612,0.0788014242608759,0,0,0.00865724834751908,0.0442569673542318,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0687912493800538,0,0.00758298442725684,0,0,0.0256714401544758,0,0,0,0.0762888011472656,0,0,0,0.0125354127227538,0,0,0.141019314117441,0,0,0,0,0,0.0056345232484375,0,0,0,0,0.0982350915923922,0,0,0.0857278799131728,0,0,0,0,0,0.0447194189351669,0,0.0272120484326237,0,0.0931819688441603,0.0967409676468706,0,-0.00492262908667017,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.0708184856912898,0,0,0,0,0,0,0,0,0.168723214928535,0,0,0,0,0,0,0,-0.0230388319252372,0,0.105251781824814,0,0,0,0,0,0.149103067014769,0,0,0,0,0,0,0,0.122613290206016,0.0346178497593866,0,0,0,0,0,0,0.0954256418021363,0,0,0,0.0108522805278034,0,-0.0288734911347585,0.00854931663044774,0,0,0,0.111316747089021,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.128002725131225,0,0,0,0,0,0,0,0,0.0641088178023682,0.110492065326546,0.0672567953009051,0,0,0,0,0,0,0,0.0724671982431873,0,0,0,0,0,0.0259103623719737,0.0121423053137007,0,0.237572401785189,0,0,0.138124181634791,0,0,0,0,0,-0.132473899933033,0,0.253026735106392,0,0.0402188540739856,-0.154983548914546,-1.73472347597681e-18,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0979698108535329,0,0.19041268370828,0,0,0,0.100268901548804,0.0401965125390003,0,0,0,0,0,0,0,0.0347289785386746,0,0.0844871874212568,0,0,0,0,0,0,0,0,0,0,0,0,0.0292690289706189,0,0,0,0,0,0,0.0322198382081961,0,0,0,0.18654243272105,0,0.00909675975853412,0,0,0,0,0,0,0
X600563.SH,0,0,0,-0.0809479051899646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404507202184355,0,0,0,0,-0.0952399424868881,4.33680868994202e-19,0.284349640299181,0.046633675909338,0.232204994646049,0,0,0.161140571285809,0,0,0.0236257969846187,0,0,0,0,0,0,0,0.086023986635003,0,-4.33680868994202e-19,-0.0622759363709004,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.412058124654181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166320587816463,0,0.0779891691591965,0,0,0,0,0,0,0,-0.0548948448292919,0.09629728876908,0,0,0,0,0.334990927274736,0.101664567351581,0,0,0,0,0,0,0,0,0,0,0,0,0.0751875171037645,0,0,0,0,0,0
X002056.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376473637261765,0,0,0,0,0,0,0,0,0,0,0,0.0446714250163336,0,0,0,0,0,0,0.209490309128417,0,0,0.113723045871119,0,0,0,0.108228895356073,0.409722693141193,0.0989050585070417,0,0,0,-0.0737720971272229,0.0774062881037438,0,0,0,0.291651354740766,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.184121737291339,0,0,0,0,0,0,0,0,0,-0.0540316269029625,0,0,-0.101576589377616,0,0,0,0,0,0,-0.0366177181735914,0,0,0,0.121065360064376,0,0,0,0,0,0,0,-0.0554940291136953,0,0,0,0,0.193318163337901,0,-0.0551247992277076,-0.0571316204034194,-0.112593552278476,0,0,-0.126761241234894,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1217145784852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141911647848132,0,0,0,0,0,0,0.812532092039878,0,0,0,-1.93426628125636,0,0
TED,0,0.0466944480440706,0,0,0.0465659418909024,-0.196773947182795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176615821853307,0.161648294221468,0,0,0,0,0,0,0,0,0,0,0,0,0.0525119268087804,0,0,0,0,0,0,0,-0.110028713919628,0,0,0,0,0,0,0,0.0538129147969524,-0.23569189396753,0.216137976728191,0,0,0,0,0.0978189009975443,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210651507925331,0,0.0403126643830525,0,0,0,0,0,0,0,0,0,0.0496073998311673,0.0525865802457139,0,0,0,0,0.0318578735856543,0,0.079995933350164,0,0,0,0.0218579073939477,0.0454463393981824,0,0,0,0,0,0,0,0,0.00602465301486953,0,-0.156582501454783,0,0,-0.0132048508424205,0,0,0,-0.0972223712379368,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244321270512429,0,0,0.0911228529136035,0,0,0,0,0,0.00557920129169658,-0.132692794878923,0,0,0,0,0,0,0,0,0.009004859934378,0,0,-0.0540351460357403,-0.063434364850815,0,0.109521877811204,0.157111718010406,0,0,0.0100393991682359,0,0.049391668760568,0,0,-0.0419711819872122,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000551496388387653,0,0,0,0,0.0031381122143937,0,0,0,0,-0.00152450318840687,0.00147906849589014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000514618455476544,0,0.010617043541603,-0.00771683481029221,0,0,0,0.0182381681953171,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219202458302656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.490725704952997,0.339154009152523,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111326202716544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328449027384355,0,-0.0579439984719833,0.031792104307583,0,0,0,0.0153376850007918,0,0
CarbonVol_Hubei,0,-0.0218415958960744,-0.0145932116677068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490885764171839,0,0.00569718544753675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256575903610463,0,0,0,0.000708039455577461,0,-0.0454467406447387,0.022383910193104,0,0,0,0.00284949753190796,0,0
