,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000568.SZ,X002475.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X000596.SZ,X002236.SZ,X601877.SH,X600703.SH,X600183.SH,X002007.SZ,X000100.SZ,X300003.SZ,X300142.SZ,X000157.SZ,X000625.SZ,X002241.SZ,X002179.SZ,X600271.SH,X300124.SZ,X600867.SH,X600498.SH,X002008.SZ,X300014.SZ,X002463.SZ,X300136.SZ,X002506.SZ,X300146.SZ,X600177.SH,X002049.SZ,X002129.SZ,X600066.SH,X000977.SZ,X600487.SH,X000050.SZ,X002371.SZ,X000066.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.414535111501732,0.0378681860172409,0,0,0.0386210135615011,0,0,0,0.0164426685908549,0,0,0,0,0,0,0,0,0,0,0.0397740805309753,-0.0092798487658312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211072345867911,0,0,0,0,0,0,0.0280507517851874,0.0297296491920594,0,-0.0188538733390021,0,0,0,0,0,0,0
X000858.SZ,0.0556449308193362,0,0,0,0,0,0,0,0.301726092599483,0.16395545695377,0,0,0,0,0,0,0,0.126338761175295,0,0,0,0,0,0,0,0,0,-0.0167322113364104,0,0,0,0,0,0,0,0,-0.0663022782865833,0,0,0,0,0,0,0,0,0,0,0.106854434014184,0,0,0,-0.0212483111567894,0.0019651495098486,0,0,0,0,0,0
X000651.SZ,0,0.0062381829510072,0,0,0,0,0.224521877225987,0,0,0.165867564767885,0,0,0,0,0.0559934140099806,0.0818283806969565,0,0,0,0,0,0,0.153441194471952,0,0.0200687601888711,0.0513336832411072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484260284810802,0,0,0,0,0,0,0,0.019971285260798,-0.0106042193354605,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222700723111791,0,0,0,0,0.083032644656872,0,0,0,0.207725097591552,0,0,0,0,0,0,0.145174089251336,0,0,0.00720617325719181,-0.0410579878148118,0,0,0,0,0.108873621313139,0,0,0,0,0,0,-0.0181286757568051,0.0204611661925654,0.0120957637599171,-0.0172491837469424,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0543095590990231,0,0,0,0,0.085770251874191,0,0,0.0084225938389835,0,0,0,0,0.0680913152793005,0,0.0735149512268653,0,0,0.21306522234984,0,0,0,0,0,0,0,0.083111365640457,0,0,0,0,0,-0.0352806636351896,0,0,0,0,0,0,0.00145248705110282,0,0,0,-0.0204510148472474,0,0,0,0,0,0
X002415.SZ,0,0.229643787338813,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0781716563654868,0,0.554089342808576,0,0,0,0,0,0,0,0,0,0.316612633242797,0,0,0,0,0,0,0,0.0153092777831764,0,0,-0.0139592780260302,0,0,0,0,-0.024368379778622,0,0,0,0,0,0,0.0152527439260659,0,0,0,0,0,0,0
X002304.SZ,0,0.22461407994648,0,0.0489157840424115,0,0,0,0,0.103288250928784,0,0,0,0,0,0.169752618859965,0.125866236681099,0,0.0508844190252332,0,0,-0.0010826885746071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403638951193505,0.0541880644378255,0,0,0,0,0,0,-0.0288375500180887,0,0,0,0,0,-0.0825331231504647,0,0.108676203040809,-0.0243459005378481,0.0482760105278787,0,0,0,0.0203920055174191,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0509982434315875,0,0,0,0,0,0,0,0,0.0895014280024142,0,0.137883494384218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538658413058347,0,0,0,0,0,0,0,0,0,0.180747431955211,0.0101830164175361,0.0269654240441129,0,0,-0.0354269592190364,0.064049184267409,0,0,0,0,0,0
X000568.SZ,0,0.598607000684641,0,0,0,0,0.133765564655679,0,0,0,0.0318920640361577,0.0337219211726149,0,0,0,0,0,-1.38777878078145e-17,0.0409720602933192,0,-0.0957877222735675,0.00612776590245172,0,0,0,0,0,0,-0.0476328811156852,0,0,0,0,0,0.166986172700852,0,0,0,0,0,0,0,0,0,-0.100569527203748,0,0,0,0,0,0,0,-0.00762760412608711,0,0,0,0,0,0
X002475.SZ,0,0.0885312649999777,0.4471911996473,0,0,0.284806061917346,0,0,0,0,0,0,0,0,0.0934349399223894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177366444486061,0,0,0,0,-0.0230925247112461,0,0.202050791079232,0.0478545819256958,0,0,0,0,0.0166849076408015,0,0,0,0,-0.00755571237891258,0,0,0,0,0,0
X000063.SZ,0,0.0220296737785999,0,0,0,0,0,0,0.0189449098044664,0.0750179617937173,0,0,0,0,0,0,0,0,0.249984132810534,0,0,0.0145421143926191,0,0,0,0,0,0,0.151368083304743,-0.114272956632217,0,0,0,0.665181911011569,0,0,0,0,0,0,0,0.100094597421293,0,0,0,0,0,0,0.0839799434667342,0,0,0.0224012703075071,0.103888579532419,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0281899708525789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772268852384176,0,0,0,0,0,0,-0.0153405684079236,0,0,0,0,0,-0.144106115255029,0,0,0,0,0,0.0675267787972081,0,0,0,0.0334694329018152,0.166717554212291,0,0.00910201867714444,0.0507973376401009,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.000299884934439082,0,0,0,0.020214642484963,0,0,0,0,0.0306022642406329,0,0,0,0.0824498321693804,0,0.0581178308356752,0,0,0,0.0223231555771091,0,0,0,0,0,0.0876941190182811,0.0482680558656609,0,0,0,0.0223414088208634,0,0,-0.0827090941685041,0,0.021166211616256,0,0,0,0,0,0,0,0.034556161867346,0,0,0,0,0,0
X000338.SZ,0,0,0.0303076433050363,0,0.0330155734423838,0,0,0,0,0,0,0.265867050456146,0,0,0,0,0,0,0.154225042845922,0,0,0,0.180457901065764,0,0,0,0,0,0,0,0,0,0,0,0,0.0351541197643171,0,0,0,0,0,0,0,0.0869353109275574,0,0,0.329058956282296,0.00374997108363833,0.0114592659725816,0,0,0,0.0193154044175245,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.347586237606361,0,0,0,0,0.25424536297187,0,0.0979482019070507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190873696742747,0,0,0,0,0,0,0.0225845358096296,0,0,0,-8.67361737988404e-19,0,0,0,0,0.104323830705582,0,0,-0.105833334473668,0,0,0,0,0,0.0937747048113083,0.0155955358898279,0.0345670636813104,0,0,0,0,0,0
X600809.SH,0,0.057629123071625,0,0,0,0,0,0,0.0373602643396653,0,0,0,0,0,0,0,0.0264101076404241,0.237122793922363,0.0439417622839116,0,0.148362229285865,-0.043531933925797,0,0,0,0,0,0,0,0,0,0,0.123118225458836,0,0,0,0,0,0,0,0,0.0242848673207959,0,0,0,0,0,0,0,0,0,0,-0.00881833450505065,0,0,0,0,0,0
X000661.SZ,0,0,0,0.183552473374376,0,0.135239789003965,0,0,0,0,0,0.216153990039096,0,0,0,0,0,0.16834940412716,0,0,0,0,0.195767503081904,0,0,0,0,0,-0.00119563410543287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122694687150308,0.00175116074099879,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0476295255709751,0.335570795671153,0,0.117074056151173,0,0,0,0,0,0,0.335106650272946,0.0507634521017956,0,0,0,0,0.0772304608775603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942029092796906,0,0,0,0,0,-0.0980361481694227,0,0,0,0,0,0,0.0130087136153883,-0.0168872700086032,0,0.0127005161087714,0,0,0,0,0.169541624689266,0,0
X002236.SZ,0,0,0,0,0,0.666752547157884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101610266369129,0,0.0820074857691475,0,0,0,0,0,-0.0318639234067546,0.195866530856859,0,0.00475695978824958,0,0.0170276708708845,0,0.120903936422455,0,0,0,0,0,-0.131111637327544,0,0,0,-0.00596428134754707,0.037430630071271,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0652940227245754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227155255392373,0.011745716691754,0,0,0,0.0217772071548145,0,0,0,0,0,0,0.00439900754944522,0,0.00580062897186988,0,0,1.73472347597681e-18,0,0,0,0.0845516991951168,0,0,0.0408645401182563,0,0,0,-0.05920452546138,0.0138654991740264,0,0.0125214496908752,-0.00879988732525506,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,-0.0427665326073713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143248169590987,0,0,-0.014439611657005,0,0,0,0,0,0,0,0.159770972968804,0,-0.0773316524119704,0,0.0115288581552136,0,0,0,0,0,0.0585856399159724,0.155982899981735,0.00917390473648519,0,0,0.402226684914086,0,0.00839359127315755,0,0,0,0,0,0,0
X600183.SH,0,0,-0.262942030406586,0,0,0,0,0,0,0,0.0643038175432612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497422346308383,0,0.184803427602201,0.0781656746432811,0,0,0.0181700075577224,0,0.0741475311222218,0.0856473530463457,0,0.143380787407633,0,0,0,0,0.0922720350674982,0,0.0249859399258227,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0713713879769278,0,0,0,0,0,0,0,0,0.330319853683424,0,0,0,0,0,0,0,0.0351389012229948,0.201304982011045,0,0.0693424004216069,0,0,0,0,0,0,0,0.121822199820335,0,0,0,0,0,0,0,0,0,0,0,0,0.0643089310062589,0.0157220016746078,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202914856833382,0,0,0,0,0,0,0.105463745085385,0,0,0,0,0,0,0,0.0654349863679006,0,0,0,0,0,0,0,0.11448534777664,0,0,0,0,0.0414551370218987,0,0,0,0,0.0243509405607585,0,0.013311287707023,0.0700487568491194,0,0,0.00621580936193829,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.06197538931537,0,0,0.060443232665652,0,0,0,0,0,0,0,0,0,0,0.0867659693597342,0,0,0.114606626418827,0,0.144058739289501,0.278834292630087,0,0,0,0.0775683472722856,0,0,0.166106536115363,0.0494011930717498,0,0,0,0,-0.0204948603390721,0.00311065145964979,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0153646082424107,0,0,0,0,0,0
X300142.SZ,0,-0.0809787035840311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143238332628923,0,0,0,0,0,0.277294355925722,0,0,0,0.0404820957124786,0.120688876969272,-0.0678693764734333,0,0,0,0.104426968114816,0,0,0,0.0957772876035791,0,0,0,0,0.0538858335048375,0,0,0,0,0,0,0,0.371106341597183,0.0127708639372837,0,0.00505748005802216,0,0,0,0,0,0
X000157.SZ,0,-0.128749434581485,0,0,0,0,0,-0.0772927568174752,0,0,0,0.278493615327444,0,0,0,0,0,0,0,0,0,-0.0399533897183101,0,0,0.0764033148214835,0,0,0,0,0,0,0,0.0342169747306598,0,-0.118826950786769,0.246037259998158,-0.0439867830926776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954850718266358,0.123043884748992,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.331364067378937,0,0,0,0,0,0,0,0,0,0.0635267466438654,0,0,0,0,0,0,0.0273916292792885,0.162283800932701,0,0,0.160868338535856,0,0,0.129029968662848,0,0,0,-3.46944695195361e-18,0,0,0.0171790665309469,0.0125407854875676,0,0,0,0,0,-0.0213414159737905,0.0451247253192675,0,0,0,0,8.67361737988404e-19,0.0564987178873725,0,0.0129028655358308,-0.0439124514229107,0,0,0,0,0,0
