,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600183.SH,X600809.SH,X000661.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X002463.SZ,X601877.SH,X300003.SZ,X002007.SZ,X000157.SZ,X000066.SZ,X002008.SZ,X300142.SZ,X002179.SZ,X300124.SZ,X600271.SH,X000625.SZ,X600867.SH,X002129.SZ,X300136.SZ,X002049.SZ,X002371.SZ,X000977.SZ,X002456.SZ,X600498.SH,X002506.SZ,X002180.SZ,X600177.SH,X600584.SH,X600066.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,-0.0160469143479734,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.0949759316840201,0,0,0.0547007859204098,0,0.0877259998694183,0,0,0.15730116504732,0,-0.00813747046390517,0,0,0,0,0,0,0,0,0,0.195961642529782,0,0,0,0,0,0,0,0,0,0,0,-0.0618639132612816,0.123530023111253,0,0,0,0,0,0
X000568.SZ,0,0.53120361207643,0,0,0.0134576382482253,0,0,0.252320298802996,0,0,0,0,0.0539623327312386,0,0,0,0,0.0552959107832798,0.074223048019467,0,0.0966258687949486,-0.0574979233689199,0,0,-0.0283739451012886,0,0,0,0,0,0,0,0,-0.0709935624669011,0,0,0,0,-0.114364890787683,0,0,0,0,0,0,0.112705774548619,0,-0.0756969050380593,0,0,0,0,0,0,0,0,0.00429329334069555,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0367543575828811,0,0,0,0,0,0.0612692741403455,0,0,0,0.117450578277722,0,0,-0.0439629114149801,0,0,0.0573301136075731,0,0,0,0.2011337284195,0,0,0,0.0167786250432216,0,0,0,0,0,0,0,-0.0283811112041416,0.12074816549754,0,0,0,0,0,0.028431205518818,0,0,0,0.015204964065877,0.011781262949417,0,0,0,-0.0311439868380653,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00330376445410409,0,0,0,0.0700282163348754,0,0,0,0.109583582121897,0,0,-0.125591220573181,0,0,0,0,0.0506572989486831,0,0,0,0,0.0496759801200573,0,0,0,0,0.0250161996387132,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040087757063115,0,0,0,0,0.198260317118219,0,0,-0.0255909307512007,0,0,0,0,0,0.0655533323516725,0.082306720910696,8.67361737988404e-19,0,0.136688766147762,0,0,0.0913301846462364,0,0,0,0,0.0173777228417495,0,0,0,0,0,0,0,0.128693032745051,0.136754400304522,0,0,-0.0122854051892869,-0.0110824303690918,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190061643903908,0.129991053961754,0,0,0,0,0,0,0.0803764942567422,0,0,0,0,0,0,0,0.100875747084669,0,0,0,0,0,0,0,0.0575479100996428,0,0,0,0.00587635829539645,0,0,0,0,0.0320560486504081,0,0
X600183.SH,0,0,0,0,0,0,-0.0394678570997109,0,0,0,0,-0.142561697445945,0,0,0,0,0,0,0,0,0,0.282408569076596,0,0,0,0,0,0,0,0.0239895238472722,0,0,0,0,0,0,0,0,0,0,0,0.0924499604059627,0.20066232415022,0.105312295058926,0,0,0,0,0.0201576129370343,0,0,0.00860613300323404,0,0,0,0,0,0,0
X600809.SH,0,0.411816806892628,0,0,0,0,0,0,0.0424566566200705,0,0,0,0,0,0,0,0,0,0,0.0430383778185843,0.0515891623792893,0,0,0,0,0,0,0,0,0.0313029768398604,0.0209724169589906,0.0382948978217943,0.0553061497096013,0,0,0,0,0,0,0,0.0149473778813263,0,0.114553382412706,0,0,0,0,-0.143635707032494,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.107807334427564,0,0.15881391287969,0,0,0,0,0,0,0.218538823894787,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00695019808923775,0,0,0,0,0,0.132683056766901,0,0,0,0,0,0,0,0,-0.057117316909361,0,0,0,0,0,-0.0178318639630021,0,0,0,0,0.0826098335764898,0,0,0.0362749932125793,0.0382240965761432,0,0,0,0,-0.11506211773705,0,0
X600703.SH,0,0,-0.228123722496945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139461067357477,0.288808424288825,0,0,0,0,0,0,0.108491162952041,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.169559344049566,0,0,0.0694297692994131,0,0,0,0.397050931328629,0,0.03943207930656,0,0,0,0,-0.0905460397560416,0,0
X000596.SZ,0,0.120261867472895,0,0.0374384484989841,0,0,0,0.258132356277725,0,0,0.0885875887100111,0.317879842542601,0,0,0,0,0.045250332767116,0,0.0494732688106612,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.142857115738102,0,0.00724254799971496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363883089589127,0,0,0,0,-0.0440062798860546,0,0
X002241.SZ,0,0,0,0,0.255472614272539,0,0,0,0.103102356148072,0,0,0,0,0,0,0,0.280910564070767,0,0,0.0984210905875315,-0.287225414977576,0,0.0981051795005725,0,0.0748550701333355,0,0,0,0,0,0.0254202971969262,0,0,0,0,0,0.109267497596426,0,0,0,0,0,0.119071699911406,0,0,0.0528437000725477,0,0,0,0,0,-0.0368380922798872,0.0678568310484098,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.00823981476044493,0,0,0,0.21052837872392,0.182961496538313,0,0,0,0,0,0,0,0,0,0.137111935646907,0,0.0288335289570647,0,0,0,0,0,0.0608037846522083,0,0.0474715016165049,0.0386326822231058,0,0,0,0,0.0642292970166668,0,-0.0468739124659176,0.0175043326608007,0,0,0,0,0,0,0,0,0.0979771190019392,0,0,0,0,0.0155237565121176,0,0,0,-0.0148391328337369,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0471884281132013,0,0,0,0.104250076905205,0,0,0,0,0.19613494396686,0,0.0243893711398976,0.000648652882796303,0,0.0652687435368152,0,0,0,0,0,0,0.0848464233618432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444700438836143,0,0,0,-0.00987038511283979,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,-0.0170282528399385,0,0,0,0,0,0,0,-0.0211444301434042,0.793338142339583,0,0,0,0,0.0442443071958287,0,0.33687326755852,0,0,0,0,0,0,0,0,0,0,0,0,-0.131480253701145,0,0,0,0,0,0,0,0,0,0,0.125031707168261,0,0,0,0,-0.0100232920166708,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.108479393683214,0,0,0,0,0,0,0,0,0,0,0,-0.0455462942213292,0,0,0.123381510491421,0,0,0,0,0,0,0,0,0,-0.00258241529986719,0,0,0,0,0,0,0,0.0911300456194549,0.0043812803619606,0,-0.0788581086473155,0.0793761894032994,0,0,0,0,0,0,0,0,0,0.0235553892895328,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.157588159097794,0,0,0.0799080258587012,0,0,0.111739321756898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119171284004576,0,0,0,0,0.0364352044096382,0,0,0.138254723601807,0,0.04659463205722,0,-0.0725524613525993,0,0,0.110541411886593,0,0,0,0,0,0,0,0,-0.11157024752013,0.154432162329698,0,0,0,0.0527313879502102,0,0
X002007.SZ,0,0,0,0,0,0,-0.197032655271281,0,0,0,0.193156998680361,0.0948168972283505,0.0536919277716475,0,0.156243651002289,0,0,0,0.25276547071925,0,0.0102787600759872,0,0.0266048620554434,0,0,0,0,0,0,0,0,0,0,0,0,0.0615973254852658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,-0.0959425975366189,0,0,0,0,0,0,0,0,0,0,0.494258625758318,0,0,0,-0.126943087743006,0,0,-1.38777878078145e-17,0,0.0942523869556061,0,0,-0.0835502582050298,0,0,0,0,0,-0.0546711307706196,0,0,0,0,0,0.0646756148255031,-0.0233217172999505,0,0,-0.028673699412828,0,0,0,0,0,0,-0.036131491602675,0,0,0,-0.00448753316276177,0,0,0,0,-0.0654324825582294,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.177097918840656,0,0,0,0,0,0,0.297500070959103,0,0.0969465778818046,0,0,0,0,0,0,0,0,0,0,0.0475502152148433,0,0,0,0.0542353744472126,0,0,0,0,0.191840161511018,0.394618120861269,0,0,0,0,0,0,-0.00381701153380331,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.103558717894273,0,0,0,0,0,0,0.118196606477651,0.220958835703966,0,-6.93889390390723e-18,0,0,0,0,0,0.00646434258717057,0,0,0,0,0,0,0,-0.0588616199879725,0,-0.411284701824584,0.660308076850516,-0.122102770443348,0,0.356879152384874,-0.283594862298155,0,0,0,0,0,0,0,0,-0.0446900139340481,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0146611044045736,0,0,0,0.0538894215871497,0,0,0,0,0,0,0.107019794874308,0,0,0.188325267237011,0,0,0,0,0.0453209228736538,0.00758992760644347,0,0,0,0.0593471776577977,0,0,0,0,0,0,0,0,0,0,0,0,0.107457200720742,0,0,0,0,0,0.0667413134354197,0,0,0,-0.0130393285305614,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216646105241965,0.108201298002491,0,0,0,0,0,0,0,0,0,0.0198236206391335,0,0,0,-0.0489658467141679,0,0,0,0,0,-0.233251776891806,0.039968638092216,0,0,0.0123242086711996,0.255342010118213,0,0,0,0,0,0.00798489610227917,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0312786813388009,0,0,0,0,0,0.0365350107005814,0,0,0,0,0.0561283746889979,-0.0610964156611679,0.0375582335608275,0,0,0,0.094863977902305,0,0,0.00180563608267579,0,0,0,0,0,0,0,0.126153234445727,0.0408194142997355,0,0.00226640413583033,0,0.0455494361789006,0,0,0,0,0.119943265590567,0,0,0,0,0.00885608528876803,0,0,0,-0.00776329509478462,0,0
X600271.SH,0,0,0,0,0,0,-0.0244958869300246,0,0,0.0397770749120148,0,0,0,0.16058364527395,0,0,0,0,0,0.270971558425156,0,0,0,0.00772079739543,-0.0513441817315034,0,0,0.10984313087367,0.0148028599135574,0.106650446715796,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0973171083347704,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.025226472368868,0,0,0,0.0214854135351728,0,0
X000625.SZ,0,0,0,0,0,0.205882323299118,0,0,0,0.0374440457467148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211341375243486,0.0551180529929813,0,0,0,0,0,0,0,0,0,0,0.128722006567861,0,0,-0.0795747666152966,0,0,0.0909898590722821,0.189398891113466,0,0,0,0,0,0,0,0.0153819496358393,0,0
X600867.SH,0,0,0.21145142522777,0,0,0,0,0,0.0405273940254907,0,0,0,0,0,0,0.0118679754167566,0,0,0,0,0,0,0,0.0440784230637315,0.0296638587132493,0,0.113223025273125,0,0,0,0,0,0,0,0,0,0,-0.100036756259391,0,0,0,0,0,0,0,0.0556988763279182,0,0.056487409430228,0,0,0,0,0,0,0,0,0.0117266017285115,0,0
X002129.SZ,0,0,0,0,0.323531533113611,0,0,0,0,0,0.148621793912899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725012440712249,0,0,0,0,0.10575508272463,-0.37372084459428,0,0,0.297604110487288,0.213315021342051,0,0,0,0.215125949414976,0.391935121151683,0.0629172858005038,0,0,0,0,-0.398390193278503,0,0,0,0,0,0.0751666236494705,0,0,0,0,-0.183845720101733,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125089260794233,0.0952321223740069,0,0,0,0,0.190290649988479,-0.0931909432520457,0.137312218831511,0,0,0,-0.114688324434636,0,0.334410942997643,0,0,0,0,-0.037809824475329,0,0.126736547219669,0,0.172463513056351,0,0,0,0,0,-0.0528558591694127,0,0,0,0,0,0,-0.00784504716829876,0,0,0,-0.00341935774497274,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0157334726700855,0.12768361751952,0,0,0,0,0,0,0,0,0.159989718868488,0,0,0,0,0,0,0,0,0,0.217765366211434,0,0,0,0,0,0,0,0,0.117634981295184,0,0.150893574797166,0,0,0.039779833199931,0,0,0,0.0457951751123156,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,-0.0454715968675039,0,-0.0124169461627246,0,0,0,0,0,0,0,0,0,0.0494772073228475,0,0,0,0,0,0,0,0,0,0.145694048134079,0,0,0.405139466595215,0.12121635905168,0,0,0,0,0,0.159817832603327,0,0,0.21432302961397,0,0,0,0,0.260288252791694,0,0,0,0,0,0,-0.00441964643054664,0.0177171765409312,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0724447301611273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461967648091837,0.185821223164933,0.33936007472521,0,0.0872888156975082,0,0.0878286595346514,-0.0272939804357561,0,0,0,0,0,0,0,0.0270732450413465,0,0.226581981510629,0,0,0,0,-0.0717593648150403,0,0,0,0.08117678354845,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906121540811943,0,0,0.0225427957735515,0,0,0,0,0,0,0.0594519392706611,0,0,0,0,0,0,0,0,0,0,0.0863974845002122,0.164345251711725,0,0.107010767747554,0,0,0,0,0.0208092268380942,0,0.052924814261822,0,0.377520925490423,0,0.0154389702756625,-0.0260787681414902,0,0,0,7.56967493424337e-05,0,0
X600498.SH,0,0,0,0,0,0,-0.254034089547405,0,0,0.0913810648271617,0,0,0,0,0.0240826027093546,0,0,0,0,0,0,0,0,0,-0.00285365622171891,0,0,0,0,0,0,0.114756894321053,0,0.0604507367860157,0,0,0,0,0.244737796659519,0,0,0,0.0154720207629449,0,0,0,0,0.0364356830794798,0,0,0,0.00783204843469699,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.126791551084591,0,0,0,0,0,0.00215336145706433,0,0,0,0,0,0,0,0,0,0,0,0,0.0546320116153188,0.0539561003180013,0.0727264475658399,0,0,0,0.255689237339915,0.228073707073319,0,0,0,0,0.111210621672761,0,-0.0426466873665832,-0.267350484052374,0,0,0,0,0.0925144021183053,0,0,0.0200023888204561,0,0,0,0,-0.0572739705977502,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0632246522730158,0,0,0,0,0,0,0,0,0,0,0.15295860392241,0,-4.33680868994202e-19,0,0,-0.104808879671355,0,0,0,0,0.225561266454749,0,0,0,0,0.200242817669217,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127899508551262,0.0896397931105415,0,-0.00675809129749366,0,0,0.284708016227809,0,-0.00194190041874785,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0369357429785825,0,0,0,0,0.0737405571238291,0,0,0,0,0.0722870088369341,0.0197567773392089,0,0,0,-0.00559191677146335,0,0.0551456797913345,0,0,0,0,0,0,0,0,0,0,0,-0.0388574505613701,0,0,0,0,0,0,0.0819625552375096,0,-0.0130952042353065,0,0,0,0,0.0223153303366446,0,0,0,-0.0200672627519497,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0613549181888799,0.0630311799858045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743279513656163,0,0,0,0,0,0,0,0,0,0,0,0.0729677259739713,0.0980674307014764,0,0.369259571719448,0,0.0238795245795377,0.104567898198875,0.0751368593171147,0,0.118722217131764,0,0,0,0,0,0.00879329623608594,0,0,0,0,0,0,0
X600066.SH,0,1.73472347597681e-18,0,0,0,0,0,0.0987193900077516,-0.0175523301203088,0.0707256196062061,0,0,0,0,0,0,0.0475738484611585,0.0688190023175343,0,0,0,-0.0228434589584043,0,0,0.103475473724875,0.0619289685974206,0,0,0,0,-0.0232992020723832,0.183649383894132,0,0,0,0.247203880402289,0,0,-0.130009576191599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298871943429014,0,0,0,0.0369743781836139,0,0
X600487.SH,0,0,0,0,-0.0333327837329195,0,0,0,0,0.133665937421456,0,0,0,0,0,0.114343237829847,0,0,0,0.156963379268329,0,0,0,0,0,0,0,0,0,0.0712460216734274,0.0570190395735882,0,0,0,0.0420179228611958,0,0,0,0,0.0124111610157847,1.73472347597681e-18,0.186431573364848,0.0241411387752355,0,0,0,0,0,0.0205051670795698,0,0,0.00332651020408966,0,0,0,0,-4.33680868994202e-19,0,0
Change_TY3M,0,0,0,0,0,0,0,0.109508165107207,0,0,0,0,0,0,-0.0538067978347651,0.107805092603283,0,0,0,0.0697655062076416,0,0,0,0,0,0,0,0,0,-0.0306783939801186,-0.0139234034256293,0,-0.0527508105233329,0,0,0,0.0774268292477059,0,-0.0257418696532062,0,0,-0.15090795474927,0,0,0,0,0,0,-0.0879151291901948,0,0,0.090058485915383,-0.234519414231936,0,0,0,0.0139834063619492,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176904437219703,0,0,-0.211960400055095,0,0.0333994039393154,0,0,0,0,0.0732213855502379,0,0,0,0,0,0,0,0.0250098735101658,0,0,0,0,0,0,0,0,0,-0.112487648569863,0,0,0,0,1.20528662470045,0,0,0,0.26114550086554,0,0
TED,0,0,0,0,0,0,0,0.197408814365548,0,0,0.292151320497438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167779580500084,0.0220381799756327,-0.129267979646151,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.132956269702023,0.50979944780643,0,0,0,0,-0.0416021998660751,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127440910254668,0,0,0,0,0,0,0,0.0306881258762679,0,0,0,0,0.00281794368679644,0,0,0,0,0,0,0,0,-0.0231046915788066,0.0123273426309036,0.0116485008254889,0,0,0,0,0,0,0,0,0,0,-0.0301135453167988,0.0760704590882967,0,0,0,-0.00510377227313212,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573840581397645,0.0474004104947137,-0.144975460332534,0,-0.00983941293124163,0,0.0196625044476016,0,0,0,0,0,0,-0.0411935246863051,0,-0.0241511300227219,0,0,0.104571872975241,0,0,0,0,0,0,0,-0.053625863378527,0,0,0,0.186898448510219,0,0,-0.0479517313398305,0,0,-0.0173125887303909,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00297141900862461,0,0,0,0.00195344142994567,0,0,0,0,0,0.0012421746582494,-0.000197885655730816,0,0,0,0,0,0.000120281630228606,0,0,0,0,0,0,-0.00201947859190396,-0.00251538909529795,0,0,0,0,0,0,0,0,0,-0.0039783214841485,-0.00187380636338465,0,0,0,0,0,0,0,0,0,0.00591880995606266,0,0,0,0,0.00774441785635307,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.223326843826619,0,0,0,0,0,0,0,0,0,0,0.0704990474108605,0,0,0,0,0,0,-0.00321147560625134,0,0.143859045728821,0,0,3.46944695195361e-18,0,0,0.260058015059876,0,0,0,0,0,0,0,-0.147383354815098,0,0,0,0,-0.522230006815307,0,0,0,0,0,0.272605067456432,0,0,0,0,0,0,3.77741467832322
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00248983711468183,0,0,0,0,0,0.00158356614017869,0,0,0,0,0,0,0,0,-0.00573885955540265,0,0,0,0,0,-0.0053830949456155,0,0,0,0,0,7.21749257333835e-05,0.002953926426017,0,0,0,0.0014505064476966,0,0,0,0,0,0,0,0,0,0.0105948454461019,0,0,0,0,-0.0268134714692384,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00476479995209709,0,0.0131061395034405,0,0,0,0,0,0,0,0,0,0,-0.00169348182639678,0,0,0,-0.00436103462232488,-0.0152855756930668,0,0,0,0,0,0,0,0,-0.00741495172326961,0,0,0,0,0.119656809070929,0,0
