,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X002236.SZ,X000568.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X601877.SH,X600487.SH,X300003.SZ,X600066.SH,X000100.SZ,X002241.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X600271.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X600498.SH,X600177.SH,X000596.SZ,X600707.SH,X002179.SZ,X000661.SZ,X600699.SH,X002180.SZ,X300142.SZ,X600584.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.466535041368834,0.158180404915252,0.0306778256837127,0.0431619613440186,0,0,0,0,-0.10383936181365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679060799870076,0,0.0557496156891329,0,0,0,0,0,0.0178278653227434,0,0,0,0,-0.000355969627344786,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,-0.176089521281092,0,0,0.262005533623672,0,0,0.318828391586998,0,0,0,-0.136836957657676,0,0,0.149827293872925,0,0,-0.00818827312034325,0,0,-0.00247269670304377,-0.0461940908438474,0,0,-0.00781042808015452,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00726436084170895,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0221420087974787,0,0.248477647907084,0,0,0.172339223664067,0,0,0.0509828792596458,0,0.0392833016965447,0,0,0,0,0.271690193657824,0,0,0,0,0,0,0.0716015161451125,0.103976081778641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471731974103016,-0.0101035779300974,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.258170837771535,0,0,0,0,0.181093478096292,0,0,0.0747135245893263,0,0,0,0.0354420452298367,0.0812289886142409,0,0,0,-0.0924265440533162,0,0,0,0,0,0,0,0.0488036120153869,0,0,0,0.201294554658015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567216057567158,0,0,0,0.000760324563538511,-0.0124204394666928,0,0,0,0,0,0
X000858.SZ,0,0,0,0.369012510620563,0,0,0,0.221106411009955,0,0,0,0,0.0483398313302172,0.441179274863865,0,0,0,0,0,0,0,0,0.00908378507405386,0,0,0,0,0,0,0,-0.021739004139312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113439288407524,0,0,0,0,0,0,0
X600276.SH,0,0,0.0929353452218057,0.0437211875108488,0.0568203757293393,0,0.0347711569852743,0,0,0.0682106801057498,0,0,0,0,0,0,0,0,0,0,0,0,0.243945842896227,0,0,0,0,0.0317472553861261,0,0.0870452703275349,0,0,0,0.130866533790304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372126111823619,0,0.0191934000777601,0,0,0,0,0
X000725.SZ,0.109600103239495,0,0,0,0,0,0,0,0.239850821355344,0,0,0,0,0,0,0.0297249319511377,0,0,0,0,0,0,0,0.15282463073596,0,0.0417202800779962,0,0,0,0.0940430751799909,0,0,0.0936600168084344,0,0,0,0,0,0,0.0562833378017832,0,0,0,0,0.184881708112146,0,0.0766411552917838,0,0.189476147570978,-3.46944695195361e-18,0,-0.0278441804573941,0.0333664056704248,0,0,0,0,0,0
X002304.SZ,0.235736012688269,0,0,0,0,0,0,0,-0.0246978383574144,0,0,0,0,0,0,0,0,0,0,0,-0.0231093422260232,-0.0545116773937717,-0.016465178212945,0,0,0,0,0,-0.0229822411537292,0,0,0,0,0.409165387448096,0,0,0,0,0,0,0,0.218939319063681,0,0,0,0,0,0,0,0.0581650850864526,0,1.73472347597681e-18,-0.0104222318653494,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.380688617047378,0,0,0,0,0,-0.0278998853977586,0,0,0,0,0,-0.06683065292767,0,0,0,0.293165352889088,0,0,0.227911651651461,0,-0.193189216524143,0,0,0,0,0.32478518735906,0,0.213923282665416,0,0,0,0,0.209625470354284,0,0,0,0,0.00579972152226772,0,0,0,0,0,0,0,0.00568458479771918,0,0,0,0,0,0
X600690.SH,0,0,0,0.0808328327377425,0.2021805999819,0,0,0,0,0,0,0.16721809197928,0.0761664948157775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144006575222298,0,0,0,0,0,0,0,0.0240983287724363,0,0,0,0,0,0,0,0,0,0,-0.00254163117831726,0,0,0,0,0,0
X600703.SH,0,0,0,0.230579613213413,0,0,0,0,0,0,0,0,0,0,0.110335749997312,-0.169798187456005,0,0,0.0864645327987006,0,0,0,0.238491697517769,0,0,0,0,0,0,0.0209201747378029,0,0.409488637895896,0,0,0,0,0,0,0,0,-0.18742039626161,0,0,0,0,0,0,0.0214275006163686,0.329109297376001,0.0804827492748753,0,0,-0.0031468996084139,0,0,0,0,0,0
X600741.SH,0,0.651162248496633,0,0,0,0,0,0.0196696517528288,0.0517693914534155,0,0,0,0,0,0,0,0,-0.0154545308565827,0,0,0.058194145141596,0,0,0,0,0,0,0,0.102780966704276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.111579201111535,-0.269439405520645,0.123376975611052,0,0,2.71050543121376e-20,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.32606048263471,0,0,0,0,0,0,0,0,0,0,0.472938792013941,0,0.480053775557587,0.275629092600918,0,0,0,0,0,0,0,0,0,-0.0765401138903859,0,0,0,0,0,0,-0.0995995717230595,0,0,0,0,0,0,0,0,0,0.0326361744588225,0,0,0,0,0,0.0295030003919498,-0.0335194508883598,0,0,0,0,0,0
X000568.SZ,0,0,0,1.73472347597681e-18,0.451828351365826,0,0,0,0,0,0,0,0,0,0,0.156215258251281,0,0,0,0,0,-0.00191276758737169,0,0,0,0,0,0.116328025995916,0,0,0.0111248748577186,0,0,0,0,0,0,0,0,0,0,0.25392173379858,0,0,0,-0.0676107744213615,0,0,-0.010180515684695,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0347041350886902,0,0,0,0,0,0.284480711642269,0,0,0.079936369705349,0,0,0,0,0,0,0,0,0.0545720983591107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764478004224328,0,0,0.0490424577185667,0.0292223477549567,0,0,0.00530292613044711,0,0,0,0,0,0,0
X000338.SZ,0,0,0.112638033288828,0.0608935861140153,0,0,0.156423182946263,0,0,0,0,0.108993575155043,0.0901266342252451,0,0,0,0.343191985110446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617272966724348,0.131559824281507,0,0,0,0,0,0,0,0,0,0,0,0.0102204303807147,0,0,0,0,0,0,-0.00589813575102523,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.107889455355325,0,0,0,0,0.128394765616197,0,0,0.187914792347426,0.0272786879285428,0,0,0.269271803531399,0,0,0,0,0,0.12839903133642,0.0252880147239683,0,0,0,0,0,0,0,0,0,0,0.0533131311619447,0,0,0,0,0,0,0,0,0,0,-0.0422310542540179,0,0,0,0,0,0,0,0.0173166875519439,0.227011172144261,0,0,0,0,0
X002008.SZ,0,0,0,0.0646892138923671,0.0250565836316137,0,0,0,0.272278806835016,0,0,0,0.0510357833774657,0,0,0,0,0,0,0,0,0,0.0676102635005576,-0.218078852725704,0,0.064943519643992,0,0.0630478571552626,0,0,0,0.0025232929886346,0.19589444260015,0,0,0,0,0,0,0,0,0,0,0,0,0.256693444675765,0,0.131346874633648,0,0,0,0.00418172740443982,0,-0.0439849455660799,0,0,0,0,0
X002456.SZ,0,0,0.132042298980122,0,0,0,0,0,0,0,0,0,0,0,0.79913869010244,1.38777878078145e-17,0.408192151071728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273999366326746,0,-0.0394460073703975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121373592038622,0,0,0,0,0.00684348543067923,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0312626805413881,0,0.0578648951580158,0,0,0,0,0,0,0,0.19637489348631,0,0,0,0,0,0,0,0,0,0,-0.00692911445867575,0,0,0,0,0.143195429155006,0,0,0,0,0,0,0,0,0,0,0,0.0853962160284751,0,0,0,0,0.100892533131119,0,0,-0.00152609653911427,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0209295964469582,-0.0131983320524176,0,0,0,0,0,0,0,0.183885051186778,0,0.201261075732852,0,0,0,0,0,0,0,0.155801059321982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468595537575871,0,0.0328690883666497,2.16840434497101e-19,0,-0.0342693894439702,0.0317335687999457,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.218698615216425,0,0,0,0.0130268588544487,0.124418865199751,0,0,0,0.307759379267505,-0.245260404060502,-0.0867946947884782,0,0,0,0.18820041732934,0,0.00754261545179419,0,0,0,0.10459022069802,0,0,0.142495391838249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248782533441188,-0.0670992351117003,0,0,0,0.0291273786316267,0,0,0,0,0,0
X600487.SH,0,0,0.0436758416207417,0,0,0,0,0,0.387689783485898,0,0.163471155858,0,0,0,0,0,0.121585975372266,0.105884701142129,0.027028064643144,0,0,0.0932129265157195,0,0,0,0,0,0,0,0.237338800921064,0,0,0,0,0,0.287432044126605,0,0,0,0,0,0,0,0,0,0,0,0.013983511190046,0,0.0131493242707225,0,0,0.00232352716714198,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.153716113778706,0,0,0,0,0,0,0,0,0.0366063641601514,0,0,0,0,0,0,0,0,0,0,0,0.253194431071482,0,0,0,0,0.176926932261627,0.0920744167589016,0,0.0565848713178115,0,0,0,0,0,0,0,0.287788969537353,0,0,0.0842355926380369,0.0242611380310212,0.0139074280870317,0.033410437992061,0,0.0164424288772204,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0919087334616338,0,0,0,0,0,0,0,0.183646629467792,0.123085780828186,0,0.0147278544740701,0,0,0,0.0353117366731502,0,0.0727908468779812,0.0588365566906966,0,0,0,0,0,0.0317909547433072,0,1.73472347597681e-18,0,0,0.00488321874403407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121101532357045,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.00494346578525659,0,0.226492589631131,0,0,-0.0717442973208167,0,0,0,0.125112872212188,0,0.121729862692544,0,0,0.0593501330587185,0,0,-0.0108679098504977,0,0,0,0,0,0.0146107321849518,-0.0208787379630928,0,-0.03568595891858,0,0,0,0,0,0,0,0.0752216204561543,0,0,0,0,0,0,0.14087025917151,0,0,0,0.0219861824214562,-0.0184062308217307,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.084976965259116,0,0.042825616611795,0,0,0,0,0.038751996021946,0,0,0,0,0,0,0,0,0,0,0,0,0.00424728713266025,0.129268196557568,0,0,0,0.129196347733754,0,0,0,0.150343897796336,0,0,0,0,0.100783071328744,0.104497332769294,0,0.0505087033207885,0,0.1143076735653,0,-0.0255159035975836,0.0356028345695249,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.267083698152053,0,0,0,-0.284346541212279,0,0.030442269148559,0,0,0.42986869042108,0,0,-0.0425568839292568,0,0,0,0,0,0.477012938288146,0,0,0,0,0,0,0,0,0,-0.258896971545642,0,0,0.30545857067829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761665732983565,0,0,-0.0370495465567805,0,0,0,0,0,0
X002294.SZ,0,0,0,0.192772089002835,0,0,0,0,0.237516347475521,0,0,0,0,0,0,0,-0.254148307779598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658015288047266,0,8.67361737988404e-19,0,0,0,0,0,-0.0975767333779568,-0.237908226143845,0,0,0,0,-0.206771753888873,0,0.120997809196905,0,-0.0169587413502296,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0446299428123627,0,0,0,0.133682348735676,0.175751075864167,0,0.099648618367513,0,0,0,0,0,0,0,0,0,0.125148185087426,0.0812974810879222,0.18624825821386,0,0.0491849691463674,0,0,0,0,0,-0.0428854554763756,0.0361317077122059,0,0.149934767693772,0,0,0,0,0,0,0,0,0,0,0.163372941311787,0,0,0,0,-0.0209803210279637,0,-0.0132471876590605,0,0,0,0,0,0,0
X300136.SZ,0,0,0.464494075589,0,0,0,0,0,0,0,0,0,0,0,0.38461676145603,0,0,0,0.630606710402323,0,0,0.0166256819346353,0,-0.11072044813508,0,0,0,0.0546499845499847,0,0.0535872595645903,0,0,0,-0.0405448212304792,-0.133371348488948,0,0,0,0,0,0,0.0652946263422634,0,0,0.200963730285165,0,0,0,-0.55632681315364,0,0,-0.151853000507995,0.148495005593582,0,0,0,0,0,0
X600522.SH,0.00510920720900846,0,0,0,0,0,0,0.129751406602098,-0.0537361523549138,0,0.0494732298568716,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0426448020752859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257138330561772,0,0,0,0,0,0,0.258428333298076,0,0,-0.00948530333954696,0.0298096994023147,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.302433053062966,0,0,0,0,0,0,0,0,0.051239672443532,0,0.157756439197257,0,0.264737918495131,0,0.237150488218549,0,0,0,0,0,0,0,0,-0.0779241855503734,0,0,-0.0578705430996238,0.0535924256759925,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.114680266401354,0,0,0,-0.00215569055842352,0.0272938750520979,-0.161479072129606,0,0,0,0,0
X002508.SZ,0,0,0,0.441377187428905,0,0,0,0.147460498047611,0,0.00813283836635084,0,0,0,0,0,0,0.386610545460888,0,0,0,0,0.232677154413801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315539645293526,-0.10736984188283,0,0.269361093163928,0,0,0,0,0,0,0.0631758537742894,-0.122071003723999,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.0428895971114048,0,0.0645204771728807,0,-0.0593900004114146,0,0,0,0,0,0,0,0,0,0,0,0,0.231623814995156,-0.155530302622097,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317447972379936,0,0,0,0.149461637094654,0,0,0,-0.0248876329289662,0.0272433686084574,0,0,0,0,0,0
X000050.SZ,0,0,0.106819668986794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0927024071774571,0,0,0,0,0,0,0,0,0.0638936512566852,-0.0323693250442071,0,0,0.0111968155952476,0,0,0,0,0,0,0,0,0.815516661321908,0,0,0.202270175348004,0,0,0,0.0191918744281153,0.309512128974142,0.103959613931237,0,0,0.0267182578739761,0.0418936867746166,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0305476695825694,-0.0112721922808592,0,0,0,0,0,0,0,0.208596961227913,0.0976419896513615,0,0,0,0,0.0850131271679184,0,0.0126420523117404,0,0,0,0.0572664413340451,0,0,0,0,0,0,0,0.0885970919833111,0,0.0891925058893343,0,0,0,0,0,0,0,0,0,0,0.199531032552908,0,0,-0.00665362582848705,0,0,0,0,0,0,0
X000157.SZ,0,0,0.00499576215272043,0,0,0,0.0410271982841226,0,0.0296792849833962,0,0,0,0,0,0,0.0979433981414411,0,0,0,0,0,0,3.46944695195361e-18,0.0199702682278157,0,0,0,0,0,0.0195746366855245,0.0351779260462711,0,0.0463231372240416,0,0.0607463470324593,0,0.162738875931036,0,0,0,0,0,0,0.0991555718788588,0,0,0,0.0413673337634323,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.188618969978185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327309036406384,0.0422689224892753,0,0,0,0.128956279803496,0,0.053804192729391,0,0,0,0,0,0,0,0,0,0,0,-0.0227162054253083,0,0,0,0,0,0,0,0,0,-0.0401638959398891,0.0334419059527365,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,-0.0787626454985318,0.092073721403531,0,0.0988822149412667,0,-0.120473023342696,0,0,0,-0.0544561570887463,0.247728578368334,0,0,0,0,0,0,0,0,0.0734474941208727,0,0,0,0,0,0.164086544342979,0,0,0.2125699968801,0,0,0,0,0,0.070968166720476,0,0,0,0.152019363024008,0.0705351843344381,0,0,0.0348196168186711,0,0.00278381876119877,0,0,0,0,0,0,0
X600177.SH,-0.0215986570591303,0,0,0,0,0,0,0,0,-0.191001855819923,-0.071071037412601,0,0,0,-0.0917190305969867,0,0,0,0,0,0,0,0,0,0,0,0.0638478820019317,0,0,0,0,-0.0101119292205615,0,-0.00683704801975106,-0.178514639848206,0.465832263039974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141109024693815,0,0,-0.0129921059713615,0,0,0,0,0,0
X000596.SZ,0.368516739000433,0,0,0,0.0947347339685452,0,0.0805360594490494,0.101387843802413,0.0635497933869668,0,0,0,0,0.22727118486976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098856820204353,0,0,0,0,0,0,0,0,0,0,0,0,0.203235455890996,6.93889390390723e-18,0,-0.257596218127715,0,0,0,0,0.00873228673435653,0,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13741264879679,0,0,0,0.0214051393230215,0,0,0,0,0.0556137581948715,0,0,0,0.0333338042736776,0,0.0401154095489388,-0.0642753158811858,0,0,0,0.00848912134041038,0.0193292771634728,0,0,0,0,0,0,0,0,0,0,0,0,0.003304840609922,0,0,-0.00179819852397329,0,0,0,0,0,0,0
