,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X600031.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600809.SH,X600690.SH,X600104.SH,X000725.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000157.SZ,X000100.SZ,X000596.SZ,X002241.SZ,X002371.SZ,X000625.SZ,X600741.SH,X002129.SZ,X002179.SZ,X002007.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002414.SZ,X002236.SZ,X600584.SH,X300003.SZ,X600183.SH,X601799.SH,X000800.SZ,X000066.SZ,X002074.SZ,X002008.SZ,X000977.SZ,X600089.SH,X000799.SZ,X002294.SZ,X600118.SH,X000050.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300014.SZ,0,0,0,0,0,0,0,0.198916702942064,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336502993151459,-0.0946740404279451,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119315077348586,0,0,0,0,0,0.258681553648138,0,-0.0281139462884085,0.20425547673031,0,0,0,0,-0.0627484461372698,0,0,-0.0326687124149731,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.194351109860854,0,0,0,0,0,0,0.00828179752266509,0,0,0,0.302884276868106,0,0,0,0,0,0,0,0,0,0.16340329843362,0,0.0235956446145567,0,0,0,0,0,0,0,0.197013320875616,0,0,0,0,0.0386307640260512,0.128542416500955,0.0234391086573491,0.112963871224588,0,-0.0189434788177692,0,0,0,0,0,-0.0722097571889257,0,0,0,0,0.104538406115196,0,0
X000063.SZ,0,0,0,0,0.00756945060535637,0,0,0,0,0,0,0,0,0,0.0532698893868205,0,0,0,0,0,0,0,0,0.0867543560435399,0,0,0,0,0,0,0,0.0255493729259929,0,0,0,0.09097047362352,0,0,0,0,0.260565738399272,-0.0199506240996611,0,0.020339895363819,0,0,0,0,0,0,0,0,0.0119468654777744,0,0,0,-0.0136668284689702,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0193132358997735,0,0,0,0,0,0,0,0.0167050247066658,0.0878991917613471,0,0,0,0,0,0,-0.0164137065230706,0,0,0,0,0,0,0,0.0094518241950293,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0226806437668654,0,0,0,0,0,0.00445471886407308,0,0,0,0,-0.0217370170606939,0,0
X600703.SH,0,0,0,0,0,0,0,0.247395774139812,0,0,0,0,0,0.154087071072294,0,0,0,0,0,0,0,0.0637628575872518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340821698437791,0,0,0,0.261314801313883,0,0,0,0,0,0,0,0,0,-0.000430881197697684,0,0,0,0,0,0
X000157.SZ,-0.0700973618804953,0,0,0,0.391875221082864,0.577140481678354,0,0,0,0,0,0,0,0,0.0874389811564219,0,0,0,0,0,0,0,0,0,0,0,0,0.159201965597526,0,0,0,0,0.19474113437372,0,0,-0.064555817976844,0,0,0.222354520599262,0,0,0,0,0,0,0,0,0,0,0,0,0.0239601056151275,0,0,0,0,-0.141890999824398,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.637145543152365,0,0,0,-0.164267799464775,0,0,0.28700798251885,0,0,0,0,0,0.0146531136826729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197626769402298,0.302360316409526,-0.0442880550385871,-0.0259621385100506,0,0,0,-0.0958587272261214,-0.0215589307784022,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.148471793667351,0,0,0,0,0,0.134145382972097,0,0,0,0,0,0,0,0,-0.02265996237807,0,0,0,0.0875758052592345,0,0,0,0,0,0,0,0,0,0,0,0,0.159427644804847,0,0,0,0,0,0,0,0,0,-0.0214468760299154,0,0,0,0,-0.00877565344045836,0,0
X002241.SZ,0,0,0,0.0987081267256532,0,0,0.136490512372134,0.405464929119516,0,0,0,0,0.0258153753924411,0.00492037394239531,0,0,0,0,0,0,0,0,0,0,0.168449433937748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598287148589017,0,0,0,-0.0233044413070329,0,0,0,-0.134020997893307,-0.0528121591743776,0.0820038196841226,0,0,0,-0.00565096480082881,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.172504361546106,0,0,0.0385758729553908,0,0.0778235755605222,0.117678176496315,0,0,0,0,0,0,0,0,0,0,0.0931311382826306,0,0,0,0,0.242177525031777,0,0,0.131073148890687,0,0,0,0,0,0.0488485244246753,0,0,0,-0.181058690992965,0,-0.0195100449218914,0,0,0,-0.00122419833279813,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242722927932053,0,0,0,0,0.301503237671452,0.0887333642689389,0,0,0,0,0,0,0,-0.149715576560094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236133971450055,0,0,0,0,0,0.0102687990300643,0,0,0,0,0,0,0
X600741.SH,0,0.0524473652402073,0,0,0,0,0,0,0,0.147516414044702,0,0.00420076491528275,0,0,0,0.110333151890019,0,-0.28623760051132,0,0,0,0.0838731124101502,0,0,0,0,0,0,0.0875574461916291,0,0,-0.0373131702187773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107099962352173,0,0,0,0,0,0,-0.0192952982116114,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0170580694659221,0,0,0,0.0597829398038962,0,0,0,0,0,0,0,0.0721735231539264,0,0,0,0,0,0,0,0,0,0.120913840077217,0,0,0,0,0,0,0.103618875772514,0,0.0115094190849226,0.118113525490246,0,0,0,0,0,0,0,0,0.379526633204369,0,0,0.274027414860335,0,0,-0.0439595009794546,0,0,0,0,0,-0.034997126900631,0,0
X002179.SZ,0,0,0,0,0.0832183825713519,0,0,0,0,0,0.135397245305354,0,0,0,0,0,0,0,0,0,0.191763548248132,0,0,0,0,0.0544065936594415,0,0,0,0,0,-0.0810323524623953,0,0,0,0,0,0,0,0,0.213084261650406,0,0,0,0,0.00114794408133694,0,0.0288904071301557,0,0,0,-0.0373549484405677,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0762188690323526,0,0,0,0.232826498217583,0,0,0,0,0,0,0,0.0249230509304306,0,0,0,0,0.133550272489539,0,0,0.0805546751139118,0,0,0,0,0,0,0,0,0,0,0,0,0.211630821663228,0,0,0,-0.147281524872297,0,0,0,0,0.141871607635252,0,0,0,0,0,-0.0197505267907791,0,0,0,0,-0.0223948862254559,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20799541953058,0,0,0,0,0,0,0,0,0,0.0751619921944181,0,0,0,0.000394071651307574,0,0,0,0.204880672285599,0,0,0,0,0,0.0354134525592448,0,0,0.139736361625493,0.042236684387417,0,0.112222635307114,0,0,0,0,0,0,0,0,0,0,0,-0.0273419025073699,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.124931776436421,0,0,0,0,0,0,0.143826440424699,0.23438168233949,0,0,0,-0.343586807066747,0,0.0179995030940599,0,-0.0571840793691539,0.111773874388287,0,0,-0.152855919306037,0,0,0,0,0.138187667477897,0,0,0,-0.0411594506270313,0,0,0,0.0675625506519462,0,0,0,0,0,0,0,0,0,0.09563569418877,-0.0756208094200576,0,0,0,0,0,0
X002049.SZ,0,0,0,0.117799522222521,0,0,0,0,0,0,0,-0.0442917975344697,0,0,0,0,0,0,0,0,0.231907788844551,0,0,0,0.0744146509102723,0,0,0.0346367468674756,0.211480464742676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110289516109777,0.0309116836255215,0,0,0,0,-0.0317772653216832,-0.0188699358119994,0,0,0,0.00130355963963561,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0233143463462079,0.00607676350744641,0,0,0,0,0,0.0864009062249762,0,0,0,0,0.0268070434606823,0,0.0658127299447453,0,0,0,0,0,0,0,0,0.0108742534988774,0,0,0.113142783470972,0,0,0,0,0,0.0268410104925052,0.160529442864736,0,0,0,0,0,0.0334203630930438,0,0,0,-0.0196502788672972,-0.0197730171332146,0,0,0,0,0,0
X002236.SZ,0,0,0,0.262609107433049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188469436519473,0,0,0,0,0,0,0,0,0.0285150066030433,0,0,0,0,0,0,0.0880117325363005,0.131170477404634,0,-0.0157914907982823,0,0,0,0,0,0,0,0,0,0,0,0,0.0272307910149905,0,0,0,-0.0960930857158111,0,0
X600584.SH,0,0,0,0,0,0,0,-0.0252821329533114,0,0,-0.0439600580229893,0,0,0,0,-0.105824759844647,0.199642039137249,0.0713040679678276,0,0,0,0.0880148308308647,0,0,0.48898885622971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171526605249874,-0.0870855096877941,0.0813088295682343,-0.0634491995052225,0,0,0,0,0.0233743077561436,0.0152667716580629,0,0,0,-0.103413582753031,0,0
X300003.SZ,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0388066458864131,0,0,0,0.0760750857308113,0,0.0114236143832516,0,0,0.0636291464748293,0,0,0,0,0,0,0.00717908196287892,-0.0461164484154981,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0455380797134057,0,0,0,0,0,0.0531163274884017,0,0.0720247621123276,0,0,0,0.0924729143810707,0,0,0,0,0,-0.00343108461611759,0,0,0,0.0217312697999544,0,0
X600183.SH,0,0,0,0,0,0,0.0923795677345031,0,0,0,0,0,0,0,0,0.0910763813092064,0,0,0,0,-0.0518012685298911,0,0.160278888576682,0,0,-0.188265483031528,0,0.00530821764528542,0,0,0,-0.150781389976396,0,0,0,0,0,0,0,0,0,0,0,0,0.0643451164589601,0,0,0,0,0,0,0,0.0315668240503778,0,0,0,-0.154456768762837,0,0
X601799.SH,0,0,0,0,0.103947642198026,0,0,0,0.113433719579969,0,0,0,0,0,0.00661640554484565,0,0.328546223261911,0,0,0,0,-0.0273433854565214,0,0,-0.085159842105036,0,0,0,0,0.0154616058101328,0,0,0,-0.0754189624784254,0,0,0,0,0,0,0,0.0528517939094744,0,0,0,0,0.0473445599013495,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0118197874757304,0,0
X000800.SZ,-0.118103170042565,0,0,0,0,0,0,0,0,0,0,0.206070416001399,0,0,0,0.148462299212131,0.0383269780941459,0,0,0,0.140100742961283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380771419619037,0,0,0,0.0608097682684374,0,0,0,0,0,-0.111293114440064,0,0,0,0.00733117822443986,8.67361737988404e-19,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.0384129933497539,0,0,0,0,0.0468242491794516,0,0,0,0.00668389748984859,0,0,0,0,0,0,0,0,0.00450666671584519,0,-0.177354901757594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249634041490671,0.00435451666434774,0,0,0,0.347051928406966,0,0,0,-0.027797140091481,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.078345971024151,0,0,0,0,0,0,0,0,-0.0206423658879704,0,0.314727163569226,0.247657976994118,-0.2326423333428,0,0,-0.0628301490434113,0,0,0,0,0,0,0.165047019666541,0,0.125272288392135,0,0.10691366483173,0,0,0,0,0,0,0,0,-0.14205550271465,0,0,0,0,0,0,0,0,0,-0.0175143460479546,-0.0072085428932334,0,0,0,0,-0.0629728266394156,0,0
X002008.SZ,0,0,0,0.152127717563731,0,0,0,0,0,0,0,0,0,0,0.130553790368009,0,0.120659984671673,0,0,0.127243985454033,0,0.190374396540097,0,0,0,0.00658869351076852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844291531297865,0,0,0,0,0,0.013010684655743,0,0,0,0,0.0119258191557031,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997186917101506,0,0,0,0.0372749125005244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109841692150815,0,0,0,0,0.0467029439591278,0,0,0,0,0.0364627326606909,0,0,0.311707769079119,0,0,-0.0345456476598791,0.0314548152566507,0,0,0,4.33680868994202e-19,0,0
X600089.SH,0,0,0,0,0,-0.0542710231279945,0,0,0,0,0,0,0,0,0,0.00565758927930727,0.123730274509035,-0.237805068853098,0,0,0,0.180311745447479,0,0.156215174968268,0,0,0,0.30248556517391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607237747460541,0,0,0,0,0,0.00718921004395711,0,0,0,-0.00492880804312425,0,0,0,-0.0410269991268271,0,0
X000799.SZ,0,0.0525146879349028,0,0,0,0,0.487025956332655,0,0,0.195242536515697,0,-0.0468500503320634,0,-0.0628728943582855,0,0,-0.184903031258424,0,0,0,0,0,0,0,0,0,0.160421305111499,0.222979716752774,0,0.114186694306808,-0.1163314654505,-0.035122108665488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.067773525181919,0.00217270585584846,0,0,0,0.0433120551606805,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.124415993394174,0,0,-0.0455069080414471,0,0,0.0229194196592543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309065934938379,0,0.0400406975314276,0,0.274906408435187,0,0.173962319588315,0,0.13965062281897,0,0,0,0.013817063461719,0,0,0,0,0,0,0,0,0,0,0.0312115712830601,0,0,0,0,-0.022690280785371,0,0
X600118.SH,0,0,0,0.289668222695438,0.0400944771779573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104213214241779,0,0.122989507473034,0.309692872163053,0,0,0,0.127453579321638,0.0325831369136819,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00779209318793966,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,-0.0378335432563796,0,-3.46944695195361e-18,0.135218884625427,0,0,0,0,0,0,0.118233003156259,0.0525893940723994,0.0417632190532562,0,0,0,0,0,0,0,-0.0578040513142383,0,-0.023879262475068,0,0,0,0,0,0,0,0,0,0,0,0.35081268158656,0.157780689999647,0,0,0,0,0,0,0.0105479931192262,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0403281865434602,0,0,0,0,0,0,0,0,0,0.038741811773207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000658436200695112,0,0,0,0,0,0,0,0,-0.0463166537778524,-0.0289460592128266,0,0,0.0760579193435126,0.0031935417537551,0,0,0,0,0,0,-0.0162972163841694,0,0,0,-0.0135939534307877,0,0
Change_TY3M,0,0,0,0,0,0,-0.0395921149818494,0,-0.0692122986789774,-0.0302492198125102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290217774948359,0,0,0,-0.0542209627096683,0,0,0,0,0,0,0,0,-0.0761274404061155,0,0,-0.0613895706760603,0.0331270748004368,0,0,-0.20920006222699,0,0,0.0902776298550179,0,0,0,0,0.016292302419705,-0.0631041688346539,0,0,0,-0.0210510440378624,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147654689473961,0,0,0,0,0,0,0,0.0528876726409189,0,0.0403038986825359,0,0,0,0.0571174798523263,0,0,0,0,0,0,0,0,0.234002940584216,0,0.112249147460815,0,0,0,0,0,1.31994573053759,0,0,0,0.587276441168063,0,0
TED,0,0,0,0,0,0,-0.0282166151540422,0,0,0,0,0,0,0.0527508395184063,0,0,-0.0628273257265939,0,0,0,0,0,0,0,0.239248451302512,0,0,0,0,0,0,-0.189781689792511,0,0,0,0,0.0254186058954474,0.0752819881999344,0,0,0,0,0,0,-0.0660985691737302,0,0,-0.140945205721177,0,0,-0.772272133189381,0.770781717870965,0,0,0,0,-0.321330162477663,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384562799146502,0,0,0.0433036299865733,-0.00516812253637114,-0.00572088970288025,-0.00210166726086808,0,0,0.081455024050196,0,0,0,0,-0.0873260826729396,0,0,0,0,0.0195338131045822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0045342185764602,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298589781855673,0,0,0,0.00257794530670836,-0.0253722734202672,0.0249021974079518,-0.124741346771285,0,0,0,0,0.0459085805843321,0,0,0,0.00598023186747456,0,0,0,0.0250314901840361,0,0,0,0,-0.0870693879596798,-0.000126450427662896,-0.007747672566661,0,0,0,0.000579405857322212,0,0
MKvol,0,0,0,0,-0.00267599831163444,0,0,-6.80367560139755e-05,0,0,0,0,0,0,0,0.000476653627335625,0,0,0,0,0.00208847391430268,-0.00093846123691047,0.00152838262939797,0,-0.00098062969143269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000324579253669154,0,0,0,0,-0.000522968758243585,0,0,0,0,0,-0.000279358335763639,-6.75733755691143e-05,0,0,0,-0.00129363637615739,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0642505794568428,0,0,0,0,0.310337088524961,0,0,0,0,0,0,0,0,0,-0.595239538244994,0,0,0,0,0,-0.0628699149323979,0,0,-0.0218848877412921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.765386209626183,0,0,0,0,0,0,0,0,0.539154698776361,-0.148572090611883,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00170010607507623,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00350158141677305,0,0.0081711117013922,0,0,0,0,0,0,0,0,0,0,0,-0.00157501790403106,0,0,-0.00215695614632543,0,0,0,0,0,0,0,-0.00612457072154314,0,0,0,0,0.00176513378848691,-0.00141271868228744,0,0,0,0,-0.00314377127746253,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001695536941221,0,0,0,0,0,0,0
