,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X002475.SZ,X000338.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000100.SZ,X601877.SH,X600118.SH,X600271.SH,X000157.SZ,X300124.SZ,X600177.SH,X600372.SH,X002456.SZ,X600522.SH,X002007.SZ,X600089.SH,X002085.SZ,X000066.SZ,X000981.SZ,X300003.SZ,X002508.SZ,X600867.SH,X600699.SH,X002294.SZ,X002292.SZ,X000559.SZ,X002180.SZ,X300136.SZ,X600498.SH,X002074.SZ,X000623.SZ,X002426.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.105401247460458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374124251174748,0,0.187700560278455,0,0,0,0,0,0,0,0,0,0.0183577517261082,0,0,0,0,0,0,0,0,0.0142218293385051,0,0,0.0636432353074706,0,0,0,0,0,0,-0.00632642592999294,0.00477137041752894,0,0,0,0,0,0
X600104.SH,0,0,-0.102104510724915,0,0,0,0,-0.00233769716638352,0,0,0,0,0,0.616071078900722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183319164880024,0,0,0,0,-0.119693978321111,0,0,0,0,-0.0872385955506889,0,-0.0104750638117768,0,0,-0.0467227346983777,0,0,0,0,0,0,-0.0288641105126835,0.00998927902223271,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0921474033683647,0,0,0,0,0,0,0,0.106931866566901,0,0,-0.00376436345943782,0,0.267379549079522,0.043624518687712,0,0.21204612331835,0,0,0,0,0,0.0659540703121187,0,0,0,0,-0.0365085855875647,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214672347134688,-0.013009262737891,0,0,0,-0.0623622317929117,0.000382676376138917,0.00243657864816569,0,0,0,0,0,0
X000651.SZ,0,0.282643416380984,0,0,0,0,0,0,0,0.405857261398839,0.153978921029997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566481105849054,0,0,0.166828757604587,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462064281869173,0,0.0384284165420071,-0.10650421034759,0,0,0.339325787110119,0,0,-0.0800846279096457,0,0.0137768982582609,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0405250171395385,0,0,0,0,0.161450930562609,0,0,0,0,0,0.443324892019248,0,0,0,0.0509087474034825,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0157229856520264,0,0,0,0,0,-0.0203684321186176,0,0,0.0634941112819101,0,0,0,0,0,0,0,0.00125480763477284,0,0,0,0,0,0
X002304.SZ,0,0.203784474187861,0,0.0593608920519927,0,0,0,0.0554561613041598,0,0,0,0,0,0.132229784570218,0.474523618131748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777915511573196,0,0,0,0,0.0659703681760791,0,0,0,0.0364522023961027,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361274345937582,0.00239171768140487,0,0,0,0,0,0
X600276.SH,0,-0.0509096678929913,0,0,0,0,0,0,0,0,0,0.204014562517125,0,-0.0087246648855346,0,0,0,0,-0.107601637021238,0,0,0,0,0.0607811075223664,0,0,0,0,0.0209318520641628,0,0,0,0,0.0592460412301362,0,0,0,0,0,0,0,0,0,-0.00945165750626807,0,0,0,0,0,-0.123772472351085,0.0148832034758585,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.244351547481349,0,0,0,0,0.169559617179583,-0.743592404576542,0,0,0,0,0.0397041243216357,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788585479551279,0,0,0,0,-0.0714913159501366,0,0.198542646974147,0,0,0,0,0.212985937185241,-1.73472347597681e-18,0,0,0.0877836941634253,-0.0240958017848838,0.00579098203502718,0,0,0,0,0,0
X000625.SZ,0.0232730822282601,0.230265838964594,0,0.0928256756590142,0,0,0,0,0,0,0,0,0.11516704600677,0.238192536718197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139191294581673,-0.0339988439097738,0,0,0,0,0,0,0,-0.0626322173088375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198717870283243,0.00690044426581079,0,0,0,0,0,0
X000063.SZ,0.0210655945454898,0,0,0.317712591926197,0,0,0,0,0,0,0,0,-0.0896167084060397,0,0,0.00977214682461557,0,0,0,0,0,0,0,-0.0686465062303448,0,0.0773451796890259,0,-0.0642178967526991,0,0,0.0871509231140943,0,0,0,0,0.00659772592514038,0,0,0.231849934478608,0,0.0182193995158716,0.0539430939667619,0,-0.0999022279805365,0,0,0,0,0,0,0,0.00534530672975719,0,0,0,0,0,0
X600690.SH,0,0,0,0.19622863660987,0,0.0898671191507938,0,0,0,0,0,0,0.00691868137501565,0,0,0,0,0,0,0,0,0,0.0551334183451348,-0.137801013190835,0,0,0,0,0,0,0,0,0,-0.0285263360603539,0,0,0,-0.0636482305782555,0,0,0,0,0,-0.0589426371812365,0,0,-0.0123601497202405,0,0,0,-0.00843802026375553,-3.10385054546568e-05,0,0,0,0,0,0
X600703.SH,0,0,0.34718760719536,0,0.137329155243546,0.0509651343282735,0.109938423823854,0,0,0,0,0,0.209298366317109,0,0,0,-0.101394479173117,0,0,0.0150343427457472,0.0543393855678829,0.0503898228196044,0,0,0,0,0,0,-0.049708076603076,0,0,0,0,0,0,0,0,0.0436192122860251,0,0,0,0,0,0,0,0,0,0,0,0.279300164091122,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0400921545171425,0,0,0,0,0,0,0,0,0,0,0,-0.109382906107597,0,0,0,0,0.125419408960733,0,0.515567315050785,0,0,0,0,0,0,0,0.138703113477035,0,0,0,0,0,0,0,0,0,-0.215716250619013,0,0,0,0,0,0,-0.0427334803606888,-0.00969096603296807,0.00364636640783777,-0.0311795531442326,0,0,0,0,0
X600741.SH,0,0.261382158490267,0,0,0.0692181875075885,0,0.021239805600081,0,0.324307591236266,0,0,0,0,0,0.0713249122648923,0,0.0412824607105854,0,0,0,0,0,0,0,0,-0.0216719667865586,0,-0.172488425850767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441737463183041,0,-0.037146830737236,-0.00517573171217221,0.00170717453040903,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0150262967020286,0.40241613660735,0,0,-0.00853701675277363,0,0,0,0,0,0.0467852411469859,0,0,0,0,0,0,0,0,0.0153317221166534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170892977284748,0,0,0,0,0,0,0,0,0,0.140034860287745,0.0319567852674206,0,0,0.0150178956086207,-0.0110942871832999,0,0,0,0,0,0
X002475.SZ,0.0614859121532889,0,0,0,0,0,0,-0.230095389412531,0,0,0,0,-0.0532299235456273,0,0,0,0,0,0,0.121451573183481,0,0,0,0,0,0,0,0,0.285070183044764,0,0,0,0,-0.00735959381855759,0,0,0,0,0,0,-0.0150172457295133,0,0,0.170972560970226,0,0,0,0,0.047463098122789,0,-0.0167089484789584,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.247192140497477,0,0,0.101040604037464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100602751743904,0,0,0,-0.0647623728795485,0,0,0.226513652969034,0,0,0.193716156812833,0.0881715507630292,0,0,0,0,0.259617037143487,0,0,0,0,0,0.0362224711187568,0,0,0,0.0182647655327663,-0.0153401996067637,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0332085684241713,0,0,0,0,0.0860673482852386,0,0,0,0,0,0,0,0,0,0,0,0.0167967888845036,0,0,0,0,0.0222525394885111,0,0,0.14746642348082,0,0,0,0.0642417506234726,0,0,0.00472239672010186,0.058515423393999,0,0.0733417542699538,0,0,0,-0.00392170474196418,-0.000946327552796383,0,0,0,0,0,0
X600066.SH,0,0.14783388647219,0,0,0,0.0502063316238835,0,0,0,0,0,0,0,0,0,0,0.0110521302014873,0,0,0,0,0,0,0,0,0,0,0,0,0.140301905634166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421998287957894,0,0,0.175658076573341,0,0,0.177738940948041,-0.046418453532503,0.0149948832153608,0,0,0,0,0,0
X002236.SZ,0.07044972131541,0,0.126545770905387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28289206373964,0,0,0,0,0.0518471340099491,0,0,0.0823802870461354,0,0,0,0,0,0.137647522161731,0,0.054532758106463,0,0.00438915870776152,0.000154044372686582,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.102507962375189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178322128205748,0,0,0,0,0,0.0195440284737397,0.0275440433278151,0,0,0,0.0469506683213213,0,0,0.0295132089315755,0,0,0,0,0,0,0,0,0.0490158381332741,-0.00996487352785662,0,0,0,0,0,0
X601877.SH,0,0.268014370160665,0,0,0.0154410243200665,0,0,0.0752493879856351,0,0,0,0,0.186887256617063,0,0.0925009459868673,0,0.0631387319611829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046701756371563,0,0,0,0,0,0.0107448886248617,0,0,0,0,0,0.0580704413890827,0,0,0.0165694666278754,0.00252177039136254,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0231488886197714,0,0.148437357389702,0,0.0358729270303105,0,0,0.13090609780318,0,0,0,0,0,0,0,0.2180860248427,0,0,0,0,0,0.00763283078842865,0,0.109209384608673,0,0,0,0,-4.33680868994202e-19,0.0207641339328012,0,0,0,0,0,0,0,0,-0.0264652116984159,0.0104351285596669,0,0,0,0,0,0
X600271.SH,0,0,0,0.0327477913286804,0,0,0,0,0,0,0,0.100744191368961,-4.33680868994202e-19,0,-0.139926476153736,0,0.01476923808792,0.0410956930311983,0,0,0,0,0,0,0,0,0,0,-0.00186843817043244,0,0,0.14390318128985,0,0,0,0,0,0,0,0,0.101097358696632,0,0,0,0,0,-0.112809792946577,0.00834332899467277,0,-0.129492649264914,0.00361805331931349,0.00218515182609942,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0704773766868547,0,0,0,0,0,0,0,0,0.477610553399799,0,0.00875627408489806,0.00906717414408445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267316770298996,0,0,0,0,0,0,0.0647395681703586,0,0,0.0310978617751954,0,0,0,0,0,0,-0.000720022735913353,-0.0005358800616758,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0313104360416193,0,0,0,0,0.187542561741393,0,0,0,0,0,0,0.0244284283348221,0,0,0,0,0,0,0,0,0,0,0,0.0433345905227943,0,0.0272178538543808,0,0,0,0,0,0,0.130962576221896,0,-0.0626398407179139,0.0321924980491074,0,0,0.18646237358595,0,0,0,-0.0293302900113789,0.00753084436732203,0,0,0,0,0,0
X600177.SH,0,0,0,0.0628067914279493,0,0.00708806099285571,0,0,0,0,0,0,0,0.100400007912714,0,0,0.00707981988901814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865906222728207,0.0712366074993103,0,0,0,0,0,0,0.00387954506768478,0,0,0,0,0,0,0,0,0,0.0323414852674398,0,0,0.00382577415285241,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.00193429002902905,0,0,0,4.33680868994202e-19,0,0,0,0,-0.152109660788089,0,0.186347184099127,0,0,0,0.343602269470823,0.167565221713697,0,0.102536298474818,0,0,-0.0322778482802181,0,0,0,0,0.0363632927584123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0849447489203429,0.0086863081333911,0.000257929811321817,0,0,0,0,0,0
X002456.SZ,0,0,0,0.170069302518555,0,0,0,-0.0751561668379091,0,0,-0.616343365471114,0,0,0,0,0.101612301876972,0,0,0,0,0,0.313568500801104,0,0,0,0,0,0,0,0,0,0,0,-0.0315373583890922,0,0,0,0,0,0,0,0,0.357405936513746,0.261392111605108,0,0,0,0,0.169991026651903,0.140304141138402,0.0337285321968631,-0.00911004714617962,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0892395865027737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563583954384984,0,0,0,0,0,0,0,0,0.262602174984693,0,0,0,0,0,0,0,0,0,0,0,0.0341635522853916,0,0,0,0,0.0411353090890156,0,0,0,0,-0.0434002046842946,0.0173939653638346,0,0,0,0,0,0
X002007.SZ,0.0361545140104766,0,0,0.00891645095655968,0,0,0,0.021699151507334,0,0.0598190392998555,0,0,0,0,0,0,0,0,0,0,0,0.00696802687703725,0,0,0,0,0,0,0,0,0,0,0,0.01970047475729,0,0,0,0,0,0,0.105526196553819,0.0133159655390642,0,0,0,0.063316335267757,0,0,0.194098279784079,0,0.0144558349305489,-0.00497207232681922,0,0,0,0,0,0
X600089.SH,0,0,0,0.160427153562721,0,0,0,0,0,0,0,0.179994707784845,0,0,0.136847028952559,0,0,0,0,0,0,0,0.00637159769137777,0,0,0,0,0,0,0,0,0,-0.0751645455999461,0.120750289623671,0,0,0,0,0,0,0,0,-0.0107135377439299,0,0,0,0.0696310022229839,0,0,0,0,-0.00421234888464037,0,0,0,0,0,0
X002085.SZ,0.0624688889177312,0,0,0,0,0,-0.118790528757284,-0.15128230758662,0,0,0,0.0323946685472646,0.0707447073434989,0,0,0,-0.100331860067476,0,0,0.227483884634424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10406288070922,0,0,0.0480589591052763,0.212158465894576,0,0,0,0,0.0476669453249085,-0.0011847899155092,-0.00416521972857637,0,0,0,0,0,0
X000066.SZ,0,0,0,-0.133025079798481,-0.286666660816623,0,0,0.301611077614782,0,0,0,0,0,0,0,0.150794567139969,-1.04863642465711,0,0,0,0,0,0.403512151601518,0,0,0,0,0,0,0,0.270018516714355,0,-0.870575939831117,0,0,0,0,0,0,0,0.522139360289672,0,-0.139914099528983,0,0,0.0655748299298619,0,0,0,-0.101424123653848,0,-0.00645797937579235,0,0,0,0,0,0
X000981.SZ,0,0,-0.0360873770393694,0,-0.0404561782702659,0,0,0,0,0,0,-0.00551073385639203,-0.025624554055458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00787991802316159,0,0,0,0,-0.0139844386840696,0,0.0761149410580355,0,0,0,0,0,0,0,0,0,0,0.160198522210155,0,0,0,0.012026557768626,0.0208148200870917,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0485676089314284,0,0,0,0,0,0,0,0,0,0,0.175018397428979,0,0.110398465251435,0,0,0,0,0.244401069239849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323776689269142,0.0792364453746798,0,0,0,0,0.0444652107899675,0,0,0,-0.000249248317308813,-0.00400101908205289,0,0,0,0,0,0
X002508.SZ,0,0.0924932132916194,0.0962328801715208,0,0,0,0,0,0,0.162253813005103,0,0,0.0538012856454056,0,0,0,0,0.244435763623159,0,0,0,0,0,0,0,0,0,-0.153447283902424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348976467581805,0,0,0,0,0,-0.127782400336942,0.0165249298312206,-0.00681729001456486,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.21525846127611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121748990924463,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.157164569353125,0.1558300982821,0,0.0539194339077722,0,0,0.258195864866569,0.0981056463728863,0,0.00545196743454633,0,0,0,0,0,0
X600699.SH,0.104913179357019,0,0,-0.183317041055562,0,0.0873562965081687,0,0,0,0,0,0.163257818197851,0,0.0867224708375065,0,0,0,0,0,0,0,0.0178251372047554,0,0,0,0,0,-0.0174263984696828,0,0,0,0,0,0.207599216091201,0,0.133047653991058,0,0,0,0,0.156288995721378,0,0,-0.0306374252987196,0,0,0,0,0,0,0.0245189238341949,-0.00107954377677435,0,0,0,0,0,0
