,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X601877.SH,X002475.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600066.SH,X600809.SH,X002456.SZ,X600487.SH,X000100.SZ,X600271.SH,X600867.SH,X002294.SZ,X600566.SH,X000981.SZ,X002241.SZ,X002049.SZ,X002180.SZ,X600522.SH,X600584.SH,X002508.SZ,X000157.SZ,X002179.SZ,X000661.SZ,X300142.SZ,X000050.SZ,X000596.SZ,X300136.SZ,X600177.SH,X600498.SH,X600089.SH,X000977.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0184566288811315,0.0356082845816579,0.480042730772678,0,0,0.0215421148451989,-3.46944695195361e-18,0,0,0,0.0552817702131085,0,0,0,0.0209147963314687,0,0,0,0,0,0,0,0,0.0579400376365669,0,0,0,0,0,0,0,0,-0.0311088158789083,0.0508819388916086,0,0,0,0,0,0,0,0,-0.0451656902400668,0,0,0,0,0,0,0.0215477869426394,-0.00365620151396927,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.262819282306126,0,0,0,0.118407714713149,0,0,0.118066518005417,0,0,0,0,-0.317040268074916,0,0,0,0,0,0,0,0.0834043111793848,-0.0685141627174304,0.0194989018179832,0,0.0312501605447005,0,0,0,0,0,0,0,0.0924237961715,0,0,0,0,-0.0873585811516563,0,-0.0405895420228979,0,0,0.390965689488021,0,0,0,0
X002415.SZ,0.234147016423456,0,0,0,0.0910064565157958,0,0,0,0,0,0,0.0557263946429285,0,0.221008300187341,0,0,0,0,0,0,0.0618338481742828,0,0,0,0,0.229850597269183,0,0,0,0.0276560021732228,0,0,0.131966701380995,0,0,0,0,0,0,0,0,0,0,0,0.145572640708108,0,0,0,0,0,0,-0.012377621431012,0.020262186136366,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.274724447399423,0,0,0,0,0.328226272867901,0,0,0,0,0,0.0677403729805029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927856640104568,0,0,0,0.0853153031717295,0,0,0,0,0,0,0,0,0,-0.00610163312883602,0.0193371287335634,0,0,0,0,0,0
X000858.SZ,0.230989617414485,0,0,0.311167379341356,0,0,0.0466739644809636,0,0,0,0.419856612451819,0,0,0.067750609558588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454902340880464,0,0,0,0,0,0,0,-0.0562553452987658,0,0,0,0,0,0,0.00400165272012028,0,0,0,0,0,0,0
X600276.SH,0,0,0.0781263147919376,0,0.18428797788386,0,0.0123487651590311,0,0,0,0,0,0.059738365908074,0,-0.205183292978612,0,0,0,0.295716811135825,0,0,0,0,0.118057705743299,0,0.0951505746111284,0,0,0,0,0.067342593813386,0,0,-4.33680868994202e-19,0,0,0,0.0135333707745512,0,0,0.163898484188942,0,0,0,0,0,0,0,0,0,0,-0.0484395902475548,0.0554697291639473,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.0505398190373794,0,0,0,0.00268249946641144,0.395180469364064,0,0.189082446572549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747257370796134,0,0,0,0,0,0,0,0,0,0.308112461318126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148593904235248,-0.038043717334241,0,0,0,0,0,0
X000725.SZ,0.0110158771384189,0,0,0,0,0,0,0,0.313121945406854,0,0,0,0,0,0.136566637036765,0,0,0,0.0615477824904446,0,0,0,0,0,0,0,0.0625019874420967,0,0,0,0,0,0,0,-0.0169143094686994,0,-0.0667678534997758,0,0,0,0,0,0,0,0,0,0.126114164493575,0.43602889898486,0,-0.0112337138720817,0,-0.0273936434880739,0.0419353376505365,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.623269866952265,0,0,0,0,0,0,0,0,-0.056026437985437,0,0,0,0,0,0,0,0,0.323777355465613,0,0.225914538653323,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564074153233838,0,0,0.104241407463134,0,0,0,0,0,0.148306875462079,0,0.0429208607513751,0.0239966025696638,0,0,0,0,0,0
X600690.SH,0,0,0,0.226684637455729,0.0782956784527336,0,0.0908407038127796,0.0758347408122653,0,0,0.106171907692351,0,0.17261682664797,0.0386091592674442,0,0,0,0,0,0,0,0,0.0189076730728972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757217050929719,0,-0.0759950371738498,0,0,0,0,0,0,0,0,0,0,0,0.0282345035927501,0,0,0,0,0,0,0
