,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600276.SH,X600372.SH,X000063.SZ,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X600089.SH,X002236.SZ,X000100.SZ,X000581.SZ,X000050.SZ,X600118.SH,X000559.SZ,X002475.SZ,X601877.SH,X000550.SZ,X002129.SZ,X002456.SZ,X600066.SH,X000568.SZ,X002294.SZ,X600271.SH,X002292.SZ,X600435.SH,X300124.SZ,X000400.SZ,X002038.SZ,X300003.SZ,X000869.SZ,X600839.SH,X002049.SZ,X600566.SH,X000977.SZ,X000800.SZ,X002007.SZ,X002008.SZ,X000623.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,-0.0554262923114146,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.254078460818391,0,0.0423269554258537,0,0,0,0.0786947515525742,0.0436547451399067,0,0,-0.0357019993942201,0,0,0.137017418569878,0.126993754061601,0,0,0,0,0,0,0,0,0.107176358165458,0.0253107278590497,0,0.0618541563215982,0,0,0,0,0,0,0,-0.00245628780342964,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0981845971639695,0,0,0.0370498093386263,0,0,0.29713077268556,0,0,0,0,0.0129344617642461,0,0,0,0,-0.00578522752536975,0,0,0,0,0,0,0,0.0987098841781404,0,0,0,0,0,0,0,0,-0.00122651929410321,0,0,0.0299308555620436,0,0,0,0,-0.0137473194898392,0,0,0,0,0.00733084419846725,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0492903740556676,0,-4.33680868994202e-19,0,0,0,0,-0.145807328921544,0,0,0,0,0,0,0,0.112101319199216,0.0726800351428632,0,0,0,0.031007081063678,-8.67361737988404e-19,0,0,0,0,0,0.195378642987875,0,0,0,0,0.15505523541694,0,0,0.0236248102369828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0.0648472739144675,0,0,0,0,0.15078482617818,0,0.23327015933568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271073753805673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105212600530131,0,0.0163954373407689,0,0,-0.0242240771047287,0.120721738024769,0,0,0,0,0,-0.0148975332153859,0.00658830643912872,0,0,0,0,0,0
X600089.SH,0.252748300109274,0,0,0,0,0,0,0,0,0.0479933886968878,0,0.086565911133463,0,0,0,0,0,0,0,0,0,0,0,0,0.0330058879513203,0,0,0.0665867795769481,0.00886699429434631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463779763155691,0,0,0.0367296838503606,0,0.120853185439035,0,0,0,-0.0192296692694691,0.0167456916260608,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.368262623718004,0,0,0,0,-0.0879139287406613,0,0,0,0,0,0,0,0,0,0,-0.0124685316899838,0,0.0888133940800794,0,0,0,0,0,0.119522686915194,0.150888271741015,0,0,0,0,0,0.15948764664836,0.0306534447883694,0,0.117961310979367,0,0,0.160480406925767,0.00627811794993831,0.266636519479339,0,0,0,0,0,0,0,-0.0160761126502467,0.0277490737804296,0,0,0,0,0,0.127414480169355
X000100.SZ,0,0,0,0,0,0,0.0547150261539955,0,0,0,0,0.0989647034547247,0,0,0,0,0,0,0,0.0765847232622252,0,0,0.00895093097107427,0,0,0,0,0,0,0,0.225077244981233,0.217509725439331,0,0.0924636897500949,0,0,0,0,0,-0.000719887075195,0,0,0,0,0,0,0,0,0,0,0,0.00792700987362356,-0.0223583047645194,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0.0351455819538283,0,0,0,0,0,0,0,0,0,0,0,0.0182158141338993,0,0,0,0,0.144828766310365,0,0.0178799690195248,0,0,0.0306751871984486,0.0805318829084508,0,0,0.187894717626507,0,0,0.0393031308402734,0,0,0,0,0,0,0.0223752527823696,0,0,0,0,0,0,0,0.018381848474293,-0.0507418684318133,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.0394240916337473,0,0,0,0,0,0,0,0,0.568072015712428,0,0,0,0,0,0,0,0.423095444785627,-0.126005147817227,0,0.50660888217538,0,0,-0.374568371416187,0,0,0,0,0.192950999028263,0,0,0,0,0.613799074095934,0,-0.138888649664203,0.112114804831785,-0.137037836821971,0,0,0,0,0,0,-0.0720462191253049,0,0,0,0,0,0,0.372042091489914
X600118.SH,0,0,0,0,0,0,0,0,0,0.265945708679911,0,0,0,0,0,0,0,0,0,0.0748502205263984,0,0,0,0,0,0,0,0.109303534279296,0.0544487039969251,0,0,0,0,0.0933049826344878,0.115177182010908,0.0412738331247802,0,0,0,0,0,0,0,-0.00664395084116508,0.133074187089969,0,0,0.0421302499486968,0,0,0,0.0563644860638568,-0.0577358232628551,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949418436987922,0,-0.067977239233008,0,0,0,0,0,0,0,0,0,0,0.251779601586503,-0.0517632425405226,0,0,0.160397782315041,-6.93889390390723e-18,0,0,0,0,0,0.0786135701134842,0,0,0,0.27651402312412,0,0,-0.022580279042723,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0363141512982795,0,0.0395975030219733,0,-0.00899914119015545,0,0.0865646801107479,0,0,0.177979238708877,0,0,-0.0513185266533367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185056819900113,0,0,0.198930526620504,0.15948620034024,0,0,0,0,0,0,0.0887773252360336,-0.0988828195405749,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.0347935690924601,0.0422277984937031,0,0,0,0,0,0,0,0,0.0374415841197528,0,0,-0.0254951418775713,0,0,0,0,0,-6.93889390390723e-18,0.116397838050912,0,0,0,0,0.137337716768874,-0.0873559144909861,0,0,0,0.135244694297459,0,0.0157850172609352,0,0,0,0,0,0,0,0,0,-0.000594783089415347,-0.0150481195537264,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0.00847687071977802,0,0,0,0,0,0,0,0,0,0,0,0,0.226456545496654,0.0414795278795726,0.136313832436728,0,0,0,0,0,0.00291371628118903,0,0,0,-0.0758951483910336,0,0,0.0388650084054433,0,0,0,-3.46944695195361e-18,8.67361737988404e-19,0.0816756597559227,0.400621139007524,0,0,0,0,0,0.00840858045641073,-0.0219716702909264,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00673824191152373,0,0,0,0,0,0,0.0790413473779107,0.189663581018159,0,0,0.109903011110643,0.198460953069843,-0.0240232554129217,0,0,0,0,0,0,0,0,0,0,-0.0656698321039513,0.17703152957145,0,0,0.356520046085801,0,0,0,0,-0.112509825227508,0,0,0.179262063365653,0,0,0,0,0.00930787490306386,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.0140626554159054,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.158893549420496,0,0,0,0.0640925781847266,5.42101086242752e-20,0,0,0.140572043075656,0,0,0,0.104456538572729,0,0,0,0,0,0,0,0,0,0,0,0.0973921877888747,0,0,0,0.208649588212164,0,0,0,-0.00499748519098947,0,0,0,0,0,0,0
X600066.SH,0.127117081273327,0,0,0,0,0,0,0,0,0.113714538312634,0,0,0,0,0,0,0,0.0893400878220269,0,0,0.119637163808305,0,0,0.0481162117248609,0.0395076052058903,-0.140177063036275,0,0,0,0,0,0,0,0,0,0,0,0.116962760252924,0,0,0,0,0,0.0303377288299073,0,0,0,0.0112935817854245,0,0,0,-0.0157262301014481,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.286264028867663,0.0110695187107147,0,0,0,0,0.208759053344926,0,0,0,0,0,0.0224289089863893,0,0,0,0,-0.00409972235761702,0,0,0,0,0.0799802010776645,0,0,0,0,0,0,0,0,0,0,0,-0.112024668553569,0,0.0216162149106736,0,0,0,0.0717609269781988,0,0,0,0,0,0,0.00158380530441352,0,0,0,0,0,0
X002294.SZ,0.030186398696582,0,0,0,0,0,0,0,0,0.154208665250039,0,0,0,0,0,0,0,0.0681061758281178,0,0.0538516218510243,0,0.0549457493593285,0,0,0.0185036527348632,0,0,0.0691734643286905,0.0102471930106074,0.00778452040105112,0,0.0533952900929848,0,0,0,0,0,0,0,0.101204506038856,0,0,0,0,0,0,0,0,0,0,0,-0.00221202931268604,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.208266245304936,0,0,0,0,0,0,0,0,0,0,0,0,0.00769177428689829,0.133624358433396,0,0,0.19651771019924,0.0100331161066087,0.0535203587241041,0,0,0,0,0,0,0,0,0,0,0,0.0354940581825335,0,0,0,0,0.0377782801292647,0,0,0,0,0,2.71050543121376e-20,0.0079642544552607,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0.0624273113262661,0,0.186470230540623,0,0,0,0,0,0,0,0,0,0,0,0,0.0442534571070608,0,0.0794672626970903,0,0.0838127741766887,0,0,0.0339106089826432,0,0,0.129609167569107,0,0,0,0,0,0.0170465733996787,0.168902946247917,0.0819835125198745,0,0,0.0802954685992534,0.0810506870101736,0,0,0,0,0,0,0,0,0,-0.0327561099702521,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,-0.120143109275164,0,-0.305981490972907,0.386089512390298,0,0,0,0,0,0,0,0,0,0,0,0,0.173813710152663,0,0.0774240764602208,0,0,0,0,0,0,-0.0706545875021284,0,0,0,0,0,0,0,0,0,0,-0.012895863121914,-0.0156537230794594,0.421652394157304,0.347756875246565,0,0.0304438572730347,0,0,0,0,-0.0847935177408955,0,0,0,0,0,0
X300124.SZ,0,-0.129382094639724,0,0,0,0,-3.46944695195361e-18,0,0,0.226518199094577,0,0,0,0.0431130406372098,0,0,0,0.0603258262525724,0,0.288422645955951,0.0433724918394949,0,0.0480039670467717,0,0,0,0,0,0,0,0.361042018332205,0,0,0,0,0.0195271274115906,0,0,0,0,0,0,0,0,0.228602500173243,0,0,0,0,0,0,0.11844226495617,-0.101625021340596,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.264522873919927,0,0,0,0,0.0353870341498224,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325965140690743,0,0,0.162463165161374,0,0,0,0,0,0,0,0,0,0.00678912205398613,0.0436459975763288,0,0,0,0,0,0.0252940080503264,0,0,0,0,0,0,0,0,0,-0.00270440573646941,0,0,0,0,0,-0.0904345051642144
X002038.SZ,0,0,0,0,0,0,0,0,0.272115142368274,0.0529326626355437,0,0,-0.0347476623483284,0,0,0,0,0,0,0,0,0,-0.0689397162611583,0,0.0244040751996598,0,0,0,0,0,0,0,0,0,0,0.0200872908997961,0,0,0,0,0.204743678441698,0,0.0175944339789739,-0.0153502669636981,0,0,0.0216709085031305,0,0,0,0,0.0203701969732784,-0.025705024860873,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0524466953692847,0,0,0,0.0504125608197083,0,0,0,0,0,0.440420868996532,0,0,0,0,0,0,0,0,0,0,0.160026118524353,0,0.161813809851732,0,0,0,0,0.0135933154402021,-0.0695542649854592,0.0538309074244037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160767885840567,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.192367226987785,0,0,0.0360352436884035,0.115189931396062,0,0,0,0.0119094947630122,0,0,0,0,0.0313431892496705,0,0,0.11052539963134,0.0731982526546157,0,0,0,0.0154710126816527,0,0.0378658455135385,0.0914255043092604,0.161222258226187,0,0,0,0,0,0,0,0,0,-0.145522950184723,0,0.0129406313695157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,-0.0957296969364986,0,0,0,0,0,0,0,0,0,0,0,0,0.0431315914713273,0.0226055580346742,0,0,0.141162851775814,0,0.125110203630868,0,0,-0.154632948545984,0,0,0,0.00369409740952002,0,0,0,0,0.0931813069963945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138156414026397,0,0,0,0,0,-0.0232652967657515,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117752624324407,0,0,0.20132875119428,0.0754317075309247,0,0,0.00561351127678245,0,0,0,0,0,0,0,-0.028429485962987,0.214144640849563,0,0,0,0,0,0,0,0.132716482747913,0.0507517642803101,0,0,0,0,0,0,-0.00165277469392281,0,0,0,0,0,0
X600566.SH,-0.348903359689237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124435744945133,0,0,0.13632694317358,0.118562506005965,0,0,0,0.0467006441955104,0,0.422003045098525,0,0,0,0.180912581164629,0.0263073897621568,-0.162261281981435,0,0,0,0.531235695939627,0,0,0,0,0,0,-0.260564530189665,0,0,0,0,0,-0.0663096566555375,0,0,0,0,0,0
X000977.SZ,0.0646302157139833,0,-0.046088741178553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302725805772952,0,0,0,0,0,0,0,0,0,0,0,-0.193083509297348,0,0.239888039900223,0,0.0257571655763911,0,0,0,-0.195832919933616,0,0,0.0785061069823455,0,0,0,0.146524469906972,0,0,0,0,0,-0.046963450318176,0,0,0,0,0,0
X000800.SZ,0.105141504029936,0,0,0,0,0,0,0,0,0,0,0.058639476313316,0,0,0,0,0,0.0704999675500461,0,0.0599174782681271,0,0,0,0,0.0348424590835649,0,0,0.0806904930037007,0,0.0364729796484595,0,0.0271003858825093,0,0.0250244480578311,0,0,0.0153697953363215,0,0,0,0,0,0.0582046555090856,0,0,0,0,0,0,0,0,-0.0413876837253245,0.00763273516061816,0,0,0,0,0,0
X002007.SZ,0.13821895679181,0,0,0,0,0,0.0118216555757073,0,0,0.127962160665172,0,0,0,0,0,0,0,0,0,0.0582014454846174,0,0,-0.00738605199106814,0,0.0226735949549595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720233379700239,0,0,0,0,0,-0.00748063006191317,0.0109185270059389,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,-0.0563042644837414,0,0,0,0.475758724076306,0,0,0,0.0533848107554752,0,-0.0950934907260471,0,0,0.0423293943950311,0,0.118158142611806,0,0,0,0.295217836272555,0,0,0,0,0.0370437499636959,0,0,-0.0432979373980926,0,-0.157517634697164,0,0,0.208272684534468,0,0,0,0,-0.204659726288665,0,0,0,0,-0.0502318091026245,0.0882283813929967,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0.16049065539428,0,0,0,0,0.0690522473663179,0,0,0.026153982806917,0,0,0,0,0,0.128774587522058,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0151487729117751,0,0,0,0.0218199418983304,0,0,0,0,0,0.0818897303627732,0,0,0,0,0,-0.0151457312243505,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0279825264933492,0.0470907163872111,0,0,0,0.0414799275983389,0,0,0,0,0,0,0,0.0161473062931545,0,0,0,0,-0.0351892905921308,0,0,0,0,0,0,0.109729756242479,0,0,0.00552336647540195,0.00736163988764122,0,0,0,0,0,0,0.131965795623488,0,0,6.93889390390723e-18,0,-0.0358971675755934,0.301160180348674,0,0,0,0.0138619266045681,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020505619705171,0,-0.0929094506945226,0,-0.0304807759747531,0,-0.00787406557624093,-2.71050543121376e-20,0,-0.0215995361997857,0,0,-0.0701866741350061,-0.0475147140375453,0,0,0,0,0,0.116366502073817,0.086723684503148,0,0,0,0,0,0,-0.064931023550445,0,0,0,0,0,0,0,0.0298232490600759,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192646018700212,0,0,0,0,0,0,0,-0.255481321673423,0,0,0,0.160105010001812,0,0,0,0,0,0,0,0,0,0,0,-0.612501920467451,0,0,0,0.681780597992166,0,0,0,-2.97304086884807,0,0
TED,0,0,0,0,0.200402403526724,0,0,0,0,0,0,0,-0.276899951269603,0,0,0,0,0,0,-0.19686498824245,0,0,0.00927679119844944,0,0.257352953608253,0,0.00740762814817534,0,0,0,0,0,0,0,0,0.069712626513221,0,0,0,0,0,-0.221153794507454,0,0,0.242548823429517,0,0,0,0,0,0,0.58430433388877,0,0,0,0,0,0,1.65959169455545
RealEstate_excess,0,0,0,0,-0.203162670445856,0,0.0760347501504552,0.0530160185644314,0,0.081970852130833,-0.096505926806968,0,0,0,0,0,0,0,0,-0.109321211581604,0,0,-0.00903128276664316,0,0,0,-0.0924434667452793,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0728087800742319,0,0,0,0,0,-0.0134108891660719,0,0,0,-0.0286126301403371,0.0398073606101526,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.100075364159919,0,-0.237147203856034,0,0,0,0,0,0,0,0,0,0,0.028606080366688,0,0,0,0,0.0539265979000877,0.0647140488904418,-0.0140311901818875,0,0,0.0167378345531938,0,0,0,0,0,0,-0.0323931231257207,0,0,0,-0.0724984734002866,0.0265666294902449,0.0200760049095587,0,-0.0184923256062974,0,0,-0.147910756690891,0,0,0,0.00359705367851326,0.00324570085839002,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000723932084400257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566115500418077,-0.000533096462274701,0,0,0,0,0,0,0,0.000650218880202901,0.000153717426491382,0,0,0,0,0,0,-0.00119762212411623,-0.000674139566633578,0,0,0,0,0,-0.00152199405293874
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581905770602956,0,0,0,0,-0.0054305029842274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198814552752301,0,0,0,0,0,0,-0.278194059481055
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00133455158104831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177618920250274,0.000935251176082908,0,0,-0.000137317212939656,0,0,0,0,0.0153058569308815,-0.0377944122012925,0,0,0,0,0,-0.0332878766131194
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131251263156387,0,0,0,0,0,0,0
