,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X601877.SH,X002179.SZ,X000661.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600089.SH,X002180.SZ,X002074.SZ,X600460.SH,X000157.SZ,X600702.SH,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X002414.SZ,X000977.SZ,X601799.SH,X600779.SH,X600183.SH,X002007.SZ,X600584.SH,X002008.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.0341365986242402,0,0,0,0,0,0,0,0.0371177956624781,0,0,0.0158624302875415,0,0.123455829223457,0,0,0,0,0,0.018870647557342,0,0,-0.138760319104232,0,0,0,0.108868604771275,0,-0.0847047937223457,0.189108811482944,0,0.0344020128516783,0.0176507706926594,0.270417756251919,0.0537947531029046,0,0,0,0,0,0,0,0,0,0,-0.031246262247541,0.0468594459523059,-0.0205035636737419,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.221138137876478,0.36743853078899,0,0,0,0,0,0.0250891552316477,0,0.292009628677431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314265668847103,0,0,0,0.243175498816686,0,0,0,0,0,0,0.310818048264833,0,0,0,0,0,0,0,0,0,0,0.106649751790227,0,-3.46944695195361e-18,0.041420997900526,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086828660832978,0.0814896874245953,0.0811664158518349,0,0,0,0,0.347579923962064,0,0,0.169354810030873,0,0,0.195084472599923,0,0.0399660623233969,0,0.143859806744108,0.22329348286847,0,0,0,0,0,0.259297734473828,-0.147176321877415,0.279115622173854,1.73472347597681e-18,0,0,0,0,-0.065346025515014,0,0
X000063.SZ,0,0,0,0,0,0.056956857928284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310014264764561,0,0,0.102066151159693,0.140605874590351,0,0,0.103473447331228,0,0,0.139521186724377,0,0,-0.0150945593253364,0,0,0,0,0.0368487132042367,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129258699381729,0,0
X003816.SZ,0,0,0,0,0.162755425800698,0.0329399054493707,0,-0.0605209284204648,0,0,0,0,0,0,0.159327182781084,0,0,0,0,0,0.0777713001788758,0.0262821196120932,0,0,0,0.0373264600067647,0,0,0,0,0.0114397632675372,0,0,0,0,0,0,0,-0.185765032876177,-0.00728832884773481,0,0,0,0,0,0,0,0,0,0,0,0,0.00814124470518262,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-0.180660541242007,0,0,0,0.400372419015937,0,0,0,0.188321218174607,0,0,0.214615828005218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000426598778493482,0,0,0,0.249265487429646,0,0,0,0,0,0,0.0819252569597288,0,0,0,0,0,0,0,-0.0475243381879964,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369371641937754,0.109102588990116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402789482962754,0,0,0,-0.226538372295047,0.0362748207381891,0,0,-0.00138461291795723,0,0,0.190495979922157,0,-4.33680868994202e-19,0,0.148041223131539,0,-0.0137919306015362,0,0.0428671156081386,-1.73472347597681e-18,0,0,0,0,0,0
X002049.SZ,0,0,0.0199851382182504,0.113235457430065,0,0,0,0,0.101360871928121,0,-0.135238399637275,-0.0725346378730563,0,0,-0.0101267833817707,0,0.0777580938891509,0,0,0,0,0,0,0,0,-0.305854450269316,0,0,0,0,0,0,0,0.356857361134352,0.171606609500924,0,0,0.276569173481615,0,0,0,0,0,0,0,0,0,0,-0.295618861554934,0.181926327450021,0,-0.0425764544440303,0,0,0,0,-0.0640923341234527,0,0
X002129.SZ,0,0,0,0,0.031765705771917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420757829801079,0,0.0182299188582262,0,0,0.0714515305977483,0.517641529276125,0,0.408561809822253,0,0,0,0.0813868025269863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017179348495867,0,0,0,-0.0258559667150746,0,0
X000596.SZ,0.026278463432099,0.160639622891674,0,0,0.283052716309303,0,0,0,0,0,0,0,0,0,0,0,0.078048716800291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052211568208185,0.0872830629129261,0.0314107500457793,0,0.142923622794363,0,0,0,0.0916520224952863,0,0,0,0,0,0,0,0,-0.060586401128907,0,0.039071532415921,0,0,0,0,0.0500061868622649,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613938381807074,0.144463892843647,0.0816964067995513,0,0,0,0,0,0,0,0,0,0.193984223531021,0,0,0,0,-0.266449196714067,0.229589619716663,0,0.0467053238737395,0.26693226270862,0,0,0.247695945901839,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288593163273209,0.0146699825796508,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0560035575396081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953313120121782,-0.0125226167641105,0,0,0,0.248395782347131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105123113359078,0.23739044893266,-0.0123142300649846,-0.0388526117109856,0,0,0,-0.033221308892364,0,0
X002179.SZ,0,0,0,-0.0776528036567254,0,0,0,-0.0424204974103153,0,0,-0.0667900064072443,-0.0412319087225768,0,0,0,0,0,0,0,0,-0.137491513036528,0.254179975637458,-0.0463292806730008,0,0,0.227620295427198,0,0,0,0,0,0,0,0,0,0,0,0.212190240302107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106885543487829,0,0,0,0.0184863838797685,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.138171781356498,0,0,0,0,0,0.173966756586388,0,0,0,0,0,0,0,0,0,0.162910357966272,0,0,0,0,0,0,0.203585335584679,0,0,0,0,0,0.00697508404848375,0,0,0,0,0.306232142424448,0,0.317605530719628,0,0,0.305048355191347,0,0,-0.171650610520958,0,-0.0392585081203236,-0.0224613512334763,0,0,0,0.0188033746135349,0,0
X600741.SH,0,0,0,0,0,0.167272965454318,0,0,0,0,0,0,0,0.0221885848709375,0,0,0,0,0,0,-0.145410621294717,0.000233705280884961,0,0,0,0,0,1.73472347597681e-18,0,-0.0183807002746035,0,0,0,0,0,0,0.0295925106883892,0,0,0,0,-0.15870142957743,0,0,0,0,0,0,0,0.03757014717049,-0.0643456755197591,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0.088976908492546,0,0,0,0,0.0377584663299913,0,0,0,0.11297384001811,0.352214942451083,0,0,0.0448023478816045,0,0,0,0.0152505202097285,0,0,0,0.00135234685388066,0,0,0,0,0,0,0,0.0695650597541025,0,0,0,0,0,0,0,0,0,0.0102340041051012,0,0,0,0,0,0,0,-0.0349157582952112,0,-0.0228301894124629,0,0,0,0,-0.0238799701750932,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.021439379371928,0,0,0,0,0,0.0605263776790758,0,0,-0.0545213599557344,0,0,-0.106758052144571,0,0,0,0,-0.00157301279163864,0,0,0.276572327120111,0,0,0,0,0,0,-0.317375461370392,0,0.0866000252336033,0.0650373774740907,0,0,0,-0.059706584791886,0,0,0,0,0,0,0.339723114094259,0,0,0,0,0,0,0,-0.0463932139855615,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800443393559829,0.0468248278194696,0.0958741241992673,0,0,0,0,0,0,0.418681968204355,0,0,0.110666603539559,0,0,0.165614689503161,0,0,0,0,0,0.0139129576952048,0,0,0,0,0,0,0,0,0,-0.0974049201037449,0,0,0,0.0163943394516904,0,0,-0.00201186903140982,0,0,0,0,-0.0354204345281471,0,0
X002180.SZ,0,0,0,-0.0480536814484847,0,0,0,0,0,0,0,0,0,-0.0110615961712967,0,0,0.0664449532541361,0,0,0,0.203388399670737,0,0,0,0.056808488355081,0,0,0,0,0,0,0,0,0,0,0,0,0.0797948706878155,0,0,0,0.0330669527952855,0,0,0,0,0,0,0,-0.0286341418536242,0,0.00518339036458765,0,0,0,0,-0.0241257877478826,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983883136909393,0,0,0.308651299330542,0,0,-0.0448257430683289,0,0,0.114132311162172,0,0.167494642247561,0.0990142673034074,0,0,-0.115231816737316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310542903358231,0.0898952902390416,0,0,0.047153236603033,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.12310344414512,0,0,0,0.0518947042971278,0.0703001118249018,0,0.00608643974967907,0.0598247191399087,0,0,0.295692051729694,0,0,-0.067103854226992,0,0,0,0,0,0,-0.0040338739941252,0.00310350634370192,0,0,0,0,0.0531749153361384,0.0880783488615333,0,0.285391531420375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739305134850022,0,0
X000157.SZ,0,0,0,0,0.0660660882927708,0,0,0,0,0,0,0.258367801455956,0,0,0,0,0,0,0,0.0368884180726114,-0.0306948062455332,-0.0423327213400671,0,0,0,0,0,0,0,0.0790935640075939,0.0318594821974884,0,0,-0.0291281694753327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586023234612529,0,0,0,0,0,0,-0.0538399677023532,0,0
X600702.SH,0.183312290768627,0,0,0.198306635818988,0,0.0768032616252587,0,0,0,0,-0.0260654206347874,0,0,0,0,0.070145384429805,0,0,0,-0.115668317865709,0,0.0655971872244955,0,0.129916736345603,0,0,0,0,0.0369315874634451,0,0,0,0,0.0390355830575113,0.120073545103743,0,0,-0.0220485390649655,0,0,0,0,0,0,0.223916498565212,0,0,0,0,0,0,0,-0.0327012405598674,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.035687513234297,0,0,0,0,0,0,0,0,0,0,0.189819069050819,0,0,-0.0363921790495214,0.114685623543966,0,0.0832379098671976,0,0.00636855819524752,0,0.360949194578182,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.147559842319862,-0.566577468566326,0,-0.128780948851381,0,0,0,0,0,0,0,0,0,0,0,-0.00500326401810316,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.185441199341679,0,0.00220820372651893,0,0,1.73472347597681e-18,0,0.0649817077453828,0.154291707055628,0,0,0,0,0,0,0,0,0,0,0.172082339949088,0,0,0,0,0.0696518968527339,0,0.0227930626741788,0,0,0.0719469047187223,0,0,0,0.0273843163701578,0,0,0,0,0,0,0,-0.00779722558367906,0,0,0,0,0,0,0.0169552546310223,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608763959407337,0,0,0,0,0,0,0,0,0.281222306562388,0,0,0.124463723297827,0,0,0.0979968569848408,-0.131324653395855,-0.0799430475619606,0,0,0,0.105441328961331,0,0.0456908334977852,0,0,0,0,0,0,0,0,-0.0601947274168623,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0.48437261363162,0,0,0,0.0171494767799667,-0.15771675201924,0,0,-0.0667797806715422,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817970264097334,0.0743327596045472,0.145475471151947,0,-0.0399099369640923,0,0,0,0,0,0,0,0.0131279127433316,0,0,0.32629487058671,0,0,0,0,0,0,0,0.166931685213932,0,0,0,0,0,0,0,-0.0480318904500878,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.0827357419748647,-0.532090004036401,0,0,0.169088317776379,0,0,-0.0572960144965335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374721647716558,0,0,0,0,0,0,0,0.0932322045480435,0,0,0,0,0,0,0,0,0,0.581766025301218,0,0.125246938142287,0,-0.0811524631520459,0,0,0,0,-0.0745397278121658,0,0
X000977.SZ,0,0,0,0,0,0.0356989938737139,0,0,0,0,0,0,0,0,0,0.0367256860510709,8.67361737988404e-19,0,0,0,0.112742614920636,0,0,0,0,0.0274929009216256,0,0,0,0,-0.0830547762079654,0,0,0,0.0292900942944333,0,0,-0.0463219987523583,0,0,0,0,0,0,0,0,0,0,0.126773758272111,0,0,0,-0.127992023406084,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.256669732684564,0,0,0,0,0,0,0.00719892294849603,0,0,0,0,0,0,0,0,0,0,0,0.0896253971258603,0.067432463383638,0,0,0.0254488266510182,0,0,0.165885140281635,0,0.101145627743169,0,0,0,0,0.014025261435472,0,0,0,0,0,0,0,-0.022368684824248,0,0,-0.00611405185486292,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106615112215545,0,0,0,0.068645092429637,0,0,0,0,0,0,0,0,0,0,-0.0366927601551962,-0.0908605095393354,0,0,0,0,0.0581228690886088,0,0,0,0.202458663225049,0,0.0633550993881984,0,0,0,0,0,0,0.0452265929985803,0,0.0221251115441644,0,0,0,0,0.0212836053168311,0,0
X600183.SH,0,0,0,0,0,0.132718553294718,0,0.0452636958299414,0,0,0,0,0,0,0,0,0,0,0,0,0.0994742139416703,0,0,0,0,0,0,0,0,0,0,-0.217927441512508,0,0.149683231013802,0,0,0,0,0.0927054132532433,-0.00712474835609592,-0.0536876537791944,0,0,0,0,0,0,0,0,0,0,0,-0.00933030405161575,0,0,0,-0.0289655390027712,0,0
X002007.SZ,0,0,0,0,0,0.0664111144626956,0.0613459072685326,0,0,0,0,0,0,0,0,0,0,0,0,-0.0808907856310117,0.0836364341754488,0,0,-0.119684512017881,0,0.040478051138802,0,0.371356776216392,0,0,-0.0234990639983904,-0.090974665492701,0,0,0,0,0,-0.057023331322536,0,0,0,-0.109306704224915,0,0,0,0,0,0,0,0.0158848988637917,0,-0.0457640644125926,0,0,0,0,0.00880067510722049,0,0
X600584.SH,0,0,0,0,0,-0.140990334834808,0.0660792929428686,0.197142038464824,0,0,0,0.0792211817896003,0,-0.0658478966045087,0,0,0.0800333569613545,0,0,0,0.121186650501726,0.0309618315873203,0,0,0,0,0,0,0,0,0.134161650221146,0,0,0,0,0,0,0,0.0892525360655042,0,0,0.00657243563119575,0,-0.0683995490398124,-0.032365133393815,0,0,0,0,0.060380225033885,0,-0.0810722457986629,0,0,0,0,-0.0438193795083576,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117695491151823,0.0270330011391564,0,0,0,0,0,0,0.00309168857818589,0.150869482113558,0.0321866512101941,0.0779019992373305,0,0,0,0,0.147186326829886,0,0.0754044224152307,0,0,0.0772624234150327,0.0311085156429619,0,0,0,0,0.0880510942340231,0,0,0,0,0,0,0,0,-0.0185495837807081,-0.0321834257179903,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.453056463906445,0,0.0781753625406679,0,0,0,0,0,0,0,0.0657938119035676,0,0,0,-0.114866058777947,0,0.0276385516966524,0,0,0.18124724117974,0.224894809153504,0,0,-0.0889148606126826,0,0,0.400214444823858,-0.312636244401909,0.0812342402740008,0,0,0,0,0,0.0422844136119711,0,0,0.0757731131910248,0,0,0,0,0,0,0,0,0.0252293587042892,0,0,0,0,0.00602840831852028,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595164780644162,0,0,0,0,0,0,0,0,0.0475179727490096,0,0,0,0,0.0407578976944492,0,0,0.113188998703626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228352957971828,0,0,0,-0.00429031422594924,0,0
Slope,0,0,-0.362102205652967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026477544243216,0,0,0,0,0,-0.0520059518955574,0,0,0,0,0,0,0,0.107391307705408,0,0,0,-0.00683851200540971,0,-0.0650568346943685,0,0,0,0,0,0,0,0,0,0,0.189983541446471,0,1.0605150489651,0,0,0,0.636816452758251,0,0
TED,0,0,0,0,0,0,0,0,0,-0.106750667442375,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105890140723343,0,0,-0.0388963379394331,0,0,0,0,0,0,-0.101658454293245,0,0,0,-0.0224534162814514,0,0,0,-0.0966790353607322,0,0,0,0,0,0,0,0.170828809528549,-0.203397844452136,0.500849911009802,0,0,0,0,-0.889636077394011,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.142569336941404,0,0,0.00402339560282705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592071493845719,0,-0.0408172046689963,0.0165335439123173,0,0,0,0,-0.00937684211395903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.0246124599885685,0,0,0,0,-0.0203116983809688,0,0
MKreturn,0.0516432138988456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654634000635526,0,0.00713036040104516,0,0,0,0,0,0.00965283419144736,0,0,0,0,0,0,0.0775193243800675,0.1094811725537,-0.0226198475836163,0,0,0,0,0,0,-0.0640358776943605,0,0,-0.00484961406616579,0,0.00687504416927229,0,0,0,0,0.0115452976774435,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000779415076325875,0,0,0,0,0.000790483692401998,0,0,0,0,0,0,0,0,-0.000555616979694206,0,0,0,0,0,0,0,0,0,0,0,0.000473580355946688,0,0,0,0,0,0,0,0,0.010029027546913,-0.00942237546091735,0,0,0,0.00141106341738201,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0732390503135772,0,0,0,0,0,0,0,0,0,0.189240968663467,0,0,0,0,0,0,0,0,0,0,0,-0.206101106959246,0,0,0,0,0,0,-0.146423762731656,0,0,0,-0.0036150262413908,0,0,0,0,0,0,0,0,0,0,0,0.0129237100094756,0,0.417081908178255,-0.973176654977404,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171179420530556,0.000927969146352698,-0.00802101828350503,0,0,0,0.0186225395829575,0.00306843550192104,0,0,-0.00491635666630619,0,2.71050543121376e-20,0,0,-0.00569440449206307,0,0,0.00845253012883322,0,0,-0.00103608867753006,0,0,0,0.00114406038519887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252039983292181,0.00317554665784049,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0197561133170633,0,0,0,0.00656867520838891,0,0,0,-0.000934497238229515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.00312459812738002,0.000712608826447025,0,0,0,0,0,0,0,0,0,0,0.00865505287892297,0,0,0.000943214737667782,0,0,0,0,-0.0535320516537106,0.0386207731444601,0,0,0,-0.0281552452719575,0,0
