,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000725.SZ,X002304.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X002007.SZ,X600741.SH,X300003.SZ,X002371.SZ,X600183.SH,X000100.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000625.SZ,X300142.SZ,X300124.SZ,X000157.SZ,X002129.SZ,X002463.SZ,X600498.SH,X002456.SZ,X002223.SZ,X002179.SZ,X300136.SZ,X600118.SH,X000066.SZ,X600271.SH,X600584.SH,X002049.SZ,X600487.SH,X002414.SZ,X600177.SH,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.340242371666988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219644227630338,0,0,0.0825822090077029,0,-0.0667187945847267,0,0,0.0859659443825851,0,0,0,-0.0256422142656179,0,0,0,0,0,0,0.0686907310125051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348146292170133,-0.00588477207609189,-0.0123620443373102,0,0,0,-0.402201880295776,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.082631691423293,0,0,0,0.411663318921123,0.075701261464283,0,0,0,0.0887815101114838,0,0,0,0,0,0,0,0,0.160444812498335,0,0,0,0.0544755370433761,0,0,0,0,0,0.00347382409328554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427474755736588,0.0158056317917173,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130579151649602,0.0530324160223246,0,0.00693148312246572,0,0,0,0.00119381671676008,0.034953682022569,0,0.0585383336977092,0,0,0,0,0,0,0,0,0,0.00667236539397968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934250736939488,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.0619246635587327,0.163253416527635,0,0.0678351287382672,0,0,0,0.182238675937965,0,0.0203387325802146,0.187788386586055,0,0,0,0,0,0,0,0,0,0,0,0.0462762716547378,0,0,0,0.0591945227160516,0,0,0,0,0,-0.0555476171972842,0,0,0,-0.0150073592520175,0,0,0,0,0,-0.0411274758054507,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.0979789947870507,0,0,0,0,0.110572516964615,0,0,0,0,0,0.0714778327557841,0,0,0,0,0,0,0,0,0.0463410809168058,0.0463673550005016,0,0,0.0323079364633102,0.0676526038422034,0,0,0,0.0749555673275603,0,0,0,0,0,0.0301602599948026,0,0,0,0,0,0.0828162202871563,0,0,0,0,0,0,0,0,0,0.0146437875678535,0,0,0,0,0,0
X600104.SH,0,0.29444468653435,0,0,0,0,0.0627203139482502,0,0,0,0,0,0,0,0.0733929780766195,0,0,0,0,0,0,0,0,0,0,0,0.103466094746156,0,0,0,0.136174869518942,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255261269588171,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986756372469555,0,0.0569047727488542,0,0,0.303761192340405,0.0435805031329898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157500547070238,0,0,0,0,0,0,0,0,0.274438786507129,0,0,0.0104081529539646,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0140140704252079,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.0777688485899952,0,0,-0.126811047216955,0.0677936792089777,0,0,0.105807473400004,0,0,0,0,0.0325025939128789,0,0,0,0,0,0.388067627074831,0,0,0,0.249875839413888,0.0751482062695928,0,0,0,0,0,0.0792830056180403,0,0,0,0.0277113337724108,0.0276484089290692,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0689877842233619,-6.93889390390723e-18,0,0,0,0,0,0,0.050191788317626,0.148199073273315,0,0,0,0,0,0,0,0,0.0369898173685789,0,0.0391198719013944,0.0557465446753904,0,0,0,0.038927018699729,0,0,0.38934857809032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335199826389393,0.00618933189258345,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0453872992732674,0,0,0,0,0,0.0981944121352571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029557833874102,0,0,0,0.0742058212534957,0,0.166202137497291,0,0,0,0,0.0367762224821906,-0.0903080827070245,0,0,0,0.143465617380727,0,0.0430297258577558,0,1.0842021724855e-19,0,0,0.0414753521343301,0,0.0572635142003074,-0.0105102612656955,0,0,0,0,0,0
