,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600372.SH,X002292.SZ,X002241.SZ,X000157.SZ,X000338.SZ,X002236.SZ,X600741.SH,X600089.SH,X600066.SH,X002475.SZ,X600839.SH,X000559.SZ,X002465.SZ,X600177.SH,X601877.SH,X000547.SZ,X002129.SZ,X600435.SH,X300124.SZ,X000016.SZ,X300003.SZ,X600582.SH,X002498.SZ,X000568.SZ,X600252.SH,X002294.SZ,X002456.SZ,X002179.SZ,X002049.SZ,X002276.SZ,X000977.SZ,X002008.SZ,X000066.SZ,X600198.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.214981616058367,0,0,0,0,0.0108477495817393,0,0.138584141144816,0.0360255383091844,0,0,0,0,0,0,0,0,0.0491204470690254,0,0,0,0,0,0,0.0816789951461177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400920919808061,0,0.0142249204443143,0.0140350471931766,0,0,0,0,0,0
X600104.SH,0.418958840288121,0,0,0,0,0,0.0214090125689061,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.100441124944368,0,0,0,0,0,0.209735861690317,0.0514127939258057,0,0,0,0,0,0,0,0,0.0172323011101037,0,0.046062782718051,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.0134484362115542,0,0,-0.067167598648968,0.016138396766247,0.0152998746390575,0,-0.0845745998353596,0,-0.0965605598235483,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.119524650227841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038192326011098,0,0,0,0.0995013309582829,0,0,0,0,0,0,0,0.0466687951098828,0,0,0,0,0.186965208825717,0,0,0,0,0.128870935005578,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0315750552551346,0,0,0.0742993808584917,0,0,0,0,0,0.090975137772642,0.107165241762783,0,0,0,0,0.105496229950144,0,0,-2.16840434497101e-19,0,0,0,0,0,4.33680868994202e-19,0.00498608997493503,0,0,0,0,0,0,0,0,0,0.342004855846645,0,0,0,0,0.0640991453291893,0,0,0,0,0,0,-0.0157549507281452,0.00124428726612714,0,0,0,0,0,0
X002415.SZ,0.139913484068781,0,0,0.078408075727327,0,0,0,0,0.0269237753602543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148099228664278,0,0,0,0,-0.0565483591380918,0,0,0,0.190434179255166,0,0,0,0,0,0.191621779904352,0.0235488717529331,0.227677795199526,-0.0292226250934174,0,-0.0191497125169752,0,-0.0106576405989656,0.0265522602412918,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.240796550638478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469626268160785,0,-0.0284215312983372,0,0.168147069239541,0,0,0,0,0,0,0,0,0,0.661471268871955,0,0,0,0,0,0,0,0,0,0,0,-0.00651423507798677,0.00201143520960516,0,0,0,-0.0289474044138031,0,0
X002304.SZ,0,0,0,0,0,0.241468776895372,0,0,0,0,0,0.0241980988983489,0,0,0,0,0,0,0.0685139732374647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569549647716281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394360330955863,0,-0.00738345476168708,0.0261982519979442,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0201106929091302,0,0,0.00619747687139474,0.158160334732582,0.0925829570744775,0,0,0,0,0,0.127065096099803,0,0.010519466484097,0,0,0,0.163703042865999,0,0,0,0,0,0,0.136943875820399,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0212385798376521,0,0,0,0,0,0.0406677040702277,0,0,0,0,0.0191874215159951,0,0,0,0,0,0
X000063.SZ,0.163153136739131,0,0,0,0.0697792821441962,0,0,0,0,0,0,0,0,0,0.000656549797206963,0.182780368831743,0,0,0,0,0,0,0.0948051970532707,0.292671043533351,0,0,0,0,0,0,0,0,0,0,0,0,0.024855765237711,0,0,0,0,0,0.0155988166255069,0,0,0,0,0,0,0,0,-0.00964198830029898,-0.0382567443614804,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.082083324043818,0,0.0287037972012727,0,0,0,0,0,0.131756007707871,0,0.0219548660485395,0.0841621215279292,0,0,0,0,0,0.230597812249955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108846114816275,0,0.0101926933182036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0.128610635054857,0,0,0,0,0,0,0,0,0,0,0,0.076181513197859,0,0.0843235806707365,0,0,0,0,0,0.0392817356650355,0,0,0,0,0,0,0,0,0,0,0.48656582138641,0,0,0,0,0,0,0,0,0,0,0.1943420596675,0,0,0,0,0.0229711636097799,0,0.0356675229386757,-0.0380010712087317,0,0,0,0,0,0
X600690.SH,0,0,0,0.0121160669540532,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0974181426887555,0,0,0,0,0,0.0998808438832746,0.206798884445687,-0.0176534690096991,0.0420077372296882,0,0,0,0,0,0,0,0,0,0,0,0.0741307132738045,0,0,0,0,0.138829860602202,0,0,0,0.0544431630881062,0,0,0,0,0,0,0,0,0.0342648542010151,0,0,0,0,0,0
X600703.SH,0,0,0.0104053852368847,0,0,0,0,0,0,0,0.213142005271053,0,0,0,0,0,0,0,0.00965838521783168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199541028041003,0,0,0,0,0,0.10762390363111,0,0.162886268974999,0,0,0,-1.73472347597681e-18,0,0,0.0105647085193697,0,-0.0211844914477159,-0.0188599781201515,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104680797423888,0,0,0,0,0.440777418379916,0,0,0,0,0,0,0.0527074987475503,0,0,0,0,0,0,0,0.027737512716651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201193362310255,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0281797539693705,0,0,0,0,0,0,0.0743361087441083,0,0,0,0,0,0.223913159141942,0,0,0.0460748748808896,0,0.00996238119030871,0.197593420120319,0,0,0,0,0.06752698953978,0,0,0,0,0,0,0,0,0.0527898985752344,0,0,0,0,0,0,0,0,0,0,0,0,0.0581156096131418,0,-0.0111444989598651,0.000485606239090104,0,0,0,0,0,0
