,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X000063.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X002129.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002180.SZ,X002236.SZ,X600702.SH,X300142.SZ,X601877.SH,X600584.SH,X600522.SH,X000157.SZ,X600741.SH,X002074.SZ,X000977.SZ,X600460.SH,X000733.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002414.SZ,X002007.SZ,X002294.SZ,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00657131009380337,0.15913025951531,0,0,0.057505962205306,0,0,0.0512329243242816,0,0.0913374729671826,0,0,0,0,0,0.0231707052603493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053731500176418,0,0,0,0,0,-0.0259997845346464,0.0600057821837883,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0169379207919349,0,0.645053178185397,0,0.0390701855386509,0,0,0,0,0,0,0,0,0,0,0,0.12554544701503,0,0,0,0,0,0,-0.0645118323449103,0,0.0143552420224549,0.105157110868873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152847153908449,-0.0231707569341196,0,0,0,0,0,0
X002415.SZ,0,0.0235358258904829,0,0,0,0,0,0,0,0.0159704020260855,0,0,0,0,0,0,0,0.112022091072598,0,0.212317374115892,0,0,-0.0274895192310309,0,0.0353839162516181,0,0,0,0,0,0.294348619937996,0,0,0,0,-0.114528751117259,0,0,0,0.146360546765547,0,0,0,0,-0.118355077482573,0,0,0,0,0,0,0,-0.0107935088016382,0,0,0,0,0,0
X000568.SZ,0,0.364178471638894,0.0688896849357139,0,0,0,0.391918177584383,0,0,0,0,0,0.0204098004566799,0,0,0,0,0,0,0,0,0,0,0,-0.0527381359917914,0,0,0,0,0,0,0,0,-0.00559187016826563,-0.0925604637932452,-0.0933416154938509,0,0,0,0,0,-0.100993606936592,0,0,0.231627068628302,0,0,0,0,-0.0609500847282094,0,-0.00157898702251411,-0.00111496992947476,0,0,0,0,0,0
X600809.SH,0,0,0,0.21606732599196,0,0,0.239241150541131,0,0,0.0564168926977436,0,0.0389315711307543,0,0,0,0,0,0,0,0.00354868226645227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230937810072368,0,0,0,0,0,-0.0308177745641349,-0.0483607398066706,0,0,0.11130973110611,0,0,0,0,0,0.00704044620441195,0,0,0,0,0,0,0
X600276.SH,0,0.12197861118114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559511955540737,0,0,0,0,0,0,0,0,0.0521526145619478,0,0,0.0587773291165831,0.0366286178276972,0,0,0,0,0,0,0,0.302345262159135,0,0,0,0.0495889341383991,0.0751234868511043,0,-0.0172748361523044,-0.0214187880771183,0,0,0,0,0,0,0
X002304.SZ,0,0.385798915079962,0,0.330525125084805,0.0308653126361271,0,0,0,0,0,0,-0.0277749606556847,0,0,0,0,0,0,0.202023766342217,0,0,0,0,0,0,0,0,-0.0233337794378888,0.0170527991596111,0,0,0,0,0,0,0,0,0,-0.0152880329074327,0,0,0,-0.0521441241630073,0,0,0,0,0,-0.0456008478263997,0,0,0,-0.000507982236108316,0,0,0,0,0,0
X600690.SH,0,0,0,0.0710378392677133,0,0,0,0,0.132953221847119,0,0.0413286672940591,0,0,0,0,0.122713501201002,-0.0769261932882654,0,0,0,0.0906239367479716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679255991196205,0,0,0,0.0456660683628395,0,0.0219359832071178,0,0,0.023551271353829,0,0,0.0118615465445303,0.00322010809583631,0,0,0,0,0,0
X000651.SZ,0,0.0856820925002532,0,0,0,0,0.0635783272229945,0.315167182420345,0,0,0,0,0.0332227210589196,0,0,0,-0.0707493334687666,0,0,0,0.119816859594949,0.0102809067711219,0.0833054013101765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643656001049649,0,0,0,0,0,-0.0106887259362696,0,-0.00727279905662141,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.165010816758986,-0.0531347383697227,0,0,0,0,8.67361737988404e-19,0,0,0.323417483278539,0,0,0,0,0,0,0,0.0915397584002306,0,0,0,0,0,0.0427832330287909,0,0.28014597950407,0,0,0.207858081073932,-0.0392772611634019,0,0,0,0,0,0,0,0.195710455526851,0,0,0.477826664641487,0.00237668263566635,-0.0357830327016654,0,0,0,0,0,0
X300124.SZ,0,0,-0.144934379083335,0,0.114340892106783,0,0,0,0,0.217280861844746,0,0,0,0,0,0.0600563746537419,-0.0823871288511347,0,0,0.249377751197355,0,0,0,0,2.77555756156289e-17,0,-0.260767827435973,0,0,0.122799192327769,0,0,-0.0660043312678811,0,0,0,0,0,0,0.145604025971847,0.160095186036574,0,0,0,0,0,0,0.0791863847055439,0,0,0,-0.0248377391235075,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0709781803497614,0,0,0,0,0,0,0,0,0.153898743694955,0.149917209138297,0,0,0,0,0,0,0.0166392367009275,0,0,0,0.0183243566078721,0.0239209868623796,0.405690686676735,0,-0.157450750669748,0,0,-0.101809682015312,0,0,0,0,0,0,0,0,0.150659382140439,0.0986148686011491,0,0.0954084171615945,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0715474224807473,0,0,0,0,0,0,0,0,0,0,0.297043481448667,0.0352954568250524,0,-0.0478059649087043,-0.0394839708135193,0,0.153332861144428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312787758195092,0,0.032363582478704,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.00659493295114441,0.0219846475118801,0,0,0,0,0,0,0
X000725.SZ,0,0,0.101287813893665,0.0409532423694638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300206866620173,0,0,0,0,0,0,0.00415969456475309,0,0.170858257241871,0,0.0232522050305728,0,0.109689597432528,0,0,0.0800624042552966,0.130397740477434,0,0,0,0,0.0286059374279542,0,0,0,0.0652833981811437,0,0,0,0,0,0,0,-0.00922249821540835,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223732149420376,0,0,0,0,-0.0198021927049309,-0.00121987558290793,0,0,0,0,0.016204652562393,0.191984676254052,0.00524070575521135,0,0,-0.0231925744580935,0,0,0,0.0283052414596676,0,0.000128525739498608,0,0,0,0.0778256828620577,0,0,0,0,0,0,0,0,0,0,0,0.00617660602273832,0,0,0,0,0,0,0
X600031.SH,0,0.302308481308732,0,-6.93889390390723e-18,0,0,0,0.123996024472152,0,0,0.0502945433661489,-9.68464855124857e-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.11026125087343,0,0,0,0,0,0,0,0,0,0,0,0.330032999180342,0,0,0.0836126973392213,0,0,0.0337599143588336,0,0,0,0,0,0,0,0,-0.0411505046738448,0.0208495165687308,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0605611867757781,0,0,0,0,0,0.0997873916368562,0,0.0579388164259601,0,0,0,0,0,0,0,0,0,0,0.0338412831825424,0,0,0.132171166396796,0,0.17291454008347,0,0,0.103692095943849,0,0,0,0,0,0,0,0,0,0,0,0,0.0418450948815512,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0654990404541847,0.0711315087324993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138785713301527,0,-0.0376744724597204,0,0,0,0.262937442093881,0,0,0,0,0.0433060882477582,0,0,0,0,0,0,0,0,0,0,0.629680277245264,0,0,0,0,0,0,0,0,0,0,0.0166286199265992,-0.026467781069119,0,0,0,0,0,0
X000596.SZ,0.32982149984171,0,0,0,0,0,0.12136240926297,0,0,-0.0315009790594483,0,0,0,0,0,0,0,0,0,-0.00414033987549484,0,0,0,0,0,0,0,0,0.151373477039257,0,0,0,0,0,0,0,0,0,0,0.00955850502351836,0,0.0177661845899374,0,0,0,0.0953731739383264,0,-0.0581039327712564,0,0,0,0.0101867457314224,0.00366314528982257,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.129512159709421,0,0,0,0.0676459215256944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220260528514651,0,0,0,0,0,0.0324050260289332,0,0,0,0,-0.448488586600379,0.000842575921250893,-0.234965988090286,0,0.368097507560958,0,0,0,0.114640051866304,0,0,0,0.00782774841960915,0,0,0,0,0,0.0222844693070702,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741062304372109,0,0,0,0.404360949927668,0,0,0,0,0,0,0,0,0,-0.0829292977906663,0,0,0,-0.0789506814235424,0,0,0,0.612354111554418,0,0,0,0,0,-0.0570001436282745,0.218415020307908,0,0.0613289293290815,0,-0.0902445421113773,0,0,0.0390914019567148,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.160026103616327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714336842313627,0,0,0,0,0,0,0.0250246953358749,0,0,0,0,0.0656983599923546,0,0,0.0355550746572308,0,0,0,0,0,0,0,-0.287508511510499,0.0245305566233899,0.00108407013978371,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.180577173391086,0.0810156408617037,0,0,0,0,0,0,0,0,0,-0.0396304198776623,0,0,0,0.183838516321732,0,0,0,0.142067869282144,0,0.031988256389293,0.00776173296374178,0,0.0231640356216389,0,0,0,0,0.0716934053779349,0,0,0,0,0,0.241355283396588,0,0.0222177877631692,0,0,0,0,0,0.0673921849065139,0,0,0,0.00988430587574884,0,0,0,0,0,0
X002179.SZ,0,0,0.00587893156127739,0,0,0,0,0,0,0,0,0.045787463222439,0,0,0,0,0.00775758541887903,-0.00734299037983812,0,0.0192429203741137,0.236981952286258,0,0,0,0.018675689829303,0.247678211341345,0,0,0,0.00947362403819717,0,0,0,0,0,0,0,0,0,0.00647768835324087,0,0,0.0651181840762642,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0264744820565952,0,0,0,0,0,0
X002049.SZ,0,0,0.0839125956614914,0,0,0,0,0,0,0,0,0.1028320040942,0,0,0,-0.0715093058929584,0,0.0414166076795261,0,0,0,0,0,0,0,0,0,0.247442153030639,0,0,0,0,0,-0.244031810538269,0.0164494855530762,0,0,0,0,0,0,0.220795857359949,0,0.26289908548622,0,0,0,0,0,0,0,0,-0.0319360832730306,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550798570237,0,0,0,0,0,0,0,0.0817915534746334,0,0,-0.0139628642544319,0,0,0,0,0,0.047061971801627,0,0.141230307601952,0,0,0,0.0134596717324937,0,0,0.0459397810116256,0,0,0,0,0,0,0.049167636627888,0,0.0503217750125804,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.000131978980137316,0,0.0767433817305714,0,0.121986665202224,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0322328937934224,0,0,0.0364355866836346,0,0.0277176981120686,0,0,0,0.049558294809436,0,0,0,0,0.074979358678707,0,0,0,0,0,0,0,0.041431812796535,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.0426178002360786,0,-0.0091849150640904,0,0,0,0,0,0,0,0,0.0861477169917122,0,0,0.221185121187549,0,0,0,0,0,0,0,0.0245703726305516,0,0.112885620597718,0.316598849380403,0.0611459391847953,0.0856507303138505,0,0,0,0,0.047192387589519,0.0750625301122534,0,0,0,0,0,0,0,0,-0.0217023624038181,0,0,0,0,0,0,0
X000661.SZ,0,0.121770400638573,-0.383063678829871,0,0,0,0.228206248047425,0,0,0,0,0,0,0,0,0,0,0,0.352914341689733,0,0,0,0,0,0,0,0,0,0,0,-0.219234452403176,0,0,0,0,-0.0187919672851643,0,0,0,0,0,0.115044642951472,0,0,0,0.201220897980429,0,0.345744486665867,0,0,0,0.0710518019412599,-0.0367457903160823,0,0,0,0,0,0
X002180.SZ,0,0,0.145248042599555,0,0,0,0,0,0,0,0,0.0736937565123101,0,0,0,0,0,0.0545124987967171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289428922320456,0,0,0.159761694728387,0.0230979731484358,0,0,0,0,0,0,0,0,0,0,0,0,0.102901756871727,0,0,-0.0370173694373793,-0.0429670838557918,0,0,0,0,0,0
X002236.SZ,0,0,0.280342696754458,0,0,0.0988888566625133,0,0,0,0,0,0.243126384680048,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.14594505436643,0,0.0230624647627329,0,0,0,0,0,0,0,0,0,0.0137895229863395,0.113968311755774,0,0.0461426990306258,0,0.080854169173324,0.0352913301096038,0,0,0,0,0,0,0.012483474457673,0,0,0,0,0,0
