,X600519.SH,X600104.SH,X000651.SZ,X000858.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X300003.SZ,X601877.SH,X600271.SH,X002008.SZ,X300124.SZ,X002236.SZ,X000596.SZ,X600487.SH,X000100.SZ,X002007.SZ,X002456.SZ,X600809.SH,X600867.SH,X002179.SZ,X000661.SZ,X600566.SH,X600498.SH,X000625.SZ,X300146.SZ,X600066.SH,X000157.SZ,X600177.SH,X002294.SZ,X002506.SZ,X600089.SH,X300142.SZ,X000977.SZ,X002180.SZ,X000981.SZ,X600372.SH,X002241.SZ,X600522.SH,X300136.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0.17758858128965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211068685241394,0.429541787338748,0,0,0.592071491973777,0,0,0.101182563721622,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X002008.SZ,0,0.137443939456713,0,0,0.139698873031089,0,0,0,0,0.139225705540053,0.0787309990545495,0.0517922586515212,0,0,0.126683732971595,0,0,0,0,0,0,0,0.206782689696413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604511291059663,0,0.147987737860289,0,0,0,0,0.0882963994627223,0.0257405395527511,0.00876702106774981,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.171167658260935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455267771518088,0,0,0,0,0.228812250135693,-0.0303285538755282,0,0,0,0,0,0,0.160905135592745,0.193201049748209,0,0,0,0.159583933723306,0,0,-0.21080472536027,0,0.0189923719511741,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.444567668959882,0,0,0,0,0,0,0,0,0,0,0.501130490584659,0,0,0.0560414624533254,0,0.149568883184485,0,-0.0122694243416013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163074652099081,0,0.0520273332721196,-0.259495433723561,0,0,0,0,-0.027904496196248,0.0655350136700806,0.0753628771414538,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.208294421222242,0,0,0,0,-0.0233529463352139,0,0.229497948930436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275337330646283,0.0204396139583252,0,0,0.0437189831244449,0.0835475782856982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017072962744382,0.00841754065638556,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.0193855079952833,0,0.155892146603622,0,0,0,0,0,0,0,0,0.14642238901392,0,0,0,-0.106226085607948,0,0,0,0,0,0,0,0,0,0.226175764360892,0,0.182569535712782,0,0,0,0,0,0,0,0,0.129295350898294,0,0.0767297130613531,0,0,0,0,0,-0.0158405699918406,-0.0310413866274872,0,0,0,0,0,0
X000100.SZ,0,0.0426879368636621,0,0,0,0,0,0.390781982776614,0.0490449642377446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111732643334122,0.0211200324200083,0,0,0,0,0,0.0143086812156128,0,0,0,0.100910400459249,0,0,0,0,0,0,0,0.070762416641981,0,1.38777878078145e-17,0,0,0,-0.00745757489133513,-0.0170270827035439,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.555370435872587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151103706932424,0,0,0,0,0,0,0.0992034215346666,0.0302540763161439,0,0,0,0,0,0,0,0,0,0,0,0,0.168222211263343,0,0,0,-0.188871899242842,0,-0.0619946290146539,0,0.0998666692197583,0,0,-0.0563222572310021,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0279683913352091,0,0.399932479452905,0,0,0,0,0,0,-0.11549507657766,0,0,0,-0.0519792624379606,0,0,0,0,0,0,0,0,0.115378108789414,0,0,0,0,0,0,0,0,0,0,-0.0369004430369091,0.155343705578948,0,0,0,0,0.314788813084284,0.306837178665592,0,-0.0134320437792673,-0.00482352900726723,0,0,0,0,0,0
X600809.SH,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0200660961602035,0,0,0.203780749622888,0.203441834780167,0.194970277126357,0.00508098122867854,0,0,0,0,0,0,0.539280072194741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499122280699367,0.0541448133648357,0,-0.0122328855386434,-0.00038339524393547,0,0,0,0,0,0
X600867.SH,0,0,0.495583006896099,0,0,0.380367490711049,0,0,0,0.128482267703285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282653067793548,0.632549016227088,0,0,0,0,0,-0.259390827705194,-0.0456253771070536,0.2374233797469,0,0,0,0,0,0,0.0432145639254735,0,-0.134092217397011,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.0849234102126727,0,0,0,0,0,0,0,0,0,0.159684721454216,0,0,0.0786268736222262,0,0,0,-0.127505042090199,0,0,0,0,0,-0.0537145079808215,0,0,0,0,0,0,0,0,0,0,0,-0.0384834217654359,0.086217480424594,0,0.164672510841381,0,0.172315897475308,0,0,0,0,0,0.0293971174437321,-0.0184748441669211,0,0,0,-0.15217323265776,0,0
X000661.SZ,0,0.161505893582014,0,0,0,0,0,0,0,0,0,0,0,-0.566711014284207,0,0,0.296345036161755,0.149057923550205,-0.00772940045733158,0,0,0,0,0,0,0.369208870435298,0,0,0,0,0,0,0,0,0.176135958717656,0,0,0,0,0,0,0.246999502599327,0,0,0,0,0,0,0,0,-0.304717805710628,-0.0667215953251312,-0.178063313606697,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266715812224057,0,0,0,0,0,0.175393410742403,0,0,0.0305454986214036,0,0,0.298793902983787,0,0.0445962005631237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219372028525843,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0888951084276184,0,0,0,0,0.123070463081224,0,0,0,-0.0288363617517632,0,0,0,0,0,0.123843997736442,0,0,0,0.69717346012192,0,0,0,0,0.0547352249094406,-0.0842821025671506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0825961127111993,0,0,0,0,0,0.0909902794404462,0.0234982604283913,0.105603485690518,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.139292252999498,0,0,0,0,0,0.113945847861196,0,0,0,0,0,0,0,0,0,0,-0.027376204829295,0,-6.7762635780344e-21,0,0,0,0,-0.056771200205304,0,0,0,0,0.00723607787499965,0,0,0,0.157584316869353,0.185402670825633,0,0,0,0.176907765183913,0,0.00474753607857746,0,0,-0.0222970028572967,-0.0670232766173525,0,0,0,0,0,0
X300146.SZ,0,-0.0325755261309557,0,0,0,0.633587971208563,0.269836213469891,0,0,0,0,0.119226758482988,0,0,0,0,0,0.205521205076127,0,-0.117454707917852,0,-1.38777878078145e-17,-0.0818977730144281,0.323679663147523,0,1.38777878078145e-17,0,0,-0.062044386043724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131808923200666,0,0,0,0.144390616851542,0,0,0,0,-0.0169791742154464,0.0343149264035354,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.065351821880405,0,0,0,0,0,0,0,0,0,0,0,0.168880302847318,0,0,0,0,0,0,0,0,0,0.0689820240981585,0,0,0,0,0,0,0,0,0,0,0,0,0.182771260299005,0,0,0,0.169817531417798,0,0,0.0377089828205081,0.0311143852491014,0,0.00220205563104625,-0.00105384069172109,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729845653765976,0,0,0,0.0590820970765614,0,0.0406019085861948,0,0,0,0,0,0,0,0,0,0.0417084850087413,0,0,0,0,0.322424751003291,0,0.00875476095326355,0,-0.0303258926121106,-0.0385837663365074,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-0.0136400250161341,0,0,0.110638190741663,0,0,0,0,0,0,0,0,0,0,0,0.170621383288647,0,0.0599144102800949,0.0365995053802753,0,0,0,0,0,0.0134084905320215,0.0182476266656959,0,0.116681880891842,0,0,0,0,0,0,0,0,0.0281961628523746,0.0327786141303011,0,0.0888232365202473,0,0,0.00710128655782836,-0.0224966831830529,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.169628368573941,0,0,0,0.0733227021236935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811259433788887,0,0.0742388552175554,0,0.228458418845974,0,0,0,0,0,0,0,0,0,0,0,0,0.0579777921098955,0,0,0,0,0.0462777584620793,0.0205365441930698,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0.0270976533086623,0,0,-0.0993750250210143,0,0,0.241645384224764,0,-0.0694534300326241,0,-0.00495124532270981,0,0,0,0,0,0,0,0,0,-0.048219375474969,0,0,0,0,0,0,-0.0202612468983941,0,0,0,0.0950452641267741,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255574607100454,0,0,0,0,0,0.0136366254657911,0.0134817406700165,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.235002295388099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566488751395605,0.0259828129179135,0,0,0,0,0.0345044514621615,0,0,0,0,0,0,0,0.0656586265107256,0,0,0,0.0529128959233814,0,0,0,0,0,0.0805572027048325,0,0,-0.0173996573070283,-0.0194281108639594,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0884339155823556,0,0,0,0,0,0,0.120650888963791,0,0,0,0,0,0,0.110055182092884,0,0,0,0,0.59425571871779,0,1.73472347597681e-18,0,0,0.0907867996389289,0,0,0,0,0,0,0,0,0.0661536305909917,0,0,0,0,0.0552513520200425,0,-0.0333285559300942,-0.0966308464399554,0,0,0,-0.075075438505663,-0.33152773410227,0
X000977.SZ,0,0,0,0,0,0,0,0,0.274020205339145,0.018544547866786,0,0.105253473286922,0,0,0,0,0,0,0.744467976112955,0,0.164440805274651,0,0,0,0,0,0,0,-0.0672414314561939,0,0.225930564435534,0,0,0,-0.0408092052951053,0,0,0,0,0,0,0.106609686385419,0,0,0,0,0,0,-0.00194310937345643,-0.110193416388062,-0.121471157073652,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.054874466524038,0,0,0,0.106424240544193,0.123763941463517,0,0.14606829513729,0,0,0.190101601856675,0,0,0,0,0,0,0,0,0.0485433050162107,0,0,0,0.350351776265408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362501942189392,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.145288092185203,-0.0413225697671637,0,0,0,0,0,0.572886965311772,-0.47510628455229,-0.0476321054393742,0,0,0,0,0,0,0,0,0,0,0,-0.0390374529944724,-0.0457055638703102,0,0,0,0,0,0,0,0,0,0,0,0,0.30104531936086,0,0,-0.267457869894166,0,0,0,0,0.0603555130108807,0.125596129478266,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.172101779405834,0,0,0,0,0,0,0,0.0927659716827297,0.0468158898231283,0,0,0.0509284638207044,0,0,0,0,0.0866470706459653,0,0.357985512415116,0,0,0,0,-0.13452722539669,0,0,0,0,0,0,0,0.0993898663026605,-0.14418079541817,0,0,0,0.245867222164283,0,0,0,0.0540630524173302,0.0174717718168379,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0491902635486177,0,0,0,0,0,0.141377669125266,0,0.138307429609356,0.00487734379368929,0,0,0,0,0.0671763984336786,0,0,0,0,0,0,0.0954698961718772,0.0260353127247824,0,0,0,0,0,0,0,0,0,0,0.173262042593913,0,0.0444173722635587,0.087540440710041,0,0,0,0.00918808520250146,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.243752473057935,0,0.0802076215193583,0,0,0.142918862806982,0,0,0,0,0,0,0,0.0337831527414653,0,0,0.305899654961379,0,0,0,0,0,0,0,0,0,0.0027503947432086,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0175300568698211,0,0,0,0.0914164843659409,0,-0.00613211457473529,-0.0170046268949157,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.104238095583726,0,0.151750675803205,0,0,0,0,0.0157907090604332,0,0,0,0,0,0,0,0,-0.115135320138028,0.399053453644649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214729340971224,0,0,0,0.544061954448416,0,0,0,0.00048404716015854,-0.0864850767540073,-0.0670041031390027,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.0503837570524929,0,0,0,0,0,0,-0.0596862725385343,0,0,0,0,0,0,0,0.0964948218723669,0,0,0,0.0325601644419531,0.157985939706599,0.199227167073104,0,0,0,0,0,0,0,0.293590955706967,0,0,0,0,0,0,0,0.184020288522496,0,0,0,0,0,0,-0.195206171229748,-0.0325760499419135,-0.049851401666796,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.207187152897642,0,0,0,0,-0.0546422403075777,0,0,0,0,0,0,0.201328168511813,0,0,0,0,0,0,0,0,0,0.137030250736591,0,0,0,0,0,0.105796890600775,0,0,0,0,0,0,0,-0.145605192973393,0,0,0,0,0,0,-0.433347430057124,0,-0.101258722027359,-0.158250419064552,0,0.47545785085369,0,0,0,0
Slope,0,0.368173344375479,0,0,0,0,0,0,0,0,0,0.785819805233342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837039131070358,0,0.822941631128474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.12260039872379,0,0.511064570573894,0.0252418886055798,0,0,0,0,3.46944695195361e-18,0,-1.19641784843925,0,0,0,0,0,0
TED,0,0.531156100529283,0,0,0.277460201541413,0.444432832167018,0,0,0,-0.112115193903551,0,0.127634185227158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349368189346036,0,0.138990086617234,0,0,0,0,0,0,0,0,-0.994912588786014,0.0386221689722827,0,0.189272653151546,0,-0.635684376548064,0,0,0,-1.28152637379004,-0.352417786397901,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0512754802471598,0,0,0,0,0.0252555943464362,0,0,-0.0905581376090698,0,-9.30026866183075e-06,0,0,0,0,0,0,0.0196635598966766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200282618447886,0,0,0,0,0,0,-0.067719170544907,0,0,-0.0169927574288038,-0.0145715578228511,0,0,0,0,0,0
MKreturn,0,0.083023090485841,0,0,0,0,0,0,0,0.0197362941627042,0,-0.238196127531065,0,0,0,0,0,0,0.0343940151360726,0,0,0,-3.46944695195361e-18,0,0,0,0,0.068293441597044,0.0644556112759182,0,0.171165313250625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350851157466117,-0.0148129763361827,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000426128550262709,0,0,0,-0.00190922361954005,0.000625534489241551,0,0,0,0,0.000168575195853757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410371425486048,0,-0.000792789287775861,0,0,0,0,0,0,0,0,0,-0.000756263190931163,0,0,0,0,0,0,0.00136758536377376,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208612800435094,-0.0139751582299856,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046497884895512,-0.00239493621399482,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213162473752609,0,0,0,0,0,0,-0.00440296865145997,0,0,0,0,0,0,0,0,0,0,-0.00273800749765588,0,0,0,0,0,0.00493295214820455,-0.000336269600827644,0.00668950770553423,-0.00615512775491878,0,0,0,0,0,0
