,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X002241.SZ,X000338.SZ,X000625.SZ,X002456.SZ,X600031.SH,X600066.SH,X601877.SH,X000100.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600487.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600522.SH,X600089.SH,X002294.SZ,X002085.SZ,X600498.SH,X600699.SH,X600867.SH,X600271.SH,X000596.SZ,X600177.SH,X000157.SZ,X000050.SZ,X600566.SH,X600118.SH,X000559.SZ,X600584.SH,X002180.SZ,X000661.SZ,X300142.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.211531886323602,0,0,0,0,0,0,0,0.00849624699702839,0,0,0.0260459982494526,0.0187702715491297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210756171084352,0,0,0.158305855482844,0,0,0,0,-0.0154342826394438,0,0,0,0,0,0,0,0,0,-0.17562318765169,0,0.197903688092285,0,0.174532872084184,0,-0.00415867692312328,0,0,0,0,0,0,0
X000568.SZ,0.0660940642909188,0.0415339816104189,0,0.348345981483351,0.192526343090094,0,0,0,0,0,0.0431889179336743,0,0,0,0,-0.0596318573624683,0,0,0,0,0,0,0,-0.0662770466044797,0,0.149376161891718,0,0.0732238173682585,0,0,0,0,0,0,0.0652103131918698,0,0,0,0.0598944883313232,0,0,-0.0175553204745071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,-0.138049227853397,0,0.382282646490113,0,0,-0.165632625103175,0,0,0.258594280929512,0,0.21980700916758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0368615100521078,0,0,0,-0.117243697705823,0,0,0,0,0,0,0,-0.0593421068109462,0,0,0,0,0,0,0.0111824701513289,0,0,0,0,0,-0.0124189442486981,-0.0213427053364891,0,0,0,0,0,0
X600741.SH,0,0.449478049591151,0,0,0,0,0,0,0,0,0.141124613221389,0.00206134373971011,0,0,0,0.0189215464271506,0,0,0,0,0,0,-0.0810412316263804,0.0330722939950877,0,-0.11171557489285,0.0105567841602996,0.0511660766634201,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00970657141693054,0.087025213578116,0,0.0461467568349462,0,0,0,-0.026552207122975,0,0,0.00339589932372572,0,0,0,0,0,0,0
X002475.SZ,0,0.0580214743919934,0,0,0,0,0,-0.0543440818541157,0,0,0,0.0549234619922092,0,0,0,0.0331646422872475,0,0,0.10737065067912,0,0.126603040590974,-0.172920113590996,0,0,0,0,0,0.3960531829874,0,0,0,0,0,-0.0943922376618316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412448793025048,0,-0.0303739632143882,-0.0181294569075509,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0933737632517631,0,0,0,0,0,0,0.542000613750528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685661655307985,0,0,0.252724258827099,0,0,0,0,0,-0.0560302719070635,0,0,0,0,0,-0.16959712996196,0,0,0.00154309052380968,-0.0151070229154326,0,0,0,0,0,0
X000338.SZ,0,0,3.46944695195361e-18,0,0,0,0,0,0.0656909039478896,-0.0136455922099306,0,0,0.0642091092129621,-0.09080360614993,0,0,0,0,0,0,0,0,0,0,0,0.016069764210516,0,0,0,0,0,0.486472383093139,0,0.0623214273128619,0,0,0,0,0,0,0,0.217655652266842,0,0,0.0319942502223687,2.16840434497101e-19,0,0,0,0,0,0.0223417468741148,-0.0334137519702307,0,0,0,0,0,0
X000625.SZ,-0.0272906989443115,0,0.0796453269022336,0,0,0,0,0.0600902401631832,0,0,0,0,0,0.236081951956993,-0.020411325700008,0,0,0,0,0.190069602031266,0,0.00525344211092981,0,0,0.0522683846102042,0,0,0,0.131279834952974,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0808914822981024,0,0,0,0,0,0,0,0,0,-0.00463884382499374,0.0361414384108386,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.15770151984289,0,0.0897089546868391,0.33793724416569,0,0,0,-0.12418811989958,0,0,0,0,0,0.0187809065525025,0,0,0,0,-0.0701243213174043,0,0,0,0.271621402961491,0,0.0619226251886139,0,0,0,0,0.128014482821399,0,0,0,0.0381420534584571,0.184647026025427,0,0,0,0,0.0267016423464985,-0.00691519247067389,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.28668491472111,0,0,0,-0.232962836427329,0,0,0,0,0.176083028143498,0,-0.0368145243685378,0,0,0,0,0,0,0,0.150523577680529,-0.0419746071896045,0,0,0,0,0,0.0611622219902603,0,0,0,0,0,0,0.771212529403239,0,0,0,0,0,0,0,0,-0.297840145507253,0,-0.0222746045693826,0.00350514170469654,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.155488370343046,0,0,0,0,0.00217204069340876,0,0,-0.272112661828936,0,0,0.193280846070074,0,0,0,0,0,0,0,-0.38341525533201,0,0,0,0,0,0,0,0,-0.195608408272989,0,0,0,0.020210185216734,-2.16840434497101e-19,0.0110190724278823,0,0,0,-0.0446429019541886,0.0254621678524641,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.211194298721639,-0.00829741026198358,0,0,0,0,0,0,0,0,0,0,0.0838145664868401,0,0,0.109756971593967,0,0,0,0,0,0,0,0,0.0491068004929269,0,0,0,0,0,0,0.145688379235557,0,0,0,0,0,0,0,0,0,0.129557569241942,0,0,0,0,0,0.0071738195082642,0,0,0,0,0,0,0
X000100.SZ,0,-0.0895220152405491,0,0,0,0.155211819354628,0,0,0,0,0,0,0,0,0,0,0,0,0.135384843562789,0.00605261564571016,0,0,0,0,0,0,-0.0177606222519564,0,0,0,-0.00110930189853977,0,0,0,0,0.0924003991901662,0,0,0,0,0,0.0592764640338428,0,0,0,0,0.0146540388212906,0.0723649063004768,0,0,0,-0.0128804884254802,0.0267680966061174,0,0,0,0,0,0
X002008.SZ,0,0,0.046954713669305,0,0,0,0,0,0,0,0,0,0,0.276767077636057,0,0,0,0.043104861490488,0.0988170548277178,-0.0714249400961692,0,0,0,0,0,0,0,0.0399868691608501,0.156037707915995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711243030446697,-0.0747883583330039,0.0475244474944635,0,0,0,0,2.16840434497101e-19,0.00805674472955966,0,0,0,0,0,0
X300124.SZ,0,0,0.0931951734167608,0,0,0,0,0.0277842624995018,0,0,0,0,0,0,0,0.0954226419564624,0,0,0,0,0,0.0311171421346103,0,0.0218607805732959,0,0,0,0,0,0.255625164841679,0.0613366756696305,0,0,-0.208464120663173,-0.00637376691868526,0.247023805001375,0,0,0,0,0,0,0,0,0,0.0472450655550345,0.0565110082850368,0,0,0,0,0.00383362242666793,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.229854708222871,0,0,0,0,0,0,0,0.0420677656898278,0,0,0,0,0,0,0.018949764540478,0,0,0,0,0.19869799581956,0,0,0,0,0,0.0176750965063511,0,0,0,0.169566503016433,0,0,0,0,0.195818777069033,0,0,-0.0361957042965929,0,0,0,0,0,0,0,0.0851063711999857,0,-0.0149799197966486,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.207847158324091,-0.0468845631265495,0,0,0,0,0.0244378174587819,0,-0.0155397722758662,0,0.234921921493603,0,0,0.0835079066854419,0,0.0133954400362088,0,0,0,0.0344477799027564,0,0,0,0,0.21611654058519,0,0,0.265222090150164,0.0308554806580998,0,0,0,0,0,0,0,0,-0.0556097124347899,0,0.0912278492444069,0,0,0,0,0,-0.0229594997754099,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0963861020388877,0,0,0,0,0.327439172891287,0,0.225893122590671,0.149697914814849,0.0139352660708842,0.239566615018084,0.305496450741059,0,0,0,0.00721007930053786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152295261567563,0,0,0,0,0,0.00534675971500035,0,0,0,0,0,0,0,0,0.0419506522117392,0,0,0,0,0,0,0
X002508.SZ,0,0,0.109314596781786,0,0,0,0,0,0,0,0.246634958699797,0,0,0.03636165364504,0,0,0,0.0402801594717739,0,0,0,0.00375701398582956,0,0.0469578624284357,0,0,0,0,0,0.0198328043213565,0,0,0,-0.157716500863283,0,0,0,0,0,0,0,-0.0144624976781382,0,0,0.0447030274411372,0,-0.0171003948019925,0,0,0,0,0,0.0055224279563545,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.154046984622608,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.13212832433829,0.113618942670252,0,0,0,0,0,0,0,0,0,0,0,-0.34461612133542,0,0,0,0,0,0,0.155699224933413,-0.00690686044066174,0,0.123527274874217,0,0,0,0,0,0.00163453650977995,-0.0139671769574558,0,0,0,0,0,0
X600522.SH,0.0856242551790703,0,0,0.00465341762572366,0,0,0,0,0,0.174139100417014,0.218662429349575,0,0,0,0,0,0,0,0,0,0,0,0,0.251193476603841,0,0,0.170052921306567,0,0,0,0,0,0,0,0,0.00806678774940137,0,0,-0.191835052064088,0,0,0,0,0.145507069593584,0.0770131199446931,0,0,0,0.0270147007878436,0,0,0.0204660688715014,0.0200017315597609,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186156424260209,0.0149940866170809,0,0.0194990000877406,0,0,0,0,0,0,0,0,-0.0334145529883664,0,0,0,0,0.108073872430444,0,0,0,0.102380445566548,0.00595003071342079,0,0,0.140045827288789,0,0,0,0.123695983356191,0.131691067899256,0,0.0222384508943163,0,0,-0.0221005627910125,0.0106893493584359,0,0,0,0,0,0
X002294.SZ,-0.0771890997914986,0,-0.109140681770397,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0889330198164456,0,0,0,-0.0777760681118929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353285081449697,0,0,0,-0.0227134406034264,0,0,0,0,0,0,0,0,0,-0.0595139534571183,0.211065166780652,0,0,-0.030735613996117,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.390144159984169,0,0,0,0,-0.0716281515618977,0,0,0,0,0,0.0412285126403756,-0.0490350695560658,0,0,0,0,0,0.02724363468017,0.243814613911967,0,-0.357947532604534,0,0,0,0,0,0,-0.00755766888071412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041400363842549,0,0.0777723027887491,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0422468671990646,0,0,0,0,0,0,0,0,0,0,0.04638866540847,0,0,0,0,0,0,0,0,0,0.235683981559642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257138304755574,0,0,0,0,0,0,0,0,0,0.0220991278951214,0,0,0,0,0,0
X600699.SH,0,-0.233104203714843,0,0,0,0,0,0,0.0857160027467718,0,0,0,0,0,-0.0733814966291114,0,0,0,0,0.139609835521189,0,0.14905068033044,0,0,0,0,0,-0.0207899463596789,0,0,0,0,0,0,0,0,-0.0770707946045541,0,0,0,0,0.0402470747535252,0,0,0,0,0,0,0,0,0,0,0.00946339192730272,0,0,0,0,0,0
X600867.SH,0,0,0.18392474662908,0,0,0.0594170711013884,0,0,0,0,0,0,0,0,0.128715395347033,0.0094297190936163,0,0.119680661771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117654340881112,0.0208353603760582,0,0,0.066934995683925,0,0,0.0225461051044352,0,0,0,0,0,0
X600271.SH,0.0780192802350968,0,0,0.0119307795867422,0,0,0,0,0,-0.0659190877100245,0,0,0,0,0,0,0.0670311923360126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355520724954254,0,0,0,0,0,0,0,0,-0.0029382029838252,0,0,0,0,0,0
X000596.SZ,0,0,0.179745295668074,0,0,0.122368511617297,0,0.379043403833266,0,0,0,0,-0.0565020898671585,0,0.0221201529823109,0,0,0,0,0,4.33680868994202e-19,0,0,0.0426103634294094,0,0.379631608878261,0,0,0,0,0,0,0,0,0,-0.0233170927264239,0,0,0,0,0,0,0,0,0,0.0370821615326346,-0.0950191242243738,0.0206471768186376,-0.350928271888623,0,0.142046061806807,-0.0322750847446441,0.0239955194598265,0,0,0,0,0,0
X600177.SH,0.00168215059791014,0,0,0,0.0470669520005765,0,0,0,0,0,0,0,0,0,0,0,0.185047029895997,0,0,0.0368231875228816,0,0.0903817928225477,0,-0.029364383215823,0,0,0,-2.16840434497101e-19,0.079152001517194,0,0.0145782838373099,0,0,0,0,0.0159474071057273,0,0,-0.00364753928657124,0,0,0,0,0,0,0,0,0,0.0117784093422657,0,0,-0.0333067692618401,0.0175354093744098,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.0233449501521105,0,0,0,-0.0122297140148646,0,0,0,0,0,0.257716273176865,0,0.0214105620101056,0,-0.0341068358747125,0,0,0.0677377568611683,0,0,0,0,0,0,0,0,0.102932709261408,0,0,0,0,0,0.084402987108394,0,0,0,0.0105454771233987,0,0,0,0,0,-0.0134748279640984,0.0149850523421663,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.086927452605197,0,0,0,0,0,0,0,0,0,0.0372496350975896,0,0.248292300115777,0.14703124309441,-3.46944695195361e-18,0,0,0.0702717627657137,0,0,0,0,0.0607736984807114,-0.139725478368221,0,0.183019694875996,0,0,6.93889390390723e-18,0,0,0,0.0719945305579496,0.167680698657682,0,0.338706615245592,0,0,0,0,0.229856214960477,-0.201071044690106,0,0,0.298667240332447,0,0,0,0,0,0,0,0,0
X600566.SH,0.0394975749348054,0,0,0,0,0,0,0,0.0616097576295309,0.0872070610309512,0,0.116428931514471,0.131642131595542,0,-0.0139239551365333,0,-0.172006624527116,0,0,0,0,0,0,0.0893244565549839,0,0.10072373251061,0,0,0,0.0501436038409213,0,-0.185624948402063,0,0,0,0,0,0,0.0476858403903222,0,0,0,0,0,0,0,0,0,0.0729640509790242,0,0,-0.00894437043373682,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895200920053942,0,0,0,0,0,0,0,0,0,0,0,-0.0113580846538215,0,0,0,0,0.0210090852669645,0,0,0,0,0,0,0.555445761253201,-0.0546032275936167,0,0,0.106062492427042,0,0,0.0203176654476567,0,0,-0.00953232881227301,0,0,0,-0.014059112759947,0.0134119365397828,0,0,0,0,0,0
X000559.SZ,0.0762055206021542,0,0,0.0698003134936694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00983651062971748,0,0,0,0,0,0,0,0,0,0,0,-0.0966348598523634,0.10843584755814,0.410697775341311,0,0,0,0,0,0,0,0.0778405670501951,0,0,0,0,0,0,-0.0741210597834135,0,0.0658655175952174,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0324016312143249,0,0,0,0,0.0424292719231162,0,0,0,0,0,0,0,0.163061518573363,0,0.00706649174230787,0.234036397729108,0,0.108294986897564,0,0,0.208132286232806,0,0,0,0,0,0,-0.261194742542907,0,0,0,0,0.126869991519445,0,0,0.0499926144539096,0,0.043596107264774,0,0.0703004755091875,0,0,0.00566756648819864,0,0,0,0,0,0,0
X002180.SZ,0,0,3.46944695195361e-18,0,0.242899982275695,0,0,0,0,0,0,-0.279722611778083,0,0,0.201373242460093,0,0,0,0,0,0,0,0.499328095719952,0,0,0,-0.0676100920691492,0,0.334304980611271,0,0,0,0,0,-0.131028749894154,0,0.259858022445555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575350641533502,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0402538761029582,0,0.212158855441772,0,0,0,0.165376428333159,0.128448878480112,0,0,1.73472347597681e-18,0,0,0,0.109341906714908,0,0,0,-0.0863927736409204,0,0,0,0,0,0,-0.018431120448064,0,0,0.257325561611604,0,0.0334292610859454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00067501520588893,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,-0.512643704506239,0,0,0,0,-0.130864861022333,0,0,0,0,0,-0.267764604534698,0.223381450143744,0,0,0.107765692145881,0,0,0,0,0,0,-0.0775290452774633,0,0,0,0,0,0,0,0,-0.0776638212033885,0,0,0,0.0633658295606092,-0.0581705813105372,0,0,8.67361737988404e-19,0,-0.0623544558991826,0.0716825746128962,0,0,0,0,0,0
X300115.SZ,0,0,-0.153475599571908,0,0,0,0,0,0,0.0743083939112157,0,0,0,0,0.0661061924663671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202557628895976,0.385173417741922,0,0,0,0,0,0,0,0,-0.00518350240970515,0,0,-0.208030234171727,0.0575049781342619,0,-0.025227296262698,0,0,0,8.67361737988404e-19,0.143804491071451,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.00905867365642127,-0.0590168557968414,0,0,0,0,0,0,0,-0.0128771525997863,0,-0.0734455361863908,0,0,0,0,-0.179189597170026,0.102342217089544,6.93889390390723e-18,0,0,0,-0.0515183311725479,0,0,-1.35525271560688e-20,0,0,0,0,0,0,-0.0706536957997282,0,0,0,0,0.0133601235235961,-0.0294705271272079,0,-0.0469729164301416,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.210031011668774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836961819190266,0,0,0,0,0,0,0,0.145445186978424,0,-0.186958747755546,-0.12372044534798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664456592015388,0,0,0,0,0,0
TED,0,0.701493915083028,0,0,0,0.129601593219365,-0.14776905987362,0,0,0,0,-0.869984839000024,-0.113823367414337,0,0,-0.393299342389567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57652878639193,0,0,0,0,0,0,0,0.199258980271821,0,0,0.453329393094973,0,0,0,0,0.965480938234203,0,0,0,0,1.14576628714477,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.156093821102189,0,0,-0.25106500710941,0,0,0,0,0,0,0,0,0,-0.163008638295856,0,0,0,-0.0812994696529101,0.0672231517511373,0,0,0,0,0,-0.143885924790993,0.113862849883836,0,0,0,0,0,-0.0220362644655274,0.122139229920372,0,0,0,0.0572576011831709,0,0,0,0,0,0,0,0,0.056078869791375,0,0,0,0.0522472709204282,-0.0269616531488864,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0562967105896237,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,-0.0511110036315802,0,0,0,0,0,0,0,0,-0.0166633106398751,0,0,0,0,0,0,-0.0799422349085616,0,0.00521396935500227,0,0.0223475329520028,0,0,-0.0227045893515123,0,-0.0150646630252434,0,0,0,0,0,0.0213166937690867,0,-0.0138507022838596,0.00170553866632426,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00122416542481626,0,0,0,0,0,0,0,-0.00365884588955395,-0.000333411594889647,-0.00226255210291848,0,0,0,0,-0.000332009946170354,0,0,0.00306826756729441,0,0,0,0,0,0,-0.000470057529142533,0,0.00284956634789183,0,0,0,0,0,0,0,0,0.00112289030020087,0.00130558714883116,0,-0.000428689508413536,0,0,0,0,0,0,-0.00141502423698394,0.00282948284526351,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0125633135461771,0,0,0,0,0,0,0,-0.00883949038024216,0,0,0,0,0,-0.000917395123518464,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543416483056306,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00267774827682968,0,0,-0.00389282325546284,0,0,0,-0.0100759434129473,0,0,0,-0.0127172319300413,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0232340458604201,0,0,0,0,0,0.00581544461157502,0,0,0.00720395416396799,0,0,-0.00344020019965727,0,0,0,-0.0348627709126957,0,0,0.0231477854639173,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0138830439739272,0,0,0,0,0,0,0.0222972757521292,0,0,0,0,-0.0135413592227657,0,0,0,0,0,0.00663082979802573,0,0,0,0,0.00315840437292741,0,0,0,-0.0181213064076114,0,0,0,0,0,0,0.00984181927222468,0,0,-0.0155669978349306,0,0.00120412892552349,0,0,0.00615501980204431,0,-0.0441823928380268,0.0300538126224022,0,0,0,-0.0767774124515318,0,0
