,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X600104.SH,X002415.SZ,X003816.SZ,X002304.SZ,X002475.SZ,X000725.SZ,X000568.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000596.SZ,X000661.SZ,X600183.SH,X002236.SZ,X300003.SZ,X601877.SH,X002007.SZ,X002241.SZ,X000100.SZ,X600703.SH,X002179.SZ,X300142.SZ,X000157.SZ,X000625.SZ,X600271.SH,X300124.SZ,X600867.SH,X300014.SZ,X600498.SH,X002463.SZ,X002008.SZ,X000977.SZ,X600066.SH,X300136.SZ,X002506.SZ,X002049.SZ,X300146.SZ,X600177.SH,X002129.SZ,X000066.SZ,X002371.SZ,X000050.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.368662610569743,0,0,0,0.0852634134671095,0,0,0.152077487002493,0,0,0,0,0,0,-0.012573592966487,0,0,0,-0.0283355941088679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244532308951789,0.0216552909898041,0,-0.0256446051819827,0,0,0,0,0,0,0,0,0,0,0,-0.0056264650541815,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.00232798579332061,0,0.353893135433211,0.1217910648426,0,0.197204782668941,0.0269966001174205,0,0,0,-0.0241210842678856,0,0,0,-0.0433351137562323,0.0481078462257798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219227290571972,0,0.0668687763635354,0,0,0,-0.0229868454009636,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.0193563068268194,0,0,0.0270700045906471,0,0.15974447939045,0,0,0,0,0,0,0,0.195490399921676,0,0,0,0,0,0,0,0,0,0.187509041132858,0,0,0,0,0.179302144193926,0,0,-0.0262553806136065,0,0,0,0,0,0.172931897318654,0,0,0,-0.127550003109796,0,0,0,0,-0.00322010745413414,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.204970198735089,0.140895453814176,0,0,0,0,0,0,0.124212093147094,0.192100747319557,0,0,-0.0518839742480288,0,0,0,0,0.0229174117902208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349810973819904,0.136645037773573,0,0,0,0,0,0,0.00602927695503315,0,0,0,0,0,-0.00659781466402597,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.00280213605641057,0,0,0,0,0,0,0,0,0,0.137728561164779,0,0,0,-0.0384996862839311,0,0,0.0490828915458141,0,0,0,0,0,0,0.150781453002016,0,0,0,0,0,0,0,0,0.0054908827400945,0,0.0534815728311407,0,0,0,0,0,0,0,0,0.00661610324993126,0,-0.0128452696821029,0,0,0,0,0,0,0
X002415.SZ,0,0.155397377038874,0,0,0,0,0,0,0.154848234837802,0,0,0,0,0,0,0,0,0,0.107501556417508,0,0.179974880548371,0,0,0,0.192761512516523,0,0,0,0,0,0,0,0,-0.0329289367317851,0,0,0.0340943834414947,0,0,0,0,0,0,0,0,0.0429607388147354,0,0,0,0,0,0,0.00728690472414442,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.013438822448891,0,0,0,0,0.240878828234648,0,0,0,0,0.127696090580966,0.112321531989724,0.0797988669427085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572944577892812,0,0,0.0699227540323651,0.0414148983276699,0,0,0,0,0,0,0,-0.0308827195867402,-0.0489967145732898,0,0,0,0.0585209691555163,-0.0342477068724047,0.0631673689442646,0,0,0,0,0,0
X002475.SZ,0.0739303471238488,0.285511201977409,0,0.169965114998407,0,0.00365766721071846,0,0.0483218077392287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228854261099587,0,0,0,0,0.201835782154554,0,0,0,0,0,0,0,0,0.00993250586889561,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00668338202548413,0,0,0,0,0,0,0,0,0,0,0,0.131397374089026,0,0,0,0,0,0.163501195076163,0,0,0,0,0,0,-0.0426716585713707,-0.036482042209716,0,0.0581321499481094,0,0,0,0,0,0,0,0,0,0,0,0.257079876499389,0,0,-0.0256828533549019,0.0725680318128355,0,0,0,0,0,0
X000568.SZ,0,0.609200319806641,0.0718511065860562,0,0,0,0,0.101680980838936,0,0,0,0.00455846953892172,0,0,0,0,0,0.137737175850774,0,0,0,0,0,0,-0.0880176193260548,0,0,0,0,0,-0.174837425351352,0,0,0,0.107331596783676,0,-0.0292624737020177,0.0530135767043893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00440302379715652,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0272074233917023,0,0,0,0,0,0,0,0.115771610289724,0,0,0,0.281254895395892,0,0,0,0.131128439730037,0,0,-0.119273838753725,0,0.0164519372148564,0,0,0,0,0,0.640979866769172,0.0414695305675886,0,0,0,0,0,0.173498647835606,0,0,0,0,0,0,0,0,0.0131877899853483,0.0991280077143257,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0461495037674473,0,0,0.0406627161829875,0,0,0,0,0,0.176970704585618,0,0,0,0.0315399084314336,0,0,0,0,0,0,0,0,0.00460867322287819,0,0.117479045340275,0,0,0,-0.0196011172138815,0,0,0,0,0.121963395998661,0,0,-0.150762231138877,0,0,0,0,0,0,0,0,0,-0.00225431550047199,0.0379662078854983,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0262916299755982,0,0,0,0.0882823471635978,0,0,0,0,0,0,0.0936718440367767,0,0,0,0,0,0.0175901469066649,0,0.0145559427165739,0,0,0,0,0,0,0,0,0,0,0.111183742850734,0.0348586709273005,0,0,0,0,0,0,-0.100368593249185,0,0.0654196647890262,-1.73472347597681e-18,0,0,-0.0101146085449154,0.0366631516713653,0,0,0,0,0,0
X000338.SZ,0,0.00886881085697725,0,0.042482857989772,0,0.0944342033743215,0,0,0,0,0,0,0.320323022360529,0,0,0,0,0.0507151107141337,0,0,0,0,0,0.175117318868244,0,0,0,0,0,0,0,0,0,-0.0241813213235672,0.0151855279155873,0,0,0,0,0.131686619024252,0,0,0,0,0,0,0.0689842244666823,0,0.275960617372057,0,0,-0.00340162756406265,0,0,0,0,0,0,0
X600741.SH,0,0,0.0365250101085631,0,0.351627024799493,0,0,0,0.245044394813594,0,0,0,0.0783542482526249,0,0,0,0,0.0372708147303667,0,0,0,0,0,0,0,0,0,0,0.173181038727711,0.00136301886567075,0,0,0,0.0123877027782801,0,0,-0.0193535155811161,0,-0.164119829370702,0,0,0,0.175173125707295,0,0,0,0,0,0,0,0,0.00205285905540665,0,0,0,0,0,0,0
X600809.SH,0,0.18215056308707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211123101172736,0,-0.0487385166929283,0,0,0,-8.67361737988404e-19,0,0,0.126177321995963,0,0.036682814560607,0,0,0,0,0.120546029244663,0,0,0,0,0.000138301581655044,0,0,0,0,0,0,0,0,0.00905168772895305,0,0,0,0.000462396868518957,0,0,0,0,0,0,0
X000596.SZ,0,0.0361858135666594,0,0,0,0,0,0.359531042305404,0,0,0.0903795859030151,0,0,0,0,0,0.320912150976514,0,0.0138080473277948,0,0,0,0,0,0,0,0.0960706673825303,0,0,0,-0.0615613217743816,0,0,0,0,0,0,0.00062971191146001,0,0,0,0,0,0.0605845515552273,0,0,0,0,0,0,0,0.027201894653428,0.0233041340735005,0,0,0,0,0,0
X000661.SZ,0.0212434272447322,0,0.34731634181944,0,0,0.176476642561762,0,0.0355410907475953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295107532996539,-0.0374623565793984,0,0,0,0,0,0,0,0,-0.0750150646097482,0,0,0,0.00879250212572809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220104575482574,0,0,0,0,0,0,0
X600183.SH,0,0,0,-0.168198694595285,0,0,-0.226157617623598,0,0,0,0,0.0748841967636941,0,0,0,0,0,0,0,0,0,0,0.190769345667796,0,0,0,0,0,0,0,0,0,0,0,0.167080522792648,0.54108292188818,0.129361129379506,0,0,0,0.006459567845904,0,0.0318459990223321,0.260731063162275,0,0.078676307687462,0,0,0,0,0,0.0018572586000347,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.531739093307992,0,0,0,0,0,0.0894933292271327,0,0,0,0,0.112032235209415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538136503777561,0,0,0,0,0,0.12503240011784,0,0.00751726486892843,0,0,-0.00346035855394626,0,0,0,0,0,-0.0184570622478003,0.0524970239256731,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.097452245039487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319258695282302,0,0,0,0.0442457899653768,0,0,0.0741733916712331,0,0,0.0618739096882533,0.14897394362684,0,0,0,0,0,0,0,-0.00396182197400118,0,0,0.0660578584848622,0,0,0,0,0,-0.0187972228962168,-0.00217738095582062,0,0,0,0,0,0
X601877.SH,0,0,0.118578165715541,0,0.17116955388504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130713029457549,0,0.0413208483278305,0,0,0.026778703744237,0,0,0,0,0,0,0,0.0432904943490971,0.155116192126249,0,0,0,0,0,0,0.0454224353075596,-0.0380447326991987,-0.230397922331841,0,0,0,0.0224644115983161,0.00420947041923465,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.182576581077434,0,0,0.0787274847826704,0.0271650899751438,0,0,0,0,0,0,0,0.302122920300224,0,0.0441874411019249,0,0,0,0,0,0,0,0.195270491018925,0,0.120561770863947,0,-0.0813697950973822,0,0.158989197565525,0,0,0,0,0,0,0,0,0,0,0,0.0283564044862102,0,0,0,0,-0.0038584221822693,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.300698333023315,0,0,0,0,0,0.0324351918583884,0,0,0,0,0,0,0,0.0760493568410391,0.110935721218163,0,0,0,0,0,0.265003034384787,0,0,0,0,0,0,0.250910485890009,0,0,0.0744022488771082,0.0567498899583765,0,0,0.0912365542920382,0,0,0,0,-0.0610756462409411,0,0,0,-0.0676897441856767,0,0,-0.0132444760443277,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0743180863713409,0,0,0,0.0423190393125993,0,0,0,0,0.209342864488529,0,0,0,0.0181357395730864,0,0,0,0,0,0.00134063253710769,0,0.180333702171365,0,0,0,0,0,0,0,0,0,0.125009347093018,0,0,0,0,0.0340758778557677,0,0,0,0.00572258587963487,0.110116333014836,0,0,0,0,0.0047871918071354,0.0164038923296181,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,-0.078093762534173,0,0,0,-0.104566540877573,0,0,0,0,0.000790738570059357,0,0,0.124410567232289,0,0,0,0,0.316397982530454,0,0,0,0,0,0,0,0,-0.0218155952374467,0,-0.0283007067514725,0.0612428125719151,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.162137527709008,0.346763190559741,0,0.0411729339407902,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.25845421220708,0.190058038598661,0,0.0835082399726313,0,0,0,0,0.124637822031209,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202428775391026,0,0,0,0,0.234169664042302,0,0,0,-0.0970337356877549,0.0474889712907811,0,0.0332052686924642,0.0214055740393529,0.230752308764471,0,0,0,0,0.0165611311842039,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.361295024114424,0,0,0,0,0,0,0.149543640745813,0,0,0,0,0.113501337530675,-0.00511107055610636,0.0511278267603453,0,0,0,0.0994417347863058,0.100031513285528,0,0,0.111270331747565,0,0,0.0221104714594604,0,0.0391743175701785,0,-0.0755664489028193,0,0.351886772015227,0,0,0,0,0,0,0,0,-0.00389690524537225,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.226601054042947,0,0.142672420473501,0.648692767915613,0,0,0.00238881983861403,0,0,0,-0.141857504043408,0,0,0.0143388555197333,0,0,0,0,0,0,0,-0.115001344081688,0,0,0.1098328455708,0,0,-0.0384499241356889,0,0,0,0,0,0,0.147722389382446,0,0,0,0,0,0,0.120000892502266,-0.0388804218178234,0.0590112786037965,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0741530747302618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022416046749529,0,0,0,0,0.0564167288344792,0,0.049306888532168,0,0.173698261883728,0,0,0,0,0.16208202070822,0,0,0.0895579488333934,0,0,0.122469643365282,0,-0.0712962901139301,0,0,0,0,0,0,0,0,0,0.00953162350063933,-0.0277881716915527,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0100968895090082,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0615234730231598,0,0,0.0624389106850037,0,0.0923707529725044,0,0,0,0,0,0,0,0,0,0,0,0.156563561351714,0,0,0.0156788108817902,0,0,0,0,0.183901921412105,0,0.091962667046451,0.132658201688231,0,0.000328798382211829,0.0216967006819169,0,0,0,0.0292489610521292,0,0
X300124.SZ,0,0.0524819082003142,0,0,0,0,0,0,0.0697455087451185,0,0,0,0,0,0,0.0591111651913233,0,0,0,0,0,0,0,0,-0.0620205531369451,0,0,0,0,0,0,0,0,0,0,0.0472078606611168,0,0,0.0705772259891199,0,0.0954068677295704,0,0,-6.93889390390723e-18,0,0.117686864152956,0,0.0816595608345377,0,0,0,0.00612077045569697,0,0,0,0,0,0,0
