,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000661.SZ,X000725.SZ,X600031.SH,X000568.SZ,X003816.SZ,X600809.SH,X600703.SH,X600690.SH,X000338.SZ,X002371.SZ,X002241.SZ,X300014.SZ,X000100.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X600741.SH,X300003.SZ,X600183.SH,X002129.SZ,X002049.SZ,X300124.SZ,X000625.SZ,X600584.SH,X002236.SZ,X000157.SZ,X000800.SZ,X000977.SZ,X601877.SH,X300136.SZ,X002456.SZ,X002414.SZ,X002179.SZ,X002463.SZ,X000066.SZ,X002185.SZ,X002008.SZ,X600118.SH,X002180.SZ,X000021.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,-0.0889680852985031,0,0,0,0,0,0,0.00587662884454677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985693805392226,0.00554124316674068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213809898279484,0,0.0691367845306989,0,0,0,0,0,0.000192830119896527,-0.00105590264480321,0,0,0,0,0,0
X600809.SH,0,0.440732402311861,0,0,0,0,0,0,-0.158424420650346,0,0,0,0.11612667932787,0,0,0,-0.105121562536967,0,0,0,0,0,0.179636355399058,0,0,0,0,0,0,0,0,0,0,0,0,-0.032846098593596,0,0,0,0,0,0,0,0,0,0,-0.0161002447590898,0,0,-0.0520430911971163,0,0.00484231532532907,-0.0133914577669674,0,0,0,0,0,0
X600703.SH,0,0.0249407065215136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339719326871794,0.386695542112095,0.23845720869624,0.162217120788221,0,0.128611666435413,0,0,0,0,0,0,0.091161086399408,0,0,0,0.0555002093775167,0,0,0,0,0,0,0,0.0248612830111295,0,0,0,0.104810513716011,0,0,0,0,0.0732184027249557,0.0469828197223366,0,0.0101568623200193,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.233454299136587,0,0,0,0.15533458925417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146119837746481,0,0.0534436380417963,0,-0.118113652927236,0,0,0,0,0.0182327049676259,0,0,-0.040286013662168,0,0,0,0.0409706953995167,0,0,0,0,0.0259799738892916,0,0,0,0.011902286544998,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0927958379027577,0,0,0.00457999319344782,0.0841722570418738,0,0,0.02542640172066,0,0,0,0.0207887033660006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374563206848443,0,0,0,0,0,0,0,0,0,0,0.0624880817590576,0,0,0,0,0,-5.55205436971077e-05,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.367801900542709,-0.180323585035084,0,0,0,0,0,0,0,0,0,0,-0.0198479694692958,0,0,0,0,0,0,0,0,0,0,0.413696003306762,0.170417262693314,0,0,0,0,0.00749339290778852,0.415387249095906,0,0,0,0,0,0,0,0,0.0487573449285347,0,-0.191339384953477,0.0131733035488204,-0.0118934881020366,0,0,0,0,0,0
X002241.SZ,0,0,0,0.375292572986456,0,0,0,0,0,0,0,0,0,0,0,0.0410441213467508,0,0,0,0,0.154662599261897,0,0,0,0,0,0,0.202420764029488,0,0,0,0,0,0,0,0,0,0,0.0679986012587924,0.00726699902750991,0,0,0,0,0.099401236898723,0,-0.034109145347328,0,0,0,0,-0.0264402506641323,0.0194244691070113,0,0,0,0,0,0
X300014.SZ,0,0,0,0.191348251560015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230185789280868,0,0,0,-0.0509693821341775,0,0,0,0,0.133363019788241,0.0811884172650493,0.039946313287113,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.106113700212971,0,0,-0.0172976668655572,-0.034995489813289,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.483241376728151,0,0,0,0,0,0,0,0,0.109382751798138,0.238749617388065,0,0,0,-0.00284363062038804,0,0,-0.0169004973761946,0,-0.0370727027509333,0,0.0244883454256257,0,0,0,0,0,0,0,0,0.0334347630708995,0,0,0,0.120219489156178,0,0.0907136584191492,0,-0.0331614388848345,0,0,0.00762141344692396,0.0138785852741714,0,0,0,0,0,0
X000596.SZ,0,0.146326295726522,0,0,0,0,0,0,0,0,0,0,0,0,0.274018461627055,0,0,0,-0.0277927111744081,0,0,0,0,0,0.0703897335843048,-0.024138870806396,0,0,-0.0331530062241186,0,0.0792478370465752,-0.0230604155004296,0,0,0,-0.138064196662835,0,0,0,0,0.15580232788848,0,0,0,0.076192654435204,0,0,0,0,0,0,0,0,0,0,0,0.0339300360088196,0,0
X002007.SZ,0,0,0.24173432161208,0,0,0,0,0,0,0.319295967928364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338071106893887,0,0,0,0,0,0,0,0,0,0,0,0.0451473687472727,0,0,0.137451427005935,0,0,0,0,0,0,0,-0.250308933818975,0,0.1362401439361,-0.0418477487195692,0.014500579219714,-0.0376005871026218,0,0,0,0,0,0
X300142.SZ,0,0.149326748350379,0.0988720117384244,0,0,0,0,-0.320552585460195,0,0.0396378675468175,0,0,0,0,0,0,0,0,0.0682373848311916,0,0,0,0,0.0876977238942108,0,0,0.21427093322773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143535844496953,0,0,0,0,0,0.109711110816584,0,0,0,0,0.0125618638125029,-0.0183335964451858,0,0,0,0,0,0
X600741.SH,0,0,0.0676794429549107,0,0,0.0747322062383422,0,0,0,0,0.0774582423471581,0,0,0,-0.00194791850550121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312894219336754,0,0.105554958635509,0,0,0,0,0.0324916109035455,0,0,0,0.238065030671151,0,0,0,0,0,0.0890954599253725,0,-0.023643479521027,-0.0018785442618672,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0261467321838824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127422818309403,0,0,0,0,0.0318743333778338,0,0,-0.000707097075630325,0,0,0.0987632387492621,0,0,0,0,0.208449106407351,0,0,0.100248425053291,0,0,0,0,0,-0.0373371282104214,0,-0.018573614689499,0.0175170243745394,0,0,0,0,0,0
X600183.SH,0,0,0,0.0227152789887889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708458527692849,0.052942824125257,0.0913790428167476,0,0,0,0,0,0,0,0.0213982132812899,0,0,0.0469688625879305,0,0,0,0,0,0,0,0,0,0.269914229375085,0,0.233933410103882,0,0,0,0.0805541204663333,0,0,-0.00909481316007217,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.21508771184241,0,0,0,0,0,0,0.242927928030848,0,0,0.0415187424993256,0.111266960975236,0,0,0,-0.106468921553227,0,0,0,0,0,0,0,0,0,0,0,0.0912484380614942,0,0,0.244932532598092,0,0,0,0,0.109034368055799,0.0872286517860276,0,0,0,0,0,0,0.0214512187342413,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.208743224839965,-0.273248604900949,0,0,0,0,0,0,0,0,0,0.308743771646873,0,0,0,0,0,0,0,-0.0925070601062672,0,0,-0.0446377851619032,0.407188207649518,0,0,0,0,0,0,-0.0263770478405452,0.226724098481442,0,0,0.292219428053649,0,0,0.012766178647899,0,0,0,0,-0.0186333115930506,0.0226044173350231,0,0,0,0,0,0
X300124.SZ,0,0.0841485194937535,0,0.139543045603018,0,0,0,0,0,0,-0.21363236399321,0,0,0,0.000862965009713702,0,0,0,0,0,0,0,0.0100084691766632,0,0,0,0,0,0.0216651416307474,0.092072154310148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221040340015788,0.0749708300205646,0,0,0,0,0.00481417931064504,0.0447544587682447,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.184597033279064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051065489842231,0,0,0,0.210661992256501,0,0,0,0,0,0,0.0265509515376576,0,0,0.10429945346099,0,0,-0.133082908414954,0,0,0,0,0,0,0.179311665979926,0,0,0.0214686287811654,-0.0486353691911589,0.0362035481942256,-0.0239245846921466,0.0264153941024111,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279701169529281,0,0.0706187974904314,0,0,0,0,0,0,0,0,0.0164962948038548,0,-0.0867864620255687,0,0,0,0,0.248359233977959,0,0,0,0.0246376802607722,0,0,0,0.264083372803245,0,0,0,0,0,0,-0.0288566007423327,0.0585309212990916,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.334272628963394,0,0,-0.0729973860667444,0,0.00515214088701671,0,0,0,-0.034727294481692,0,0,0,0,0,0,0.201131739974669,0,0,0,0.265847845687307,0.141790747758598,0,0,-0.0606864986436039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414085947457558,0,0,0,0,0,0.00530951438836867,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126868493765733,0.109636152778679,0,0,0,0,0.13813517692302,0.0389425749314267,0,0.0949584057011471,0.0726897309603034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343762372790897,0,0,0,0.0171647748307765,0,0,0,0.139805829040115,0,0,0,0,0,0,0,0,0.00864683748896969,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.037182937493428,0.250861655821545,0,0,0,0.0624721144668301,0,0,0,0,0,0,0,0,0,0,0.0713364052828249,0.00381995785135292,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0703950954756477,0,0,0,0,0,0,0.021841742697515,0,0,0,-0.140166371819819,-0.00544577177385353,-0.0158340687985692,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358098091132329,0.155812504661995,0,0,0,0.178776481503131,0,0,0,0.0475592870069398,0,0,0,-0.125665449248976,0.284431898626511,0,0,0,0,0,0,0,0,0,0,0.314766983956962,0,0,0,0.411571175259075,0,0,0,0.0163172354446705,0.0168489270001278,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-0.0277200944670383,0,0,0,0,0.0310391024882269,0,0,0.0302399113301376,0,0.00503087534520004,0,0,0.0210469528955391,0,0,0,0,0,-0.0345167730623497,0,0,0,0,0,0,0,0,0,0,0.0492448872640203,0,0.0112082764191207,0,0.022170966848896,0.0723596345308717,0,0,-4.33680868994202e-19,0,0,-0.0173043420767061,0.0119238734195516,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0662365851638359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434460771092879,0,0,0,0,-0.0482893597455622,0,0,0,0,0.0622910913814151,0,0.0407269158550182,0,0.0262247201348252,0,0,0,0,0,0,0.267975990950528,0,0,0,0,0.144305226658367,0,0,0.0738882414838902,0.0476606293716306,0,0.0163708114530946,0.0105666194197689,-0.00925387753052493,0,0,0,0,0,0
X002456.SZ,0,0,0,0.198376971149667,0,0,0,0,0,0,0,0,0,0,0,0.0957656198905738,0,0,0,0,0.0727389588655262,0,0,0,0,0,0,0.183642031174729,0.0110353800872458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066136729711062,0,0,0,0.012869167915077,0.328508118454498,0,-0.00221027427337896,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.154525833538741,0,0.156679651420207,0,0,0,0,0,0,0,0,0,0.126248218274384,0,0,0,0,0.155269112862042,0,0.0150855247475528,0,0.0385036774411817,0.0966056457078928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43351217473045,0,0,0,0.0126235275034953,0,0,0,-0.00980346126757418,0.00988575305101627,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.116704967041338,0,0,0,0,0.00559912195242666,0.0153340770467346,0,0,0,0,0,0,0,0.0910769047902786,-0.0910104987109642,0.0197492699699229,0,0,0,0,0,0,0,0,-0.0534283464221106,0.0714979203070287,0,0.0575070053976217,0,0,0,0,0,0,0,0,0,0,0,0,0.0768509389807257,0,0,0,0,0,-0.00567376826010767,0.0223581463478853,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0.0044412512882356,0,-0.00412763433371403,0,0,0,0,0,0.0172142042357181,0,0,0,0.0666012867546946,0,0,0,0,0,0,0,0.39198785268632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565309578990536,0,0,0,0.0213929077733376,0.0452998005598248,0,-0.00643752397282916,0,0,0,0,0,0,0
X000066.SZ,0,0.0419793018002591,0,0.00979802127278179,0,0,0,0,0,0,0,0,0,0,0,0.0962392757069243,0,0,0,0.0300038102528005,0,0,0,0,0,0,0,0.135369618922547,0.0168487590220686,0.0955705661472308,0,0,0,0,0.0835694675299762,0,0,0,0,0,0.128333925674829,0,0,0,0,0,0,0,0.0577429488125078,0,0,-0.0111168616695965,0.0109605355697864,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235373467611352,0,0,0,0,0,0,0.0259796470335821,0,-0.0600452124772518,0,0,0.0996852893524329,0.122247132330687,0,0,0,0.370280124354331,0,0,0,0,0,0.00518589540083051,0,0.0511609024700937,0,0,0,0,0,0.145873778956453,0,0.0222554213007469,0,0,8.67361737988404e-19,-0.0265611608149906,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0733096294844418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126482609103604,0,0,0,0,0,0,0,0,0.0831022546894096,0.195874259914455,0,0,0,0.00346319185197996,0,0,0,0,0.0306008028545444,0,0,0.00176793281987351,-0.00164123445368674,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399774244468322,0,0,0,0,0,0,0,0.281687304849762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298853672926393,0.177908147518545,0,0,0.0669885656942195,0,0,-0.103476194951333,0.0229817364283032,-0.04364446343857,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.162669211715983,0,0,0,0,0,0,0,0,0,0,0,0,0.00900652592605509,0,-0.0139735382198157,0,0,0,0,0,0,0,0,0,0,0,0.102035242985279,0,0,0,0.0279052434878634,0,0.0992990920283944,0.171031521063089,0,0,0,0,-0.00679357390915237,0,0,0,0,0,0,0.0501545209653183,-0.0436377002792731,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496482203222994,0,0.235141095051559,0,0.109715745621424,0,0,0,0.166608133450913,0,0.350638262087644,0,0,0,0,0,-0.249804737991228,0,0,0,0,0,0,0.0267290905833698,-0.187299761179565,0,0,0,0,0,0,0,0.011893507551992,-0.0941812542756019,0,0,0,0,0,0
X600522.SH,0,0,0.233907479404063,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00653124173033255,0,0,0.235832893942839,0,-0.0211602487072585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297366424748803,0,0,0,0,0.0378087034424455,0,0,0,0,0,-0.0174681559983898,-0.0110367195801173,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0101044597796005,0,0,0,0,0,0,0,0,0,0,0,-0.392526756242777,0,0,0.1376689032372,0,0,0,0,0,0.0747645232094604,0,0.141789430088804,0,0,0,0,0,0,-0.0447246910891562,0,0,0,0,0,0,0,-0.160591381961761,-0.147706167788695,0.300289318422898,0,0,0.0131694879775574,-0.12135888226012,0,0,0,0,0,0
Slope,0,-0.0917298518503155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262025721702806,0,6.93889390390723e-18,0,0,0,0,0.65227504167427,0,-0.905560534667601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106297523734353,0,1.00134080924736,0,0.992267192718295,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.376114296284823,0,0,0,0,0,0,0.0710903582345218,0,0,0,0,0,0,-0.418451012074544,0.732562094478066,0,0,0,0,2.01839364997984,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149887001088437,0,0,0,0,0,-0.0294501368231868,0,-0.0125029518312864,0,0,0,0,0,0,-0.00905569454062778,-0.0195860065187185,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00376884854440352,0,0,0,0,0,0,-0.0191732489071358,-0.0208971080627178,-4.33680868994202e-19,0,0,0,0.139482102410179,0,0
MKreturn,0,0,0,0,0,0.0859640816654047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289036775238733,0,0,0,0,0,0,0,0.0115056165922906,0,-0.0254307920889233,0,0.0280773391165197,0,0,0,0,0,0,0,0,0,0.0874371275138723,0,-0.0345766388729802,0,0,0.00717924470582198,-0.0111027921891986,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246350061277692,0,0,-0.00164372951473421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920953162235964,-0.00700207923821217,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151621126347147,0,0,0,0,0,0,0,0.0568868687738254,-0.00176321949345831,0,0,-0.0234412133130493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114086505423067,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0020951626718682,0,0,-0.000673394376677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211407433037539,0.00325695748776297,0,0,0,-0.00241343905339666,0,0,-0.0024512763992887,0,0,0.0037403862303647,0,-0.000926888150806411,0,0,-0.00363072584076631,0.00240150130726015,0,0,0,0.0403891909255525,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139387321468991,0,0,0,0,0,0,0,-0.00066672496316636,0.000798705416105499,0,0.000846382493063974,0.000828112284767467,0,-0.0012431953161057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325052111436826,0,0,0,0,-0.000513741356761175,0.000800465444775914,0,0,0,0.00975404692862421,0,0
