,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X600690.SH,X000568.SZ,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X300003.SZ,X300124.SZ,X002236.SZ,X002007.SZ,X002008.SZ,X300142.SZ,X600498.SH,X600177.SH,X002179.SZ,X002506.SZ,X000625.SZ,X000977.SZ,X600487.SH,X600183.SH,X600776.SH,X002371.SZ,X002049.SZ,X600522.SH,X600867.SH,X000066.SZ,X002129.SZ,X600066.SH,X000050.SZ,X600118.SH,X300146.SZ,X600089.SH,X002241.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.104131295484651,0,0,0,0,0,0.148065814868601,0,0,0,0,0,0,0,0.0622484563687869,0,0,0,0,0,0,0,0,0,0,0,0,0.109504766004497,0,0,0,0,0,0,0,0,0.0178057700196778,0,0,0,0,-0.0221301033358833,0,0,0,0,0,0,0.13481397227824,0,0,-0.00389000877845993,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325809539846989,0,0,0,0,0.41176072643723,0,0,0,0,0,0,0,0,0,0.119733347035581,0,0,0,0,0,0,0,0,0,0.0414692225077209,0,0,0,0,0,0,0,0,0,0,0.0521799887251365,0,-0.0243696634370635,0.00316331764882178,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.302213482929855,0,0,0.131056044805027,0,0,0.0715462029477257,0.0877416768605618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778045494031107,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0507540689774217,0,0,0,0,-0.0041045360041658,0,0
X600104.SH,0,0,0,0,0,0.165594385073611,0,0,0,0.0786844529028525,0,0,0.0700918278196779,0,0.0833192092941313,0,0,0,0,0,0,0,0,0,0,0,0,0.0562137683891722,0,0,0,0,0,0.0100666295633383,0.0150028314564145,0,0,0,0,0,0,0,0.0998942074218018,-0.021860008959479,0.0205120732815557,0,0,0,0,0.00637672205739845,0,-0.0293052228638256,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.148410778383796,0,0.00459014947427196,0,0.117663147050493,0.0495225794562703,0,0,0,0,0,0.0495539834431161,0,0,0,0,0.241897089840441,0,0,0,0,0,0,0,0,0,0,0.0132885779252009,0,0,0,0,0,0,0,0.0747661360055603,0,0.021076542969177,0,0,0.0242412654600832,0,0,0,-0.00125625515722154,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.20627617909243,0,0.0578381434131989,0,0,0,0,0,0,0,0,0,0,0.316792335998431,0,0,0,0,0,0,0,0,-0.0312138478361079,0.17600272759778,0,0,-0.0386014545011691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479843057760511,0,0
X002304.SZ,0,0.252528235906797,0.075563869498952,0,0,0,0,0,0,0.033082507674276,0,0,0.031513098820957,0,0,0.13822952916348,0,0,0.00384650282990058,0,0,0,0,0,0,0,0.147568121657217,0,0,0,0,0,0,0,0.0387524924211189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208250329866437,0,0
X000063.SZ,0,0,0.071429420323435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150996758554053,0,0,0,0.0854339603259927,0,0,0,0,0,0,0,0.0570039893262355,0,0,0,0.154107440039385,0.129960112749623,0.179472462063112,0,0,0,0,0,0,-0.0227387704022083,0,0,0,0,0,-0.0346210212950185,-0.0624719956329121,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112729280789772,0.0795805875994854,0,6.93889390390723e-18,0,0.043934653453826,0,0,0.081378474698307,0,0,0.0526097563757666,0.195181462564653,0,0,0,0,-0.0178586397729046,-0.0838116667119069,0,0,0,0,0,0
X600031.SH,0,0.0466001969424612,0.200158292756813,0,0,0,0,0,0,0,0,0,0,0.293212596885605,0,0.0152519771803252,0.185373119498235,0,0.0934786259197378,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00790024382725714,0,0,0,0,-0.0749655802174503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180709235817153,0,0,0,0,0,0,0
