,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X600031.SH,X300014.SZ,X002371.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000100.SZ,X002241.SZ,X000661.SZ,X002236.SZ,X600702.SH,X002180.SZ,X600522.SH,X600584.SH,X601877.SH,X300142.SZ,X000157.SZ,X002074.SZ,X000977.SZ,X600741.SH,X600460.SH,X000733.SZ,X000066.SZ,X300003.SZ,X600183.SH,X000799.SZ,X002007.SZ,X002414.SZ,X002463.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00165567912355977,0.163987989954507,0,0,0.0500803260291511,0,0.0547283767928616,0,0,0,0.0117494390102289,0.0941708341352656,0,0,0,0,0,0.013794338190904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688052285611444,0,0,0,0,0,-0.0269695470848827,0.0610219794270998,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.537970587626558,0,0,0,0,0,0,0.0118716315854982,0,0,0,0,0,0,0.12105305861759,0,0,0,0,0,0,-0.0607487361134004,0,0.0606959505770416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0232700368191386,-0.0160688801547169,0,0,0,0,0,0
X002415.SZ,0,0.0222124031906888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147838106687702,0.0719934467633292,0,0,-0.0973754161442254,0,0.074663896238238,0.11523455846167,0,0,0,0.308457566992119,0,0,-0.218421492740076,0,0,0,0,0,0.124648474511753,0,0,0,0.046930861595096,0,-0.0602514664200074,0,0,0,0,0,0,0.00233474823252211,0,0,0,0,0,0,0
X000568.SZ,0,0.373390891896627,0.0419979805031642,0,0,0,0.417737101982357,0.0372803985054632,0,0,0,0.0305937680953842,0,0,0,0,0,0,-0.0977782583058874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745533396159628,-0.024285625488797,-0.109875989843312,0,0,0,-0.0323958760762194,0,0,-0.155718043216329,0,0,0.266876319296351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0.0805875196933242,0.0645726961754584,0,0,0.0348568076920932,0,0.0186062437728009,0.000947882702417229,0,0,0,0,0,0,0,0,0,0.0380663649835814,0,0,0,0,-0.00228472817424167,0,0,0,0,0,0,0,0,-0.0209266760872489,0,0.119627478248456,0,0,0,0,0.0167963626206633,0,-0.089077562737696,-0.108364028599718,0,0,0.335089874861028,0,0,0,0,0,0,0.0055240191686524,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370305231271436,0,0.100796985484941,0,0,0.0320137630292352,0,0,0,0,0,0,0,0,0.0461007838201877,0.232588356622621,0,0,0,0.0277497682065036,0.0600264179079777,0.155290527514747,0,-0.00591316401546854,-0.0328555861636161,0,0,0,0,0,0
X002304.SZ,0,0.355825737746679,0,0.28418888516168,0,0.0271367016782051,0,0,-0.0110243095219216,0,0,0,0,0,0,0.248716321979187,0,0.0295576294285448,0,0,0,0,0,0,0,0,0,-0.0157094466474375,0,0,0.0147092343869,0,0,0,0,0,0,0,0,0,0,0,-0.065223561669969,0,-0.0402467859867783,0,0,0,0,0,0,-0.00276176618009134,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.010178667383367,0.00255153583577733,0,0,0,0,0.210633765049553,0.0200409897301913,0,0,0,-0.0723259678899411,0,0,0.19066698281197,0,0,0.0774304916116536,0,0,0,0,0,0,0,0,-0.018192945253863,0,0,0,0,0,0,0,0,0.0108877892880025,0,0,0,0,0.0319058706727231,0.0373153599618756,0.0187274315194575,0,0,0,0.111684162401546,0,0,0.00777305298723068,0,0,0,0,0,0
X002475.SZ,0,0,0.0370396779277199,0,0,0,0,0,0,0,0.183311942712986,0,0,0,0.00814029732863387,0,0,0,0.433829242872048,0,0,0,0,0,0,0,0,0.0633404721444139,0,0,0,0,0.220914195950108,0,0,0,0,0.0814584556728475,0,0,0,0,0,0,0,0,0.229405292759726,0,0,0,0.379950950045203,0,-0.0161554094244542,0,0,0,0,0,0
X000651.SZ,0,0.1331611572981,0,0,0,0,0.0661359938521601,0.30457773314725,0,0,0,0,0,0,-0.0283982461006228,0,0,0,0,0,0.126464626843836,0.0246857238970019,0.0231908299449626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482814422442733,0,0,0,5.42101086242752e-20,0,0,-0.00289755810147234,0,0,0,0,0,0,0
