,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X002292.SZ,X600066.SH,X002506.SZ,X600118.SH,X002049.SZ,X600031.SH,X002236.SZ,X002475.SZ,X600372.SH,X000559.SZ,X000157.SZ,X002465.SZ,X000568.SZ,X300124.SZ,X000338.SZ,X600089.SH,X600867.SH,X002294.SZ,X300003.SZ,X002007.SZ,X600177.SH,X601877.SH,X002074.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X600582.SH,X300146.SZ,X002008.SZ,X600584.SH,X600498.SH,X002129.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588591550563693,0,0.0543901068084652,0.0537365138549151,0.00749653345591176,0,0,0,0,0,0.0299584546831689,0,0,-0.0120153823935923,0,0,0,-0.114015278081317,0,-0.0569327676919294,0,-0.110312502909307,0,0,-0.0875685735792428,0,0,0,0,0,0,0,0,0,0,-0.118552104978672,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135891241701051,0,0.00143357494253527,0,0,0,0,0,0,0,0,0.108461999979446,0,0,0,0,0,0,0,0,0,0,0,0.0496206476046695,0,0.0619696323658972,0,0.0708968062042534,0,0,0.155992397854295,0,0.0994774736710747,0,0,0,0,-0.0243377352106316,0,0,0,0,0,0
X000100.SZ,0,0,0.0825764682814134,0,0,0,0,0,0.116612704128025,0,0,0,0,0.0112432168204315,0,0,0,0.0362752491578271,0,0,0,0,0,0,0,0,0,0,0.0128587376506339,0,0,0.00329113649608578,0,0,0.0613787443468256,0,0,0,0.185798910718474,0,0,0,0,0,0,0,0.0804754485686061,0,0,0,-0.0672736987014926,0,0,0,0,0,0
X002241.SZ,0,0,0.067946293501495,0,0,0,0,0,0,0,0,0.240256635941539,0,0,0,0,0,0.0326660169522009,0.126636628129375,0.0686490257435565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0982442582813024,0,0,0.215193425363359,0.000532732717575424,0.0715867877587803,-1.73472347597681e-18,0,0,0,0.0340978226235844,0,0,0,0,0,0
X600741.SH,0,0,0,0.152930474563799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142675029864151,0,0.0592643958740819,0.074356470931411,0,0.0971808318906785,0,0,0.0316180169505528,0,0,0,0,0,0,-0.0163026139043766,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177153926384228,0.103529362612865,-0.0874139445392875,0,0,0,0,0,0,0,0,0.09876151467035,0,0,0,0,0,0,0,0,0.352227083738665,0.129162891555536,0,0.203998897169632,0,0,0,0,-0.0376234161612643,0,0,0,-0.0107968903373167,-0.0817437593178186,0,0.217864168105665,0,0,0,0
X600066.SH,0,0,0.024846243103725,0,0,0.073536889776162,0,0,0.227583849962872,0,0.207882001580239,0,0,-0.0292622429195494,0,0,0,0,0,-0.0777459028765818,0,0,0,0.121447162480246,0,0.0694831013717975,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0834593878348959,0.0737740943110482,0,0.128997604589542,0,0,0,0,0,0,0,0.00750757366392084,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185952556755531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180482307121873,0.220991867408585,0,0,0,0,0,0.109364325907936,0,0.110414539131972,0.195166312587735,0,0,0,0,0,0.0693612725137003,0,0,0.0256731270678885,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0803500269999716,0.105019249169256,0,0,0,0,0,0,0,0,0.133996388426069,0,0,0,-0.0481461948232681,0,-0.0348672149542213,0,0.221802287237027,0.0189346829301445,0,0,0,0,0,0,0,0,0,0,0.0613135891230331,0,0,0.196882370494958,0,0,0,0.128915572132202,0,0,0,0,0,0,-0.0102282054561967,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.224359961843287,0,0,0,0,0,0,0,0,0.031665212641291,0,0,0,0,0,0,0,0,0.526474978561316,0,0,0.294561374126784,0,0,0,0,0,-0.633090835840984,-0.0206679505473288,0.212497701642658,0.0327737416297496,0,0,0,0,0,0.502607401285167,0,0,0,0,-0.0572620909283587,0.0849063242462661,0,0,0,0,0,0
X600031.SH,0,0,0.0234279230426388,0,0,0,0,0,0,0.0644229198012253,0.0130779595792381,0,0,0,0,0,0,0,0.0434948380489226,0,0,0,0,0,0,0.282498205238795,0,0,0,0.184227318488815,0.156150913028447,0,0,0,0,0.149344314150344,0,0.00480747756500154,0.0201301123832071,0,0,0,0,0,0,0,0,0,0,0,-0.0128810455228619,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202900959275648,0,0,0,0,0,0,0.0402882827076987,0,0,0,0,0,0,0,0,0,0,0,0.233110844919245,0.0923475870367349,0,0,0,0,0,0,0,0,0,0,0,-0.0570815457733089,-0.0653049113442736,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359123783635788,0,0.054042012327396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126515055270733,0,0,0,0.00355457648624542,0.0435886034304468,0,0,0,0,0,0.163346368651244,0,0,-0.0467379271802412,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432065202721353,0.421840674663174,0,0,0,0,0,0.125678897562151,0,0,0,0,0,0,0,0,0,0,0,0,0.081785468717621,0.0106637171065911,0,0,0,0.020982170156261,0,0,0.0372387276299389,0,0.099616784320991,0,0.02932274687127,0.021847141168012,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121126328049145,0,0.0835155777010678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218989420311363,0.012237873621008,0.0267277633744539,0,0.120582777577045,0,0.224762679220291,0.141787436165208,0,0,0,0.0238677824120251,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0.0691412467655297,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297227370990661,0.270470705833388,0.0533180309171789,0,0,0.231807131559854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197170178556058,0.0136309268236312,0,0,0,0,0.0568173166511989,0,0,0,0,0,0.106548241559784,0,0,0,-0.0139350254922341,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072599867053878,0,0.18511676788988,0,0.054471616506956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.255213017579085,0,-0.0784708362177893,0.111026189110286,0.0330206342351449,0,0,0,0,0,0,0,-0.112762844717718,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0513850316270555,0,0,0,0,0,0,0.135562825189625,0,0.0157184489793945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176774242925148,0,0,0,0.0946330915914411,0.0599726882300076,0.0687444474804143,0,0,0.0553629000093763,0,0,0.0416069268490081,0,0,0.0856027330486623,0,0,0,-0.026420170564445,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.105394857790034,0,0,0,0,0,0,0,0.0744229012113954,0,-0.191756191783962,0,0,0,0,0.329483885757412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820640331752877,0,0,0,0,0.256709515647668,0.0991326872090601,0.0848705494820435,0,0,0,0,0.0378476536345031,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0961307370837849,0,0,0,0,0,0.0549939408833821,0,0,0.0419287410047749,0,0,0,0,0,0.0540149727731275,0,0,0,0,0,0.174376365027663,0.0546609373172626,0,0,0,0.0766610929451891,0,0,0.117687505331496,0,0,0,0,0,0,0.0549140623309584,0.0342756390798474,0,0,-0.0266681952752965,-0.0153798097395504,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.094076980380767,0,0,0,0,0,0,0,0,0,0,0,0,0.0360352215846093,0,0,0,0.0419983657239812,0.0428166621101016,0,0,0.117298817745169,0,0,0,0,0,0,0.119862095236663,0,0.0122399327210535,0.117081447000845,0,0,0,0.062318492710769,0,0,0,0.133485216610412,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600867.SH,0,0,0.0508299119557557,0.259117368066914,0,0,0,0,0,0,0,0,0,0,0,0.013551448018529,0,0.0178159236394867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187616897750317,0,0.0281557016310113,0,0,0,0.134058898206195,0,0,0,-0.0124947864095951,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347624539839984,0,0,0,0.0303784915338571,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.223689231429121,0.0210984302440365,0,0,0.122860091383082,0,0.0173891706177356,0,0.130880093765137,0,0,0,0,0.00352749709539767,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.156528113528762,0,0.0448334893753715,0,0.0824033147927288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143717238732722,0,0,0,0.00147207740081946,0,0.107346043500273,0,0,0,0,0,0,0.158291938159581,0,0.0132386526094542,0,-0.155389182104207,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0398897915819438,0,0,0,0,0.0392005714299116,0,0,0,0,0,0.0181929388939768,0,0,0,0,0.030073685977255,0.0918510431870291,0,0,0.131499943282629,0,0,0,0,0,0,0.355759942129858,0,0,0.0583021240652024,0,0,0,0,0,0.0486170438498622,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.059245601964867,0,0,0,0,0,0,0.0583130935644467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817295888725852,0,0,0,0,0,0,0,0,0,0,0,0.0232304869267521,0.0361303324562595,0.0997990287281756,0,0,0,0,0,0,0,0.323515117136929,0.0950458735976308,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.282313678568757,0,0,0,0,0,0,0,0.344306777701011,0,0,0.244849527005591,0.221682407765827,0,0,0,0.0683944396949951,0,0,0,0,0,0,0,0,-0.0476850949135332,0,0,0,0,0,0,0,-0.0543892287976926,0,0.199101331562547,0,0,0,0.0291446876024771,-0.0802523169371399,0,0,0.127279650042491,0,0.207201308538421,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.107742946077636,0,0,0,0,0,0,0,0,0,0.0695912486293772,0,0,0,-1.0842021724855e-19,0,0,0,0.0157919186656515,0.472629470682436,0,0,0,0,0,0,0,0,0,-0.139887878372389,0,0,0,-1.73472347597681e-18,0.168951005657046,0.112677256303929,0,0,0.21732691764023,0,0,0.0672534590567049,-0.0871367158857772,0,0,0.043469942630602,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243397179686089,0,0.0419763173062472,0,0.153480502492078,0,0,0,0,0,0.239420843265865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332559534558554,0,0.10559290987207,0,0,0.0355403439962678,0,0,0,0,-0.0301635576568536,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151842980123574,0.036077084475574,0,0,0.00155313502686764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969044784472007,0,0,0,0.139443436741805,0,0,0,0,0,0,0.117357322602842,0,0.0207300631186909,0,0,0,0,0,0,0
X000050.SZ,0,0,-0.121911145927347,0,0,0,0,0,0,0,0,0,0,0,0,0.0384671818840713,0,0.0576111219827194,0,0,0,0,0,0,0.0279300886599569,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.181400412518078,0.279167925026277,0,0,0,0,0,0,0,0.298051110391483,0,0,0,-4.33680868994202e-19,0,0.149943127319868,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554763965111484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269490384412784,0.174824911062955,0.182271278328826,0,0.114598427003299,-6.93889390390723e-18,0,0.218228514634186,0,0,0,0,0,0,0,0,0,-4.59245265479157e-05,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.202447275036264,0,0,0,0,0,0,0,0.0196657886892836,0,-0.0300802750835574,0,0,0,0,0,0,0,0,0.182674551961215,0,0,0,0,0,0.030701645623134,0.31263656845365,0.0504354468872218,0,0.11079136196316,0,0,0,0,0,0,0.0129112516996017,0,0,0,-0.0143363562168893,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.108338483726418,0,0,0.168303812447732,0,0,0,0.137626571453628,0,0,0,0,0,0,0,0,0.0343596348088157,0,0,0,0.119155991352551,0,0,0,0,0,0.0134797880703944,0,0,0,0.139117503613592,0,0,0,0,0,0,0.0703628639934295,0.0557515635190068,0.0719066855377985,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119785094522462,0.0247361894831663,0,-0.321239169360484,0,0,0.128722660740405,0,0,0,0,0,0,0,0,0.274523493707678,0,-0.203290257899717,0,0.101565397179773,0,0,0,0,0.256802725954148,0,0,0,0,0,0,0.0293307218150101,0,0.00533738343920923,0,0,0,0
X600498.SH,0,0,0,0.336957011143308,0,0,0.016805759368001,0,0,0,0,0,0,0,0,0,0,0.0976798404928558,0,0,0,0,0,0.0435555921829377,0.0313689263230986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199830475576867,0,0,0,0,0,0,0,0,0,0,0,-0.118342197462207,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112627405191308,0,0.0479399997725288,0,0,0,0,0,0,0.156288572576599,0,0,0,0.060311074946261,0,0,0,0,0,0,0,0,0,0.267781129973075,0,6.93889390390723e-18,0,0,0.102903773682963,0,0.0374244811047733,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131486767816141,0,0.0131131092820091,0,0,0,0,0,0.107497464620844,0,0,0,0,0,0,0,0,0,0,0,0.299505632194051,0.047628916478304,0,0.0339053935957512,0,0.118539452402691,0,0,0,0,0,0,0,0,0,-0.0471542402511428,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0950910273494761,0,0,0,-0.0744723203966888,0,0.0119944522390716,0,0,0,0,0.22153907181866,-0.111451660815518,0,0,0,0,0.0547361657319667,0,0,-0.0479089669501076,0,0.0312767605519866,0,0,-0.132664264576539,0.0711614176729143,0,0,-0.14287627555295,0,0,0,0,0.13203635374525,-0.0394877932635188,0,0,0.0226675438384377,-0.00924092119799173,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244796542948001,0,0,0,0,0,0.644045037271351,0,0,0.100784043964182,0,-0.211114720562899,0,0,0,0,0,0,0,0,0,-0.245630625585237,0,0,0,0.0930520217421753,0.0330600573897147,0,0,-0.88826250618892,0,0,0.428513424387612,0,0.368322903891608,-0.504921351281939,0,0.0185664955137226,0,0.134979217237123,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131618325096123,0,0.00632976411479816,0,-0.133244636927703,0,0,0,0,0,-0.0351044984854679,0,0,0,0,0,0,0,0.145812523571884,0,0,0,0,0.0511970676133124,-0.798928308137934,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.17169915951663,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0715092023051788,0,-0.097298932021881,-0.0214111261336928,0,0,0,0,0,0,0,0,-0.0441292020181998,0,0,0,0,0,0,0,0,-0.102796824590273,0,0,0.0907006450382116,0,0,0,0,0,0,0.0268492270800038,0,0,0,0,-0.00584940197638847,0,-0.0465258014766644,0,-0.027337426445083,0,0,0,0.00899986610889679,0,0,0.250191034217076,0,0,0,0
MKreturn,0,0,0,-0.198775180886324,0,0,0,0,0,0,0,-0.0871789611271289,-0.146781998016534,0,0,0.0202430495985229,0,0.126021401354299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0479705150331179,0,0,0,0,0.0454814282321808,-2.39426744716477e-05,0.867082186436474,0,0,0,0,0
MKvol,0,0,0,0,0,0.00161030503204802,0,0,0,0,0,0,0,0,0,-0.000460379261562972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00441379250993318,0,0,-0.00187909799430888,-0.00364113440596409,0.00796618752513669,0,0,-0.00304944102595399,0,0,0,0,0,0.0125427593974133,-0.0140617548027932,-0.00605266965042206,-0.0165171177921367,0,0,0.137711911139289,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125407929319749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924468788570647,0,-0.00673124490207334,0,0,0,0.0134157815765777,-0.0164157474228255,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287528418426139,0,0,0,0,0,0,0,0,0,0,0.00827206942385877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139626812978805,-0.0130540533944091,0,0,0,0,0,0
