,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X300003.SZ,X002236.SZ,X000338.SZ,X600031.SH,X601877.SH,X002008.SZ,X600809.SH,X300124.SZ,X600867.SH,X600271.SH,X002456.SZ,X000625.SZ,X600066.SH,X600487.SH,X002294.SZ,X000596.SZ,X600566.SH,X000100.SZ,X000981.SZ,X300142.SZ,X002241.SZ,X000661.SZ,X300136.SZ,X002508.SZ,X002007.SZ,X002180.SZ,X000050.SZ,X000157.SZ,X002038.SZ,X000869.SZ,X600522.SH,X002179.SZ,X600177.SH,X600498.SH,X002049.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0.476523944070519,0,0,0,0.168511757976366,0,0,0,0,0,0,0.026802682426099,0,0,0,0,0,0.114700887107887,0,0,0,0,0.370776555487027,0,0,0,0,0,0,0,0,0,-0.107784599095118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044987371731315,0,0,0.0286302909628191,0,0,0,0,0,0,0
X000338.SZ,0,0,0.10767066131304,0,0,0,0,0.145957263545311,0,0,0,0,-0.124985738552811,0,-0.0136715927331166,0.0245949574155948,0,0.233799795357539,0,0,0.0867629172842524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303110687649659,0,0,0,0,0,0,0,0,0,0.0260713214843828,0.0144680177986403,-0.0453636221514488,0,0,-0.0140928867380039,-0.00980844082222258,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0114281614041193,0,0.297845819825299,0,0,0.205687614457925,0,0,0.00183555089928006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582215665297668,0,0,0,0,0,0,-0.0837466751337321,0,0,0,0,0,0,0.115278743936783,0.0287511825242575,0.0170446092450143,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,-0.180051512486557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760701169170805,0.0891908901884829,0.112541541609898,0,0,0.0907735886680082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146051523491157,0,0,0,0.0792411058016773,0.0068278592541956,0,0,0,-0.125148402232669,0.134527212769267,0,0,0,0,0,0,0,-0.143757590952886,0,0
X002008.SZ,0,0.0343723289133497,0,0,0,0,0.054198828892897,0,0,0,0.169890071425547,0,0,0.0591296512970322,0,0.335640429472326,0,0,0,0,0,0,0,0.175623860862631,0,0,0,0,0.0770261858278921,0,0,0,0,0,0.0907126919710395,0,-0.0597937075181784,0,0.088408222149242,0,0,0,0,-0.0588046106031749,0,0.249641956939911,0,-0.0565348286241894,0,0,-0.339555579432465,0.016058713357813,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0222527922458943,0.314883992195783,0.0876279124097847,0,0,0,0.0481814950293711,0,0,0,0,0,0,0,0,-0.083223481812565,0,0,0,0,0,0.136405457192267,0,0,0,0,0,0.0243071032377306,0,0.209447631020524,0.163505475751779,0,0,0,0.0156418513306118,0.156466718414773,0,0,0,0,0,0,0,0.00526113614886632,-0.00351775659825488,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0652664861602354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107557100741233,0,0,0,0,0,0,0,0,0,0,0.33981824193604,0,0.0425351578782905,0,0,0,0,0,-0.000671235881533433,0.123073967634295,0,0,0,0,0.00243856895991876,0,0,-0.095660346888016,-0.0724211980265774,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,-0.147494012143487,0,0,0,0,0,0,0.174673840757126,0,0,0,0,0.0039541522031549,0,0,6.93889390390723e-18,0,-0.0411678293505748,0,0,0,0,0.133958645458606,0,-0.0792815981455858,0,0,0.256605187981828,-0.231500508023576,0.174154761410506,0,0,0,0,-0.0684164098814541,0,0.0927721392145044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,-0.0873068263962432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200242168310694,0,0,0,0,0,-0.106345268121099,0,0,0,0.133041589244887,0,0,0,0.416697672412828,0,0,0,0,0.344156466396465,0,0,-0.0856420374913982,-0.115159215230666,0,0.159424533487114,0,0,0,0,0,-0.0455293942071031,-0.0114449857971328,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.313150205871852,0,0.606581337712847,0,0.0274384693077998,0,0,0,0,0,0,0,0.0640049576160899,0,0,0,0,0.166125734189468,0,0.0449574232635555,0,0,0,0.114157409388292,0,0.0747612536943099,0,0,-0.0594792960442463,0,0,0,0,0,0,0,0,0,0,0,0.00685370601509876,0.0317106295136856,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.167108248166674,0,0,0,-0.0578770798714538,0,0,0,0.0985444343227529,0,0,0,0,0,0.025513255022143,-0.0219801554315161,0,0,0,0,0,0,0,0,0,0,0.199556825703956,0,0.0738416407790334,0,0,0,0,0,0,0,0.05901996863009,0,0,0,0,0.0989667087130293,0,-0.000987853857925694,-0.0121064476330752,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0481975608715017,0,0.381158080339583,0,0,0,0,-0.0235468468488906,0.0980869484294827,0,-0.0887164858844393,0.0370751396430973,0,0,0,0,-0.0643143923420492,0,0,0,0,0,0,0,0,0,0.237326101963567,0,0,0,0,0,-0.154376603314729,0,0,0,0,0,0,0,0,0,0,0,0.0225539111707928,0.0320572299731517,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.151863798445019,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198760540524486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333355462636313,0.0587588323351914,0,0,0,0.349273726180075,0,0,0,0.487942876490063,0,0,0.168544252966767,0,0,0,0,0.00879544368609123,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29341525295933,0,0,0,0,0.0635193914700234,0,0.0637066425586949,0,0,0,0,0,0,0,0,0.0662614583579215,0,0,0.372663318521329,0,0.244829714489501,0,0,0,0,0,0,0,0.0973429578926781,0,0,0,0,0,0,0,0.00280023765243184,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.160149087377149,0,0.0689753410838815,0.114906287261796,0,0,-0.177211349315355,0,0,0,0.0950313788610826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193158364098317,0.0161104123501332,0.0499288377654915,0,0.113187619755958,0,0,0,0,-0.0587911840510309,0,0,-0.0748427976724459,0,0,0,0,-0.00724291369496571,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.191530198334553,0,-0.161497502736175,0,0,0,-0.0912657185509856,0,0,0.251385249477734,0,0,0,0,0,0.0553718417338421,0.139612784740043,0,0.13769566712791,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.175141798236108,0,0.108160686938738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334450794196201,-0.00761201743099213,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0611560914235315,0,0,0.0235090940587105,0,0,0.0321001776068591,0,0,0,0,0,0.0392308909107367,0,0,0,0,0,0,-0.0178866210799051,0.00347923792561393,0,0,0,0.196174171109669,0,0,0,0,0,0,0.101387613003234,0,0,-0.0131168136258228,0,0,0,0,0,0,0,0,0,0.0324704199128897,-0.0301312525963839,0,0,0,-0.0292004740242705,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,-0.056950019460154,0,0,0,0,0,0,0,-0.0521834872817859,-0.179466439086931,0,0,-0.0917178566295461,-0.0756667326646375,0,0,0,0,0,-0.0359763143601758,0,0,0,0,0,0,0.166152237879735,0,0,0.160221272380337,-0.0387035148848957,0,0.11080146401622,0,0,0,0,0,0,0,0,0,0,0,0,0.0208559573239791,0,0,0,-0.0902071698012512,0,0
X300142.SZ,0,0,0.0059300492068587,0,0,0.157683351609155,0,0,0,0,0,0,0,0,0.0217638378985584,0,0,0,0,0,0,0.214662353540578,0.0496686290481737,0,0,0,0,0,0.0626995131860988,0,0.0369910360009864,0,0,0,0,0.000568878589505669,0,0,0,0,0,0,0.0679850342006692,0,0,0,0,0.057290100177086,0.0853643827124446,0,0,0,-0.0298897971558098,0,0,0,0,0,0
X002241.SZ,0,0,0.100451783699414,0,0,0,0,0.0227553023297892,0,0,0,0,0,0,0,0.00387578811889007,0,0,0,0.225368999934163,0,0,0,0,0.120251404257538,0.0463252583865927,0,0,0,0,0,0,0,0,0,0,0.347098612045871,0,0,0.00972457457071118,0,0,-0.119104710033246,0,0,0,0,0,0,0,0,-0.0040833272693644,-0.0370004094906157,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.165892362383077,0.14226860285072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45007300476021,3.46944695195361e-18,0,0,0,0,0,0.0374856409235695,0.194113543592549,0,-0.247124295311739,0.0907991189315368,0,0,0,0,0,0.0260763271423445,0,0,0,0.0942251359725927,0,0,0,0,0,0,0,0.0364509256902529,0.0239828504160776,0,0,0,0,0,0
X300136.SZ,0,0,0.0101636867341116,0,0,0,0,0,0,0,-0.220650334399895,0,0,0.302551954452073,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10789801479065,0,0.233251691578872,0,0,0,0,0.435391224232175,0.0230000733889031,0,0,0,0,0.0872957067473787,0,0,0,0,0,0,0.169533640091606,0,0,0,-0.0254692085784443,-0.0323907751580927,0,0,0,0,0,0
X002508.SZ,0,0,0.0254378869359505,0,0,0,0.396518570892038,0,0,0,0,0,0,0,-0.262578739652965,0,0,0,0,-0.120652616003883,0,0,0,0,0,0,0,0,-0.0793408176268359,0,0,0,0,0,0,0.236045825652073,0.230553971521559,0,0,0,0,0,0,0,0,0,0,0,0.0915942874179704,0,0,0.0663089034444475,0.0109781753122679,0,0,0,0,0,0
X002007.SZ,0,0,0,0,-0.144563831120089,0,0,-0.229292952287343,0,0,0,0,0,0,0,-0.0827993189256064,0,0,0,0.090317891012667,0,0,0,0.0896065253659952,0,0,0,0,0.222834161041921,0,0,0,0,0,0,0.397979090501661,0.0849496551930114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.263270725760116,0.0920197370788811,0,0,0.0811039465658694,0,0,-0.346328748311624,0,0,0,0,0,0,0,0,0.0958249814324153,0,0,0,0,0,0.198829400562391,0,0,0.312179707458892,0,0,0,0.163575785804774,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.129115610413959,0,0,0,0.037615313899433,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0.0196031862434832,0,0,0,0.00710269477083238,0,0,0,-0.0593330033318942,0,0,0,0.186313843190806,0,0.0703603608211098,0,0,0,0,0,0,0.231826843045436,0,0.315107719804247,0,0,0,0,0.280611631068789,0,0,0,0,0.148356406629663,0,0,0,0,0.0281917052363697,0,0,0,0,0.0143647623217907,0,0,0,0.0159420612941561,0.00791358277080436,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132113488158924,0,0,-0.0385226734882836,0.0505945744675317,0,0,0,0,0,0.0203464332782884,0,0,0,0,0.105929386619636,0,-0.0242009847823936,-0.0352787110929037,0,0,0,0,0,0,-0.0179226726337284,-0.00922951571787218,0,0.0202326140459433,0,0,-0.0052694597784795,0,0,0,0,0,0,0,0.0120171019669967,0.0134012598304301,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.0840224390196447,0,0,0,0,0.0360155233161533,0,0,0,0,0,0,0,0,0,0,-0.111608128289951,0.315318381462555,0,0,0,0,0,1.73472347597681e-18,0.105110723917206,0.194818512964569,0,0,0,0,0.0796332564975574,0,0,0,0,0,0,0,0,0,0,0,0.151554978235652,0,0,0,-0.038842344278106,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.122464377107373,0,0,0,0,0,0,0,0.0264772949518955,0,0,0,-0.0252969743554347,0,0,0.170819989148446,0,0.174841316672149,0,0,0,0,0.127426197700309,0,0,0,0,0,0,0,0,0,0,0.132561928542234,0,0.0701226988345749,0,0.187582243495138,0,0,0,0,0,0,0,0,0,0,-0.0321751406738476,0.0393808630170659,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.156877313491928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235115408919169,0,0,0.473696590837872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19065520269479,-0.126057365950013,0,0.0910715879812035,0.0457813647980432,0.115603884142725,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0388951936375233,-0.107373598835694,0.162091316445166,0,0,0,0,0,0.0046104688967865,0,0,0,0,0,0,0,0,0,0,0,0.201927652822655,0,0,0,0,0,0,0,0,0,0,0,0,0.0343813836926768,0,0.0598937768528967,0,0,0,0,0,0,0,0,0.0627427717348235,0,0,0,-0.0250789052040356,0.0121869626333355,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0704147923658366,0,0,0,0,0,0,0.0510571272599279,0,0,-0.0343112377241385,0.0346050134163825,0.16006884757197,0,0,0,0,0,0,0.0156429026085736,0,0,0,0,0,0,0,0,0,0,0,0,0.0372702757750771,0.111457092094954,0,0,0.102235258813062,0,0,0,0.0148908023898594,0,0,0,0,0,0,-0.00711162762050114,0.00233078633219152,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.181462251346017,0,0,0,-0.136541763680825,0,0,0,0,0,0,0,0,0,0.0998939820710941,0,-0.035391825747114,0,0,0.00934492036705488,0.170514434383758,0,0,0,0.160904507740239,0,-1.73472347597681e-18,0,0,0.363748046385976,0,0,0,0,0,0,0.0243946450997305,0,0,0,0,0,0,0,-0.0573744543040254,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664869635203598,0,0,0.169273205916417,0,0,0,0,0,0,0,0,0,0,0,0,0.0148921178555312,-0.0399188855252928,0,0,0,0.339794870096833,0,0,-0.0805481322461182,0.023902824638959,0,0.106384633576571,0,0.361505885814269,0,0,0,-0.00490346605147709,0.0642543858606855,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.00684426159090788,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0244640484140792,0,0.197503667922008,0,0.173407514235632,0.0149151006375954,0,0,0,0,0,0.042578849940078,0.0132835823235556,0.0387738887541997,2.16840434497101e-19,0,0.00284114510713754,0.114625358328501,0,-0.0489397656741538,0,0,0,0,0,-0.0335730601660806,0,0,0.000776897079288377,0.00816297198117401,0,0,0,0,0,0
Change_TY3M,0,-0.069920219321526,-0.144076605255298,-0.0949016468490428,0,0,0,0,0,0,0,0,0,0,-0.0513662685048061,0,0,0,0,0,0,0,0,0.0188719081129249,0,0,0,0.0736521991768453,0,0,0,0,-0.0388694030255995,0,0,0,-0.116241651564912,0,0,0,0,0,0,0,0.169560824663158,-0.092845007928843,0,0,-0.033114993902812,0,0,-0.0823745082121061,-0.11960365346437,0,0,0,0,0,0
Slope,0,-1.57217964695428,0,0,0,0,0,0,0,-0.877500307284151,0,0,0,0,0,0,0,0,0.336180619500591,0,0.0933500983424799,-0.511313529264882,0,0,0.301742460649409,0,0,0,0,-1.47079140731361,0,0,0,0,0,0,0,1.27426669260036,0,1.00356722450162,0,0,0,0,0.429399384130873,-0.799658497103252,0,0,-0.109357811226917,0,-2.55593388729762,0,-0.859633276210504,0,0,0,0,0,0
TED,0,0,0,0,0,0.610722601679257,0,0,0,0,0,0.999354913095629,0,0,-0.244819513041241,0,0,0,0.640974821744753,0,0,0,-0.0589504428959754,0,0,0,0,0,0,-1.23901768017339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574628934168163,0,0,-0.429246445497379,0,0,0,0,-0.723129052991351,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.105201580364525,0,0,0,0,0,0,0,0,0,0,-0.0768137130909803,0.0597550702853194,0,0,0,0,0,0,0,0,0,-0.0564380468554568,0,0,0,0.0126903119010672,0,0,0,0,0,0,0,0,0,0.0309137334937387,0,0,0,0.0126508875057724,-0.00243124646024903,0,0,0,0,0,0
MKreturn,0,0.174986468858087,0,0,0,0,0,0,0,0,0,0.0129151332071087,0,0.0636796708786037,0,0,0,0,0,0,-0.0625347700948809,0,-0.113076612627598,0,0,0,0,0,8.67361737988404e-19,0.0609884154569498,-4.33680868994202e-19,0,0.0244360592966596,0,0,0,0,-0.110943910545148,0,0.00757285256690856,-0.0678301027629297,0,0,0,0,0,0,0,0,0,0,0.00356752337182555,-0.0236068464101938,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000402645181803561,0.000591422517673919,0,0,0,0,0,0,0,0,0,0.000960717907074821,0.000796897965125112,0,0,-0.000681665177267163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109410574436449,0,0,0.000368821226590123,0.00109210851135225,0,0,0,0,0,0,0.00298791608404577,-0.00102321567934562,0,0,0,-0.0232928559244895,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00927491691462369,0.0265691824504046,0,0,0,0,0,0,0,0,0,0,0,-0.0245448523266521,0,0,0,0.00411184225731429,0,0,0,0,-0.0162357880203387,0,0,0,0,0,0,0.0243707274528616,0,0,0,0,0,0,0,0,0.029418142836616,0,0,-0.0198303039475469,-0.0622197478144759,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0201955140953434,0,0,0,0,0,0,0,0.00846004962935448,0,-0.00577971336199307,0,0,0,0.00533510814663361,0,0,0,0,0,0,0,0,0,0.00635061846625044,0,0,0,0,-0.0116112694517148,0,0,0,0,0,0,0.0145443381175366,0,-0.0127526968479997,0,0,0,0.00177746152301326,0,0,0.00968688578534711,0.00457046938511698,0,0,0,-0.0351233798622359,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00438079478758245,0,0,0,0,0,0,0,0,0,-0.00901946018633603,0,0,0,-0.000705069810993334,0,0,0,0,0,0.00454762007951799,0,0,0.00622974698781753,0,-0.00568797895021315,0,0,0.00166322382965135,0,0,0,0,0,0,-0.00354381949820296,0,0,0,0,0,0,0.00898577922044751,0.0150009257123291,0,0,0,-0.00804681832723675,0,0
