,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X000568.SZ,X002475.SZ,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X600703.SH,X000100.SZ,X600809.SH,X002236.SZ,X300003.SZ,X600271.SH,X300124.SZ,X002008.SZ,X300142.SZ,X000625.SZ,X002007.SZ,X000157.SZ,X600487.SH,X600177.SH,X002456.SZ,X002179.SZ,X300146.SZ,X002241.SZ,X600498.SH,X002506.SZ,X000977.SZ,X600066.SH,X600867.SH,X600522.SH,X600566.SH,X600089.SH,X600776.SH,X000050.SZ,X002129.SZ,X600183.SH,X600372.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.217698969214195,0,0,0,0,0,0.112080132054965,0,0,0,0,0,0,0,0.107454077183246,0,0,0,0,0,0,0,0,0,0,0.107571375156543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267927290226636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216105982603779,0,0
X000858.SZ,0,0,0,0,0,0,0.0737192849869707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351524157775058,0.122871434130375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168107611748166,0,0,0.000890887484795343,0,0,0,0,0,0,0,0.00353236371660852,0,0,0.126467405823172,0,0,0.0270446289342962,0,0,0,-0.0894161519398199,0,0
X000651.SZ,0,0,0,0.0727632165996319,0.0632714207060765,0,0,0,0,0,0,0,0.13774998771255,0.125613788911411,0.0582039396988806,0.110040470301766,0,0.0594508864969197,0,0,0,0,0,0,0,0,0,0.0152255541191723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451375464248593,0,0,0,0.0876924746026978,0,-0.0190908238057776,0,0,0,0,-0.0645874260390607,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.12285443310794,0.0648905401721113,0.154165576072244,0,0,0,0,0,0,0,0,0,0,0.00151251423355551,0,0.156502605818021,0,0,0,0,0.0797979594974788,0,0,0.0501610729435725,0,0,0.00231173556000967,0.0306546282662832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753690485696362,0,0
X600276.SH,0,0,0.127680468601016,0.0891433725933821,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.127040056161727,0.107313697803836,0,0,0,0.250803393040881,0,0,0,0,0,0,0,0,0,0.0108356008461807,0,0,0,0,-0.0934878588002853,0,0.0658304540633914,0,0,0,0,0,0,0,0,0,0.0333966786119115,0,0.0330473842589637,0.00278899564494413,0,0,0,0,0,0
X002415.SZ,0,0.0429207951260689,0.0443025813194934,0,0,0,0,0,0,0,0,0.0501652396015005,0.0456671953214408,0,0.0343771394841885,0,0,0,0,0,0,0.362059513600497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312599575123526,0,0,0,0,-0.0359283413633231,0,0,0,0,0,0,0
X002304.SZ,0,0.1623785879478,0.000932882798967466,0,0,0,0,0,0,0,0,0.033180097682135,0.116236584075981,0,0,0.0822954341215902,0,0,0,0,0.0931150636323199,0,0,0,0,0,0,0,0.0856585460422882,0,0,0,0,0,0.0573091136755481,0,0,0,0.0327968707080294,0,0.0192393126746811,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860725606720064,0,0,0.295083964044631,0,0,0,0,0,0.0819023689665133,0,0,0,0,0,0,0,0,0,0.0445714383773169,0.00225347091054111,0,0,0,0,0,0.183827081760846,0,0,0.0482341228536013,0,0,0,-0.0359456318154711,-0.0814769725886489,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25555439218757,0,0,0,0.00974250832729579,0,0,0,0,0,0,0,0,0.0203151565193011,0,0,0,0,0,0,0,0,0,0,0,0.012293660299614,0.206267920887583,0.111329314698469,0.143953728457932,0,0,0,-0.0556035052803143,0,0,0,0,0.0131347130930002,0,0
X600690.SH,0,0.179806347751224,0,0,0,0,0,0,0,0,0,0,0,0.0258583667581059,0.0567647831960218,0,0,0,0,0.0217060895222554,0,0,0,0,0.0577219966985541,0,0,0.126698892163681,0,0,0,0.107335521615356,0.0855987126134157,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133732790028011,0,0,0,0.167837440524377,0,0.0173899933316159,-0.0236009175942409,0,0,0,0.0066450717904999,0,0
X000568.SZ,0,0.281171568395286,0,0,0,0,0.0304054978908463,0,0,0,0,0.0379229076803026,0,0.270854519436453,0.0178189937338289,0.0601167560742098,0,0,0.00400759677193594,0,0,0,0,0,0,0,0,0,0.0898209101691291,0,0.0768956400302776,0,0,0,0.0225226392521014,0,0,0,0,0,0.0707995348130368,0,0,0,0,0,0,0,0,0,0,-0.0161389370190902,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144501603911777,0,0,0,0,0,0,0,0.182729088232459,0,0,0,0,0,0,0,0,0.0436742931512635,0,0,0,0,0.0271271484737119,0.0938940787349918,0,0,0,0.0204076060671227,0,0.164204143384233,0,0,0,0.0255937677978952,0,0,0,0,-0.0764135261642449,0,0
X600031.SH,0,0,0.26619049375819,0,0,0,0,0,0,0,0,0,0,0.103455709340022,0,0,0,7.14838782316513e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124973874932301,0,0,0,0,0,0,0,0,0,0.243275232692963,0,0,0,0,0,0,0.0659407143518124,0,-0.00175800559689501,0.0692505844961326,0,0,0,-0.0897929524385355,0,0
X000338.SZ,0,0,0,0.17727555931524,0,0,0,-0.0427846166385185,0,0,0,0,0.352339411499203,0,0.264757626257876,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0447911113776546,0,0,0,0,0,0,0,0,0,0,-0.168769809726023,0,0.0818863790461155,0,0,0.0322384439971416,0,0,0,0.105338647777728,0,0,0,0,-0.0961531822257001,0.0244050844695943,0,0,0,0,0,0
X600741.SH,0,0,0.0257960137844687,0.480537380281037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898844692995732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140289824628162,0,0,0,0,0,0.176878797626499,0.0253967342188343,0,0.21106807396894,0,0,0,0,0,0,0,0,0.0173164530345117,0.0714768820950562,0,0,0,0,0,0
X000596.SZ,0,0.192658523413984,0,0,0,0,0,0.0101690915587719,0,0,0,0,0,0,0,0,0,0,0,0,0.267227740720829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191958691524691,0,-0.0394296913873085,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0597521582824165,0.0842395616293026,0,0,0,0,0,0
X601877.SH,0.0211880025116006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468801214225112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129119650543288,0,0,0,0.233085187206984,0,-0.141555340946456,0,0,0,0,0.0665761690287331,0,0,0.0124059015374024,0,0,0.056295675986176,0,0,0,0.0540138691786435,0,-0.0187017106632276,-0.111364102517617,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0582733687044289,0,0,0,0,0,0,0,0.136880420857236,0,0,0.0362477452634834,0,0,0,0,0.161204697473057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688183375719953,0,0,0.0963766567501344,0,0.0123988518917566,-0.00549958979741763,-0.0113713166947362,0,0,0,0,0,-0.0630921211664024,0,0,0,-0.0275409464462011,0,0
X600703.SH,0,0,0,0,0.0770432361431408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443845092853323,0,0,0,0,0,0,0,0,0,0,0,0,0.381356079098013,0,0,0,0,0,0,0,0,0.081050273104808,0,0.0768852917342845,0,0,0,0,0,0.0499635277852804,0,0,0,-0.0819540999585951,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0902354349788259,0,0,0.0697829402563516,0,0,0.0456080512188694,-0.0755137880100163,0.085016401095734,0,0,0,0,0.0122599355611355,0,0.0924634950284503,0,0.0654041328354605,0,0.213027481573363,0,0,0,0.336509646183477,0,0,0,0,0,0,0.0804535825062078,0,0,0,0,0,0,0,0,0,0,0,0,0.00790149410972939,0,0,0,0,0.0165944195406139,0,0
X600809.SH,0,0.367450262242646,0,0,0,0,0,0,0.112095405437593,0,0,0,-6.93889390390723e-18,0.179890491013874,0,0.158584785698472,0,0,0,0,0,0,0,-0.0558337163627879,0,0,0,0,0,0,0,0,0,0,0.0139608042764928,0,0,0,0,0,0,0,0,0,0.0121597001695275,0,0,0,0,0,0,-0.0247934631277749,0,0,0,0,-0.0528892555689929,0,0
X002236.SZ,0,0,0,0,0,0.0892761653715812,0,0.0273770602661107,0,0,0,0.0168004976077342,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.073612901147306,0.0887369690219062,0,0,0,0,0,0,0,0.179551568410512,0,0,0.147206956358102,0,0,0,0,0,0.087596212188806,0,0,0.0414371603519277,0,0.104549518243994,0,0.0209297794961933,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.139934236635305,0,0,0.184025244724933,0,0,0,0,0,0,0,0,0,0,0.00193609012810803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458214049609456,0,0.0597344081178643,0,0.102126514831603,0,0,0,0,0,0,0.044258244160772,0,0.00908568335054253,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0112005196268176,0.0320469801279234,0,0,0,0,0.0934979604218458,0,0,0,0,0,0.0871224937620572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534973922756558,0,0.0105271371408588,0.033506940624785,0,0,0.0436401324606081,0,0.0521412600836841,0,0.216744922343823,0,0,-0.0313688972699377,0,0,0,0,-0.00774686733557339,0,0
X300124.SZ,0,0.0600271497700509,-0.0214324384474567,0,0,0,0.0623695084605488,0,0,0,0,0,0,0,0,0,0,0,0,0.137187030212495,0,0.0751776359610261,0,-0.0592545127008186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842400598288015,0,0,0,0,0,0,0.158542706261908,-0.0532995845967198,0,0,0,0,0,0.00975915469631216,0,0,0,0,0.0166122977378319,0,0
X002008.SZ,0,0.0820248416455475,0,0,0,0.177458109746178,0,0,0,0,0,0.0354474434535808,0.0410620731124597,0,0.0489063382825973,0,0,0,0,0,0,0.0757590080142952,0,0,0,0,0,0,0,0,0,0,0.0443604714069456,0,0,0.0987839161599015,0,0,0,0.0527965667793017,0,0,0,0,0,0,0,0.00228969516455384,0,0,0,-0.0251686955349517,0,0,0,0,-0.0119943316252895,0,0
X300142.SZ,0,0.0401327252683568,0,0,0,0,0,0.0534155087072649,0,0,0.165530504204428,0.0104918809012823,0,0,0,0,0,0,0,0,0,0.0715206579988246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631599930617496,0,0.0276853445084845,0,0,0,0.0181359354084634,0,0.168085682696429,0,0,0,0,0,0,0,0,0,-0.0859815272045119,0,0
