,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600271.SH,X600703.SH,X000100.SZ,X002236.SZ,X000625.SZ,X300003.SZ,X002008.SZ,X300124.SZ,X600809.SH,X600487.SH,X000661.SZ,X600498.SH,X000596.SZ,X002007.SZ,X002456.SZ,X000157.SZ,X002179.SZ,X300142.SZ,X600566.SH,X300146.SZ,X600177.SH,X600089.SH,X600522.SH,X600066.SH,X002180.SZ,X600867.SH,X002506.SZ,X600372.SH,X002241.SZ,X002129.SZ,X000977.SZ,X000050.SZ,X300136.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.139848491708849,0.0410725814538485,0.192475305456195,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0692205604295524,0,0,0,0.0339250915358034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746327318712454,0,0,0,0,0,0.00495499825034722,0,0,0,0,0,0,0.0320145173810061,0,0,-0.0272745250104588,0.0231466079393893,0,0,0,-0.00545651051198677,0,0
X600104.SH,0,0,0,0,0.128228763391869,0,0,0,0.0743842782826265,0,0,0,0,0,0,0,0.0252822778447214,0,0,0.0543793523937279,0,1.73472347597681e-18,0,0,0.0280081918957292,0,0,0,0,0,-0.0637122195127255,0,0.0203275836224113,0,0.262078917799385,0,0,0,0,0,0,0.0276514591287896,0,0,0,0.0449593251172469,0,0,0,0,0,0.0135047906393616,-0.0675450421888771,0,0,0,-0.00503214426334969,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-0.0250313956579539,0,0,0.175273289217129,0.176756807008102,0,0,0,0,-3.76127291583138e-05,0.572417650409043,0,1.0842021724855e-19,0,0,0.0608128194440906,0,0,0,0,-0.223124768823408,0,0,0,0,0,0,0,0,-0.0358104372312978,0,0,0,0,0,0,0,0,0,0,0.14477744841296,0,-0.0214225370988804,0.0197948746740707,0,0,0,0,0,0
X000651.SZ,0,0.0262096125942345,0,0,0.0382199886493987,0,0,0,0.17800757211209,0,0,0,0,0,0,0,0,0,0.0622234847845912,0.0345150085238925,0,-0.0208175158508356,0,0,0,0.0416778653639445,0,0,0,0,0,0,0,0.000346709027214355,0,0,0,0,0,0,0,0,0,0,0,0.0727613459578704,0,0.00463795497116433,-2.16840434497101e-19,0,0,-0.00721795188743982,0,0,0,0,-5.42101086242752e-20,0,0
X000858.SZ,0,0,0.126738118455498,0,0,0.0309967824134172,0.0957817716381479,0,0,0,0,0,0,0.312971263635377,0,0,0,0,0,0,0,0.0024179345099395,0,0,0.00994159272621363,0,0.0493089178854006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140422945258051,0,0,-0.0011672677538852,-0.0053260095931051,0,0,0,0,0,0
X600276.SH,0.162883014952955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277807149345565,0,0,0,0.369271186750907,0,-0.349482311899516,0.0376621363613134,0,0,0,0.0920521329094707,0,0,0,0,0,0.118492672285949,0,0,0,0.210733561001225,0,0,0,0,0,0,-0.222943894331398,0,0,0,0.148883929611151,0,0,0.0822170020495872,0,0,0,-0.00587466933724079,0,0
X002304.SZ,0.0839080715376122,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0422670553319916,0,0,0,-0.0883489295198071,0,0,0,0.155748532125662,0,0,0,0,0,0,0.476189606392979,0,0,0,0,0,0,0.139246388925723,0,0,0,0,0,0,0,0,0,-0.122814789670754,0,0,0,0.109564170916074,0,-0.0137583644683744,0,0,0,0,-0.0578918057944465,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0284472760079422,0,0,0,0,0,0,0,0.0129494697964276,0.203838515706996,0.126011556852442,0,0,0,0,0,0,0,0,0,0.0150918256337171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212419679585281,0,0,0,0.00784333727723025,0.0167922755097409,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0,0,0.0173561596408744,0,0.0829107263112329,0,0,0,0.0304158509813875,0,0,0.176913766432835,0.0438107306747235,0,0,0,0.0535499637984615,0,0,0,0,0,0,0,0,0,0.00015581319418465,0,0,0.325505240889996,0,0.014385373902916,-0.0371921378069739,0,0,0,0.0211005047276808,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650011627041399,0,0,0,0,0,0,0,0,0.242876882705351,0,0.21502489549039,0,0,0.00127528385752173,0,0,0,0,0,0,0,0.152022815437234,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0252436252838116,0,0,0.00878199116664252,-0.0109462799567127,0,0,0,0.12392833812295,0,0
