,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X002475.SZ,X000625.SZ,X002241.SZ,X002456.SZ,X600031.SH,X000338.SZ,X600066.SH,X002008.SZ,X000100.SZ,X601877.SH,X300124.SZ,X600809.SH,X300136.SZ,X600487.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600089.SH,X600699.SH,X600271.SH,X600498.SH,X600177.SH,X002294.SZ,X000157.SZ,X000596.SZ,X000050.SZ,X600566.SH,X600118.SH,X600707.SH,X002180.SZ,X000559.SZ,X002179.SZ,X300115.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0413094776143762,0,0,0.0301164423787543,0,0,0,0.188483719058372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00268597666219673,0,0.00469822463750587,0,0.082878516403034,-0.00726455369498682,0,0,0,0,0,0,0.01395653977573,0,0,-0.0165724306840341,0.007795988603985,0,0,0,0,0,0
X600104.SH,0,0,0.0247585265595386,0,0,0,0.00924808456215848,0,0,0.0755783063562784,0,0,0.365289765001843,-4.33680868994202e-19,0.097933711201073,0,0,-0.015387160218568,-0.0456228694692443,0,0,0,0,0,0,0,0,0,0,0,0,0.0255533651715055,0,0,0,0,0,0,-0.0411102620011537,0,0.0480067765126745,0,-0.00793174979326143,0,0,0,0,0,0,0,0,-0.0147962999756269,0.0235628965935687,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0131674687644063,0.114130095291986,0,0,0.0388941218078808,0,0,0,0,-1.73472347597681e-18,0,0,0.048634458688507,0,0.185550891922148,0,0,0,0.106066869322069,0,0,0,0.0349038818514182,0.0194961895105829,0,0,0,0,0.00427108579186904,0,0,0,0,0.0956922593929774,0,0,0,0,0,0,0.00626151587050004,0,0,0,0,0,0
X000651.SZ,0,0,-0.0122747783699529,0,0.0989318227207025,0,-0.0126446410788542,6.93889390390723e-18,0,0,0.192792533761388,0,0.0541397906453275,0.091933191727119,-0.0650131143725667,0,0,0,0.112865197375574,0,0,0,0,0,0,0,0,0,0.260695567994542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000110992009248925,0,0,0,0,0,0.0195604947173589,-0.00329388735842667,-0.0853514538138915,0,0,0,0,0
X000858.SZ,0,0,-0.136294381662895,0.0898768241036446,0,0,0,0.0258460195878485,0,0,0,0.396155534233963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955498497713616,0.0596285170505082,0,0,0,0,0,0,0,0,0,0,0,0.170254259255882,0,0,0,0,0,0,0,0,0,0,-0.0204594619560154,0.00801479344694738,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.15435853786699,0,0.0705293376566384,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954547438806089,0,0,0,0,0,0.00843329176834766,0,0,0,-0.100463421434994,0,0.166993119055263,0,0,0,0,0.0118274369401267,0,0,0,0,-0.0198174587736525,0,0,0.0487405641333278,0,-0.0239526929188688,0.0259997481733552,0,0,0,0,0,0
X000725.SZ,0,0.0552062574269768,0,0,0,0,0,-0.0292255543103716,0.215407715065836,0.0302976754315273,0,0,0,-0.0348581370688371,0.170481840538448,0,-0.0518142983904707,0,0,0,-0.115256955292252,-0.000119912684453913,0.124451026745071,0,0,0,0.187374649738522,0,0,0,0,0.0263204491737021,0,0,-0.0490931502852761,0,0,0,0,0,0,0,0,0,0.175623142380389,0,0.167483460848296,0,0,0,0,-0.0296385946965464,0.0351459555857187,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.280707771862271,0,0,0,0,0,0,0.236334685754625,0,0,-0.106741497304942,0,0,0,0,0,0,0,0,-0.0326446049426788,0,0,-0.0319143883856821,0,0,0,0,0.0389415749790887,0,0,0,0,0,0,0,0,0.0184903813388482,0,0,0,0,-0.0823751084201823,0,0,0.0773844161493062,0,0,-0.0331913274902039,0.0329873300967966,0,0,0,0,0,0
X000063.SZ,-0.106433926568942,0,0,0,0,-0.192590223739961,0.412700994908813,-0.0917640232736917,0,0,0,0,0,0.113993412929241,0,0,0,0,0,0,0,0,0,0.0310107287543553,0,0,0,0,0,0.0349726481939706,0,0,0,0,0,0,0,0,0,0,0,0.14364411332134,0,0,0,0,0,0,0,0,0,-0.0636233651266073,0.0968593821116451,0,0,0,0,0,0
X600703.SH,0,0.266768987428792,0.00758967924967317,0,0,0.134318681705557,0,-0.0132648500885486,0,0,0,0,0,0.0284843745183544,0,0,0,0,0,0,0,0,0,-0.212045310194471,0,0,0,-0.0552673900848882,0,0,0,0,0.0902891623733399,0,-6.93889390390723e-18,0,0.176306297075167,0,0,0,0,0,0,0,-0.0061299244743898,-0.210696293619153,0,0,0,0,0,0.0283391478399121,-0.00764794109933083,0,0,0,0,0,0
X600690.SH,0,0.066589387368637,0,0.242393942903157,0,0,0,0,0,0.0952785086044036,0,0,0,0.116865363267547,0,0,0.00409991875012781,0,0,0,0,0,0,0,0,0,0.178622166656452,0,0,0.212623525278597,-0.075135150735779,0,0,0,-0.235049501071584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684255367179949,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0816195867146936,0.359681500526653,0,0,0,0,0.0238555218250868,0.17604815187974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129193518553606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056861856146856,-0.0426899394936906,0,0,0.187712621073159,0,0,0,0,0,0,0,-0.0149490315450892,0,0,0,0,0,0
X600741.SH,0,0.436719995394869,0,0,0,0,0,0,0.145330783965172,0.0692723493752645,0.0809667130756362,0,0,0,0,0,0.0730744905271235,0,0,0,0,0,-0.30473308188639,0,0,-0.0399143902165477,0.0681445923903676,0.0104095462924455,0,0,0,0,0,0,0.126757160441561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119955854311947,0,0,0,0,0,0
X002236.SZ,0,0,0.210819401351621,0,0,0,-6.93889390390723e-18,0,0.14648469131536,0,0.149262188253152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144125755383663,0,-0.103149731840354,0.0244932415477507,0,0,0,0.00964358599777617,0.00432663529329531,0,0,0,0,0,0
X002475.SZ,0,0.175284817364283,0,0,0,0,0,0,0,0.0318852058136434,0,0,0,0,0,0,0.126595255213653,0.156863227097614,0,0,0,0.0120965240688768,0,0,0,0,0.327534428927917,0,0,0,-0.0418009228030067,0,0,0,0,0,0,0,0,0,-0.0316339681479568,0,0,0,0,0,0,0,0.40167614667819,0,0,-0.0458245456421497,-0.0122565093461056,0,0,0,0,0,0
